Date,BWIN
2022-11-07,27.540000915527344
2022-11-08,27.56999969482422
2022-11-09,27.18000030517578
2022-11-10,30.25
2022-11-11,28.8799991607666
2022-11-14,27.489999771118164
2022-11-15,27.59000015258789
2022-11-16,27.510000228881836
2022-11-17,26.8700008392334
2022-11-18,27.889999389648438
2022-11-21,29.09000015258789
2022-11-22,28.729999542236328
2022-11-23,29.43000030517578
2022-11-25,29.8700008392334
2022-11-28,29.670000076293945
2022-11-29,29.229999542236328
2022-11-30,30.040000915527344
2022-12-01,30.610000610351562
2022-12-02,30.530000686645508
2022-12-05,29.010000228881836
2022-12-06,27.6299991607666
2022-12-07,27.020000457763672
2022-12-08,26.520000457763672
2022-12-09,26.200000762939453
2022-12-12,26.450000762939453
2022-12-13,27.799999237060547
2022-12-14,28.010000228881836
2022-12-15,27.610000610351562
2022-12-16,26.5
2022-12-19,25.149999618530273
2022-12-20,25.559999465942383
2022-12-21,26.59000015258789
2022-12-22,26.520000457763672
2022-12-23,25.959999084472656
2022-12-27,26.059999465942383
2022-12-28,25.139999389648438
2022-12-29,25.219999313354492
2022-12-30,25.139999389648438
2023-01-03,24.989999771118164
2023-01-04,26.700000762939453
2023-01-05,26.559999465942383
2023-01-06,27.709999084472656
2023-01-09,28.5
2023-01-10,29.829999923706055
2023-01-11,31.1299991607666
2023-01-12,31.09000015258789
2023-01-13,31.649999618530273
2023-01-17,30.950000762939453
2023-01-18,30.079999923706055
2023-01-19,30.290000915527344
2023-01-20,30.65999984741211
2023-01-23,30.5
2023-01-24,29.899999618530273
2023-01-25,28.950000762939453
2023-01-26,29.219999313354492
2023-01-27,28.3700008392334
2023-01-30,27.93000030517578
2023-01-31,28.649999618530273
2023-02-01,29.770000457763672
2023-02-02,30.3700008392334
2023-02-03,31.049999237060547
2023-02-06,30.799999237060547
2023-02-07,31.540000915527344
2023-02-08,30.8700008392334
2023-02-09,29.709999084472656
2023-02-10,29.799999237060547
2023-02-13,30.559999465942383
2023-02-14,29.899999618530273
2023-02-15,30.56999969482422
2023-02-16,30.149999618530273
2023-02-17,29.06999969482422
2023-02-21,28.31999969482422
2023-02-22,28.43000030517578
2023-02-23,29.06999969482422
2023-02-24,28.75
2023-02-27,28.450000762939453
2023-02-28,28.739999771118164
2023-03-01,27.59000015258789
2023-03-02,27.860000610351562
2023-03-03,27.049999237060547
2023-03-06,27.56999969482422
2023-03-07,26.31999969482422
2023-03-08,26.59000015258789
2023-03-09,24.979999542236328
2023-03-10,24.239999771118164
2023-03-13,23.299999237060547
2023-03-14,23.1299991607666
2023-03-15,22.520000457763672
2023-03-16,23.479999542236328
2023-03-17,23.360000610351562
2023-03-20,23.510000228881836
2023-03-21,24.479999542236328
2023-03-22,24.110000610351562
2023-03-23,24.020000457763672
2023-03-24,24.280000686645508
2023-03-27,24.559999465942383
2023-03-28,24.559999465942383
2023-03-29,24.489999771118164
2023-03-30,25.010000228881836
2023-03-31,25.459999084472656
2023-04-03,25.309999465942383
2023-04-04,24.979999542236328
2023-04-05,24.959999084472656
2023-04-06,25.309999465942383
2023-04-10,25.940000534057617
2023-04-11,26.170000076293945
2023-04-12,25.889999389648438
2023-04-13,26.299999237060547
2023-04-14,25.360000610351562
2023-04-17,25.93000030517578
2023-04-18,25.65999984741211
2023-04-19,25.309999465942383
2023-04-20,25.489999771118164
2023-04-21,25.110000610351562
2023-04-24,24.90999984741211
2023-04-25,24.940000534057617
2023-04-26,24.06999969482422
2023-04-27,25.06999969482422
2023-04-28,25.190000534057617
2023-05-01,25.200000762939453
2023-05-02,23.979999542236328
2023-05-03,23.989999771118164
2023-05-04,23.030000686645508
2023-05-05,24.290000915527344
2023-05-08,23.780000686645508
2023-05-09,23.75
2023-05-10,22.729999542236328
2023-05-11,22.399999618530273
2023-05-12,22.649999618530273
2023-05-15,21.459999084472656
2023-05-16,20.760000228881836
2023-05-17,21.600000381469727
2023-05-18,21.829999923706055
2023-05-19,22.040000915527344
2023-05-22,22.3799991607666
2023-05-23,21.270000457763672
2023-05-24,20.760000228881836
2023-05-25,20.709999084472656
2023-05-26,21.18000030517578
2023-05-30,19.790000915527344
2023-05-31,20.059999465942383
2023-06-01,20.6299991607666
2023-06-02,21.68000030517578
2023-06-05,21.809999465942383
2023-06-06,22.31999969482422
2023-06-07,22.860000610351562
2023-06-08,22.600000381469727
2023-06-09,22.549999237060547
2023-06-12,23.34000015258789
2023-06-13,24.030000686645508
2023-06-14,24.010000228881836
2023-06-15,24.329999923706055
2023-06-16,24.31999969482422
2023-06-20,24.469999313354492
2023-06-21,24.1299991607666
2023-06-22,24.290000915527344
2023-06-23,24.959999084472656
2023-06-26,24.940000534057617
2023-06-27,24.959999084472656
2023-06-28,24.520000457763672
2023-06-29,24.979999542236328
2023-06-30,24.780000686645508
2023-07-03,24.25
2023-07-05,23.34000015258789
2023-07-06,22.510000228881836
2023-07-07,22.84000015258789
2023-07-10,22.549999237060547
2023-07-11,23.3700008392334
2023-07-12,23.84000015258789
2023-07-13,24.1200008392334
2023-07-14,23.65999984741211
2023-07-17,24.030000686645508
2023-07-18,24.649999618530273
2023-07-19,24.450000762939453
2023-07-20,25.389999389648438
2023-07-21,25.719999313354492
2023-07-24,26.030000686645508
2023-07-25,26.360000610351562
2023-07-26,25.950000762939453
2023-07-27,24.8700008392334
2023-07-28,24.889999389648438
2023-07-31,24.90999984741211
2023-08-01,25.18000030517578
2023-08-02,24.799999237060547
2023-08-03,24.969999313354492
2023-08-04,24.739999771118164
2023-08-07,24.84000015258789
2023-08-08,24.479999542236328
2023-08-09,24.469999313354492
2023-08-10,23.610000610351562
2023-08-11,24.280000686645508
2023-08-14,24.59000015258789
2023-08-15,24.489999771118164
2023-08-16,25.649999618530273
2023-08-17,25.520000457763672
2023-08-18,25.229999542236328
2023-08-21,25.1200008392334
2023-08-22,25.84000015258789
2023-08-23,26.049999237060547
2023-08-24,25.579999923706055
2023-08-25,25.31999969482422
2023-08-28,25.3799991607666
2023-08-29,26.020000457763672
2023-08-30,26.40999984741211
2023-08-31,26.59000015258789
2023-09-01,27.0
2023-09-05,26.459999084472656
2023-09-06,26.549999237060547
2023-09-07,26.6200008392334
2023-09-08,26.40999984741211
2023-09-11,25.780000686645508
2023-09-12,26.450000762939453
2023-09-13,26.110000610351562
2023-09-14,26.479999542236328
2023-09-15,26.260000228881836
2023-09-18,26.415000915527344
2023-09-19,26.170000076293945
2023-09-20,25.760000228881836
2023-09-21,24.540000915527344
2023-09-22,24.670000076293945
2023-09-25,24.43000030517578
2023-09-26,23.68000030517578
2023-09-27,23.229999542236328
2023-09-28,22.850000381469727
2023-09-29,23.229999542236328
2023-10-02,22.670000076293945
2023-10-03,22.1200008392334
2023-10-04,23.15999984741211
2023-10-05,23.68000030517578
2023-10-06,23.639999389648438
2023-10-09,24.200000762939453
2023-10-10,23.639999389648438
2023-10-11,23.860000610351562
2023-10-12,22.790000915527344
2023-10-13,22.209999084472656
2023-10-16,22.239999771118164
2023-10-17,22.010000228881836
2023-10-18,21.34000015258789
2023-10-19,21.190000534057617
2023-10-20,20.670000076293945
2023-10-23,20.860000610351562
2023-10-24,21.239999771118164
2023-10-25,21.450000762939453
2023-10-26,21.860000610351562
2023-10-27,21.09000015258789
2023-10-30,20.649999618530273
2023-10-31,20.93000030517578
2023-11-01,20.979999542236328
2023-11-02,22.219999313354492
2023-11-03,22.489999771118164
2023-11-06,21.979999542236328
2023-11-07,22.030000686645508
2023-11-08,19.3700008392334
2023-11-09,19.709999084472656
2023-11-10,19.829999923706055
2023-11-13,20.0
2023-11-14,21.290000915527344
2023-11-15,20.170000076293945
2023-11-16,19.389999389648438
2023-11-17,18.770000457763672
2023-11-20,18.489999771118164
2023-11-21,18.399999618530273
2023-11-22,18.440000534057617
2023-11-24,18.5
2023-11-27,18.15999984741211
2023-11-28,17.729999542236328
2023-11-29,17.700000762939453
2023-11-30,17.489999771118164
2023-12-01,17.600000381469727
2023-12-04,18.420000076293945
2023-12-05,19.600000381469727
2023-12-06,19.18000030517578
2023-12-07,19.34000015258789
2023-12-08,19.25
2023-12-11,19.389999389648438
2023-12-12,21.0
2023-12-13,22.200000762939453
2023-12-14,22.75
2023-12-15,22.610000610351562
2023-12-18,23.010000228881836
2023-12-19,22.979999542236328
2023-12-20,23.149999618530273
2023-12-21,24.3700008392334
2023-12-22,24.649999618530273
2023-12-26,24.979999542236328
2023-12-27,24.969999313354492
2023-12-28,24.670000076293945
2023-12-29,24.020000457763672
2024-01-02,23.65999984741211
2024-01-03,23.200000762939453
2024-01-04,23.100000381469727
2024-01-05,23.34000015258789
2024-01-08,24.809999465942383
2024-01-09,24.139999389648438
2024-01-10,24.06999969482422
2024-01-11,23.969999313354492
2024-01-12,24.190000534057617
2024-01-16,24.040000915527344
2024-01-17,24.270000457763672
2024-01-18,25.079999923706055
2024-01-19,25.68000030517578
2024-01-22,25.940000534057617
2024-01-23,25.969999313354492
2024-01-24,25.950000762939453
2024-01-25,25.1200008392334
2024-01-26,24.5
2024-01-29,24.799999237060547
2024-01-30,23.8700008392334
2024-01-31,22.440000534057617
2024-02-01,22.700000762939453
2024-02-02,22.360000610351562
2024-02-05,21.829999923706055
2024-02-06,23.079999923706055
2024-02-07,22.65999984741211
2024-02-08,23.190000534057617
2024-02-09,24.34000015258789
2024-02-12,24.899999618530273
2024-02-13,24.59000015258789
2024-02-14,25.520000457763672
2024-02-15,26.559999465942383
2024-02-16,26.989999771118164
2024-02-20,27.079999923706055
2024-02-21,26.469999313354492
2024-02-22,26.479999542236328
2024-02-23,26.469999313354492
2024-02-26,26.40999984741211
2024-02-27,27.100000381469727
2024-02-28,27.329999923706055
2024-02-29,27.81999969482422
2024-03-01,27.940000534057617
2024-03-04,29.760000228881836
2024-03-05,29.850000381469727
2024-03-06,29.790000915527344
2024-03-07,29.149999618530273
2024-03-08,29.309999465942383
2024-03-11,28.940000534057617
2024-03-12,29.65999984741211
2024-03-13,30.59000015258789
2024-03-14,29.440000534057617
2024-03-15,29.299999237060547
2024-03-18,29.420000076293945
2024-03-19,29.68000030517578
2024-03-20,30.190000534057617
2024-03-21,29.860000610351562
2024-03-22,29.25
2024-03-25,28.299999237060547
2024-03-26,28.3700008392334
2024-03-27,28.770000457763672
2024-03-28,28.940000534057617
2024-04-01,28.549999237060547
2024-04-02,28.40999984741211
2024-04-03,28.559999465942383
2024-04-04,27.43000030517578
2024-04-05,27.959999084472656
2024-04-08,29.030000686645508
2024-04-09,28.65999984741211
2024-04-10,28.190000534057617
2024-04-11,27.670000076293945
2024-04-12,27.6299991607666
2024-04-15,27.209999084472656
2024-04-16,27.219999313354492
2024-04-17,26.43000030517578
2024-04-18,26.809999465942383
2024-04-19,27.59000015258789
2024-04-22,27.40999984741211
2024-04-23,28.0
2024-04-24,27.309999465942383
2024-04-25,26.649999618530273
2024-04-26,26.700000762939453
2024-04-29,26.40999984741211
2024-04-30,26.639999389648438
2024-05-01,27.450000762939453
2024-05-02,27.299999237060547
2024-05-03,27.540000915527344
2024-05-06,28.100000381469727
2024-05-07,28.030000686645508
2024-05-08,31.40999984741211
2024-05-09,30.020000457763672
2024-05-10,29.989999771118164
2024-05-13,30.06999969482422
2024-05-14,30.479999542236328
2024-05-15,29.850000381469727
2024-05-16,32.5099983215332
2024-05-17,32.65999984741211
2024-05-20,33.970001220703125
2024-05-21,35.189998626708984
2024-05-22,33.97999954223633
2024-05-23,33.400001525878906
2024-05-24,33.68000030517578
2024-05-28,34.33000183105469
2024-05-29,34.79999923706055
2024-05-30,34.40999984741211
2024-05-31,33.68000030517578
2024-06-03,34.79999923706055
2024-06-04,35.52000045776367
2024-06-05,34.79999923706055
2024-06-06,33.88999938964844
2024-06-07,34.189998626708984
2024-06-10,34.41999816894531
2024-06-11,34.08000183105469
2024-06-12,34.2599983215332
2024-06-13,33.83000183105469
2024-06-14,33.31999969482422
2024-06-17,33.540000915527344
2024-06-18,33.470001220703125
2024-06-20,33.439998626708984
2024-06-21,32.68000030517578
2024-06-24,34.5
2024-06-25,33.7599983215332
2024-06-26,34.959999084472656
2024-06-27,35.0099983215332
2024-06-28,35.470001220703125
2024-07-01,36.290000915527344
2024-07-02,36.119998931884766
2024-07-03,35.79999923706055
2024-07-05,36.459999084472656
2024-07-08,36.41999816894531
2024-07-09,36.54999923706055
2024-07-10,36.779998779296875
2024-07-11,38.5
2024-07-12,39.279998779296875
2024-07-15,40.08000183105469
2024-07-16,40.599998474121094
2024-07-17,40.90999984741211
2024-07-18,40.689998626708984
2024-07-19,40.029998779296875
2024-07-22,40.40999984741211
2024-07-23,41.599998474121094
2024-07-24,40.849998474121094
2024-07-25,41.38999938964844
2024-07-26,43.34000015258789
2024-07-29,42.75
2024-07-30,44.209999084472656
2024-07-31,43.7400016784668
2024-08-01,43.209999084472656
2024-08-02,41.400001525878906
2024-08-05,41.130001068115234
2024-08-06,41.5
2024-08-07,42.5
2024-08-08,41.97999954223633
2024-08-09,41.869998931884766
2024-08-12,41.5
2024-08-13,41.16999816894531
2024-08-14,40.90999984741211
2024-08-15,41.47999954223633
2024-08-16,42.25
2024-08-19,43.310001373291016
2024-08-20,42.41999816894531
2024-08-21,43.11000061035156
2024-08-22,43.439998626708984
2024-08-23,44.459999084472656
2024-08-26,44.66999816894531
2024-08-27,45.5099983215332
2024-08-28,46.400001525878906
2024-08-29,46.77000045776367
2024-08-30,46.88999938964844
2024-09-03,46.290000915527344
2024-09-04,46.84000015258789
2024-09-05,46.4900016784668
2024-09-06,46.0
2024-09-09,45.43000030517578
2024-09-10,45.27000045776367
2024-09-11,45.79999923706055
2024-09-12,46.70000076293945
2024-09-13,48.220001220703125
2024-09-16,49.18000030517578
2024-09-17,49.060001373291016
2024-09-18,50.36000061035156
2024-09-19,50.779998779296875
2024-09-20,48.709999084472656
2024-09-23,47.75
2024-09-24,49.18000030517578
2024-09-25,49.7400016784668
2024-09-26,50.040000915527344
2024-09-27,50.220001220703125
2024-09-30,49.79999923706055
2024-10-01,49.099998474121094
2024-10-02,50.04999923706055
2024-10-03,49.88999938964844
2024-10-04,51.5
2024-10-07,49.7400016784668
2024-10-08,50.58000183105469
2024-10-09,51.4900016784668
2024-10-10,51.52000045776367
2024-10-11,51.619998931884766
2024-10-14,52.25
2024-10-15,52.58000183105469
2024-10-16,52.900001525878906
2024-10-17,55.290000915527344
2024-10-18,54.779998779296875
2024-10-21,53.400001525878906
2024-10-22,52.13999938964844
2024-10-23,51.869998931884766
2024-10-24,51.474998474121094
2024-10-25,50.2400016784668
2024-10-28,50.47999954223633
2024-10-29,50.4900016784668
2024-10-30,47.189998626708984
2024-10-31,46.2599983215332
2024-11-01,45.290000915527344
2024-11-04,46.16999816894531
2024-11-05,40.65999984741211
2024-11-06,44.720001220703125
2024-11-07,45.20000076293945
2024-11-08,46.06999969482422
2024-11-11,48.93000030517578
2024-11-12,45.939998626708984
2024-11-13,45.060001373291016
2024-11-14,44.38999938964844
2024-11-15,43.93000030517578
2024-11-18,43.959999084472656
2024-11-19,44.220001220703125
2024-11-20,45.470001220703125
2024-11-21,46.77000045776367
