Date,HOLX
2022-10-14,62.54999923706055
2022-10-17,64.33999633789062
2022-10-18,63.83000183105469
2022-10-19,62.16999816894531
2022-10-20,61.599998474121094
2022-10-21,62.5099983215332
2022-10-24,63.599998474121094
2022-10-25,65.30000305175781
2022-10-26,66.19000244140625
2022-10-27,66.18000030517578
2022-10-28,66.93000030517578
2022-10-31,67.80000305175781
2022-11-01,74.12999725341797
2022-11-02,74.25
2022-11-03,73.2699966430664
2022-11-04,75.2300033569336
2022-11-07,74.3499984741211
2022-11-08,73.70999908447266
2022-11-09,72.11000061035156
2022-11-10,75.0
2022-11-11,75.93000030517578
2022-11-14,75.4800033569336
2022-11-15,74.61000061035156
2022-11-16,74.30000305175781
2022-11-17,73.04000091552734
2022-11-18,73.4800033569336
2022-11-21,73.55999755859375
2022-11-22,74.26000213623047
2022-11-23,74.37999725341797
2022-11-25,74.93000030517578
2022-11-28,73.8499984741211
2022-11-29,74.37000274658203
2022-11-30,76.16000366210938
2022-12-01,76.98999786376953
2022-12-02,76.5
2022-12-05,75.11000061035156
2022-12-06,74.22000122070312
2022-12-07,73.80000305175781
2022-12-08,74.80000305175781
2022-12-09,74.0
2022-12-12,75.1500015258789
2022-12-13,75.77999877929688
2022-12-14,75.88999938964844
2022-12-15,75.01000213623047
2022-12-16,73.7300033569336
2022-12-19,73.30999755859375
2022-12-20,74.0999984741211
2022-12-21,75.41999816894531
2022-12-22,75.37000274658203
2022-12-23,75.51000213623047
2022-12-27,75.75
2022-12-28,74.94000244140625
2022-12-29,76.0999984741211
2022-12-30,74.80999755859375
2023-01-03,75.55000305175781
2023-01-04,78.2300033569336
2023-01-05,77.62999725341797
2023-01-06,77.83000183105469
2023-01-09,79.79000091552734
2023-01-10,80.56999969482422
2023-01-11,81.08000183105469
2023-01-12,79.87000274658203
2023-01-13,79.94999694824219
2023-01-17,79.45999908447266
2023-01-18,78.91999816894531
2023-01-19,78.76000213623047
2023-01-20,79.66000366210938
2023-01-23,81.62999725341797
2023-01-24,81.58999633789062
2023-01-25,81.69999694824219
2023-01-26,82.93000030517578
2023-01-27,82.79000091552734
2023-01-30,82.1500015258789
2023-01-31,81.37000274658203
2023-02-01,82.77999877929688
2023-02-02,84.44000244140625
2023-02-03,84.68000030517578
2023-02-06,84.33999633789062
2023-02-07,86.16000366210938
2023-02-08,85.61000061035156
2023-02-09,82.44000244140625
2023-02-10,81.86000061035156
2023-02-13,83.45999908447266
2023-02-14,83.1500015258789
2023-02-15,83.62000274658203
2023-02-16,82.62000274658203
2023-02-17,82.7300033569336
2023-02-21,81.19000244140625
2023-02-22,81.2300033569336
2023-02-23,81.2699966430664
2023-02-24,80.0999984741211
2023-02-27,80.2699966430664
2023-02-28,79.63999938964844
2023-03-01,79.05999755859375
2023-03-02,80.08000183105469
2023-03-03,80.44000244140625
2023-03-06,80.25
2023-03-07,79.12999725341797
2023-03-08,78.26000213623047
2023-03-09,78.48999786376953
2023-03-10,77.68000030517578
2023-03-13,78.30000305175781
2023-03-14,79.36000061035156
2023-03-15,78.33000183105469
2023-03-16,78.3499984741211
2023-03-17,77.06999969482422
2023-03-20,78.30999755859375
2023-03-21,79.7699966430664
2023-03-22,78.62999725341797
2023-03-23,78.52999877929688
2023-03-24,79.19999694824219
2023-03-27,79.61000061035156
2023-03-28,78.83000183105469
2023-03-29,79.19999694824219
2023-03-30,80.5
2023-03-31,80.69999694824219
2023-04-03,80.58000183105469
2023-04-04,80.79000091552734
2023-04-05,82.08999633789062
2023-04-06,82.86000061035156
2023-04-10,83.06999969482422
2023-04-11,83.54000091552734
2023-04-12,83.7300033569336
2023-04-13,84.91999816894531
2023-04-14,84.13999938964844
2023-04-17,83.63999938964844
2023-04-18,82.51000213623047
2023-04-19,83.98999786376953
2023-04-20,84.05000305175781
2023-04-21,84.05999755859375
2023-04-24,85.62000274658203
2023-04-25,84.91000366210938
2023-04-26,83.58999633789062
2023-04-27,84.6500015258789
2023-04-28,86.01000213623047
2023-05-01,87.66999816894531
2023-05-02,83.97000122070312
2023-05-03,84.08999633789062
2023-05-04,82.44999694824219
2023-05-05,83.73999786376953
2023-05-08,83.0999984741211
2023-05-09,83.66999816894531
2023-05-10,82.06999969482422
2023-05-11,81.8499984741211
2023-05-12,82.7699966430664
2023-05-15,82.37000274658203
2023-05-16,81.33999633789062
2023-05-17,81.02999877929688
2023-05-18,81.05999755859375
2023-05-19,81.43000030517578
2023-05-22,81.62999725341797
2023-05-23,80.41999816894531
2023-05-24,79.62000274658203
2023-05-25,78.51000213623047
2023-05-26,79.02999877929688
2023-05-30,78.66000366210938
2023-05-31,78.88999938964844
2023-06-01,79.1500015258789
2023-06-02,79.05999755859375
2023-06-05,79.04000091552734
2023-06-06,79.04000091552734
2023-06-07,78.81999969482422
2023-06-08,78.18000030517578
2023-06-09,77.76000213623047
2023-06-12,78.45999908447266
2023-06-13,78.97000122070312
2023-06-14,78.22000122070312
2023-06-15,81.04000091552734
2023-06-16,81.19999694824219
2023-06-20,82.04000091552734
2023-06-21,81.43000030517578
2023-06-22,81.4800033569336
2023-06-23,81.45999908447266
2023-06-26,81.06999969482422
2023-06-27,80.81999969482422
2023-06-28,80.20999908447266
2023-06-29,80.06999969482422
2023-06-30,80.97000122070312
2023-07-03,79.86000061035156
2023-07-05,78.83000183105469
2023-07-06,78.0199966430664
2023-07-07,77.51000213623047
2023-07-10,78.55000305175781
2023-07-11,79.08999633789062
2023-07-12,78.98999786376953
2023-07-13,79.27999877929688
2023-07-14,80.31999969482422
2023-07-17,78.95999908447266
2023-07-18,77.7699966430664
2023-07-19,78.54000091552734
2023-07-20,79.30000305175781
2023-07-21,80.87999725341797
2023-07-24,81.31999969482422
2023-07-25,81.47000122070312
2023-07-26,81.9000015258789
2023-07-27,80.38999938964844
2023-07-28,80.69000244140625
2023-07-31,79.41999816894531
2023-08-01,76.61000061035156
2023-08-02,75.66999816894531
2023-08-03,76.18000030517578
2023-08-04,75.93000030517578
2023-08-07,77.06999969482422
2023-08-08,76.33999633789062
2023-08-09,75.94999694824219
2023-08-10,75.30000305175781
2023-08-11,75.29000091552734
2023-08-14,75.26000213623047
2023-08-15,74.81999969482422
2023-08-16,73.62999725341797
2023-08-17,74.0
2023-08-18,73.1500015258789
2023-08-21,75.2300033569336
2023-08-22,76.86000061035156
2023-08-23,75.30999755859375
2023-08-24,75.16999816894531
2023-08-25,75.41000366210938
2023-08-28,75.55999755859375
2023-08-29,76.02999877929688
2023-08-30,76.33999633789062
2023-08-31,74.73999786376953
2023-09-01,75.12000274658203
2023-09-05,74.05999755859375
2023-09-06,74.0999984741211
2023-09-07,72.94000244140625
2023-09-08,72.2300033569336
2023-09-11,72.79000091552734
2023-09-12,72.01000213623047
2023-09-13,72.04000091552734
2023-09-14,72.3499984741211
2023-09-15,71.80999755859375
2023-09-18,72.0
2023-09-19,72.0199966430664
2023-09-20,71.44999694824219
2023-09-21,70.06999969482422
2023-09-22,70.20999908447266
2023-09-25,70.12999725341797
2023-09-26,69.9000015258789
2023-09-27,69.23999786376953
2023-09-28,70.05000305175781
2023-09-29,69.4000015258789
2023-10-02,68.87000274658203
2023-10-03,69.30000305175781
2023-10-04,69.16999816894531
2023-10-05,69.38999938964844
2023-10-06,69.83999633789062
2023-10-09,70.25
2023-10-10,70.7699966430664
2023-10-11,69.41000366210938
2023-10-12,67.9000015258789
2023-10-13,68.9800033569336
2023-10-16,69.22000122070312
2023-10-17,69.0
2023-10-18,67.91000366210938
2023-10-19,67.81999969482422
2023-10-20,67.80999755859375
2023-10-23,67.55999755859375
2023-10-24,67.87000274658203
2023-10-25,66.62000274658203
2023-10-26,65.79000091552734
2023-10-27,65.11000061035156
2023-10-30,65.30999755859375
2023-10-31,66.16999816894531
2023-11-01,66.69000244140625
2023-11-02,66.61000061035156
2023-11-03,68.66999816894531
2023-11-06,68.80000305175781
2023-11-07,68.37000274658203
2023-11-08,68.2699966430664
2023-11-09,67.19999694824219
2023-11-10,72.12999725341797
2023-11-13,71.4000015258789
2023-11-14,71.94000244140625
2023-11-15,72.01000213623047
2023-11-16,72.62999725341797
2023-11-17,71.87000274658203
2023-11-20,71.9000015258789
2023-11-21,71.91000366210938
2023-11-22,72.18000030517578
2023-11-24,71.73999786376953
2023-11-27,71.52999877929688
2023-11-28,69.87000274658203
2023-11-29,70.5999984741211
2023-11-30,71.30000305175781
2023-12-01,71.1500015258789
2023-12-04,70.58000183105469
2023-12-05,69.26000213623047
2023-12-06,69.11000061035156
2023-12-07,69.22000122070312
2023-12-08,68.37000274658203
2023-12-11,68.68000030517578
2023-12-12,70.0
2023-12-13,71.02999877929688
2023-12-14,71.08999633789062
2023-12-15,70.9800033569336
2023-12-18,71.01000213623047
2023-12-19,71.1500015258789
2023-12-20,70.31999969482422
2023-12-21,71.06999969482422
2023-12-22,71.04000091552734
2023-12-26,71.11000061035156
2023-12-27,70.94000244140625
2023-12-28,71.26000213623047
2023-12-29,71.44999694824219
2024-01-02,72.45999908447266
2024-01-03,72.37000274658203
2024-01-04,72.87000274658203
2024-01-05,72.94999694824219
2024-01-08,71.33000183105469
2024-01-09,72.12000274658203
2024-01-10,71.83000183105469
2024-01-11,72.43000030517578
2024-01-12,72.75
2024-01-16,72.88999938964844
2024-01-17,73.05000305175781
2024-01-18,73.55000305175781
2024-01-19,73.5199966430664
2024-01-22,74.04000091552734
2024-01-23,74.70999908447266
2024-01-24,74.08999633789062
2024-01-25,74.13999938964844
2024-01-26,74.41000366210938
2024-01-29,74.9800033569336
2024-01-30,74.93000030517578
2024-01-31,74.44000244140625
2024-02-01,74.41000366210938
2024-02-02,72.44000244140625
2024-02-05,72.04000091552734
2024-02-06,74.16999816894531
2024-02-07,73.8499984741211
2024-02-08,73.43000030517578
2024-02-09,73.44000244140625
2024-02-12,74.05999755859375
2024-02-13,73.2699966430664
2024-02-14,73.1500015258789
2024-02-15,73.80000305175781
2024-02-16,73.79000091552734
2024-02-20,74.58000183105469
2024-02-21,75.81999969482422
2024-02-22,75.87999725341797
2024-02-23,76.1500015258789
2024-02-26,74.80999755859375
2024-02-27,75.36000061035156
2024-02-28,74.12000274658203
2024-02-29,73.80000305175781
2024-03-01,73.6500015258789
2024-03-04,74.5999984741211
2024-03-05,73.76000213623047
2024-03-06,75.19999694824219
2024-03-07,76.31999969482422
2024-03-08,77.05000305175781
2024-03-11,76.33000183105469
2024-03-12,75.63999938964844
2024-03-13,76.33000183105469
2024-03-14,75.33999633789062
2024-03-15,75.91000366210938
2024-03-18,76.3499984741211
2024-03-19,76.30999755859375
2024-03-20,75.04000091552734
2024-03-21,75.5199966430664
2024-03-22,75.26000213623047
2024-03-25,75.6500015258789
2024-03-26,76.16999816894531
2024-03-27,77.3499984741211
2024-03-28,77.95999908447266
2024-04-01,76.12000274658203
2024-04-02,76.08000183105469
2024-04-03,77.52999877929688
2024-04-04,77.27999877929688
2024-04-05,77.9800033569336
2024-04-08,77.37999725341797
2024-04-09,78.41000366210938
2024-04-10,77.61000061035156
2024-04-11,77.77999877929688
2024-04-12,77.33000183105469
2024-04-15,77.54000091552734
2024-04-16,75.11000061035156
2024-04-17,74.91999816894531
2024-04-18,75.0999984741211
2024-04-19,75.37999725341797
2024-04-22,76.22000122070312
2024-04-23,77.19000244140625
2024-04-24,76.70999908447266
2024-04-25,75.70999908447266
2024-04-26,75.9800033569336
2024-04-29,76.62999725341797
2024-04-30,75.7699966430664
2024-05-01,76.27999877929688
2024-05-02,75.91000366210938
2024-05-03,76.54000091552734
2024-05-06,75.93000030517578
2024-05-07,76.0999984741211
2024-05-08,75.86000061035156
2024-05-09,75.75
2024-05-10,75.13999938964844
2024-05-13,75.56999969482422
2024-05-14,75.6500015258789
2024-05-15,74.86000061035156
2024-05-16,74.94999694824219
2024-05-17,75.0199966430664
2024-05-20,74.8499984741211
2024-05-21,74.55000305175781
2024-05-22,74.80999755859375
2024-05-23,73.98999786376953
2024-05-24,73.80000305175781
2024-05-28,73.36000061035156
2024-05-29,72.38999938964844
2024-05-30,72.58000183105469
2024-05-31,73.77999877929688
2024-06-03,74.52999877929688
2024-06-04,74.6500015258789
2024-06-05,74.25
2024-06-06,74.77999877929688
2024-06-07,74.51000213623047
2024-06-10,73.97000122070312
2024-06-11,72.9000015258789
2024-06-12,72.4800033569336
2024-06-13,72.13999938964844
2024-06-14,71.79000091552734
2024-06-17,71.43000030517578
2024-06-18,71.47000122070312
2024-06-20,72.20999908447266
2024-06-21,73.06999969482422
2024-06-24,72.4800033569336
2024-06-25,71.6500015258789
2024-06-26,72.2699966430664
2024-06-27,74.20999908447266
2024-06-28,74.25
2024-07-01,74.0999984741211
2024-07-02,73.52999877929688
2024-07-03,73.4800033569336
2024-07-05,74.0999984741211
2024-07-08,74.52999877929688
2024-07-09,74.75
2024-07-10,75.7699966430664
2024-07-11,76.48999786376953
2024-07-12,77.69000244140625
2024-07-15,77.33999633789062
2024-07-16,78.45999908447266
2024-07-17,78.88999938964844
2024-07-18,77.66000366210938
2024-07-19,78.11000061035156
2024-07-22,78.37999725341797
2024-07-23,78.0999984741211
2024-07-24,78.33999633789062
2024-07-25,77.87999725341797
2024-07-26,78.62999725341797
2024-07-29,79.63999938964844
2024-07-30,82.51000213623047
2024-07-31,81.61000061035156
2024-08-01,83.19999694824219
2024-08-02,83.63999938964844
2024-08-05,82.36000061035156
2024-08-06,82.44999694824219
2024-08-07,81.88999938964844
2024-08-08,83.38999938964844
2024-08-09,83.63999938964844
2024-08-12,81.7699966430664
2024-08-13,81.55000305175781
2024-08-14,80.98999786376953
2024-08-15,80.55000305175781
2024-08-16,81.4800033569336
2024-08-19,81.3499984741211
2024-08-20,80.91000366210938
2024-08-21,80.0199966430664
2024-08-22,80.08999633789062
2024-08-23,80.25
2024-08-26,79.75
2024-08-27,79.70999908447266
2024-08-28,80.37999725341797
2024-08-29,80.76000213623047
2024-08-30,81.23999786376953
2024-09-03,82.16000366210938
2024-09-04,81.62000274658203
2024-09-05,80.98999786376953
2024-09-06,81.56999969482422
2024-09-09,82.69000244140625
2024-09-10,81.95999908447266
2024-09-11,80.01000213623047
2024-09-12,80.41999816894531
2024-09-13,81.1500015258789
2024-09-16,82.69999694824219
2024-09-17,82.0
2024-09-18,81.72000122070312
2024-09-19,82.4000015258789
2024-09-20,81.38999938964844
2024-09-23,81.45999908447266
2024-09-24,81.20999908447266
2024-09-25,79.86000061035156
2024-09-26,80.0999984741211
2024-09-27,80.81999969482422
2024-09-30,81.45999908447266
2024-10-01,80.55999755859375
2024-10-02,79.7699966430664
2024-10-03,79.22000122070312
2024-10-04,80.23999786376953
2024-10-07,79.87999725341797
2024-10-08,80.26000213623047
2024-10-09,80.12000274658203
2024-10-10,79.91999816894531
2024-10-11,79.80999755859375
2024-10-14,81.62000274658203
2024-10-15,81.66000366210938
2024-10-16,81.94000244140625
2024-10-17,80.47000122070312
2024-10-18,81.56999969482422
2024-10-21,81.1500015258789
2024-10-22,81.58000183105469
2024-10-23,81.3499984741211
2024-10-24,80.91000366210938
2024-10-25,80.83000183105469
2024-10-28,80.45999908447266
2024-10-29,80.83000183105469
2024-10-30,81.1500015258789
2024-10-31,80.87000274658203
2024-11-01,82.33000183105469
2024-11-04,83.72000122070312
2024-11-05,78.80000305175781
2024-11-06,80.48999786376953
2024-11-07,79.29000091552734
2024-11-08,78.76000213623047
2024-11-11,79.38999938964844
2024-11-12,79.76000213623047
2024-11-13,79.18000030517578
2024-11-14,77.54000091552734
2024-11-15,78.5999984741211
2024-11-18,78.79000091552734
2024-11-19,78.56999969482422
2024-11-20,78.04000091552734
2024-11-21,78.72000122070312
