Date,DRS
2023-01-05,12.520000457763672
2023-01-06,12.65999984741211
2023-01-09,12.640000343322754
2023-01-10,13.029999732971191
2023-01-11,12.779999732971191
2023-01-12,12.859999656677246
2023-01-13,13.1899995803833
2023-01-17,13.0
2023-01-18,13.109999656677246
2023-01-19,12.84000015258789
2023-01-20,12.890000343322754
2023-01-23,12.90999984741211
2023-01-24,13.010000228881836
2023-01-25,12.9399995803833
2023-01-26,13.15999984741211
2023-01-27,13.479999542236328
2023-01-30,13.149999618530273
2023-01-31,13.350000381469727
2023-02-01,12.890000343322754
2023-02-02,13.25
2023-02-03,13.3100004196167
2023-02-06,13.1899995803833
2023-02-07,13.119999885559082
2023-02-08,13.289999961853027
2023-02-09,13.350000381469727
2023-02-10,13.510000228881836
2023-02-13,13.59000015258789
2023-02-14,13.59000015258789
2023-02-15,13.4399995803833
2023-02-16,13.050000190734863
2023-02-17,13.15999984741211
2023-02-21,13.020000457763672
2023-02-22,13.0
2023-02-23,13.149999618530273
2023-02-24,13.109999656677246
2023-02-27,13.010000228881836
2023-02-28,13.0
2023-03-01,13.0
2023-03-02,13.010000228881836
2023-03-03,13.029999732971191
2023-03-06,13.079999923706055
2023-03-07,13.079999923706055
2023-03-08,13.010000228881836
2023-03-09,12.869999885559082
2023-03-10,12.539999961853027
2023-03-13,12.40999984741211
2023-03-14,12.630000114440918
2023-03-15,12.350000381469727
2023-03-16,12.649999618530273
2023-03-17,12.5
2023-03-20,12.609999656677246
2023-03-21,12.930000305175781
2023-03-22,12.819999694824219
2023-03-23,12.739999771118164
2023-03-24,12.850000381469727
2023-03-27,12.850000381469727
2023-03-28,11.600000381469727
2023-03-29,12.1899995803833
2023-03-30,12.300000190734863
2023-03-31,12.970000267028809
2023-04-03,12.869999885559082
2023-04-04,13.34000015258789
2023-04-05,13.699999809265137
2023-04-06,14.15999984741211
2023-04-10,14.5
2023-04-11,14.979999542236328
2023-04-12,15.0600004196167
2023-04-13,14.760000228881836
2023-04-14,14.699999809265137
2023-04-17,14.359999656677246
2023-04-18,14.739999771118164
2023-04-19,14.90999984741211
2023-04-20,15.020000457763672
2023-04-21,15.029999732971191
2023-04-24,15.050000190734863
2023-04-25,14.949999809265137
2023-04-26,14.770000457763672
2023-04-27,14.989999771118164
2023-04-28,15.050000190734863
2023-05-01,15.300000190734863
2023-05-02,14.989999771118164
2023-05-03,15.130000114440918
2023-05-04,15.350000381469727
2023-05-05,15.729999542236328
2023-05-08,15.770000457763672
2023-05-09,14.989999771118164
2023-05-10,15.390000343322754
2023-05-11,15.319999694824219
2023-05-12,15.109999656677246
2023-05-15,15.319999694824219
2023-05-16,15.109999656677246
2023-05-17,15.359999656677246
2023-05-18,15.75
2023-05-19,15.529999732971191
2023-05-22,15.479999542236328
2023-05-23,15.020000457763672
2023-05-24,14.640000343322754
2023-05-25,14.270000457763672
2023-05-26,14.65999984741211
2023-05-30,15.010000228881836
2023-05-31,15.100000381469727
2023-06-01,15.329999923706055
2023-06-02,15.5
2023-06-05,15.899999618530273
2023-06-06,16.0
2023-06-07,16.059999465942383
2023-06-08,16.670000076293945
2023-06-09,16.239999771118164
2023-06-12,16.469999313354492
2023-06-13,17.06999969482422
2023-06-14,16.760000228881836
2023-06-15,16.920000076293945
2023-06-16,16.940000534057617
2023-06-20,16.950000762939453
2023-06-21,17.18000030517578
2023-06-22,16.889999389648438
2023-06-23,16.469999313354492
2023-06-26,16.489999771118164
2023-06-27,16.829999923706055
2023-06-28,16.979999542236328
2023-06-29,17.25
2023-06-30,17.34000015258789
2023-07-03,17.43000030517578
2023-07-05,16.989999771118164
2023-07-06,16.579999923706055
2023-07-07,16.639999389648438
2023-07-10,17.049999237060547
2023-07-11,16.979999542236328
2023-07-12,16.989999771118164
2023-07-13,16.8799991607666
2023-07-14,17.020000457763672
2023-07-17,17.229999542236328
2023-07-18,17.209999084472656
2023-07-19,16.700000762939453
2023-07-20,17.219999313354492
2023-07-21,17.149999618530273
2023-07-24,16.899999618530273
2023-07-25,17.149999618530273
2023-07-26,16.93000030517578
2023-07-27,16.5
2023-07-28,16.829999923706055
2023-07-31,16.690000534057617
2023-08-01,16.450000762939453
2023-08-02,17.389999389648438
2023-08-03,16.690000534057617
2023-08-04,17.079999923706055
2023-08-07,17.329999923706055
2023-08-08,17.15999984741211
2023-08-09,17.010000228881836
2023-08-10,17.329999923706055
2023-08-11,17.09000015258789
2023-08-14,17.110000610351562
2023-08-15,16.889999389648438
2023-08-16,16.479999542236328
2023-08-17,16.010000228881836
2023-08-18,16.299999237060547
2023-08-21,16.5
2023-08-22,16.6299991607666
2023-08-23,16.719999313354492
2023-08-24,16.399999618530273
2023-08-25,16.399999618530273
2023-08-28,16.639999389648438
2023-08-29,16.979999542236328
2023-08-30,17.09000015258789
2023-08-31,17.1200008392334
2023-09-01,17.420000076293945
2023-09-05,17.43000030517578
2023-09-06,17.139999389648438
2023-09-07,17.290000915527344
2023-09-08,16.8799991607666
2023-09-11,17.280000686645508
2023-09-12,17.56999969482422
2023-09-13,16.440000534057617
2023-09-14,16.420000076293945
2023-09-15,16.690000534057617
2023-09-18,17.139999389648438
2023-09-19,16.729999542236328
2023-09-20,16.950000762939453
2023-09-21,16.700000762939453
2023-09-22,16.360000610351562
2023-09-25,16.520000457763672
2023-09-26,16.40999984741211
2023-09-27,16.760000228881836
2023-09-28,16.610000610351562
2023-09-29,16.700000762939453
2023-10-02,16.270000457763672
2023-10-03,16.18000030517578
2023-10-04,16.270000457763672
2023-10-05,16.579999923706055
2023-10-06,16.860000610351562
2023-10-09,17.809999465942383
2023-10-10,18.139999389648438
2023-10-11,18.25
2023-10-12,18.040000915527344
2023-10-13,18.889999389648438
2023-10-16,18.6299991607666
2023-10-17,19.09000015258789
2023-10-18,19.510000228881836
2023-10-19,19.100000381469727
2023-10-20,18.860000610351562
2023-10-23,19.040000915527344
2023-10-24,19.100000381469727
2023-10-25,18.950000762939453
2023-10-26,19.010000228881836
2023-10-27,18.989999771118164
2023-10-30,18.540000915527344
2023-10-31,19.06999969482422
2023-11-01,19.5
2023-11-02,19.8700008392334
2023-11-03,20.040000915527344
2023-11-06,19.75
2023-11-07,19.75
2023-11-08,19.739999771118164
2023-11-09,19.59000015258789
2023-11-10,19.799999237060547
2023-11-13,20.149999618530273
2023-11-14,20.860000610351562
2023-11-15,20.790000915527344
2023-11-16,18.459999084472656
2023-11-17,18.559999465942383
2023-11-20,19.25
2023-11-21,18.670000076293945
2023-11-22,18.440000534057617
2023-11-24,18.809999465942383
2023-11-27,18.93000030517578
2023-11-28,18.190000534057617
2023-11-29,18.040000915527344
2023-11-30,18.43000030517578
2023-12-01,18.959999084472656
2023-12-04,19.209999084472656
2023-12-05,18.649999618530273
2023-12-06,18.450000762939453
2023-12-07,18.579999923706055
2023-12-08,18.510000228881836
2023-12-11,19.010000228881836
2023-12-12,18.8700008392334
2023-12-13,19.309999465942383
2023-12-14,19.15999984741211
2023-12-15,18.979999542236328
2023-12-18,18.920000076293945
2023-12-19,19.360000610351562
2023-12-20,18.6299991607666
2023-12-21,18.90999984741211
2023-12-22,19.270000457763672
2023-12-26,19.280000686645508
2023-12-27,19.670000076293945
2023-12-28,20.190000534057617
2023-12-29,20.040000915527344
2024-01-02,19.719999313354492
2024-01-03,19.18000030517578
2024-01-04,19.200000762939453
2024-01-05,18.8799991607666
2024-01-08,19.329999923706055
2024-01-09,18.65999984741211
2024-01-10,19.170000076293945
2024-01-11,19.15999984741211
2024-01-12,19.350000381469727
2024-01-16,19.030000686645508
2024-01-17,19.040000915527344
2024-01-18,19.239999771118164
2024-01-19,19.079999923706055
2024-01-22,19.6299991607666
2024-01-23,19.3700008392334
2024-01-24,19.309999465942383
2024-01-25,19.549999237060547
2024-01-26,19.579999923706055
2024-01-29,19.950000762939453
2024-01-30,19.670000076293945
2024-01-31,19.40999984741211
2024-02-01,19.8799991607666
2024-02-02,19.15999984741211
2024-02-05,19.100000381469727
2024-02-06,19.149999618530273
2024-02-07,19.25
2024-02-08,19.729999542236328
2024-02-09,19.899999618530273
2024-02-12,20.049999237060547
2024-02-13,19.670000076293945
2024-02-14,20.889999389648438
2024-02-15,21.200000762939453
2024-02-16,21.1200008392334
2024-02-20,20.940000534057617
2024-02-21,20.8700008392334
2024-02-22,21.0
2024-02-23,21.260000228881836
2024-02-26,21.09000015258789
2024-02-27,22.93000030517578
2024-02-28,22.5
2024-02-29,22.709999084472656
2024-03-01,22.84000015258789
2024-03-04,23.040000915527344
2024-03-05,22.809999465942383
2024-03-06,23.280000686645508
2024-03-07,23.600000381469727
2024-03-08,23.40999984741211
2024-03-11,22.799999237060547
2024-03-12,22.989999771118164
2024-03-13,23.0
2024-03-14,21.969999313354492
2024-03-15,21.969999313354492
2024-03-18,21.549999237060547
2024-03-19,22.09000015258789
2024-03-20,22.09000015258789
2024-03-21,22.299999237060547
2024-03-22,21.889999389648438
2024-03-25,21.75
2024-03-26,21.850000381469727
2024-03-27,21.829999923706055
2024-03-28,22.09000015258789
2024-04-01,21.520000457763672
2024-04-02,20.739999771118164
2024-04-03,20.440000534057617
2024-04-04,20.649999618530273
2024-04-05,20.899999618530273
2024-04-08,21.170000076293945
2024-04-09,20.90999984741211
2024-04-10,20.770000457763672
2024-04-11,20.950000762939453
2024-04-12,20.600000381469727
2024-04-15,20.90999984741211
2024-04-16,21.510000228881836
2024-04-17,21.56999969482422
2024-04-18,21.25
2024-04-19,20.950000762939453
2024-04-22,20.950000762939453
2024-04-23,21.309999465942383
2024-04-24,21.510000228881836
2024-04-25,21.389999389648438
2024-04-26,21.670000076293945
2024-04-29,21.93000030517578
2024-04-30,21.520000457763672
2024-05-01,20.520000457763672
2024-05-02,20.989999771118164
2024-05-03,21.219999313354492
2024-05-06,21.549999237060547
2024-05-07,21.670000076293945
2024-05-08,21.989999771118164
2024-05-09,22.469999313354492
2024-05-10,22.719999313354492
2024-05-13,22.84000015258789
2024-05-14,22.969999313354492
2024-05-15,23.299999237060547
2024-05-16,22.989999771118164
2024-05-17,23.350000381469727
2024-05-20,24.350000381469727
2024-05-21,24.190000534057617
2024-05-22,23.8799991607666
2024-05-23,23.709999084472656
2024-05-24,23.920000076293945
2024-05-28,23.780000686645508
2024-05-29,23.229999542236328
2024-05-30,23.389999389648438
2024-05-31,23.549999237060547
2024-06-03,23.649999618530273
2024-06-04,23.649999618530273
2024-06-05,24.6200008392334
2024-06-06,24.3799991607666
2024-06-07,24.270000457763672
2024-06-10,24.399999618530273
2024-06-11,24.510000228881836
2024-06-12,24.90999984741211
2024-06-13,24.690000534057617
2024-06-14,24.65999984741211
2024-06-17,24.799999237060547
2024-06-18,26.110000610351562
2024-06-20,25.190000534057617
2024-06-21,26.0
2024-06-24,25.739999771118164
2024-06-25,25.399999618530273
2024-06-26,25.940000534057617
2024-06-27,25.56999969482422
2024-06-28,25.510000228881836
2024-07-01,25.280000686645508
2024-07-02,25.479999542236328
2024-07-03,25.739999771118164
2024-07-05,25.709999084472656
2024-07-08,25.920000076293945
2024-07-09,25.950000762939453
2024-07-10,26.670000076293945
2024-07-11,26.68000030517578
2024-07-12,26.6299991607666
2024-07-15,27.229999542236328
2024-07-16,28.3700008392334
2024-07-17,27.969999313354492
2024-07-18,27.84000015258789
2024-07-19,27.790000915527344
2024-07-22,28.770000457763672
2024-07-23,27.93000030517578
2024-07-24,27.790000915527344
2024-07-25,28.170000076293945
2024-07-26,28.5
2024-07-29,28.200000762939453
2024-07-30,28.0
2024-07-31,28.200000762939453
2024-08-01,27.729999542236328
2024-08-02,26.510000228881836
2024-08-05,26.1200008392334
2024-08-06,26.469999313354492
2024-08-07,26.3700008392334
2024-08-08,27.540000915527344
2024-08-09,27.600000381469727
2024-08-12,27.420000076293945
2024-08-13,27.56999969482422
2024-08-14,27.790000915527344
2024-08-15,27.799999237060547
2024-08-16,27.75
2024-08-19,27.809999465942383
2024-08-20,27.6299991607666
2024-08-21,27.84000015258789
2024-08-22,28.059999465942383
2024-08-23,28.420000076293945
2024-08-26,28.110000610351562
2024-08-27,27.56999969482422
2024-08-28,28.110000610351562
2024-08-29,28.290000915527344
2024-08-30,28.540000915527344
2024-09-03,27.5
2024-09-04,27.75
2024-09-05,27.68000030517578
2024-09-06,26.34000015258789
2024-09-09,26.690000534057617
2024-09-10,26.739999771118164
2024-09-11,26.829999923706055
2024-09-12,27.579999923706055
2024-09-13,28.06999969482422
2024-09-16,27.81999969482422
2024-09-17,27.600000381469727
2024-09-18,27.610000610351562
2024-09-19,28.190000534057617
2024-09-20,28.40999984741211
2024-09-23,28.579999923706055
2024-09-24,27.15999984741211
2024-09-25,27.520000457763672
2024-09-26,27.770000457763672
2024-09-27,27.8700008392334
2024-09-30,28.219999313354492
2024-10-01,29.700000762939453
2024-10-02,29.700000762939453
2024-10-03,29.280000686645508
2024-10-04,30.350000381469727
2024-10-07,30.350000381469727
2024-10-08,30.649999618530273
2024-10-09,30.690000534057617
2024-10-10,28.8700008392334
2024-10-11,29.18000030517578
2024-10-14,28.540000915527344
2024-10-15,28.219999313354492
2024-10-16,28.809999465942383
2024-10-17,28.850000381469727
2024-10-18,28.719999313354492
2024-10-21,28.780000686645508
2024-10-22,28.469999313354492
2024-10-23,28.149999618530273
2024-10-24,28.360000610351562
2024-10-25,28.25
2024-10-28,28.229999542236328
2024-10-29,28.399999618530273
2024-10-30,31.639999389648438
2024-10-31,30.06999969482422
2024-11-01,30.719999313354492
2024-11-04,31.510000228881836
2024-11-05,33.040000915527344
2024-11-06,35.470001220703125
2024-11-07,35.43000030517578
2024-11-08,36.59000015258789
2024-11-11,36.91999816894531
2024-11-12,36.130001068115234
2024-11-13,36.130001068115234
2024-11-14,34.33000183105469
2024-11-15,33.720001220703125
2024-11-18,33.93000030517578
2024-11-19,35.11000061035156
2024-11-20,34.959999084472656
2024-11-21,35.70000076293945
