Date,CVLT
2022-02-28,62.90999984741211
2022-03-01,62.400001525878906
2022-03-02,64.48999786376953
2022-03-03,64.8499984741211
2022-03-04,64.06999969482422
2022-03-07,62.06999969482422
2022-03-08,61.56999969482422
2022-03-09,63.209999084472656
2022-03-10,62.11000061035156
2022-03-11,60.40999984741211
2022-03-14,59.79999923706055
2022-03-15,61.2599983215332
2022-03-16,63.38999938964844
2022-03-17,64.58999633789062
2022-03-18,66.27999877929688
2022-03-21,66.45999908447266
2022-03-22,66.80000305175781
2022-03-23,65.68000030517578
2022-03-24,65.7300033569336
2022-03-25,66.02999877929688
2022-03-28,66.66000366210938
2022-03-29,67.95999908447266
2022-03-30,66.83999633789062
2022-03-31,66.3499984741211
2022-04-01,66.91000366210938
2022-04-04,67.25
2022-04-05,65.80000305175781
2022-04-06,64.19999694824219
2022-04-07,64.22000122070312
2022-04-08,63.16999816894531
2022-04-11,63.540000915527344
2022-04-12,64.43000030517578
2022-04-13,65.29000091552734
2022-04-14,64.05999755859375
2022-04-18,64.0999984741211
2022-04-19,64.91000366210938
2022-04-20,65.23999786376953
2022-04-21,63.7599983215332
2022-04-22,62.5099983215332
2022-04-25,63.599998474121094
2022-04-26,61.70000076293945
2022-04-27,61.650001525878906
2022-04-28,63.560001373291016
2022-04-29,61.0
2022-05-02,60.720001220703125
2022-05-03,62.099998474121094
2022-05-04,62.689998626708984
2022-05-05,59.34000015258789
2022-05-06,58.349998474121094
2022-05-09,57.68000030517578
2022-05-10,59.08000183105469
2022-05-11,56.77000045776367
2022-05-12,57.119998931884766
2022-05-13,58.79999923706055
2022-05-16,58.29999923706055
2022-05-17,61.4900016784668
2022-05-18,58.52000045776367
2022-05-19,58.540000915527344
2022-05-20,58.439998626708984
2022-05-23,59.52000045776367
2022-05-24,59.36000061035156
2022-05-25,61.029998779296875
2022-05-26,60.90999984741211
2022-05-27,62.29999923706055
2022-05-31,61.0099983215332
2022-06-01,62.25
2022-06-02,65.19999694824219
2022-06-03,64.12999725341797
2022-06-06,63.709999084472656
2022-06-07,64.5199966430664
2022-06-08,64.33999633789062
2022-06-09,63.34000015258789
2022-06-10,61.86000061035156
2022-06-13,59.900001525878906
2022-06-14,60.75
2022-06-15,62.560001373291016
2022-06-16,58.68000030517578
2022-06-17,60.4900016784668
2022-06-21,61.099998474121094
2022-06-22,61.790000915527344
2022-06-23,62.18000030517578
2022-06-24,65.98999786376953
2022-06-27,65.0999984741211
2022-06-28,63.290000915527344
2022-06-29,63.97999954223633
2022-06-30,62.900001525878906
2022-07-01,64.08000183105469
2022-07-05,63.810001373291016
2022-07-06,64.5
2022-07-07,66.88999938964844
2022-07-08,66.93000030517578
2022-07-11,66.75
2022-07-12,63.90999984741211
2022-07-13,57.650001525878906
2022-07-14,57.77000045776367
2022-07-15,59.369998931884766
2022-07-18,58.0
2022-07-19,59.650001525878906
2022-07-20,60.849998474121094
2022-07-21,62.369998931884766
2022-07-22,61.970001220703125
2022-07-25,61.29999923706055
2022-07-26,55.22999954223633
2022-07-27,55.220001220703125
2022-07-28,54.939998626708984
2022-07-29,56.09000015258789
2022-08-01,56.18000030517578
2022-08-02,55.380001068115234
2022-08-03,56.849998474121094
2022-08-04,56.63999938964844
2022-08-05,56.81999969482422
2022-08-08,57.619998931884766
2022-08-09,57.65999984741211
2022-08-10,58.54999923706055
2022-08-11,58.560001373291016
2022-08-12,59.86000061035156
2022-08-15,60.529998779296875
2022-08-16,59.93000030517578
2022-08-17,59.060001373291016
2022-08-18,59.2400016784668
2022-08-19,58.849998474121094
2022-08-22,57.0099983215332
2022-08-23,56.70000076293945
2022-08-24,56.79999923706055
2022-08-25,57.630001068115234
2022-08-26,55.52000045776367
2022-08-29,54.63999938964844
2022-08-30,54.52000045776367
2022-08-31,54.290000915527344
2022-09-01,52.900001525878906
2022-09-02,52.540000915527344
2022-09-06,51.290000915527344
2022-09-07,51.7599983215332
2022-09-08,51.939998626708984
2022-09-09,53.029998779296875
2022-09-12,53.790000915527344
2022-09-13,51.56999969482422
2022-09-14,51.34000015258789
2022-09-15,51.08000183105469
2022-09-16,51.84000015258789
2022-09-19,52.150001525878906
2022-09-20,52.400001525878906
2022-09-21,52.0
2022-09-22,51.130001068115234
2022-09-23,51.540000915527344
2022-09-26,51.09000015258789
2022-09-27,51.79999923706055
2022-09-28,53.25
2022-09-29,53.09000015258789
2022-09-30,53.040000915527344
2022-10-03,54.13999938964844
2022-10-04,55.97999954223633
2022-10-05,56.02000045776367
2022-10-06,56.27000045776367
2022-10-07,55.15999984741211
2022-10-10,54.66999816894531
2022-10-11,53.36000061035156
2022-10-12,54.15999984741211
2022-10-13,54.81999969482422
2022-10-14,54.34000015258789
2022-10-17,56.209999084472656
2022-10-18,57.459999084472656
2022-10-19,57.66999816894531
2022-10-20,57.95000076293945
2022-10-21,59.04999923706055
2022-10-24,59.380001068115234
2022-10-25,60.61000061035156
2022-10-26,60.75
2022-10-27,61.099998474121094
2022-10-28,61.66999816894531
2022-10-31,60.88999938964844
2022-11-01,63.349998474121094
2022-11-02,63.63999938964844
2022-11-03,63.56999969482422
2022-11-04,63.4900016784668
2022-11-07,64.02999877929688
2022-11-08,64.41000366210938
2022-11-09,62.65999984741211
2022-11-10,66.72000122070312
2022-11-11,66.62999725341797
2022-11-14,67.18000030517578
2022-11-15,66.87000274658203
2022-11-16,65.29000091552734
2022-11-17,64.0
2022-11-18,64.25
2022-11-21,64.2699966430664
2022-11-22,64.95999908447266
2022-11-23,65.7300033569336
2022-11-25,66.05000305175781
2022-11-28,65.05000305175781
2022-11-29,65.29000091552734
2022-11-30,66.0
2022-12-01,67.3499984741211
2022-12-02,66.91999816894531
2022-12-05,64.88999938964844
2022-12-06,64.66999816894531
2022-12-07,65.08999633789062
2022-12-08,64.41999816894531
2022-12-09,64.19000244140625
2022-12-12,64.55999755859375
2022-12-13,64.66000366210938
2022-12-14,64.68000030517578
2022-12-15,63.189998626708984
2022-12-16,63.22999954223633
2022-12-19,62.31999969482422
2022-12-20,63.41999816894531
2022-12-21,63.59000015258789
2022-12-22,62.790000915527344
2022-12-23,62.650001525878906
2022-12-27,62.380001068115234
2022-12-28,61.63999938964844
2022-12-29,62.970001220703125
2022-12-30,62.84000015258789
2023-01-03,63.90999984741211
2023-01-04,64.76000213623047
2023-01-05,64.08999633789062
2023-01-06,65.69000244140625
2023-01-09,65.51000213623047
2023-01-10,64.73999786376953
2023-01-11,55.459999084472656
2023-01-12,54.91999816894531
2023-01-13,55.20000076293945
2023-01-17,56.630001068115234
2023-01-18,56.75
2023-01-19,57.08000183105469
2023-01-20,57.81999969482422
2023-01-23,58.130001068115234
2023-01-24,58.540000915527344
2023-01-25,58.65999984741211
2023-01-26,60.900001525878906
2023-01-27,63.189998626708984
2023-01-30,62.68000030517578
2023-01-31,62.22999954223633
2023-02-01,63.43000030517578
2023-02-02,65.97000122070312
2023-02-03,64.63999938964844
2023-02-06,63.630001068115234
2023-02-07,64.69000244140625
2023-02-08,64.5
2023-02-09,64.22000122070312
2023-02-10,63.970001220703125
2023-02-13,64.11000061035156
2023-02-14,63.529998779296875
2023-02-15,63.52000045776367
2023-02-16,62.84000015258789
2023-02-17,62.33000183105469
2023-02-21,61.63999938964844
2023-02-22,60.88999938964844
2023-02-23,59.75
2023-02-24,59.75
2023-02-27,59.70000076293945
2023-02-28,58.880001068115234
2023-03-01,58.849998474121094
2023-03-02,58.95000076293945
2023-03-03,59.209999084472656
2023-03-06,58.779998779296875
2023-03-07,58.099998474121094
2023-03-08,57.849998474121094
2023-03-09,56.79999923706055
2023-03-10,55.47999954223633
2023-03-13,54.34000015258789
2023-03-14,55.150001525878906
2023-03-15,54.59000015258789
2023-03-16,55.439998626708984
2023-03-17,54.75
2023-03-20,56.0099983215332
2023-03-21,56.02000045776367
2023-03-22,54.7599983215332
2023-03-23,54.9900016784668
2023-03-24,54.90999984741211
2023-03-27,55.650001525878906
2023-03-28,55.33000183105469
2023-03-29,55.66999816894531
2023-03-30,55.47999954223633
2023-03-31,56.7400016784668
2023-04-03,56.88999938964844
2023-04-04,56.97999954223633
2023-04-05,57.290000915527344
2023-04-06,58.45000076293945
2023-04-10,59.380001068115234
2023-04-11,59.7400016784668
2023-04-12,60.91999816894531
2023-04-13,61.43000030517578
2023-04-14,61.119998931884766
2023-04-17,61.02000045776367
2023-04-18,60.15999984741211
2023-04-19,58.90999984741211
2023-04-20,58.20000076293945
2023-04-21,58.13999938964844
2023-04-24,58.349998474121094
2023-04-25,58.08000183105469
2023-04-26,57.439998626708984
2023-04-27,58.20000076293945
2023-04-28,58.27000045776367
2023-05-01,58.349998474121094
2023-05-02,61.45000076293945
2023-05-03,61.2400016784668
2023-05-04,60.849998474121094
2023-05-05,61.150001525878906
2023-05-08,61.68000030517578
2023-05-09,61.90999984741211
2023-05-10,62.880001068115234
2023-05-11,62.22999954223633
2023-05-12,62.95000076293945
2023-05-15,63.27000045776367
2023-05-16,63.36000061035156
2023-05-17,64.30999755859375
2023-05-18,65.45999908447266
2023-05-19,65.62999725341797
2023-05-22,67.22000122070312
2023-05-23,66.91000366210938
2023-05-24,67.18000030517578
2023-05-25,68.6500015258789
2023-05-26,69.4800033569336
2023-05-30,69.4000015258789
2023-05-31,69.69000244140625
2023-06-01,69.66999816894531
2023-06-02,71.44000244140625
2023-06-05,71.02999877929688
2023-06-06,71.52999877929688
2023-06-07,71.37999725341797
2023-06-08,71.13999938964844
2023-06-09,70.9800033569336
2023-06-12,71.02999877929688
2023-06-13,70.7699966430664
2023-06-14,70.5199966430664
2023-06-15,70.93000030517578
2023-06-16,72.08000183105469
2023-06-20,71.68000030517578
2023-06-21,71.01000213623047
2023-06-22,71.76000213623047
2023-06-23,71.3499984741211
2023-06-26,69.97000122070312
2023-06-27,70.38999938964844
2023-06-28,71.91000366210938
2023-06-29,72.44000244140625
2023-06-30,72.62000274658203
2023-07-03,72.44000244140625
2023-07-05,72.16999816894531
2023-07-06,72.02999877929688
2023-07-07,72.31999969482422
2023-07-10,74.20999908447266
2023-07-11,74.77999877929688
2023-07-12,74.81999969482422
2023-07-13,75.41999816894531
2023-07-14,75.77999877929688
2023-07-17,76.3499984741211
2023-07-18,76.8499984741211
2023-07-19,76.6500015258789
2023-07-20,75.95999908447266
2023-07-21,75.41000366210938
2023-07-24,75.43000030517578
2023-07-25,76.3499984741211
2023-07-26,76.76000213623047
2023-07-27,77.3499984741211
2023-07-28,77.88999938964844
2023-07-31,77.93000030517578
2023-08-01,73.4000015258789
2023-08-02,70.4800033569336
2023-08-03,71.41000366210938
2023-08-04,70.94999694824219
2023-08-07,71.19999694824219
2023-08-08,68.8499984741211
2023-08-09,68.27999877929688
2023-08-10,69.38999938964844
2023-08-11,69.69000244140625
2023-08-14,70.23999786376953
2023-08-15,68.80999755859375
2023-08-16,68.94000244140625
2023-08-17,69.41999816894531
2023-08-18,68.94000244140625
2023-08-21,68.3499984741211
2023-08-22,68.51000213623047
2023-08-23,69.52999877929688
2023-08-24,67.91000366210938
2023-08-25,68.23999786376953
2023-08-28,68.41000366210938
2023-08-29,68.81999969482422
2023-08-30,68.9000015258789
2023-08-31,68.30999755859375
2023-09-01,68.23999786376953
2023-09-05,67.79000091552734
2023-09-06,67.68000030517578
2023-09-07,67.55999755859375
2023-09-08,68.08000183105469
2023-09-11,68.58000183105469
2023-09-12,68.16000366210938
2023-09-13,68.55000305175781
2023-09-14,68.80000305175781
2023-09-15,67.7300033569336
2023-09-18,67.98999786376953
2023-09-19,68.43000030517578
2023-09-20,68.5999984741211
2023-09-21,67.66000366210938
2023-09-22,68.08999633789062
2023-09-25,69.22000122070312
2023-09-26,67.76000213623047
2023-09-27,68.08999633789062
2023-09-28,68.13999938964844
2023-09-29,67.61000061035156
2023-10-02,68.29000091552734
2023-10-03,67.08000183105469
2023-10-04,67.83000183105469
2023-10-05,67.72000122070312
2023-10-06,68.63999938964844
2023-10-09,68.86000061035156
2023-10-10,69.05000305175781
2023-10-11,69.27999877929688
2023-10-12,67.37000274658203
2023-10-13,66.91999816894531
2023-10-16,67.48999786376953
2023-10-17,68.73999786376953
2023-10-18,67.75
2023-10-19,67.36000061035156
2023-10-20,66.25
2023-10-23,65.77999877929688
2023-10-24,66.2300033569336
2023-10-25,63.90999984741211
2023-10-26,63.9900016784668
2023-10-27,64.12000274658203
2023-10-30,65.27999877929688
2023-10-31,65.3499984741211
2023-11-01,65.47000122070312
2023-11-02,65.97000122070312
2023-11-03,67.41999816894531
2023-11-06,67.62999725341797
2023-11-07,69.38999938964844
2023-11-08,69.47000122070312
2023-11-09,68.94999694824219
2023-11-10,70.3499984741211
2023-11-13,70.5
2023-11-14,71.75
2023-11-15,71.19999694824219
2023-11-16,69.0999984741211
2023-11-17,69.38999938964844
2023-11-20,71.05000305175781
2023-11-21,71.36000061035156
2023-11-22,70.43000030517578
2023-11-24,71.0999984741211
2023-11-27,72.95999908447266
2023-11-28,72.81999969482422
2023-11-29,73.1500015258789
2023-11-30,73.58000183105469
2023-12-01,75.20999908447266
2023-12-04,76.12999725341797
2023-12-05,76.29000091552734
2023-12-06,74.83000183105469
2023-12-07,75.37000274658203
2023-12-08,75.23999786376953
2023-12-11,75.48999786376953
2023-12-12,75.80999755859375
2023-12-13,76.62000274658203
2023-12-14,77.66999816894531
2023-12-15,78.08000183105469
2023-12-18,79.33999633789062
2023-12-19,80.48999786376953
2023-12-20,78.87000274658203
2023-12-21,79.41000366210938
2023-12-22,79.91999816894531
2023-12-26,80.47000122070312
2023-12-27,80.58000183105469
2023-12-28,80.66999816894531
2023-12-29,79.8499984741211
2024-01-02,76.97000122070312
2024-01-03,75.94000244140625
2024-01-04,75.37999725341797
2024-01-05,73.97000122070312
2024-01-08,75.29000091552734
2024-01-09,75.48999786376953
2024-01-10,76.83000183105469
2024-01-11,77.2699966430664
2024-01-12,78.27999877929688
2024-01-16,78.33999633789062
2024-01-17,77.66000366210938
2024-01-18,78.23999786376953
2024-01-19,79.0199966430664
2024-01-22,80.26000213623047
2024-01-23,79.83000183105469
2024-01-24,80.08000183105469
2024-01-25,79.97000122070312
2024-01-26,79.68000030517578
2024-01-29,81.51000213623047
2024-01-30,88.06999969482422
2024-01-31,91.68000030517578
2024-02-01,94.63999938964844
2024-02-02,95.29000091552734
2024-02-05,93.48999786376953
2024-02-06,92.95999908447266
2024-02-07,93.41000366210938
2024-02-08,93.91999816894531
2024-02-09,94.87000274658203
2024-02-12,92.91000366210938
2024-02-13,91.5199966430664
2024-02-14,94.44000244140625
2024-02-15,94.63999938964844
2024-02-16,93.77999877929688
2024-02-20,92.31999969482422
2024-02-21,92.38999938964844
2024-02-22,93.87999725341797
2024-02-23,94.7300033569336
2024-02-26,95.48999786376953
2024-02-27,94.77999877929688
2024-02-28,95.23999786376953
2024-02-29,95.70999908447266
2024-03-01,97.58000183105469
2024-03-04,97.91999816894531
2024-03-05,96.4000015258789
2024-03-06,99.41999816894531
2024-03-07,99.7699966430664
2024-03-08,98.7300033569336
2024-03-11,97.76000213623047
2024-03-12,98.38999938964844
2024-03-13,99.5999984741211
2024-03-14,99.8499984741211
