Date,ZM
2022-08-02,108.16000366210938
2022-08-03,112.97000122070312
2022-08-04,112.86000061035156
2022-08-05,113.8499984741211
2022-08-08,114.73999786376953
2022-08-09,105.29000091552734
2022-08-10,112.01000213623047
2022-08-11,108.05999755859375
2022-08-12,109.5199966430664
2022-08-15,113.2300033569336
2022-08-16,109.19000244140625
2022-08-17,102.37999725341797
2022-08-18,103.18000030517578
2022-08-19,99.5
2022-08-22,97.44000244140625
2022-08-23,81.31999969482422
2022-08-24,83.61000061035156
2022-08-25,85.72000122070312
2022-08-26,81.41000366210938
2022-08-29,81.0
2022-08-30,81.41999816894531
2022-08-31,80.4000015258789
2022-09-01,81.13999938964844
2022-09-02,80.79000091552734
2022-09-06,80.0199966430664
2022-09-07,81.0199966430664
2022-09-08,80.2300033569336
2022-09-09,82.62000274658203
2022-09-12,84.08000183105469
2022-09-13,78.86000061035156
2022-09-14,79.58999633789062
2022-09-15,80.20999908447266
2022-09-16,78.68000030517578
2022-09-19,78.31999969482422
2022-09-20,77.08999633789062
2022-09-21,75.94000244140625
2022-09-22,74.54000091552734
2022-09-23,74.44999694824219
2022-09-26,73.33000183105469
2022-09-27,74.26000213623047
2022-09-28,75.88999938964844
2022-09-29,74.47000122070312
2022-09-30,73.58999633789062
2022-10-03,73.94000244140625
2022-10-04,77.54000091552734
2022-10-05,77.5199966430664
2022-10-06,78.3499984741211
2022-10-07,76.58999633789062
2022-10-10,73.72000122070312
2022-10-11,73.70999908447266
2022-10-12,75.22000122070312
2022-10-13,74.7300033569336
2022-10-14,72.29000091552734
2022-10-17,76.69000244140625
2022-10-18,78.2300033569336
2022-10-19,76.33000183105469
2022-10-20,79.95999908447266
2022-10-21,80.9800033569336
2022-10-24,80.61000061035156
2022-10-25,84.08999633789062
2022-10-26,83.37000274658203
2022-10-27,82.61000061035156
2022-10-28,84.20999908447266
2022-10-31,83.44000244140625
2022-11-01,82.88999938964844
2022-11-02,78.5999984741211
2022-11-03,78.38999938964844
2022-11-04,77.45999908447266
2022-11-07,79.61000061035156
2022-11-08,78.30999755859375
2022-11-09,71.83999633789062
2022-11-10,82.2300033569336
2022-11-11,88.31999969482422
2022-11-14,84.3499984741211
2022-11-15,87.44000244140625
2022-11-16,83.5
2022-11-17,82.58999633789062
2022-11-18,81.63999938964844
2022-11-21,80.26000213623047
2022-11-22,77.1500015258789
2022-11-23,76.13999938964844
2022-11-25,75.4000015258789
2022-11-28,71.58999633789062
2022-11-29,70.56999969482422
2022-11-30,75.43000030517578
2022-12-01,77.43000030517578
2022-12-02,74.30999755859375
2022-12-05,72.9000015258789
2022-12-06,71.47000122070312
2022-12-07,69.87000274658203
2022-12-08,72.36000061035156
2022-12-09,72.16000366210938
2022-12-12,73.69000244140625
2022-12-13,74.05000305175781
2022-12-14,73.22000122070312
2022-12-15,70.19999694824219
2022-12-16,69.86000061035156
2022-12-19,69.08999633789062
2022-12-20,68.55999755859375
2022-12-21,69.93000030517578
2022-12-22,65.94000244140625
2022-12-23,65.88999938964844
2022-12-27,65.45999908447266
2022-12-28,65.36000061035156
2022-12-29,68.0
2022-12-30,67.73999786376953
2023-01-03,66.66000366210938
2023-01-04,67.6500015258789
2023-01-05,65.62000274658203
2023-01-06,69.51000213623047
2023-01-09,70.08000183105469
2023-01-10,70.86000061035156
2023-01-11,70.01000213623047
2023-01-12,69.91000366210938
2023-01-13,69.48999786376953
2023-01-17,69.87000274658203
2023-01-18,67.4800033569336
2023-01-19,66.83499908447266
2023-01-20,69.5
2023-01-23,70.97000122070312
2023-01-24,69.43000030517578
2023-01-25,68.88999938964844
2023-01-26,71.58000183105469
2023-01-27,74.1500015258789
2023-01-30,73.5
2023-01-31,75.0
2023-02-01,78.11000061035156
2023-02-02,82.83999633789062
2023-02-03,79.54000091552734
2023-02-06,77.06999969482422
2023-02-07,84.66000366210938
2023-02-08,79.3499984741211
2023-02-09,76.7699966430664
2023-02-10,74.20999908447266
2023-02-13,76.4800033569336
2023-02-14,77.9000015258789
2023-02-15,80.7699966430664
2023-02-16,77.91000366210938
2023-02-17,76.11000061035156
2023-02-21,72.47000122070312
2023-02-22,73.38999938964844
2023-02-23,74.56999969482422
2023-02-24,73.93000030517578
2023-02-27,73.72000122070312
2023-02-28,74.58999633789062
2023-03-01,69.62000274658203
2023-03-02,70.62999725341797
2023-03-03,70.80999755859375
2023-03-06,71.33000183105469
2023-03-07,69.6500015258789
2023-03-08,68.91000366210938
2023-03-09,67.62000274658203
2023-03-10,67.12000274658203
2023-03-13,68.66999816894531
2023-03-14,68.98999786376953
2023-03-15,71.02999877929688
2023-03-16,70.58999633789062
2023-03-17,69.19000244140625
2023-03-20,69.30000305175781
2023-03-21,71.8499984741211
2023-03-22,68.75
2023-03-23,69.19000244140625
2023-03-24,69.04000091552734
2023-03-27,68.56999969482422
2023-03-28,68.54000091552734
2023-03-29,70.5999984741211
2023-03-30,72.04000091552734
2023-03-31,73.83999633789062
2023-04-03,73.66999816894531
2023-04-04,73.63999938964844
2023-04-05,71.0999984741211
2023-04-06,71.8499984741211
2023-04-10,71.16999816894531
2023-04-11,70.0
2023-04-12,67.48999786376953
2023-04-13,70.18000030517578
2023-04-14,69.5
2023-04-17,67.62000274658203
2023-04-18,67.2699966430664
2023-04-19,67.75
2023-04-20,65.69999694824219
2023-04-21,63.97999954223633
2023-04-24,65.80000305175781
2023-04-25,63.04999923706055
2023-04-26,61.43000030517578
2023-04-27,61.290000915527344
2023-04-28,61.43000030517578
2023-05-01,61.68000030517578
2023-05-02,61.189998626708984
2023-05-03,60.81999969482422
2023-05-04,62.220001220703125
2023-05-05,63.400001525878906
2023-05-08,62.93000030517578
2023-05-09,63.560001373291016
2023-05-10,64.43000030517578
2023-05-11,64.44999694824219
2023-05-12,63.689998626708984
2023-05-15,66.02999877929688
2023-05-16,65.98999786376953
2023-05-17,67.8499984741211
2023-05-18,69.52999877929688
2023-05-19,69.37000274658203
2023-05-22,71.41000366210938
2023-05-23,65.6500015258789
2023-05-24,62.630001068115234
2023-05-25,65.12000274658203
2023-05-26,66.2699966430664
2023-05-30,65.68000030517578
2023-05-31,67.12999725341797
2023-06-01,67.83000183105469
2023-06-02,67.08999633789062
2023-06-05,69.0199966430664
2023-06-06,69.5
2023-06-07,66.5
2023-06-08,66.73999786376953
2023-06-09,67.13999938964844
2023-06-12,69.18000030517578
2023-06-13,68.81999969482422
2023-06-14,68.4000015258789
2023-06-15,69.94000244140625
2023-06-16,70.05999755859375
2023-06-20,70.55999755859375
2023-06-21,66.93000030517578
2023-06-22,67.44999694824219
2023-06-23,66.62000274658203
2023-06-26,66.62000274658203
2023-06-27,68.05000305175781
2023-06-28,68.69000244140625
2023-06-29,67.5999984741211
2023-06-30,67.87999725341797
2023-07-03,68.29000091552734
2023-07-05,67.6500015258789
2023-07-06,64.69000244140625
2023-07-07,65.66999816894531
2023-07-10,67.62000274658203
2023-07-11,69.73999786376953
2023-07-12,69.80000305175781
2023-07-13,71.23999786376953
2023-07-14,70.58999633789062
2023-07-17,72.83999633789062
2023-07-18,72.27999877929688
2023-07-19,73.91999816894531
2023-07-20,69.80000305175781
2023-07-21,71.02999877929688
2023-07-24,69.51000213623047
2023-07-25,69.33000183105469
2023-07-26,71.0999984741211
2023-07-27,72.38999938964844
2023-07-28,73.08000183105469
2023-07-31,73.3499984741211
2023-08-01,72.91000366210938
2023-08-02,69.88999938964844
2023-08-03,69.88999938964844
2023-08-04,69.05999755859375
2023-08-07,68.66000366210938
2023-08-08,67.55000305175781
2023-08-09,66.55000305175781
2023-08-10,67.47000122070312
2023-08-11,66.5999984741211
2023-08-14,67.55000305175781
2023-08-15,66.05999755859375
2023-08-16,65.375
2023-08-17,65.36000061035156
2023-08-18,66.29000091552734
2023-08-21,67.2699966430664
2023-08-22,65.83000183105469
2023-08-23,68.16999816894531
2023-08-24,66.94999694824219
2023-08-25,67.69999694824219
2023-08-28,67.56999969482422
2023-08-29,68.80999755859375
2023-08-30,68.66999816894531
2023-08-31,71.02999877929688
2023-09-01,71.72000122070312
2023-09-05,73.27999877929688
2023-09-06,74.0
2023-09-07,73.68000030517578
2023-09-08,72.05999755859375
2023-09-11,71.77999877929688
2023-09-12,70.2699966430664
2023-09-13,69.83999633789062
2023-09-14,71.56999969482422
2023-09-15,71.11000061035156
2023-09-18,70.62999725341797
2023-09-19,69.33999633789062
2023-09-20,68.80000305175781
2023-09-21,68.30999755859375
2023-09-22,68.8499984741211
2023-09-25,68.6500015258789
2023-09-26,68.30000305175781
2023-09-27,67.31999969482422
2023-09-28,68.33000183105469
2023-09-29,69.94000244140625
2023-10-02,70.11000061035156
2023-10-03,68.04000091552734
2023-10-04,66.05999755859375
2023-10-05,64.5199966430664
2023-10-06,65.4800033569336
2023-10-09,66.0999984741211
2023-10-10,67.27999877929688
2023-10-11,64.81999969482422
2023-10-12,63.470001220703125
2023-10-13,62.75
2023-10-16,63.18000030517578
2023-10-17,63.84000015258789
2023-10-18,62.970001220703125
2023-10-19,62.36000061035156
2023-10-20,61.709999084472656
2023-10-23,61.130001068115234
2023-10-24,62.13999938964844
2023-10-25,60.349998474121094
2023-10-26,59.5
2023-10-27,59.290000915527344
2023-10-30,60.0
2023-10-31,59.97999954223633
2023-11-01,60.029998779296875
2023-11-02,61.279998779296875
2023-11-03,62.9900016784668
2023-11-06,61.81999969482422
2023-11-07,62.689998626708984
2023-11-08,61.83000183105469
2023-11-09,60.650001525878906
2023-11-10,62.060001373291016
2023-11-13,61.540000915527344
2023-11-14,62.77000045776367
2023-11-15,63.7400016784668
2023-11-16,63.400001525878906
2023-11-17,64.12000274658203
2023-11-20,66.0
2023-11-21,65.94000244140625
2023-11-22,63.83000183105469
2023-11-24,64.52999877929688
2023-11-27,65.55000305175781
2023-11-28,67.52999877929688
2023-11-29,67.94999694824219
2023-11-30,67.83000183105469
2023-12-01,70.29000091552734
2023-12-04,68.16000366210938
2023-12-05,68.72000122070312
2023-12-06,70.94000244140625
2023-12-07,71.93000030517578
2023-12-08,73.05999755859375
2023-12-11,72.58000183105469
2023-12-12,71.27999877929688
2023-12-13,71.22000122070312
2023-12-14,72.13999938964844
2023-12-15,71.56999969482422
2023-12-18,71.36000061035156
2023-12-19,72.41999816894531
2023-12-20,69.86000061035156
2023-12-21,71.9000015258789
2023-12-22,72.5
2023-12-26,74.20999908447266
2023-12-27,73.7300033569336
2023-12-28,73.08999633789062
2023-12-29,71.91000366210938
2024-01-02,69.1500015258789
2024-01-03,67.16999816894531
2024-01-04,66.9000015258789
2024-01-05,66.95999908447266
2024-01-08,68.38999938964844
2024-01-09,68.30999755859375
2024-01-10,68.18000030517578
2024-01-11,68.5
2024-01-12,70.45999908447266
2024-01-16,69.0999984741211
2024-01-17,67.94999694824219
2024-01-18,67.31999969482422
2024-01-19,69.04000091552734
2024-01-22,69.58999633789062
2024-01-23,69.62999725341797
2024-01-24,69.04000091552734
2024-01-25,67.41999816894531
2024-01-26,67.73999786376953
2024-01-29,68.93000030517578
2024-01-30,67.18000030517578
2024-01-31,64.61000061035156
2024-02-01,64.8499984741211
2024-02-02,64.2699966430664
2024-02-05,63.689998626708984
2024-02-06,63.599998474121094
2024-02-07,63.880001068115234
2024-02-08,63.900001525878906
2024-02-09,65.69999694824219
2024-02-12,64.4800033569336
2024-02-13,63.65999984741211
2024-02-14,64.13999938964844
2024-02-15,64.04000091552734
2024-02-16,62.119998931884766
2024-02-20,61.31999969482422
2024-02-21,61.349998474121094
2024-02-22,62.119998931884766
2024-02-23,63.400001525878906
2024-02-26,63.119998931884766
2024-02-27,68.16999816894531
2024-02-28,69.62000274658203
2024-02-29,70.7300033569336
2024-03-01,70.91000366210938
2024-03-04,69.70999908447266
2024-03-05,66.48999786376953
2024-03-06,66.41999816894531
2024-03-07,67.02999877929688
2024-03-08,67.16000366210938
2024-03-11,69.68000030517578
2024-03-12,69.87999725341797
2024-03-13,68.44000244140625
2024-03-14,67.26000213623047
2024-03-15,65.95999908447266
2024-03-18,66.2300033569336
2024-03-19,66.52999877929688
2024-03-20,66.86000061035156
2024-03-21,66.54000091552734
2024-03-22,65.95999908447266
2024-03-25,66.70999908447266
2024-03-26,66.3499984741211
2024-03-27,66.62000274658203
2024-03-28,65.37000274658203
2024-04-01,64.7300033569336
2024-04-02,63.779998779296875
2024-04-03,63.220001220703125
2024-04-04,63.279998779296875
2024-04-05,62.939998626708984
2024-04-08,63.0099983215332
2024-04-09,63.849998474121094
2024-04-10,62.220001220703125
2024-04-11,62.52000045776367
2024-04-12,61.630001068115234
2024-04-15,60.2400016784668
2024-04-16,59.279998779296875
2024-04-17,59.08000183105469
2024-04-18,59.939998626708984
2024-04-19,59.45000076293945
2024-04-22,59.540000915527344
2024-04-23,61.619998931884766
2024-04-24,61.650001525878906
2024-04-25,61.040000915527344
2024-04-26,62.0
2024-04-29,63.31999969482422
2024-04-30,61.099998474121094
2024-05-01,61.61000061035156
2024-05-02,62.83000183105469
2024-05-03,61.81999969482422
2024-05-06,61.81999969482422
2024-05-07,62.13999938964844
2024-05-08,61.22999954223633
2024-05-09,61.130001068115234
2024-05-10,61.970001220703125
2024-05-13,63.11000061035156
2024-05-14,63.529998779296875
2024-05-15,63.810001373291016
2024-05-16,63.959999084472656
2024-05-17,64.16000366210938
2024-05-20,64.08999633789062
2024-05-21,63.86000061035156
2024-05-22,64.37999725341797
2024-05-23,62.41999816894531
2024-05-24,63.0099983215332
2024-05-28,62.060001373291016
2024-05-29,61.36000061035156
2024-05-30,60.529998779296875
2024-05-31,61.34000015258789
2024-06-03,61.72999954223633
2024-06-04,61.529998779296875
2024-06-05,62.09000015258789
2024-06-06,63.11000061035156
2024-06-07,62.84000015258789
2024-06-10,62.959999084472656
2024-06-11,62.849998474121094
2024-06-12,60.52000045776367
2024-06-13,57.939998626708984
2024-06-14,57.7400016784668
2024-06-17,56.95000076293945
2024-06-18,56.209999084472656
2024-06-20,58.310001373291016
2024-06-21,58.880001068115234
2024-06-24,57.810001373291016
2024-06-25,57.790000915527344
2024-06-26,57.540000915527344
2024-06-27,58.470001220703125
2024-06-28,59.189998626708984
2024-07-01,59.209999084472656
2024-07-02,58.34000015258789
2024-07-03,58.630001068115234
2024-07-05,58.2599983215332
2024-07-08,57.400001525878906
2024-07-09,56.880001068115234
2024-07-10,56.0
2024-07-11,56.599998474121094
2024-07-12,57.58000183105469
2024-07-15,58.32500076293945
2024-07-16,59.15999984741211
2024-07-17,59.099998474121094
2024-07-18,59.150001525878906
2024-07-19,58.869998931884766
2024-07-22,58.63999938964844
2024-07-23,59.41999816894531
2024-07-24,58.15999984741211
2024-07-25,59.61000061035156
2024-07-26,60.09000015258789
2024-07-29,60.31999969482422
2024-07-30,61.04999923706055
2024-07-31,60.400001525878906
2024-08-01,58.970001220703125
2024-08-02,58.4900016784668
2024-08-05,55.630001068115234
2024-08-06,55.83000183105469
2024-08-07,55.720001220703125
2024-08-08,56.209999084472656
2024-08-09,56.380001068115234
2024-08-12,55.31999969482422
2024-08-13,56.650001525878906
2024-08-14,57.0
2024-08-15,57.849998474121094
2024-08-16,58.06999969482422
2024-08-19,59.81999969482422
2024-08-20,59.130001068115234
2024-08-21,60.22999954223633
2024-08-22,68.04000091552734
2024-08-23,70.13999938964844
2024-08-26,71.31999969482422
2024-08-27,71.9000015258789
2024-08-28,70.69000244140625
2024-08-29,69.94000244140625
2024-08-30,69.08000183105469
2024-09-03,68.83000183105469
2024-09-04,68.19000244140625
2024-09-05,67.2300033569336
2024-09-06,67.18000030517578
2024-09-09,66.58999633789062
2024-09-10,66.69999694824219
2024-09-11,67.30000305175781
2024-09-12,66.55000305175781
2024-09-13,67.58999633789062
2024-09-16,67.62000274658203
2024-09-17,68.11000061035156
2024-09-18,66.04000091552734
2024-09-19,66.91000366210938
2024-09-20,67.52999877929688
2024-09-23,68.79000091552734
2024-09-24,69.43000030517578
2024-09-25,67.94999694824219
2024-09-26,68.9000015258789
2024-09-27,69.55000305175781
2024-09-30,69.73999786376953
2024-10-01,68.63999938964844
2024-10-02,67.61000061035156
2024-10-03,67.20999908447266
2024-10-04,68.66000366210938
2024-10-07,68.16000366210938
2024-10-08,68.31999969482422
2024-10-09,69.97000122070312
2024-10-10,70.8499984741211
2024-10-11,70.68000030517578
2024-10-14,67.88999938964844
2024-10-15,68.41999816894531
2024-10-16,68.93000030517578
2024-10-17,70.19999694824219
2024-10-18,70.5199966430664
2024-10-21,72.16999816894531
2024-10-22,72.22000122070312
2024-10-23,72.54000091552734
2024-10-24,72.66000366210938
2024-10-25,72.62999725341797
2024-10-28,73.8499984741211
2024-10-29,75.5
2024-10-30,74.77999877929688
2024-10-31,74.73999786376953
2024-11-01,75.5999984741211
2024-11-04,75.54000091552734
2024-11-05,77.75
2024-11-06,79.69000244140625
2024-11-07,80.19000244140625
2024-11-08,81.45999908447266
2024-11-11,85.58000183105469
2024-11-12,86.31999969482422
2024-11-13,85.04000091552734
2024-11-14,82.62999725341797
2024-11-15,81.13999938964844
2024-11-18,78.93000030517578
2024-11-19,77.75
2024-11-20,78.86000061035156
2024-11-21,81.19999694824219
