Date,NVMI
2022-10-18,69.5
2022-10-19,70.83999633789062
2022-10-20,70.6500015258789
2022-10-21,72.93000030517578
2022-10-24,72.88999938964844
2022-10-25,74.75
2022-10-26,73.73999786376953
2022-10-27,73.12999725341797
2022-10-28,76.11000061035156
2022-10-31,73.70999908447266
2022-11-01,74.55999755859375
2022-11-02,73.16999816894531
2022-11-03,77.25
2022-11-04,80.9000015258789
2022-11-07,83.80000305175781
2022-11-08,84.55000305175781
2022-11-09,82.80999755859375
2022-11-10,87.62999725341797
2022-11-11,89.88999938964844
2022-11-14,87.45999908447266
2022-11-15,89.51000213623047
2022-11-16,85.8499984741211
2022-11-17,86.52999877929688
2022-11-18,86.30000305175781
2022-11-21,85.70999908447266
2022-11-22,85.9800033569336
2022-11-23,86.30000305175781
2022-11-25,85.58000183105469
2022-11-28,82.37000274658203
2022-11-29,82.3499984741211
2022-11-30,85.56999969482422
2022-12-01,86.55999755859375
2022-12-02,86.25
2022-12-05,86.72000122070312
2022-12-06,85.8499984741211
2022-12-07,83.94000244140625
2022-12-08,85.73999786376953
2022-12-09,84.86000061035156
2022-12-12,85.48999786376953
2022-12-13,89.06999969482422
2022-12-14,88.1500015258789
2022-12-15,85.86000061035156
2022-12-16,84.81999969482422
2022-12-19,83.08999633789062
2022-12-20,82.66000366210938
2022-12-21,85.75
2022-12-22,82.05999755859375
2022-12-23,81.6500015258789
2022-12-27,79.76000213623047
2022-12-28,79.2300033569336
2022-12-29,81.7300033569336
2022-12-30,81.68000030517578
2023-01-03,82.91999816894531
2023-01-04,84.27999877929688
2023-01-05,83.73999786376953
2023-01-06,86.86000061035156
2023-01-09,88.27999877929688
2023-01-10,89.37000274658203
2023-01-11,89.8499984741211
2023-01-12,91.0
2023-01-13,90.56999969482422
2023-01-17,89.33000183105469
2023-01-18,90.48999786376953
2023-01-19,89.86000061035156
2023-01-20,92.69999694824219
2023-01-23,96.4800033569336
2023-01-24,94.69999694824219
2023-01-25,94.58000183105469
2023-01-26,94.7300033569336
2023-01-27,92.98999786376953
2023-01-30,89.62000274658203
2023-01-31,90.69999694824219
2023-02-01,95.01000213623047
2023-02-02,96.30000305175781
2023-02-03,96.06999969482422
2023-02-06,93.62999725341797
2023-02-07,95.11000061035156
2023-02-08,93.0199966430664
2023-02-09,93.51000213623047
2023-02-10,91.18000030517578
2023-02-13,90.63999938964844
2023-02-14,91.12000274658203
2023-02-15,92.54000091552734
2023-02-16,91.86000061035156
2023-02-17,91.30000305175781
2023-02-21,89.36000061035156
2023-02-22,88.4000015258789
2023-02-23,88.87000274658203
2023-02-24,87.69999694824219
2023-02-27,88.81999969482422
2023-02-28,90.58000183105469
2023-03-01,91.56999969482422
2023-03-02,91.4000015258789
2023-03-03,92.51000213623047
2023-03-06,92.44000244140625
2023-03-07,91.7699966430664
2023-03-08,94.16999816894531
2023-03-09,95.76000213623047
2023-03-10,94.01000213623047
2023-03-13,94.87000274658203
2023-03-14,98.23999786376953
2023-03-15,97.25
2023-03-16,100.26000213623047
2023-03-17,99.91000366210938
2023-03-20,100.58000183105469
2023-03-21,100.30000305175781
2023-03-22,100.37999725341797
2023-03-23,103.63999938964844
2023-03-24,102.1500015258789
2023-03-27,101.27999877929688
2023-03-28,99.22000122070312
2023-03-29,101.95999908447266
2023-03-30,103.12999725341797
2023-03-31,104.47000122070312
2023-04-03,103.0
2023-04-04,99.30999755859375
2023-04-05,98.05000305175781
2023-04-06,96.43000030517578
2023-04-10,97.16999816894531
2023-04-11,97.43000030517578
2023-04-12,96.01000213623047
2023-04-13,96.31999969482422
2023-04-14,95.55000305175781
2023-04-17,93.63999938964844
2023-04-18,93.26000213623047
2023-04-19,92.0999984741211
2023-04-20,92.61000061035156
2023-04-21,93.37000274658203
2023-04-24,93.93000030517578
2023-04-25,90.25
2023-04-26,91.02999877929688
2023-04-27,91.37000274658203
2023-04-28,91.44999694824219
2023-05-01,90.73999786376953
2023-05-02,89.01000213623047
2023-05-03,90.22000122070312
2023-05-04,89.47000122070312
2023-05-05,92.86000061035156
2023-05-08,93.08999633789062
2023-05-09,90.8499984741211
2023-05-10,91.2699966430664
2023-05-11,93.05999755859375
2023-05-12,94.12000274658203
2023-05-15,96.30000305175781
2023-05-16,96.0
2023-05-17,97.13999938964844
2023-05-18,99.76000213623047
2023-05-19,100.4000015258789
2023-05-22,100.2300033569336
2023-05-23,99.1500015258789
2023-05-24,100.5999984741211
2023-05-25,106.20999908447266
2023-05-26,111.5199966430664
2023-05-30,109.31999969482422
2023-05-31,107.98999786376953
2023-06-01,110.93000030517578
2023-06-02,111.91000366210938
2023-06-05,112.75
2023-06-06,114.3499984741211
2023-06-07,115.08000183105469
2023-06-08,114.83000183105469
2023-06-09,116.5199966430664
2023-06-12,119.0
2023-06-13,118.5199966430664
2023-06-14,117.01000213623047
2023-06-15,115.93000030517578
2023-06-16,112.98999786376953
2023-06-20,113.02999877929688
2023-06-21,112.05999755859375
2023-06-22,112.51000213623047
2023-06-23,112.68000030517578
2023-06-26,111.3499984741211
2023-06-27,114.83999633789062
2023-06-28,112.47000122070312
2023-06-29,114.37000274658203
2023-06-30,117.30000305175781
2023-07-03,114.6500015258789
2023-07-05,112.5
2023-07-06,111.66999816894531
2023-07-07,111.58999633789062
2023-07-10,112.37999725341797
2023-07-11,109.58999633789062
2023-07-12,111.54000091552734
2023-07-13,114.16000366210938
2023-07-14,115.83000183105469
2023-07-17,118.55999755859375
2023-07-18,117.44000244140625
2023-07-19,118.33000183105469
2023-07-20,112.41000366210938
2023-07-21,114.62000274658203
2023-07-24,115.13999938964844
2023-07-25,115.1500015258789
2023-07-26,116.01000213623047
2023-07-27,119.87999725341797
2023-07-28,123.0
2023-07-31,123.94000244140625
2023-08-01,126.37000274658203
2023-08-02,121.5
2023-08-03,119.55000305175781
2023-08-04,118.79000091552734
2023-08-07,122.2699966430664
2023-08-08,120.61000061035156
2023-08-09,119.25
2023-08-10,118.9000015258789
2023-08-11,116.95999908447266
2023-08-14,118.62999725341797
2023-08-15,118.01000213623047
2023-08-16,117.54000091552734
2023-08-17,117.25
2023-08-18,118.5
2023-08-21,121.12999725341797
2023-08-22,120.36000061035156
2023-08-23,124.97000122070312
2023-08-24,120.97000122070312
2023-08-25,121.08999633789062
2023-08-28,120.69999694824219
2023-08-29,126.33000183105469
2023-08-30,129.0
2023-08-31,128.94000244140625
2023-09-01,127.76000213623047
2023-09-05,127.18000030517578
2023-09-06,126.77999877929688
2023-09-07,120.61000061035156
2023-09-08,119.23999786376953
2023-09-11,118.04000091552734
2023-09-12,117.08000183105469
2023-09-13,117.0
2023-09-14,116.95999908447266
2023-09-15,112.47000122070312
2023-09-18,113.13999938964844
2023-09-19,112.23999786376953
2023-09-20,111.66999816894531
2023-09-21,110.5
2023-09-22,109.63999938964844
2023-09-25,110.61000061035156
2023-09-26,107.94000244140625
2023-09-27,109.44999694824219
2023-09-28,110.7699966430664
2023-09-29,112.44000244140625
2023-10-02,109.94000244140625
2023-10-03,105.61000061035156
2023-10-04,109.01000213623047
2023-10-05,108.62000274658203
2023-10-06,110.6500015258789
2023-10-09,106.30999755859375
2023-10-10,107.08000183105469
2023-10-11,107.80000305175781
2023-10-12,109.4800033569336
2023-10-13,106.05999755859375
2023-10-16,104.05999755859375
2023-10-17,103.77999877929688
2023-10-18,104.0999984741211
2023-10-19,98.18000030517578
2023-10-20,96.43000030517578
2023-10-23,95.9800033569336
2023-10-24,95.30000305175781
2023-10-25,92.30000305175781
2023-10-26,91.25
2023-10-27,90.8499984741211
2023-10-30,93.0
2023-10-31,94.97000122070312
2023-11-01,97.36000061035156
2023-11-02,99.0199966430664
2023-11-03,100.41000366210938
2023-11-06,99.58999633789062
2023-11-07,99.91000366210938
2023-11-08,101.58999633789062
2023-11-09,106.5999984741211
2023-11-10,111.75
2023-11-13,112.91999816894531
2023-11-14,117.19000244140625
2023-11-15,119.8499984741211
2023-11-16,120.27999877929688
2023-11-17,121.88999938964844
2023-11-20,121.69000244140625
2023-11-21,122.87000274658203
2023-11-22,124.55999755859375
2023-11-24,124.91000366210938
2023-11-27,125.0
2023-11-28,124.62999725341797
2023-11-29,126.88999938964844
2023-11-30,128.61000061035156
2023-12-01,128.0800018310547
2023-12-04,127.45999908447266
2023-12-05,126.22000122070312
2023-12-06,125.0
2023-12-07,126.3499984741211
2023-12-08,127.0
2023-12-11,130.13999938964844
2023-12-12,129.8800048828125
2023-12-13,130.67999267578125
2023-12-14,133.66000366210938
2023-12-15,132.39999389648438
2023-12-18,133.14999389648438
2023-12-19,134.6999969482422
2023-12-20,130.83999633789062
2023-12-21,135.38999938964844
2023-12-22,135.25999450683594
2023-12-26,135.97000122070312
2023-12-27,135.17999267578125
2023-12-28,137.38999938964844
2023-12-29,137.38999938964844
2024-01-02,135.64999389648438
2024-01-03,132.10000610351562
2024-01-04,131.9600067138672
2024-01-05,129.32000732421875
2024-01-08,131.4600067138672
2024-01-09,130.9499969482422
2024-01-10,131.0
2024-01-11,133.44000244140625
2024-01-12,133.8000030517578
2024-01-16,133.60000610351562
2024-01-17,132.36000061035156
2024-01-18,137.7100067138672
2024-01-19,144.42999267578125
2024-01-22,142.72999572753906
2024-01-23,145.82000732421875
2024-01-24,149.0399932861328
2024-01-25,147.97999572753906
2024-01-26,145.7100067138672
2024-01-29,146.57000732421875
2024-01-30,146.25
2024-01-31,144.80999755859375
2024-02-01,144.99000549316406
2024-02-02,146.75
2024-02-05,148.8300018310547
2024-02-06,146.0
2024-02-07,148.0
2024-02-08,149.99000549316406
2024-02-09,160.66000366210938
2024-02-12,157.24000549316406
2024-02-13,153.22999572753906
2024-02-14,157.42999267578125
2024-02-15,166.9499969482422
2024-02-16,168.9499969482422
2024-02-20,161.63999938964844
2024-02-21,158.27999877929688
2024-02-22,164.64999389648438
2024-02-23,161.82000732421875
2024-02-26,167.10000610351562
2024-02-27,165.27999877929688
2024-02-28,167.39999389648438
2024-02-29,173.4499969482422
2024-03-01,183.66000366210938
2024-03-04,187.6699981689453
2024-03-05,182.91000366210938
2024-03-06,184.27999877929688
2024-03-07,182.0399932861328
2024-03-08,175.3300018310547
2024-03-11,168.25
2024-03-12,172.07000732421875
2024-03-13,169.66000366210938
2024-03-14,169.64999389648438
2024-03-15,168.92999267578125
2024-03-18,170.3300018310547
2024-03-19,176.4600067138672
2024-03-20,181.02999877929688
2024-03-21,183.75999450683594
2024-03-22,183.13999938964844
2024-03-25,180.8699951171875
2024-03-26,178.92999267578125
2024-03-27,179.74000549316406
2024-03-28,177.3800048828125
2024-04-01,178.10000610351562
2024-04-02,177.3699951171875
2024-04-03,178.92999267578125
2024-04-04,176.0500030517578
2024-04-05,179.11000061035156
2024-04-08,180.3300018310547
2024-04-09,174.9499969482422
2024-04-10,174.30999755859375
2024-04-11,174.8000030517578
2024-04-12,170.47999572753906
2024-04-15,170.47000122070312
2024-04-16,175.99000549316406
2024-04-17,170.1199951171875
2024-04-18,170.0
2024-04-19,159.9199981689453
2024-04-22,162.77999877929688
2024-04-23,168.17999267578125
2024-04-24,166.57000732421875
2024-04-25,170.9199981689453
2024-04-26,174.33999633789062
2024-04-29,174.08999633789062
2024-04-30,169.89999389648438
2024-05-01,167.33999633789062
2024-05-02,174.22000122070312
2024-05-03,178.2899932861328
2024-05-06,182.10000610351562
2024-05-07,183.52999877929688
2024-05-08,181.1199951171875
2024-05-09,193.13999938964844
2024-05-10,193.5
2024-05-13,193.5
2024-05-14,200.0
2024-05-15,202.14999389648438
2024-05-16,194.52000427246094
2024-05-17,196.22999572753906
2024-05-20,203.41000366210938
2024-05-21,204.08999633789062
2024-05-22,207.8800048828125
2024-05-23,210.77000427246094
2024-05-24,213.61000061035156
2024-05-28,219.11000061035156
2024-05-29,215.99000549316406
2024-05-30,211.63999938964844
2024-05-31,208.64999389648438
2024-06-03,213.11000061035156
2024-06-04,207.58999633789062
2024-06-05,218.52000427246094
2024-06-06,219.8000030517578
2024-06-07,219.5
2024-06-10,225.22999572753906
2024-06-11,224.8300018310547
2024-06-12,234.8800048828125
2024-06-13,237.30999755859375
2024-06-14,237.97999572753906
2024-06-17,239.08999633789062
2024-06-18,241.11000061035156
2024-06-20,232.77000427246094
2024-06-21,228.89999389648438
2024-06-24,224.13999938964844
2024-06-25,234.14999389648438
2024-06-26,230.52000427246094
2024-06-27,235.1699981689453
2024-06-28,234.52999877929688
2024-07-01,232.85000610351562
2024-07-02,235.5399932861328
2024-07-03,238.58999633789062
2024-07-05,238.52999877929688
2024-07-08,239.88999938964844
2024-07-09,244.49000549316406
2024-07-10,242.44000244140625
2024-07-11,231.74000549316406
2024-07-12,235.9199981689453
2024-07-15,240.25
2024-07-16,241.7100067138672
2024-07-17,209.8300018310547
2024-07-18,206.4600067138672
2024-07-19,203.5800018310547
2024-07-22,215.32000732421875
2024-07-23,216.97999572753906
2024-07-24,205.6699981689453
2024-07-25,197.17999267578125
2024-07-26,198.60000610351562
2024-07-29,201.3800048828125
2024-07-30,197.6199951171875
2024-07-31,206.47000122070312
2024-08-01,189.22999572753906
2024-08-02,172.8699951171875
2024-08-05,176.2100067138672
2024-08-06,182.49000549316406
2024-08-07,180.9600067138672
2024-08-08,216.22000122070312
2024-08-09,225.44000244140625
2024-08-12,223.63999938964844
2024-08-13,229.02999877929688
2024-08-14,226.72000122070312
2024-08-15,236.41000366210938
2024-08-16,232.92999267578125
2024-08-19,234.0399932861328
2024-08-20,230.67999267578125
2024-08-21,230.1300048828125
2024-08-22,223.35000610351562
2024-08-23,223.00999450683594
2024-08-26,218.61000061035156
2024-08-27,224.9499969482422
2024-08-28,219.88999938964844
2024-08-29,220.35000610351562
2024-08-30,223.5500030517578
2024-09-03,201.66000366210938
2024-09-04,207.3699951171875
2024-09-05,199.8300018310547
2024-09-06,197.1999969482422
2024-09-09,196.00999450683594
2024-09-10,198.02000427246094
2024-09-11,201.67999267578125
2024-09-12,204.83999633789062
2024-09-13,206.7100067138672
2024-09-16,189.27000427246094
2024-09-17,194.7100067138672
2024-09-18,192.33999633789062
2024-09-19,205.3000030517578
2024-09-20,200.38999938964844
2024-09-23,201.1699981689453
2024-09-24,203.14999389648438
2024-09-25,200.6199951171875
2024-09-26,211.7899932861328
2024-09-27,209.61000061035156
2024-09-30,208.33999633789062
2024-10-01,197.8800048828125
2024-10-02,200.11000061035156
2024-10-03,199.69000244140625
2024-10-04,202.60000610351562
2024-10-07,200.57000732421875
2024-10-08,208.75999450683594
2024-10-09,210.72000122070312
2024-10-10,210.0800018310547
2024-10-11,216.49000549316406
2024-10-14,221.55999755859375
2024-10-15,198.74000549316406
2024-10-16,188.57000732421875
2024-10-17,187.1999969482422
2024-10-18,184.2100067138672
2024-10-21,186.02999877929688
2024-10-22,182.4499969482422
2024-10-23,182.8800048828125
2024-10-24,183.55999755859375
2024-10-25,184.24000549316406
2024-10-28,189.05999755859375
2024-10-29,199.6699981689453
2024-10-30,197.5800018310547
2024-10-31,185.3000030517578
2024-11-01,184.99000549316406
2024-11-04,182.52000427246094
2024-11-05,181.2899932861328
2024-11-06,191.30999755859375
2024-11-07,206.3699951171875
2024-11-08,197.67999267578125
2024-11-11,199.27999877929688
2024-11-12,203.8300018310547
2024-11-13,189.47000122070312
2024-11-14,190.25999450683594
2024-11-15,178.6699981689453
2024-11-18,177.2100067138672
2024-11-19,176.9600067138672
2024-11-20,174.17999267578125
2024-11-21,179.72000122070312
