Date,DOX
2022-06-15,79.05000305175781
2022-06-16,77.22000122070312
2022-06-17,78.30999755859375
2022-06-21,80.13999938964844
2022-06-22,80.01000213623047
2022-06-23,81.45999908447266
2022-06-24,84.87999725341797
2022-06-27,84.68000030517578
2022-06-28,83.33000183105469
2022-06-29,83.33999633789062
2022-06-30,83.30999755859375
2022-07-01,84.44999694824219
2022-07-05,83.04000091552734
2022-07-06,83.41000366210938
2022-07-07,83.2300033569336
2022-07-08,83.47000122070312
2022-07-11,82.63999938964844
2022-07-12,82.22000122070312
2022-07-13,82.20999908447266
2022-07-14,81.93000030517578
2022-07-15,83.23999786376953
2022-07-18,83.19000244140625
2022-07-19,85.43000030517578
2022-07-20,85.44999694824219
2022-07-21,86.62000274658203
2022-07-22,86.77999877929688
2022-07-25,86.19999694824219
2022-07-26,85.61000061035156
2022-07-27,86.80999755859375
2022-07-28,86.70999908447266
2022-07-29,87.05999755859375
2022-08-01,86.30999755859375
2022-08-02,85.66999816894531
2022-08-03,85.72000122070312
2022-08-04,87.54000091552734
2022-08-05,87.19000244140625
2022-08-08,87.04000091552734
2022-08-09,87.54000091552734
2022-08-10,88.16999816894531
2022-08-11,87.58999633789062
2022-08-12,88.94999694824219
2022-08-15,89.33999633789062
2022-08-16,89.52999877929688
2022-08-17,89.05000305175781
2022-08-18,90.33999633789062
2022-08-19,90.38999938964844
2022-08-22,88.41000366210938
2022-08-23,87.81999969482422
2022-08-24,87.73999786376953
2022-08-25,87.94999694824219
2022-08-26,86.33000183105469
2022-08-29,85.91000366210938
2022-08-30,85.63999938964844
2022-08-31,85.47000122070312
2022-09-01,84.47000122070312
2022-09-02,83.77999877929688
2022-09-06,83.19000244140625
2022-09-07,83.19000244140625
2022-09-08,83.69999694824219
2022-09-09,85.36000061035156
2022-09-12,84.87999725341797
2022-09-13,81.63999938964844
2022-09-14,81.88999938964844
2022-09-15,80.88999938964844
2022-09-16,81.80000305175781
2022-09-19,81.68000030517578
2022-09-20,81.05000305175781
2022-09-21,80.97000122070312
2022-09-22,81.27999877929688
2022-09-23,79.37000274658203
2022-09-26,79.0199966430664
2022-09-27,78.63999938964844
2022-09-28,80.05000305175781
2022-09-29,79.5999984741211
2022-09-30,79.44999694824219
2022-10-03,81.01000213623047
2022-10-04,83.01000213623047
2022-10-05,83.2300033569336
2022-10-06,82.16000366210938
2022-10-07,81.2699966430664
2022-10-10,80.55999755859375
2022-10-11,80.3499984741211
2022-10-12,79.19000244140625
2022-10-13,80.5199966430664
2022-10-14,79.01000213623047
2022-10-17,80.22000122070312
2022-10-18,81.47000122070312
2022-10-19,80.88999938964844
2022-10-20,80.30000305175781
2022-10-21,82.0999984741211
2022-10-24,83.54000091552734
2022-10-25,84.55000305175781
2022-10-26,84.4800033569336
2022-10-27,84.58999633789062
2022-10-28,86.44999694824219
2022-10-31,86.30999755859375
2022-11-01,84.66999816894531
2022-11-02,83.73999786376953
2022-11-03,80.58000183105469
2022-11-04,81.5999984741211
2022-11-07,81.01000213623047
2022-11-08,81.76000213623047
2022-11-09,81.70999908447266
2022-11-10,83.1500015258789
2022-11-11,82.69000244140625
2022-11-14,82.94999694824219
2022-11-15,82.41999816894531
2022-11-16,83.45999908447266
2022-11-17,83.83000183105469
2022-11-18,84.79000091552734
2022-11-21,84.5
2022-11-22,86.43000030517578
2022-11-23,86.36000061035156
2022-11-25,87.41999816894531
2022-11-28,86.43000030517578
2022-11-29,86.30000305175781
2022-11-30,88.86000061035156
2022-12-01,89.98999786376953
2022-12-02,90.16999816894531
2022-12-05,89.61000061035156
2022-12-06,88.93000030517578
2022-12-07,88.25
2022-12-08,88.87999725341797
2022-12-09,88.22000122070312
2022-12-12,89.4000015258789
2022-12-13,89.16000366210938
2022-12-14,89.70999908447266
2022-12-15,87.93000030517578
2022-12-16,87.47000122070312
2022-12-19,86.9000015258789
2022-12-20,86.93000030517578
2022-12-21,88.58999633789062
2022-12-22,88.08999633789062
2022-12-23,89.36000061035156
2022-12-27,90.25
2022-12-28,89.2300033569336
2022-12-29,90.94999694824219
2022-12-30,90.9000015258789
2023-01-03,91.72000122070312
2023-01-04,92.04000091552734
2023-01-05,90.98999786376953
2023-01-06,91.83999633789062
2023-01-09,90.16999816894531
2023-01-10,89.66999816894531
2023-01-11,88.98999786376953
2023-01-12,89.55000305175781
2023-01-13,89.51000213623047
2023-01-17,90.36000061035156
2023-01-18,89.20999908447266
2023-01-19,89.3499984741211
2023-01-20,90.6500015258789
2023-01-23,90.37999725341797
2023-01-24,90.5199966430664
2023-01-25,90.9000015258789
2023-01-26,91.27999877929688
2023-01-27,90.37999725341797
2023-01-30,91.19999694824219
2023-01-31,91.93000030517578
2023-02-01,97.05000305175781
2023-02-02,94.26000213623047
2023-02-03,92.81999969482422
2023-02-06,92.98999786376953
2023-02-07,95.19000244140625
2023-02-08,95.20999908447266
2023-02-09,95.4000015258789
2023-02-10,95.94999694824219
2023-02-13,96.68000030517578
2023-02-14,95.7300033569336
2023-02-15,96.9800033569336
2023-02-16,95.62000274658203
2023-02-17,94.83999633789062
2023-02-21,95.05999755859375
2023-02-22,94.87000274658203
2023-02-23,94.33999633789062
2023-02-24,93.41000366210938
2023-02-27,92.61000061035156
2023-02-28,91.61000061035156
2023-03-01,91.54000091552734
2023-03-02,91.70999908447266
2023-03-03,91.2300033569336
2023-03-06,90.79000091552734
2023-03-07,90.13999938964844
2023-03-08,91.0999984741211
2023-03-09,91.12000274658203
2023-03-10,90.7300033569336
2023-03-13,89.9000015258789
2023-03-14,91.70999908447266
2023-03-15,90.5999984741211
2023-03-16,91.3499984741211
2023-03-17,91.0
2023-03-20,93.25
2023-03-21,93.66000366210938
2023-03-22,92.77999877929688
2023-03-23,93.08000183105469
2023-03-24,94.0
2023-03-27,95.27999877929688
2023-03-28,94.87999725341797
2023-03-29,94.51000213623047
2023-03-30,95.01000213623047
2023-03-31,96.02999877929688
2023-04-03,96.70999908447266
2023-04-04,96.01000213623047
2023-04-05,95.8499984741211
2023-04-06,95.80999755859375
2023-04-10,95.30999755859375
2023-04-11,95.4800033569336
2023-04-12,96.05000305175781
2023-04-13,96.45999908447266
2023-04-14,96.11000061035156
2023-04-17,96.12999725341797
2023-04-18,95.62999725341797
2023-04-19,93.93000030517578
2023-04-20,92.4000015258789
2023-04-21,91.8499984741211
2023-04-24,91.08000183105469
2023-04-25,90.06999969482422
2023-04-26,89.30999755859375
2023-04-27,90.5999984741211
2023-04-28,91.25
2023-05-01,92.5199966430664
2023-05-02,92.01000213623047
2023-05-03,90.04000091552734
2023-05-04,89.56999969482422
2023-05-05,89.6500015258789
2023-05-08,90.31999969482422
2023-05-09,88.83000183105469
2023-05-10,90.08000183105469
2023-05-11,89.26000213623047
2023-05-12,90.16000366210938
2023-05-15,91.01000213623047
2023-05-16,93.79000091552734
2023-05-17,94.25
2023-05-18,95.2699966430664
2023-05-19,95.02999877929688
2023-05-22,94.55000305175781
2023-05-23,94.2699966430664
2023-05-24,93.66999816894531
2023-05-25,95.47000122070312
2023-05-26,96.75
2023-05-30,95.7699966430664
2023-05-31,94.16999816894531
2023-06-01,94.52999877929688
2023-06-02,95.41000366210938
2023-06-05,93.83999633789062
2023-06-06,93.80000305175781
2023-06-07,93.52999877929688
2023-06-08,93.36000061035156
2023-06-09,94.31999969482422
2023-06-12,95.3499984741211
2023-06-13,95.91000366210938
2023-06-14,95.70999908447266
2023-06-15,96.68000030517578
2023-06-16,97.5999984741211
2023-06-20,96.76000213623047
2023-06-21,95.58000183105469
2023-06-22,96.30000305175781
2023-06-23,95.8499984741211
2023-06-26,95.51000213623047
2023-06-27,96.63999938964844
2023-06-28,97.16999816894531
2023-06-29,98.01000213623047
2023-06-30,98.8499984741211
2023-07-03,98.68000030517578
2023-07-05,98.0
2023-07-06,97.20999908447266
2023-07-07,97.0199966430664
2023-07-10,97.37000274658203
2023-07-11,97.16999816894531
2023-07-12,96.5999984741211
2023-07-13,97.4800033569336
2023-07-14,97.08000183105469
2023-07-17,96.55000305175781
2023-07-18,96.23999786376953
2023-07-19,95.98999786376953
2023-07-20,94.6500015258789
2023-07-21,94.37000274658203
2023-07-24,94.19999694824219
2023-07-25,96.37000274658203
2023-07-26,95.41999816894531
2023-07-27,94.33000183105469
2023-07-28,93.66999816894531
2023-07-31,93.63999938964844
2023-08-01,94.20999908447266
2023-08-02,92.7699966430664
2023-08-03,88.93000030517578
2023-08-04,88.30000305175781
2023-08-07,89.3499984741211
2023-08-08,86.75
2023-08-09,87.80999755859375
2023-08-10,87.52999877929688
2023-08-11,88.13999938964844
2023-08-14,88.9800033569336
2023-08-15,88.19999694824219
2023-08-16,87.5
2023-08-17,86.37000274658203
2023-08-18,85.8499984741211
2023-08-21,86.66999816894531
2023-08-22,86.4800033569336
2023-08-23,87.48999786376953
2023-08-24,87.12999725341797
2023-08-25,87.33999633789062
2023-08-28,87.37000274658203
2023-08-29,88.31999969482422
2023-08-30,88.9800033569336
2023-08-31,89.19999694824219
2023-09-01,89.88999938964844
2023-09-05,88.87000274658203
2023-09-06,88.87000274658203
2023-09-07,88.55000305175781
2023-09-08,88.26000213623047
2023-09-11,87.23999786376953
2023-09-12,86.86000061035156
2023-09-13,87.37000274658203
2023-09-14,87.77999877929688
2023-09-15,86.93000030517578
2023-09-18,86.63999938964844
2023-09-19,86.5999984741211
2023-09-20,86.56999969482422
2023-09-21,86.0199966430664
2023-09-22,85.69999694824219
2023-09-25,86.33999633789062
2023-09-26,85.04000091552734
2023-09-27,85.37999725341797
2023-09-28,85.0
2023-09-29,84.48999786376953
2023-10-02,84.0
2023-10-03,83.95999908447266
2023-10-04,84.22000122070312
2023-10-05,83.7300033569336
2023-10-06,84.2300033569336
2023-10-09,84.47000122070312
2023-10-10,84.01000213623047
2023-10-11,82.44000244140625
2023-10-12,80.19999694824219
2023-10-13,80.88999938964844
2023-10-16,81.93000030517578
2023-10-17,81.81999969482422
2023-10-18,81.33999633789062
2023-10-19,80.62000274658203
2023-10-20,80.58000183105469
2023-10-23,80.26000213623047
2023-10-24,80.13999938964844
2023-10-25,80.02999877929688
2023-10-26,79.19999694824219
2023-10-27,78.69000244140625
2023-10-30,79.0
2023-10-31,80.16000366210938
2023-11-01,80.19999694824219
2023-11-02,80.05999755859375
2023-11-03,82.52999877929688
2023-11-06,83.13999938964844
2023-11-07,83.69000244140625
2023-11-08,78.9800033569336
2023-11-09,80.19999694824219
2023-11-10,80.2300033569336
2023-11-13,79.41999816894531
2023-11-14,80.0
2023-11-15,81.5999984741211
2023-11-16,82.23999786376953
2023-11-17,82.58000183105469
2023-11-20,83.16999816894531
2023-11-21,83.55999755859375
2023-11-22,83.7300033569336
2023-11-24,83.0999984741211
2023-11-27,82.8499984741211
2023-11-28,83.33999633789062
2023-11-29,82.79000091552734
2023-11-30,83.7699966430664
2023-12-01,85.44999694824219
2023-12-04,85.36000061035156
2023-12-05,84.25
2023-12-06,85.16999816894531
2023-12-07,85.08999633789062
2023-12-08,85.7300033569336
2023-12-11,86.33000183105469
2023-12-12,85.9000015258789
2023-12-13,86.9800033569336
2023-12-14,87.11000061035156
2023-12-15,85.69000244140625
2023-12-18,87.12999725341797
2023-12-19,87.2699966430664
2023-12-20,86.37000274658203
2023-12-21,87.69999694824219
2023-12-22,87.94000244140625
2023-12-26,88.55999755859375
2023-12-27,87.94999694824219
2023-12-28,87.88999938964844
2023-12-29,87.88999938964844
2024-01-02,87.88999938964844
2024-01-03,87.05999755859375
2024-01-04,87.72000122070312
2024-01-05,87.7699966430664
2024-01-08,89.13999938964844
2024-01-09,89.44000244140625
2024-01-10,90.2699966430664
2024-01-11,90.9000015258789
2024-01-12,91.36000061035156
2024-01-16,90.37000274658203
2024-01-17,90.29000091552734
2024-01-18,91.02999877929688
2024-01-19,92.66000366210938
2024-01-22,93.38999938964844
2024-01-23,92.9800033569336
2024-01-24,92.66999816894531
2024-01-25,92.33999633789062
2024-01-26,92.2300033569336
2024-01-29,92.51000213623047
2024-01-30,92.66999816894531
2024-01-31,91.68000030517578
2024-02-01,92.69000244140625
2024-02-02,92.44000244140625
2024-02-05,92.2699966430664
2024-02-06,92.70999908447266
2024-02-07,90.95999908447266
2024-02-08,89.5
2024-02-09,89.76000213623047
2024-02-12,89.6500015258789
2024-02-13,87.88999938964844
2024-02-14,90.5199966430664
2024-02-15,91.12999725341797
2024-02-16,91.20999908447266
2024-02-20,89.83999633789062
2024-02-21,89.62000274658203
2024-02-22,91.04000091552734
2024-02-23,91.77999877929688
2024-02-26,91.20999908447266
2024-02-27,91.72000122070312
2024-02-28,91.06999969482422
2024-02-29,91.19999694824219
2024-03-01,91.18000030517578
2024-03-04,92.19000244140625
2024-03-05,90.7699966430664
2024-03-06,91.5999984741211
2024-03-07,93.54000091552734
2024-03-08,92.73999786376953
2024-03-11,92.83999633789062
2024-03-12,93.29000091552734
2024-03-13,93.56999969482422
2024-03-14,92.94000244140625
2024-03-15,92.19999694824219
2024-03-18,91.02999877929688
2024-03-19,91.88999938964844
2024-03-20,92.44000244140625
2024-03-21,92.7699966430664
2024-03-22,90.30000305175781
2024-03-25,89.58000183105469
2024-03-26,89.86000061035156
2024-03-27,89.9000015258789
2024-03-28,90.37000274658203
2024-04-01,90.2300033569336
2024-04-02,89.43000030517578
2024-04-03,89.12000274658203
2024-04-04,88.06999969482422
2024-04-05,87.83000183105469
2024-04-08,87.31999969482422
2024-04-09,88.58999633789062
2024-04-10,87.20999908447266
2024-04-11,87.33999633789062
2024-04-12,85.70999908447266
2024-04-15,85.04000091552734
2024-04-16,84.81999969482422
2024-04-17,84.93000030517578
2024-04-18,85.11000061035156
2024-04-19,86.12999725341797
2024-04-22,86.30999755859375
2024-04-23,86.56999969482422
2024-04-24,86.73999786376953
2024-04-25,85.63999938964844
2024-04-26,84.9800033569336
2024-04-29,84.87000274658203
2024-04-30,83.98999786376953
2024-05-01,83.36000061035156
2024-05-02,83.63999938964844
2024-05-03,83.9000015258789
2024-05-06,84.94999694824219
2024-05-07,85.05000305175781
2024-05-08,85.91000366210938
2024-05-09,81.69999694824219
2024-05-10,83.2300033569336
2024-05-13,84.0
2024-05-14,82.06999969482422
2024-05-15,82.05000305175781
2024-05-16,82.11000061035156
2024-05-17,81.75
2024-05-20,82.04000091552734
2024-05-21,82.13999938964844
2024-05-22,81.97000122070312
2024-05-23,80.97000122070312
2024-05-24,79.91000366210938
2024-05-28,78.79000091552734
2024-05-29,78.01000213623047
2024-05-30,78.27999877929688
2024-05-31,79.0
2024-06-03,77.52999877929688
2024-06-04,76.80000305175781
2024-06-05,77.29000091552734
2024-06-06,76.69000244140625
2024-06-07,76.48999786376953
2024-06-10,77.41000366210938
2024-06-11,76.55999755859375
2024-06-12,76.4000015258789
2024-06-13,75.80999755859375
2024-06-14,74.9000015258789
2024-06-17,76.01000213623047
2024-06-18,76.3499984741211
2024-06-20,77.98999786376953
2024-06-21,78.4800033569336
2024-06-24,78.4000015258789
2024-06-25,78.29000091552734
2024-06-26,78.33000183105469
2024-06-27,78.3499984741211
2024-06-28,78.91999816894531
2024-07-01,78.66999816894531
2024-07-02,79.41999816894531
2024-07-03,78.12999725341797
2024-07-05,78.47000122070312
2024-07-08,78.33999633789062
2024-07-09,78.41000366210938
2024-07-10,78.1500015258789
2024-07-11,79.4000015258789
2024-07-12,80.69000244140625
2024-07-15,81.05000305175781
2024-07-16,82.80000305175781
2024-07-17,83.87999725341797
2024-07-18,83.75
2024-07-19,82.68000030517578
2024-07-22,83.41999816894531
2024-07-23,83.05000305175781
2024-07-24,83.1500015258789
2024-07-25,84.91000366210938
2024-07-26,86.91999816894531
2024-07-29,86.9000015258789
2024-07-30,87.8499984741211
2024-07-31,87.47000122070312
2024-08-01,86.0999984741211
2024-08-02,85.62000274658203
2024-08-05,82.31999969482422
2024-08-06,82.36000061035156
2024-08-07,81.66999816894531
2024-08-08,83.94999694824219
2024-08-09,83.0199966430664
2024-08-12,81.87999725341797
2024-08-13,83.08999633789062
2024-08-14,82.55000305175781
2024-08-15,83.61000061035156
2024-08-16,83.87999725341797
2024-08-19,84.1500015258789
2024-08-20,84.22000122070312
2024-08-21,85.63999938964844
2024-08-22,84.76000213623047
2024-08-23,85.43000030517578
2024-08-26,85.16999816894531
2024-08-27,85.2300033569336
2024-08-28,85.19999694824219
2024-08-29,85.31999969482422
2024-08-30,86.97000122070312
2024-09-03,86.58000183105469
2024-09-04,87.01000213623047
2024-09-05,85.66999816894531
2024-09-06,84.91000366210938
2024-09-09,85.4000015258789
2024-09-10,85.83999633789062
2024-09-11,85.05000305175781
2024-09-12,85.05000305175781
2024-09-13,86.48999786376953
2024-09-16,86.94000244140625
2024-09-17,86.41000366210938
2024-09-18,86.26000213623047
2024-09-19,87.29000091552734
2024-09-20,86.20999908447266
2024-09-23,86.47000122070312
2024-09-24,86.70999908447266
2024-09-25,85.9000015258789
2024-09-26,87.33999633789062
2024-09-27,87.83000183105469
2024-09-30,87.4800033569336
2024-10-01,87.37999725341797
2024-10-02,88.02999877929688
2024-10-03,88.16000366210938
2024-10-04,88.19000244140625
2024-10-07,87.2699966430664
2024-10-08,87.36000061035156
2024-10-09,88.12000274658203
2024-10-10,87.79000091552734
2024-10-11,88.25
2024-10-14,89.20999908447266
2024-10-15,88.7300033569336
2024-10-16,89.66000366210938
2024-10-17,90.94000244140625
2024-10-18,90.98999786376953
2024-10-21,90.27999877929688
2024-10-22,89.68000030517578
2024-10-23,89.6500015258789
2024-10-24,89.73999786376953
2024-10-25,88.87000274658203
2024-10-28,88.29000091552734
2024-10-29,88.62999725341797
2024-10-30,88.08999633789062
2024-10-31,87.75
2024-11-01,88.05999755859375
2024-11-04,88.4800033569336
2024-11-05,89.30999755859375
2024-11-06,91.05999755859375
2024-11-07,92.13999938964844
2024-11-08,92.16999816894531
2024-11-11,92.86000061035156
2024-11-12,92.70999908447266
2024-11-13,87.75
2024-11-14,85.70999908447266
2024-11-15,83.9800033569336
2024-11-18,83.98999786376953
2024-11-19,82.94000244140625
2024-11-20,83.7300033569336
2024-11-21,85.19999694824219
