Date,VRRM
2022-10-12,16.040000915527344
2022-10-13,16.280000686645508
2022-10-14,15.930000305175781
2022-10-17,16.190000534057617
2022-10-18,16.290000915527344
2022-10-19,16.149999618530273
2022-10-20,16.3700008392334
2022-10-21,16.719999313354492
2022-10-24,16.8799991607666
2022-10-25,16.739999771118164
2022-10-26,16.950000762939453
2022-10-27,17.049999237060547
2022-10-28,17.25
2022-10-31,17.06999969482422
2022-11-01,16.75
2022-11-02,16.1299991607666
2022-11-03,13.619999885559082
2022-11-04,13.149999618530273
2022-11-07,13.020000457763672
2022-11-08,13.34000015258789
2022-11-09,13.210000038146973
2022-11-10,14.149999618530273
2022-11-11,14.34000015258789
2022-11-14,15.0600004196167
2022-11-15,15.319999694824219
2022-11-16,15.449999809265137
2022-11-17,15.4399995803833
2022-11-18,15.079999923706055
2022-11-21,15.630000114440918
2022-11-22,15.699999809265137
2022-11-23,15.670000076293945
2022-11-25,15.859999656677246
2022-11-28,15.65999984741211
2022-11-29,15.510000228881836
2022-11-30,15.850000381469727
2022-12-01,15.819999694824219
2022-12-02,15.760000228881836
2022-12-05,15.5600004196167
2022-12-06,15.100000381469727
2022-12-07,14.6899995803833
2022-12-08,14.520000457763672
2022-12-09,14.34000015258789
2022-12-12,14.270000457763672
2022-12-13,14.300000190734863
2022-12-14,14.029999732971191
2022-12-15,13.920000076293945
2022-12-16,13.949999809265137
2022-12-19,13.489999771118164
2022-12-20,13.699999809265137
2022-12-21,13.760000228881836
2022-12-22,13.5
2022-12-23,13.460000038146973
2022-12-27,13.300000190734863
2022-12-28,13.210000038146973
2022-12-29,13.640000343322754
2022-12-30,13.829999923706055
2023-01-03,14.300000190734863
2023-01-04,13.989999771118164
2023-01-05,13.6899995803833
2023-01-06,14.0
2023-01-09,13.979999542236328
2023-01-10,14.050000190734863
2023-01-11,14.100000381469727
2023-01-12,14.539999961853027
2023-01-13,14.550000190734863
2023-01-17,14.5
2023-01-18,14.489999771118164
2023-01-19,14.800000190734863
2023-01-20,15.039999961853027
2023-01-23,15.489999771118164
2023-01-24,15.479999542236328
2023-01-25,15.75
2023-01-26,15.609999656677246
2023-01-27,15.390000343322754
2023-01-30,15.109999656677246
2023-01-31,15.430000305175781
2023-02-01,15.84000015258789
2023-02-02,15.880000114440918
2023-02-03,15.779999732971191
2023-02-06,15.369999885559082
2023-02-07,15.619999885559082
2023-02-08,15.390000343322754
2023-02-09,15.399999618530273
2023-02-10,15.640000343322754
2023-02-13,15.880000114440918
2023-02-14,15.829999923706055
2023-02-15,16.15999984741211
2023-02-16,16.0
2023-02-17,15.890000343322754
2023-02-21,15.760000228881836
2023-02-22,15.8100004196167
2023-02-23,16.1200008392334
2023-02-24,16.850000381469727
2023-02-27,17.040000915527344
2023-02-28,17.229999542236328
2023-03-01,16.860000610351562
2023-03-02,17.75
2023-03-03,17.719999313354492
2023-03-06,17.579999923706055
2023-03-07,17.639999389648438
2023-03-08,17.540000915527344
2023-03-09,17.3700008392334
2023-03-10,16.8700008392334
2023-03-13,16.8799991607666
2023-03-14,17.200000762939453
2023-03-15,17.149999618530273
2023-03-16,17.25
2023-03-17,16.959999084472656
2023-03-20,17.020000457763672
2023-03-21,17.239999771118164
2023-03-22,16.940000534057617
2023-03-23,16.8799991607666
2023-03-24,17.010000228881836
2023-03-27,16.959999084472656
2023-03-28,16.649999618530273
2023-03-29,16.770000457763672
2023-03-30,16.8700008392334
2023-03-31,16.920000076293945
2023-04-03,16.81999969482422
2023-04-04,16.610000610351562
2023-04-05,16.3799991607666
2023-04-06,16.489999771118164
2023-04-10,16.639999389648438
2023-04-11,16.700000762939453
2023-04-12,16.739999771118164
2023-04-13,16.8700008392334
2023-04-14,16.68000030517578
2023-04-17,16.520000457763672
2023-04-18,16.549999237060547
2023-04-19,16.649999618530273
2023-04-20,16.360000610351562
2023-04-21,16.3700008392334
2023-04-24,16.59000015258789
2023-04-25,16.56999969482422
2023-04-26,16.40999984741211
2023-04-27,16.860000610351562
2023-04-28,16.950000762939453
2023-05-01,16.979999542236328
2023-05-02,16.639999389648438
2023-05-03,16.549999237060547
2023-05-04,16.530000686645508
2023-05-05,17.559999465942383
2023-05-08,17.3799991607666
2023-05-09,17.290000915527344
2023-05-10,17.299999237060547
2023-05-11,17.40999984741211
2023-05-12,17.239999771118164
2023-05-15,17.420000076293945
2023-05-16,17.280000686645508
2023-05-17,17.670000076293945
2023-05-18,17.75
2023-05-19,17.75
2023-05-22,17.739999771118164
2023-05-23,17.809999465942383
2023-05-24,17.579999923706055
2023-05-25,17.68000030517578
2023-05-26,17.719999313354492
2023-05-30,17.600000381469727
2023-05-31,17.6299991607666
2023-06-01,18.43000030517578
2023-06-02,18.649999618530273
2023-06-05,18.440000534057617
2023-06-06,18.559999465942383
2023-06-07,18.780000686645508
2023-06-08,18.649999618530273
2023-06-09,18.770000457763672
2023-06-12,18.950000762939453
2023-06-13,18.920000076293945
2023-06-14,18.530000686645508
2023-06-15,18.670000076293945
2023-06-16,18.90999984741211
2023-06-20,19.0
2023-06-21,19.190000534057617
2023-06-22,19.1200008392334
2023-06-23,18.780000686645508
2023-06-26,18.790000915527344
2023-06-27,19.040000915527344
2023-06-28,19.1299991607666
2023-06-29,19.399999618530273
2023-06-30,19.719999313354492
2023-07-03,19.709999084472656
2023-07-05,19.780000686645508
2023-07-06,19.6200008392334
2023-07-07,19.780000686645508
2023-07-10,19.979999542236328
2023-07-11,20.1299991607666
2023-07-12,20.25
2023-07-13,20.489999771118164
2023-07-14,20.479999542236328
2023-07-17,20.690000534057617
2023-07-18,20.889999389648438
2023-07-19,20.780000686645508
2023-07-20,20.209999084472656
2023-07-21,20.3700008392334
2023-07-24,20.459999084472656
2023-07-25,20.68000030517578
2023-07-26,20.549999237060547
2023-07-27,20.0
2023-07-28,20.3799991607666
2023-07-31,20.989999771118164
2023-08-01,21.06999969482422
2023-08-02,20.829999923706055
2023-08-03,20.489999771118164
2023-08-04,20.40999984741211
2023-08-07,20.200000762939453
2023-08-08,20.40999984741211
2023-08-09,20.40999984741211
2023-08-10,20.1299991607666
2023-08-11,19.799999237060547
2023-08-14,19.299999237060547
2023-08-15,19.389999389648438
2023-08-16,19.260000228881836
2023-08-17,18.93000030517578
2023-08-18,19.049999237060547
2023-08-21,18.989999771118164
2023-08-22,18.979999542236328
2023-08-23,19.079999923706055
2023-08-24,19.100000381469727
2023-08-25,19.15999984741211
2023-08-28,19.479999542236328
2023-08-29,18.149999618530273
2023-08-30,17.969999313354492
2023-08-31,17.790000915527344
2023-09-01,17.549999237060547
2023-09-05,17.479999542236328
2023-09-06,17.510000228881836
2023-09-07,17.6299991607666
2023-09-08,17.65999984741211
2023-09-11,17.600000381469727
2023-09-12,17.969999313354492
2023-09-13,18.280000686645508
2023-09-14,18.700000762939453
2023-09-15,18.770000457763672
2023-09-18,19.020000457763672
2023-09-19,19.020000457763672
2023-09-20,18.829999923706055
2023-09-21,18.799999237060547
2023-09-22,18.75
2023-09-25,18.90999984741211
2023-09-26,18.56999969482422
2023-09-27,18.670000076293945
2023-09-28,18.780000686645508
2023-09-29,18.700000762939453
2023-10-02,18.899999618530273
2023-10-03,18.709999084472656
2023-10-04,18.920000076293945
2023-10-05,19.049999237060547
2023-10-06,19.290000915527344
2023-10-09,19.510000228881836
2023-10-10,19.56999969482422
2023-10-11,19.56999969482422
2023-10-12,19.649999618530273
2023-10-13,19.670000076293945
2023-10-16,19.950000762939453
2023-10-17,20.34000015258789
2023-10-18,20.209999084472656
2023-10-19,19.90999984741211
2023-10-20,19.780000686645508
2023-10-23,19.739999771118164
2023-10-24,20.010000228881836
2023-10-25,19.8799991607666
2023-10-26,19.68000030517578
2023-10-27,19.510000228881836
2023-10-30,19.670000076293945
2023-10-31,19.770000457763672
2023-11-01,19.790000915527344
2023-11-02,20.25
2023-11-03,19.969999313354492
2023-11-06,19.579999923706055
2023-11-07,19.84000015258789
2023-11-08,19.799999237060547
2023-11-09,19.75
2023-11-10,20.709999084472656
2023-11-13,20.510000228881836
2023-11-14,20.299999237060547
2023-11-15,20.149999618530273
2023-11-16,20.260000228881836
2023-11-17,19.979999542236328
2023-11-20,19.93000030517578
2023-11-21,19.639999389648438
2023-11-22,19.780000686645508
2023-11-24,20.049999237060547
2023-11-27,20.0
2023-11-28,19.829999923706055
2023-11-29,19.8700008392334
2023-11-30,20.079999923706055
2023-12-01,20.329999923706055
2023-12-04,20.68000030517578
2023-12-05,20.760000228881836
2023-12-06,20.81999969482422
2023-12-07,21.059999465942383
2023-12-08,21.43000030517578
2023-12-11,21.75
2023-12-12,21.90999984741211
2023-12-13,22.040000915527344
2023-12-14,22.1299991607666
2023-12-15,22.31999969482422
2023-12-18,22.489999771118164
2023-12-19,22.709999084472656
2023-12-20,22.459999084472656
2023-12-21,22.649999618530273
2023-12-22,22.969999313354492
2023-12-26,23.079999923706055
2023-12-27,23.170000076293945
2023-12-28,23.1200008392334
2023-12-29,23.030000686645508
2024-01-02,22.790000915527344
2024-01-03,21.940000534057617
2024-01-04,21.260000228881836
2024-01-05,21.040000915527344
2024-01-08,21.290000915527344
2024-01-09,21.459999084472656
2024-01-10,21.700000762939453
2024-01-11,21.770000457763672
2024-01-12,21.8700008392334
2024-01-16,21.989999771118164
2024-01-17,22.110000610351562
2024-01-18,22.299999237060547
2024-01-19,22.6299991607666
2024-01-22,23.219999313354492
2024-01-23,23.1200008392334
2024-01-24,22.889999389648438
2024-01-25,23.09000015258789
2024-01-26,23.56999969482422
2024-01-29,23.790000915527344
2024-01-30,23.829999923706055
2024-01-31,23.90999984741211
2024-02-01,24.299999237060547
2024-02-02,23.399999618530273
2024-02-05,22.100000381469727
2024-02-06,21.940000534057617
2024-02-07,22.190000534057617
2024-02-08,22.399999618530273
2024-02-09,22.84000015258789
2024-02-12,23.079999923706055
2024-02-13,22.06999969482422
2024-02-14,22.209999084472656
2024-02-15,22.579999923706055
2024-02-16,22.399999618530273
2024-02-20,22.350000381469727
2024-02-21,21.790000915527344
2024-02-22,21.649999618530273
2024-02-23,22.030000686645508
2024-02-26,21.700000762939453
2024-02-27,21.549999237060547
2024-02-28,21.559999465942383
2024-02-29,21.6200008392334
2024-03-01,22.8799991607666
2024-03-04,22.15999984741211
2024-03-05,21.600000381469727
2024-03-06,21.729999542236328
2024-03-07,22.350000381469727
2024-03-08,22.6200008392334
2024-03-11,22.540000915527344
2024-03-12,23.049999237060547
2024-03-13,23.350000381469727
2024-03-14,23.329999923706055
2024-03-15,23.579999923706055
2024-03-18,23.770000457763672
2024-03-19,24.110000610351562
2024-03-20,24.209999084472656
2024-03-21,24.770000457763672
2024-03-22,24.760000228881836
2024-03-25,24.959999084472656
2024-03-26,24.790000915527344
2024-03-27,25.15999984741211
2024-03-28,24.969999313354492
2024-04-01,24.479999542236328
2024-04-02,24.770000457763672
2024-04-03,24.280000686645508
2024-04-04,24.420000076293945
2024-04-05,24.450000762939453
2024-04-08,24.770000457763672
2024-04-09,25.049999237060547
2024-04-10,24.68000030517578
2024-04-11,24.65999984741211
2024-04-12,24.40999984741211
2024-04-15,24.170000076293945
2024-04-16,24.079999923706055
2024-04-17,23.719999313354492
2024-04-18,23.440000534057617
2024-04-19,23.489999771118164
2024-04-22,23.8799991607666
2024-04-23,24.40999984741211
2024-04-24,24.280000686645508
2024-04-25,24.260000228881836
2024-04-26,24.229999542236328
2024-04-29,24.350000381469727
2024-04-30,23.579999923706055
2024-05-01,23.700000762939453
2024-05-02,24.09000015258789
2024-05-03,25.93000030517578
2024-05-06,26.559999465942383
2024-05-07,26.510000228881836
2024-05-08,26.8700008392334
2024-05-09,26.989999771118164
2024-05-10,26.90999984741211
2024-05-13,27.079999923706055
2024-05-14,27.549999237060547
2024-05-15,27.3700008392334
2024-05-16,27.709999084472656
2024-05-17,27.329999923706055
2024-05-20,28.06999969482422
2024-05-21,27.290000915527344
2024-05-22,27.299999237060547
2024-05-23,26.950000762939453
2024-05-24,27.139999389648438
2024-05-28,26.790000915527344
2024-05-29,26.479999542236328
2024-05-30,26.6299991607666
2024-05-31,26.639999389648438
2024-06-03,26.469999313354492
2024-06-04,25.790000915527344
2024-06-05,26.049999237060547
2024-06-06,26.010000228881836
2024-06-07,25.81999969482422
2024-06-10,25.979999542236328
2024-06-11,25.729999542236328
2024-06-12,26.489999771118164
2024-06-13,25.850000381469727
2024-06-14,25.579999923706055
2024-06-17,26.25
2024-06-18,26.6200008392334
2024-06-20,26.799999237060547
2024-06-21,27.1299991607666
2024-06-24,27.389999389648438
2024-06-25,27.3799991607666
2024-06-26,27.479999542236328
2024-06-27,27.389999389648438
2024-06-28,27.200000762939453
2024-07-01,26.829999923706055
2024-07-02,27.219999313354492
2024-07-03,27.360000610351562
2024-07-05,27.59000015258789
2024-07-08,27.809999465942383
2024-07-09,27.93000030517578
2024-07-10,28.389999389648438
2024-07-11,28.729999542236328
2024-07-12,28.329999923706055
2024-07-15,29.600000381469727
2024-07-16,30.809999465942383
2024-07-17,30.299999237060547
2024-07-18,29.719999313354492
2024-07-19,30.040000915527344
2024-07-22,30.809999465942383
2024-07-23,30.84000015258789
2024-07-24,30.020000457763672
2024-07-25,30.0
2024-07-26,30.389999389648438
2024-07-29,30.100000381469727
2024-07-30,30.260000228881836
2024-07-31,30.1299991607666
2024-08-01,30.059999465942383
2024-08-02,29.75
2024-08-05,28.100000381469727
2024-08-06,28.610000610351562
2024-08-07,27.309999465942383
2024-08-08,27.65999984741211
2024-08-09,27.479999542236328
2024-08-12,26.610000610351562
2024-08-13,27.139999389648438
2024-08-14,27.0
2024-08-15,27.389999389648438
2024-08-16,27.149999618530273
2024-08-19,27.520000457763672
2024-08-20,27.170000076293945
2024-08-21,27.770000457763672
2024-08-22,27.450000762939453
2024-08-23,27.850000381469727
2024-08-26,27.530000686645508
2024-08-27,27.510000228881836
2024-08-28,27.760000228881836
2024-08-29,27.440000534057617
2024-08-30,27.610000610351562
2024-09-03,27.040000915527344
2024-09-04,26.959999084472656
2024-09-05,26.790000915527344
2024-09-06,26.1299991607666
2024-09-09,26.489999771118164
2024-09-10,26.6200008392334
2024-09-11,27.049999237060547
2024-09-12,27.0
2024-09-13,27.149999618530273
2024-09-16,27.100000381469727
2024-09-17,26.989999771118164
2024-09-18,27.270000457763672
2024-09-19,27.709999084472656
2024-09-20,27.799999237060547
2024-09-23,27.950000762939453
2024-09-24,27.84000015258789
2024-09-25,27.280000686645508
2024-09-26,27.459999084472656
2024-09-27,27.809999465942383
2024-09-30,27.809999465942383
2024-10-01,27.610000610351562
2024-10-02,27.329999923706055
2024-10-03,26.530000686645508
2024-10-04,26.790000915527344
2024-10-07,27.600000381469727
2024-10-08,27.43000030517578
2024-10-09,27.100000381469727
2024-10-10,26.760000228881836
2024-10-11,27.540000915527344
2024-10-14,27.0
2024-10-15,26.940000534057617
2024-10-16,27.610000610351562
2024-10-17,27.760000228881836
2024-10-18,27.1200008392334
2024-10-21,26.729999542236328
2024-10-22,26.440000534057617
2024-10-23,26.3799991607666
2024-10-24,26.450000762939453
2024-10-25,26.309999465942383
2024-10-28,26.34000015258789
2024-10-29,26.389999389648438
2024-10-30,26.31999969482422
2024-10-31,25.969999313354492
2024-11-01,23.1200008392334
2024-11-04,22.799999237060547
2024-11-05,23.1200008392334
2024-11-06,23.950000762939453
2024-11-07,23.260000228881836
2024-11-08,23.440000534057617
2024-11-11,23.200000762939453
2024-11-12,23.530000686645508
2024-11-13,23.450000762939453
2024-11-14,23.31999969482422
2024-11-15,23.420000076293945
2024-11-18,22.68000030517578
2024-11-19,23.010000228881836
2024-11-20,22.969999313354492
2024-11-21,23.190000534057617
