Date,FULT
2022-10-03,16.239999771118164
2022-10-04,16.709999084472656
2022-10-05,16.600000381469727
2022-10-06,16.610000610351562
2022-10-07,16.31999969482422
2022-10-10,16.440000534057617
2022-10-11,16.43000030517578
2022-10-12,16.59000015258789
2022-10-13,17.450000762939453
2022-10-14,17.209999084472656
2022-10-17,17.549999237060547
2022-10-18,17.6299991607666
2022-10-19,17.350000381469727
2022-10-20,16.68000030517578
2022-10-21,17.239999771118164
2022-10-24,17.479999542236328
2022-10-25,17.700000762939453
2022-10-26,17.729999542236328
2022-10-27,17.829999923706055
2022-10-28,18.18000030517578
2022-10-31,18.229999542236328
2022-11-01,18.25
2022-11-02,17.8799991607666
2022-11-03,17.8799991607666
2022-11-04,18.34000015258789
2022-11-07,18.350000381469727
2022-11-08,18.309999465942383
2022-11-09,18.190000534057617
2022-11-10,18.790000915527344
2022-11-11,18.59000015258789
2022-11-14,18.459999084472656
2022-11-15,18.540000915527344
2022-11-16,18.170000076293945
2022-11-17,17.959999084472656
2022-11-18,18.139999389648438
2022-11-21,18.280000686645508
2022-11-22,18.559999465942383
2022-11-23,18.450000762939453
2022-11-25,18.729999542236328
2022-11-28,18.329999923706055
2022-11-29,18.450000762939453
2022-11-30,18.59000015258789
2022-12-01,18.520000457763672
2022-12-02,18.600000381469727
2022-12-05,17.450000762939453
2022-12-06,17.329999923706055
2022-12-07,17.34000015258789
2022-12-08,17.350000381469727
2022-12-09,17.200000762939453
2022-12-12,17.209999084472656
2022-12-13,16.8700008392334
2022-12-14,16.510000228881836
2022-12-15,16.219999313354492
2022-12-16,16.25
2022-12-19,16.31999969482422
2022-12-20,16.459999084472656
2022-12-21,17.209999084472656
2022-12-22,17.06999969482422
2022-12-23,17.06999969482422
2022-12-27,17.079999923706055
2022-12-28,16.809999465942383
2022-12-29,17.06999969482422
2022-12-30,16.829999923706055
2023-01-03,16.860000610351562
2023-01-04,16.65999984741211
2023-01-05,16.639999389648438
2023-01-06,17.110000610351562
2023-01-09,16.790000915527344
2023-01-10,16.860000610351562
2023-01-11,16.760000228881836
2023-01-12,16.850000381469727
2023-01-13,16.84000015258789
2023-01-17,16.600000381469727
2023-01-18,15.239999771118164
2023-01-19,15.430000305175781
2023-01-20,15.640000343322754
2023-01-23,15.960000038146973
2023-01-24,16.049999237060547
2023-01-25,16.079999923706055
2023-01-26,16.170000076293945
2023-01-27,16.18000030517578
2023-01-30,16.1299991607666
2023-01-31,16.729999542236328
2023-02-01,16.90999984741211
2023-02-02,17.25
2023-02-03,17.280000686645508
2023-02-06,17.260000228881836
2023-02-07,17.290000915527344
2023-02-08,17.25
2023-02-09,17.030000686645508
2023-02-10,17.309999465942383
2023-02-13,17.420000076293945
2023-02-14,17.31999969482422
2023-02-15,17.469999313354492
2023-02-16,17.200000762939453
2023-02-17,17.3700008392334
2023-02-21,17.219999313354492
2023-02-22,17.15999984741211
2023-02-23,17.170000076293945
2023-02-24,17.229999542236328
2023-02-27,17.299999237060547
2023-02-28,17.200000762939453
2023-03-01,17.309999465942383
2023-03-02,16.950000762939453
2023-03-03,17.06999969482422
2023-03-06,16.979999542236328
2023-03-07,16.350000381469727
2023-03-08,16.350000381469727
2023-03-09,15.539999961853027
2023-03-10,15.4399995803833
2023-03-13,14.930000305175781
2023-03-14,15.0600004196167
2023-03-15,14.84000015258789
2023-03-16,15.329999923706055
2023-03-17,14.399999618530273
2023-03-20,14.5
2023-03-21,15.100000381469727
2023-03-22,14.3100004196167
2023-03-23,13.699999809265137
2023-03-24,14.170000076293945
2023-03-27,14.050000190734863
2023-03-28,13.890000343322754
2023-03-29,13.970000267028809
2023-03-30,13.84000015258789
2023-03-31,13.819999694824219
2023-04-03,13.670000076293945
2023-04-04,13.369999885559082
2023-04-05,13.430000305175781
2023-04-06,13.489999771118164
2023-04-10,13.5600004196167
2023-04-11,13.520000457763672
2023-04-12,13.40999984741211
2023-04-13,13.5600004196167
2023-04-14,13.229999542236328
2023-04-17,13.420000076293945
2023-04-18,13.109999656677246
2023-04-19,12.760000228881836
2023-04-20,12.609999656677246
2023-04-21,12.489999771118164
2023-04-24,12.289999961853027
2023-04-25,11.779999732971191
2023-04-26,11.869999885559082
2023-04-27,11.899999618530273
2023-04-28,11.930000305175781
2023-05-01,11.789999961853027
2023-05-02,11.069999694824219
2023-05-03,10.880000114440918
2023-05-04,10.15999984741211
2023-05-05,10.470000267028809
2023-05-08,10.220000267028809
2023-05-09,10.039999961853027
2023-05-10,9.880000114440918
2023-05-11,9.649999618530273
2023-05-12,9.890000343322754
2023-05-15,10.779999732971191
2023-05-16,10.649999618530273
2023-05-17,11.5
2023-05-18,11.489999771118164
2023-05-19,11.210000038146973
2023-05-22,11.380000114440918
2023-05-23,11.550000190734863
2023-05-24,11.460000038146973
2023-05-25,11.350000381469727
2023-05-26,11.449999809265137
2023-05-30,11.390000343322754
2023-05-31,11.15999984741211
2023-06-01,11.579999923706055
2023-06-02,12.220000267028809
2023-06-05,12.109999656677246
2023-06-06,12.680000305175781
2023-06-07,13.220000267028809
2023-06-08,12.880000114440918
2023-06-09,12.960000038146973
2023-06-12,12.989999771118164
2023-06-13,13.069999694824219
2023-06-14,12.819999694824219
2023-06-15,13.100000381469727
2023-06-16,12.869999885559082
2023-06-20,12.609999656677246
2023-06-21,12.609999656677246
2023-06-22,12.300000190734863
2023-06-23,12.0
2023-06-26,12.029999732971191
2023-06-27,12.210000038146973
2023-06-28,12.149999618530273
2023-06-29,12.350000381469727
2023-06-30,11.920000076293945
2023-07-03,12.109999656677246
2023-07-05,11.9399995803833
2023-07-06,11.670000076293945
2023-07-07,11.9399995803833
2023-07-10,12.029999732971191
2023-07-11,12.149999618530273
2023-07-12,12.329999923706055
2023-07-13,12.550000190734863
2023-07-14,12.289999961853027
2023-07-17,12.430000305175781
2023-07-18,12.899999618530273
2023-07-19,13.510000228881836
2023-07-20,13.520000457763672
2023-07-21,13.399999618530273
2023-07-24,13.789999961853027
2023-07-25,13.65999984741211
2023-07-26,14.3100004196167
2023-07-27,14.15999984741211
2023-07-28,14.229999542236328
2023-07-31,14.300000190734863
2023-08-01,14.239999771118164
2023-08-02,14.34000015258789
2023-08-03,14.6899995803833
2023-08-04,14.510000228881836
2023-08-07,14.630000114440918
2023-08-08,14.3100004196167
2023-08-09,14.069999694824219
2023-08-10,14.0
2023-08-11,13.979999542236328
2023-08-14,13.739999771118164
2023-08-15,13.300000190734863
2023-08-16,13.130000114440918
2023-08-17,13.260000228881836
2023-08-18,13.170000076293945
2023-08-21,13.079999923706055
2023-08-22,12.729999542236328
2023-08-23,12.880000114440918
2023-08-24,13.039999961853027
2023-08-25,12.949999809265137
2023-08-28,13.1899995803833
2023-08-29,13.479999542236328
2023-08-30,13.279999732971191
2023-08-31,13.329999923706055
2023-09-01,13.720000267028809
2023-09-05,13.270000457763672
2023-09-06,13.029999732971191
2023-09-07,12.90999984741211
2023-09-08,12.930000305175781
2023-09-11,12.6899995803833
2023-09-12,12.960000038146973
2023-09-13,12.920000076293945
2023-09-14,13.1899995803833
2023-09-15,13.029999732971191
2023-09-18,12.640000343322754
2023-09-19,12.619999885559082
2023-09-20,12.449999809265137
2023-09-21,12.180000305175781
2023-09-22,12.15999984741211
2023-09-25,12.300000190734863
2023-09-26,12.09000015258789
2023-09-27,12.079999923706055
2023-09-28,12.130000114440918
2023-09-29,12.109999656677246
2023-10-02,11.880000114440918
2023-10-03,11.710000038146973
2023-10-04,12.010000228881836
2023-10-05,12.289999961853027
2023-10-06,12.289999961853027
2023-10-09,12.289999961853027
2023-10-10,12.390000343322754
2023-10-11,12.40999984741211
2023-10-12,12.380000114440918
2023-10-13,12.079999923706055
2023-10-16,12.350000381469727
2023-10-17,12.59000015258789
2023-10-18,12.390000343322754
2023-10-19,12.380000114440918
2023-10-20,12.069999694824219
2023-10-23,12.279999732971191
2023-10-24,12.229999542236328
2023-10-25,12.350000381469727
2023-10-26,12.670000076293945
2023-10-27,12.430000305175781
2023-10-30,12.770000457763672
2023-10-31,12.989999771118164
2023-11-01,13.09000015258789
2023-11-02,13.65999984741211
2023-11-03,14.149999618530273
2023-11-06,13.869999885559082
2023-11-07,13.75
2023-11-08,13.5600004196167
2023-11-09,13.3100004196167
2023-11-10,13.430000305175781
2023-11-13,13.489999771118164
2023-11-14,14.229999542236328
2023-11-15,14.329999923706055
2023-11-16,14.130000114440918
2023-11-17,14.270000457763672
2023-11-20,14.300000190734863
2023-11-21,14.039999961853027
2023-11-22,14.079999923706055
2023-11-24,14.130000114440918
2023-11-27,14.100000381469727
2023-11-28,14.020000457763672
2023-11-29,14.229999542236328
2023-11-30,14.229999542236328
2023-12-01,14.930000305175781
2023-12-04,15.09000015258789
2023-12-05,14.930000305175781
2023-12-06,14.949999809265137
2023-12-07,15.3100004196167
2023-12-08,15.430000305175781
2023-12-11,15.5
2023-12-12,15.460000038146973
2023-12-13,16.309999465942383
2023-12-14,16.3799991607666
2023-12-15,16.3799991607666
2023-12-18,16.360000610351562
2023-12-19,16.5
2023-12-20,16.43000030517578
2023-12-21,16.549999237060547
2023-12-22,16.649999618530273
2023-12-26,16.969999313354492
2023-12-27,16.950000762939453
2023-12-28,16.93000030517578
2023-12-29,16.459999084472656
2024-01-02,16.520000457763672
2024-01-03,15.930000305175781
2024-01-04,15.930000305175781
2024-01-05,15.960000038146973
2024-01-08,16.190000534057617
2024-01-09,16.190000534057617
2024-01-10,16.200000762939453
2024-01-11,16.040000915527344
2024-01-12,15.869999885559082
2024-01-16,15.59000015258789
2024-01-17,15.449999809265137
2024-01-18,15.609999656677246
2024-01-19,16.100000381469727
2024-01-22,16.540000915527344
2024-01-23,16.299999237060547
2024-01-24,16.239999771118164
2024-01-25,16.219999313354492
2024-01-26,16.350000381469727
2024-01-29,16.459999084472656
2024-01-30,16.299999237060547
2024-01-31,15.59000015258789
2024-02-01,15.489999771118164
2024-02-02,15.449999809265137
2024-02-05,15.3100004196167
2024-02-06,15.220000267028809
2024-02-07,15.220000267028809
2024-02-08,15.319999694824219
2024-02-09,15.520000457763672
2024-02-12,15.470000267028809
2024-02-13,14.800000190734863
2024-02-14,15.210000038146973
2024-02-15,15.960000038146973
2024-02-16,15.699999809265137
2024-02-20,15.539999961853027
2024-02-21,15.3100004196167
2024-02-22,15.130000114440918
2024-02-23,15.069999694824219
2024-02-26,14.979999542236328
2024-02-27,15.15999984741211
2024-02-28,15.0
2024-02-29,15.399999618530273
2024-03-01,15.3100004196167
2024-03-04,15.600000381469727
2024-03-05,16.149999618530273
2024-03-06,15.770000457763672
2024-03-07,15.609999656677246
2024-03-08,15.579999923706055
2024-03-11,15.550000190734863
2024-03-12,15.260000228881836
2024-03-13,15.229999542236328
2024-03-14,14.800000190734863
2024-03-15,14.920000076293945
2024-03-18,14.8100004196167
2024-03-19,15.020000457763672
2024-03-20,15.550000190734863
2024-03-21,15.649999618530273
2024-03-22,15.350000381469727
2024-03-25,15.350000381469727
2024-03-26,15.279999732971191
2024-03-27,15.920000076293945
2024-03-28,15.890000343322754
2024-04-01,15.65999984741211
2024-04-02,15.329999923706055
2024-04-03,15.270000457763672
2024-04-04,15.329999923706055
2024-04-05,15.319999694824219
2024-04-08,15.479999542236328
2024-04-09,15.729999542236328
2024-04-10,15.029999732971191
2024-04-11,14.930000305175781
2024-04-12,14.819999694824219
2024-04-15,14.800000190734863
2024-04-16,14.449999809265137
2024-04-17,14.489999771118164
2024-04-18,14.430000305175781
2024-04-19,14.989999771118164
2024-04-22,15.210000038146973
2024-04-23,15.34000015258789
2024-04-24,15.520000457763672
2024-04-25,15.5600004196167
2024-04-26,15.619999885559082
2024-04-29,16.799999237060547
2024-04-30,16.549999237060547
2024-05-01,16.899999618530273
2024-05-02,16.969999313354492
2024-05-03,17.030000686645508
2024-05-06,16.989999771118164
2024-05-07,17.059999465942383
2024-05-08,17.31999969482422
2024-05-09,17.510000228881836
2024-05-10,17.469999313354492
2024-05-13,17.34000015258789
2024-05-14,17.440000534057617
2024-05-15,17.459999084472656
2024-05-16,17.469999313354492
2024-05-17,17.360000610351562
2024-05-20,16.93000030517578
2024-05-21,17.139999389648438
2024-05-22,17.010000228881836
2024-05-23,16.649999618530273
2024-05-24,16.760000228881836
2024-05-28,16.59000015258789
2024-05-29,16.389999389648438
2024-05-30,16.639999389648438
2024-05-31,16.84000015258789
2024-06-03,16.399999618530273
2024-06-04,16.299999237060547
2024-06-05,16.399999618530273
2024-06-06,16.450000762939453
2024-06-07,16.43000030517578
2024-06-10,16.059999465942383
2024-06-11,15.859999656677246
2024-06-12,16.280000686645508
2024-06-13,16.010000228881836
2024-06-14,15.850000381469727
2024-06-17,16.1299991607666
2024-06-18,16.229999542236328
2024-06-20,16.229999542236328
2024-06-21,16.260000228881836
2024-06-24,16.549999237060547
2024-06-25,16.25
2024-06-26,16.469999313354492
2024-06-27,16.670000076293945
2024-06-28,16.979999542236328
2024-07-01,16.770000457763672
2024-07-02,16.790000915527344
2024-07-03,16.399999618530273
2024-07-05,16.350000381469727
2024-07-08,16.360000610351562
2024-07-09,16.690000534057617
2024-07-10,17.0
2024-07-11,17.440000534057617
2024-07-12,17.40999984741211
2024-07-15,17.90999984741211
2024-07-16,18.809999465942383
2024-07-17,19.649999618530273
2024-07-18,19.229999542236328
2024-07-19,19.549999237060547
2024-07-22,19.899999618530273
2024-07-23,20.139999389648438
2024-07-24,19.780000686645508
2024-07-25,19.760000228881836
2024-07-26,20.079999923706055
2024-07-29,19.670000076293945
2024-07-30,19.709999084472656
2024-07-31,19.3700008392334
2024-08-01,18.56999969482422
2024-08-02,17.860000610351562
2024-08-05,17.079999923706055
2024-08-06,17.059999465942383
2024-08-07,16.959999084472656
2024-08-08,17.420000076293945
2024-08-09,17.270000457763672
2024-08-12,17.270000457763672
2024-08-13,17.450000762939453
2024-08-14,17.350000381469727
2024-08-15,17.729999542236328
2024-08-16,18.110000610351562
2024-08-19,18.420000076293945
2024-08-20,17.979999542236328
2024-08-21,18.1200008392334
2024-08-22,18.15999984741211
2024-08-23,19.280000686645508
2024-08-26,19.31999969482422
2024-08-27,18.979999542236328
2024-08-28,19.149999618530273
2024-08-29,19.190000534057617
2024-08-30,19.350000381469727
2024-09-03,19.209999084472656
2024-09-04,18.729999542236328
2024-09-05,18.40999984741211
2024-09-06,17.959999084472656
2024-09-09,17.729999542236328
2024-09-10,17.670000076293945
2024-09-11,17.31999969482422
2024-09-12,17.399999618530273
2024-09-13,17.829999923706055
2024-09-16,18.260000228881836
2024-09-17,18.399999618530273
2024-09-18,18.459999084472656
2024-09-19,19.0
2024-09-20,18.489999771118164
2024-09-23,18.399999618530273
2024-09-24,18.030000686645508
2024-09-25,17.81999969482422
2024-09-26,17.940000534057617
2024-09-27,17.93000030517578
2024-09-30,18.1299991607666
2024-10-01,17.34000015258789
2024-10-02,16.969999313354492
2024-10-03,17.190000534057617
2024-10-04,17.350000381469727
2024-10-07,17.280000686645508
2024-10-08,17.170000076293945
2024-10-09,17.440000534057617
2024-10-10,17.469999313354492
2024-10-11,17.950000762939453
2024-10-14,18.1299991607666
2024-10-15,18.260000228881836
2024-10-16,18.65999984741211
2024-10-17,18.43000030517578
2024-10-18,18.079999923706055
2024-10-21,17.540000915527344
2024-10-22,17.610000610351562
2024-10-23,17.649999618530273
2024-10-24,17.760000228881836
2024-10-25,17.489999771118164
2024-10-28,18.170000076293945
2024-10-29,17.969999313354492
2024-10-30,18.389999389648438
2024-10-31,18.110000610351562
2024-11-01,18.059999465942383
2024-11-04,17.93000030517578
2024-11-05,18.3799991607666
2024-11-06,21.3700008392334
2024-11-07,20.34000015258789
2024-11-08,20.649999618530273
2024-11-11,21.280000686645508
2024-11-12,21.139999389648438
2024-11-13,21.1200008392334
2024-11-14,20.979999542236328
2024-11-15,21.149999618530273
2024-11-18,21.049999237060547
2024-11-19,20.709999084472656
2024-11-20,20.84000015258789
2024-11-21,21.239999771118164
