Date,ROIV
2022-06-07,4.159999847412109
2022-06-08,4.03000020980835
2022-06-09,4.010000228881836
2022-06-10,3.869999885559082
2022-06-13,3.5199999809265137
2022-06-14,3.734999895095825
2022-06-15,4.03000020980835
2022-06-16,3.819999933242798
2022-06-17,4.380000114440918
2022-06-21,4.269999980926514
2022-06-22,4.349999904632568
2022-06-23,4.659999847412109
2022-06-24,4.789999961853027
2022-06-27,4.679999828338623
2022-06-28,4.699999809265137
2022-06-29,4.489999771118164
2022-06-30,4.070000171661377
2022-07-01,4.420000076293945
2022-07-05,4.639999866485596
2022-07-06,4.820000171661377
2022-07-07,4.710000038146973
2022-07-08,4.840000152587891
2022-07-11,4.400000095367432
2022-07-12,4.489999771118164
2022-07-13,4.5
2022-07-14,4.369999885559082
2022-07-15,4.269999980926514
2022-07-18,4.230000019073486
2022-07-19,4.289999961853027
2022-07-20,4.460000038146973
2022-07-21,4.519999980926514
2022-07-22,4.300000190734863
2022-07-25,4.159999847412109
2022-07-26,4.159999847412109
2022-07-27,4.190000057220459
2022-07-28,4.130000114440918
2022-07-29,3.9800000190734863
2022-08-01,3.680000066757202
2022-08-02,3.700000047683716
2022-08-03,3.7899999618530273
2022-08-04,3.799999952316284
2022-08-05,3.7699999809265137
2022-08-08,3.940000057220459
2022-08-09,4.03000020980835
2022-08-10,4.210000038146973
2022-08-11,4.460000038146973
2022-08-12,4.369999885559082
2022-08-15,4.25
2022-08-16,4.130000114440918
2022-08-17,4.039999961853027
2022-08-18,3.8399999141693115
2022-08-19,3.700000047683716
2022-08-22,3.680000066757202
2022-08-23,3.6500000953674316
2022-08-24,3.799999952316284
2022-08-25,3.9700000286102295
2022-08-26,3.75
2022-08-29,3.5999999046325684
2022-08-30,3.5
2022-08-31,3.559999942779541
2022-09-01,3.559999942779541
2022-09-02,3.5199999809265137
2022-09-06,3.2799999713897705
2022-09-07,3.4800000190734863
2022-09-08,3.690000057220459
2022-09-09,3.609999895095825
2022-09-12,3.819999933242798
2022-09-13,3.7699999809265137
2022-09-14,3.680000066757202
2022-09-15,3.5
2022-09-16,3.25
2022-09-19,3.259999990463257
2022-09-20,3.259999990463257
2022-09-21,3.180000066757202
2022-09-22,3.059999942779541
2022-09-23,2.990000009536743
2022-09-26,2.950000047683716
2022-09-27,3.109999895095825
2022-09-28,3.3299999237060547
2022-09-29,3.1700000762939453
2022-09-30,3.2200000286102295
2022-10-03,3.359999895095825
2022-10-04,3.640000104904175
2022-10-05,4.059999942779541
2022-10-06,4.53000020980835
2022-10-07,4.400000095367432
2022-10-10,4.420000076293945
2022-10-11,4.320000171661377
2022-10-12,4.420000076293945
2022-10-13,4.599999904632568
2022-10-14,4.579999923706055
2022-10-17,4.460000038146973
2022-10-18,4.53000020980835
2022-10-19,4.269999980926514
2022-10-20,4.349999904632568
2022-10-21,4.440000057220459
2022-10-24,4.449999809265137
2022-10-25,4.78000020980835
2022-10-26,4.840000152587891
2022-10-27,5.119999885559082
2022-10-28,5.25
2022-10-31,5.139999866485596
2022-11-01,5.300000190734863
2022-11-02,5.110000133514404
2022-11-03,5.440000057220459
2022-11-04,5.5
2022-11-07,5.630000114440918
2022-11-08,5.0
2022-11-09,5.070000171661377
2022-11-10,5.179999828338623
2022-11-11,5.159999847412109
2022-11-14,5.289999961853027
2022-11-15,5.539999961853027
2022-11-16,5.230000019073486
2022-11-17,5.269999980926514
2022-11-18,5.0
2022-11-21,4.829999923706055
2022-11-22,4.920000076293945
2022-11-23,5.139999866485596
2022-11-25,5.159999847412109
2022-11-28,5.039999961853027
2022-11-29,5.110000133514404
2022-11-30,5.360000133514404
2022-12-01,5.800000190734863
2022-12-02,6.300000190734863
2022-12-05,6.179999828338623
2022-12-06,6.329999923706055
2022-12-07,6.599999904632568
2022-12-08,6.980000019073486
2022-12-09,7.0
2022-12-12,7.090000152587891
2022-12-13,6.960000038146973
2022-12-14,7.21999979019165
2022-12-15,7.239999771118164
2022-12-16,7.320000171661377
2022-12-19,6.590000152587891
2022-12-20,7.090000152587891
2022-12-21,7.25
2022-12-22,7.199999809265137
2022-12-23,7.010000228881836
2022-12-27,7.550000190734863
2022-12-28,7.630000114440918
2022-12-29,7.880000114440918
2022-12-30,7.989999771118164
2023-01-03,7.150000095367432
2023-01-04,7.559999942779541
2023-01-05,8.140000343322754
2023-01-06,9.25
2023-01-09,9.420000076293945
2023-01-10,9.819999694824219
2023-01-11,9.670000076293945
2023-01-12,9.979999542236328
2023-01-13,9.869999885559082
2023-01-17,9.399999618530273
2023-01-18,9.300000190734863
2023-01-19,8.75
2023-01-20,8.779999732971191
2023-01-23,8.5
2023-01-24,8.609999656677246
2023-01-25,8.390000343322754
2023-01-26,8.369999885559082
2023-01-27,8.550000190734863
2023-01-30,8.260000228881836
2023-01-31,8.300000190734863
2023-02-01,8.539999961853027
2023-02-02,7.590000152587891
2023-02-03,7.800000190734863
2023-02-06,7.659999847412109
2023-02-07,7.789999961853027
2023-02-08,7.690000057220459
2023-02-09,7.760000228881836
2023-02-10,7.96999979019165
2023-02-13,8.109999656677246
2023-02-14,8.739999771118164
2023-02-15,8.899999618530273
2023-02-16,8.729999542236328
2023-02-17,8.619999885559082
2023-02-21,8.569999694824219
2023-02-22,8.1899995803833
2023-02-23,8.220000267028809
2023-02-24,7.730000019073486
2023-02-27,8.039999961853027
2023-02-28,8.09000015258789
2023-03-01,7.920000076293945
2023-03-02,8.100000381469727
2023-03-03,8.050000190734863
2023-03-06,7.869999885559082
2023-03-07,8.170000076293945
2023-03-08,8.239999771118164
2023-03-09,7.690000057220459
2023-03-10,7.650000095367432
2023-03-13,7.829999923706055
2023-03-14,7.960000038146973
2023-03-15,8.59000015258789
2023-03-16,8.5
2023-03-17,8.699999809265137
2023-03-20,8.710000038146973
2023-03-21,7.639999866485596
2023-03-22,7.269999980926514
2023-03-23,6.989999771118164
2023-03-24,6.920000076293945
2023-03-27,7.179999828338623
2023-03-28,7.349999904632568
2023-03-29,7.690000057220459
2023-03-30,7.309999942779541
2023-03-31,7.380000114440918
2023-04-03,7.400000095367432
2023-04-04,7.090000152587891
2023-04-05,7.110000133514404
2023-04-06,7.380000114440918
2023-04-10,7.380000114440918
2023-04-11,7.429999828338623
2023-04-12,7.409999847412109
2023-04-13,7.599999904632568
2023-04-14,7.110000133514404
2023-04-17,8.520000457763672
2023-04-18,8.869999885559082
2023-04-19,8.800000190734863
2023-04-20,8.800000190734863
2023-04-21,8.960000038146973
2023-04-24,8.869999885559082
2023-04-25,8.739999771118164
2023-04-26,8.640000343322754
2023-04-27,8.430000305175781
2023-04-28,8.550000190734863
2023-05-01,8.619999885559082
2023-05-02,8.210000038146973
2023-05-03,8.4399995803833
2023-05-04,8.399999618530273
2023-05-05,8.619999885559082
2023-05-08,8.960000038146973
2023-05-09,9.369999885559082
2023-05-10,9.229999542236328
2023-05-11,9.050000190734863
2023-05-12,9.109999656677246
2023-05-15,9.149999618530273
2023-05-16,8.739999771118164
2023-05-17,9.039999961853027
2023-05-18,9.09000015258789
2023-05-19,9.319999694824219
2023-05-22,9.65999984741211
2023-05-23,9.390000343322754
2023-05-24,9.220000267028809
2023-05-25,9.229999542236328
2023-05-26,9.3100004196167
2023-05-30,9.069999694824219
2023-05-31,9.09000015258789
2023-06-01,9.350000381469727
2023-06-02,9.4399995803833
2023-06-05,9.420000076293945
2023-06-06,9.75
2023-06-07,9.75
2023-06-08,9.579999923706055
2023-06-09,10.029999732971191
2023-06-12,9.420000076293945
2023-06-13,9.779999732971191
2023-06-14,9.710000038146973
2023-06-15,9.920000076293945
2023-06-16,9.649999618530273
2023-06-20,9.789999961853027
2023-06-21,9.529999732971191
2023-06-22,9.970000267028809
2023-06-23,9.800000190734863
2023-06-26,9.180000305175781
2023-06-27,9.050000190734863
2023-06-28,10.069999694824219
2023-06-29,9.899999618530273
2023-06-30,10.079999923706055
2023-07-03,9.760000228881836
2023-07-05,10.630000114440918
2023-07-06,10.649999618530273
2023-07-07,10.800000190734863
2023-07-10,11.079999923706055
2023-07-11,11.09000015258789
2023-07-12,11.420000076293945
2023-07-13,11.600000381469727
2023-07-14,11.670000076293945
2023-07-17,11.800000190734863
2023-07-18,11.8100004196167
2023-07-19,11.539999961853027
2023-07-20,11.130000114440918
2023-07-21,11.09000015258789
2023-07-24,10.729999542236328
2023-07-25,10.729999542236328
2023-07-26,10.930000305175781
2023-07-27,10.800000190734863
2023-07-28,11.65999984741211
2023-07-31,11.979999542236328
2023-08-01,11.930000305175781
2023-08-02,11.8100004196167
2023-08-03,11.5
2023-08-04,11.59000015258789
2023-08-07,11.239999771118164
2023-08-08,11.390000343322754
2023-08-09,11.279999732971191
2023-08-10,11.390000343322754
2023-08-11,11.569999694824219
2023-08-14,11.710000038146973
2023-08-15,10.970000267028809
2023-08-16,10.8100004196167
2023-08-17,10.470000267028809
2023-08-18,10.869999885559082
2023-08-21,10.960000038146973
2023-08-22,11.149999618530273
2023-08-23,11.710000038146973
2023-08-24,11.109999656677246
2023-08-25,11.140000343322754
2023-08-28,11.289999961853027
2023-08-29,11.25
2023-08-30,11.579999923706055
2023-08-31,11.569999694824219
2023-09-01,11.680000305175781
2023-09-05,11.75
2023-09-06,11.789999961853027
2023-09-07,11.699999809265137
2023-09-08,12.600000381469727
2023-09-11,11.510000228881836
2023-09-12,11.220000267028809
2023-09-13,11.15999984741211
2023-09-14,11.489999771118164
2023-09-15,11.289999961853027
2023-09-18,11.119999885559082
2023-09-19,10.800000190734863
2023-09-20,10.329999923706055
2023-09-21,10.220000267028809
2023-09-22,10.329999923706055
2023-09-25,10.210000038146973
2023-09-26,12.40999984741211
2023-09-27,13.1899995803833
2023-09-28,12.550000190734863
2023-09-29,11.680000305175781
2023-10-02,10.515000343322754
2023-10-03,10.420000076293945
2023-10-04,9.930000305175781
2023-10-05,10.430000305175781
2023-10-06,10.800000190734863
2023-10-09,10.630000114440918
2023-10-10,10.699999809265137
2023-10-11,10.140000343322754
2023-10-12,9.899999618530273
2023-10-13,10.079999923706055
2023-10-16,10.1899995803833
2023-10-17,10.1899995803833
2023-10-18,9.869999885559082
2023-10-19,9.770000457763672
2023-10-20,9.65999984741211
2023-10-23,8.595000267028809
2023-10-24,8.720000267028809
2023-10-25,8.539999961853027
2023-10-26,8.449999809265137
2023-10-27,8.380000114440918
2023-10-30,8.449999809265137
2023-10-31,8.640000343322754
2023-11-01,9.0600004196167
2023-11-02,9.0600004196167
2023-11-03,9.279999732971191
2023-11-06,8.890000343322754
2023-11-07,9.09000015258789
2023-11-08,8.979999542236328
2023-11-09,8.550000190734863
2023-11-10,8.8100004196167
2023-11-13,9.050000190734863
2023-11-14,9.300000190734863
2023-11-15,9.069999694824219
2023-11-16,9.020000457763672
2023-11-17,8.970000267028809
2023-11-20,8.800000190734863
2023-11-21,8.640000343322754
2023-11-22,9.0
2023-11-24,9.130000114440918
2023-11-27,9.100000381469727
2023-11-28,9.09000015258789
2023-11-29,9.40999984741211
2023-11-30,9.5600004196167
2023-12-01,9.850000381469727
2023-12-04,9.9399995803833
2023-12-05,9.819999694824219
2023-12-06,9.800000190734863
2023-12-07,9.75
2023-12-08,9.829999923706055
2023-12-11,9.930000305175781
2023-12-12,10.350000381469727
2023-12-13,10.8100004196167
2023-12-14,11.130000114440918
2023-12-15,11.15999984741211
2023-12-18,10.90999984741211
2023-12-19,10.800000190734863
2023-12-20,9.960000038146973
2023-12-21,10.539999961853027
2023-12-22,10.890000343322754
2023-12-26,11.470000267028809
2023-12-27,11.579999923706055
2023-12-28,11.369999885559082
2023-12-29,11.229999542236328
2024-01-02,11.350000381469727
2024-01-03,10.859999656677246
2024-01-04,10.819999694824219
2024-01-05,11.270000457763672
2024-01-08,11.4399995803833
2024-01-09,11.350000381469727
2024-01-10,11.170000076293945
2024-01-11,10.989999771118164
2024-01-12,11.0600004196167
2024-01-16,10.859999656677246
2024-01-17,10.760000228881836
2024-01-18,10.510000228881836
2024-01-19,10.350000381469727
2024-01-22,10.350000381469727
2024-01-23,10.449999809265137
2024-01-24,10.399999618530273
2024-01-25,10.520000457763672
2024-01-26,10.369999885559082
2024-01-29,10.319999694824219
2024-01-30,10.220000267028809
2024-01-31,10.0
2024-02-01,10.050000190734863
2024-02-02,9.890000343322754
2024-02-05,10.020000457763672
2024-02-06,10.300000190734863
2024-02-07,10.390000343322754
2024-02-08,10.569999694824219
2024-02-09,10.8100004196167
2024-02-12,10.869999885559082
2024-02-13,10.800000190734863
2024-02-14,11.319999694824219
2024-02-15,11.449999809265137
2024-02-16,11.59000015258789
2024-02-20,11.539999961853027
2024-02-21,11.539999961853027
2024-02-22,11.359999656677246
2024-02-23,11.600000381469727
2024-02-26,11.699999809265137
2024-02-27,11.800000190734863
2024-02-28,11.710000038146973
2024-02-29,11.4399995803833
2024-03-01,11.770000457763672
2024-03-04,11.479999542236328
2024-03-05,11.600000381469727
2024-03-06,11.569999694824219
2024-03-07,11.149999618530273
2024-03-08,10.680000305175781
2024-03-11,10.4399995803833
2024-03-12,10.289999961853027
2024-03-13,10.619999885559082
2024-03-14,10.229999542236328
2024-03-15,10.140000343322754
2024-03-18,9.869999885559082
2024-03-19,9.930000305175781
2024-03-20,10.010000228881836
2024-03-21,10.260000228881836
2024-03-22,10.149999618530273
2024-03-25,9.949999809265137
2024-03-26,10.079999923706055
2024-03-27,10.84000015258789
2024-03-28,10.539999961853027
2024-04-01,10.430000305175781
2024-04-02,10.920000076293945
2024-04-03,11.510000228881836
2024-04-04,11.510000228881836
2024-04-05,11.739999771118164
2024-04-08,11.630000114440918
2024-04-09,11.40999984741211
2024-04-10,11.199999809265137
2024-04-11,11.170000076293945
2024-04-12,10.9399995803833
2024-04-15,10.84000015258789
2024-04-16,10.710000038146973
2024-04-17,10.4399995803833
2024-04-18,10.359999656677246
2024-04-19,10.460000038146973
2024-04-22,10.600000381469727
2024-04-23,10.9399995803833
2024-04-24,10.899999618530273
2024-04-25,10.880000114440918
2024-04-26,11.029999732971191
2024-04-29,11.130000114440918
2024-04-30,10.899999618530273
2024-05-01,11.210000038146973
2024-05-02,11.239999771118164
2024-05-03,11.390000343322754
2024-05-06,11.600000381469727
2024-05-07,11.380000114440918
2024-05-08,11.210000038146973
2024-05-09,11.25
2024-05-10,11.130000114440918
2024-05-13,11.180000305175781
2024-05-14,11.329999923706055
2024-05-15,11.5
2024-05-16,11.40999984741211
2024-05-17,11.229999542236328
2024-05-20,11.369999885559082
2024-05-21,11.229999542236328
2024-05-22,11.289999961853027
2024-05-23,10.9399995803833
2024-05-24,10.979999542236328
2024-05-28,10.829999923706055
2024-05-29,10.729999542236328
2024-05-30,10.390000343322754
2024-05-31,10.359999656677246
2024-06-03,10.859999656677246
2024-06-04,10.729999542236328
2024-06-05,10.880000114440918
2024-06-06,10.619999885559082
2024-06-07,10.470000267028809
2024-06-10,10.579999923706055
2024-06-11,10.569999694824219
2024-06-12,10.829999923706055
2024-06-13,10.8100004196167
2024-06-14,10.6899995803833
2024-06-17,10.720000267028809
2024-06-18,10.84000015258789
2024-06-20,10.800000190734863
2024-06-21,10.6899995803833
2024-06-24,10.90999984741211
2024-06-25,10.829999923706055
2024-06-26,10.569999694824219
2024-06-27,10.569999694824219
2024-06-28,10.569999694824219
2024-07-01,10.829999923706055
2024-07-02,10.5600004196167
2024-07-03,10.479999542236328
2024-07-05,10.649999618530273
2024-07-08,10.720000267028809
2024-07-09,10.829999923706055
2024-07-10,11.25
2024-07-11,11.239999771118164
2024-07-12,11.350000381469727
2024-07-15,11.5
2024-07-16,11.609999656677246
2024-07-17,11.25
2024-07-18,11.109999656677246
2024-07-19,11.0
2024-07-22,11.130000114440918
2024-07-23,11.010000228881836
2024-07-24,10.75
2024-07-25,10.739999771118164
2024-07-26,10.800000190734863
2024-07-29,10.680000305175781
2024-07-30,10.670000076293945
2024-07-31,10.850000381469727
2024-08-01,10.619999885559082
2024-08-02,10.510000228881836
2024-08-05,10.300000190734863
2024-08-06,10.329999923706055
2024-08-07,10.170000076293945
2024-08-08,10.850000381469727
2024-08-09,11.119999885559082
2024-08-12,11.180000305175781
2024-08-13,11.359999656677246
2024-08-14,11.430000305175781
2024-08-15,11.3100004196167
2024-08-16,11.1899995803833
2024-08-19,11.489999771118164
2024-08-20,11.479999542236328
2024-08-21,11.789999961853027
2024-08-22,11.680000305175781
2024-08-23,11.880000114440918
2024-08-26,11.779999732971191
2024-08-27,11.850000381469727
2024-08-28,12.0
2024-08-29,12.020000457763672
2024-08-30,12.229999542236328
2024-09-03,11.770000457763672
2024-09-04,11.75
2024-09-05,12.1899995803833
2024-09-06,12.300000190734863
2024-09-09,12.5
2024-09-10,12.1899995803833
2024-09-11,12.380000114440918
2024-09-12,12.119999885559082
2024-09-13,11.9399995803833
2024-09-16,12.039999961853027
2024-09-17,12.050000190734863
2024-09-18,12.0
2024-09-19,11.920000076293945
2024-09-20,11.970000267028809
2024-09-23,11.899999618530273
2024-09-24,11.6899995803833
2024-09-25,11.770000457763672
2024-09-26,11.569999694824219
2024-09-27,11.479999542236328
2024-09-30,11.539999961853027
2024-10-01,11.369999885559082
2024-10-02,11.279999732971191
2024-10-03,11.210000038146973
2024-10-04,11.380000114440918
2024-10-07,11.210000038146973
2024-10-08,11.279999732971191
2024-10-09,11.510000228881836
2024-10-10,11.869999885559082
2024-10-11,11.899999618530273
2024-10-14,11.84000015258789
2024-10-15,11.880000114440918
2024-10-16,11.970000267028809
2024-10-17,11.90999984741211
2024-10-18,11.920000076293945
2024-10-21,11.619999885559082
2024-10-22,11.729999542236328
2024-10-23,11.619999885559082
2024-10-24,11.800000190734863
2024-10-25,11.920000076293945
2024-10-28,11.84000015258789
2024-10-29,11.579999923706055
2024-10-30,11.779999732971191
2024-10-31,11.550000190734863
2024-11-01,11.680000305175781
2024-11-04,11.529999732971191
2024-11-05,11.65999984741211
2024-11-06,11.75
2024-11-07,11.760000228881836
2024-11-08,11.869999885559082
2024-11-11,11.8100004196167
2024-11-12,11.640000343322754
2024-11-13,11.949999809265137
2024-11-14,11.640000343322754
2024-11-15,11.199999809265137
2024-11-18,11.15999984741211
2024-11-19,11.3100004196167
2024-11-20,11.489999771118164
2024-11-21,11.819999694824219
