Date,CALM
2022-09-01,52.119998931884766
2022-09-02,54.04999923706055
2022-09-06,52.7599983215332
2022-09-07,55.36000061035156
2022-09-08,56.83000183105469
2022-09-09,57.93000030517578
2022-09-12,58.459999084472656
2022-09-13,56.81999969482422
2022-09-14,58.900001525878906
2022-09-15,57.2400016784668
2022-09-16,56.849998474121094
2022-09-19,57.81999969482422
2022-09-20,58.220001220703125
2022-09-21,60.869998931884766
2022-09-22,60.61000061035156
2022-09-23,60.56999969482422
2022-09-26,59.68000030517578
2022-09-27,60.529998779296875
2022-09-28,60.33000183105469
2022-09-29,58.66999816894531
2022-09-30,55.59000015258789
2022-10-03,55.029998779296875
2022-10-04,55.22999954223633
2022-10-05,55.869998931884766
2022-10-06,54.029998779296875
2022-10-07,53.630001068115234
2022-10-10,55.15999984741211
2022-10-11,55.2599983215332
2022-10-12,57.95000076293945
2022-10-13,60.16999816894531
2022-10-14,59.650001525878906
2022-10-17,60.63999938964844
2022-10-18,59.61000061035156
2022-10-19,60.68000030517578
2022-10-20,59.279998779296875
2022-10-21,58.689998626708984
2022-10-24,58.689998626708984
2022-10-25,59.31999969482422
2022-10-26,58.630001068115234
2022-10-27,56.06999969482422
2022-10-28,56.869998931884766
2022-10-31,56.5099983215332
2022-11-01,57.2599983215332
2022-11-02,57.2599983215332
2022-11-03,57.939998626708984
2022-11-04,57.47999954223633
2022-11-07,59.20000076293945
2022-11-08,59.65999984741211
2022-11-09,58.0
2022-11-10,57.380001068115234
2022-11-11,53.810001373291016
2022-11-14,52.970001220703125
2022-11-15,53.61000061035156
2022-11-16,53.79999923706055
2022-11-17,53.220001220703125
2022-11-18,53.45000076293945
2022-11-21,56.40999984741211
2022-11-22,56.97999954223633
2022-11-23,56.880001068115234
2022-11-25,57.849998474121094
2022-11-28,56.939998626708984
2022-11-29,57.5099983215332
2022-11-30,58.279998779296875
2022-12-01,58.130001068115234
2022-12-02,59.290000915527344
2022-12-05,58.95000076293945
2022-12-06,59.06999969482422
2022-12-07,59.36000061035156
2022-12-08,59.08000183105469
2022-12-09,58.15999984741211
2022-12-12,58.439998626708984
2022-12-13,57.2599983215332
2022-12-14,56.93000030517578
2022-12-15,58.279998779296875
2022-12-16,60.029998779296875
2022-12-19,61.08000183105469
2022-12-20,62.189998626708984
2022-12-21,62.58000183105469
2022-12-22,63.08000183105469
2022-12-23,64.62999725341797
2022-12-27,63.779998779296875
2022-12-28,62.189998626708984
2022-12-29,53.16999816894531
2022-12-30,54.45000076293945
2023-01-03,55.4900016784668
2023-01-04,57.22999954223633
2023-01-05,55.86000061035156
2023-01-06,54.95000076293945
2023-01-09,52.65999984741211
2023-01-10,53.61000061035156
2023-01-11,52.5
2023-01-12,54.7400016784668
2023-01-13,54.099998474121094
2023-01-17,56.36000061035156
2023-01-18,55.34000015258789
2023-01-19,55.720001220703125
2023-01-20,54.66999816894531
2023-01-23,54.91999816894531
2023-01-24,53.72999954223633
2023-01-25,53.9900016784668
2023-01-26,54.790000915527344
2023-01-27,55.029998779296875
2023-01-30,56.150001525878906
2023-01-31,57.220001220703125
2023-02-01,57.16999816894531
2023-02-02,54.7400016784668
2023-02-03,54.470001220703125
2023-02-06,54.709999084472656
2023-02-07,54.25
2023-02-08,53.38999938964844
2023-02-09,53.130001068115234
2023-02-10,53.619998931884766
2023-02-13,54.34000015258789
2023-02-14,54.959999084472656
2023-02-15,56.61000061035156
2023-02-16,58.439998626708984
2023-02-17,61.36000061035156
2023-02-21,59.5
2023-02-22,59.4900016784668
2023-02-23,59.400001525878906
2023-02-24,58.38999938964844
2023-02-27,58.09000015258789
2023-02-28,56.79999923706055
2023-03-01,57.040000915527344
2023-03-02,57.38999938964844
2023-03-03,57.0099983215332
2023-03-06,56.709999084472656
2023-03-07,56.2599983215332
2023-03-08,55.869998931884766
2023-03-09,55.849998474121094
2023-03-10,56.08000183105469
2023-03-13,54.689998626708984
2023-03-14,55.27000045776367
2023-03-15,54.790000915527344
2023-03-16,54.84000015258789
2023-03-17,54.4900016784668
2023-03-20,54.7599983215332
2023-03-21,54.380001068115234
2023-03-22,53.93000030517578
2023-03-23,53.86000061035156
2023-03-24,54.459999084472656
2023-03-27,55.27000045776367
2023-03-28,54.27000045776367
2023-03-29,57.959999084472656
2023-03-30,59.97999954223633
2023-03-31,60.88999938964844
2023-04-03,61.0099983215332
2023-04-04,56.86000061035156
2023-04-05,55.380001068115234
2023-04-06,55.709999084472656
2023-04-10,56.52000045776367
2023-04-11,57.560001373291016
2023-04-12,57.09000015258789
2023-04-13,56.08000183105469
2023-04-14,55.36000061035156
2023-04-17,56.040000915527344
2023-04-18,57.150001525878906
2023-04-19,56.54999923706055
2023-04-20,55.849998474121094
2023-04-21,54.540000915527344
2023-04-24,54.34000015258789
2023-04-25,49.75
2023-04-26,49.61000061035156
2023-04-27,48.119998931884766
2023-04-28,47.5
2023-05-01,46.779998779296875
2023-05-02,46.400001525878906
2023-05-03,47.52000045776367
2023-05-04,48.68000030517578
2023-05-05,50.41999816894531
2023-05-08,48.599998474121094
2023-05-09,46.68000030517578
2023-05-10,47.720001220703125
2023-05-11,47.900001525878906
2023-05-12,47.04999923706055
2023-05-15,46.720001220703125
2023-05-16,46.40999984741211
2023-05-17,47.75
2023-05-18,47.959999084472656
2023-05-19,48.119998931884766
2023-05-22,48.15999984741211
2023-05-23,48.790000915527344
2023-05-24,48.33000183105469
2023-05-25,49.56999969482422
2023-05-26,48.619998931884766
2023-05-30,47.47999954223633
2023-05-31,47.54999923706055
2023-06-01,47.04999923706055
2023-06-02,47.560001373291016
2023-06-05,47.09000015258789
2023-06-06,46.959999084472656
2023-06-07,47.959999084472656
2023-06-08,48.47999954223633
2023-06-09,49.40999984741211
2023-06-12,49.599998474121094
2023-06-13,48.79999923706055
2023-06-14,49.47999954223633
2023-06-15,49.66999816894531
2023-06-16,47.720001220703125
2023-06-20,46.08000183105469
2023-06-21,45.040000915527344
2023-06-22,45.029998779296875
2023-06-23,44.41999816894531
2023-06-26,45.310001373291016
2023-06-27,44.41999816894531
2023-06-28,44.650001525878906
2023-06-29,44.84000015258789
2023-06-30,45.0
2023-07-03,45.90999984741211
2023-07-05,45.189998626708984
2023-07-06,44.75
2023-07-07,44.11000061035156
2023-07-10,43.880001068115234
2023-07-11,44.0
2023-07-12,43.72999954223633
2023-07-13,44.16999816894531
2023-07-14,43.72999954223633
2023-07-17,43.95000076293945
2023-07-18,44.43000030517578
2023-07-19,44.290000915527344
2023-07-20,44.290000915527344
2023-07-21,44.11000061035156
2023-07-24,45.13999938964844
2023-07-25,45.06999969482422
2023-07-26,45.380001068115234
2023-07-27,44.939998626708984
2023-07-28,46.22999954223633
2023-07-31,46.189998626708984
2023-08-01,45.65999984741211
2023-08-02,45.93000030517578
2023-08-03,46.689998626708984
2023-08-04,45.29999923706055
2023-08-07,45.41999816894531
2023-08-08,45.279998779296875
2023-08-09,45.97999954223633
2023-08-10,46.65999984741211
2023-08-11,46.4900016784668
2023-08-14,46.29999923706055
2023-08-15,46.56999969482422
2023-08-16,46.849998474121094
2023-08-17,47.099998474121094
2023-08-18,47.63999938964844
2023-08-21,48.099998474121094
2023-08-22,47.36000061035156
2023-08-23,47.060001373291016
2023-08-24,47.0
2023-08-25,47.04999923706055
2023-08-28,47.220001220703125
2023-08-29,47.810001373291016
2023-08-30,48.09000015258789
2023-08-31,47.790000915527344
2023-09-01,47.70000076293945
2023-09-05,47.97999954223633
2023-09-06,47.58000183105469
2023-09-07,48.900001525878906
2023-09-08,49.599998474121094
2023-09-11,48.72999954223633
2023-09-12,47.400001525878906
2023-09-13,46.630001068115234
2023-09-14,46.33000183105469
2023-09-15,46.08000183105469
2023-09-18,46.88999938964844
2023-09-19,47.279998779296875
2023-09-20,46.88999938964844
2023-09-21,48.630001068115234
2023-09-22,48.27000045776367
2023-09-25,48.63999938964844
2023-09-26,49.27000045776367
2023-09-27,48.27000045776367
2023-09-28,49.099998474121094
2023-09-29,48.41999816894531
2023-10-02,47.52000045776367
2023-10-03,47.5
2023-10-04,44.040000915527344
2023-10-05,44.06999969482422
2023-10-06,46.0
2023-10-09,46.68000030517578
2023-10-10,47.4900016784668
2023-10-11,48.11000061035156
2023-10-12,48.9900016784668
2023-10-13,49.560001373291016
2023-10-16,47.18000030517578
2023-10-17,45.630001068115234
2023-10-18,46.5
2023-10-19,46.34000015258789
2023-10-20,45.880001068115234
2023-10-23,44.5099983215332
2023-10-24,45.09000015258789
2023-10-25,44.869998931884766
2023-10-26,45.33000183105469
2023-10-27,45.560001373291016
2023-10-30,45.560001373291016
2023-10-31,45.310001373291016
2023-11-01,47.81999969482422
2023-11-02,49.720001220703125
2023-11-03,49.540000915527344
2023-11-06,49.529998779296875
2023-11-07,49.33000183105469
2023-11-08,48.16999816894531
2023-11-09,48.59000015258789
2023-11-10,49.689998626708984
2023-11-13,49.5099983215332
2023-11-14,50.540000915527344
2023-11-15,50.119998931884766
2023-11-16,49.790000915527344
2023-11-17,48.33000183105469
2023-11-20,48.61000061035156
2023-11-21,47.720001220703125
2023-11-22,47.31999969482422
2023-11-24,47.91999816894531
2023-11-27,47.119998931884766
2023-11-28,46.52000045776367
2023-11-29,47.45000076293945
2023-11-30,47.91999816894531
2023-12-01,49.2599983215332
2023-12-04,49.52000045776367
2023-12-05,49.720001220703125
2023-12-06,49.970001220703125
2023-12-07,50.970001220703125
2023-12-08,51.70000076293945
2023-12-11,50.779998779296875
2023-12-12,48.88999938964844
2023-12-13,53.93000030517578
2023-12-14,55.220001220703125
2023-12-15,55.439998626708984
2023-12-18,55.189998626708984
2023-12-19,56.93000030517578
2023-12-20,55.220001220703125
2023-12-21,56.08000183105469
2023-12-22,56.709999084472656
2023-12-26,56.63999938964844
2023-12-27,56.68000030517578
2023-12-28,57.65999984741211
2023-12-29,57.38999938964844
2024-01-02,56.68000030517578
2024-01-03,54.86000061035156
2024-01-04,56.29999923706055
2024-01-05,55.310001373291016
2024-01-08,55.2400016784668
2024-01-09,54.45000076293945
2024-01-10,54.540000915527344
2024-01-11,54.2400016784668
2024-01-12,54.90999984741211
2024-01-16,54.38999938964844
2024-01-17,54.119998931884766
2024-01-18,54.290000915527344
2024-01-19,54.150001525878906
2024-01-22,55.060001373291016
2024-01-23,54.84000015258789
2024-01-24,54.689998626708984
2024-01-25,56.2400016784668
2024-01-26,56.15999984741211
2024-01-29,55.04999923706055
2024-01-30,55.59000015258789
2024-01-31,55.41999816894531
2024-02-01,56.099998474121094
2024-02-02,56.939998626708984
2024-02-05,55.880001068115234
2024-02-06,56.16999816894531
2024-02-07,55.7599983215332
2024-02-08,55.5
2024-02-09,55.560001373291016
2024-02-12,56.09000015258789
2024-02-13,54.959999084472656
2024-02-14,55.88999938964844
2024-02-15,57.09000015258789
2024-02-16,57.33000183105469
2024-02-20,58.31999969482422
2024-02-21,57.29999923706055
2024-02-22,57.40999984741211
2024-02-23,57.41999816894531
2024-02-26,58.439998626708984
2024-02-27,57.95000076293945
2024-02-28,57.400001525878906
2024-02-29,57.4900016784668
2024-03-01,55.79999923706055
2024-03-04,56.65999984741211
2024-03-05,56.849998474121094
2024-03-06,57.16999816894531
2024-03-07,57.540000915527344
2024-03-08,57.84000015258789
2024-03-11,58.4900016784668
2024-03-12,59.34000015258789
2024-03-13,59.400001525878906
2024-03-14,59.400001525878906
2024-03-15,59.40999984741211
2024-03-18,60.439998626708984
2024-03-19,60.720001220703125
2024-03-20,61.650001525878906
2024-03-21,61.84000015258789
2024-03-22,61.16999816894531
2024-03-25,59.599998474121094
2024-03-26,59.459999084472656
2024-03-27,58.619998931884766
2024-03-28,58.849998474121094
2024-04-01,58.54999923706055
2024-04-02,58.90999984741211
2024-04-03,61.040000915527344
2024-04-04,62.79999923706055
2024-04-05,62.900001525878906
2024-04-08,62.91999816894531
2024-04-09,62.459999084472656
2024-04-10,61.5099983215332
2024-04-11,60.91999816894531
2024-04-12,60.459999084472656
2024-04-15,60.33000183105469
2024-04-16,61.900001525878906
2024-04-17,60.36000061035156
2024-04-18,59.220001220703125
2024-04-19,60.09000015258789
2024-04-22,59.70000076293945
2024-04-23,59.68000030517578
2024-04-24,58.81999969482422
2024-04-25,58.11000061035156
2024-04-26,56.869998931884766
2024-04-29,57.65999984741211
2024-04-30,55.33000183105469
2024-05-01,55.25
2024-05-02,57.52000045776367
2024-05-03,56.79999923706055
2024-05-06,56.91999816894531
2024-05-07,57.08000183105469
2024-05-08,57.380001068115234
2024-05-09,58.11000061035156
2024-05-10,57.279998779296875
2024-05-13,57.5
2024-05-14,58.54999923706055
2024-05-15,57.79999923706055
2024-05-16,58.290000915527344
2024-05-17,58.18000030517578
2024-05-20,59.380001068115234
2024-05-21,61.06999969482422
2024-05-22,59.81999969482422
2024-05-23,59.709999084472656
2024-05-24,60.349998474121094
2024-05-28,60.529998779296875
2024-05-29,60.56999969482422
2024-05-30,60.119998931884766
2024-05-31,61.66999816894531
2024-06-03,61.119998931884766
2024-06-04,60.810001373291016
2024-06-05,58.08000183105469
2024-06-06,58.68000030517578
2024-06-07,58.11000061035156
2024-06-10,57.970001220703125
2024-06-11,58.56999969482422
2024-06-12,58.560001373291016
2024-06-13,58.84000015258789
2024-06-14,58.630001068115234
2024-06-17,58.689998626708984
2024-06-18,58.93000030517578
2024-06-20,58.16999816894531
2024-06-21,58.27000045776367
2024-06-24,60.869998931884766
2024-06-25,60.79999923706055
2024-06-26,60.599998474121094
2024-06-27,60.47999954223633
2024-06-28,61.11000061035156
2024-07-01,62.779998779296875
2024-07-02,61.81999969482422
2024-07-03,62.15999984741211
2024-07-05,62.34000015258789
2024-07-08,62.869998931884766
2024-07-09,62.5
2024-07-10,63.0099983215332
2024-07-11,63.189998626708984
2024-07-12,63.13999938964844
2024-07-15,62.7400016784668
2024-07-16,64.31999969482422
2024-07-17,65.61000061035156
2024-07-18,65.4000015258789
2024-07-19,65.19999694824219
2024-07-22,64.48999786376953
2024-07-23,64.83000183105469
2024-07-24,66.86000061035156
2024-07-25,71.05000305175781
2024-07-26,70.83000183105469
2024-07-29,70.55999755859375
2024-07-30,71.77999877929688
2024-07-31,71.56999969482422
2024-08-01,72.1500015258789
2024-08-02,70.80000305175781
2024-08-05,68.76000213623047
2024-08-06,69.19000244140625
2024-08-07,69.86000061035156
2024-08-08,69.98999786376953
2024-08-09,70.31999969482422
2024-08-12,69.5999984741211
2024-08-13,70.16000366210938
2024-08-14,70.2699966430664
2024-08-15,70.5
2024-08-16,70.73999786376953
2024-08-19,71.7699966430664
2024-08-20,71.83999633789062
2024-08-21,71.88999938964844
2024-08-22,72.05999755859375
2024-08-23,71.44999694824219
2024-08-26,71.37999725341797
2024-08-27,71.29000091552734
2024-08-28,71.44000244140625
2024-08-29,71.83999633789062
2024-08-30,72.04000091552734
2024-09-03,71.06999969482422
2024-09-04,68.94000244140625
2024-09-05,68.7699966430664
2024-09-06,69.01000213623047
2024-09-09,68.44999694824219
2024-09-10,69.29000091552734
2024-09-11,69.04000091552734
2024-09-12,69.3499984741211
2024-09-13,69.37999725341797
2024-09-16,70.11000061035156
2024-09-17,70.94999694824219
2024-09-18,71.31999969482422
2024-09-19,73.69000244140625
2024-09-20,74.7300033569336
2024-09-23,74.61000061035156
2024-09-24,74.9000015258789
2024-09-25,73.13999938964844
2024-09-26,73.25
2024-09-27,74.6500015258789
2024-09-30,74.83999633789062
2024-10-01,76.83999633789062
2024-10-02,75.41000366210938
2024-10-03,79.62000274658203
2024-10-04,84.56999969482422
2024-10-07,86.48999786376953
2024-10-08,87.4000015258789
2024-10-09,89.9000015258789
2024-10-10,89.5
2024-10-11,90.44999694824219
2024-10-14,90.55999755859375
2024-10-15,92.22000122070312
2024-10-16,94.16000366210938
2024-10-17,94.4000015258789
2024-10-18,92.76000213623047
2024-10-21,91.16000366210938
2024-10-22,88.55999755859375
2024-10-23,88.45999908447266
2024-10-24,90.16999816894531
2024-10-25,89.43000030517578
2024-10-28,90.16000366210938
2024-10-29,90.19999694824219
2024-10-30,89.0
2024-10-31,87.77999877929688
2024-11-01,87.11000061035156
2024-11-04,87.30999755859375
2024-11-05,88.70999908447266
2024-11-06,90.70999908447266
2024-11-07,89.37000274658203
2024-11-08,90.94999694824219
2024-11-11,91.02999877929688
2024-11-12,92.86000061035156
2024-11-13,91.29000091552734
2024-11-14,90.44000244140625
2024-11-15,90.43000030517578
2024-11-18,93.97000122070312
2024-11-19,95.13999938964844
2024-11-20,94.77999877929688
2024-11-21,95.77999877929688
