Date,TENB
2022-11-04,35.70000076293945
2022-11-07,34.18000030517578
2022-11-08,35.79999923706055
2022-11-09,34.709999084472656
2022-11-10,38.02000045776367
2022-11-11,39.75
2022-11-14,38.619998931884766
2022-11-15,40.33000183105469
2022-11-16,39.31999969482422
2022-11-17,38.029998779296875
2022-11-18,38.900001525878906
2022-11-21,37.95000076293945
2022-11-22,37.2599983215332
2022-11-23,38.2599983215332
2022-11-25,37.88999938964844
2022-11-28,37.400001525878906
2022-11-29,37.16999816894531
2022-11-30,38.18000030517578
2022-12-01,39.68000030517578
2022-12-02,38.36000061035156
2022-12-05,37.2599983215332
2022-12-06,36.70000076293945
2022-12-07,36.91999816894531
2022-12-08,38.65999984741211
2022-12-09,38.130001068115234
2022-12-12,39.61000061035156
2022-12-13,40.58000183105469
2022-12-14,40.380001068115234
2022-12-15,38.16999816894531
2022-12-16,37.65999984741211
2022-12-19,37.2599983215332
2022-12-20,38.02000045776367
2022-12-21,38.06999969482422
2022-12-22,37.4900016784668
2022-12-23,36.869998931884766
2022-12-27,36.060001373291016
2022-12-28,36.119998931884766
2022-12-29,37.72999954223633
2022-12-30,38.150001525878906
2023-01-03,37.900001525878906
2023-01-04,37.90999984741211
2023-01-05,35.119998931884766
2023-01-06,35.2400016784668
2023-01-09,37.33000183105469
2023-01-10,36.93000030517578
2023-01-11,37.7400016784668
2023-01-12,36.779998779296875
2023-01-13,37.029998779296875
2023-01-17,38.220001220703125
2023-01-18,38.2599983215332
2023-01-19,38.380001068115234
2023-01-20,40.5
2023-01-23,41.2599983215332
2023-01-24,39.150001525878906
2023-01-25,38.5
2023-01-26,40.5
2023-01-27,40.220001220703125
2023-01-30,39.869998931884766
2023-01-31,40.22999954223633
2023-02-01,44.27000045776367
2023-02-02,45.619998931884766
2023-02-03,43.310001373291016
2023-02-06,42.72999954223633
2023-02-07,43.41999816894531
2023-02-08,45.63999938964844
2023-02-09,44.81999969482422
2023-02-10,44.70000076293945
2023-02-13,45.540000915527344
2023-02-14,45.15999984741211
2023-02-15,45.2400016784668
2023-02-16,43.93000030517578
2023-02-17,43.79999923706055
2023-02-21,42.880001068115234
2023-02-22,43.2400016784668
2023-02-23,43.7599983215332
2023-02-24,43.529998779296875
2023-02-27,43.7599983215332
2023-02-28,44.22999954223633
2023-03-01,44.13999938964844
2023-03-02,44.58000183105469
2023-03-03,45.04999923706055
2023-03-06,45.09000015258789
2023-03-07,44.58000183105469
2023-03-08,44.29999923706055
2023-03-09,43.4900016784668
2023-03-10,41.9900016784668
2023-03-13,42.0099983215332
2023-03-14,44.599998474121094
2023-03-15,44.02000045776367
2023-03-16,44.72999954223633
2023-03-17,44.310001373291016
2023-03-20,45.20000076293945
2023-03-21,46.0
2023-03-22,43.93000030517578
2023-03-23,44.97999954223633
2023-03-24,44.689998626708984
2023-03-27,45.54999923706055
2023-03-28,44.689998626708984
2023-03-29,44.900001525878906
2023-03-30,45.470001220703125
2023-03-31,47.5099983215332
2023-04-03,45.900001525878906
2023-04-04,46.459999084472656
2023-04-05,44.9900016784668
2023-04-06,46.0099983215332
2023-04-10,45.619998931884766
2023-04-11,45.29999923706055
2023-04-12,45.18000030517578
2023-04-13,46.04999923706055
2023-04-14,45.88999938964844
2023-04-17,46.470001220703125
2023-04-18,46.790000915527344
2023-04-19,46.2400016784668
2023-04-20,46.40999984741211
2023-04-21,46.5
2023-04-24,45.400001525878906
2023-04-25,36.709999084472656
2023-04-26,37.0099983215332
2023-04-27,36.52000045776367
2023-04-28,36.9900016784668
2023-05-01,36.34000015258789
2023-05-02,34.56999969482422
2023-05-03,34.63999938964844
2023-05-04,34.779998779296875
2023-05-05,36.060001373291016
2023-05-08,36.59000015258789
2023-05-09,36.31999969482422
2023-05-10,37.5099983215332
2023-05-11,37.779998779296875
2023-05-12,37.72999954223633
2023-05-15,37.95000076293945
2023-05-16,38.0
2023-05-17,38.220001220703125
2023-05-18,38.72999954223633
2023-05-19,39.849998474121094
2023-05-22,40.20000076293945
2023-05-23,37.400001525878906
2023-05-24,38.45000076293945
2023-05-25,37.630001068115234
2023-05-26,39.09000015258789
2023-05-30,39.4900016784668
2023-05-31,40.9900016784668
2023-06-01,40.880001068115234
2023-06-02,40.7400016784668
2023-06-05,40.4900016784668
2023-06-06,41.040000915527344
2023-06-07,39.72999954223633
2023-06-08,39.86000061035156
2023-06-09,39.84000015258789
2023-06-12,39.83000183105469
2023-06-13,41.83000183105469
2023-06-14,41.560001373291016
2023-06-15,42.5099983215332
2023-06-16,41.84000015258789
2023-06-20,41.599998474121094
2023-06-21,40.95000076293945
2023-06-22,41.849998474121094
2023-06-23,40.72999954223633
2023-06-26,40.91999816894531
2023-06-27,42.68000030517578
2023-06-28,42.33000183105469
2023-06-29,43.4900016784668
2023-06-30,43.54999923706055
2023-07-03,42.720001220703125
2023-07-05,42.849998474121094
2023-07-06,42.290000915527344
2023-07-07,42.40999984741211
2023-07-10,43.540000915527344
2023-07-11,42.369998931884766
2023-07-12,42.310001373291016
2023-07-13,43.11000061035156
2023-07-14,42.95000076293945
2023-07-17,42.84000015258789
2023-07-18,42.81999969482422
2023-07-19,43.04999923706055
2023-07-20,42.189998626708984
2023-07-21,43.31999969482422
2023-07-24,43.34000015258789
2023-07-25,43.779998779296875
2023-07-26,48.2400016784668
2023-07-27,47.220001220703125
2023-07-28,47.65999984741211
2023-07-31,48.65999984741211
2023-08-01,49.20000076293945
2023-08-02,47.400001525878906
2023-08-03,47.52000045776367
2023-08-04,46.779998779296875
2023-08-07,46.849998474121094
2023-08-08,45.81999969482422
2023-08-09,46.220001220703125
2023-08-10,46.29999923706055
2023-08-11,45.47999954223633
2023-08-14,45.61000061035156
2023-08-15,45.68000030517578
2023-08-16,45.13999938964844
2023-08-17,44.220001220703125
2023-08-18,44.560001373291016
2023-08-21,45.08000183105469
2023-08-22,44.9900016784668
2023-08-23,44.43000030517578
2023-08-24,42.779998779296875
2023-08-25,44.130001068115234
2023-08-28,44.029998779296875
2023-08-29,44.040000915527344
2023-08-30,44.130001068115234
2023-08-31,45.369998931884766
2023-09-01,45.29999923706055
2023-09-05,45.209999084472656
2023-09-06,46.029998779296875
2023-09-07,44.41999816894531
2023-09-08,44.220001220703125
2023-09-11,45.58000183105469
2023-09-12,45.540000915527344
2023-09-13,46.38999938964844
2023-09-14,46.560001373291016
2023-09-15,45.61000061035156
2023-09-18,46.83000183105469
2023-09-19,46.130001068115234
2023-09-20,46.689998626708984
2023-09-21,45.279998779296875
2023-09-22,45.65999984741211
2023-09-25,44.599998474121094
2023-09-26,43.849998474121094
2023-09-27,44.13999938964844
2023-09-28,44.52000045776367
2023-09-29,44.79999923706055
2023-10-02,45.66999816894531
2023-10-03,43.66999816894531
2023-10-04,44.310001373291016
2023-10-05,44.38999938964844
2023-10-06,46.150001525878906
2023-10-09,44.880001068115234
2023-10-10,44.540000915527344
2023-10-11,44.099998474121094
2023-10-12,42.25
2023-10-13,42.81999969482422
2023-10-16,44.06999969482422
2023-10-17,44.68000030517578
2023-10-18,44.29999923706055
2023-10-19,42.970001220703125
2023-10-20,42.70000076293945
2023-10-23,42.2599983215332
2023-10-24,43.20000076293945
2023-10-25,41.220001220703125
2023-10-26,41.029998779296875
2023-10-27,41.59000015258789
2023-10-30,41.20000076293945
2023-10-31,42.11000061035156
2023-11-01,41.970001220703125
2023-11-02,35.33000183105469
2023-11-03,37.099998474121094
2023-11-06,37.0099983215332
2023-11-07,38.029998779296875
2023-11-08,37.36000061035156
2023-11-09,37.130001068115234
2023-11-10,37.40999984741211
2023-11-13,37.279998779296875
2023-11-14,39.33000183105469
2023-11-15,39.650001525878906
2023-11-16,38.900001525878906
2023-11-17,39.47999954223633
2023-11-20,39.540000915527344
2023-11-21,39.43000030517578
2023-11-22,39.4900016784668
2023-11-24,39.619998931884766
2023-11-27,41.72999954223633
2023-11-28,40.9900016784668
2023-11-29,41.68000030517578
2023-11-30,41.38999938964844
2023-12-01,40.77000045776367
2023-12-04,41.130001068115234
2023-12-05,41.459999084472656
2023-12-06,41.31999969482422
2023-12-07,40.810001373291016
2023-12-08,41.150001525878906
2023-12-11,41.709999084472656
2023-12-12,42.0
2023-12-13,41.97999954223633
2023-12-14,42.790000915527344
2023-12-15,44.58000183105469
2023-12-18,44.56999969482422
2023-12-19,45.470001220703125
2023-12-20,45.040000915527344
2023-12-21,46.11000061035156
2023-12-22,47.08000183105469
2023-12-26,47.52000045776367
2023-12-27,47.27000045776367
2023-12-28,46.95000076293945
2023-12-29,46.060001373291016
2024-01-02,43.970001220703125
2024-01-03,43.400001525878906
2024-01-04,43.56999969482422
2024-01-05,42.880001068115234
2024-01-08,43.810001373291016
2024-01-09,45.630001068115234
2024-01-10,46.310001373291016
2024-01-11,46.22999954223633
2024-01-12,47.060001373291016
2024-01-16,46.7599983215332
2024-01-17,47.06999969482422
2024-01-18,47.08000183105469
2024-01-19,47.400001525878906
2024-01-22,47.599998474121094
2024-01-23,47.61000061035156
2024-01-24,47.29999923706055
2024-01-25,47.16999816894531
2024-01-26,47.060001373291016
2024-01-29,48.06999969482422
2024-01-30,48.11000061035156
2024-01-31,47.099998474121094
2024-02-01,47.56999969482422
2024-02-02,47.790000915527344
2024-02-05,46.97999954223633
2024-02-06,47.630001068115234
2024-02-07,50.150001525878906
2024-02-08,50.720001220703125
2024-02-09,51.88999938964844
2024-02-12,50.650001525878906
2024-02-13,49.33000183105469
2024-02-14,50.7599983215332
2024-02-15,51.45000076293945
2024-02-16,51.04999923706055
2024-02-20,50.040000915527344
2024-02-21,46.650001525878906
2024-02-22,47.20000076293945
2024-02-23,47.58000183105469
2024-02-26,47.29999923706055
2024-02-27,47.38999938964844
2024-02-28,47.209999084472656
2024-02-29,48.15999984741211
2024-03-01,48.099998474121094
2024-03-04,47.7599983215332
2024-03-05,45.54999923706055
2024-03-06,45.58000183105469
2024-03-07,46.720001220703125
2024-03-08,46.56999969482422
2024-03-11,47.459999084472656
2024-03-12,46.939998626708984
2024-03-13,46.689998626708984
2024-03-14,46.15999984741211
2024-03-15,45.95000076293945
2024-03-18,46.939998626708984
2024-03-19,48.099998474121094
2024-03-20,48.97999954223633
2024-03-21,48.81999969482422
2024-03-22,48.38999938964844
2024-03-25,48.45000076293945
2024-03-26,47.83000183105469
2024-03-27,48.0099983215332
2024-03-28,49.43000030517578
2024-04-01,49.34000015258789
2024-04-02,47.939998626708984
2024-04-03,47.83000183105469
2024-04-04,47.5099983215332
2024-04-05,48.310001373291016
2024-04-08,48.40999984741211
2024-04-09,49.11000061035156
2024-04-10,48.790000915527344
2024-04-11,49.91999816894531
2024-04-12,48.5099983215332
2024-04-15,45.939998626708984
2024-04-16,45.709999084472656
2024-04-17,44.380001068115234
2024-04-18,44.09000015258789
2024-04-19,44.83000183105469
2024-04-22,45.029998779296875
2024-04-23,46.150001525878906
2024-04-24,46.41999816894531
2024-04-25,45.380001068115234
2024-04-26,45.9900016784668
2024-04-29,45.65999984741211
2024-04-30,44.970001220703125
2024-05-01,45.029998779296875
2024-05-02,45.209999084472656
2024-05-03,44.599998474121094
2024-05-06,45.529998779296875
2024-05-07,45.63999938964844
2024-05-08,44.84000015258789
2024-05-09,45.31999969482422
2024-05-10,44.75
2024-05-13,44.900001525878906
2024-05-14,44.7400016784668
2024-05-15,44.689998626708984
2024-05-16,44.2599983215332
2024-05-17,44.0
2024-05-20,44.02000045776367
2024-05-21,43.43000030517578
2024-05-22,43.40999984741211
2024-05-23,43.130001068115234
2024-05-24,43.7400016784668
2024-05-28,42.95000076293945
2024-05-29,42.529998779296875
2024-05-30,41.869998931884766
2024-05-31,42.189998626708984
2024-06-03,41.08000183105469
2024-06-04,40.22999954223633
2024-06-05,41.2599983215332
2024-06-06,40.779998779296875
2024-06-07,40.45000076293945
2024-06-10,41.099998474121094
2024-06-11,41.97999954223633
2024-06-12,41.9900016784668
2024-06-13,40.79999923706055
2024-06-14,40.11000061035156
2024-06-17,39.849998474121094
2024-06-18,39.150001525878906
2024-06-20,39.13999938964844
2024-06-21,40.33000183105469
2024-06-24,40.52000045776367
2024-06-25,40.709999084472656
2024-06-26,41.119998931884766
2024-06-27,42.88999938964844
2024-06-28,43.58000183105469
2024-07-01,42.88999938964844
2024-07-02,43.619998931884766
2024-07-03,43.310001373291016
2024-07-05,43.779998779296875
2024-07-08,42.83000183105469
2024-07-09,42.29999923706055
2024-07-10,42.0
2024-07-11,42.47999954223633
2024-07-12,43.060001373291016
2024-07-15,44.869998931884766
2024-07-16,45.88999938964844
2024-07-17,45.20000076293945
2024-07-18,43.86000061035156
2024-07-19,43.369998931884766
2024-07-22,44.04999923706055
2024-07-23,44.18000030517578
2024-07-24,42.65999984741211
2024-07-25,42.900001525878906
2024-07-26,43.20000076293945
2024-07-29,43.13999938964844
2024-07-30,47.150001525878906
2024-07-31,45.91999816894531
2024-08-01,42.47999954223633
2024-08-02,41.77000045776367
2024-08-05,40.119998931884766
2024-08-06,39.970001220703125
2024-08-07,40.38999938964844
2024-08-08,40.75
2024-08-09,41.689998626708984
2024-08-12,40.52000045776367
2024-08-13,41.380001068115234
2024-08-14,41.5099983215332
2024-08-15,41.95000076293945
2024-08-16,42.11000061035156
2024-08-19,42.70000076293945
2024-08-20,42.119998931884766
2024-08-21,42.7400016784668
2024-08-22,41.5
2024-08-23,41.349998474121094
2024-08-26,41.400001525878906
2024-08-27,40.81999969482422
2024-08-28,41.040000915527344
2024-08-29,41.529998779296875
2024-08-30,41.279998779296875
2024-09-03,40.06999969482422
2024-09-04,39.88999938964844
2024-09-05,39.86000061035156
2024-09-06,39.11000061035156
2024-09-09,39.349998474121094
2024-09-10,38.97999954223633
2024-09-11,39.0
2024-09-12,39.5
2024-09-13,39.7400016784668
2024-09-16,40.150001525878906
2024-09-17,39.959999084472656
2024-09-18,39.630001068115234
2024-09-19,40.279998779296875
2024-09-20,40.369998931884766
2024-09-23,40.09000015258789
2024-09-24,39.7599983215332
2024-09-25,39.70000076293945
2024-09-26,40.08000183105469
2024-09-27,39.91999816894531
2024-09-30,40.52000045776367
2024-10-01,40.81999969482422
2024-10-02,40.7400016784668
2024-10-03,40.20000076293945
2024-10-04,41.43000030517578
2024-10-07,40.439998626708984
2024-10-08,41.0
2024-10-09,41.59000015258789
2024-10-10,42.459999084472656
2024-10-11,42.13999938964844
2024-10-14,42.31999969482422
2024-10-15,42.560001373291016
2024-10-16,42.689998626708984
2024-10-17,42.34000015258789
2024-10-18,42.650001525878906
2024-10-21,42.13999938964844
2024-10-22,41.58000183105469
2024-10-23,40.34000015258789
2024-10-24,40.91999816894531
2024-10-25,41.630001068115234
2024-10-28,40.650001525878906
2024-10-29,41.79999923706055
2024-10-30,41.22999954223633
2024-10-31,39.61000061035156
2024-11-01,38.779998779296875
2024-11-04,38.709999084472656
2024-11-05,39.0099983215332
2024-11-06,42.0
2024-11-07,42.16999816894531
2024-11-08,41.810001373291016
2024-11-11,41.43000030517578
2024-11-12,41.88999938964844
2024-11-13,42.029998779296875
2024-11-14,41.7400016784668
2024-11-15,40.790000915527344
2024-11-18,40.7599983215332
2024-11-19,40.790000915527344
2024-11-20,40.81999969482422
2024-11-21,41.849998474121094
