Date,MAT
2022-08-23,23.520000457763672
2022-08-24,23.579999923706055
2022-08-25,23.729999542236328
2022-08-26,22.8700008392334
2022-08-29,22.59000015258789
2022-08-30,22.450000762939453
2022-08-31,22.1200008392334
2022-09-01,22.170000076293945
2022-09-02,22.079999923706055
2022-09-06,22.1299991607666
2022-09-07,22.6200008392334
2022-09-08,22.850000381469727
2022-09-09,23.530000686645508
2022-09-12,23.549999237060547
2022-09-13,23.040000915527344
2022-09-14,23.110000610351562
2022-09-15,22.079999923706055
2022-09-16,20.899999618530273
2022-09-19,21.780000686645508
2022-09-20,21.3700008392334
2022-09-21,20.959999084472656
2022-09-22,20.149999618530273
2022-09-23,19.899999618530273
2022-09-26,19.709999084472656
2022-09-27,19.40999984741211
2022-09-28,19.56999969482422
2022-09-29,18.75
2022-09-30,18.940000534057617
2022-10-03,19.079999923706055
2022-10-04,19.639999389648438
2022-10-05,19.690000534057617
2022-10-06,19.479999542236328
2022-10-07,19.84000015258789
2022-10-10,19.43000030517578
2022-10-11,19.770000457763672
2022-10-12,19.719999313354492
2022-10-13,20.110000610351562
2022-10-14,19.649999618530273
2022-10-17,19.90999984741211
2022-10-18,19.829999923706055
2022-10-19,19.3700008392334
2022-10-20,19.25
2022-10-21,19.81999969482422
2022-10-24,19.68000030517578
2022-10-25,19.770000457763672
2022-10-26,19.229999542236328
2022-10-27,18.6200008392334
2022-10-28,18.670000076293945
2022-10-31,18.959999084472656
2022-11-01,18.950000762939453
2022-11-02,18.059999465942383
2022-11-03,17.700000762939453
2022-11-04,17.520000457763672
2022-11-07,17.700000762939453
2022-11-08,17.420000076293945
2022-11-09,17.049999237060547
2022-11-10,17.420000076293945
2022-11-11,17.15999984741211
2022-11-14,16.65999984741211
2022-11-15,17.459999084472656
2022-11-16,17.079999923706055
2022-11-17,17.280000686645508
2022-11-18,17.010000228881836
2022-11-21,16.850000381469727
2022-11-22,17.719999313354492
2022-11-23,18.110000610351562
2022-11-25,17.989999771118164
2022-11-28,17.8799991607666
2022-11-29,18.079999923706055
2022-11-30,18.229999542236328
2022-12-01,18.450000762939453
2022-12-02,18.549999237060547
2022-12-05,18.06999969482422
2022-12-06,17.719999313354492
2022-12-07,17.34000015258789
2022-12-08,17.290000915527344
2022-12-09,17.139999389648438
2022-12-12,17.389999389648438
2022-12-13,17.459999084472656
2022-12-14,17.139999389648438
2022-12-15,17.09000015258789
2022-12-16,16.719999313354492
2022-12-19,16.450000762939453
2022-12-20,16.239999771118164
2022-12-21,16.81999969482422
2022-12-22,16.75
2022-12-23,16.93000030517578
2022-12-27,17.020000457763672
2022-12-28,16.940000534057617
2022-12-29,18.010000228881836
2022-12-30,17.84000015258789
2023-01-03,17.889999389648438
2023-01-04,18.399999618530273
2023-01-05,19.280000686645508
2023-01-06,19.90999984741211
2023-01-09,19.549999237060547
2023-01-10,19.84000015258789
2023-01-11,20.110000610351562
2023-01-12,20.239999771118164
2023-01-13,20.260000228881836
2023-01-17,19.8799991607666
2023-01-18,19.450000762939453
2023-01-19,19.25
2023-01-20,19.84000015258789
2023-01-23,20.079999923706055
2023-01-24,19.860000610351562
2023-01-25,20.100000381469727
2023-01-26,20.299999237060547
2023-01-27,20.15999984741211
2023-01-30,20.34000015258789
2023-01-31,20.459999084472656
2023-02-01,20.969999313354492
2023-02-02,21.329999923706055
2023-02-03,21.229999542236328
2023-02-06,20.65999984741211
2023-02-07,20.75
2023-02-08,20.5
2023-02-09,18.309999465942383
2023-02-10,18.440000534057617
2023-02-13,18.440000534057617
2023-02-14,18.559999465942383
2023-02-15,18.639999389648438
2023-02-16,18.420000076293945
2023-02-17,19.139999389648438
2023-02-21,18.5
2023-02-22,18.510000228881836
2023-02-23,18.530000686645508
2023-02-24,18.25
2023-02-27,18.200000762939453
2023-02-28,17.989999771118164
2023-03-01,17.81999969482422
2023-03-02,17.889999389648438
2023-03-03,18.059999465942383
2023-03-06,17.729999542236328
2023-03-07,17.360000610351562
2023-03-08,17.600000381469727
2023-03-09,17.149999618530273
2023-03-10,16.700000762939453
2023-03-13,16.299999237060547
2023-03-14,16.280000686645508
2023-03-15,16.0
2023-03-16,16.6200008392334
2023-03-17,16.25
2023-03-20,16.34000015258789
2023-03-21,16.68000030517578
2023-03-22,16.270000457763672
2023-03-23,16.190000534057617
2023-03-24,16.280000686645508
2023-03-27,16.93000030517578
2023-03-28,17.079999923706055
2023-03-29,17.549999237060547
2023-03-30,17.84000015258789
2023-03-31,18.40999984741211
2023-04-03,18.09000015258789
2023-04-04,18.040000915527344
2023-04-05,17.639999389648438
2023-04-06,17.530000686645508
2023-04-10,17.729999542236328
2023-04-11,17.799999237060547
2023-04-12,17.43000030517578
2023-04-13,17.799999237060547
2023-04-14,17.709999084472656
2023-04-17,17.579999923706055
2023-04-18,17.219999313354492
2023-04-19,17.25
2023-04-20,17.149999618530273
2023-04-21,17.389999389648438
2023-04-24,17.209999084472656
2023-04-25,16.760000228881836
2023-04-26,16.969999313354492
2023-04-27,18.0
2023-04-28,18.0
2023-05-01,17.6299991607666
2023-05-02,17.770000457763672
2023-05-03,17.950000762939453
2023-05-04,17.610000610351562
2023-05-05,18.190000534057617
2023-05-08,17.950000762939453
2023-05-09,18.18000030517578
2023-05-10,18.299999237060547
2023-05-11,18.530000686645508
2023-05-12,18.5
2023-05-15,19.200000762939453
2023-05-16,18.979999542236328
2023-05-17,18.93000030517578
2023-05-18,19.010000228881836
2023-05-19,18.549999237060547
2023-05-22,18.399999618530273
2023-05-23,18.09000015258789
2023-05-24,18.25
2023-05-25,17.860000610351562
2023-05-26,17.90999984741211
2023-05-30,17.850000381469727
2023-05-31,17.40999984741211
2023-06-01,17.530000686645508
2023-06-02,18.079999923706055
2023-06-05,17.690000534057617
2023-06-06,18.139999389648438
2023-06-07,18.25
2023-06-08,18.670000076293945
2023-06-09,18.280000686645508
2023-06-12,18.489999771118164
2023-06-13,19.030000686645508
2023-06-14,18.59000015258789
2023-06-15,18.360000610351562
2023-06-16,18.260000228881836
2023-06-20,18.1299991607666
2023-06-21,17.8700008392334
2023-06-22,17.940000534057617
2023-06-23,18.06999969482422
2023-06-26,18.139999389648438
2023-06-27,18.450000762939453
2023-06-28,18.979999542236328
2023-06-29,19.200000762939453
2023-06-30,19.540000915527344
2023-07-03,20.040000915527344
2023-07-05,20.0
2023-07-06,19.90999984741211
2023-07-07,20.479999542236328
2023-07-10,20.989999771118164
2023-07-11,21.579999923706055
2023-07-12,21.829999923706055
2023-07-13,21.81999969482422
2023-07-14,21.440000534057617
2023-07-17,21.489999771118164
2023-07-18,20.8700008392334
2023-07-19,21.040000915527344
2023-07-20,21.270000457763672
2023-07-21,21.18000030517578
2023-07-24,21.56999969482422
2023-07-25,21.170000076293945
2023-07-26,21.31999969482422
2023-07-27,21.239999771118164
2023-07-28,20.729999542236328
2023-07-31,21.299999237060547
2023-08-01,21.270000457763672
2023-08-02,21.25
2023-08-03,20.5
2023-08-04,20.450000762939453
2023-08-07,21.280000686645508
2023-08-08,21.43000030517578
2023-08-09,21.6299991607666
2023-08-10,21.530000686645508
2023-08-11,21.600000381469727
2023-08-14,21.719999313354492
2023-08-15,21.25
2023-08-16,21.149999618530273
2023-08-17,20.829999923706055
2023-08-18,20.760000228881836
2023-08-21,21.09000015258789
2023-08-22,21.270000457763672
2023-08-23,21.559999465942383
2023-08-24,21.270000457763672
2023-08-25,21.860000610351562
2023-08-28,21.81999969482422
2023-08-29,21.889999389648438
2023-08-30,22.149999618530273
2023-08-31,22.15999984741211
2023-09-01,22.31999969482422
2023-09-05,22.25
2023-09-06,22.299999237060547
2023-09-07,21.549999237060547
2023-09-08,21.510000228881836
2023-09-11,21.309999465942383
2023-09-12,21.459999084472656
2023-09-13,21.56999969482422
2023-09-14,21.239999771118164
2023-09-15,21.06999969482422
2023-09-18,21.43000030517578
2023-09-19,21.399999618530273
2023-09-20,21.399999618530273
2023-09-21,21.530000686645508
2023-09-22,21.489999771118164
2023-09-25,21.59000015258789
2023-09-26,21.219999313354492
2023-09-27,21.84000015258789
2023-09-28,22.1200008392334
2023-09-29,22.030000686645508
2023-10-02,21.780000686645508
2023-10-03,21.329999923706055
2023-10-04,21.3700008392334
2023-10-05,20.729999542236328
2023-10-06,20.649999618530273
2023-10-09,20.850000381469727
2023-10-10,20.979999542236328
2023-10-11,20.90999984741211
2023-10-12,20.09000015258789
2023-10-13,20.219999313354492
2023-10-16,20.530000686645508
2023-10-17,21.399999618530273
2023-10-18,21.040000915527344
2023-10-19,20.729999542236328
2023-10-20,20.459999084472656
2023-10-23,19.829999923706055
2023-10-24,20.209999084472656
2023-10-25,20.110000610351562
2023-10-26,18.579999923706055
2023-10-27,18.43000030517578
2023-10-30,18.770000457763672
2023-10-31,19.079999923706055
2023-11-01,19.329999923706055
2023-11-02,19.40999984741211
2023-11-03,19.420000076293945
2023-11-06,19.229999542236328
2023-11-07,19.170000076293945
2023-11-08,19.030000686645508
2023-11-09,18.700000762939453
2023-11-10,18.489999771118164
2023-11-13,18.239999771118164
2023-11-14,18.790000915527344
2023-11-15,19.15999984741211
2023-11-16,18.90999984741211
2023-11-17,18.739999771118164
2023-11-20,18.399999618530273
2023-11-21,18.190000534057617
2023-11-22,18.549999237060547
2023-11-24,18.770000457763672
2023-11-27,18.709999084472656
2023-11-28,18.920000076293945
2023-11-29,19.15999984741211
2023-11-30,19.0
2023-12-01,19.479999542236328
2023-12-04,19.5
2023-12-05,18.899999618530273
2023-12-06,18.969999313354492
2023-12-07,19.100000381469727
2023-12-08,18.899999618530273
2023-12-11,18.90999984741211
2023-12-12,18.59000015258789
2023-12-13,19.0
2023-12-14,19.079999923706055
2023-12-15,19.030000686645508
2023-12-18,19.360000610351562
2023-12-19,19.290000915527344
2023-12-20,18.770000457763672
2023-12-21,19.049999237060547
2023-12-22,19.1200008392334
2023-12-26,19.100000381469727
2023-12-27,18.989999771118164
2023-12-28,19.1299991607666
2023-12-29,18.8799991607666
2024-01-02,18.770000457763672
2024-01-03,18.34000015258789
2024-01-04,18.219999313354492
2024-01-05,18.18000030517578
2024-01-08,18.5
2024-01-09,18.299999237060547
2024-01-10,18.459999084472656
2024-01-11,18.290000915527344
2024-01-12,18.25
2024-01-16,17.8799991607666
2024-01-17,17.40999984741211
2024-01-18,17.670000076293945
2024-01-19,17.8700008392334
2024-01-22,17.790000915527344
2024-01-23,17.81999969482422
2024-01-24,17.84000015258789
2024-01-25,18.100000381469727
2024-01-26,18.350000381469727
2024-01-29,18.31999969482422
2024-01-30,18.15999984741211
2024-01-31,17.889999389648438
2024-02-01,18.270000457763672
2024-02-02,19.020000457763672
2024-02-05,18.469999313354492
2024-02-06,18.520000457763672
2024-02-07,18.809999465942383
2024-02-08,18.8700008392334
2024-02-09,18.889999389648438
2024-02-12,19.170000076293945
2024-02-13,18.84000015258789
2024-02-14,19.290000915527344
2024-02-15,19.020000457763672
2024-02-16,19.25
2024-02-20,19.34000015258789
2024-02-21,19.65999984741211
2024-02-22,19.719999313354492
2024-02-23,19.6299991607666
2024-02-26,19.459999084472656
2024-02-27,19.610000610351562
2024-02-28,19.65999984741211
2024-02-29,19.700000762939453
2024-03-01,19.520000457763672
2024-03-04,19.34000015258789
2024-03-05,19.360000610351562
2024-03-06,19.389999389648438
2024-03-07,19.549999237060547
2024-03-08,19.790000915527344
2024-03-11,20.1200008392334
2024-03-12,20.270000457763672
2024-03-13,20.200000762939453
2024-03-14,19.270000457763672
2024-03-15,19.170000076293945
2024-03-18,19.34000015258789
2024-03-19,19.889999389648438
2024-03-20,19.540000915527344
2024-03-21,19.709999084472656
2024-03-22,19.440000534057617
2024-03-25,19.350000381469727
2024-03-26,19.399999618530273
2024-03-27,19.760000228881836
2024-03-28,19.809999465942383
2024-04-01,19.68000030517578
2024-04-02,19.6200008392334
2024-04-03,19.3799991607666
2024-04-04,19.510000228881836
2024-04-05,19.309999465942383
2024-04-08,19.350000381469727
2024-04-09,19.15999984741211
2024-04-10,18.690000534057617
2024-04-11,18.559999465942383
2024-04-12,18.43000030517578
2024-04-15,18.09000015258789
2024-04-16,17.969999313354492
2024-04-17,18.049999237060547
2024-04-18,18.170000076293945
2024-04-19,18.049999237060547
2024-04-22,18.6200008392334
2024-04-23,18.729999542236328
2024-04-24,19.18000030517578
2024-04-25,18.469999313354492
2024-04-26,18.360000610351562
2024-04-29,18.489999771118164
2024-04-30,18.31999969482422
2024-05-01,18.079999923706055
2024-05-02,18.43000030517578
2024-05-03,18.450000762939453
2024-05-06,18.670000076293945
2024-05-07,18.719999313354492
2024-05-08,18.75
2024-05-09,18.8700008392334
2024-05-10,18.65999984741211
2024-05-13,18.790000915527344
2024-05-14,19.040000915527344
2024-05-15,18.799999237060547
2024-05-16,18.690000534057617
2024-05-17,18.6200008392334
2024-05-20,18.34000015258789
2024-05-21,18.270000457763672
2024-05-22,17.8799991607666
2024-05-23,17.530000686645508
2024-05-24,17.579999923706055
2024-05-28,17.719999313354492
2024-05-29,17.549999237060547
2024-05-30,17.479999542236328
2024-05-31,17.790000915527344
2024-06-03,17.829999923706055
2024-06-04,17.68000030517578
2024-06-05,17.6200008392334
2024-06-06,17.770000457763672
2024-06-07,17.610000610351562
2024-06-10,17.469999313354492
2024-06-11,17.329999923706055
2024-06-12,17.31999969482422
2024-06-13,17.059999465942383
2024-06-14,17.229999542236328
2024-06-17,17.190000534057617
2024-06-18,17.06999969482422
2024-06-20,17.110000610351562
2024-06-21,17.81999969482422
2024-06-24,17.219999313354492
2024-06-25,16.489999771118164
2024-06-26,16.229999542236328
2024-06-27,16.309999465942383
2024-06-28,16.260000228881836
2024-07-01,16.219999313354492
2024-07-02,16.25
2024-07-03,16.3799991607666
2024-07-05,16.170000076293945
2024-07-08,16.229999542236328
2024-07-09,16.020000457763672
2024-07-10,16.309999465942383
2024-07-11,16.850000381469727
2024-07-12,16.780000686645508
2024-07-15,16.729999542236328
2024-07-16,17.020000457763672
2024-07-17,16.700000762939453
2024-07-18,16.540000915527344
2024-07-19,16.229999542236328
2024-07-22,18.68000030517578
2024-07-23,17.239999771118164
2024-07-24,18.93000030517578
2024-07-25,18.90999984741211
2024-07-26,19.170000076293945
2024-07-29,19.270000457763672
2024-07-30,19.600000381469727
2024-07-31,19.290000915527344
2024-08-01,19.170000076293945
2024-08-02,18.920000076293945
2024-08-05,18.31999969482422
2024-08-06,18.75
2024-08-07,18.540000915527344
2024-08-08,19.010000228881836
2024-08-09,18.959999084472656
2024-08-12,18.579999923706055
2024-08-13,18.860000610351562
2024-08-14,19.030000686645508
2024-08-15,19.350000381469727
2024-08-16,19.219999313354492
2024-08-19,19.06999969482422
2024-08-20,19.0
2024-08-21,19.270000457763672
2024-08-22,19.219999313354492
2024-08-23,19.549999237060547
2024-08-26,19.540000915527344
2024-08-27,19.520000457763672
2024-08-28,19.270000457763672
2024-08-29,19.139999389648438
2024-08-30,18.979999542236328
2024-09-03,18.700000762939453
2024-09-04,18.709999084472656
2024-09-05,18.65999984741211
2024-09-06,18.440000534057617
2024-09-09,18.979999542236328
2024-09-10,18.59000015258789
2024-09-11,18.229999542236328
2024-09-12,18.510000228881836
2024-09-13,19.010000228881836
2024-09-16,19.020000457763672
2024-09-17,19.260000228881836
2024-09-18,19.420000076293945
2024-09-19,19.540000915527344
2024-09-20,19.229999542236328
2024-09-23,19.149999618530273
2024-09-24,19.15999984741211
2024-09-25,18.770000457763672
2024-09-26,19.040000915527344
2024-09-27,19.040000915527344
2024-09-30,19.049999237060547
2024-10-01,19.1299991607666
2024-10-02,18.979999542236328
2024-10-03,18.969999313354492
2024-10-04,19.260000228881836
2024-10-07,19.350000381469727
2024-10-08,19.260000228881836
2024-10-09,19.260000228881836
2024-10-10,19.329999923706055
2024-10-11,19.219999313354492
2024-10-14,18.899999618530273
2024-10-15,18.65999984741211
2024-10-16,18.700000762939453
2024-10-17,18.639999389648438
2024-10-18,19.059999465942383
2024-10-21,18.420000076293945
2024-10-22,18.110000610351562
2024-10-23,17.780000686645508
2024-10-24,18.56999969482422
2024-10-25,19.0
2024-10-28,19.719999313354492
2024-10-29,19.829999923706055
2024-10-30,20.34000015258789
2024-10-31,20.3799991607666
2024-11-01,19.90999984741211
2024-11-04,20.010000228881836
2024-11-05,20.209999084472656
2024-11-06,18.799999237060547
2024-11-07,19.3799991607666
2024-11-08,19.549999237060547
2024-11-11,19.450000762939453
2024-11-12,18.84000015258789
2024-11-13,18.790000915527344
2024-11-14,18.989999771118164
2024-11-15,18.670000076293945
2024-11-18,18.420000076293945
2024-11-19,18.309999465942383
2024-11-20,18.350000381469727
2024-11-21,18.3799991607666
