Date,RVMD
2023-01-20,27.520000457763672
2023-01-23,27.479999542236328
2023-01-24,27.969999313354492
2023-01-25,28.059999465942383
2023-01-26,27.860000610351562
2023-01-27,27.739999771118164
2023-01-30,26.81999969482422
2023-01-31,26.739999771118164
2023-02-01,27.079999923706055
2023-02-02,27.520000457763672
2023-02-03,25.899999618530273
2023-02-06,26.149999618530273
2023-02-07,26.0
2023-02-08,25.020000457763672
2023-02-09,25.25
2023-02-10,24.579999923706055
2023-02-13,25.540000915527344
2023-02-14,25.489999771118164
2023-02-15,25.540000915527344
2023-02-16,25.479999542236328
2023-02-17,25.59000015258789
2023-02-21,25.030000686645508
2023-02-22,25.06999969482422
2023-02-23,24.360000610351562
2023-02-24,24.329999923706055
2023-02-27,24.3700008392334
2023-02-28,26.760000228881836
2023-03-01,26.5
2023-03-02,23.395000457763672
2023-03-03,25.450000762939453
2023-03-06,24.940000534057617
2023-03-07,24.59000015258789
2023-03-08,22.940000534057617
2023-03-09,21.700000762939453
2023-03-10,20.760000228881836
2023-03-13,22.579999923706055
2023-03-14,23.440000534057617
2023-03-15,22.979999542236328
2023-03-16,22.239999771118164
2023-03-17,21.670000076293945
2023-03-20,21.770000457763672
2023-03-21,21.3700008392334
2023-03-22,20.899999618530273
2023-03-23,21.110000610351562
2023-03-24,20.920000076293945
2023-03-27,21.030000686645508
2023-03-28,20.770000457763672
2023-03-29,21.520000457763672
2023-03-30,21.459999084472656
2023-03-31,21.65999984741211
2023-04-03,21.270000457763672
2023-04-04,20.280000686645508
2023-04-05,20.420000076293945
2023-04-06,20.479999542236328
2023-04-10,20.540000915527344
2023-04-11,20.8799991607666
2023-04-12,20.559999465942383
2023-04-13,22.170000076293945
2023-04-14,22.139999389648438
2023-04-17,24.56999969482422
2023-04-18,24.270000457763672
2023-04-19,25.18000030517578
2023-04-20,24.43000030517578
2023-04-21,24.290000915527344
2023-04-24,23.030000686645508
2023-04-25,23.059999465942383
2023-04-26,22.690000534057617
2023-04-27,22.920000076293945
2023-04-28,23.489999771118164
2023-05-01,23.850000381469727
2023-05-02,23.350000381469727
2023-05-03,23.829999923706055
2023-05-04,24.229999542236328
2023-05-05,24.34000015258789
2023-05-08,24.440000534057617
2023-05-09,25.190000534057617
2023-05-10,25.1299991607666
2023-05-11,25.6200008392334
2023-05-12,25.8700008392334
2023-05-15,26.540000915527344
2023-05-16,25.6299991607666
2023-05-17,25.93000030517578
2023-05-18,25.3799991607666
2023-05-19,25.850000381469727
2023-05-22,26.690000534057617
2023-05-23,26.469999313354492
2023-05-24,26.290000915527344
2023-05-25,25.309999465942383
2023-05-26,25.610000610351562
2023-05-30,25.020000457763672
2023-05-31,24.93000030517578
2023-06-01,25.200000762939453
2023-06-02,25.56999969482422
2023-06-05,25.81999969482422
2023-06-06,27.0
2023-06-07,26.90999984741211
2023-06-08,24.84000015258789
2023-06-09,25.540000915527344
2023-06-12,25.309999465942383
2023-06-13,25.579999923706055
2023-06-14,25.25
2023-06-15,25.139999389648438
2023-06-16,24.6200008392334
2023-06-20,25.68000030517578
2023-06-21,25.780000686645508
2023-06-22,24.969999313354492
2023-06-23,25.520000457763672
2023-06-26,24.8700008392334
2023-06-27,25.670000076293945
2023-06-28,26.760000228881836
2023-06-29,26.219999313354492
2023-06-30,26.75
2023-07-03,26.829999923706055
2023-07-05,26.8799991607666
2023-07-06,26.200000762939453
2023-07-07,26.389999389648438
2023-07-10,27.209999084472656
2023-07-11,27.030000686645508
2023-07-12,26.940000534057617
2023-07-13,26.530000686645508
2023-07-14,26.65999984741211
2023-07-17,26.610000610351562
2023-07-18,26.829999923706055
2023-07-19,27.020000457763672
2023-07-20,26.81999969482422
2023-07-21,26.770000457763672
2023-07-24,25.940000534057617
2023-07-25,25.75
2023-07-26,25.309999465942383
2023-07-27,25.170000076293945
2023-07-28,25.709999084472656
2023-07-31,26.25
2023-08-01,31.5
2023-08-02,32.779998779296875
2023-08-03,31.889999389648438
2023-08-04,31.209999084472656
2023-08-07,29.639999389648438
2023-08-08,30.170000076293945
2023-08-09,29.6200008392334
2023-08-10,29.809999465942383
2023-08-11,29.989999771118164
2023-08-14,30.0
2023-08-15,30.700000762939453
2023-08-16,29.899999618530273
2023-08-17,29.290000915527344
2023-08-18,29.6200008392334
2023-08-21,29.8700008392334
2023-08-22,30.5
2023-08-23,31.229999542236328
2023-08-24,31.81999969482422
2023-08-25,33.13999938964844
2023-08-28,32.2599983215332
2023-08-29,32.72999954223633
2023-08-30,33.29999923706055
2023-08-31,33.970001220703125
2023-09-01,35.04999923706055
2023-09-05,33.689998626708984
2023-09-06,33.47999954223633
2023-09-07,32.09000015258789
2023-09-08,32.119998931884766
2023-09-11,32.869998931884766
2023-09-12,32.88999938964844
2023-09-13,32.849998474121094
2023-09-14,32.54999923706055
2023-09-15,31.760000228881836
2023-09-18,30.93000030517578
2023-09-19,31.0
2023-09-20,29.729999542236328
2023-09-21,30.479999542236328
2023-09-22,30.0
2023-09-25,29.5
2023-09-26,28.940000534057617
2023-09-27,28.899999618530273
2023-09-28,28.239999771118164
2023-09-29,27.68000030517578
2023-10-02,26.170000076293945
2023-10-03,24.530000686645508
2023-10-04,24.34000015258789
2023-10-05,25.260000228881836
2023-10-06,25.040000915527344
2023-10-09,25.469999313354492
2023-10-10,25.559999465942383
2023-10-11,25.510000228881836
2023-10-12,24.200000762939453
2023-10-13,29.90999984741211
2023-10-16,34.119998931884766
2023-10-17,32.11000061035156
2023-10-18,30.5
2023-10-19,29.0
2023-10-20,27.969999313354492
2023-10-23,18.354999542236328
2023-10-24,21.020000457763672
2023-10-25,20.010000228881836
2023-10-26,19.90999984741211
2023-10-27,18.610000610351562
2023-10-30,18.350000381469727
2023-10-31,19.799999237060547
2023-11-01,20.350000381469727
2023-11-02,21.149999618530273
2023-11-03,22.15999984741211
2023-11-06,21.540000915527344
2023-11-07,21.489999771118164
2023-11-08,21.18000030517578
2023-11-09,20.020000457763672
2023-11-10,19.709999084472656
2023-11-13,19.649999618530273
2023-11-14,20.8700008392334
2023-11-15,21.34000015258789
2023-11-16,21.25
2023-11-17,21.329999923706055
2023-11-20,21.729999542236328
2023-11-21,20.790000915527344
2023-11-22,21.440000534057617
2023-11-24,21.579999923706055
2023-11-27,21.690000534057617
2023-11-28,22.06999969482422
2023-11-29,22.459999084472656
2023-11-30,23.329999923706055
2023-12-01,24.5
2023-12-04,24.229999542236328
2023-12-05,23.520000457763672
2023-12-06,23.969999313354492
2023-12-07,24.479999542236328
2023-12-08,24.59000015258789
2023-12-11,24.040000915527344
2023-12-12,24.729999542236328
2023-12-13,25.690000534057617
2023-12-14,26.149999618530273
2023-12-15,26.6299991607666
2023-12-18,26.329999923706055
2023-12-19,26.579999923706055
2023-12-20,25.690000534057617
2023-12-21,26.270000457763672
2023-12-22,27.290000915527344
2023-12-26,28.899999618530273
2023-12-27,29.309999465942383
2023-12-28,29.3700008392334
2023-12-29,28.68000030517578
2024-01-02,28.229999542236328
2024-01-03,27.989999771118164
2024-01-04,28.030000686645508
2024-01-05,28.3799991607666
2024-01-08,29.329999923706055
2024-01-09,28.520000457763672
2024-01-10,28.68000030517578
2024-01-11,28.299999237060547
2024-01-12,28.5
2024-01-16,27.3799991607666
2024-01-17,26.81999969482422
2024-01-18,26.559999465942383
2024-01-19,26.93000030517578
2024-01-22,27.540000915527344
2024-01-23,27.3700008392334
2024-01-24,27.579999923706055
2024-01-25,27.969999313354492
2024-01-26,27.75
2024-01-29,28.8799991607666
2024-01-30,28.25
2024-01-31,27.75
2024-02-01,28.260000228881836
2024-02-02,28.459999084472656
2024-02-05,30.09000015258789
2024-02-06,29.84000015258789
2024-02-07,30.030000686645508
2024-02-08,30.3799991607666
2024-02-09,30.440000534057617
2024-02-12,30.56999969482422
2024-02-13,29.0
2024-02-14,29.719999313354492
2024-02-15,29.479999542236328
2024-02-16,29.510000228881836
2024-02-20,29.170000076293945
2024-02-21,29.170000076293945
2024-02-22,29.049999237060547
2024-02-23,29.739999771118164
2024-02-26,30.3799991607666
2024-02-27,30.6200008392334
2024-02-28,29.959999084472656
2024-02-29,29.479999542236328
2024-03-01,29.799999237060547
2024-03-04,29.5
2024-03-05,29.940000534057617
2024-03-06,30.8799991607666
2024-03-07,31.530000686645508
2024-03-08,32.25
2024-03-11,32.91999816894531
2024-03-12,33.54999923706055
2024-03-13,33.25
2024-03-14,31.979999542236328
2024-03-15,31.829999923706055
2024-03-18,30.940000534057617
2024-03-19,30.799999237060547
2024-03-20,31.1200008392334
2024-03-21,32.43000030517578
2024-03-22,30.8700008392334
2024-03-25,30.360000610351562
2024-03-26,30.0
2024-03-27,31.719999313354492
2024-03-28,32.22999954223633
2024-04-01,31.68000030517578
2024-04-02,30.920000076293945
2024-04-03,31.389999389648438
2024-04-04,30.139999389648438
2024-04-05,31.270000457763672
2024-04-08,31.90999984741211
2024-04-09,32.9900016784668
2024-04-10,36.5
2024-04-11,37.40999984741211
2024-04-12,36.06999969482422
2024-04-15,35.540000915527344
2024-04-16,36.25
2024-04-17,36.81999969482422
2024-04-18,35.83000183105469
2024-04-19,34.91999816894531
2024-04-22,36.43000030517578
2024-04-23,36.2599983215332
2024-04-24,35.59000015258789
2024-04-25,35.33000183105469
2024-04-26,35.959999084472656
2024-04-29,37.11000061035156
2024-04-30,37.279998779296875
2024-05-01,38.81999969482422
2024-05-02,39.189998626708984
2024-05-03,40.20000076293945
2024-05-06,39.04999923706055
2024-05-07,38.880001068115234
2024-05-08,38.310001373291016
2024-05-09,37.45000076293945
2024-05-10,37.25
2024-05-13,37.16999816894531
2024-05-14,37.380001068115234
2024-05-15,39.38999938964844
2024-05-16,38.9900016784668
2024-05-17,39.40999984741211
2024-05-20,40.029998779296875
2024-05-21,39.65999984741211
2024-05-22,39.77000045776367
2024-05-23,38.130001068115234
2024-05-24,37.95000076293945
2024-05-28,37.900001525878906
2024-05-29,37.709999084472656
2024-05-30,38.16999816894531
2024-05-31,38.33000183105469
2024-06-03,40.16999816894531
2024-06-04,39.779998779296875
2024-06-05,40.68000030517578
2024-06-06,40.150001525878906
2024-06-07,40.34000015258789
2024-06-10,39.86000061035156
2024-06-11,39.02000045776367
2024-06-12,39.9900016784668
2024-06-13,39.7400016784668
2024-06-14,38.619998931884766
2024-06-17,37.099998474121094
2024-06-18,37.720001220703125
2024-06-20,37.540000915527344
2024-06-21,38.209999084472656
2024-06-24,38.5
2024-06-25,38.83000183105469
2024-06-26,38.41999816894531
2024-06-27,38.529998779296875
2024-06-28,38.810001373291016
2024-07-01,38.810001373291016
2024-07-02,37.380001068115234
2024-07-03,36.91999816894531
2024-07-05,37.529998779296875
2024-07-08,39.58000183105469
2024-07-09,43.91999816894531
2024-07-10,42.459999084472656
2024-07-11,43.349998474121094
2024-07-12,45.13999938964844
2024-07-15,46.0
2024-07-16,46.77000045776367
2024-07-17,46.41999816894531
2024-07-18,46.040000915527344
2024-07-19,46.13999938964844
2024-07-22,47.939998626708984
2024-07-23,46.77000045776367
2024-07-24,46.5
2024-07-25,45.560001373291016
2024-07-26,46.439998626708984
2024-07-29,45.91999816894531
2024-07-30,45.150001525878906
2024-07-31,45.63999938964844
2024-08-01,45.27000045776367
2024-08-02,44.0
2024-08-05,42.47999954223633
2024-08-06,43.290000915527344
2024-08-07,42.27000045776367
2024-08-08,41.97999954223633
2024-08-09,42.900001525878906
2024-08-12,42.97999954223633
2024-08-13,43.0
2024-08-14,42.58000183105469
2024-08-15,43.52000045776367
2024-08-16,42.849998474121094
2024-08-19,43.650001525878906
2024-08-20,43.349998474121094
2024-08-21,45.279998779296875
2024-08-22,43.2599983215332
2024-08-23,43.63999938964844
2024-08-26,44.060001373291016
2024-08-27,43.59000015258789
2024-08-28,42.650001525878906
2024-08-29,41.79999923706055
2024-08-30,42.630001068115234
2024-09-03,41.560001373291016
2024-09-04,42.40999984741211
2024-09-05,43.2400016784668
2024-09-06,41.84000015258789
2024-09-09,42.119998931884766
2024-09-10,41.630001068115234
2024-09-11,41.65999984741211
2024-09-12,41.970001220703125
2024-09-13,43.70000076293945
2024-09-16,44.540000915527344
2024-09-17,43.77000045776367
2024-09-18,44.060001373291016
2024-09-19,46.18000030517578
2024-09-20,45.41999816894531
2024-09-23,42.630001068115234
2024-09-24,44.400001525878906
2024-09-25,44.86000061035156
2024-09-26,43.86000061035156
2024-09-27,44.16999816894531
2024-09-30,45.349998474121094
2024-10-01,45.16999816894531
2024-10-02,45.97999954223633
2024-10-03,46.130001068115234
2024-10-04,47.31999969482422
2024-10-07,47.34000015258789
2024-10-08,49.77000045776367
2024-10-09,49.4900016784668
2024-10-10,49.5
2024-10-11,50.47999954223633
2024-10-14,49.220001220703125
2024-10-15,48.9900016784668
2024-10-16,50.41999816894531
2024-10-17,50.0
2024-10-18,50.43000030517578
2024-10-21,47.75
2024-10-22,47.130001068115234
2024-10-23,48.5099983215332
2024-10-24,47.25
2024-10-25,46.41999816894531
2024-10-28,47.75
2024-10-29,50.41999816894531
2024-10-30,50.5
2024-10-31,53.5
2024-11-01,55.09000015258789
2024-11-04,55.869998931884766
2024-11-05,56.75
2024-11-06,59.41999816894531
2024-11-07,59.099998474121094
2024-11-08,60.439998626708984
2024-11-11,60.599998474121094
2024-11-12,59.33000183105469
2024-11-13,58.130001068115234
2024-11-14,57.369998931884766
2024-11-15,55.130001068115234
2024-11-18,54.2400016784668
2024-11-19,56.470001220703125
2024-11-20,57.06999969482422
2024-11-21,56.779998779296875
