Date,REYN
2022-07-13,27.799999237060547
2022-07-14,28.030000686645508
2022-07-15,28.299999237060547
2022-07-18,28.209999084472656
2022-07-19,28.639999389648438
2022-07-20,28.399999618530273
2022-07-21,28.229999542236328
2022-07-22,28.8799991607666
2022-07-25,29.200000762939453
2022-07-26,29.530000686645508
2022-07-27,29.5
2022-07-28,29.84000015258789
2022-07-29,29.059999465942383
2022-08-01,29.81999969482422
2022-08-02,29.280000686645508
2022-08-03,29.530000686645508
2022-08-04,29.079999923706055
2022-08-05,29.079999923706055
2022-08-08,29.6299991607666
2022-08-09,28.559999465942383
2022-08-10,28.56999969482422
2022-08-11,28.690000534057617
2022-08-12,28.729999542236328
2022-08-15,28.780000686645508
2022-08-16,28.93000030517578
2022-08-17,28.829999923706055
2022-08-18,28.860000610351562
2022-08-19,28.8799991607666
2022-08-22,28.690000534057617
2022-08-23,28.489999771118164
2022-08-24,28.309999465942383
2022-08-25,28.1200008392334
2022-08-26,27.760000228881836
2022-08-29,27.760000228881836
2022-08-30,27.84000015258789
2022-08-31,27.93000030517578
2022-09-01,28.0
2022-09-02,27.959999084472656
2022-09-06,27.600000381469727
2022-09-07,28.100000381469727
2022-09-08,28.010000228881836
2022-09-09,28.350000381469727
2022-09-12,28.65999984741211
2022-09-13,28.270000457763672
2022-09-14,28.260000228881836
2022-09-15,27.690000534057617
2022-09-16,27.799999237060547
2022-09-19,27.6299991607666
2022-09-20,27.309999465942383
2022-09-21,27.489999771118164
2022-09-22,27.579999923706055
2022-09-23,27.549999237060547
2022-09-26,27.219999313354492
2022-09-27,26.5
2022-09-28,26.969999313354492
2022-09-29,26.229999542236328
2022-09-30,26.010000228881836
2022-10-03,26.260000228881836
2022-10-04,27.170000076293945
2022-10-05,26.850000381469727
2022-10-06,26.75
2022-10-07,26.260000228881836
2022-10-10,26.889999389648438
2022-10-11,27.8799991607666
2022-10-12,27.520000457763672
2022-10-13,28.110000610351562
2022-10-14,28.0
2022-10-17,28.690000534057617
2022-10-18,28.770000457763672
2022-10-19,28.420000076293945
2022-10-20,28.100000381469727
2022-10-21,28.68000030517578
2022-10-24,29.5
2022-10-25,30.059999465942383
2022-10-26,30.040000915527344
2022-10-27,30.020000457763672
2022-10-28,30.690000534057617
2022-10-31,30.540000915527344
2022-11-01,30.200000762939453
2022-11-02,29.579999923706055
2022-11-03,29.729999542236328
2022-11-04,30.350000381469727
2022-11-07,31.360000610351562
2022-11-08,29.079999923706055
2022-11-09,28.969999313354492
2022-11-10,29.829999923706055
2022-11-11,30.389999389648438
2022-11-14,31.06999969482422
2022-11-15,31.030000686645508
2022-11-16,31.229999542236328
2022-11-17,31.59000015258789
2022-11-18,31.510000228881836
2022-11-21,31.40999984741211
2022-11-22,31.469999313354492
2022-11-23,31.489999771118164
2022-11-25,32.060001373291016
2022-11-28,31.68000030517578
2022-11-29,31.6299991607666
2022-11-30,31.959999084472656
2022-12-01,32.040000915527344
2022-12-02,32.22999954223633
2022-12-05,31.5
2022-12-06,31.59000015258789
2022-12-07,31.670000076293945
2022-12-08,31.530000686645508
2022-12-09,31.31999969482422
2022-12-12,31.360000610351562
2022-12-13,31.09000015258789
2022-12-14,31.360000610351562
2022-12-15,30.809999465942383
2022-12-16,30.1299991607666
2022-12-19,30.09000015258789
2022-12-20,30.0
2022-12-21,30.200000762939453
2022-12-22,30.3700008392334
2022-12-23,30.3799991607666
2022-12-27,30.549999237060547
2022-12-28,30.0
2022-12-29,30.309999465942383
2022-12-30,29.979999542236328
2023-01-03,29.93000030517578
2023-01-04,29.899999618530273
2023-01-05,29.649999618530273
2023-01-06,30.239999771118164
2023-01-09,30.030000686645508
2023-01-10,30.209999084472656
2023-01-11,30.479999542236328
2023-01-12,30.25
2023-01-13,30.399999618530273
2023-01-17,29.989999771118164
2023-01-18,29.229999542236328
2023-01-19,28.790000915527344
2023-01-20,29.1200008392334
2023-01-23,29.209999084472656
2023-01-24,29.260000228881836
2023-01-25,29.329999923706055
2023-01-26,29.290000915527344
2023-01-27,29.25
2023-01-30,29.510000228881836
2023-01-31,29.770000457763672
2023-02-01,29.799999237060547
2023-02-02,29.520000457763672
2023-02-03,30.0
2023-02-06,29.389999389648438
2023-02-07,28.940000534057617
2023-02-08,27.520000457763672
2023-02-09,27.969999313354492
2023-02-10,28.209999084472656
2023-02-13,28.190000534057617
2023-02-14,28.030000686645508
2023-02-15,27.989999771118164
2023-02-16,27.729999542236328
2023-02-17,28.149999618530273
2023-02-21,28.079999923706055
2023-02-22,27.690000534057617
2023-02-23,27.299999237060547
2023-02-24,27.59000015258789
2023-02-27,27.6299991607666
2023-02-28,27.440000534057617
2023-03-01,27.450000762939453
2023-03-02,27.280000686645508
2023-03-03,27.520000457763672
2023-03-06,27.15999984741211
2023-03-07,26.989999771118164
2023-03-08,26.899999618530273
2023-03-09,26.639999389648438
2023-03-10,26.510000228881836
2023-03-13,26.290000915527344
2023-03-14,26.280000686645508
2023-03-15,26.899999618530273
2023-03-16,26.8799991607666
2023-03-17,26.6299991607666
2023-03-20,26.899999618530273
2023-03-21,26.969999313354492
2023-03-22,26.739999771118164
2023-03-23,26.65999984741211
2023-03-24,27.229999542236328
2023-03-27,27.43000030517578
2023-03-28,27.31999969482422
2023-03-29,27.450000762939453
2023-03-30,27.170000076293945
2023-03-31,27.5
2023-04-03,27.729999542236328
2023-04-04,27.329999923706055
2023-04-05,27.530000686645508
2023-04-06,27.6200008392334
2023-04-10,27.489999771118164
2023-04-11,27.59000015258789
2023-04-12,27.34000015258789
2023-04-13,27.34000015258789
2023-04-14,27.309999465942383
2023-04-17,27.399999618530273
2023-04-18,27.239999771118164
2023-04-19,27.190000534057617
2023-04-20,27.549999237060547
2023-04-21,27.479999542236328
2023-04-24,27.739999771118164
2023-04-25,27.690000534057617
2023-04-26,27.5
2023-04-27,27.959999084472656
2023-04-28,28.030000686645508
2023-05-01,28.280000686645508
2023-05-02,27.81999969482422
2023-05-03,28.229999542236328
2023-05-04,27.31999969482422
2023-05-05,27.389999389648438
2023-05-08,27.360000610351562
2023-05-09,27.3700008392334
2023-05-10,28.829999923706055
2023-05-11,29.059999465942383
2023-05-12,28.719999313354492
2023-05-15,28.270000457763672
2023-05-16,27.889999389648438
2023-05-17,28.030000686645508
2023-05-18,28.270000457763672
2023-05-19,28.200000762939453
2023-05-22,27.719999313354492
2023-05-23,27.610000610351562
2023-05-24,27.399999618530273
2023-05-25,27.100000381469727
2023-05-26,27.110000610351562
2023-05-30,26.639999389648438
2023-05-31,27.440000534057617
2023-06-01,27.6200008392334
2023-06-02,28.040000915527344
2023-06-05,28.0
2023-06-06,27.950000762939453
2023-06-07,28.010000228881836
2023-06-08,28.15999984741211
2023-06-09,27.760000228881836
2023-06-12,27.670000076293945
2023-06-13,28.100000381469727
2023-06-14,28.079999923706055
2023-06-15,28.219999313354492
2023-06-16,28.239999771118164
2023-06-20,28.040000915527344
2023-06-21,28.399999618530273
2023-06-22,28.329999923706055
2023-06-23,28.170000076293945
2023-06-26,28.100000381469727
2023-06-27,28.18000030517578
2023-06-28,27.790000915527344
2023-06-29,28.059999465942383
2023-06-30,28.25
2023-07-03,28.389999389648438
2023-07-05,28.1299991607666
2023-07-06,27.799999237060547
2023-07-07,27.93000030517578
2023-07-10,27.940000534057617
2023-07-11,27.729999542236328
2023-07-12,27.84000015258789
2023-07-13,27.68000030517578
2023-07-14,27.280000686645508
2023-07-17,27.670000076293945
2023-07-18,27.100000381469727
2023-07-19,27.889999389648438
2023-07-20,27.889999389648438
2023-07-21,27.799999237060547
2023-07-24,27.799999237060547
2023-07-25,27.81999969482422
2023-07-26,27.889999389648438
2023-07-27,27.579999923706055
2023-07-28,27.600000381469727
2023-07-31,27.68000030517578
2023-08-01,27.450000762939453
2023-08-02,27.760000228881836
2023-08-03,27.969999313354492
2023-08-04,28.110000610351562
2023-08-07,28.200000762939453
2023-08-08,27.790000915527344
2023-08-09,28.8700008392334
2023-08-10,28.219999313354492
2023-08-11,28.59000015258789
2023-08-14,28.290000915527344
2023-08-15,28.200000762939453
2023-08-16,28.1200008392334
2023-08-17,27.770000457763672
2023-08-18,27.559999465942383
2023-08-21,27.450000762939453
2023-08-22,27.670000076293945
2023-08-23,27.639999389648438
2023-08-24,27.479999542236328
2023-08-25,27.459999084472656
2023-08-28,27.459999084472656
2023-08-29,27.6299991607666
2023-08-30,27.43000030517578
2023-08-31,27.290000915527344
2023-09-01,26.989999771118164
2023-09-05,26.5
2023-09-06,26.15999984741211
2023-09-07,26.190000534057617
2023-09-08,26.229999542236328
2023-09-11,26.06999969482422
2023-09-12,25.649999618530273
2023-09-13,25.59000015258789
2023-09-14,25.780000686645508
2023-09-15,25.729999542236328
2023-09-18,25.920000076293945
2023-09-19,25.860000610351562
2023-09-20,26.079999923706055
2023-09-21,26.0
2023-09-22,26.06999969482422
2023-09-25,25.969999313354492
2023-09-26,25.969999313354492
2023-09-27,25.940000534057617
2023-09-28,25.860000610351562
2023-09-29,25.6299991607666
2023-10-02,25.280000686645508
2023-10-03,25.59000015258789
2023-10-04,25.520000457763672
2023-10-05,25.270000457763672
2023-10-06,25.25
2023-10-09,25.399999618530273
2023-10-10,25.540000915527344
2023-10-11,25.239999771118164
2023-10-12,25.110000610351562
2023-10-13,25.260000228881836
2023-10-16,25.770000457763672
2023-10-17,25.6299991607666
2023-10-18,25.75
2023-10-19,25.770000457763672
2023-10-20,25.649999618530273
2023-10-23,25.34000015258789
2023-10-24,25.290000915527344
2023-10-25,25.299999237060547
2023-10-26,25.31999969482422
2023-10-27,24.969999313354492
2023-10-30,25.3799991607666
2023-10-31,25.43000030517578
2023-11-01,25.190000534057617
2023-11-02,25.579999923706055
2023-11-03,25.68000030517578
2023-11-06,25.770000457763672
2023-11-07,25.709999084472656
2023-11-08,26.760000228881836
2023-11-09,27.079999923706055
2023-11-10,27.149999618530273
2023-11-13,26.65999984741211
2023-11-14,27.049999237060547
2023-11-15,26.860000610351562
2023-11-16,26.860000610351562
2023-11-17,26.6299991607666
2023-11-20,26.459999084472656
2023-11-21,26.56999969482422
2023-11-22,26.010000228881836
2023-11-24,26.079999923706055
2023-11-27,26.059999465942383
2023-11-28,26.209999084472656
2023-11-29,26.34000015258789
2023-11-30,26.239999771118164
2023-12-01,26.479999542236328
2023-12-04,26.6299991607666
2023-12-05,26.469999313354492
2023-12-06,26.559999465942383
2023-12-07,26.489999771118164
2023-12-08,26.239999771118164
2023-12-11,26.360000610351562
2023-12-12,26.520000457763672
2023-12-13,27.079999923706055
2023-12-14,26.610000610351562
2023-12-15,26.520000457763672
2023-12-18,26.31999969482422
2023-12-19,26.68000030517578
2023-12-20,26.479999542236328
2023-12-21,26.790000915527344
2023-12-22,27.030000686645508
2023-12-26,27.040000915527344
2023-12-27,27.170000076293945
2023-12-28,26.979999542236328
2023-12-29,26.84000015258789
2024-01-02,27.139999389648438
2024-01-03,26.889999389648438
2024-01-04,26.90999984741211
2024-01-05,26.65999984741211
2024-01-08,26.81999969482422
2024-01-09,27.239999771118164
2024-01-10,27.049999237060547
2024-01-11,27.260000228881836
2024-01-12,27.290000915527344
2024-01-16,27.100000381469727
2024-01-17,27.219999313354492
2024-01-18,27.15999984741211
2024-01-19,27.110000610351562
2024-01-22,27.299999237060547
2024-01-23,27.43000030517578
2024-01-24,26.90999984741211
2024-01-25,27.170000076293945
2024-01-26,27.229999542236328
2024-01-29,27.43000030517578
2024-01-30,27.530000686645508
2024-01-31,27.170000076293945
2024-02-01,27.729999542236328
2024-02-02,27.75
2024-02-05,27.75
2024-02-06,27.81999969482422
2024-02-07,28.3799991607666
2024-02-08,28.510000228881836
2024-02-09,28.43000030517578
2024-02-12,28.510000228881836
2024-02-13,28.440000534057617
2024-02-14,28.299999237060547
2024-02-15,28.600000381469727
2024-02-16,28.719999313354492
2024-02-20,29.190000534057617
2024-02-21,29.389999389648438
2024-02-22,29.389999389648438
2024-02-23,29.579999923706055
2024-02-26,29.329999923706055
2024-02-27,29.389999389648438
2024-02-28,29.530000686645508
2024-02-29,29.5
2024-03-01,29.399999618530273
2024-03-04,29.540000915527344
2024-03-05,29.059999465942383
2024-03-06,29.1200008392334
2024-03-07,28.739999771118164
2024-03-08,28.959999084472656
2024-03-11,28.799999237060547
2024-03-12,28.969999313354492
2024-03-13,29.18000030517578
2024-03-14,28.520000457763672
2024-03-15,28.84000015258789
2024-03-18,28.260000228881836
2024-03-19,28.65999984741211
2024-03-20,28.290000915527344
2024-03-21,28.059999465942383
2024-03-22,28.25
2024-03-25,28.34000015258789
2024-03-26,28.3799991607666
2024-03-27,28.770000457763672
2024-03-28,28.559999465942383
2024-04-01,28.940000534057617
2024-04-02,28.75
2024-04-03,28.350000381469727
2024-04-04,28.209999084472656
2024-04-05,28.139999389648438
2024-04-08,28.25
2024-04-09,28.510000228881836
2024-04-10,28.399999618530273
2024-04-11,28.760000228881836
2024-04-12,28.260000228881836
2024-04-15,27.969999313354492
2024-04-16,28.15999984741211
2024-04-17,28.059999465942383
2024-04-18,27.950000762939453
2024-04-19,28.190000534057617
2024-04-22,28.25
2024-04-23,28.6299991607666
2024-04-24,28.709999084472656
2024-04-25,28.639999389648438
2024-04-26,28.459999084472656
2024-04-29,28.670000076293945
2024-04-30,28.6299991607666
2024-05-01,28.56999969482422
2024-05-02,28.639999389648438
2024-05-03,28.469999313354492
2024-05-06,28.40999984741211
2024-05-07,28.40999984741211
2024-05-08,28.75
2024-05-09,29.260000228881836
2024-05-10,29.360000610351562
2024-05-13,29.020000457763672
2024-05-14,29.149999618530273
2024-05-15,29.020000457763672
2024-05-16,29.030000686645508
2024-05-17,28.90999984741211
2024-05-20,29.309999465942383
2024-05-21,29.219999313354492
2024-05-22,29.309999465942383
2024-05-23,28.5
2024-05-24,28.510000228881836
2024-05-28,27.700000762939453
2024-05-29,27.469999313354492
2024-05-30,27.8700008392334
2024-05-31,28.440000534057617
2024-06-03,28.75
2024-06-04,28.6200008392334
2024-06-05,28.25
2024-06-06,28.049999237060547
2024-06-07,27.959999084472656
2024-06-10,28.149999618530273
2024-06-11,28.43000030517578
2024-06-12,28.020000457763672
2024-06-13,28.079999923706055
2024-06-14,28.1200008392334
2024-06-17,28.34000015258789
2024-06-18,28.43000030517578
2024-06-20,28.5
2024-06-21,28.6200008392334
2024-06-24,28.84000015258789
2024-06-25,28.8700008392334
2024-06-26,28.389999389648438
2024-06-27,28.280000686645508
2024-06-28,27.979999542236328
2024-07-01,27.579999923706055
2024-07-02,27.549999237060547
2024-07-03,27.450000762939453
2024-07-05,27.489999771118164
2024-07-08,27.260000228881836
2024-07-09,26.579999923706055
2024-07-10,26.559999465942383
2024-07-11,26.850000381469727
2024-07-12,26.760000228881836
2024-07-15,26.760000228881836
2024-07-16,27.15999984741211
2024-07-17,27.520000457763672
2024-07-18,27.030000686645508
2024-07-19,26.799999237060547
2024-07-22,26.770000457763672
2024-07-23,27.010000228881836
2024-07-24,27.229999542236328
2024-07-25,27.360000610351562
2024-07-26,27.790000915527344
2024-07-29,27.90999984741211
2024-07-30,27.889999389648438
2024-07-31,27.81999969482422
2024-08-01,28.229999542236328
2024-08-02,28.68000030517578
2024-08-05,28.040000915527344
2024-08-06,28.56999969482422
2024-08-07,30.56999969482422
2024-08-08,30.059999465942383
2024-08-09,30.139999389648438
2024-08-12,29.940000534057617
2024-08-13,29.90999984741211
2024-08-14,29.979999542236328
2024-08-15,30.43000030517578
2024-08-16,30.149999618530273
2024-08-19,30.309999465942383
2024-08-20,30.40999984741211
2024-08-21,30.530000686645508
2024-08-22,30.670000076293945
2024-08-23,30.700000762939453
2024-08-26,30.700000762939453
2024-08-27,31.09000015258789
2024-08-28,31.079999923706055
2024-08-29,31.729999542236328
2024-08-30,31.5
2024-09-03,31.479999542236328
2024-09-04,32.18000030517578
2024-09-05,32.5
2024-09-06,32.38999938964844
2024-09-09,32.08000183105469
2024-09-10,32.119998931884766
2024-09-11,31.6299991607666
2024-09-12,31.829999923706055
2024-09-13,31.950000762939453
2024-09-16,31.8700008392334
2024-09-17,31.350000381469727
2024-09-18,31.40999984741211
2024-09-19,31.329999923706055
2024-09-20,32.16999816894531
2024-09-23,31.079999923706055
2024-09-24,30.989999771118164
2024-09-25,30.719999313354492
2024-09-26,30.950000762939453
2024-09-27,31.139999389648438
2024-09-30,31.100000381469727
2024-10-01,30.81999969482422
2024-10-02,30.139999389648438
2024-10-03,29.670000076293945
2024-10-04,29.530000686645508
2024-10-07,29.469999313354492
2024-10-08,30.040000915527344
2024-10-09,29.729999542236328
2024-10-10,29.790000915527344
2024-10-11,30.040000915527344
2024-10-14,30.280000686645508
2024-10-15,30.440000534057617
2024-10-16,30.3799991607666
2024-10-17,30.459999084472656
2024-10-18,30.219999313354492
2024-10-21,29.950000762939453
2024-10-22,29.860000610351562
2024-10-23,30.0
2024-10-24,30.1299991607666
2024-10-25,29.809999465942383
2024-10-28,29.809999465942383
2024-10-29,29.520000457763672
2024-10-30,27.690000534057617
2024-10-31,26.950000762939453
2024-11-01,27.219999313354492
2024-11-04,26.950000762939453
2024-11-05,27.1299991607666
2024-11-06,27.18000030517578
2024-11-07,27.40999984741211
2024-11-08,27.440000534057617
2024-11-11,27.549999237060547
2024-11-12,27.6299991607666
2024-11-13,27.579999923706055
2024-11-14,27.75
2024-11-15,27.229999542236328
2024-11-18,27.469999313354492
2024-11-19,27.56999969482422
2024-11-20,27.639999389648438
2024-11-21,27.610000610351562
