Date,COOP
2023-01-06,42.02000045776367
2023-01-09,41.939998626708984
2023-01-10,43.0
2023-01-11,44.689998626708984
2023-01-12,44.29999923706055
2023-01-13,44.560001373291016
2023-01-17,44.5099983215332
2023-01-18,43.2599983215332
2023-01-19,43.72999954223633
2023-01-20,44.86000061035156
2023-01-23,45.18000030517578
2023-01-24,44.45000076293945
2023-01-25,44.63999938964844
2023-01-26,45.75
2023-01-27,45.720001220703125
2023-01-30,44.790000915527344
2023-01-31,45.9900016784668
2023-02-01,47.029998779296875
2023-02-02,47.75
2023-02-03,46.849998474121094
2023-02-06,45.13999938964844
2023-02-07,45.95000076293945
2023-02-08,45.790000915527344
2023-02-09,44.619998931884766
2023-02-10,46.540000915527344
2023-02-13,46.599998474121094
2023-02-14,46.619998931884766
2023-02-15,47.630001068115234
2023-02-16,47.0
2023-02-17,47.029998779296875
2023-02-21,46.029998779296875
2023-02-22,46.0099983215332
2023-02-23,46.52000045776367
2023-02-24,46.22999954223633
2023-02-27,46.93000030517578
2023-02-28,46.43000030517578
2023-03-01,46.810001373291016
2023-03-02,46.90999984741211
2023-03-03,47.869998931884766
2023-03-06,46.70000076293945
2023-03-07,45.18000030517578
2023-03-08,45.40999984741211
2023-03-09,43.59000015258789
2023-03-10,41.79999923706055
2023-03-13,39.880001068115234
2023-03-14,40.970001220703125
2023-03-15,39.810001373291016
2023-03-16,40.529998779296875
2023-03-17,38.470001220703125
2023-03-20,39.47999954223633
2023-03-21,40.93000030517578
2023-03-22,39.7400016784668
2023-03-23,38.630001068115234
2023-03-24,38.75
2023-03-27,39.040000915527344
2023-03-28,39.02000045776367
2023-03-29,39.689998626708984
2023-03-30,39.5099983215332
2023-03-31,40.970001220703125
2023-04-03,42.22999954223633
2023-04-04,41.380001068115234
2023-04-05,41.43000030517578
2023-04-06,41.459999084472656
2023-04-10,42.150001525878906
2023-04-11,43.29999923706055
2023-04-12,43.04999923706055
2023-04-13,43.5
2023-04-14,44.060001373291016
2023-04-17,43.86000061035156
2023-04-18,43.47999954223633
2023-04-19,43.790000915527344
2023-04-20,44.130001068115234
2023-04-21,44.970001220703125
2023-04-24,45.560001373291016
2023-04-25,44.40999984741211
2023-04-26,46.349998474121094
2023-04-27,47.13999938964844
2023-04-28,46.29999923706055
2023-05-01,45.93000030517578
2023-05-02,44.68000030517578
2023-05-03,43.5099983215332
2023-05-04,41.90999984741211
2023-05-05,42.40999984741211
2023-05-08,42.65999984741211
2023-05-09,42.380001068115234
2023-05-10,43.0
2023-05-11,44.83000183105469
2023-05-12,44.43000030517578
2023-05-15,44.959999084472656
2023-05-16,43.97999954223633
2023-05-17,44.650001525878906
2023-05-18,46.20000076293945
2023-05-19,45.54999923706055
2023-05-22,45.91999816894531
2023-05-23,45.540000915527344
2023-05-24,45.099998474121094
2023-05-25,45.20000076293945
2023-05-26,46.130001068115234
2023-05-30,46.81999969482422
2023-05-31,46.2599983215332
2023-06-01,46.72999954223633
2023-06-02,47.81999969482422
2023-06-05,47.34000015258789
2023-06-06,48.060001373291016
2023-06-07,48.86000061035156
2023-06-08,49.099998474121094
2023-06-09,48.779998779296875
2023-06-12,49.04999923706055
2023-06-13,49.29999923706055
2023-06-14,48.630001068115234
2023-06-15,48.779998779296875
2023-06-16,48.22999954223633
2023-06-20,48.599998474121094
2023-06-21,49.04999923706055
2023-06-22,49.029998779296875
2023-06-23,48.29999923706055
2023-06-26,49.0
2023-06-27,49.9900016784668
2023-06-28,50.349998474121094
2023-06-29,50.93000030517578
2023-06-30,50.63999938964844
2023-07-03,50.97999954223633
2023-07-05,49.36000061035156
2023-07-06,48.66999816894531
2023-07-07,49.2599983215332
2023-07-10,50.08000183105469
2023-07-11,50.65999984741211
2023-07-12,51.689998626708984
2023-07-13,52.36000061035156
2023-07-14,52.060001373291016
2023-07-17,52.810001373291016
2023-07-18,53.88999938964844
2023-07-19,54.0
2023-07-20,54.540000915527344
2023-07-21,54.560001373291016
2023-07-24,54.349998474121094
2023-07-25,54.06999969482422
2023-07-26,58.5
2023-07-27,59.279998779296875
2023-07-28,59.40999984741211
2023-07-31,57.970001220703125
2023-08-01,58.33000183105469
2023-08-02,59.16999816894531
2023-08-03,59.380001068115234
2023-08-04,59.2400016784668
2023-08-07,59.47999954223633
2023-08-08,57.689998626708984
2023-08-09,58.099998474121094
2023-08-10,57.18000030517578
2023-08-11,57.43000030517578
2023-08-14,57.2400016784668
2023-08-15,57.029998779296875
2023-08-16,56.33000183105469
2023-08-17,56.310001373291016
2023-08-18,56.869998931884766
2023-08-21,56.65999984741211
2023-08-22,55.56999969482422
2023-08-23,56.41999816894531
2023-08-24,56.11000061035156
2023-08-25,55.529998779296875
2023-08-28,55.95000076293945
2023-08-29,56.38999938964844
2023-08-30,56.66999816894531
2023-08-31,56.65999984741211
2023-09-01,56.790000915527344
2023-09-05,55.18000030517578
2023-09-06,54.0
2023-09-07,53.7599983215332
2023-09-08,53.86000061035156
2023-09-11,53.970001220703125
2023-09-12,53.97999954223633
2023-09-13,53.43000030517578
2023-09-14,54.2599983215332
2023-09-15,54.15999984741211
2023-09-18,54.0
2023-09-19,53.91999816894531
2023-09-20,53.959999084472656
2023-09-21,52.869998931884766
2023-09-22,53.27000045776367
2023-09-25,53.040000915527344
2023-09-26,52.880001068115234
2023-09-27,53.529998779296875
2023-09-28,53.97999954223633
2023-09-29,53.560001373291016
2023-10-02,53.970001220703125
2023-10-03,53.040000915527344
2023-10-04,54.150001525878906
2023-10-05,55.38999938964844
2023-10-06,54.439998626708984
2023-10-09,54.900001525878906
2023-10-10,54.779998779296875
2023-10-11,55.65999984741211
2023-10-12,54.709999084472656
2023-10-13,53.9900016784668
2023-10-16,55.41999816894531
2023-10-17,55.599998474121094
2023-10-18,54.54999923706055
2023-10-19,53.58000183105469
2023-10-20,53.36000061035156
2023-10-23,52.68000030517578
2023-10-24,53.72999954223633
2023-10-25,55.65999984741211
2023-10-26,57.029998779296875
2023-10-27,56.90999984741211
2023-10-30,56.27000045776367
2023-10-31,56.529998779296875
2023-11-01,57.75
2023-11-02,57.29999923706055
2023-11-03,58.400001525878906
2023-11-06,57.970001220703125
2023-11-07,57.11000061035156
2023-11-08,55.540000915527344
2023-11-09,55.0099983215332
2023-11-10,55.93000030517578
2023-11-13,55.66999816894531
2023-11-14,56.849998474121094
2023-11-15,57.22999954223633
2023-11-16,57.029998779296875
2023-11-17,58.349998474121094
2023-11-20,59.540000915527344
2023-11-21,60.0
2023-11-22,59.66999816894531
2023-11-24,59.810001373291016
2023-11-27,59.380001068115234
2023-11-28,59.689998626708984
2023-11-29,60.36000061035156
2023-11-30,60.52000045776367
2023-12-01,62.709999084472656
2023-12-04,63.20000076293945
2023-12-05,62.209999084472656
2023-12-06,62.45000076293945
2023-12-07,64.56999969482422
2023-12-08,64.0
2023-12-11,64.23999786376953
2023-12-12,65.11000061035156
2023-12-13,66.69000244140625
2023-12-14,67.19999694824219
2023-12-15,65.5
2023-12-18,65.7300033569336
2023-12-19,65.8499984741211
2023-12-20,64.98999786376953
2023-12-21,65.33000183105469
2023-12-22,65.44000244140625
2023-12-26,66.0199966430664
2023-12-27,66.0999984741211
2023-12-28,66.16000366210938
2023-12-29,65.12000274658203
2024-01-02,63.91999816894531
2024-01-03,62.90999984741211
2024-01-04,63.09000015258789
2024-01-05,62.650001525878906
2024-01-08,63.689998626708984
2024-01-09,62.880001068115234
2024-01-10,63.61000061035156
2024-01-11,62.650001525878906
2024-01-12,62.119998931884766
2024-01-16,62.41999816894531
2024-01-17,62.029998779296875
2024-01-18,62.70000076293945
2024-01-19,63.68000030517578
2024-01-22,65.3499984741211
2024-01-23,65.06999969482422
2024-01-24,64.52999877929688
2024-01-25,65.75
2024-01-26,66.08999633789062
2024-01-29,67.98999786376953
2024-01-30,68.41999816894531
2024-01-31,67.36000061035156
2024-02-01,66.93000030517578
2024-02-02,67.58999633789062
2024-02-05,66.45999908447266
2024-02-06,67.62000274658203
2024-02-07,67.66000366210938
2024-02-08,68.2699966430664
2024-02-09,71.97000122070312
2024-02-12,73.44000244140625
2024-02-13,70.73999786376953
2024-02-14,73.8499984741211
2024-02-15,74.9000015258789
2024-02-16,73.44000244140625
2024-02-20,72.83000183105469
2024-02-21,72.4000015258789
2024-02-22,72.27999877929688
2024-02-23,72.94000244140625
2024-02-26,72.01000213623047
2024-02-27,72.22000122070312
2024-02-28,72.11000061035156
2024-02-29,71.27999877929688
2024-03-01,71.68000030517578
2024-03-04,71.2300033569336
2024-03-05,72.43000030517578
2024-03-06,72.38999938964844
2024-03-07,72.01000213623047
2024-03-08,71.86000061035156
2024-03-11,72.63999938964844
2024-03-12,73.16999816894531
2024-03-13,73.16000366210938
2024-03-14,73.2699966430664
2024-03-15,74.68000030517578
2024-03-18,72.87000274658203
2024-03-19,74.26000213623047
2024-03-20,76.37999725341797
2024-03-21,77.02999877929688
2024-03-22,75.56999969482422
2024-03-25,75.83000183105469
2024-03-26,75.76000213623047
2024-03-27,78.01000213623047
2024-03-28,77.94999694824219
2024-04-01,76.73999786376953
2024-04-02,75.83999633789062
2024-04-03,75.73999786376953
2024-04-04,75.94000244140625
2024-04-05,77.12999725341797
2024-04-08,77.54000091552734
2024-04-09,77.56999969482422
2024-04-10,76.44999694824219
2024-04-11,77.22000122070312
2024-04-12,75.87000274658203
2024-04-15,75.48999786376953
2024-04-16,75.55999755859375
2024-04-17,75.70999908447266
2024-04-18,75.7699966430664
2024-04-19,77.55000305175781
2024-04-22,78.05999755859375
2024-04-23,79.4800033569336
2024-04-24,81.72000122070312
2024-04-25,78.76000213623047
2024-04-26,78.7300033569336
2024-04-29,79.23999786376953
2024-04-30,77.19999694824219
2024-05-01,77.51000213623047
2024-05-02,78.6500015258789
2024-05-03,80.0999984741211
2024-05-06,81.25
2024-05-07,81.7699966430664
2024-05-08,82.16000366210938
2024-05-09,83.93000030517578
2024-05-10,83.97000122070312
2024-05-13,80.9800033569336
2024-05-14,81.97000122070312
2024-05-15,83.11000061035156
2024-05-16,84.22000122070312
2024-05-17,84.36000061035156
2024-05-20,83.80000305175781
2024-05-21,84.75
2024-05-22,83.44000244140625
2024-05-23,81.69000244140625
2024-05-24,82.5199966430664
2024-05-28,82.41999816894531
2024-05-29,81.16000366210938
2024-05-30,82.88999938964844
2024-05-31,83.4000015258789
2024-06-03,83.2300033569336
2024-06-04,81.98999786376953
2024-06-05,82.94999694824219
2024-06-06,81.83000183105469
2024-06-07,81.80999755859375
2024-06-10,81.08999633789062
2024-06-11,80.93000030517578
2024-06-12,83.3499984741211
2024-06-13,82.61000061035156
2024-06-14,81.79000091552734
2024-06-17,82.69999694824219
2024-06-18,81.83999633789062
2024-06-20,81.66000366210938
2024-06-21,81.63999938964844
2024-06-24,81.7699966430664
2024-06-25,80.5999984741211
2024-06-26,80.81999969482422
2024-06-27,81.87000274658203
2024-06-28,81.2300033569336
2024-07-01,80.26000213623047
2024-07-02,80.4800033569336
2024-07-03,81.23999786376953
2024-07-05,79.9800033569336
2024-07-08,78.56999969482422
2024-07-09,79.25
2024-07-10,81.70999908447266
2024-07-11,84.1500015258789
2024-07-12,85.08000183105469
2024-07-15,86.45999908447266
2024-07-16,89.44000244140625
2024-07-17,88.51000213623047
2024-07-18,88.02999877929688
2024-07-19,88.01000213623047
2024-07-22,87.22000122070312
2024-07-23,88.75
2024-07-24,86.63999938964844
2024-07-25,92.54000091552734
2024-07-26,94.54000091552734
2024-07-29,91.47000122070312
2024-07-30,90.95999908447266
2024-07-31,89.87999725341797
2024-08-01,87.08000183105469
2024-08-02,85.3499984741211
2024-08-05,83.11000061035156
2024-08-06,83.30999755859375
2024-08-07,83.08000183105469
2024-08-08,86.05999755859375
2024-08-09,87.08000183105469
2024-08-12,84.73999786376953
2024-08-13,85.91999816894531
2024-08-14,88.79000091552734
2024-08-15,90.72000122070312
2024-08-16,90.13999938964844
2024-08-19,91.16000366210938
2024-08-20,90.51000213623047
2024-08-21,90.7300033569336
2024-08-22,90.62999725341797
2024-08-23,92.76000213623047
2024-08-26,92.12000274658203
2024-08-27,91.97000122070312
2024-08-28,91.9800033569336
2024-08-29,92.86000061035156
2024-08-30,93.80999755859375
2024-09-03,91.62999725341797
2024-09-04,91.6500015258789
2024-09-05,91.87000274658203
2024-09-06,89.38999938964844
2024-09-09,88.13999938964844
2024-09-10,86.91999816894531
2024-09-11,87.87999725341797
2024-09-12,89.97000122070312
2024-09-13,94.52999877929688
2024-09-16,94.97000122070312
2024-09-17,94.5
2024-09-18,93.62999725341797
2024-09-19,92.3499984741211
2024-09-20,90.72000122070312
2024-09-23,91.93000030517578
2024-09-24,90.51000213623047
2024-09-25,90.69999694824219
2024-09-26,89.87999725341797
2024-09-27,91.06999969482422
2024-09-30,92.18000030517578
2024-10-01,90.94999694824219
2024-10-02,91.88999938964844
2024-10-03,91.58000183105469
2024-10-04,91.37999725341797
2024-10-07,91.36000061035156
2024-10-08,92.54000091552734
2024-10-09,94.0
2024-10-10,94.7699966430664
2024-10-11,95.19000244140625
2024-10-14,96.13999938964844
2024-10-15,95.93000030517578
2024-10-16,97.01000213623047
2024-10-17,96.2699966430664
2024-10-18,95.30999755859375
2024-10-21,91.91000366210938
2024-10-22,91.05999755859375
2024-10-23,87.37000274658203
2024-10-24,88.87999725341797
2024-10-25,88.5199966430664
2024-10-28,91.47000122070312
2024-10-29,91.16000366210938
2024-10-30,90.5199966430664
2024-10-31,88.55000305175781
2024-11-01,88.08000183105469
2024-11-04,90.5999984741211
2024-11-05,92.20999908447266
2024-11-06,96.47000122070312
2024-11-07,98.61000061035156
2024-11-08,100.95999908447266
2024-11-11,101.43000030517578
2024-11-12,101.19999694824219
2024-11-13,97.69999694824219
2024-11-14,96.8499984741211
2024-11-15,96.18000030517578
2024-11-18,97.31999969482422
2024-11-19,97.94999694824219
2024-11-20,97.08999633789062
2024-11-21,98.33000183105469
