Date,IBKR
2023-01-04,72.12000274658203
2023-01-05,71.83999633789062
2023-01-06,73.6500015258789
2023-01-09,74.83000183105469
2023-01-10,75.9000015258789
2023-01-11,74.61000061035156
2023-01-12,74.8499984741211
2023-01-13,77.20999908447266
2023-01-17,77.19000244140625
2023-01-18,80.93000030517578
2023-01-19,78.8499984741211
2023-01-20,78.91999816894531
2023-01-23,79.9800033569336
2023-01-24,78.91999816894531
2023-01-25,78.6500015258789
2023-01-26,78.9000015258789
2023-01-27,77.51000213623047
2023-01-30,77.73999786376953
2023-01-31,79.94000244140625
2023-02-01,82.2699966430664
2023-02-02,80.94000244140625
2023-02-03,84.18000030517578
2023-02-06,84.55000305175781
2023-02-07,85.94999694824219
2023-02-08,86.37000274658203
2023-02-09,86.3499984741211
2023-02-10,86.20999908447266
2023-02-13,86.47000122070312
2023-02-14,86.31999969482422
2023-02-15,87.04000091552734
2023-02-16,87.44999694824219
2023-02-17,86.72000122070312
2023-02-21,87.05000305175781
2023-02-22,86.0999984741211
2023-02-23,86.05999755859375
2023-02-24,86.37999725341797
2023-02-27,86.30999755859375
2023-02-28,86.11000061035156
2023-03-01,87.31999969482422
2023-03-02,88.66000366210938
2023-03-03,89.2300033569336
2023-03-06,88.16999816894531
2023-03-07,88.55999755859375
2023-03-08,89.16000366210938
2023-03-09,85.52999877929688
2023-03-10,80.29000091552734
2023-03-13,76.38999938964844
2023-03-14,79.9800033569336
2023-03-15,76.01000213623047
2023-03-16,77.9000015258789
2023-03-17,75.79000091552734
2023-03-20,78.62999725341797
2023-03-21,82.33999633789062
2023-03-22,79.54000091552734
2023-03-23,79.58999633789062
2023-03-24,76.98999786376953
2023-03-27,79.55999755859375
2023-03-28,80.01000213623047
2023-03-29,81.12000274658203
2023-03-30,81.11000061035156
2023-03-31,82.55999755859375
2023-04-03,82.43000030517578
2023-04-04,80.94000244140625
2023-04-05,80.05000305175781
2023-04-06,79.4000015258789
2023-04-10,80.05999755859375
2023-04-11,80.27999877929688
2023-04-12,81.38999938964844
2023-04-13,82.04000091552734
2023-04-14,83.19999694824219
2023-04-17,83.79000091552734
2023-04-18,84.73999786376953
2023-04-19,84.0999984741211
2023-04-20,81.87000274658203
2023-04-21,81.12999725341797
2023-04-24,80.93000030517578
2023-04-25,78.97000122070312
2023-04-26,76.9800033569336
2023-04-27,77.93000030517578
2023-04-28,77.8499984741211
2023-05-01,77.18000030517578
2023-05-02,74.12999725341797
2023-05-03,72.55000305175781
2023-05-04,71.41000366210938
2023-05-05,76.55000305175781
2023-05-08,78.11000061035156
2023-05-09,77.98999786376953
2023-05-10,76.7300033569336
2023-05-11,75.86000061035156
2023-05-12,75.7699966430664
2023-05-15,76.61000061035156
2023-05-16,74.87000274658203
2023-05-17,74.5199966430664
2023-05-18,75.7300033569336
2023-05-19,75.41999816894531
2023-05-22,75.69999694824219
2023-05-23,74.75
2023-05-24,75.80000305175781
2023-05-25,77.20999908447266
2023-05-26,78.33999633789062
2023-05-30,78.94000244140625
2023-05-31,77.2300033569336
2023-06-01,78.47000122070312
2023-06-02,80.48999786376953
2023-06-05,80.44000244140625
2023-06-06,81.18000030517578
2023-06-07,80.61000061035156
2023-06-08,79.44999694824219
2023-06-09,79.80000305175781
2023-06-12,76.98999786376953
2023-06-13,78.77999877929688
2023-06-14,79.77999877929688
2023-06-15,80.94000244140625
2023-06-16,80.27999877929688
2023-06-20,80.30999755859375
2023-06-21,79.87000274658203
2023-06-22,79.55999755859375
2023-06-23,80.01000213623047
2023-06-26,79.47000122070312
2023-06-27,80.88999938964844
2023-06-28,80.16000366210938
2023-06-29,82.80999755859375
2023-06-30,83.06999969482422
2023-07-03,83.69000244140625
2023-07-05,84.29000091552734
2023-07-06,84.56999969482422
2023-07-07,86.11000061035156
2023-07-10,85.5199966430664
2023-07-11,86.0
2023-07-12,85.13999938964844
2023-07-13,85.75
2023-07-14,84.62999725341797
2023-07-17,83.80000305175781
2023-07-18,86.2699966430664
2023-07-19,81.97000122070312
2023-07-20,83.54000091552734
2023-07-21,83.44999694824219
2023-07-24,83.12000274658203
2023-07-25,82.9000015258789
2023-07-26,85.5199966430664
2023-07-27,86.8499984741211
2023-07-28,86.98999786376953
2023-07-31,87.33000183105469
2023-08-01,88.79000091552734
2023-08-02,89.01000213623047
2023-08-03,91.04000091552734
2023-08-04,89.30000305175781
2023-08-07,90.0999984741211
2023-08-08,88.9000015258789
2023-08-09,89.9000015258789
2023-08-10,90.44999694824219
2023-08-11,91.62000274658203
2023-08-14,93.11000061035156
2023-08-15,91.58000183105469
2023-08-16,91.27999877929688
2023-08-17,90.58999633789062
2023-08-18,91.5199966430664
2023-08-21,93.04000091552734
2023-08-22,91.3499984741211
2023-08-23,91.94999694824219
2023-08-24,91.80999755859375
2023-08-25,92.62000274658203
2023-08-28,93.31999969482422
2023-08-29,91.55999755859375
2023-08-30,90.25
2023-08-31,91.08000183105469
2023-09-01,92.52999877929688
2023-09-05,92.08999633789062
2023-09-06,93.3499984741211
2023-09-07,92.97000122070312
2023-09-08,94.45999908447266
2023-09-11,94.47000122070312
2023-09-12,93.98999786376953
2023-09-13,92.08000183105469
2023-09-14,92.69999694824219
2023-09-15,91.73999786376953
2023-09-18,90.62999725341797
2023-09-19,89.58000183105469
2023-09-20,90.66999816894531
2023-09-21,89.05999755859375
2023-09-22,87.87000274658203
2023-09-25,87.93000030517578
2023-09-26,86.30000305175781
2023-09-27,88.11000061035156
2023-09-28,87.83999633789062
2023-09-29,86.55999755859375
2023-10-02,85.66999816894531
2023-10-03,86.88999938964844
2023-10-04,86.47000122070312
2023-10-05,87.91000366210938
2023-10-06,89.66999816894531
2023-10-09,87.98999786376953
2023-10-10,88.33000183105469
2023-10-11,87.41999816894531
2023-10-12,85.47000122070312
2023-10-13,85.08999633789062
2023-10-16,85.93000030517578
2023-10-17,86.44999694824219
2023-10-18,82.88999938964844
2023-10-19,81.19999694824219
2023-10-20,80.19000244140625
2023-10-23,80.1500015258789
2023-10-24,80.38999938964844
2023-10-25,79.7300033569336
2023-10-26,80.1500015258789
2023-10-27,79.2300033569336
2023-10-30,79.91999816894531
2023-10-31,80.06999969482422
2023-11-01,78.55999755859375
2023-11-02,80.3499984741211
2023-11-03,79.5
2023-11-06,80.83000183105469
2023-11-07,81.61000061035156
2023-11-08,80.30999755859375
2023-11-09,82.0199966430664
2023-11-10,82.37000274658203
2023-11-13,81.61000061035156
2023-11-14,79.62999725341797
2023-11-15,80.18000030517578
2023-11-16,78.5
2023-11-17,79.19000244140625
2023-11-20,79.05999755859375
2023-11-21,80.0199966430664
2023-11-22,80.6500015258789
2023-11-24,81.80000305175781
2023-11-27,80.8499984741211
2023-11-28,76.41000366210938
2023-11-29,76.77999877929688
2023-11-30,77.83999633789062
2023-12-01,78.13999938964844
2023-12-04,79.23999786376953
2023-12-05,78.87000274658203
2023-12-06,80.08999633789062
2023-12-07,80.80999755859375
2023-12-08,83.1500015258789
2023-12-11,83.95999908447266
2023-12-12,83.75
2023-12-13,81.19999694824219
2023-12-14,81.33000183105469
2023-12-15,79.79000091552734
2023-12-18,81.12999725341797
2023-12-19,82.5
2023-12-20,81.45999908447266
2023-12-21,82.11000061035156
2023-12-22,82.11000061035156
2023-12-26,83.12000274658203
2023-12-27,82.62000274658203
2023-12-28,83.1500015258789
2023-12-29,82.9000015258789
2024-01-02,84.55000305175781
2024-01-03,86.62999725341797
2024-01-04,87.19999694824219
2024-01-05,87.91999816894531
2024-01-08,87.6500015258789
2024-01-09,87.72000122070312
2024-01-10,87.01000213623047
2024-01-11,87.83999633789062
2024-01-12,88.36000061035156
2024-01-16,87.18000030517578
2024-01-17,89.19000244140625
2024-01-18,88.81999969482422
2024-01-19,89.79000091552734
2024-01-22,91.0999984741211
2024-01-23,91.41000366210938
2024-01-24,91.80999755859375
2024-01-25,90.45999908447266
2024-01-26,91.73999786376953
2024-01-29,90.3499984741211
2024-01-30,89.72000122070312
2024-01-31,88.75
2024-02-01,90.87000274658203
2024-02-02,96.12999725341797
2024-02-05,95.05999755859375
2024-02-06,93.0199966430664
2024-02-07,94.44000244140625
2024-02-08,95.37000274658203
2024-02-09,98.05999755859375
2024-02-12,98.16000366210938
2024-02-13,100.97000122070312
2024-02-14,101.05000305175781
2024-02-15,104.58999633789062
2024-02-16,104.52999877929688
2024-02-20,103.33999633789062
2024-02-21,105.05999755859375
2024-02-22,106.76000213623047
2024-02-23,106.72000122070312
2024-02-26,107.79000091552734
2024-02-27,107.08999633789062
2024-02-28,108.58999633789062
2024-02-29,108.72000122070312
2024-03-01,110.4800033569336
2024-03-04,111.05999755859375
2024-03-05,109.61000061035156
2024-03-06,110.0
2024-03-07,109.20999908447266
2024-03-08,107.91000366210938
2024-03-11,107.7300033569336
2024-03-12,109.0999984741211
2024-03-13,108.45999908447266
2024-03-14,107.83000183105469
2024-03-15,107.44000244140625
2024-03-18,107.94000244140625
2024-03-19,107.47000122070312
2024-03-20,108.80000305175781
2024-03-21,109.94999694824219
2024-03-22,108.47000122070312
2024-03-25,109.12000274658203
2024-03-26,110.23999786376953
2024-03-27,111.43000030517578
2024-03-28,111.70999908447266
2024-04-01,112.05000305175781
2024-04-02,114.47000122070312
2024-04-03,114.76000213623047
2024-04-04,111.02999877929688
2024-04-05,112.66999816894531
2024-04-08,114.37000274658203
2024-04-09,111.0999984741211
2024-04-10,113.5
2024-04-11,112.16000366210938
2024-04-12,110.38999938964844
2024-04-15,109.16000366210938
2024-04-16,107.38999938964844
2024-04-17,109.2300033569336
2024-04-18,110.5999984741211
2024-04-19,111.55000305175781
2024-04-22,113.12000274658203
2024-04-23,114.69000244140625
2024-04-24,115.63999938964844
2024-04-25,117.33999633789062
2024-04-26,116.1500015258789
2024-04-29,116.7300033569336
2024-04-30,115.12000274658203
2024-05-01,116.9000015258789
2024-05-02,119.80000305175781
2024-05-03,120.12000274658203
2024-05-06,122.01000213623047
2024-05-07,120.54000091552734
2024-05-08,119.72000122070312
2024-05-09,119.12999725341797
2024-05-10,120.11000061035156
2024-05-13,120.25
2024-05-14,121.80000305175781
2024-05-15,122.01000213623047
2024-05-16,121.81999969482422
2024-05-17,123.81999969482422
2024-05-20,125.55000305175781
2024-05-21,126.5999984741211
2024-05-22,125.05999755859375
2024-05-23,124.41999816894531
2024-05-24,128.0
2024-05-28,128.60000610351562
2024-05-29,127.94999694824219
2024-05-30,127.54000091552734
2024-05-31,125.72000122070312
2024-06-03,126.58999633789062
2024-06-04,124.69999694824219
2024-06-05,125.45999908447266
2024-06-06,122.61000061035156
2024-06-07,123.73999786376953
2024-06-10,125.45999908447266
2024-06-11,123.3499984741211
2024-06-12,121.70999908447266
2024-06-13,121.2699966430664
2024-06-14,120.13999938964844
2024-06-17,121.05999755859375
2024-06-18,119.73999786376953
2024-06-20,120.25
2024-06-21,120.18000030517578
2024-06-24,121.05999755859375
2024-06-25,122.11000061035156
2024-06-26,123.0
2024-06-27,122.98999786376953
2024-06-28,122.5999984741211
2024-07-01,126.75
2024-07-02,127.69999694824219
2024-07-03,125.52999877929688
2024-07-05,123.9800033569336
2024-07-08,123.47000122070312
2024-07-09,125.25
2024-07-10,124.81999969482422
2024-07-11,121.05000305175781
2024-07-12,121.61000061035156
2024-07-15,124.66000366210938
2024-07-16,123.66000366210938
2024-07-17,123.37000274658203
2024-07-18,119.5999984741211
2024-07-19,120.6500015258789
2024-07-22,122.30000305175781
2024-07-23,122.06999969482422
2024-07-24,118.12000274658203
2024-07-25,118.56999969482422
2024-07-26,118.80000305175781
2024-07-29,119.62999725341797
2024-07-30,118.95999908447266
2024-07-31,119.2699966430664
2024-08-01,119.01000213623047
2024-08-02,112.52999877929688
2024-08-05,108.6500015258789
2024-08-06,110.5199966430664
2024-08-07,112.7699966430664
2024-08-08,115.4800033569336
2024-08-09,116.55000305175781
2024-08-12,117.93000030517578
2024-08-13,117.58000183105469
2024-08-14,118.05999755859375
2024-08-15,120.26000213623047
2024-08-16,120.86000061035156
2024-08-19,121.94999694824219
2024-08-20,120.76000213623047
2024-08-21,123.3499984741211
2024-08-22,124.0999984741211
2024-08-23,123.4000015258789
2024-08-26,124.30000305175781
2024-08-27,127.12000274658203
2024-08-28,126.31999969482422
2024-08-29,127.06999969482422
2024-08-30,128.88999938964844
2024-09-03,127.4000015258789
2024-09-04,125.5199966430664
2024-09-05,126.05999755859375
2024-09-06,122.54000091552734
2024-09-09,124.22000122070312
2024-09-10,122.05000305175781
2024-09-11,122.7699966430664
2024-09-12,123.5999984741211
2024-09-13,128.07000732421875
2024-09-16,128.58999633789062
2024-09-17,131.80999755859375
2024-09-18,130.17999267578125
2024-09-19,132.4499969482422
2024-09-20,133.02000427246094
2024-09-23,135.19000244140625
2024-09-24,136.11000061035156
2024-09-25,136.1999969482422
2024-09-26,136.72000122070312
2024-09-27,137.52999877929688
2024-09-30,139.36000061035156
2024-10-01,138.27000427246094
2024-10-02,142.6199951171875
2024-10-03,144.77999877929688
2024-10-04,147.85000610351562
2024-10-07,148.57000732421875
2024-10-08,147.58999633789062
2024-10-09,149.52999877929688
2024-10-10,148.6300048828125
2024-10-11,151.13999938964844
2024-10-14,151.3000030517578
2024-10-15,152.97999572753906
2024-10-16,146.77999877929688
2024-10-17,149.42999267578125
2024-10-18,148.80999755859375
2024-10-21,149.63999938964844
2024-10-22,148.66000366210938
2024-10-23,147.44000244140625
2024-10-24,148.1999969482422
2024-10-25,147.1699981689453
2024-10-28,150.99000549316406
2024-10-29,152.83999633789062
2024-10-30,154.24000549316406
2024-10-31,152.5800018310547
2024-11-01,153.77999877929688
2024-11-04,153.92999267578125
2024-11-05,154.91000366210938
2024-11-06,171.69000244140625
2024-11-07,166.6699981689453
2024-11-08,169.74000549316406
2024-11-11,179.49000549316406
2024-11-12,179.5500030517578
2024-11-13,178.64999389648438
2024-11-14,177.89999389648438
2024-11-15,180.2100067138672
2024-11-18,182.61000061035156
2024-11-19,185.50999450683594
2024-11-20,187.86000061035156
2024-11-21,191.7100067138672
