Date,IAC
2022-09-12,69.7699966430664
2022-09-13,64.94000244140625
2022-09-14,63.77000045776367
2022-09-15,62.560001373291016
2022-09-16,60.54999923706055
2022-09-19,60.7599983215332
2022-09-20,60.59000015258789
2022-09-21,58.02000045776367
2022-09-22,55.529998779296875
2022-09-23,54.470001220703125
2022-09-26,52.81999969482422
2022-09-27,52.9900016784668
2022-09-28,56.470001220703125
2022-09-29,56.470001220703125
2022-09-30,55.380001068115234
2022-10-03,54.20000076293945
2022-10-04,56.7599983215332
2022-10-05,56.06999969482422
2022-10-06,57.61000061035156
2022-10-07,55.77000045776367
2022-10-10,55.630001068115234
2022-10-11,49.83000183105469
2022-10-12,46.310001373291016
2022-10-13,46.58000183105469
2022-10-14,47.400001525878906
2022-10-17,49.58000183105469
2022-10-18,50.5
2022-10-19,48.369998931884766
2022-10-20,48.220001220703125
2022-10-21,48.40999984741211
2022-10-24,48.25
2022-10-25,50.279998779296875
2022-10-26,49.02000045776367
2022-10-27,48.9900016784668
2022-10-28,48.70000076293945
2022-10-31,48.68000030517578
2022-11-01,50.720001220703125
2022-11-02,48.040000915527344
2022-11-03,45.459999084472656
2022-11-04,45.2599983215332
2022-11-07,45.91999816894531
2022-11-08,44.81999969482422
2022-11-09,43.869998931884766
2022-11-10,47.18000030517578
2022-11-11,50.5099983215332
2022-11-14,49.869998931884766
2022-11-15,50.970001220703125
2022-11-16,49.45000076293945
2022-11-17,47.290000915527344
2022-11-18,47.11000061035156
2022-11-21,45.7400016784668
2022-11-22,47.0
2022-11-23,47.97999954223633
2022-11-25,47.90999984741211
2022-11-28,48.029998779296875
2022-11-29,48.59000015258789
2022-11-30,51.88999938964844
2022-12-01,52.470001220703125
2022-12-02,52.91999816894531
2022-12-05,51.02000045776367
2022-12-06,48.529998779296875
2022-12-07,47.47999954223633
2022-12-08,46.959999084472656
2022-12-09,46.119998931884766
2022-12-12,46.90999984741211
2022-12-13,48.939998626708984
2022-12-14,47.970001220703125
2022-12-15,45.880001068115234
2022-12-16,45.290000915527344
2022-12-19,43.20000076293945
2022-12-20,43.09000015258789
2022-12-21,43.56999969482422
2022-12-22,42.849998474121094
2022-12-23,42.720001220703125
2022-12-27,42.38999938964844
2022-12-28,41.959999084472656
2022-12-29,44.380001068115234
2022-12-30,44.400001525878906
2023-01-03,44.7599983215332
2023-01-04,48.79999923706055
2023-01-05,49.290000915527344
2023-01-06,49.40999984741211
2023-01-09,49.220001220703125
2023-01-10,49.54999923706055
2023-01-11,50.95000076293945
2023-01-12,52.0
2023-01-13,52.11000061035156
2023-01-17,52.540000915527344
2023-01-18,52.59000015258789
2023-01-19,52.34000015258789
2023-01-20,55.04999923706055
2023-01-23,55.40999984741211
2023-01-24,54.529998779296875
2023-01-25,54.29999923706055
2023-01-26,55.91999816894531
2023-01-27,56.09000015258789
2023-01-30,54.790000915527344
2023-01-31,56.5
2023-02-01,58.540000915527344
2023-02-02,59.130001068115234
2023-02-03,56.2599983215332
2023-02-06,53.40999984741211
2023-02-07,54.689998626708984
2023-02-08,53.11000061035156
2023-02-09,52.599998474121094
2023-02-10,51.95000076293945
2023-02-13,51.22999954223633
2023-02-14,53.81999969482422
2023-02-15,56.380001068115234
2023-02-16,54.93000030517578
2023-02-17,52.45000076293945
2023-02-21,52.060001373291016
2023-02-22,53.220001220703125
2023-02-23,52.7599983215332
2023-02-24,51.06999969482422
2023-02-27,52.150001525878906
2023-02-28,51.939998626708984
2023-03-01,51.54999923706055
2023-03-02,52.58000183105469
2023-03-03,53.380001068115234
2023-03-06,53.97999954223633
2023-03-07,52.0
2023-03-08,51.7400016784668
2023-03-09,50.36000061035156
2023-03-10,49.02000045776367
2023-03-13,48.970001220703125
2023-03-14,50.939998626708984
2023-03-15,50.709999084472656
2023-03-16,51.2400016784668
2023-03-17,50.02000045776367
2023-03-20,49.900001525878906
2023-03-21,51.11000061035156
2023-03-22,49.34000015258789
2023-03-23,50.40999984741211
2023-03-24,49.7400016784668
2023-03-27,50.06999969482422
2023-03-28,48.7400016784668
2023-03-29,50.630001068115234
2023-03-30,50.40999984741211
2023-03-31,51.599998474121094
2023-04-03,50.97999954223633
2023-04-04,50.029998779296875
2023-04-05,49.400001525878906
2023-04-06,49.93000030517578
2023-04-10,49.93000030517578
2023-04-11,50.540000915527344
2023-04-12,48.869998931884766
2023-04-13,49.459999084472656
2023-04-14,48.599998474121094
2023-04-17,49.66999816894531
2023-04-18,50.189998626708984
2023-04-19,50.400001525878906
2023-04-20,50.400001525878906
2023-04-21,49.9900016784668
2023-04-24,49.20000076293945
2023-04-25,48.529998779296875
2023-04-26,48.650001525878906
2023-04-27,50.61000061035156
2023-04-28,51.77000045776367
2023-05-01,53.349998474121094
2023-05-02,51.75
2023-05-03,52.29999923706055
2023-05-04,52.41999816894531
2023-05-05,53.099998474121094
2023-05-08,54.15999984741211
2023-05-09,53.68000030517578
2023-05-10,60.08000183105469
2023-05-11,59.0099983215332
2023-05-12,57.84000015258789
2023-05-15,58.95000076293945
2023-05-16,58.58000183105469
2023-05-17,58.810001373291016
2023-05-18,60.02000045776367
2023-05-19,59.18000030517578
2023-05-22,60.16999816894531
2023-05-23,58.02000045776367
2023-05-24,57.209999084472656
2023-05-25,55.66999816894531
2023-05-26,55.529998779296875
2023-05-30,55.18000030517578
2023-05-31,55.84000015258789
2023-06-01,55.58000183105469
2023-06-02,58.029998779296875
2023-06-05,58.099998474121094
2023-06-06,59.66999816894531
2023-06-07,59.7599983215332
2023-06-08,58.619998931884766
2023-06-09,59.20000076293945
2023-06-12,59.630001068115234
2023-06-13,60.86000061035156
2023-06-14,61.15999984741211
2023-06-15,62.849998474121094
2023-06-16,62.95000076293945
2023-06-20,60.68000030517578
2023-06-21,61.0099983215332
2023-06-22,61.349998474121094
2023-06-23,61.220001220703125
2023-06-26,61.0099983215332
2023-06-27,62.54999923706055
2023-06-28,63.5099983215332
2023-06-29,63.40999984741211
2023-06-30,62.79999923706055
2023-07-03,63.7400016784668
2023-07-05,64.66999816894531
2023-07-06,63.290000915527344
2023-07-07,63.88999938964844
2023-07-10,64.75
2023-07-11,66.56999969482422
2023-07-12,67.80999755859375
2023-07-13,68.63999938964844
2023-07-14,68.20999908447266
2023-07-17,68.44000244140625
2023-07-18,68.36000061035156
2023-07-19,68.38999938964844
2023-07-20,66.83999633789062
2023-07-21,66.80999755859375
2023-07-24,65.23999786376953
2023-07-25,64.80999755859375
2023-07-26,66.04000091552734
2023-07-27,66.0999984741211
2023-07-28,67.80000305175781
2023-07-31,69.5999984741211
2023-08-01,69.62000274658203
2023-08-02,68.08999633789062
2023-08-03,66.2300033569336
2023-08-04,65.52999877929688
2023-08-07,67.44499969482422
2023-08-08,67.08000183105469
2023-08-09,56.1349983215332
2023-08-10,57.53499984741211
2023-08-11,58.65999984741211
2023-08-14,57.880001068115234
2023-08-15,56.4900016784668
2023-08-16,54.83000183105469
2023-08-17,54.630001068115234
2023-08-18,54.15999984741211
2023-08-21,55.130001068115234
2023-08-22,54.810001373291016
2023-08-23,55.439998626708984
2023-08-24,54.54999923706055
2023-08-25,54.18000030517578
2023-08-28,54.810001373291016
2023-08-29,55.08000183105469
2023-08-30,54.959999084472656
2023-08-31,55.33000183105469
2023-09-01,55.7599983215332
2023-09-05,54.47999954223633
2023-09-06,54.040000915527344
2023-09-07,53.97999954223633
2023-09-08,54.11000061035156
2023-09-11,52.54999923706055
2023-09-12,52.689998626708984
2023-09-13,52.59000015258789
2023-09-14,53.04999923706055
2023-09-15,52.86000061035156
2023-09-18,52.70000076293945
2023-09-19,53.540000915527344
2023-09-20,53.06999969482422
2023-09-21,51.25
2023-09-22,50.310001373291016
2023-09-25,50.06999969482422
2023-09-26,50.0
2023-09-27,49.81999969482422
2023-09-28,49.939998626708984
2023-09-29,50.38999938964844
2023-10-02,50.349998474121094
2023-10-03,48.97999954223633
2023-10-04,48.61000061035156
2023-10-05,47.84000015258789
2023-10-06,49.0099983215332
2023-10-09,48.45000076293945
2023-10-10,48.86000061035156
2023-10-11,48.540000915527344
2023-10-12,46.9900016784668
2023-10-13,46.79999923706055
2023-10-16,47.189998626708984
2023-10-17,46.66999816894531
2023-10-18,45.279998779296875
2023-10-19,45.52000045776367
2023-10-20,45.5
2023-10-23,45.7599983215332
2023-10-24,45.380001068115234
2023-10-25,43.33000183105469
2023-10-26,42.0099983215332
2023-10-27,41.84000015258789
2023-10-30,42.5
2023-10-31,42.54999923706055
2023-11-01,42.06999969482422
2023-11-02,43.189998626708984
2023-11-03,44.79999923706055
2023-11-06,44.290000915527344
2023-11-07,44.849998474121094
2023-11-08,44.849998474121094
2023-11-09,43.939998626708984
2023-11-10,45.380001068115234
2023-11-13,44.83000183105469
2023-11-14,48.02000045776367
2023-11-15,49.01499938964844
2023-11-16,48.369998931884766
2023-11-17,48.130001068115234
2023-11-20,48.52000045776367
2023-11-21,48.0099983215332
2023-11-22,48.439998626708984
2023-11-24,48.470001220703125
2023-11-27,47.970001220703125
2023-11-28,48.15999984741211
2023-11-29,47.52000045776367
2023-11-30,47.83000183105469
2023-12-01,48.91999816894531
2023-12-04,48.619998931884766
2023-12-05,47.88999938964844
2023-12-06,47.36000061035156
2023-12-07,47.9900016784668
2023-12-08,49.06999969482422
2023-12-11,48.9900016784668
2023-12-12,48.7599983215332
2023-12-13,50.349998474121094
2023-12-14,52.43000030517578
2023-12-15,51.560001373291016
2023-12-18,51.36000061035156
2023-12-19,51.90999984741211
2023-12-20,51.529998779296875
2023-12-21,52.959999084472656
2023-12-22,53.09000015258789
2023-12-26,52.650001525878906
2023-12-27,52.349998474121094
2023-12-28,53.2599983215332
2023-12-29,52.380001068115234
2024-01-02,52.380001068115234
2024-01-03,52.02000045776367
2024-01-04,52.040000915527344
2024-01-05,52.0
2024-01-08,53.66999816894531
2024-01-09,52.31999969482422
2024-01-10,52.02000045776367
2024-01-11,51.88999938964844
2024-01-12,49.90999984741211
2024-01-16,49.7599983215332
2024-01-17,48.61000061035156
2024-01-18,50.130001068115234
2024-01-19,50.4900016784668
2024-01-22,51.459999084472656
2024-01-23,51.75
2024-01-24,50.369998931884766
2024-01-25,50.56999969482422
2024-01-26,51.060001373291016
2024-01-29,51.97999954223633
2024-01-30,51.18000030517578
2024-01-31,50.209999084472656
2024-02-01,51.5
2024-02-02,51.290000915527344
2024-02-05,51.20000076293945
2024-02-06,52.16999816894531
2024-02-07,51.25
2024-02-08,52.599998474121094
2024-02-09,52.939998626708984
2024-02-12,52.97999954223633
2024-02-13,51.18000030517578
2024-02-14,54.040000915527344
2024-02-15,55.77000045776367
2024-02-16,56.9900016784668
2024-02-20,57.18000030517578
2024-02-21,57.25
2024-02-22,57.66999816894531
2024-02-23,56.689998626708984
2024-02-26,55.720001220703125
2024-02-27,56.5
2024-02-28,55.95000076293945
2024-02-29,56.79999923706055
2024-03-01,56.970001220703125
2024-03-04,52.79999923706055
2024-03-05,52.060001373291016
2024-03-06,51.439998626708984
2024-03-07,51.900001525878906
2024-03-08,51.720001220703125
2024-03-11,51.900001525878906
2024-03-12,52.33000183105469
2024-03-13,51.709999084472656
2024-03-14,51.130001068115234
2024-03-15,51.209999084472656
2024-03-18,51.63999938964844
2024-03-19,51.59000015258789
2024-03-20,53.130001068115234
2024-03-21,52.68000030517578
2024-03-22,51.939998626708984
2024-03-25,51.900001525878906
2024-03-26,52.529998779296875
2024-03-27,52.83000183105469
2024-03-28,53.34000015258789
2024-04-01,53.43000030517578
2024-04-02,52.650001525878906
2024-04-03,52.61000061035156
2024-04-04,51.83000183105469
2024-04-05,52.119998931884766
2024-04-08,51.47999954223633
2024-04-09,52.13999938964844
2024-04-10,50.029998779296875
2024-04-11,49.56999969482422
2024-04-12,48.189998626708984
2024-04-15,47.900001525878906
2024-04-16,47.369998931884766
2024-04-17,47.060001373291016
2024-04-18,47.59000015258789
2024-04-19,48.0
2024-04-22,48.47999954223633
2024-04-23,49.16999816894531
2024-04-24,49.16999816894531
2024-04-25,48.099998474121094
2024-04-26,48.619998931884766
2024-04-29,48.90999984741211
2024-04-30,47.560001373291016
2024-05-01,47.849998474121094
2024-05-02,53.65999984741211
2024-05-03,55.06999969482422
2024-05-06,55.75
2024-05-07,56.349998474121094
2024-05-08,55.06999969482422
2024-05-09,55.31999969482422
2024-05-10,55.06999969482422
2024-05-13,56.310001373291016
2024-05-14,57.65999984741211
2024-05-15,57.45000076293945
2024-05-16,57.02000045776367
2024-05-17,55.16999816894531
2024-05-20,53.38999938964844
2024-05-21,51.06999969482422
2024-05-22,50.38999938964844
2024-05-23,49.459999084472656
2024-05-24,49.79999923706055
2024-05-28,49.7400016784668
2024-05-29,48.400001525878906
2024-05-30,48.880001068115234
2024-05-31,49.790000915527344
2024-06-03,49.75
2024-06-04,48.4900016784668
2024-06-05,49.7400016784668
2024-06-06,50.06999969482422
2024-06-07,49.93000030517578
2024-06-10,49.470001220703125
2024-06-11,48.720001220703125
2024-06-12,49.77000045776367
2024-06-13,48.59000015258789
2024-06-14,47.79999923706055
2024-06-17,47.150001525878906
2024-06-18,46.029998779296875
2024-06-20,46.58000183105469
2024-06-21,47.189998626708984
2024-06-24,46.869998931884766
2024-06-25,46.59000015258789
2024-06-26,46.36000061035156
2024-06-27,46.75
2024-06-28,46.849998474121094
2024-07-01,45.90999984741211
2024-07-02,45.83000183105469
2024-07-03,46.439998626708984
2024-07-05,46.40999984741211
2024-07-08,46.66999816894531
2024-07-09,48.2400016784668
2024-07-10,47.540000915527344
2024-07-11,48.849998474121094
2024-07-12,48.66999816894531
2024-07-15,49.11000061035156
2024-07-16,50.28499984741211
2024-07-17,50.36000061035156
2024-07-18,50.52000045776367
2024-07-19,51.65999984741211
2024-07-22,52.709999084472656
2024-07-23,52.470001220703125
2024-07-24,50.95000076293945
2024-07-25,50.63999938964844
2024-07-26,51.439998626708984
2024-07-29,51.7599983215332
2024-07-30,52.130001068115234
2024-07-31,52.810001373291016
2024-08-01,49.45000076293945
2024-08-02,46.97999954223633
2024-08-05,45.119998931884766
2024-08-06,45.599998474121094
2024-08-07,48.56999969482422
2024-08-08,49.650001525878906
2024-08-09,49.59000015258789
2024-08-12,49.63999938964844
2024-08-13,50.709999084472656
2024-08-14,50.540000915527344
2024-08-15,51.099998474121094
2024-08-16,50.97999954223633
2024-08-19,51.849998474121094
2024-08-20,51.189998626708984
2024-08-21,51.34000015258789
2024-08-22,51.290000915527344
2024-08-23,51.959999084472656
2024-08-26,52.0099983215332
2024-08-27,52.029998779296875
2024-08-28,51.290000915527344
2024-08-29,52.20000076293945
2024-08-30,52.779998779296875
2024-09-03,51.34000015258789
2024-09-04,51.75
2024-09-05,51.630001068115234
2024-09-06,50.29999923706055
2024-09-09,50.220001220703125
2024-09-10,49.22999954223633
2024-09-11,50.470001220703125
2024-09-12,51.29999923706055
2024-09-13,52.2400016784668
2024-09-16,52.88999938964844
2024-09-17,53.470001220703125
2024-09-18,54.04999923706055
2024-09-19,54.650001525878906
2024-09-20,54.36000061035156
2024-09-23,54.06999969482422
2024-09-24,54.040000915527344
2024-09-25,53.0099983215332
2024-09-26,54.66999816894531
2024-09-27,54.70000076293945
2024-09-30,53.81999969482422
2024-10-01,51.65999984741211
2024-10-02,51.7599983215332
2024-10-03,51.08000183105469
2024-10-04,51.68000030517578
2024-10-07,51.47999954223633
2024-10-08,52.040000915527344
2024-10-09,52.4900016784668
2024-10-10,51.9900016784668
2024-10-11,52.810001373291016
2024-10-14,52.90999984741211
2024-10-15,53.619998931884766
2024-10-16,53.56999969482422
2024-10-17,53.310001373291016
2024-10-18,53.849998474121094
2024-10-21,52.709999084472656
2024-10-22,52.79999923706055
2024-10-23,52.0099983215332
2024-10-24,51.73500061035156
2024-10-25,51.150001525878906
2024-10-28,51.459999084472656
2024-10-29,51.36000061035156
2024-10-30,51.0
2024-10-31,47.95000076293945
2024-11-01,48.970001220703125
2024-11-04,49.439998626708984
2024-11-05,50.97999954223633
2024-11-06,53.2599983215332
2024-11-07,54.369998931884766
2024-11-08,53.459999084472656
2024-11-11,55.099998474121094
2024-11-12,48.18000030517578
2024-11-13,47.0099983215332
2024-11-14,46.97999954223633
2024-11-15,46.95000076293945
2024-11-18,47.209999084472656
2024-11-19,47.650001525878906
2024-11-20,47.720001220703125
2024-11-21,47.72999954223633
