Date,RGLD
2023-01-05,120.52999877929688
2023-01-06,124.79000091552734
2023-01-09,122.41000366210938
2023-01-10,124.7300033569336
2023-01-11,124.43000030517578
2023-01-12,126.77999877929688
2023-01-13,128.64999389648438
2023-01-17,123.86000061035156
2023-01-18,122.58999633789062
2023-01-19,125.11000061035156
2023-01-20,126.06999969482422
2023-01-23,126.33999633789062
2023-01-24,128.30999755859375
2023-01-25,131.42999267578125
2023-01-26,129.72000122070312
2023-01-27,128.16000366210938
2023-01-30,127.8499984741211
2023-01-31,127.02999877929688
2023-02-01,130.57000732421875
2023-02-02,127.91000366210938
2023-02-03,124.48999786376953
2023-02-06,125.44000244140625
2023-02-07,126.0999984741211
2023-02-08,126.16999816894531
2023-02-09,123.3499984741211
2023-02-10,123.7699966430664
2023-02-13,124.02999877929688
2023-02-14,125.91000366210938
2023-02-15,123.22000122070312
2023-02-16,122.76000213623047
2023-02-17,121.94000244140625
2023-02-21,121.44000244140625
2023-02-22,119.37000274658203
2023-02-23,117.55999755859375
2023-02-24,116.54000091552734
2023-02-27,118.25
2023-02-28,118.79000091552734
2023-03-01,120.80000305175781
2023-03-02,120.69999694824219
2023-03-03,120.47000122070312
2023-03-06,117.45999908447266
2023-03-07,112.9000015258789
2023-03-08,111.9800033569336
2023-03-09,112.91000366210938
2023-03-10,113.44000244140625
2023-03-13,118.26000213623047
2023-03-14,119.87999725341797
2023-03-15,120.55999755859375
2023-03-16,120.05999755859375
2023-03-17,125.44999694824219
2023-03-20,125.94000244140625
2023-03-21,121.88999938964844
2023-03-22,122.04000091552734
2023-03-23,124.77999877929688
2023-03-24,126.44000244140625
2023-03-27,125.9800033569336
2023-03-28,126.81999969482422
2023-03-29,127.81999969482422
2023-03-30,129.41000366210938
2023-03-31,129.7100067138672
2023-04-03,131.61000061035156
2023-04-04,136.0399932861328
2023-04-05,136.39999389648438
2023-04-06,137.9199981689453
2023-04-10,136.80999755859375
2023-04-11,138.42999267578125
2023-04-12,140.25
2023-04-13,143.8800048828125
2023-04-14,141.3699951171875
2023-04-17,138.91000366210938
2023-04-18,139.47000122070312
2023-04-19,137.77999877929688
2023-04-20,130.8000030517578
2023-04-21,130.00999450683594
2023-04-24,132.13999938964844
2023-04-25,134.0500030517578
2023-04-26,132.97000122070312
2023-04-27,134.7100067138672
2023-04-28,132.44000244140625
2023-05-01,133.17999267578125
2023-05-02,137.05999755859375
2023-05-03,137.5
2023-05-04,143.35000610351562
2023-05-05,141.60000610351562
2023-05-08,141.16000366210938
2023-05-09,140.9199981689453
2023-05-10,140.32000732421875
2023-05-11,135.69000244140625
2023-05-12,136.5800018310547
2023-05-15,137.3300018310547
2023-05-16,134.19000244140625
2023-05-17,132.49000549316406
2023-05-18,129.44000244140625
2023-05-19,129.5
2023-05-22,128.91000366210938
2023-05-23,127.04000091552734
2023-05-24,125.0199966430664
2023-05-25,123.83000183105469
2023-05-26,123.58000183105469
2023-05-30,121.06999969482422
2023-05-31,123.83999633789062
2023-06-01,126.7699966430664
2023-06-02,123.48999786376953
2023-06-05,122.08999633789062
2023-06-06,122.58000183105469
2023-06-07,120.56999969482422
2023-06-08,120.83000183105469
2023-06-09,119.18000030517578
2023-06-12,120.19000244140625
2023-06-13,119.08000183105469
2023-06-14,117.76000213623047
2023-06-15,117.3499984741211
2023-06-16,117.61000061035156
2023-06-20,113.2699966430664
2023-06-21,113.25
2023-06-22,113.94999694824219
2023-06-23,114.01000213623047
2023-06-26,114.25
2023-06-27,112.5199966430664
2023-06-28,111.58999633789062
2023-06-29,113.0
2023-06-30,114.77999877929688
2023-07-03,116.66000366210938
2023-07-05,114.5
2023-07-06,113.0999984741211
2023-07-07,116.12999725341797
2023-07-10,117.72000122070312
2023-07-11,117.02999877929688
2023-07-12,122.18000030517578
2023-07-13,122.31999969482422
2023-07-14,121.11000061035156
2023-07-17,120.5199966430664
2023-07-18,121.80000305175781
2023-07-19,122.0
2023-07-20,120.54000091552734
2023-07-21,121.94999694824219
2023-07-24,121.54000091552734
2023-07-25,122.87000274658203
2023-07-26,122.36000061035156
2023-07-27,118.5
2023-07-28,118.56999969482422
2023-07-31,120.13999938964844
2023-08-01,115.77999877929688
2023-08-02,113.18000030517578
2023-08-03,112.61000061035156
2023-08-04,113.38999938964844
2023-08-07,113.3499984741211
2023-08-08,112.36000061035156
2023-08-09,113.54000091552734
2023-08-10,113.25
2023-08-11,113.7699966430664
2023-08-14,112.97000122070312
2023-08-15,109.51000213623047
2023-08-16,107.98999786376953
2023-08-17,106.83000183105469
2023-08-18,106.98999786376953
2023-08-21,107.69999694824219
2023-08-22,108.29000091552734
2023-08-23,110.77999877929688
2023-08-24,110.8499984741211
2023-08-25,110.41000366210938
2023-08-28,111.63999938964844
2023-08-29,113.37999725341797
2023-08-30,113.45999908447266
2023-08-31,112.08999633789062
2023-09-01,111.44000244140625
2023-09-05,108.19000244140625
2023-09-06,108.7300033569336
2023-09-07,109.33000183105469
2023-09-08,108.91000366210938
2023-09-11,109.55000305175781
2023-09-12,109.01000213623047
2023-09-13,109.79000091552734
2023-09-14,110.62000274658203
2023-09-15,112.56999969482422
2023-09-18,113.8499984741211
2023-09-19,114.04000091552734
2023-09-20,115.45999908447266
2023-09-21,113.41000366210938
2023-09-22,112.30999755859375
2023-09-25,110.43000030517578
2023-09-26,108.66999816894531
2023-09-27,106.0199966430664
2023-09-28,106.76000213623047
2023-09-29,106.33000183105469
2023-10-02,102.87000274658203
2023-10-03,103.2699966430664
2023-10-04,103.01000213623047
2023-10-05,103.81999969482422
2023-10-06,104.54000091552734
2023-10-09,105.7300033569336
2023-10-10,106.01000213623047
2023-10-11,107.04000091552734
2023-10-12,105.5
2023-10-13,108.87999725341797
2023-10-16,109.69000244140625
2023-10-17,112.04000091552734
2023-10-18,111.05999755859375
2023-10-19,111.06999969482422
2023-10-20,110.20999908447266
2023-10-23,108.30999755859375
2023-10-24,108.91000366210938
2023-10-25,107.06999969482422
2023-10-26,105.30999755859375
2023-10-27,106.56999969482422
2023-10-30,106.22000122070312
2023-10-31,104.33000183105469
2023-11-01,104.69000244140625
2023-11-02,106.62999725341797
2023-11-03,110.83999633789062
2023-11-06,109.38999938964844
2023-11-07,107.30999755859375
2023-11-08,105.52999877929688
2023-11-09,106.12999725341797
2023-11-10,107.12999725341797
2023-11-13,105.9000015258789
2023-11-14,110.69000244140625
2023-11-15,111.18000030517578
2023-11-16,113.80000305175781
2023-11-17,111.69000244140625
2023-11-20,112.88999938964844
2023-11-21,116.08000183105469
2023-11-22,116.22000122070312
2023-11-24,117.19000244140625
2023-11-27,119.54000091552734
2023-11-28,121.5999984741211
2023-11-29,121.55000305175781
2023-11-30,121.80000305175781
2023-12-01,122.83999633789062
2023-12-04,121.04000091552734
2023-12-05,118.2699966430664
2023-12-06,119.43000030517578
2023-12-07,119.70999908447266
2023-12-08,118.19000244140625
2023-12-11,117.91999816894531
2023-12-12,114.26000213623047
2023-12-13,120.08000183105469
2023-12-14,121.55999755859375
2023-12-15,119.08000183105469
2023-12-18,120.41999816894531
2023-12-19,122.75
2023-12-20,120.19999694824219
2023-12-21,121.83000183105469
2023-12-22,122.44000244140625
2023-12-26,123.3499984741211
2023-12-27,124.30000305175781
2023-12-28,122.0
2023-12-29,120.95999908447266
2024-01-02,119.80999755859375
2024-01-03,118.45999908447266
2024-01-04,118.55999755859375
2024-01-05,118.37999725341797
2024-01-08,120.06999969482422
2024-01-09,120.4000015258789
2024-01-10,121.77999877929688
2024-01-11,120.87999725341797
2024-01-12,122.47000122070312
2024-01-16,120.97000122070312
2024-01-17,116.73999786376953
2024-01-18,115.76000213623047
2024-01-19,116.33999633789062
2024-01-22,116.80999755859375
2024-01-23,119.04000091552734
2024-01-24,114.87999725341797
2024-01-25,116.06999969482422
2024-01-26,115.08999633789062
2024-01-29,116.43000030517578
2024-01-30,115.04000091552734
2024-01-31,114.38999938964844
2024-02-01,116.98999786376953
2024-02-02,113.98999786376953
2024-02-05,111.77999877929688
2024-02-06,112.9000015258789
2024-02-07,112.4800033569336
2024-02-08,112.12000274658203
2024-02-09,111.66000366210938
2024-02-12,112.05999755859375
2024-02-13,106.36000061035156
2024-02-14,107.58999633789062
2024-02-15,109.2699966430664
2024-02-16,108.6500015258789
2024-02-20,107.22000122070312
2024-02-21,106.48999786376953
2024-02-22,104.20999908447266
2024-02-23,106.76000213623047
2024-02-26,104.56999969482422
2024-02-27,102.9800033569336
2024-02-28,101.30000305175781
2024-02-29,102.62999725341797
2024-03-01,105.6500015258789
2024-03-04,110.33999633789062
2024-03-05,110.43000030517578
2024-03-06,110.73999786376953
2024-03-07,111.72000122070312
2024-03-08,112.75
2024-03-11,114.91000366210938
2024-03-12,112.04000091552734
2024-03-13,114.12000274658203
2024-03-14,111.66000366210938
2024-03-15,111.54000091552734
2024-03-18,110.19000244140625
2024-03-19,108.3499984741211
2024-03-20,111.80000305175781
2024-03-21,110.26000213623047
2024-03-22,109.16999816894531
2024-03-25,111.0
2024-03-26,110.05999755859375
2024-03-27,119.19000244140625
2024-03-28,121.80999755859375
2024-04-01,122.47000122070312
2024-04-02,122.72000122070312
2024-04-03,122.75
2024-04-04,122.4000015258789
2024-04-05,125.3499984741211
2024-04-08,122.5999984741211
2024-04-09,124.83000183105469
2024-04-10,122.98999786376953
2024-04-11,122.73999786376953
2024-04-12,120.06999969482422
2024-04-15,121.01000213623047
2024-04-16,121.05000305175781
2024-04-17,123.0
2024-04-18,121.66000366210938
2024-04-19,122.7300033569336
2024-04-22,118.81999969482422
2024-04-23,120.41000366210938
2024-04-24,120.93000030517578
2024-04-25,124.19000244140625
2024-04-26,124.58000183105469
2024-04-29,124.26000213623047
2024-04-30,120.12999725341797
2024-05-01,120.8499984741211
2024-05-02,121.55000305175781
2024-05-03,122.29000091552734
2024-05-06,123.91000366210938
2024-05-07,124.0
2024-05-08,123.41000366210938
2024-05-09,125.37000274658203
2024-05-10,127.23999786376953
2024-05-13,126.44999694824219
2024-05-14,128.4499969482422
2024-05-15,130.47999572753906
2024-05-16,129.63999938964844
2024-05-17,133.1300048828125
2024-05-20,134.27000427246094
2024-05-21,134.30999755859375
2024-05-22,130.4499969482422
2024-05-23,128.67999267578125
2024-05-24,128.50999450683594
2024-05-28,130.6999969482422
2024-05-29,128.25
2024-05-30,127.81999969482422
2024-05-31,128.19000244140625
2024-06-03,128.61000061035156
2024-06-04,126.76000213623047
2024-06-05,128.30999755859375
2024-06-06,130.8300018310547
2024-06-07,123.69999694824219
2024-06-10,123.63999938964844
2024-06-11,122.55000305175781
2024-06-12,122.2300033569336
2024-06-13,120.80000305175781
2024-06-14,121.62999725341797
2024-06-17,121.4000015258789
2024-06-18,121.9800033569336
2024-06-20,124.66000366210938
2024-06-21,124.8499984741211
2024-06-24,124.62000274658203
2024-06-25,123.16000366210938
2024-06-26,124.94000244140625
2024-06-27,125.68000030517578
2024-06-28,125.16000366210938
2024-07-01,125.01000213623047
2024-07-02,126.3499984741211
2024-07-03,129.42999267578125
2024-07-05,131.0
2024-07-08,131.13999938964844
2024-07-09,131.36000061035156
2024-07-10,133.08999633789062
2024-07-11,135.88999938964844
2024-07-12,136.22999572753906
2024-07-15,136.8000030517578
2024-07-16,140.05999755859375
2024-07-17,139.5800018310547
2024-07-18,138.6699981689453
2024-07-19,138.17999267578125
2024-07-22,137.44000244140625
2024-07-23,138.30999755859375
2024-07-24,137.3699951171875
2024-07-25,135.33999633789062
2024-07-26,135.08999633789062
2024-07-29,135.64999389648438
2024-07-30,136.5399932861328
2024-07-31,138.1199951171875
2024-08-01,137.5500030517578
2024-08-02,134.6199951171875
2024-08-05,129.3300018310547
2024-08-06,129.1699981689453
2024-08-07,128.4499969482422
2024-08-08,127.93000030517578
2024-08-09,129.55999755859375
2024-08-12,133.47000122070312
2024-08-13,133.3300018310547
2024-08-14,131.5399932861328
2024-08-15,132.75999450683594
2024-08-16,136.52999877929688
2024-08-19,138.02000427246094
2024-08-20,138.82000732421875
2024-08-21,140.97000122070312
2024-08-22,138.8699951171875
2024-08-23,141.14999389648438
2024-08-26,141.5800018310547
2024-08-27,141.8000030517578
2024-08-28,140.22000122070312
2024-08-29,141.2899932861328
2024-08-30,140.1699981689453
2024-09-03,135.08999633789062
2024-09-04,136.6999969482422
2024-09-05,137.52999877929688
2024-09-06,134.0399932861328
2024-09-09,134.92999267578125
2024-09-10,136.0800018310547
2024-09-11,136.5500030517578
2024-09-12,140.82000732421875
2024-09-13,143.19000244140625
2024-09-16,141.0500030517578
2024-09-17,140.25999450683594
2024-09-18,139.13999938964844
2024-09-19,140.41000366210938
2024-09-20,143.61000061035156
2024-09-23,143.77999877929688
2024-09-24,146.36000061035156
2024-09-25,146.5
2024-09-26,145.6199951171875
2024-09-27,141.8000030517578
2024-09-30,140.3000030517578
2024-10-01,141.85000610351562
2024-10-02,141.9199981689453
2024-10-03,139.67999267578125
2024-10-04,138.97000122070312
2024-10-07,136.8800048828125
2024-10-08,137.6999969482422
2024-10-09,137.6300048828125
2024-10-10,140.0399932861328
2024-10-11,142.0399932861328
2024-10-14,142.32000732421875
2024-10-15,145.7899932861328
2024-10-16,147.3699951171875
2024-10-17,148.4499969482422
2024-10-18,152.64999389648438
2024-10-21,152.50999450683594
2024-10-22,154.27000427246094
2024-10-23,152.24000549316406
2024-10-24,151.14999389648438
2024-10-25,150.33999633789062
2024-10-28,151.02999877929688
2024-10-29,153.61000061035156
2024-10-30,151.10000610351562
2024-10-31,146.05999755859375
2024-11-01,145.4499969482422
2024-11-04,145.3699951171875
2024-11-05,148.24000549316406
2024-11-06,144.83999633789062
2024-11-07,147.30999755859375
2024-11-08,149.92999267578125
2024-11-11,143.52999877929688
2024-11-12,141.32000732421875
2024-11-13,139.69000244140625
2024-11-14,139.8000030517578
2024-11-15,140.24000549316406
2024-11-18,146.2899932861328
2024-11-19,147.88999938964844
2024-11-20,148.60000610351562
2024-11-21,148.17999267578125
