Date,IMVT
2022-09-06,4.869999885559082
2022-09-07,4.920000076293945
2022-09-08,5.079999923706055
2022-09-09,5.0
2022-09-12,5.079999923706055
2022-09-13,5.010000228881836
2022-09-14,5.039999961853027
2022-09-15,5.079999923706055
2022-09-16,4.880000114440918
2022-09-19,4.849999904632568
2022-09-20,4.929999828338623
2022-09-21,5.079999923706055
2022-09-22,5.130000114440918
2022-09-23,4.880000114440918
2022-09-26,4.519999980926514
2022-09-27,4.670000076293945
2022-09-28,4.789999961853027
2022-09-29,5.380000114440918
2022-09-30,5.579999923706055
2022-10-03,6.590000152587891
2022-10-04,8.170000076293945
2022-10-05,9.34000015258789
2022-10-06,9.819999694824219
2022-10-07,9.09000015258789
2022-10-10,9.539999961853027
2022-10-11,9.300000190734863
2022-10-12,9.489999771118164
2022-10-13,9.350000381469727
2022-10-14,9.1899995803833
2022-10-17,9.3100004196167
2022-10-18,9.25
2022-10-19,9.239999771118164
2022-10-20,9.619999885559082
2022-10-21,10.109999656677246
2022-10-24,10.720000267028809
2022-10-25,10.279999732971191
2022-10-26,9.890000343322754
2022-10-27,10.40999984741211
2022-10-28,11.0600004196167
2022-10-31,11.199999809265137
2022-11-01,11.510000228881836
2022-11-02,11.130000114440918
2022-11-03,11.920000076293945
2022-11-04,12.050000190734863
2022-11-07,12.670000076293945
2022-11-08,12.010000228881836
2022-11-09,11.670000076293945
2022-11-10,12.539999961853027
2022-11-11,12.149999618530273
2022-11-14,12.619999885559082
2022-11-15,13.289999961853027
2022-11-16,13.279999732971191
2022-11-17,12.970000267028809
2022-11-18,13.199999809265137
2022-11-21,13.0
2022-11-22,12.779999732971191
2022-11-23,13.300000190734863
2022-11-25,13.220000267028809
2022-11-28,13.399999618530273
2022-11-29,12.699999809265137
2022-11-30,13.109999656677246
2022-12-01,13.869999885559082
2022-12-02,14.680000305175781
2022-12-05,14.359999656677246
2022-12-06,14.359999656677246
2022-12-07,14.619999885559082
2022-12-08,14.970000267028809
2022-12-09,14.479999542236328
2022-12-12,14.699999809265137
2022-12-13,14.739999771118164
2022-12-14,15.100000381469727
2022-12-15,15.210000038146973
2022-12-16,15.90999984741211
2022-12-19,15.5600004196167
2022-12-20,15.9399995803833
2022-12-21,16.770000457763672
2022-12-22,16.649999618530273
2022-12-23,16.229999542236328
2022-12-27,17.15999984741211
2022-12-28,17.299999237060547
2022-12-29,17.40999984741211
2022-12-30,17.75
2023-01-03,18.75
2023-01-04,18.489999771118164
2023-01-05,18.75
2023-01-06,19.719999313354492
2023-01-09,18.739999771118164
2023-01-10,18.59000015258789
2023-01-11,17.639999389648438
2023-01-12,19.260000228881836
2023-01-13,18.600000381469727
2023-01-17,18.059999465942383
2023-01-18,17.479999542236328
2023-01-19,17.040000915527344
2023-01-20,17.649999618530273
2023-01-23,17.799999237060547
2023-01-24,17.989999771118164
2023-01-25,18.469999313354492
2023-01-26,17.600000381469727
2023-01-27,17.719999313354492
2023-01-30,17.25
2023-01-31,17.770000457763672
2023-02-01,18.200000762939453
2023-02-02,18.290000915527344
2023-02-03,17.75
2023-02-06,18.40999984741211
2023-02-07,19.0
2023-02-08,18.65999984741211
2023-02-09,18.56999969482422
2023-02-10,18.43000030517578
2023-02-13,18.09000015258789
2023-02-14,18.59000015258789
2023-02-15,18.1299991607666
2023-02-16,17.889999389648438
2023-02-17,18.34000015258789
2023-02-21,18.15999984741211
2023-02-22,18.059999465942383
2023-02-23,17.75
2023-02-24,17.1200008392334
2023-02-27,17.25
2023-02-28,17.469999313354492
2023-03-01,17.5
2023-03-02,16.950000762939453
2023-03-03,17.020000457763672
2023-03-06,16.81999969482422
2023-03-07,16.850000381469727
2023-03-08,16.579999923706055
2023-03-09,15.760000228881836
2023-03-10,15.550000190734863
2023-03-13,15.800000190734863
2023-03-14,15.880000114440918
2023-03-15,15.40999984741211
2023-03-16,15.279999732971191
2023-03-17,15.5
2023-03-20,16.700000762939453
2023-03-21,16.209999084472656
2023-03-22,15.84000015258789
2023-03-23,15.619999885559082
2023-03-24,15.270000457763672
2023-03-27,15.649999618530273
2023-03-28,15.5
2023-03-29,15.710000038146973
2023-03-30,15.470000267028809
2023-03-31,15.510000228881836
2023-04-03,15.5
2023-04-04,14.489999771118164
2023-04-05,14.359999656677246
2023-04-06,14.470000267028809
2023-04-10,14.199999809265137
2023-04-11,14.649999618530273
2023-04-12,14.699999809265137
2023-04-13,15.359999656677246
2023-04-14,14.270000457763672
2023-04-17,15.470000267028809
2023-04-18,15.779999732971191
2023-04-19,15.770000457763672
2023-04-20,15.220000267028809
2023-04-21,15.5
2023-04-24,15.9399995803833
2023-04-25,16.170000076293945
2023-04-26,16.09000015258789
2023-04-27,16.06999969482422
2023-04-28,16.139999389648438
2023-05-01,17.6200008392334
2023-05-02,18.170000076293945
2023-05-03,19.25
2023-05-04,19.0
2023-05-05,19.200000762939453
2023-05-08,19.31999969482422
2023-05-09,19.010000228881836
2023-05-10,18.790000915527344
2023-05-11,18.280000686645508
2023-05-12,17.950000762939453
2023-05-15,18.40999984741211
2023-05-16,18.100000381469727
2023-05-17,21.1200008392334
2023-05-18,21.229999542236328
2023-05-19,21.209999084472656
2023-05-22,23.75
2023-05-23,22.239999771118164
2023-05-24,21.200000762939453
2023-05-25,21.06999969482422
2023-05-26,21.049999237060547
2023-05-30,20.829999923706055
2023-05-31,21.010000228881836
2023-06-01,20.68000030517578
2023-06-02,20.65999984741211
2023-06-05,20.979999542236328
2023-06-06,21.040000915527344
2023-06-07,21.25
2023-06-08,21.25
2023-06-09,21.299999237060547
2023-06-12,21.690000534057617
2023-06-13,21.790000915527344
2023-06-14,21.290000915527344
2023-06-15,21.1299991607666
2023-06-16,20.09000015258789
2023-06-20,19.8799991607666
2023-06-21,20.1200008392334
2023-06-22,20.5
2023-06-23,19.93000030517578
2023-06-26,19.25
2023-06-27,18.799999237060547
2023-06-28,19.139999389648438
2023-06-29,18.520000457763672
2023-06-30,18.969999313354492
2023-07-03,18.75
2023-07-05,18.829999923706055
2023-07-06,19.09000015258789
2023-07-07,18.549999237060547
2023-07-10,19.389999389648438
2023-07-11,19.860000610351562
2023-07-12,19.5
2023-07-13,20.270000457763672
2023-07-14,20.739999771118164
2023-07-17,23.1299991607666
2023-07-18,24.940000534057617
2023-07-19,23.15999984741211
2023-07-20,23.040000915527344
2023-07-21,22.280000686645508
2023-07-24,21.8700008392334
2023-07-25,21.75
2023-07-26,21.5
2023-07-27,21.729999542236328
2023-07-28,22.530000686645508
2023-07-31,22.829999923706055
2023-08-01,23.06999969482422
2023-08-02,22.5
2023-08-03,22.360000610351562
2023-08-04,21.899999618530273
2023-08-07,21.56999969482422
2023-08-08,21.770000457763672
2023-08-09,20.920000076293945
2023-08-10,22.31999969482422
2023-08-11,22.469999313354492
2023-08-14,21.25
2023-08-15,20.520000457763672
2023-08-16,20.639999389648438
2023-08-17,19.59000015258789
2023-08-18,20.479999542236328
2023-08-21,20.579999923706055
2023-08-22,20.56999969482422
2023-08-23,20.219999313354492
2023-08-24,20.010000228881836
2023-08-25,20.059999465942383
2023-08-28,21.030000686645508
2023-08-29,21.81999969482422
2023-08-30,22.329999923706055
2023-08-31,22.709999084472656
2023-09-01,23.989999771118164
2023-09-05,22.68000030517578
2023-09-06,23.020000457763672
2023-09-07,23.0
2023-09-08,23.31999969482422
2023-09-11,22.549999237060547
2023-09-12,22.030000686645508
2023-09-13,21.600000381469727
2023-09-14,22.010000228881836
2023-09-15,21.809999465942383
2023-09-18,21.940000534057617
2023-09-19,21.479999542236328
2023-09-20,20.600000381469727
2023-09-21,21.25
2023-09-22,20.389999389648438
2023-09-25,20.280000686645508
2023-09-26,39.959999084472656
2023-09-27,39.51499938964844
2023-09-28,39.790000915527344
2023-09-29,38.38999938964844
2023-10-02,34.63999938964844
2023-10-03,34.279998779296875
2023-10-04,34.0099983215332
2023-10-05,36.61000061035156
2023-10-06,36.22999954223633
2023-10-09,37.2400016784668
2023-10-10,37.189998626708984
2023-10-11,36.63999938964844
2023-10-12,35.279998779296875
2023-10-13,37.40999984741211
2023-10-16,37.75
2023-10-17,37.41999816894531
2023-10-18,36.95000076293945
2023-10-19,35.880001068115234
2023-10-20,35.060001373291016
2023-10-23,33.79999923706055
2023-10-24,35.0
2023-10-25,33.95500183105469
2023-10-26,34.25
2023-10-27,33.41999816894531
2023-10-30,32.91999816894531
2023-10-31,33.04999923706055
2023-11-01,33.470001220703125
2023-11-02,33.09000015258789
2023-11-03,33.9900016784668
2023-11-06,33.7400016784668
2023-11-07,34.599998474121094
2023-11-08,33.38999938964844
2023-11-09,31.309999465942383
2023-11-10,32.630001068115234
2023-11-13,32.79999923706055
2023-11-14,34.970001220703125
2023-11-15,34.2400016784668
2023-11-16,33.720001220703125
2023-11-17,33.81999969482422
2023-11-20,33.79999923706055
2023-11-21,32.959999084472656
2023-11-22,32.67499923706055
2023-11-24,33.41999816894531
2023-11-27,33.540000915527344
2023-11-28,36.0099983215332
2023-11-29,38.2400016784668
2023-11-30,39.130001068115234
2023-12-01,40.54999923706055
2023-12-04,40.810001373291016
2023-12-05,39.93000030517578
2023-12-06,39.02000045776367
2023-12-07,40.27000045776367
2023-12-08,39.189998626708984
2023-12-11,39.779998779296875
2023-12-12,43.599998474121094
2023-12-13,43.59000015258789
2023-12-14,42.58000183105469
2023-12-15,42.7400016784668
2023-12-18,41.209999084472656
2023-12-19,41.5099983215332
2023-12-20,36.18000030517578
2023-12-21,39.099998474121094
2023-12-22,41.47999954223633
2023-12-26,44.189998626708984
2023-12-27,43.560001373291016
2023-12-28,42.349998474121094
2023-12-29,42.130001068115234
2024-01-02,41.38999938964844
2024-01-03,38.77000045776367
2024-01-04,38.88999938964844
2024-01-05,42.779998779296875
2024-01-08,43.209999084472656
2024-01-09,43.790000915527344
2024-01-10,43.279998779296875
2024-01-11,42.869998931884766
2024-01-12,42.36000061035156
2024-01-16,42.25
2024-01-17,40.959999084472656
2024-01-18,40.540000915527344
2024-01-19,40.369998931884766
2024-01-22,40.040000915527344
2024-01-23,39.36000061035156
2024-01-24,38.63999938964844
2024-01-25,38.2400016784668
2024-01-26,38.25
2024-01-29,39.31999969482422
2024-01-30,37.400001525878906
2024-01-31,36.40999984741211
2024-02-01,36.06999969482422
2024-02-02,34.93000030517578
2024-02-05,36.61000061035156
2024-02-06,36.439998626708984
2024-02-07,35.2400016784668
2024-02-08,35.27000045776367
2024-02-09,35.5
2024-02-12,36.689998626708984
2024-02-13,36.91999816894531
2024-02-14,37.79999923706055
2024-02-15,37.79999923706055
2024-02-16,37.130001068115234
2024-02-20,37.5
2024-02-21,36.5
2024-02-22,35.9900016784668
2024-02-23,37.0
2024-02-26,38.150001525878906
2024-02-27,38.36000061035156
2024-02-28,37.65999984741211
2024-02-29,35.369998931884766
2024-03-01,35.29999923706055
2024-03-04,34.7400016784668
2024-03-05,33.970001220703125
2024-03-06,33.060001373291016
2024-03-07,32.439998626708984
2024-03-08,31.690000534057617
2024-03-11,31.940000534057617
2024-03-12,31.5
2024-03-13,31.81999969482422
2024-03-14,30.700000762939453
2024-03-15,30.530000686645508
2024-03-18,30.270000457763672
2024-03-19,31.09000015258789
2024-03-20,31.56999969482422
2024-03-21,33.09000015258789
2024-03-22,32.20000076293945
2024-03-25,31.219999313354492
2024-03-26,31.43000030517578
2024-03-27,32.52000045776367
2024-03-28,32.310001373291016
2024-04-01,31.610000610351562
2024-04-02,30.780000686645508
2024-04-03,31.18000030517578
2024-04-04,30.84000015258789
2024-04-05,31.479999542236328
2024-04-08,30.520000457763672
2024-04-09,31.170000076293945
2024-04-10,30.8799991607666
2024-04-11,30.719999313354492
2024-04-12,29.350000381469727
2024-04-15,30.469999313354492
2024-04-16,30.399999618530273
2024-04-17,28.43000030517578
2024-04-18,28.31999969482422
2024-04-19,28.219999313354492
2024-04-22,28.739999771118164
2024-04-23,28.610000610351562
2024-04-24,28.799999237060547
2024-04-25,27.75
2024-04-26,27.170000076293945
2024-04-29,27.489999771118164
2024-04-30,27.440000534057617
2024-05-01,28.520000457763672
2024-05-02,28.780000686645508
2024-05-03,28.860000610351562
2024-05-06,29.670000076293945
2024-05-07,29.579999923706055
2024-05-08,29.760000228881836
2024-05-09,29.700000762939453
2024-05-10,29.389999389648438
2024-05-13,29.8799991607666
2024-05-14,30.479999542236328
2024-05-15,30.93000030517578
2024-05-16,31.479999542236328
2024-05-17,30.700000762939453
2024-05-20,30.8700008392334
2024-05-21,30.299999237060547
2024-05-22,29.559999465942383
2024-05-23,28.389999389648438
2024-05-24,28.950000762939453
2024-05-28,28.420000076293945
2024-05-29,29.56999969482422
2024-05-30,26.40999984741211
2024-05-31,25.389999389648438
2024-06-03,25.200000762939453
2024-06-04,25.229999542236328
2024-06-05,25.600000381469727
2024-06-06,25.43000030517578
2024-06-07,25.170000076293945
2024-06-10,25.40999984741211
2024-06-11,25.100000381469727
2024-06-12,25.559999465942383
2024-06-13,26.600000381469727
2024-06-14,26.0
2024-06-17,26.799999237060547
2024-06-18,26.190000534057617
2024-06-20,27.290000915527344
2024-06-21,27.31999969482422
2024-06-24,27.3700008392334
2024-06-25,27.290000915527344
2024-06-26,26.059999465942383
2024-06-27,26.0
2024-06-28,26.399999618530273
2024-07-01,27.510000228881836
2024-07-02,26.520000457763672
2024-07-03,26.200000762939453
2024-07-05,26.885000228881836
2024-07-08,27.649999618530273
2024-07-09,29.700000762939453
2024-07-10,30.350000381469727
2024-07-11,30.34000015258789
2024-07-12,30.56999969482422
2024-07-15,30.510000228881836
2024-07-16,30.920000076293945
2024-07-17,29.979999542236328
2024-07-18,28.40999984741211
2024-07-19,27.969999313354492
2024-07-22,28.0
2024-07-23,27.989999771118164
2024-07-24,27.940000534057617
2024-07-25,27.799999237060547
2024-07-26,29.100000381469727
2024-07-29,29.09000015258789
2024-07-30,28.809999465942383
2024-07-31,29.06999969482422
2024-08-01,28.8700008392334
2024-08-02,27.8700008392334
2024-08-05,26.709999084472656
2024-08-06,27.850000381469727
2024-08-07,26.979999542236328
2024-08-08,28.1200008392334
2024-08-09,29.209999084472656
2024-08-12,29.639999389648438
2024-08-13,29.790000915527344
2024-08-14,30.15999984741211
2024-08-15,30.8799991607666
2024-08-16,30.049999237060547
2024-08-19,31.170000076293945
2024-08-20,31.520000457763672
2024-08-21,32.459999084472656
2024-08-22,31.399999618530273
2024-08-23,32.41999816894531
2024-08-26,32.0099983215332
2024-08-27,31.719999313354492
2024-08-28,31.350000381469727
2024-08-29,30.979999542236328
2024-08-30,30.899999618530273
2024-09-03,30.459999084472656
2024-09-04,30.690000534057617
2024-09-05,33.619998931884766
2024-09-06,34.029998779296875
2024-09-09,31.440000534057617
2024-09-10,29.719999313354492
2024-09-11,29.049999237060547
2024-09-12,28.860000610351562
2024-09-13,29.670000076293945
2024-09-16,29.43000030517578
2024-09-17,29.079999923706055
2024-09-18,28.899999618530273
2024-09-19,29.59000015258789
2024-09-20,29.229999542236328
2024-09-23,28.34000015258789
2024-09-24,28.799999237060547
2024-09-25,28.420000076293945
2024-09-26,28.309999465942383
2024-09-27,28.020000457763672
2024-09-30,28.510000228881836
2024-10-01,28.450000762939453
2024-10-02,29.520000457763672
2024-10-03,29.280000686645508
2024-10-04,30.510000228881836
2024-10-07,29.399999618530273
2024-10-08,29.610000610351562
2024-10-09,30.020000457763672
2024-10-10,29.93000030517578
2024-10-11,30.399999618530273
2024-10-14,29.440000534057617
2024-10-15,28.549999237060547
2024-10-16,29.170000076293945
2024-10-17,29.260000228881836
2024-10-18,29.469999313354492
2024-10-21,29.3700008392334
2024-10-22,29.600000381469727
2024-10-23,30.020000457763672
2024-10-24,30.5
2024-10-25,30.219999313354492
2024-10-28,29.950000762939453
2024-10-29,29.8799991607666
2024-10-30,30.18000030517578
2024-10-31,29.260000228881836
2024-11-01,29.389999389648438
2024-11-04,29.420000076293945
2024-11-05,30.31999969482422
2024-11-06,31.420000076293945
2024-11-07,29.93000030517578
2024-11-08,30.649999618530273
2024-11-11,31.139999389648438
2024-11-12,29.270000457763672
2024-11-13,28.899999618530273
2024-11-14,28.049999237060547
2024-11-15,26.6299991607666
2024-11-18,25.510000228881836
2024-11-19,25.219999313354492
2024-11-20,26.170000076293945
2024-11-21,26.540000915527344
