Date,OZK
2022-10-06,42.34000015258789
2022-10-07,41.33000183105469
2022-10-10,41.15999984741211
2022-10-11,41.13999938964844
2022-10-12,41.2599983215332
2022-10-13,42.70000076293945
2022-10-14,42.290000915527344
2022-10-17,43.7599983215332
2022-10-18,44.099998474121094
2022-10-19,43.38999938964844
2022-10-20,41.369998931884766
2022-10-21,40.09000015258789
2022-10-24,42.029998779296875
2022-10-25,42.470001220703125
2022-10-26,41.83000183105469
2022-10-27,41.400001525878906
2022-10-28,42.97999954223633
2022-10-31,42.97999954223633
2022-11-01,43.650001525878906
2022-11-02,42.84000015258789
2022-11-03,43.09000015258789
2022-11-04,44.20000076293945
2022-11-07,44.709999084472656
2022-11-08,44.529998779296875
2022-11-09,43.9900016784668
2022-11-10,46.540000915527344
2022-11-11,46.9900016784668
2022-11-14,47.58000183105469
2022-11-15,47.84000015258789
2022-11-16,46.61000061035156
2022-11-17,46.099998474121094
2022-11-18,46.25
2022-11-21,46.2599983215332
2022-11-22,46.650001525878906
2022-11-23,46.61000061035156
2022-11-25,47.08000183105469
2022-11-28,45.72999954223633
2022-11-29,45.93000030517578
2022-11-30,46.150001525878906
2022-12-01,45.70000076293945
2022-12-02,45.36000061035156
2022-12-05,42.59000015258789
2022-12-06,42.380001068115234
2022-12-07,42.29999923706055
2022-12-08,41.4900016784668
2022-12-09,41.0099983215332
2022-12-12,41.72999954223633
2022-12-13,41.16999816894531
2022-12-14,40.70000076293945
2022-12-15,39.84000015258789
2022-12-16,39.279998779296875
2022-12-19,39.22999954223633
2022-12-20,39.09000015258789
2022-12-21,39.709999084472656
2022-12-22,39.599998474121094
2022-12-23,40.34000015258789
2022-12-27,40.040000915527344
2022-12-28,39.369998931884766
2022-12-29,40.33000183105469
2022-12-30,40.060001373291016
2023-01-03,39.29999923706055
2023-01-04,40.08000183105469
2023-01-05,39.04999923706055
2023-01-06,40.41999816894531
2023-01-09,40.29999923706055
2023-01-10,41.0099983215332
2023-01-11,41.79999923706055
2023-01-12,42.150001525878906
2023-01-13,41.650001525878906
2023-01-17,41.61000061035156
2023-01-18,40.150001525878906
2023-01-19,40.150001525878906
2023-01-20,43.130001068115234
2023-01-23,44.02000045776367
2023-01-24,43.9900016784668
2023-01-25,43.560001373291016
2023-01-26,44.68000030517578
2023-01-27,44.81999969482422
2023-01-30,44.33000183105469
2023-01-31,45.66999816894531
2023-02-01,46.380001068115234
2023-02-02,48.689998626708984
2023-02-03,48.2599983215332
2023-02-06,47.06999969482422
2023-02-07,47.66999816894531
2023-02-08,47.279998779296875
2023-02-09,46.720001220703125
2023-02-10,46.75
2023-02-13,47.45000076293945
2023-02-14,47.150001525878906
2023-02-15,47.529998779296875
2023-02-16,47.02000045776367
2023-02-17,47.41999816894531
2023-02-21,46.41999816894531
2023-02-22,46.220001220703125
2023-02-23,46.119998931884766
2023-02-24,46.029998779296875
2023-02-27,46.099998474121094
2023-02-28,46.029998779296875
2023-03-01,45.52000045776367
2023-03-02,43.66999816894531
2023-03-03,44.060001373291016
2023-03-06,44.02000045776367
2023-03-07,42.279998779296875
2023-03-08,41.0
2023-03-09,37.939998626708984
2023-03-10,36.61000061035156
2023-03-13,36.02000045776367
2023-03-14,37.599998474121094
2023-03-15,36.560001373291016
2023-03-16,37.81999969482422
2023-03-17,35.63999938964844
2023-03-20,35.65999984741211
2023-03-21,38.2400016784668
2023-03-22,35.779998779296875
2023-03-23,33.04999923706055
2023-03-24,34.36000061035156
2023-03-27,34.61000061035156
2023-03-28,34.52000045776367
2023-03-29,34.88999938964844
2023-03-30,33.650001525878906
2023-03-31,34.20000076293945
2023-04-03,33.970001220703125
2023-04-04,33.47999954223633
2023-04-05,32.689998626708984
2023-04-06,33.2599983215332
2023-04-10,33.36000061035156
2023-04-11,33.63999938964844
2023-04-12,32.959999084472656
2023-04-13,33.790000915527344
2023-04-14,33.689998626708984
2023-04-17,35.290000915527344
2023-04-18,34.88999938964844
2023-04-19,37.43000030517578
2023-04-20,37.08000183105469
2023-04-21,35.38999938964844
2023-04-24,34.79999923706055
2023-04-25,33.86000061035156
2023-04-26,33.97999954223633
2023-04-27,34.77000045776367
2023-04-28,35.720001220703125
2023-05-01,34.65999984741211
2023-05-02,33.29999923706055
2023-05-03,33.34000015258789
2023-05-04,32.18000030517578
2023-05-05,33.34000015258789
2023-05-08,32.61000061035156
2023-05-09,32.33000183105469
2023-05-10,32.36000061035156
2023-05-11,31.329999923706055
2023-05-12,31.65999984741211
2023-05-15,33.029998779296875
2023-05-16,32.11000061035156
2023-05-17,35.18000030517578
2023-05-18,35.4900016784668
2023-05-19,34.970001220703125
2023-05-22,35.72999954223633
2023-05-23,36.41999816894531
2023-05-24,35.630001068115234
2023-05-25,35.459999084472656
2023-05-26,36.099998474121094
2023-05-30,35.97999954223633
2023-05-31,34.58000183105469
2023-06-01,35.59000015258789
2023-06-02,38.45000076293945
2023-06-05,36.70000076293945
2023-06-06,39.18000030517578
2023-06-07,41.619998931884766
2023-06-08,40.459999084472656
2023-06-09,39.709999084472656
2023-06-12,39.209999084472656
2023-06-13,40.150001525878906
2023-06-14,39.0
2023-06-15,40.0099983215332
2023-06-16,39.86000061035156
2023-06-20,39.70000076293945
2023-06-21,39.4900016784668
2023-06-22,37.56999969482422
2023-06-23,37.58000183105469
2023-06-26,38.060001373291016
2023-06-27,39.25
2023-06-28,39.619998931884766
2023-06-29,40.5
2023-06-30,40.15999984741211
2023-07-03,40.459999084472656
2023-07-05,40.400001525878906
2023-07-06,39.619998931884766
2023-07-07,39.7599983215332
2023-07-10,40.27000045776367
2023-07-11,41.16999816894531
2023-07-12,41.75
2023-07-13,41.869998931884766
2023-07-14,40.63999938964844
2023-07-17,41.68000030517578
2023-07-18,44.31999969482422
2023-07-19,44.66999816894531
2023-07-20,44.529998779296875
2023-07-21,41.709999084472656
2023-07-24,43.040000915527344
2023-07-25,42.119998931884766
2023-07-26,44.43000030517578
2023-07-27,42.97999954223633
2023-07-28,43.7400016784668
2023-07-31,43.72999954223633
2023-08-01,43.40999984741211
2023-08-02,43.150001525878906
2023-08-03,43.16999816894531
2023-08-04,43.209999084472656
2023-08-07,44.13999938964844
2023-08-08,43.22999954223633
2023-08-09,42.5
2023-08-10,42.40999984741211
2023-08-11,42.66999816894531
2023-08-14,42.02000045776367
2023-08-15,41.0
2023-08-16,40.63999938964844
2023-08-17,40.20000076293945
2023-08-18,40.13999938964844
2023-08-21,39.779998779296875
2023-08-22,38.720001220703125
2023-08-23,39.279998779296875
2023-08-24,39.720001220703125
2023-08-25,39.25
2023-08-28,40.189998626708984
2023-08-29,40.29999923706055
2023-08-30,39.959999084472656
2023-08-31,40.16999816894531
2023-09-01,41.08000183105469
2023-09-05,40.31999969482422
2023-09-06,39.119998931884766
2023-09-07,38.56999969482422
2023-09-08,38.560001373291016
2023-09-11,38.599998474121094
2023-09-12,39.220001220703125
2023-09-13,38.099998474121094
2023-09-14,38.66999816894531
2023-09-15,38.439998626708984
2023-09-18,37.959999084472656
2023-09-19,37.720001220703125
2023-09-20,37.209999084472656
2023-09-21,36.29999923706055
2023-09-22,36.560001373291016
2023-09-25,37.06999969482422
2023-09-26,36.29999923706055
2023-09-27,36.31999969482422
2023-09-28,36.849998474121094
2023-09-29,37.06999969482422
2023-10-02,35.790000915527344
2023-10-03,35.25
2023-10-04,35.709999084472656
2023-10-05,36.66999816894531
2023-10-06,36.65999984741211
2023-10-09,37.0099983215332
2023-10-10,37.43000030517578
2023-10-11,37.709999084472656
2023-10-12,37.0
2023-10-13,36.22999954223633
2023-10-16,37.08000183105469
2023-10-17,37.47999954223633
2023-10-18,35.869998931884766
2023-10-19,35.400001525878906
2023-10-20,35.599998474121094
2023-10-23,35.90999984741211
2023-10-24,35.79999923706055
2023-10-25,35.400001525878906
2023-10-26,36.220001220703125
2023-10-27,35.15999984741211
2023-10-30,35.869998931884766
2023-10-31,35.810001373291016
2023-11-01,35.7400016784668
2023-11-02,38.599998474121094
2023-11-03,39.939998626708984
2023-11-06,39.220001220703125
2023-11-07,38.650001525878906
2023-11-08,38.040000915527344
2023-11-09,37.13999938964844
2023-11-10,37.630001068115234
2023-11-13,37.70000076293945
2023-11-14,40.86000061035156
2023-11-15,41.31999969482422
2023-11-16,40.72999954223633
2023-11-17,41.689998626708984
2023-11-20,41.7599983215332
2023-11-21,40.90999984741211
2023-11-22,41.400001525878906
2023-11-24,41.47999954223633
2023-11-27,41.25
2023-11-28,41.150001525878906
2023-11-29,41.849998474121094
2023-11-30,41.86000061035156
2023-12-01,44.099998474121094
2023-12-04,45.349998474121094
2023-12-05,44.5099983215332
2023-12-06,44.0
2023-12-07,45.08000183105469
2023-12-08,45.06999969482422
2023-12-11,45.16999816894531
2023-12-12,44.97999954223633
2023-12-13,47.90999984741211
2023-12-14,51.61000061035156
2023-12-15,50.08000183105469
2023-12-18,49.58000183105469
2023-12-19,50.720001220703125
2023-12-20,49.849998474121094
2023-12-21,50.16999816894531
2023-12-22,50.220001220703125
2023-12-26,50.790000915527344
2023-12-27,50.68000030517578
2023-12-28,50.65999984741211
2023-12-29,49.83000183105469
2024-01-02,49.75
2024-01-03,48.209999084472656
2024-01-04,48.70000076293945
2024-01-05,48.72999954223633
2024-01-08,49.09000015258789
2024-01-09,48.56999969482422
2024-01-10,48.349998474121094
2024-01-11,47.369998931884766
2024-01-12,46.84000015258789
2024-01-16,45.849998474121094
2024-01-17,45.5
2024-01-18,45.81999969482422
2024-01-19,47.849998474121094
2024-01-22,49.29999923706055
2024-01-23,48.81999969482422
2024-01-24,48.720001220703125
2024-01-25,48.5
2024-01-26,48.75
2024-01-29,49.04999923706055
2024-01-30,48.709999084472656
2024-01-31,45.11000061035156
2024-02-01,42.41999816894531
2024-02-02,42.88999938964844
2024-02-05,42.0099983215332
2024-02-06,41.779998779296875
2024-02-07,41.810001373291016
2024-02-08,42.279998779296875
2024-02-09,42.54999923706055
2024-02-12,43.150001525878906
2024-02-13,41.599998474121094
2024-02-14,42.619998931884766
2024-02-15,43.290000915527344
2024-02-16,42.650001525878906
2024-02-20,42.119998931884766
2024-02-21,42.0
2024-02-22,42.130001068115234
2024-02-23,42.189998626708984
2024-02-26,42.130001068115234
2024-02-27,43.599998474121094
2024-02-28,43.09000015258789
2024-02-29,43.79999923706055
2024-03-01,43.349998474121094
2024-03-04,42.709999084472656
2024-03-05,44.47999954223633
2024-03-06,43.900001525878906
2024-03-07,43.939998626708984
2024-03-08,44.16999816894531
2024-03-11,43.41999816894531
2024-03-12,42.88999938964844
2024-03-13,43.099998474121094
2024-03-14,42.150001525878906
2024-03-15,42.619998931884766
2024-03-18,42.36000061035156
2024-03-19,42.689998626708984
2024-03-20,43.900001525878906
2024-03-21,44.79999923706055
2024-03-22,43.7400016784668
2024-03-25,44.0
2024-03-26,43.79999923706055
2024-03-27,45.54999923706055
2024-03-28,45.459999084472656
2024-04-01,44.880001068115234
2024-04-02,44.18000030517578
2024-04-03,44.25
2024-04-04,43.7400016784668
2024-04-05,44.18000030517578
2024-04-08,44.95000076293945
2024-04-09,45.63999938964844
2024-04-10,43.119998931884766
2024-04-11,43.029998779296875
2024-04-12,42.77000045776367
2024-04-15,42.41999816894531
2024-04-16,41.779998779296875
2024-04-17,41.81999969482422
2024-04-18,43.79999923706055
2024-04-19,44.939998626708984
2024-04-22,45.18000030517578
2024-04-23,46.08000183105469
2024-04-24,46.369998931884766
2024-04-25,46.0
2024-04-26,46.02000045776367
2024-04-29,45.849998474121094
2024-04-30,44.650001525878906
2024-05-01,45.439998626708984
2024-05-02,46.25
2024-05-03,46.75
2024-05-06,47.54999923706055
2024-05-07,47.27000045776367
2024-05-08,47.29999923706055
2024-05-09,47.4900016784668
2024-05-10,47.779998779296875
2024-05-13,48.20000076293945
2024-05-14,49.209999084472656
2024-05-15,48.779998779296875
2024-05-16,47.84000015258789
2024-05-17,48.5
2024-05-20,47.97999954223633
2024-05-21,48.33000183105469
2024-05-22,48.0099983215332
2024-05-23,46.400001525878906
2024-05-24,46.5
2024-05-28,46.189998626708984
2024-05-29,39.599998474121094
2024-05-30,41.290000915527344
2024-05-31,41.880001068115234
2024-06-03,40.56999969482422
2024-06-04,39.40999984741211
2024-06-05,38.83000183105469
2024-06-06,39.0099983215332
2024-06-07,38.310001373291016
2024-06-10,38.29999923706055
2024-06-11,38.09000015258789
2024-06-12,38.61000061035156
2024-06-13,38.40999984741211
2024-06-14,37.849998474121094
2024-06-17,38.4900016784668
2024-06-18,39.02000045776367
2024-06-20,39.0099983215332
2024-06-21,38.7599983215332
2024-06-24,39.380001068115234
2024-06-25,38.630001068115234
2024-06-26,39.16999816894531
2024-06-27,39.900001525878906
2024-06-28,41.0
2024-07-01,40.790000915527344
2024-07-02,41.25
2024-07-03,40.65999984741211
2024-07-05,39.84000015258789
2024-07-08,40.06999969482422
2024-07-09,41.06999969482422
2024-07-10,41.75
2024-07-11,43.7599983215332
2024-07-12,42.84000015258789
2024-07-15,44.400001525878906
2024-07-16,46.52000045776367
2024-07-17,46.91999816894531
2024-07-18,45.04999923706055
2024-07-19,45.33000183105469
2024-07-22,45.61000061035156
2024-07-23,46.38999938964844
2024-07-24,45.380001068115234
2024-07-25,46.04999923706055
2024-07-26,46.7599983215332
2024-07-29,46.119998931884766
2024-07-30,47.08000183105469
2024-07-31,46.88999938964844
2024-08-01,44.790000915527344
2024-08-02,43.13999938964844
2024-08-05,41.20000076293945
2024-08-06,40.97999954223633
2024-08-07,40.66999816894531
2024-08-08,41.33000183105469
2024-08-09,40.880001068115234
2024-08-12,39.970001220703125
2024-08-13,40.630001068115234
2024-08-14,40.310001373291016
2024-08-15,41.31999969482422
2024-08-16,41.9900016784668
2024-08-19,42.09000015258789
2024-08-20,41.130001068115234
2024-08-21,41.75
2024-08-22,41.599998474121094
2024-08-23,43.5099983215332
2024-08-26,42.97999954223633
2024-08-27,42.72999954223633
2024-08-28,43.29999923706055
2024-08-29,43.25
2024-08-30,43.349998474121094
2024-09-03,42.61000061035156
2024-09-04,41.7599983215332
2024-09-05,40.97999954223633
2024-09-06,39.91999816894531
2024-09-09,40.04999923706055
2024-09-10,40.16999816894531
2024-09-11,39.65999984741211
2024-09-12,39.95000076293945
2024-09-13,41.56999969482422
2024-09-16,42.040000915527344
2024-09-17,42.119998931884766
2024-09-18,42.61000061035156
2024-09-19,43.970001220703125
2024-09-20,42.7599983215332
2024-09-23,42.279998779296875
2024-09-24,41.72999954223633
2024-09-25,40.65999984741211
2024-09-26,41.720001220703125
2024-09-27,42.029998779296875
2024-09-30,42.9900016784668
2024-10-01,41.66999816894531
2024-10-02,41.4900016784668
2024-10-03,41.970001220703125
2024-10-04,42.25
2024-10-07,42.11000061035156
2024-10-08,41.38999938964844
2024-10-09,42.040000915527344
2024-10-10,42.380001068115234
2024-10-11,43.65999984741211
2024-10-14,44.02000045776367
2024-10-15,44.689998626708984
2024-10-16,45.65999984741211
2024-10-17,46.7599983215332
2024-10-18,44.66999816894531
2024-10-21,42.970001220703125
2024-10-22,43.81999969482422
2024-10-23,43.72999954223633
2024-10-24,44.38999938964844
2024-10-25,43.560001373291016
2024-10-28,44.43000030517578
2024-10-29,44.13999938964844
2024-10-30,44.61000061035156
2024-10-31,43.75
2024-11-01,43.84000015258789
2024-11-04,43.619998931884766
2024-11-05,44.380001068115234
2024-11-06,49.33000183105469
2024-11-07,47.38999938964844
2024-11-08,46.459999084472656
2024-11-11,48.56999969482422
2024-11-12,48.189998626708984
2024-11-13,47.869998931884766
2024-11-14,47.77000045776367
2024-11-15,48.4900016784668
2024-11-18,48.22999954223633
2024-11-19,47.95000076293945
2024-11-20,47.689998626708984
2024-11-21,48.349998474121094
