Date,JD
2023-02-03,57.630001068115234
2023-02-06,56.72999954223633
2023-02-07,57.09000015258789
2023-02-08,55.349998474121094
2023-02-09,55.45000076293945
2023-02-10,52.290000915527344
2023-02-13,52.43000030517578
2023-02-14,52.31999969482422
2023-02-15,52.22999954223633
2023-02-16,54.099998474121094
2023-02-17,53.02000045776367
2023-02-21,47.16999816894531
2023-02-22,46.529998779296875
2023-02-23,46.650001525878906
2023-02-24,44.79999923706055
2023-02-27,44.7400016784668
2023-02-28,44.439998626708984
2023-03-01,45.72999954223633
2023-03-02,47.06999969482422
2023-03-03,47.459999084472656
2023-03-06,47.91999816894531
2023-03-07,46.56999969482422
2023-03-08,46.97999954223633
2023-03-09,41.68000030517578
2023-03-10,40.470001220703125
2023-03-13,40.11000061035156
2023-03-14,40.439998626708984
2023-03-15,39.34000015258789
2023-03-16,39.790000915527344
2023-03-17,38.83000183105469
2023-03-20,38.65999984741211
2023-03-21,39.540000915527344
2023-03-22,38.5
2023-03-23,40.06999969482422
2023-03-24,40.290000915527344
2023-03-27,39.779998779296875
2023-03-28,41.54999923706055
2023-03-29,41.18000030517578
2023-03-30,44.400001525878906
2023-03-31,43.88999938964844
2023-04-03,42.400001525878906
2023-04-04,41.84000015258789
2023-04-05,40.5
2023-04-06,40.7599983215332
2023-04-10,39.970001220703125
2023-04-11,40.0099983215332
2023-04-12,36.95000076293945
2023-04-13,37.45000076293945
2023-04-14,36.849998474121094
2023-04-17,38.04999923706055
2023-04-18,37.72999954223633
2023-04-19,37.099998474121094
2023-04-20,36.189998626708984
2023-04-21,35.630001068115234
2023-04-24,34.68000030517578
2023-04-25,33.70000076293945
2023-04-26,34.22999954223633
2023-04-27,34.75
2023-04-28,35.720001220703125
2023-05-01,35.4900016784668
2023-05-02,34.22999954223633
2023-05-03,34.68000030517578
2023-05-04,35.779998779296875
2023-05-05,35.880001068115234
2023-05-08,35.900001525878906
2023-05-09,35.619998931884766
2023-05-10,35.099998474121094
2023-05-11,37.630001068115234
2023-05-12,35.29999923706055
2023-05-15,37.66999816894531
2023-05-16,37.91999816894531
2023-05-17,37.34000015258789
2023-05-18,35.79999923706055
2023-05-19,35.060001373291016
2023-05-22,35.9900016784668
2023-05-23,35.040000915527344
2023-05-24,33.880001068115234
2023-05-25,32.439998626708984
2023-05-26,33.099998474121094
2023-05-30,32.099998474121094
2023-05-31,32.599998474121094
2023-06-01,34.529998779296875
2023-06-02,35.43000030517578
2023-06-05,36.290000915527344
2023-06-06,37.75
2023-06-07,36.95000076293945
2023-06-08,37.2400016784668
2023-06-09,36.58000183105469
2023-06-12,36.70000076293945
2023-06-13,37.9900016784668
2023-06-14,38.63999938964844
2023-06-15,39.959999084472656
2023-06-16,39.849998474121094
2023-06-20,37.16999816894531
2023-06-21,36.59000015258789
2023-06-22,36.59000015258789
2023-06-23,34.869998931884766
2023-06-26,34.970001220703125
2023-06-27,35.75
2023-06-28,34.790000915527344
2023-06-29,34.02000045776367
2023-06-30,34.130001068115234
2023-07-03,35.150001525878906
2023-07-05,35.20000076293945
2023-07-06,34.08000183105469
2023-07-07,35.7599983215332
2023-07-10,35.95000076293945
2023-07-11,36.02000045776367
2023-07-12,37.40999984741211
2023-07-13,39.36000061035156
2023-07-14,38.13999938964844
2023-07-17,37.779998779296875
2023-07-18,36.060001373291016
2023-07-19,36.40999984741211
2023-07-20,36.66999816894531
2023-07-21,37.06999969482422
2023-07-24,38.36000061035156
2023-07-25,38.529998779296875
2023-07-26,39.130001068115234
2023-07-27,37.97999954223633
2023-07-28,40.529998779296875
2023-07-31,41.310001373291016
2023-08-01,40.040000915527344
2023-08-02,38.25
2023-08-03,39.560001373291016
2023-08-04,39.09000015258789
2023-08-07,38.90999984741211
2023-08-08,38.04999923706055
2023-08-09,37.66999816894531
2023-08-10,38.4900016784668
2023-08-11,36.459999084472656
2023-08-14,36.7599983215332
2023-08-15,35.970001220703125
2023-08-16,34.880001068115234
2023-08-17,34.7599983215332
2023-08-18,33.11000061035156
2023-08-21,33.220001220703125
2023-08-22,33.279998779296875
2023-08-23,33.810001373291016
2023-08-24,33.02000045776367
2023-08-25,32.959999084472656
2023-08-28,33.810001373291016
2023-08-29,34.5
2023-08-30,33.970001220703125
2023-08-31,33.209999084472656
2023-09-01,34.099998474121094
2023-09-05,34.2599983215332
2023-09-06,33.790000915527344
2023-09-07,32.34000015258789
2023-09-08,32.400001525878906
2023-09-11,31.920000076293945
2023-09-12,31.729999542236328
2023-09-13,31.690000534057617
2023-09-14,31.719999313354492
2023-09-15,31.56999969482422
2023-09-18,31.1200008392334
2023-09-19,30.639999389648438
2023-09-20,30.350000381469727
2023-09-21,29.809999465942383
2023-09-22,30.40999984741211
2023-09-25,29.780000686645508
2023-09-26,29.030000686645508
2023-09-27,28.950000762939453
2023-09-28,28.549999237060547
2023-09-29,29.1299991607666
2023-10-02,29.06999969482422
2023-10-03,28.459999084472656
2023-10-04,28.389999389648438
2023-10-05,28.649999618530273
2023-10-06,29.610000610351562
2023-10-09,29.229999542236328
2023-10-10,30.270000457763672
2023-10-11,30.34000015258789
2023-10-12,27.829999923706055
2023-10-13,27.049999237060547
2023-10-16,27.639999389648438
2023-10-17,26.649999618530273
2023-10-18,25.8799991607666
2023-10-19,25.06999969482422
2023-10-20,24.3799991607666
2023-10-23,24.799999237060547
2023-10-24,25.25
2023-10-25,25.1200008392334
2023-10-26,25.920000076293945
2023-10-27,25.649999618530273
2023-10-30,25.940000534057617
2023-10-31,25.420000076293945
2023-11-01,25.329999923706055
2023-11-02,25.809999465942383
2023-11-03,26.940000534057617
2023-11-06,27.110000610351562
2023-11-07,26.81999969482422
2023-11-08,26.450000762939453
2023-11-09,25.75
2023-11-10,25.760000228881836
2023-11-13,25.75
2023-11-14,26.709999084472656
2023-11-15,28.59000015258789
2023-11-16,28.079999923706055
2023-11-17,27.610000610351562
2023-11-20,28.549999237060547
2023-11-21,28.079999923706055
2023-11-22,28.309999465942383
2023-11-24,28.760000228881836
2023-11-27,28.34000015258789
2023-11-28,28.15999984741211
2023-11-29,27.440000534057617
2023-11-30,27.43000030517578
2023-12-01,27.15999984741211
2023-12-04,26.59000015258789
2023-12-05,26.1200008392334
2023-12-06,26.600000381469727
2023-12-07,26.93000030517578
2023-12-08,26.450000762939453
2023-12-11,25.600000381469727
2023-12-12,25.18000030517578
2023-12-13,25.290000915527344
2023-12-14,26.239999771118164
2023-12-15,27.40999984741211
2023-12-18,26.639999389648438
2023-12-19,27.600000381469727
2023-12-20,26.43000030517578
2023-12-21,27.979999542236328
2023-12-22,27.59000015258789
2023-12-26,27.610000610351562
2023-12-27,27.75
2023-12-28,28.510000228881836
2023-12-29,28.889999389648438
2024-01-02,27.200000762939453
2024-01-03,27.469999313354492
2024-01-04,27.15999984741211
2024-01-05,26.68000030517578
2024-01-08,25.959999084472656
2024-01-09,25.31999969482422
2024-01-10,25.280000686645508
2024-01-11,25.389999389648438
2024-01-12,24.700000762939453
2024-01-16,23.579999923706055
2024-01-17,22.420000076293945
2024-01-18,22.020000457763672
2024-01-19,22.290000915527344
2024-01-22,21.65999984741211
2024-01-23,23.219999313354492
2024-01-24,23.600000381469727
2024-01-25,23.93000030517578
2024-01-26,23.860000610351562
2024-01-29,23.459999084472656
2024-01-30,22.75
2024-01-31,22.549999237060547
2024-02-01,22.219999313354492
2024-02-02,21.780000686645508
2024-02-05,22.389999389648438
2024-02-06,24.110000610351562
2024-02-07,23.049999237060547
2024-02-08,22.049999237060547
2024-02-09,22.3799991607666
2024-02-12,22.889999389648438
2024-02-13,22.1299991607666
2024-02-14,23.139999389648438
2024-02-15,23.559999465942383
2024-02-16,24.219999313354492
2024-02-20,23.229999542236328
2024-02-21,23.790000915527344
2024-02-22,23.959999084472656
2024-02-23,23.899999618530273
2024-02-26,23.700000762939453
2024-02-27,24.079999923706055
2024-02-28,22.809999465942383
2024-02-29,22.6200008392334
2024-03-01,23.0
2024-03-04,21.8799991607666
2024-03-05,21.440000534057617
2024-03-06,24.90999984741211
2024-03-07,23.989999771118164
2024-03-08,24.75
2024-03-11,26.06999969482422
2024-03-12,27.3700008392334
2024-03-13,28.010000228881836
2024-03-14,27.049999237060547
2024-03-15,27.450000762939453
2024-03-18,27.850000381469727
2024-03-19,27.59000015258789
2024-03-20,28.139999389648438
2024-03-21,27.049999237060547
2024-03-22,26.5
2024-03-25,26.799999237060547
2024-03-26,26.360000610351562
2024-03-27,27.229999542236328
2024-03-28,27.389999389648438
2024-04-01,27.760000228881836
2024-04-02,27.809999465942383
2024-04-03,27.270000457763672
2024-04-04,26.1200008392334
2024-04-05,26.020000457763672
2024-04-08,25.940000534057617
2024-04-09,26.700000762939453
2024-04-10,26.670000076293945
2024-04-11,26.989999771118164
2024-04-12,25.389999389648438
2024-04-15,25.420000076293945
2024-04-16,25.059999465942383
2024-04-17,25.149999618530273
2024-04-18,25.459999084472656
2024-04-19,25.510000228881836
2024-04-22,26.989999771118164
2024-04-23,27.549999237060547
2024-04-24,28.270000457763672
2024-04-25,28.59000015258789
2024-04-26,30.34000015258789
2024-04-29,29.889999389648438
2024-04-30,28.889999389648438
2024-05-01,29.270000457763672
2024-05-02,32.63999938964844
2024-05-03,32.869998931884766
2024-05-06,32.709999084472656
2024-05-07,32.130001068115234
2024-05-08,31.950000762939453
2024-05-09,32.369998931884766
2024-05-10,32.20000076293945
2024-05-13,33.779998779296875
2024-05-14,33.349998474121094
2024-05-15,33.619998931884766
2024-05-16,34.27000045776367
2024-05-17,35.27000045776367
2024-05-20,34.75
2024-05-21,33.290000915527344
2024-05-22,32.68000030517578
2024-05-23,31.200000762939453
2024-05-24,30.270000457763672
2024-05-28,29.889999389648438
2024-05-29,29.31999969482422
2024-05-30,30.209999084472656
2024-05-31,29.6200008392334
2024-06-03,29.899999618530273
2024-06-04,30.06999969482422
2024-06-05,30.59000015258789
2024-06-06,29.770000457763672
2024-06-07,29.329999923706055
2024-06-10,29.59000015258789
2024-06-11,29.40999984741211
2024-06-12,29.559999465942383
2024-06-13,29.399999618530273
2024-06-14,28.770000457763672
2024-06-17,29.239999771118164
2024-06-18,29.049999237060547
2024-06-20,28.68000030517578
2024-06-21,28.100000381469727
2024-06-24,28.360000610351562
2024-06-25,27.56999969482422
2024-06-26,27.510000228881836
2024-06-27,26.260000228881836
2024-06-28,25.84000015258789
2024-07-01,25.790000915527344
2024-07-02,26.09000015258789
2024-07-03,26.8700008392334
2024-07-05,26.760000228881836
2024-07-08,26.469999313354492
2024-07-09,26.81999969482422
2024-07-10,26.760000228881836
2024-07-11,28.6299991607666
2024-07-12,28.149999618530273
2024-07-15,26.649999618530273
2024-07-16,27.200000762939453
2024-07-17,26.979999542236328
2024-07-18,26.280000686645508
2024-07-19,26.260000228881836
2024-07-22,26.850000381469727
2024-07-23,26.190000534057617
2024-07-24,25.760000228881836
2024-07-25,26.329999923706055
2024-07-26,26.559999465942383
2024-07-29,26.610000610351562
2024-07-30,26.360000610351562
2024-07-31,26.389999389648438
2024-08-01,25.239999771118164
2024-08-02,25.15999984741211
2024-08-05,24.950000762939453
2024-08-06,25.450000762939453
2024-08-07,25.329999923706055
2024-08-08,25.979999542236328
2024-08-09,25.8799991607666
2024-08-12,26.06999969482422
2024-08-13,26.1299991607666
2024-08-14,25.899999618530273
2024-08-15,27.0
2024-08-16,29.290000915527344
2024-08-19,29.540000915527344
2024-08-20,28.190000534057617
2024-08-21,27.020000457763672
2024-08-22,26.639999389648438
2024-08-23,26.829999923706055
2024-08-26,25.799999237060547
2024-08-27,26.3799991607666
2024-08-28,25.940000534057617
2024-08-29,26.3700008392334
2024-08-30,27.0
2024-09-03,26.700000762939453
2024-09-04,26.829999923706055
2024-09-05,26.3799991607666
2024-09-06,26.06999969482422
2024-09-09,25.889999389648438
2024-09-10,25.979999542236328
2024-09-11,26.559999465942383
2024-09-12,26.649999618530273
2024-09-13,26.239999771118164
2024-09-16,26.299999237060547
2024-09-17,26.920000076293945
2024-09-18,26.920000076293945
2024-09-19,28.739999771118164
2024-09-20,28.549999237060547
2024-09-23,29.760000228881836
2024-09-24,33.900001525878906
2024-09-25,33.209999084472656
2024-09-26,37.9900016784668
2024-09-27,39.900001525878906
2024-09-30,40.0
2024-10-01,42.93000030517578
2024-10-02,44.79999923706055
2024-10-03,44.599998474121094
2024-10-04,46.970001220703125
2024-10-07,47.08000183105469
2024-10-08,43.540000915527344
2024-10-09,42.84000015258789
2024-10-10,43.220001220703125
2024-10-11,43.83000183105469
2024-10-14,44.13999938964844
2024-10-15,40.15999984741211
2024-10-16,40.540000915527344
2024-10-17,38.849998474121094
2024-10-18,39.97999954223633
2024-10-21,39.68000030517578
2024-10-22,40.349998474121094
2024-10-23,40.0
2024-10-24,39.33000183105469
2024-10-25,39.900001525878906
2024-10-28,41.63999938964844
2024-10-29,41.13999938964844
2024-10-30,40.029998779296875
2024-10-31,40.619998931884766
2024-11-01,40.439998626708984
2024-11-04,39.86000061035156
2024-11-05,40.029998779296875
2024-11-06,38.66999816894531
2024-11-07,41.22999954223633
2024-11-08,38.349998474121094
2024-11-11,39.02000045776367
2024-11-12,36.099998474121094
2024-11-13,35.689998626708984
2024-11-14,33.349998474121094
2024-11-15,35.0
2024-11-18,35.33000183105469
2024-11-19,35.189998626708984
2024-11-20,35.18000030517578
2024-11-21,35.380001068115234
