Date,NBIX
2022-09-21,105.62999725341797
2022-09-22,103.33999633789062
2022-09-23,103.5
2022-09-26,100.56999969482422
2022-09-27,101.36000061035156
2022-09-28,102.83000183105469
2022-09-29,102.76000213623047
2022-09-30,106.20999908447266
2022-10-03,106.72000122070312
2022-10-04,109.23999786376953
2022-10-05,108.6500015258789
2022-10-06,111.37999725341797
2022-10-07,108.25
2022-10-10,106.83999633789062
2022-10-11,107.5999984741211
2022-10-12,108.33999633789062
2022-10-13,111.51000213623047
2022-10-14,108.2300033569336
2022-10-17,111.05999755859375
2022-10-18,112.69999694824219
2022-10-19,109.5
2022-10-20,110.68000030517578
2022-10-21,110.94000244140625
2022-10-24,110.11000061035156
2022-10-25,112.58999633789062
2022-10-26,113.98999786376953
2022-10-27,113.8499984741211
2022-10-28,115.56999969482422
2022-10-31,115.12000274658203
2022-11-01,119.36000061035156
2022-11-02,122.05999755859375
2022-11-03,124.11000061035156
2022-11-04,121.81999969482422
2022-11-07,121.05000305175781
2022-11-08,123.9000015258789
2022-11-09,122.38999938964844
2022-11-10,123.22000122070312
2022-11-11,121.44000244140625
2022-11-14,118.05000305175781
2022-11-15,114.7699966430664
2022-11-16,112.66999816894531
2022-11-17,115.05999755859375
2022-11-18,120.16000366210938
2022-11-21,118.30999755859375
2022-11-22,120.80000305175781
2022-11-23,118.97000122070312
2022-11-25,122.1500015258789
2022-11-28,121.66000366210938
2022-11-29,121.73999786376953
2022-11-30,127.05999755859375
2022-12-01,126.30999755859375
2022-12-02,126.80999755859375
2022-12-05,124.0
2022-12-06,120.20999908447266
2022-12-07,121.51000213623047
2022-12-08,120.38999938964844
2022-12-09,117.23999786376953
2022-12-12,119.4800033569336
2022-12-13,119.0
2022-12-14,119.23999786376953
2022-12-15,116.69000244140625
2022-12-16,117.19000244140625
2022-12-19,117.93000030517578
2022-12-20,119.16000366210938
2022-12-21,120.33999633789062
2022-12-22,122.4000015258789
2022-12-23,120.30999755859375
2022-12-27,118.93000030517578
2022-12-28,118.68000030517578
2022-12-29,120.19999694824219
2022-12-30,119.44000244140625
2023-01-03,120.08000183105469
2023-01-04,120.87999725341797
2023-01-05,122.94999694824219
2023-01-06,123.0199966430664
2023-01-09,107.98999786376953
2023-01-10,109.7699966430664
2023-01-11,110.48999786376953
2023-01-12,109.55000305175781
2023-01-13,108.98999786376953
2023-01-17,108.25
2023-01-18,108.66000366210938
2023-01-19,109.97000122070312
2023-01-20,111.36000061035156
2023-01-23,108.75
2023-01-24,108.66000366210938
2023-01-25,108.80000305175781
2023-01-26,108.37999725341797
2023-01-27,108.25
2023-01-30,108.29000091552734
2023-01-31,110.93000030517578
2023-02-01,110.22000122070312
2023-02-02,108.0
2023-02-03,110.02999877929688
2023-02-06,105.0199966430664
2023-02-07,103.81999969482422
2023-02-08,104.48999786376953
2023-02-09,104.51000213623047
2023-02-10,103.19000244140625
2023-02-13,103.5199966430664
2023-02-14,102.91999816894531
2023-02-15,103.7300033569336
2023-02-16,102.79000091552734
2023-02-17,103.54000091552734
2023-02-21,102.11000061035156
2023-02-22,102.80000305175781
2023-02-23,101.86000061035156
2023-02-24,102.44999694824219
2023-02-27,102.19999694824219
2023-02-28,103.0999984741211
2023-03-01,101.25
2023-03-02,100.16000366210938
2023-03-03,101.18000030517578
2023-03-06,100.7300033569336
2023-03-07,98.33000183105469
2023-03-08,97.86000061035156
2023-03-09,97.04000091552734
2023-03-10,95.80999755859375
2023-03-13,94.44000244140625
2023-03-14,95.4800033569336
2023-03-15,94.11000061035156
2023-03-16,94.25
2023-03-17,94.25
2023-03-20,97.20999908447266
2023-03-21,96.44000244140625
2023-03-22,95.1500015258789
2023-03-23,95.69000244140625
2023-03-24,97.05000305175781
2023-03-27,97.05000305175781
2023-03-28,96.41000366210938
2023-03-29,97.0999984741211
2023-03-30,99.20999908447266
2023-03-31,101.22000122070312
2023-04-03,100.86000061035156
2023-04-04,100.37999725341797
2023-04-05,102.20999908447266
2023-04-06,104.7699966430664
2023-04-10,103.22000122070312
2023-04-11,103.22000122070312
2023-04-12,102.95999908447266
2023-04-13,103.7699966430664
2023-04-14,102.77999877929688
2023-04-17,104.12000274658203
2023-04-18,103.72000122070312
2023-04-19,104.87000274658203
2023-04-20,104.55999755859375
2023-04-21,104.16999816894531
2023-04-24,103.55999755859375
2023-04-25,102.37000274658203
2023-04-26,102.72000122070312
2023-04-27,101.9000015258789
2023-04-28,101.04000091552734
2023-05-01,104.0199966430664
2023-05-02,103.44999694824219
2023-05-03,98.62000274658203
2023-05-04,95.83999633789062
2023-05-05,97.4000015258789
2023-05-08,97.9000015258789
2023-05-09,97.23999786376953
2023-05-10,96.73999786376953
2023-05-11,97.81999969482422
2023-05-12,96.70999908447266
2023-05-15,98.1500015258789
2023-05-16,94.33000183105469
2023-05-17,95.2699966430664
2023-05-18,94.87000274658203
2023-05-19,94.05999755859375
2023-05-22,93.5
2023-05-23,93.63999938964844
2023-05-24,92.61000061035156
2023-05-25,92.18000030517578
2023-05-26,91.22000122070312
2023-05-30,90.11000061035156
2023-05-31,89.52999877929688
2023-06-01,91.19000244140625
2023-06-02,92.31999969482422
2023-06-05,93.86000061035156
2023-06-06,95.41000366210938
2023-06-07,93.19999694824219
2023-06-08,94.02999877929688
2023-06-09,93.38999938964844
2023-06-12,93.48999786376953
2023-06-13,95.68000030517578
2023-06-14,94.22000122070312
2023-06-15,96.8499984741211
2023-06-16,97.5999984741211
2023-06-20,96.98999786376953
2023-06-21,98.61000061035156
2023-06-22,97.8499984741211
2023-06-23,96.38999938964844
2023-06-26,96.08999633789062
2023-06-27,94.69000244140625
2023-06-28,94.81999969482422
2023-06-29,94.48999786376953
2023-06-30,94.30000305175781
2023-07-03,94.4800033569336
2023-07-05,94.54000091552734
2023-07-06,94.4000015258789
2023-07-07,94.0199966430664
2023-07-10,95.55999755859375
2023-07-11,98.19000244140625
2023-07-12,97.2300033569336
2023-07-13,96.02999877929688
2023-07-14,95.11000061035156
2023-07-17,96.0
2023-07-18,97.19999694824219
2023-07-19,97.8499984741211
2023-07-20,97.91000366210938
2023-07-21,98.79000091552734
2023-07-24,100.0199966430664
2023-07-25,101.05000305175781
2023-07-26,100.37999725341797
2023-07-27,101.25
2023-07-28,102.75
2023-07-31,101.88999938964844
2023-08-01,103.44000244140625
2023-08-02,104.13999938964844
2023-08-03,103.29000091552734
2023-08-04,101.62999725341797
2023-08-07,101.2699966430664
2023-08-08,101.19000244140625
2023-08-09,101.41000366210938
2023-08-10,104.66000366210938
2023-08-11,105.22000122070312
2023-08-14,105.55999755859375
2023-08-15,106.31999969482422
2023-08-16,106.01000213623047
2023-08-17,104.30000305175781
2023-08-18,106.95999908447266
2023-08-21,108.31999969482422
2023-08-22,107.08999633789062
2023-08-23,107.69000244140625
2023-08-24,107.06999969482422
2023-08-25,107.5199966430664
2023-08-28,106.87999725341797
2023-08-29,106.88999938964844
2023-08-30,108.38999938964844
2023-08-31,108.88999938964844
2023-09-01,110.62999725341797
2023-09-05,109.93000030517578
2023-09-06,110.16999816894531
2023-09-07,108.4800033569336
2023-09-08,109.2699966430664
2023-09-11,109.63999938964844
2023-09-12,117.0999984741211
2023-09-13,114.30000305175781
2023-09-14,113.77999877929688
2023-09-15,112.44999694824219
2023-09-18,111.97000122070312
2023-09-19,114.80000305175781
2023-09-20,114.37999725341797
2023-09-21,113.11000061035156
2023-09-22,113.73999786376953
2023-09-25,113.68000030517578
2023-09-26,114.66000366210938
2023-09-27,115.45999908447266
2023-09-28,115.16000366210938
2023-09-29,112.5
2023-10-02,111.79000091552734
2023-10-03,110.51000213623047
2023-10-04,110.69000244140625
2023-10-05,115.30000305175781
2023-10-06,113.93000030517578
2023-10-09,113.08999633789062
2023-10-10,114.2699966430664
2023-10-11,113.61000061035156
2023-10-12,111.23999786376953
2023-10-13,112.83999633789062
2023-10-16,113.5999984741211
2023-10-17,114.19000244140625
2023-10-18,112.22000122070312
2023-10-19,111.12999725341797
2023-10-20,110.44000244140625
2023-10-23,107.91000366210938
2023-10-24,109.25
2023-10-25,108.2300033569336
2023-10-26,107.91999816894531
2023-10-27,106.06999969482422
2023-10-30,107.12999725341797
2023-10-31,110.94000244140625
2023-11-01,111.54000091552734
2023-11-02,113.38999938964844
2023-11-03,112.44000244140625
2023-11-06,114.01000213623047
2023-11-07,116.68000030517578
2023-11-08,115.38999938964844
2023-11-09,112.1500015258789
2023-11-10,107.16999816894531
2023-11-13,110.25
2023-11-14,112.37999725341797
2023-11-15,110.70999908447266
2023-11-16,108.7699966430664
2023-11-17,108.94000244140625
2023-11-20,109.43000030517578
2023-11-21,109.61000061035156
2023-11-22,110.9800033569336
2023-11-24,112.16999816894531
2023-11-27,113.0199966430664
2023-11-28,112.83999633789062
2023-11-29,113.54000091552734
2023-11-30,116.58999633789062
2023-12-01,117.12000274658203
2023-12-04,116.52999877929688
2023-12-05,118.54000091552734
2023-12-06,119.47000122070312
2023-12-07,120.0
2023-12-08,117.27999877929688
2023-12-11,118.51000213623047
2023-12-12,121.6500015258789
2023-12-13,123.55000305175781
2023-12-14,121.3499984741211
2023-12-15,120.22000122070312
2023-12-18,119.91999816894531
2023-12-19,121.5
2023-12-20,120.30999755859375
2023-12-21,121.16000366210938
2023-12-22,128.4499969482422
2023-12-26,131.19000244140625
2023-12-27,132.75999450683594
2023-12-28,132.14999389648438
2023-12-29,131.75999450683594
2024-01-02,131.72999572753906
2024-01-03,132.72999572753906
2024-01-04,133.5800018310547
2024-01-05,132.47999572753906
2024-01-08,133.94000244140625
2024-01-09,133.7100067138672
2024-01-10,132.38999938964844
2024-01-11,130.5800018310547
2024-01-12,132.02999877929688
2024-01-16,132.6199951171875
2024-01-17,137.1199951171875
2024-01-18,136.75
2024-01-19,137.3699951171875
2024-01-22,139.8000030517578
2024-01-23,140.41000366210938
2024-01-24,140.11000061035156
2024-01-25,141.00999450683594
2024-01-26,142.14999389648438
2024-01-29,142.22000122070312
2024-01-30,142.05999755859375
2024-01-31,139.77000427246094
2024-02-01,142.4499969482422
2024-02-02,141.74000549316406
2024-02-05,141.66000366210938
2024-02-06,142.9600067138672
2024-02-07,136.2899932861328
2024-02-08,134.4199981689453
2024-02-09,132.3000030517578
2024-02-12,130.42999267578125
2024-02-13,133.83999633789062
2024-02-14,131.77000427246094
2024-02-15,134.0
2024-02-16,132.30999755859375
2024-02-20,132.64999389648438
2024-02-21,130.64999389648438
2024-02-22,133.3699951171875
2024-02-23,134.17999267578125
2024-02-26,135.5800018310547
2024-02-27,136.02999877929688
2024-02-28,134.66000366210938
2024-02-29,130.39999389648438
2024-03-01,131.3000030517578
2024-03-04,133.1199951171875
2024-03-05,133.6699981689453
2024-03-06,132.25
2024-03-07,135.3300018310547
2024-03-08,139.22000122070312
2024-03-11,138.61000061035156
2024-03-12,137.74000549316406
2024-03-13,141.8000030517578
2024-03-14,139.16000366210938
2024-03-15,139.10000610351562
2024-03-18,139.44000244140625
2024-03-19,140.8699951171875
2024-03-20,140.64999389648438
2024-03-21,143.74000549316406
2024-03-22,141.42999267578125
2024-03-25,140.25
2024-03-26,141.16000366210938
2024-03-27,137.8300018310547
2024-03-28,137.9199981689453
2024-04-01,141.3800048828125
2024-04-02,137.74000549316406
2024-04-03,137.58999633789062
2024-04-04,137.61000061035156
2024-04-05,138.9199981689453
2024-04-08,139.44000244140625
2024-04-09,138.94000244140625
2024-04-10,138.08999633789062
2024-04-11,135.92999267578125
2024-04-12,134.66000366210938
2024-04-15,131.74000549316406
2024-04-16,132.99000549316406
2024-04-17,133.22999572753906
2024-04-18,132.5399932861328
2024-04-19,132.0
2024-04-22,133.66000366210938
2024-04-23,140.08999633789062
2024-04-24,138.97000122070312
2024-04-25,137.75999450683594
2024-04-26,135.99000549316406
2024-04-29,138.88999938964844
2024-04-30,137.5399932861328
2024-05-01,143.02999877929688
2024-05-02,139.8300018310547
2024-05-03,140.7100067138672
2024-05-06,141.7100067138672
2024-05-07,143.19000244140625
2024-05-08,139.02000427246094
2024-05-09,139.66000366210938
2024-05-10,136.6999969482422
2024-05-13,136.14999389648438
2024-05-14,138.47999572753906
2024-05-15,142.0
2024-05-16,141.91000366210938
2024-05-17,142.2899932861328
2024-05-20,141.64999389648438
2024-05-21,140.5500030517578
2024-05-22,139.42999267578125
2024-05-23,140.50999450683594
2024-05-24,139.39999389648438
2024-05-28,140.47999572753906
2024-05-29,134.6199951171875
2024-05-30,136.66000366210938
2024-05-31,135.41000366210938
2024-06-03,139.9199981689453
2024-06-04,133.47999572753906
2024-06-05,133.69000244140625
2024-06-06,133.07000732421875
2024-06-07,134.97000122070312
2024-06-10,134.6999969482422
2024-06-11,133.14999389648438
2024-06-12,134.6199951171875
2024-06-13,136.25999450683594
2024-06-14,135.4499969482422
2024-06-17,135.2899932861328
2024-06-18,130.86000061035156
2024-06-20,134.07000732421875
2024-06-21,134.57000732421875
2024-06-24,133.6199951171875
2024-06-25,135.0800018310547
2024-06-26,135.8300018310547
2024-06-27,134.30999755859375
2024-06-28,137.6699981689453
2024-07-01,140.11000061035156
2024-07-02,137.49000549316406
2024-07-03,138.22999572753906
2024-07-05,139.0800018310547
2024-07-08,142.24000549316406
2024-07-09,143.3000030517578
2024-07-10,147.1199951171875
2024-07-11,146.5
2024-07-12,147.42999267578125
2024-07-15,147.4600067138672
2024-07-16,147.4499969482422
2024-07-17,144.64999389648438
2024-07-18,144.13999938964844
2024-07-19,145.69000244140625
2024-07-22,145.27999877929688
2024-07-23,145.44000244140625
2024-07-24,145.8800048828125
2024-07-25,146.10000610351562
2024-07-26,146.8000030517578
2024-07-29,145.25
2024-07-30,141.17999267578125
2024-07-31,141.57000732421875
2024-08-01,153.14999389648438
2024-08-02,153.13999938964844
2024-08-05,147.6999969482422
2024-08-06,145.6300048828125
2024-08-07,144.1300048828125
2024-08-08,146.72999572753906
2024-08-09,147.32000732421875
2024-08-12,147.2899932861328
2024-08-13,150.6999969482422
2024-08-14,146.69000244140625
2024-08-15,147.77000427246094
2024-08-16,145.00999450683594
2024-08-19,148.24000549316406
2024-08-20,149.58999633789062
2024-08-21,150.88999938964844
2024-08-22,152.57000732421875
2024-08-23,152.80999755859375
2024-08-26,152.27000427246094
2024-08-27,152.5500030517578
2024-08-28,123.76000213623047
2024-08-29,128.42999267578125
2024-08-30,127.05999755859375
2024-09-03,125.0999984741211
2024-09-04,122.54000091552734
2024-09-05,121.20999908447266
2024-09-06,120.16999816894531
2024-09-09,120.63999938964844
2024-09-10,119.0999984741211
2024-09-11,121.47000122070312
2024-09-12,121.27999877929688
2024-09-13,122.25
2024-09-16,122.25
2024-09-17,122.30999755859375
2024-09-18,119.8499984741211
2024-09-19,120.45999908447266
2024-09-20,118.3499984741211
2024-09-23,117.75
2024-09-24,116.48999786376953
2024-09-25,114.55000305175781
2024-09-26,115.93000030517578
2024-09-27,115.05999755859375
2024-09-30,115.22000122070312
2024-10-01,114.1500015258789
2024-10-02,113.94999694824219
2024-10-03,111.87999725341797
2024-10-04,114.0
2024-10-07,112.16000366210938
2024-10-08,111.66000366210938
2024-10-09,111.62000274658203
2024-10-10,112.41000366210938
2024-10-11,115.48999786376953
2024-10-14,116.44000244140625
2024-10-15,117.33999633789062
2024-10-16,118.3499984741211
2024-10-17,118.45999908447266
2024-10-18,118.01000213623047
2024-10-21,116.56999969482422
2024-10-22,116.77999877929688
2024-10-23,115.08000183105469
2024-10-24,115.5199966430664
2024-10-25,116.08000183105469
2024-10-28,116.19999694824219
2024-10-29,116.19000244140625
2024-10-30,124.33000183105469
2024-10-31,120.2699966430664
2024-11-01,122.20999908447266
2024-11-04,120.52999877929688
2024-11-05,121.52999877929688
2024-11-06,125.30000305175781
2024-11-07,123.9800033569336
2024-11-08,125.73999786376953
2024-11-11,127.16999816894531
2024-11-12,127.01000213623047
2024-11-13,125.51000213623047
2024-11-14,122.87999725341797
2024-11-15,117.44000244140625
2024-11-18,117.62000274658203
2024-11-19,119.12999725341797
2024-11-20,123.29000091552734
2024-11-21,125.0
