Date,QXO
2022-06-22,20.15999984741211
2022-06-23,20.239999771118164
2022-06-24,21.920000076293945
2022-06-27,21.760000228881836
2022-06-28,21.600000381469727
2022-06-29,22.239999771118164
2022-06-30,21.68000030517578
2022-07-01,22.479999542236328
2022-07-05,22.239999771118164
2022-07-06,22.799999237060547
2022-07-07,23.040000915527344
2022-07-08,23.440000534057617
2022-07-11,24.079999923706055
2022-07-12,22.079999923706055
2022-07-13,23.280000686645508
2022-07-14,22.31999969482422
2022-07-15,22.959999084472656
2022-07-18,24.0
2022-07-19,23.440000534057617
2022-07-20,23.600000381469727
2022-07-21,23.84000015258789
2022-07-22,22.959999084472656
2022-07-25,23.1200008392334
2022-07-26,22.399999618530273
2022-07-27,22.239999771118164
2022-07-28,22.15999984741211
2022-07-29,22.31999969482422
2022-08-01,22.15999984741211
2022-08-02,23.040000915527344
2022-08-03,23.84000015258789
2022-08-04,23.360000610351562
2022-08-05,23.600000381469727
2022-08-08,25.040000915527344
2022-08-09,29.440000534057617
2022-08-10,32.560001373291016
2022-08-11,34.400001525878906
2022-08-12,31.84000015258789
2022-08-15,29.920000076293945
2022-08-16,24.799999237060547
2022-08-17,26.8799991607666
2022-08-18,26.31999969482422
2022-08-19,26.0
2022-08-22,26.479999542236328
2022-08-23,28.8799991607666
2022-08-24,31.600000381469727
2022-08-25,29.920000076293945
2022-08-26,28.31999969482422
2022-08-29,28.639999389648438
2022-08-30,29.360000610351562
2022-08-31,28.959999084472656
2022-09-01,28.079999923706055
2022-09-02,26.719999313354492
2022-09-06,26.799999237060547
2022-09-07,26.079999923706055
2022-09-08,25.440000534057617
2022-09-09,23.760000228881836
2022-09-12,22.799999237060547
2022-09-13,23.1200008392334
2022-09-14,22.8799991607666
2022-09-15,22.0
2022-09-16,21.1200008392334
2022-09-19,21.520000457763672
2022-09-20,21.1200008392334
2022-09-21,21.040000915527344
2022-09-22,19.280000686645508
2022-09-23,18.719999313354492
2022-09-26,18.8799991607666
2022-09-27,18.959999084472656
2022-09-28,19.84000015258789
2022-09-29,22.079999923706055
2022-09-30,22.479999542236328
2022-10-03,20.799999237060547
2022-10-04,25.200000762939453
2022-10-05,28.399999618530273
2022-10-06,28.399999618530273
2022-10-07,29.520000457763672
2022-10-10,28.639999389648438
2022-10-11,29.600000381469727
2022-10-12,30.799999237060547
2022-10-13,33.119998931884766
2022-10-14,34.720001220703125
2022-10-17,34.31999969482422
2022-10-18,33.599998474121094
2022-10-19,32.47999954223633
2022-10-20,32.08000183105469
2022-10-21,32.880001068115234
2022-10-24,32.79999923706055
2022-10-25,32.2400016784668
2022-10-26,32.47999954223633
2022-10-27,34.2400016784668
2022-10-28,35.439998626708984
2022-10-31,34.959999084472656
2022-11-01,35.52000045776367
2022-11-02,34.880001068115234
2022-11-03,35.91999816894531
2022-11-04,36.880001068115234
2022-11-07,36.63999938964844
2022-11-08,37.279998779296875
2022-11-09,36.560001373291016
2022-11-10,34.63999938964844
2022-11-11,28.559999465942383
2022-11-14,27.200000762939453
2022-11-15,29.1200008392334
2022-11-16,28.559999465942383
2022-11-17,28.719999313354492
2022-11-18,28.719999313354492
2022-11-21,28.239999771118164
2022-11-22,27.84000015258789
2022-11-23,27.760000228881836
2022-11-25,29.280000686645508
2022-11-28,28.559999465942383
2022-11-29,28.479999542236328
2022-11-30,28.799999237060547
2022-12-01,29.200000762939453
2022-12-02,29.600000381469727
2022-12-05,28.719999313354492
2022-12-06,27.84000015258789
2022-12-07,28.639999389648438
2022-12-08,27.84000015258789
2022-12-09,27.68000030517578
2022-12-12,26.959999084472656
2022-12-13,26.719999313354492
2022-12-14,25.760000228881836
2022-12-15,26.239999771118164
2022-12-16,25.760000228881836
2022-12-19,24.8799991607666
2022-12-20,24.239999771118164
2022-12-21,24.559999465942383
2022-12-22,24.15999984741211
2022-12-23,23.68000030517578
2022-12-27,22.239999771118164
2022-12-28,21.920000076293945
2022-12-29,23.600000381469727
2022-12-30,23.68000030517578
2023-01-03,23.200000762939453
2023-01-04,23.1200008392334
2023-01-05,23.040000915527344
2023-01-06,23.1200008392334
2023-01-09,26.399999618530273
2023-01-10,25.920000076293945
2023-01-11,25.920000076293945
2023-01-12,26.479999542236328
2023-01-13,26.639999389648438
2023-01-17,26.239999771118164
2023-01-18,25.760000228881836
2023-01-19,25.360000610351562
2023-01-20,26.959999084472656
2023-01-23,26.479999542236328
2023-01-24,26.799999237060547
2023-01-25,26.479999542236328
2023-01-26,27.040000915527344
2023-01-27,26.959999084472656
2023-01-30,26.399999618530273
2023-01-31,26.719999313354492
2023-02-01,27.200000762939453
2023-02-02,27.84000015258789
2023-02-03,27.520000457763672
2023-02-06,27.920000076293945
2023-02-07,28.0
2023-02-08,27.440000534057617
2023-02-09,27.280000686645508
2023-02-10,27.84000015258789
2023-02-13,28.31999969482422
2023-02-14,28.31999969482422
2023-02-15,28.799999237060547
2023-02-16,28.399999618530273
2023-02-17,27.920000076293945
2023-02-21,28.479999542236328
2023-02-22,28.639999389648438
2023-02-23,27.920000076293945
2023-02-24,27.760000228881836
2023-02-27,27.440000534057617
2023-02-28,27.1200008392334
2023-03-01,26.959999084472656
2023-03-02,26.479999542236328
2023-03-03,26.959999084472656
2023-03-06,25.760000228881836
2023-03-07,24.239999771118164
2023-03-08,24.0
2023-03-09,22.719999313354492
2023-03-10,22.399999618530273
2023-03-13,22.239999771118164
2023-03-14,22.479999542236328
2023-03-15,22.399999618530273
2023-03-16,23.84000015258789
2023-03-17,24.0
2023-03-20,23.440000534057617
2023-03-21,23.760000228881836
2023-03-22,23.84000015258789
2023-03-23,24.239999771118164
2023-03-24,24.399999618530273
2023-03-27,24.639999389648438
2023-03-28,23.68000030517578
2023-03-29,24.239999771118164
2023-03-30,24.15999984741211
2023-03-31,24.399999618530273
2023-04-03,24.719999313354492
2023-04-04,25.280000686645508
2023-04-05,24.959999084472656
2023-04-06,24.959999084472656
2023-04-10,25.040000915527344
2023-04-11,25.760000228881836
2023-04-12,25.520000457763672
2023-04-13,26.559999465942383
2023-04-14,25.360000610351562
2023-04-17,25.84000015258789
2023-04-18,25.600000381469727
2023-04-19,26.0
2023-04-20,26.15999984741211
2023-04-21,25.68000030517578
2023-04-24,25.84000015258789
2023-04-25,25.520000457763672
2023-04-26,25.760000228881836
2023-04-27,25.520000457763672
2023-04-28,25.280000686645508
2023-05-01,25.040000915527344
2023-05-02,24.719999313354492
2023-05-03,24.31999969482422
2023-05-04,24.639999389648438
2023-05-05,24.399999618530273
2023-05-08,24.31999969482422
2023-05-09,24.799999237060547
2023-05-10,24.959999084472656
2023-05-11,23.84000015258789
2023-05-12,25.520000457763672
2023-05-15,25.040000915527344
2023-05-16,24.799999237060547
2023-05-17,24.799999237060547
2023-05-18,24.079999923706055
2023-05-19,24.15999984741211
2023-05-22,24.559999465942383
2023-05-23,24.479999542236328
2023-05-24,25.920000076293945
2023-05-25,25.600000381469727
2023-05-26,26.0
2023-05-30,25.520000457763672
2023-05-31,25.360000610351562
2023-06-01,25.360000610351562
2023-06-02,25.040000915527344
2023-06-05,25.280000686645508
2023-06-06,25.200000762939453
2023-06-07,24.639999389648438
2023-06-08,24.959999084472656
2023-06-09,24.8799991607666
2023-06-12,24.559999465942383
2023-06-13,24.31999969482422
2023-06-14,24.639999389648438
2023-06-15,24.479999542236328
2023-06-16,24.399999618530273
2023-06-20,24.399999618530273
2023-06-21,24.959999084472656
2023-06-22,24.799999237060547
2023-06-23,26.079999923706055
2023-06-26,27.440000534057617
2023-06-27,28.479999542236328
2023-06-28,27.440000534057617
2023-06-29,27.040000915527344
2023-06-30,26.959999084472656
2023-07-03,27.360000610351562
2023-07-05,27.360000610351562
2023-07-06,27.200000762939453
2023-07-07,27.200000762939453
2023-07-10,26.959999084472656
2023-07-11,26.639999389648438
2023-07-12,27.360000610351562
2023-07-13,27.440000534057617
2023-07-14,28.079999923706055
2023-07-17,27.440000534057617
2023-07-18,28.559999465942383
2023-07-19,26.639999389648438
2023-07-20,27.440000534057617
2023-07-21,27.040000915527344
2023-07-24,26.799999237060547
2023-07-25,26.719999313354492
2023-07-26,26.799999237060547
2023-07-27,28.15999984741211
2023-07-28,29.200000762939453
2023-07-31,28.799999237060547
2023-08-01,27.760000228881836
2023-08-02,28.31999969482422
2023-08-03,28.079999923706055
2023-08-04,27.760000228881836
2023-08-07,28.079999923706055
2023-08-08,28.31999969482422
2023-08-09,30.31999969482422
2023-08-10,31.84000015258789
2023-08-11,32.0
2023-08-14,31.520000457763672
2023-08-15,32.15999984741211
2023-08-16,32.0
2023-08-17,31.200000762939453
2023-08-18,30.31999969482422
2023-08-21,30.399999618530273
2023-08-22,29.520000457763672
2023-08-23,29.68000030517578
2023-08-24,29.68000030517578
2023-08-25,29.280000686645508
2023-08-28,30.559999465942383
2023-08-29,30.0
2023-08-30,30.079999923706055
2023-08-31,30.239999771118164
2023-09-01,29.84000015258789
2023-09-05,29.68000030517578
2023-09-06,28.799999237060547
2023-09-07,27.520000457763672
2023-09-08,27.200000762939453
2023-09-11,27.440000534057617
2023-09-12,25.200000762939453
2023-09-13,25.360000610351562
2023-09-14,25.68000030517578
2023-09-15,26.0
2023-09-18,25.84000015258789
2023-09-19,25.920000076293945
2023-09-20,25.440000534057617
2023-09-21,24.8799991607666
2023-09-22,25.1200008392334
2023-09-25,24.8799991607666
2023-09-26,24.0
2023-09-27,24.079999923706055
2023-09-28,25.440000534057617
2023-09-29,26.239999771118164
2023-10-02,27.600000381469727
2023-10-03,27.1200008392334
2023-10-04,27.040000915527344
2023-10-05,26.479999542236328
2023-10-06,27.200000762939453
2023-10-09,28.079999923706055
2023-10-10,28.799999237060547
2023-10-11,28.239999771118164
2023-10-12,28.799999237060547
2023-10-13,27.84000015258789
2023-10-16,27.200000762939453
2023-10-17,26.239999771118164
2023-10-18,25.440000534057617
2023-10-19,26.15999984741211
2023-10-20,25.920000076293945
2023-10-23,25.760000228881836
2023-10-24,25.520000457763672
2023-10-25,25.520000457763672
2023-10-26,25.200000762939453
2023-10-27,25.1200008392334
2023-10-30,25.040000915527344
2023-10-31,25.1200008392334
2023-11-01,24.959999084472656
2023-11-02,25.68000030517578
2023-11-03,27.280000686645508
2023-11-06,27.520000457763672
2023-11-07,27.760000228881836
2023-11-08,27.68000030517578
2023-11-09,28.559999465942383
2023-11-10,28.8799991607666
2023-11-13,28.559999465942383
2023-11-14,27.600000381469727
2023-11-15,28.399999618530273
2023-11-16,28.639999389648438
2023-11-17,28.0
2023-11-20,28.799999237060547
2023-11-21,29.84000015258789
2023-11-22,30.0
2023-11-24,29.040000915527344
2023-11-27,29.84000015258789
2023-11-28,30.0
2023-11-29,29.520000457763672
2023-11-30,29.440000534057617
2023-12-01,29.360000610351562
2023-12-04,99.91999816894531
2023-12-05,78.80000305175781
2023-12-06,66.4000015258789
2023-12-07,76.72000122070312
2023-12-08,70.87999725341797
2023-12-11,87.04000091552734
2023-12-12,76.0
2023-12-13,79.27999877929688
2023-12-14,67.68000030517578
2023-12-15,68.80000305175781
2023-12-18,77.68000030517578
2023-12-19,76.63999938964844
2023-12-20,81.5199966430664
2023-12-21,91.91999816894531
2023-12-22,86.95999908447266
2023-12-26,94.87999725341797
2023-12-27,104.4000015258789
2023-12-28,123.5999984741211
2023-12-29,136.8800048828125
2024-01-02,129.36000061035156
2024-01-03,121.91999816894531
2024-01-04,148.0
2024-01-05,175.83999633789062
2024-01-08,151.75999450683594
2024-01-09,144.24000549316406
2024-01-10,131.67999267578125
2024-01-11,126.63999938964844
2024-01-12,120.55999755859375
2024-01-16,107.44000244140625
2024-01-17,100.08000183105469
2024-01-18,109.12000274658203
2024-01-19,111.91999816894531
2024-01-22,112.0
2024-01-23,122.4000015258789
2024-01-24,117.5999984741211
2024-01-25,109.91999816894531
2024-01-26,110.23999786376953
2024-01-29,109.04000091552734
2024-01-30,104.95999908447266
2024-01-31,106.4800033569336
2024-02-01,106.08000183105469
2024-02-02,105.83999633789062
2024-02-05,98.0
2024-02-06,96.95999908447266
2024-02-07,104.80000305175781
2024-02-08,106.95999908447266
2024-02-09,119.5199966430664
2024-02-12,127.12000274658203
2024-02-13,117.76000213623047
2024-02-14,124.4800033569336
2024-02-15,121.91999816894531
2024-02-16,116.87999725341797
2024-02-20,122.4000015258789
2024-02-21,122.16000366210938
2024-02-22,126.16000366210938
2024-02-23,131.1999969482422
2024-02-26,143.44000244140625
2024-02-27,139.36000061035156
2024-02-28,130.32000732421875
2024-02-29,120.31999969482422
2024-03-01,119.91999816894531
2024-03-04,124.4000015258789
2024-03-05,120.55999755859375
2024-03-06,117.12000274658203
2024-03-07,109.68000030517578
2024-03-08,108.4800033569336
2024-03-11,110.08000183105469
2024-03-12,112.55999755859375
2024-03-13,115.36000061035156
2024-03-14,107.04000091552734
2024-03-15,110.4800033569336
2024-03-18,116.4800033569336
2024-03-19,106.23999786376953
2024-03-20,106.87999725341797
2024-03-21,109.44000244140625
2024-03-22,104.80000305175781
2024-03-25,104.23999786376953
2024-03-26,104.72000122070312
2024-03-27,104.4000015258789
2024-03-28,105.5199966430664
2024-04-01,102.87999725341797
2024-04-02,103.36000061035156
2024-04-03,104.0
2024-04-04,102.80000305175781
2024-04-05,102.72000122070312
2024-04-08,100.4000015258789
2024-04-09,103.83999633789062
2024-04-10,101.04000091552734
2024-04-11,104.72000122070312
2024-04-12,101.5199966430664
2024-04-15,111.19999694824219
2024-04-16,117.91999816894531
2024-04-17,124.72000122070312
2024-04-18,110.4000015258789
2024-04-19,105.36000061035156
2024-04-22,106.23999786376953
2024-04-23,109.27999877929688
2024-04-24,103.36000061035156
2024-04-25,107.44000244140625
2024-04-26,111.5199966430664
2024-04-29,120.0
2024-04-30,114.4800033569336
2024-05-01,113.68000030517578
2024-05-02,111.83999633789062
2024-05-03,111.68000030517578
2024-05-06,118.72000122070312
2024-05-07,112.95999908447266
2024-05-08,118.08000183105469
2024-05-09,118.87999725341797
2024-05-10,114.80000305175781
2024-05-13,117.5199966430664
2024-05-14,122.08000183105469
2024-05-15,126.4000015258789
2024-05-16,130.0800018310547
2024-05-17,123.19999694824219
2024-05-20,129.52000427246094
2024-05-21,129.44000244140625
2024-05-22,124.95999908447266
2024-05-23,120.0
2024-05-24,127.91999816894531
2024-05-28,141.75999450683594
2024-05-29,155.60000610351562
2024-05-30,156.0
2024-05-31,148.72000122070312
2024-06-03,154.8000030517578
2024-06-04,156.8800048828125
2024-06-05,130.47999572753906
2024-06-06,220.0
2024-06-07,220.0
2024-06-10,235.61000061035156
2024-06-11,172.99000549316406
2024-06-12,179.30999755859375
2024-06-13,205.39999389648438
2024-06-14,134.2100067138672
2024-06-17,122.08999633789062
2024-06-18,91.7699966430664
2024-06-20,81.97000122070312
2024-06-21,86.51000213623047
2024-06-24,85.86000061035156
2024-06-25,79.8499984741211
2024-06-26,73.55000305175781
2024-06-27,73.9800033569336
2024-06-28,71.76000213623047
2024-07-01,62.2599983215332
2024-07-02,65.70999908447266
2024-07-03,63.650001525878906
2024-07-05,61.0
2024-07-08,49.09000015258789
2024-07-09,46.0
2024-07-10,42.97999954223633
2024-07-11,41.7400016784668
2024-07-12,49.5099983215332
2024-07-15,52.95000076293945
2024-07-16,54.5
2024-07-17,71.69999694824219
2024-07-18,67.11000061035156
2024-07-19,58.61000061035156
2024-07-22,60.099998474121094
2024-07-23,79.30000305175781
2024-07-24,123.95999908447266
2024-07-25,83.83000183105469
2024-07-26,78.69000244140625
2024-07-29,60.5
2024-07-30,12.050000190734863
2024-07-31,12.5
2024-08-01,12.350000381469727
2024-08-02,11.989999771118164
2024-08-05,11.449999809265137
2024-08-06,11.369999885559082
2024-08-07,10.989999771118164
2024-08-08,11.149999618530273
2024-08-09,11.15999984741211
2024-08-12,10.760000228881836
2024-08-13,10.949999809265137
2024-08-14,10.75
2024-08-15,11.350000381469727
2024-08-16,12.619999885559082
2024-08-19,12.260000228881836
2024-08-20,12.399999618530273
2024-08-21,13.510000228881836
2024-08-22,14.0
2024-08-23,13.899999618530273
2024-08-26,14.760000228881836
2024-08-27,14.859999656677246
2024-08-28,14.069999694824219
2024-08-29,13.449999809265137
2024-08-30,13.8100004196167
2024-09-03,13.289999961853027
2024-09-04,12.869999885559082
2024-09-05,13.710000038146973
2024-09-06,14.300000190734863
2024-09-09,14.880000114440918
2024-09-10,15.199999809265137
2024-09-11,15.479999542236328
2024-09-12,14.949999809265137
2024-09-13,14.699999809265137
2024-09-16,13.75
2024-09-17,14.539999961853027
2024-09-18,14.649999618530273
2024-09-19,14.869999885559082
2024-09-20,15.079999923706055
2024-09-23,15.529999732971191
2024-09-24,15.720000267028809
2024-09-25,15.100000381469727
2024-09-26,15.199999809265137
2024-09-27,15.729999542236328
2024-09-30,15.770000457763672
2024-10-01,14.640000343322754
2024-10-02,14.350000381469727
2024-10-03,13.949999809265137
2024-10-04,13.979999542236328
2024-10-07,13.670000076293945
2024-10-08,14.770000457763672
2024-10-09,14.760000228881836
2024-10-10,14.970000267028809
2024-10-11,15.59000015258789
2024-10-14,15.949999809265137
2024-10-15,15.34000015258789
2024-10-16,15.40999984741211
2024-10-17,15.420000076293945
2024-10-18,15.399999618530273
2024-10-21,15.430000305175781
2024-10-22,15.25
2024-10-23,15.050000190734863
2024-10-24,14.880000114440918
2024-10-25,15.09000015258789
2024-10-28,15.5
2024-10-29,15.34000015258789
2024-10-30,15.069999694824219
2024-10-31,15.220000267028809
2024-11-01,15.25
2024-11-04,15.210000038146973
2024-11-05,15.390000343322754
2024-11-06,15.25
2024-11-07,15.649999618530273
2024-11-08,16.049999237060547
2024-11-11,16.139999389648438
2024-11-12,16.219999313354492
2024-11-13,15.260000228881836
2024-11-14,15.229999542236328
2024-11-15,15.399999618530273
2024-11-18,15.5
2024-11-19,15.899999618530273
2024-11-20,15.989999771118164
2024-11-21,16.639999389648438
