Date,TFSL
2022-10-06,13.15999984741211
2022-10-07,12.699999809265137
2022-10-10,12.600000381469727
2022-10-11,12.729999542236328
2022-10-12,12.609999656677246
2022-10-13,13.039999961853027
2022-10-14,13.010000228881836
2022-10-17,13.15999984741211
2022-10-18,13.140000343322754
2022-10-19,13.0
2022-10-20,12.600000381469727
2022-10-21,12.899999618530273
2022-10-24,13.109999656677246
2022-10-25,13.170000076293945
2022-10-26,13.149999618530273
2022-10-27,13.1899995803833
2022-10-28,14.229999542236328
2022-10-31,14.050000190734863
2022-11-01,14.010000228881836
2022-11-02,13.760000228881836
2022-11-03,13.640000343322754
2022-11-04,13.779999732971191
2022-11-07,13.760000228881836
2022-11-08,13.770000457763672
2022-11-09,13.569999694824219
2022-11-10,14.079999923706055
2022-11-11,14.0600004196167
2022-11-14,14.039999961853027
2022-11-15,14.149999618530273
2022-11-16,13.9399995803833
2022-11-17,13.890000343322754
2022-11-18,14.039999961853027
2022-11-21,13.8100004196167
2022-11-22,14.010000228881836
2022-11-23,13.930000305175781
2022-11-25,13.970000267028809
2022-11-28,13.5
2022-11-29,13.539999961853027
2022-11-30,13.649999618530273
2022-12-01,14.069999694824219
2022-12-02,13.90999984741211
2022-12-05,13.829999923706055
2022-12-06,13.789999961853027
2022-12-07,13.710000038146973
2022-12-08,13.890000343322754
2022-12-09,14.010000228881836
2022-12-12,13.90999984741211
2022-12-13,14.069999694824219
2022-12-14,14.170000076293945
2022-12-15,13.6899995803833
2022-12-16,13.8100004196167
2022-12-19,13.770000457763672
2022-12-20,13.880000114440918
2022-12-21,14.09000015258789
2022-12-22,13.970000267028809
2022-12-23,14.15999984741211
2022-12-27,14.369999885559082
2022-12-28,14.270000457763672
2022-12-29,14.5600004196167
2022-12-30,14.40999984741211
2023-01-03,14.430000305175781
2023-01-04,14.390000343322754
2023-01-05,14.220000267028809
2023-01-06,14.539999961853027
2023-01-09,14.630000114440918
2023-01-10,14.520000457763672
2023-01-11,14.680000305175781
2023-01-12,14.90999984741211
2023-01-13,15.029999732971191
2023-01-17,15.020000457763672
2023-01-18,14.770000457763672
2023-01-19,14.720000267028809
2023-01-20,14.979999542236328
2023-01-23,14.930000305175781
2023-01-24,14.779999732971191
2023-01-25,14.680000305175781
2023-01-26,14.510000228881836
2023-01-27,14.4399995803833
2023-01-30,14.100000381469727
2023-01-31,14.25
2023-02-01,14.220000267028809
2023-02-02,14.550000190734863
2023-02-03,14.489999771118164
2023-02-06,14.270000457763672
2023-02-07,14.399999618530273
2023-02-08,14.329999923706055
2023-02-09,14.199999809265137
2023-02-10,14.329999923706055
2023-02-13,14.430000305175781
2023-02-14,14.34000015258789
2023-02-15,14.449999809265137
2023-02-16,14.390000343322754
2023-02-17,14.4399995803833
2023-02-21,14.25
2023-02-22,14.289999961853027
2023-02-23,14.470000267028809
2023-02-24,14.460000038146973
2023-02-27,14.420000076293945
2023-02-28,14.489999771118164
2023-03-01,14.350000381469727
2023-03-02,14.300000190734863
2023-03-03,14.329999923706055
2023-03-06,13.800000190734863
2023-03-07,13.550000190734863
2023-03-08,13.369999885559082
2023-03-09,12.869999885559082
2023-03-10,12.65999984741211
2023-03-13,12.449999809265137
2023-03-14,12.770000457763672
2023-03-15,12.890000343322754
2023-03-16,13.140000343322754
2023-03-17,12.760000228881836
2023-03-20,12.710000038146973
2023-03-21,12.970000267028809
2023-03-22,12.680000305175781
2023-03-23,12.300000190734863
2023-03-24,12.630000114440918
2023-03-27,12.710000038146973
2023-03-28,12.5600004196167
2023-03-29,12.699999809265137
2023-03-30,12.6899995803833
2023-03-31,12.630000114440918
2023-04-03,12.539999961853027
2023-04-04,12.279999732971191
2023-04-05,12.130000114440918
2023-04-06,12.319999694824219
2023-04-10,12.399999618530273
2023-04-11,12.529999732971191
2023-04-12,12.579999923706055
2023-04-13,12.680000305175781
2023-04-14,12.630000114440918
2023-04-17,12.819999694824219
2023-04-18,12.569999694824219
2023-04-19,12.680000305175781
2023-04-20,12.609999656677246
2023-04-21,12.470000267028809
2023-04-24,12.479999542236328
2023-04-25,12.289999961853027
2023-04-26,12.100000381469727
2023-04-27,12.229999542236328
2023-04-28,12.039999961853027
2023-05-01,12.0
2023-05-02,11.630000114440918
2023-05-03,11.350000381469727
2023-05-04,11.449999809265137
2023-05-05,11.930000305175781
2023-05-08,11.75
2023-05-09,11.350000381469727
2023-05-10,11.350000381469727
2023-05-11,11.239999771118164
2023-05-12,11.180000305175781
2023-05-15,11.289999961853027
2023-05-16,11.229999542236328
2023-05-17,11.579999923706055
2023-05-18,11.40999984741211
2023-05-19,11.359999656677246
2023-05-22,11.380000114440918
2023-05-23,11.59000015258789
2023-05-24,11.579999923706055
2023-05-25,11.539999961853027
2023-05-26,11.390000343322754
2023-05-30,11.449999809265137
2023-05-31,11.3100004196167
2023-06-01,11.699999809265137
2023-06-02,12.119999885559082
2023-06-05,11.979999542236328
2023-06-06,12.369999885559082
2023-06-07,12.699999809265137
2023-06-08,12.84000015258789
2023-06-09,12.770000457763672
2023-06-12,12.770000457763672
2023-06-13,12.970000267028809
2023-06-14,12.770000457763672
2023-06-15,12.850000381469727
2023-06-16,12.739999771118164
2023-06-20,12.680000305175781
2023-06-21,12.5600004196167
2023-06-22,12.25
2023-06-23,12.239999771118164
2023-06-26,12.390000343322754
2023-06-27,12.470000267028809
2023-06-28,12.5
2023-06-29,12.600000381469727
2023-06-30,12.569999694824219
2023-07-03,12.65999984741211
2023-07-05,12.609999656677246
2023-07-06,12.5
2023-07-07,12.600000381469727
2023-07-10,12.760000228881836
2023-07-11,12.84000015258789
2023-07-12,12.979999542236328
2023-07-13,13.039999961853027
2023-07-14,12.920000076293945
2023-07-17,13.010000228881836
2023-07-18,13.279999732971191
2023-07-19,13.399999618530273
2023-07-20,13.369999885559082
2023-07-21,13.3100004196167
2023-07-24,13.489999771118164
2023-07-25,13.569999694824219
2023-07-26,13.930000305175781
2023-07-27,13.6899995803833
2023-07-28,14.3100004196167
2023-07-31,14.510000228881836
2023-08-01,14.739999771118164
2023-08-02,14.789999961853027
2023-08-03,14.850000381469727
2023-08-04,14.869999885559082
2023-08-07,14.970000267028809
2023-08-08,14.880000114440918
2023-08-09,14.760000228881836
2023-08-10,14.75
2023-08-11,14.949999809265137
2023-08-14,14.84000015258789
2023-08-15,14.350000381469727
2023-08-16,14.229999542236328
2023-08-17,14.069999694824219
2023-08-18,14.029999732971191
2023-08-21,13.829999923706055
2023-08-22,13.59000015258789
2023-08-23,13.770000457763672
2023-08-24,13.739999771118164
2023-08-25,13.4399995803833
2023-08-28,13.5
2023-08-29,13.539999961853027
2023-08-30,13.579999923706055
2023-08-31,13.609999656677246
2023-09-01,13.8100004196167
2023-09-05,13.619999885559082
2023-09-06,13.4399995803833
2023-09-07,13.390000343322754
2023-09-08,13.5
2023-09-11,13.069999694824219
2023-09-12,12.84000015258789
2023-09-13,12.630000114440918
2023-09-14,12.770000457763672
2023-09-15,12.619999885559082
2023-09-18,12.359999656677246
2023-09-19,12.15999984741211
2023-09-20,12.140000343322754
2023-09-21,11.8100004196167
2023-09-22,12.020000457763672
2023-09-25,12.010000228881836
2023-09-26,11.9399995803833
2023-09-27,11.770000457763672
2023-09-28,11.84000015258789
2023-09-29,11.819999694824219
2023-10-02,11.5
2023-10-03,11.4399995803833
2023-10-04,11.539999961853027
2023-10-05,11.710000038146973
2023-10-06,11.6899995803833
2023-10-09,11.720000267028809
2023-10-10,11.819999694824219
2023-10-11,11.75
2023-10-12,11.670000076293945
2023-10-13,11.5600004196167
2023-10-16,11.680000305175781
2023-10-17,11.739999771118164
2023-10-18,11.399999618530273
2023-10-19,11.199999809265137
2023-10-20,11.069999694824219
2023-10-23,11.039999961853027
2023-10-24,11.050000190734863
2023-10-25,11.109999656677246
2023-10-26,11.470000267028809
2023-10-27,11.680000305175781
2023-10-30,11.729999542236328
2023-10-31,11.859999656677246
2023-11-01,12.09000015258789
2023-11-02,12.420000076293945
2023-11-03,12.729999542236328
2023-11-06,12.6899995803833
2023-11-07,12.699999809265137
2023-11-08,12.770000457763672
2023-11-09,12.609999656677246
2023-11-10,12.489999771118164
2023-11-13,12.520000457763672
2023-11-14,13.279999732971191
2023-11-15,13.470000267028809
2023-11-16,13.380000114440918
2023-11-17,13.640000343322754
2023-11-20,13.619999885559082
2023-11-21,13.579999923706055
2023-11-22,13.460000038146973
2023-11-24,13.630000114440918
2023-11-27,13.640000343322754
2023-11-28,13.390000343322754
2023-11-29,13.479999542236328
2023-11-30,13.210000038146973
2023-12-01,13.489999771118164
2023-12-04,13.40999984741211
2023-12-05,13.0600004196167
2023-12-06,13.25
2023-12-07,13.390000343322754
2023-12-08,13.449999809265137
2023-12-11,13.75
2023-12-12,13.779999732971191
2023-12-13,14.579999923706055
2023-12-14,14.869999885559082
2023-12-15,14.899999618530273
2023-12-18,14.800000190734863
2023-12-19,14.930000305175781
2023-12-20,14.770000457763672
2023-12-21,14.819999694824219
2023-12-22,14.989999771118164
2023-12-26,15.199999809265137
2023-12-27,15.199999809265137
2023-12-28,14.949999809265137
2023-12-29,14.6899995803833
2024-01-02,14.619999885559082
2024-01-03,14.119999885559082
2024-01-04,14.140000343322754
2024-01-05,14.270000457763672
2024-01-08,14.25
2024-01-09,14.100000381469727
2024-01-10,14.109999656677246
2024-01-11,13.890000343322754
2024-01-12,13.770000457763672
2024-01-16,13.569999694824219
2024-01-17,13.579999923706055
2024-01-18,13.699999809265137
2024-01-19,13.970000267028809
2024-01-22,14.270000457763672
2024-01-23,14.100000381469727
2024-01-24,13.979999542236328
2024-01-25,13.930000305175781
2024-01-26,13.989999771118164
2024-01-29,14.069999694824219
2024-01-30,13.930000305175781
2024-01-31,13.319999694824219
2024-02-01,13.25
2024-02-02,13.329999923706055
2024-02-05,13.170000076293945
2024-02-06,13.010000228881836
2024-02-07,12.899999618530273
2024-02-08,13.09000015258789
2024-02-09,13.270000457763672
2024-02-12,13.359999656677246
2024-02-13,12.789999961853027
2024-02-14,13.0
2024-02-15,13.369999885559082
2024-02-16,13.380000114440918
2024-02-20,13.220000267028809
2024-02-21,13.1899995803833
2024-02-22,13.100000381469727
2024-02-23,13.029999732971191
2024-02-26,12.789999961853027
2024-02-27,12.989999771118164
2024-02-28,12.720000267028809
2024-02-29,12.75
2024-03-01,12.84000015258789
2024-03-04,12.9399995803833
2024-03-05,13.220000267028809
2024-03-06,12.789999961853027
2024-03-07,12.819999694824219
2024-03-08,12.8100004196167
2024-03-11,12.720000267028809
2024-03-12,12.579999923706055
2024-03-13,12.529999732971191
2024-03-14,12.279999732971191
2024-03-15,12.329999923706055
2024-03-18,12.210000038146973
2024-03-19,12.119999885559082
2024-03-20,12.529999732971191
2024-03-21,12.65999984741211
2024-03-22,12.399999618530273
2024-03-25,12.40999984741211
2024-03-26,12.260000228881836
2024-03-27,12.600000381469727
2024-03-28,12.5600004196167
2024-04-01,12.369999885559082
2024-04-02,12.1899995803833
2024-04-03,12.170000076293945
2024-04-04,12.239999771118164
2024-04-05,12.229999542236328
2024-04-08,12.350000381469727
2024-04-09,12.579999923706055
2024-04-10,12.010000228881836
2024-04-11,12.119999885559082
2024-04-12,11.989999771118164
2024-04-15,11.880000114440918
2024-04-16,11.710000038146973
2024-04-17,11.829999923706055
2024-04-18,11.84000015258789
2024-04-19,12.109999656677246
2024-04-22,12.119999885559082
2024-04-23,12.300000190734863
2024-04-24,12.3100004196167
2024-04-25,12.239999771118164
2024-04-26,12.199999809265137
2024-04-29,12.180000305175781
2024-04-30,12.010000228881836
2024-05-01,12.699999809265137
2024-05-02,13.039999961853027
2024-05-03,13.279999732971191
2024-05-06,13.229999542236328
2024-05-07,12.930000305175781
2024-05-08,12.960000038146973
2024-05-09,12.9399995803833
2024-05-10,13.010000228881836
2024-05-13,13.0
2024-05-14,13.3100004196167
2024-05-15,13.420000076293945
2024-05-16,13.380000114440918
2024-05-17,13.40999984741211
2024-05-20,13.34000015258789
2024-05-21,13.270000457763672
2024-05-22,13.140000343322754
2024-05-23,12.8100004196167
2024-05-24,12.9399995803833
2024-05-28,12.75
2024-05-29,12.75
2024-05-30,13.09000015258789
2024-05-31,13.180000305175781
2024-06-03,13.020000457763672
2024-06-04,12.979999542236328
2024-06-05,12.869999885559082
2024-06-06,12.699999809265137
2024-06-07,12.479999542236328
2024-06-10,12.380000114440918
2024-06-11,12.25
2024-06-12,12.520000457763672
2024-06-13,12.359999656677246
2024-06-14,12.270000457763672
2024-06-17,12.399999618530273
2024-06-18,12.430000305175781
2024-06-20,12.359999656677246
2024-06-21,12.359999656677246
2024-06-24,12.5600004196167
2024-06-25,12.359999656677246
2024-06-26,12.40999984741211
2024-06-27,12.4399995803833
2024-06-28,12.619999885559082
2024-07-01,12.489999771118164
2024-07-02,12.489999771118164
2024-07-03,12.470000267028809
2024-07-05,12.359999656677246
2024-07-08,12.359999656677246
2024-07-09,12.550000190734863
2024-07-10,12.739999771118164
2024-07-11,13.029999732971191
2024-07-12,13.109999656677246
2024-07-15,13.300000190734863
2024-07-16,13.710000038146973
2024-07-17,13.720000267028809
2024-07-18,13.609999656677246
2024-07-19,13.539999961853027
2024-07-22,13.770000457763672
2024-07-23,13.90999984741211
2024-07-24,13.619999885559082
2024-07-25,14.020000457763672
2024-07-26,14.0600004196167
2024-07-29,13.75
2024-07-30,13.770000457763672
2024-07-31,13.5600004196167
2024-08-01,13.0
2024-08-02,12.960000038146973
2024-08-05,12.979999542236328
2024-08-06,12.8100004196167
2024-08-07,12.699999809265137
2024-08-08,13.0600004196167
2024-08-09,12.930000305175781
2024-08-12,12.829999923706055
2024-08-13,13.119999885559082
2024-08-14,12.960000038146973
2024-08-15,13.239999771118164
2024-08-16,13.300000190734863
2024-08-19,13.319999694824219
2024-08-20,13.039999961853027
2024-08-21,13.109999656677246
2024-08-22,13.069999694824219
2024-08-23,13.460000038146973
2024-08-26,13.390000343322754
2024-08-27,13.510000228881836
2024-08-28,13.479999542236328
2024-08-29,13.470000267028809
2024-08-30,13.579999923706055
2024-09-03,13.359999656677246
2024-09-04,13.279999732971191
2024-09-05,13.300000190734863
2024-09-06,13.180000305175781
2024-09-09,13.029999732971191
2024-09-10,12.920000076293945
2024-09-11,12.8100004196167
2024-09-12,12.960000038146973
2024-09-13,13.149999618530273
2024-09-16,13.210000038146973
2024-09-17,13.180000305175781
2024-09-18,13.199999809265137
2024-09-19,13.479999542236328
2024-09-20,13.050000190734863
2024-09-23,13.09000015258789
2024-09-24,13.119999885559082
2024-09-25,12.859999656677246
2024-09-26,12.859999656677246
2024-09-27,12.829999923706055
2024-09-30,12.859999656677246
2024-10-01,12.579999923706055
2024-10-02,12.5600004196167
2024-10-03,12.529999732971191
2024-10-04,12.670000076293945
2024-10-07,12.59000015258789
2024-10-08,12.510000228881836
2024-10-09,12.600000381469727
2024-10-10,12.569999694824219
2024-10-11,12.9399995803833
2024-10-14,13.010000228881836
2024-10-15,13.079999923706055
2024-10-16,13.220000267028809
2024-10-17,13.279999732971191
2024-10-18,13.119999885559082
2024-10-21,12.720000267028809
2024-10-22,12.75
2024-10-23,13.0
2024-10-24,12.880000114440918
2024-10-25,12.75
2024-10-28,13.050000190734863
2024-10-29,12.9399995803833
2024-10-30,13.229999542236328
2024-10-31,12.850000381469727
2024-11-01,12.960000038146973
2024-11-04,12.75
2024-11-05,12.9399995803833
2024-11-06,14.130000114440918
2024-11-07,13.899999618530273
2024-11-08,13.979999542236328
2024-11-11,14.220000267028809
2024-11-12,14.270000457763672
2024-11-13,14.279999732971191
2024-11-14,14.380000114440918
2024-11-15,14.25
2024-11-18,13.869999885559082
2024-11-19,14.170000076293945
2024-11-20,14.09000015258789
2024-11-21,14.380000114440918
