Date,LEGN
2023-01-12,53.220001220703125
2023-01-13,57.369998931884766
2023-01-17,55.16999816894531
2023-01-18,54.040000915527344
2023-01-19,54.560001373291016
2023-01-20,54.22999954223633
2023-01-23,53.97999954223633
2023-01-24,54.22999954223633
2023-01-25,53.25
2023-01-26,53.84000015258789
2023-01-27,52.709999084472656
2023-01-30,50.130001068115234
2023-01-31,50.5
2023-02-01,51.79999923706055
2023-02-02,51.650001525878906
2023-02-03,52.2400016784668
2023-02-06,49.65999984741211
2023-02-07,50.650001525878906
2023-02-08,49.150001525878906
2023-02-09,49.45000076293945
2023-02-10,49.0
2023-02-13,49.849998474121094
2023-02-14,48.310001373291016
2023-02-15,48.849998474121094
2023-02-16,49.040000915527344
2023-02-17,50.0099983215332
2023-02-21,47.88999938964844
2023-02-22,47.27000045776367
2023-02-23,46.52000045776367
2023-02-24,45.290000915527344
2023-02-27,46.31999969482422
2023-02-28,46.18000030517578
2023-03-01,47.150001525878906
2023-03-02,45.93000030517578
2023-03-03,46.279998779296875
2023-03-06,46.7599983215332
2023-03-07,46.34000015258789
2023-03-08,46.13999938964844
2023-03-09,44.88999938964844
2023-03-10,43.41999816894531
2023-03-13,45.2599983215332
2023-03-14,47.209999084472656
2023-03-15,46.90999984741211
2023-03-16,46.68000030517578
2023-03-17,45.720001220703125
2023-03-20,46.22999954223633
2023-03-21,44.970001220703125
2023-03-22,43.65999984741211
2023-03-23,43.81999969482422
2023-03-24,46.060001373291016
2023-03-27,46.970001220703125
2023-03-28,46.810001373291016
2023-03-29,48.13999938964844
2023-03-30,48.0
2023-03-31,48.220001220703125
2023-04-03,47.060001373291016
2023-04-04,46.279998779296875
2023-04-05,48.16999816894531
2023-04-06,51.27000045776367
2023-04-10,49.779998779296875
2023-04-11,50.560001373291016
2023-04-12,50.5
2023-04-13,53.15999984741211
2023-04-14,53.02000045776367
2023-04-17,54.75
2023-04-18,52.2400016784668
2023-04-19,62.5
2023-04-20,63.75
2023-04-21,69.69999694824219
2023-04-24,68.05999755859375
2023-04-25,68.5999984741211
2023-04-26,67.94999694824219
2023-04-27,68.81999969482422
2023-04-28,68.70999908447266
2023-05-01,67.23999786376953
2023-05-02,65.63999938964844
2023-05-03,66.31999969482422
2023-05-04,67.04000091552734
2023-05-05,66.98999786376953
2023-05-08,68.73999786376953
2023-05-09,67.87000274658203
2023-05-10,70.25
2023-05-11,70.55000305175781
2023-05-12,70.26000213623047
2023-05-15,73.13999938964844
2023-05-16,72.75
2023-05-17,71.3499984741211
2023-05-18,68.94000244140625
2023-05-19,69.7300033569336
2023-05-22,68.95999908447266
2023-05-23,66.54000091552734
2023-05-24,66.04000091552734
2023-05-25,63.279998779296875
2023-05-26,63.130001068115234
2023-05-30,64.08000183105469
2023-05-31,64.16999816894531
2023-06-01,63.619998931884766
2023-06-02,63.380001068115234
2023-06-05,65.31999969482422
2023-06-06,68.05999755859375
2023-06-07,68.19999694824219
2023-06-08,68.91000366210938
2023-06-09,67.62000274658203
2023-06-12,68.29000091552734
2023-06-13,70.0999984741211
2023-06-14,68.97000122070312
2023-06-15,71.25
2023-06-16,70.06999969482422
2023-06-20,72.25
2023-06-21,73.98999786376953
2023-06-22,75.01000213623047
2023-06-23,74.27999877929688
2023-06-26,72.36000061035156
2023-06-27,72.16000366210938
2023-06-28,70.19999694824219
2023-06-29,70.19999694824219
2023-06-30,69.02999877929688
2023-07-03,68.86000061035156
2023-07-05,68.37000274658203
2023-07-06,68.69999694824219
2023-07-07,68.88999938964844
2023-07-10,71.05000305175781
2023-07-11,71.70999908447266
2023-07-12,69.62999725341797
2023-07-13,69.0
2023-07-14,69.45999908447266
2023-07-17,70.04000091552734
2023-07-18,71.12999725341797
2023-07-19,70.41999816894531
2023-07-20,76.01000213623047
2023-07-21,74.66000366210938
2023-07-24,73.02999877929688
2023-07-25,75.2300033569336
2023-07-26,75.0999984741211
2023-07-27,75.69999694824219
2023-07-28,76.5
2023-07-31,75.5199966430664
2023-08-01,74.62000274658203
2023-08-02,74.98999786376953
2023-08-03,74.5
2023-08-04,71.91000366210938
2023-08-07,69.93000030517578
2023-08-08,68.37999725341797
2023-08-09,69.93000030517578
2023-08-10,70.37999725341797
2023-08-11,71.27999877929688
2023-08-14,70.3499984741211
2023-08-15,66.94999694824219
2023-08-16,67.6500015258789
2023-08-17,66.9000015258789
2023-08-18,66.36000061035156
2023-08-21,68.08000183105469
2023-08-22,69.61000061035156
2023-08-23,69.05999755859375
2023-08-24,70.06999969482422
2023-08-25,69.77999877929688
2023-08-28,69.08999633789062
2023-08-29,69.47000122070312
2023-08-30,69.58000183105469
2023-08-31,69.36000061035156
2023-09-01,71.58999633789062
2023-09-05,68.75
2023-09-06,67.16000366210938
2023-09-07,66.31999969482422
2023-09-08,67.63999938964844
2023-09-11,70.11000061035156
2023-09-12,66.62999725341797
2023-09-13,65.37999725341797
2023-09-14,65.11000061035156
2023-09-15,66.3499984741211
2023-09-18,66.73999786376953
2023-09-19,65.47000122070312
2023-09-20,64.23999786376953
2023-09-21,63.540000915527344
2023-09-22,63.15999984741211
2023-09-25,63.38999938964844
2023-09-26,64.36000061035156
2023-09-27,68.0
2023-09-28,67.30999755859375
2023-09-29,67.16999816894531
2023-10-02,64.9000015258789
2023-10-03,64.76000213623047
2023-10-04,63.869998931884766
2023-10-05,65.55999755859375
2023-10-06,67.2699966430664
2023-10-09,66.91999816894531
2023-10-10,66.86000061035156
2023-10-11,66.66999816894531
2023-10-12,65.51000213623047
2023-10-13,66.5
2023-10-16,69.73999786376953
2023-10-17,67.72000122070312
2023-10-18,67.19999694824219
2023-10-19,66.4800033569336
2023-10-20,66.54000091552734
2023-10-23,65.38999938964844
2023-10-24,66.61000061035156
2023-10-25,63.97999954223633
2023-10-26,64.2699966430664
2023-10-27,63.66999816894531
2023-10-30,65.63999938964844
2023-10-31,66.06999969482422
2023-11-01,66.80999755859375
2023-11-02,64.77999877929688
2023-11-03,65.97000122070312
2023-11-06,65.9000015258789
2023-11-07,66.5
2023-11-08,65.33999633789062
2023-11-09,64.20999908447266
2023-11-10,64.43000030517578
2023-11-13,64.63999938964844
2023-11-14,64.4800033569336
2023-11-15,64.97000122070312
2023-11-16,63.58000183105469
2023-11-17,64.55999755859375
2023-11-20,60.5
2023-11-21,57.25
2023-11-22,60.11000061035156
2023-11-24,60.4900016784668
2023-11-27,61.560001373291016
2023-11-28,59.9900016784668
2023-11-29,59.81999969482422
2023-11-30,60.81999969482422
2023-12-01,59.9900016784668
2023-12-04,62.650001525878906
2023-12-05,62.2599983215332
2023-12-06,61.2400016784668
2023-12-07,61.41999816894531
2023-12-08,59.279998779296875
2023-12-11,59.9900016784668
2023-12-12,62.130001068115234
2023-12-13,60.43000030517578
2023-12-14,61.380001068115234
2023-12-15,61.290000915527344
2023-12-18,62.04999923706055
2023-12-19,61.7599983215332
2023-12-20,60.0099983215332
2023-12-21,60.040000915527344
2023-12-22,59.81999969482422
2023-12-26,59.130001068115234
2023-12-27,58.70000076293945
2023-12-28,59.810001373291016
2023-12-29,60.16999816894531
2024-01-02,59.099998474121094
2024-01-03,57.93000030517578
2024-01-04,56.54999923706055
2024-01-05,56.439998626708984
2024-01-08,58.13999938964844
2024-01-09,59.119998931884766
2024-01-10,58.540000915527344
2024-01-11,59.04999923706055
2024-01-12,60.77000045776367
2024-01-16,60.349998474121094
2024-01-17,59.88999938964844
2024-01-18,57.029998779296875
2024-01-19,56.68000030517578
2024-01-22,56.20000076293945
2024-01-23,60.790000915527344
2024-01-24,60.099998474121094
2024-01-25,58.130001068115234
2024-01-26,56.54999923706055
2024-01-29,55.790000915527344
2024-01-30,55.56999969482422
2024-01-31,55.060001373291016
2024-02-01,56.220001220703125
2024-02-02,55.7599983215332
2024-02-05,58.459999084472656
2024-02-06,59.40999984741211
2024-02-07,58.619998931884766
2024-02-08,58.720001220703125
2024-02-09,60.970001220703125
2024-02-12,60.47999954223633
2024-02-13,58.66999816894531
2024-02-14,57.83000183105469
2024-02-15,57.04999923706055
2024-02-16,58.11000061035156
2024-02-20,60.099998474121094
2024-02-21,59.83000183105469
2024-02-22,61.720001220703125
2024-02-23,66.0999984741211
2024-02-26,67.0
2024-02-27,69.98999786376953
2024-02-28,67.77999877929688
2024-02-29,65.16000366210938
2024-03-01,65.52999877929688
2024-03-04,64.51000213623047
2024-03-05,63.65999984741211
2024-03-06,63.779998779296875
2024-03-07,64.22000122070312
2024-03-08,63.25
2024-03-11,65.19000244140625
2024-03-12,65.12999725341797
2024-03-13,68.01000213623047
2024-03-14,66.11000061035156
2024-03-15,64.0199966430664
2024-03-18,64.66000366210938
2024-03-19,62.81999969482422
2024-03-20,60.029998779296875
2024-03-21,58.2400016784668
2024-03-22,58.13999938964844
2024-03-25,56.65999984741211
2024-03-26,55.900001525878906
2024-03-27,56.93000030517578
2024-03-28,56.09000015258789
2024-04-01,57.220001220703125
2024-04-02,56.43000030517578
2024-04-03,56.380001068115234
2024-04-04,55.13999938964844
2024-04-05,54.93000030517578
2024-04-08,54.79999923706055
2024-04-09,56.36000061035156
2024-04-10,55.4900016784668
2024-04-11,55.0099983215332
2024-04-12,52.91999816894531
2024-04-15,51.709999084472656
2024-04-16,50.119998931884766
2024-04-17,48.83000183105469
2024-04-18,47.119998931884766
2024-04-19,46.189998626708984
2024-04-22,47.060001373291016
2024-04-23,47.45000076293945
2024-04-24,45.16999816894531
2024-04-25,44.41999816894531
2024-04-26,45.29999923706055
2024-04-29,45.13999938964844
2024-04-30,43.7400016784668
2024-05-01,43.97999954223633
2024-05-02,45.93000030517578
2024-05-03,45.40999984741211
2024-05-06,45.2599983215332
2024-05-07,45.9900016784668
2024-05-08,45.720001220703125
2024-05-09,45.52000045776367
2024-05-10,43.2400016784668
2024-05-13,42.970001220703125
2024-05-14,44.380001068115234
2024-05-15,45.7599983215332
2024-05-16,46.369998931884766
2024-05-17,45.15999984741211
2024-05-20,45.43000030517578
2024-05-21,42.959999084472656
2024-05-22,42.599998474121094
2024-05-23,39.5
2024-05-24,41.40999984741211
2024-05-28,41.68000030517578
2024-05-29,42.08000183105469
2024-05-30,43.33000183105469
2024-05-31,40.0099983215332
2024-06-03,40.029998779296875
2024-06-04,41.34000015258789
2024-06-05,43.63999938964844
2024-06-06,46.560001373291016
2024-06-07,45.56999969482422
2024-06-10,45.540000915527344
2024-06-11,44.25
2024-06-12,45.75
2024-06-13,43.66999816894531
2024-06-14,42.45000076293945
2024-06-17,41.5
2024-06-18,40.47999954223633
2024-06-20,40.79999923706055
2024-06-21,42.61000061035156
2024-06-24,43.09000015258789
2024-06-25,43.52000045776367
2024-06-26,44.88999938964844
2024-06-27,44.65999984741211
2024-06-28,44.290000915527344
2024-07-01,46.02000045776367
2024-07-02,44.7400016784668
2024-07-03,45.90999984741211
2024-07-05,46.29999923706055
2024-07-08,47.40999984741211
2024-07-09,46.709999084472656
2024-07-10,47.31999969482422
2024-07-11,48.5
2024-07-12,54.369998931884766
2024-07-15,53.9900016784668
2024-07-16,55.900001525878906
2024-07-17,55.0
2024-07-18,58.2400016784668
2024-07-19,58.7400016784668
2024-07-22,58.93000030517578
2024-07-23,59.880001068115234
2024-07-24,59.66999816894531
2024-07-25,59.13999938964844
2024-07-26,56.61000061035156
2024-07-29,56.380001068115234
2024-07-30,56.849998474121094
2024-07-31,56.38999938964844
2024-08-01,55.0
2024-08-02,54.68000030517578
2024-08-05,53.380001068115234
2024-08-06,55.2400016784668
2024-08-07,55.060001373291016
2024-08-08,56.90999984741211
2024-08-09,55.900001525878906
2024-08-12,56.25
2024-08-13,57.08000183105469
2024-08-14,54.68000030517578
2024-08-15,55.75
2024-08-16,56.88999938964844
2024-08-19,56.95000076293945
2024-08-20,57.060001373291016
2024-08-21,56.459999084472656
2024-08-22,57.380001068115234
2024-08-23,57.5
2024-08-26,56.630001068115234
2024-08-27,57.02000045776367
2024-08-28,56.65999984741211
2024-08-29,56.709999084472656
2024-08-30,57.54999923706055
2024-09-03,57.33000183105469
2024-09-04,57.38999938964844
2024-09-05,54.04999923706055
2024-09-06,48.290000915527344
2024-09-09,50.36000061035156
2024-09-10,49.79999923706055
2024-09-11,49.75
2024-09-12,50.720001220703125
2024-09-13,50.310001373291016
2024-09-16,51.290000915527344
2024-09-17,51.16999816894531
2024-09-18,49.90999984741211
2024-09-19,50.83000183105469
2024-09-20,48.529998779296875
2024-09-23,45.91999816894531
2024-09-24,45.2599983215332
2024-09-25,43.54999923706055
2024-09-26,46.849998474121094
2024-09-27,49.27000045776367
2024-09-30,48.72999954223633
2024-10-01,47.47999954223633
2024-10-02,48.68000030517578
2024-10-03,47.790000915527344
2024-10-04,49.06999969482422
2024-10-07,49.58000183105469
2024-10-08,48.060001373291016
2024-10-09,48.84000015258789
2024-10-10,50.2599983215332
2024-10-11,50.0
2024-10-14,49.68000030517578
2024-10-15,44.90999984741211
2024-10-16,44.02000045776367
2024-10-17,43.09000015258789
2024-10-18,42.869998931884766
2024-10-21,43.45000076293945
2024-10-22,45.03499984741211
2024-10-23,43.95000076293945
2024-10-24,44.060001373291016
2024-10-25,44.7400016784668
2024-10-28,45.29999923706055
2024-10-29,45.459999084472656
2024-10-30,44.27000045776367
2024-10-31,45.02000045776367
2024-11-01,44.36000061035156
2024-11-04,43.61000061035156
2024-11-05,44.619998931884766
2024-11-06,41.38999938964844
2024-11-07,40.95000076293945
2024-11-08,40.029998779296875
2024-11-11,40.040000915527344
2024-11-12,40.18000030517578
2024-11-13,39.349998474121094
2024-11-14,39.88999938964844
2024-11-15,38.189998626708984
2024-11-18,37.41999816894531
2024-11-19,38.400001525878906
2024-11-20,40.13999938964844
2024-11-21,39.75
