Date,HWC
2023-01-23,49.380001068115234
2023-01-24,49.06999969482422
2023-01-25,48.869998931884766
2023-01-26,50.0099983215332
2023-01-27,50.18000030517578
2023-01-30,49.88999938964844
2023-01-31,51.47999954223633
2023-02-01,52.599998474121094
2023-02-02,53.630001068115234
2023-02-03,53.84000015258789
2023-02-06,53.52000045776367
2023-02-07,54.02000045776367
2023-02-08,53.40999984741211
2023-02-09,52.7599983215332
2023-02-10,52.75
2023-02-13,52.779998779296875
2023-02-14,52.130001068115234
2023-02-15,52.02000045776367
2023-02-16,50.97999954223633
2023-02-17,50.849998474121094
2023-02-21,49.40999984741211
2023-02-22,49.13999938964844
2023-02-23,48.95000076293945
2023-02-24,48.83000183105469
2023-02-27,49.150001525878906
2023-02-28,49.119998931884766
2023-03-01,48.88999938964844
2023-03-02,48.06999969482422
2023-03-03,48.91999816894531
2023-03-06,49.209999084472656
2023-03-07,46.869998931884766
2023-03-08,46.720001220703125
2023-03-09,43.2400016784668
2023-03-10,42.47999954223633
2023-03-13,39.7400016784668
2023-03-14,38.81999969482422
2023-03-15,37.220001220703125
2023-03-16,38.540000915527344
2023-03-17,35.81999969482422
2023-03-20,36.959999084472656
2023-03-21,38.31999969482422
2023-03-22,35.86000061035156
2023-03-23,35.220001220703125
2023-03-24,36.0099983215332
2023-03-27,36.0099983215332
2023-03-28,35.849998474121094
2023-03-29,35.9900016784668
2023-03-30,35.61000061035156
2023-03-31,36.400001525878906
2023-04-03,36.88999938964844
2023-04-04,36.220001220703125
2023-04-05,35.970001220703125
2023-04-06,36.709999084472656
2023-04-10,36.56999969482422
2023-04-11,36.11000061035156
2023-04-12,36.08000183105469
2023-04-13,37.18000030517578
2023-04-14,36.45000076293945
2023-04-17,37.58000183105469
2023-04-18,36.709999084472656
2023-04-19,37.970001220703125
2023-04-20,37.220001220703125
2023-04-21,36.779998779296875
2023-04-24,36.5
2023-04-25,35.279998779296875
2023-04-26,35.7599983215332
2023-04-27,36.38999938964844
2023-04-28,36.52000045776367
2023-05-01,36.13999938964844
2023-05-02,34.720001220703125
2023-05-03,33.95000076293945
2023-05-04,32.54999923706055
2023-05-05,35.040000915527344
2023-05-08,33.68000030517578
2023-05-09,33.22999954223633
2023-05-10,32.880001068115234
2023-05-11,32.310001373291016
2023-05-12,32.5
2023-05-15,33.560001373291016
2023-05-16,33.029998779296875
2023-05-17,35.779998779296875
2023-05-18,36.040000915527344
2023-05-19,35.470001220703125
2023-05-22,36.95000076293945
2023-05-23,37.7400016784668
2023-05-24,37.119998931884766
2023-05-25,37.060001373291016
2023-05-26,37.88999938964844
2023-05-30,37.869998931884766
2023-05-31,36.529998779296875
2023-06-01,38.25
2023-06-02,40.540000915527344
2023-06-05,38.93000030517578
2023-06-06,41.33000183105469
2023-06-07,43.400001525878906
2023-06-08,42.7599983215332
2023-06-09,41.5099983215332
2023-06-12,40.97999954223633
2023-06-13,42.130001068115234
2023-06-14,41.060001373291016
2023-06-15,41.310001373291016
2023-06-16,40.189998626708984
2023-06-20,39.220001220703125
2023-06-21,38.470001220703125
2023-06-22,37.97999954223633
2023-06-23,37.40999984741211
2023-06-26,37.34000015258789
2023-06-27,38.15999984741211
2023-06-28,38.34000015258789
2023-06-29,39.16999816894531
2023-06-30,38.380001068115234
2023-07-03,39.36000061035156
2023-07-05,38.75
2023-07-06,38.81999969482422
2023-07-07,39.72999954223633
2023-07-10,40.16999816894531
2023-07-11,40.56999969482422
2023-07-12,41.63999938964844
2023-07-13,41.9900016784668
2023-07-14,41.380001068115234
2023-07-17,42.34000015258789
2023-07-18,43.45000076293945
2023-07-19,44.439998626708984
2023-07-20,43.08000183105469
2023-07-21,42.33000183105469
2023-07-24,43.2400016784668
2023-07-25,42.97999954223633
2023-07-26,44.4900016784668
2023-07-27,43.439998626708984
2023-07-28,44.08000183105469
2023-07-31,44.0099983215332
2023-08-01,43.13999938964844
2023-08-02,43.560001373291016
2023-08-03,43.79999923706055
2023-08-04,44.18000030517578
2023-08-07,44.779998779296875
2023-08-08,44.11000061035156
2023-08-09,43.540000915527344
2023-08-10,43.619998931884766
2023-08-11,43.72999954223633
2023-08-14,42.790000915527344
2023-08-15,41.29999923706055
2023-08-16,40.86000061035156
2023-08-17,41.189998626708984
2023-08-18,40.970001220703125
2023-08-21,40.619998931884766
2023-08-22,39.72999954223633
2023-08-23,40.540000915527344
2023-08-24,40.790000915527344
2023-08-25,40.459999084472656
2023-08-28,41.0
2023-08-29,41.54999923706055
2023-08-30,41.380001068115234
2023-08-31,41.25
2023-09-01,42.459999084472656
2023-09-05,41.75
2023-09-06,40.66999816894531
2023-09-07,39.470001220703125
2023-09-08,39.16999816894531
2023-09-11,38.63999938964844
2023-09-12,38.0
2023-09-13,37.43000030517578
2023-09-14,38.220001220703125
2023-09-15,38.29999923706055
2023-09-18,38.810001373291016
2023-09-19,37.560001373291016
2023-09-20,37.25
2023-09-21,36.349998474121094
2023-09-22,36.380001068115234
2023-09-25,36.63999938964844
2023-09-26,36.040000915527344
2023-09-27,36.119998931884766
2023-09-28,36.290000915527344
2023-09-29,36.9900016784668
2023-10-02,35.77000045776367
2023-10-03,34.4900016784668
2023-10-04,34.380001068115234
2023-10-05,35.439998626708984
2023-10-06,35.630001068115234
2023-10-09,34.90999984741211
2023-10-10,35.439998626708984
2023-10-11,36.040000915527344
2023-10-12,35.61000061035156
2023-10-13,34.849998474121094
2023-10-16,35.709999084472656
2023-10-17,36.540000915527344
2023-10-18,35.02000045776367
2023-10-19,34.7400016784668
2023-10-20,33.47999954223633
2023-10-23,33.689998626708984
2023-10-24,33.31999969482422
2023-10-25,33.0
2023-10-26,33.75
2023-10-27,33.04999923706055
2023-10-30,34.04999923706055
2023-10-31,34.43000030517578
2023-11-01,34.810001373291016
2023-11-02,36.90999984741211
2023-11-03,38.54999923706055
2023-11-06,38.43000030517578
2023-11-07,38.06999969482422
2023-11-08,37.650001525878906
2023-11-09,36.97999954223633
2023-11-10,37.380001068115234
2023-11-13,37.43000030517578
2023-11-14,40.72999954223633
2023-11-15,41.40999984741211
2023-11-16,40.84000015258789
2023-11-17,41.529998779296875
2023-11-20,41.119998931884766
2023-11-21,40.189998626708984
2023-11-22,40.4900016784668
2023-11-24,40.83000183105469
2023-11-27,40.540000915527344
2023-11-28,40.189998626708984
2023-11-29,40.95000076293945
2023-11-30,41.25
2023-12-01,43.40999984741211
2023-12-04,44.0
2023-12-05,43.13999938964844
2023-12-06,43.56999969482422
2023-12-07,44.5099983215332
2023-12-08,44.56999969482422
2023-12-11,44.869998931884766
2023-12-12,44.27000045776367
2023-12-13,46.31999969482422
2023-12-14,47.70000076293945
2023-12-15,47.25
2023-12-18,47.40999984741211
2023-12-19,48.4900016784668
2023-12-20,47.56999969482422
2023-12-21,47.83000183105469
2023-12-22,48.2599983215332
2023-12-26,49.06999969482422
2023-12-27,49.15999984741211
2023-12-28,49.36000061035156
2023-12-29,48.59000015258789
2024-01-02,48.459999084472656
2024-01-03,46.810001373291016
2024-01-04,46.4900016784668
2024-01-05,46.599998474121094
2024-01-08,47.08000183105469
2024-01-09,46.619998931884766
2024-01-10,46.61000061035156
2024-01-11,46.0
2024-01-12,45.59000015258789
2024-01-16,44.36000061035156
2024-01-17,44.56999969482422
2024-01-18,44.77000045776367
2024-01-19,45.91999816894531
2024-01-22,47.5
2024-01-23,46.66999816894531
2024-01-24,47.189998626708984
2024-01-25,46.9900016784668
2024-01-26,47.15999984741211
2024-01-29,47.84000015258789
2024-01-30,46.959999084472656
2024-01-31,45.11000061035156
2024-02-01,43.060001373291016
2024-02-02,43.119998931884766
2024-02-05,42.290000915527344
2024-02-06,42.060001373291016
2024-02-07,42.599998474121094
2024-02-08,42.400001525878906
2024-02-09,43.11000061035156
2024-02-12,44.220001220703125
2024-02-13,42.189998626708984
2024-02-14,42.7599983215332
2024-02-15,44.560001373291016
2024-02-16,43.86000061035156
2024-02-20,43.88999938964844
2024-02-21,43.880001068115234
2024-02-22,43.310001373291016
2024-02-23,43.09000015258789
2024-02-26,42.75
2024-02-27,43.08000183105469
2024-02-28,42.45000076293945
2024-02-29,43.599998474121094
2024-03-01,43.0
2024-03-04,42.63999938964844
2024-03-05,44.70000076293945
2024-03-06,44.45000076293945
2024-03-07,44.58000183105469
2024-03-08,44.47999954223633
2024-03-11,44.08000183105469
2024-03-12,43.47999954223633
2024-03-13,43.22999954223633
2024-03-14,41.97999954223633
2024-03-15,42.279998779296875
2024-03-18,41.83000183105469
2024-03-19,42.040000915527344
2024-03-20,43.369998931884766
2024-03-21,44.029998779296875
2024-03-22,43.150001525878906
2024-03-25,43.43000030517578
2024-03-26,43.470001220703125
2024-03-27,45.72999954223633
2024-03-28,46.040000915527344
2024-04-01,44.90999984741211
2024-04-02,44.2599983215332
2024-04-03,43.95000076293945
2024-04-04,43.75
2024-04-05,43.88999938964844
2024-04-08,44.5
2024-04-09,45.06999969482422
2024-04-10,43.0
2024-04-11,43.150001525878906
2024-04-12,42.560001373291016
2024-04-15,42.599998474121094
2024-04-16,42.0099983215332
2024-04-17,42.65999984741211
2024-04-18,42.72999954223633
2024-04-19,44.27000045776367
2024-04-22,45.279998779296875
2024-04-23,46.0
2024-04-24,46.470001220703125
2024-04-25,46.18000030517578
2024-04-26,46.7400016784668
2024-04-29,46.54999923706055
2024-04-30,45.38999938964844
2024-05-01,46.34000015258789
2024-05-02,47.18000030517578
2024-05-03,47.56999969482422
2024-05-06,48.59000015258789
2024-05-07,48.279998779296875
2024-05-08,47.959999084472656
2024-05-09,47.7599983215332
2024-05-10,47.75
2024-05-13,47.41999816894531
2024-05-14,48.36000061035156
2024-05-15,48.58000183105469
2024-05-16,47.939998626708984
2024-05-17,47.86000061035156
2024-05-20,47.310001373291016
2024-05-21,47.279998779296875
2024-05-22,46.86000061035156
2024-05-23,45.90999984741211
2024-05-24,46.349998474121094
2024-05-28,45.86000061035156
2024-05-29,45.040000915527344
2024-05-30,46.0099983215332
2024-05-31,46.72999954223633
2024-06-03,45.86000061035156
2024-06-04,45.38999938964844
2024-06-05,45.189998626708984
2024-06-06,45.939998626708984
2024-06-07,46.4900016784668
2024-06-10,45.189998626708984
2024-06-11,44.709999084472656
2024-06-12,45.95000076293945
2024-06-13,44.91999816894531
2024-06-14,43.959999084472656
2024-06-17,44.810001373291016
2024-06-18,44.66999816894531
2024-06-20,44.7599983215332
2024-06-21,45.0
2024-06-24,45.79999923706055
2024-06-25,45.38999938964844
2024-06-26,45.93000030517578
2024-06-27,46.369998931884766
2024-06-28,47.83000183105469
2024-07-01,47.27000045776367
2024-07-02,47.47999954223633
2024-07-03,46.65999984741211
2024-07-05,45.83000183105469
2024-07-08,45.5099983215332
2024-07-09,46.56999969482422
2024-07-10,47.61000061035156
2024-07-11,49.869998931884766
2024-07-12,49.59000015258789
2024-07-15,51.099998474121094
2024-07-16,53.689998626708984
2024-07-17,54.540000915527344
2024-07-18,53.189998626708984
2024-07-19,53.630001068115234
2024-07-22,55.400001525878906
2024-07-23,56.13999938964844
2024-07-24,55.13999938964844
2024-07-25,56.400001525878906
2024-07-26,57.119998931884766
2024-07-29,55.54999923706055
2024-07-30,54.869998931884766
2024-07-31,54.72999954223633
2024-08-01,51.939998626708984
2024-08-02,50.0
2024-08-05,47.720001220703125
2024-08-06,47.869998931884766
2024-08-07,47.61000061035156
2024-08-08,48.709999084472656
2024-08-09,48.68000030517578
2024-08-12,47.709999084472656
2024-08-13,48.41999816894531
2024-08-14,48.18000030517578
2024-08-15,49.47999954223633
2024-08-16,49.77000045776367
2024-08-19,50.56999969482422
2024-08-20,49.75
2024-08-21,50.119998931884766
2024-08-22,50.43000030517578
2024-08-23,52.459999084472656
2024-08-26,52.349998474121094
2024-08-27,52.08000183105469
2024-08-28,53.09000015258789
2024-08-29,53.220001220703125
2024-08-30,53.72999954223633
2024-09-03,53.20000076293945
2024-09-04,52.5
2024-09-05,51.22999954223633
2024-09-06,49.97999954223633
2024-09-09,49.970001220703125
2024-09-10,49.310001373291016
2024-09-11,48.4900016784668
2024-09-12,48.61000061035156
2024-09-13,49.79999923706055
2024-09-16,50.060001373291016
2024-09-17,50.5099983215332
2024-09-18,50.790000915527344
2024-09-19,52.2599983215332
2024-09-20,51.43000030517578
2024-09-23,51.349998474121094
2024-09-24,50.68000030517578
2024-09-25,49.900001525878906
2024-09-26,51.29999923706055
2024-09-27,50.43000030517578
2024-09-30,51.16999816894531
2024-10-01,49.20000076293945
2024-10-02,49.119998931884766
2024-10-03,49.61000061035156
2024-10-04,50.72999954223633
2024-10-07,50.7400016784668
2024-10-08,50.119998931884766
2024-10-09,50.81999969482422
2024-10-10,51.0
2024-10-11,52.5
2024-10-14,53.040000915527344
2024-10-15,53.77000045776367
2024-10-16,53.31999969482422
2024-10-17,53.470001220703125
2024-10-18,52.18000030517578
2024-10-21,50.959999084472656
2024-10-22,51.689998626708984
2024-10-23,51.33000183105469
2024-10-24,51.779998779296875
2024-10-25,51.59000015258789
2024-10-28,53.06999969482422
2024-10-29,52.5
2024-10-30,53.13999938964844
2024-10-31,52.08000183105469
2024-11-01,52.040000915527344
2024-11-04,51.38999938964844
2024-11-05,52.59000015258789
2024-11-06,60.900001525878906
2024-11-07,58.5
2024-11-08,58.630001068115234
2024-11-11,60.25
2024-11-12,60.099998474121094
2024-11-13,59.790000915527344
2024-11-14,59.40999984741211
2024-11-15,58.45000076293945
2024-11-18,57.470001220703125
2024-11-19,57.20000076293945
2024-11-20,57.27000045776367
2024-11-21,57.900001525878906
