Date,HALO
2023-01-06,55.47999954223633
2023-01-09,55.040000915527344
2023-01-10,55.70000076293945
2023-01-11,50.560001373291016
2023-01-12,50.68000030517578
2023-01-13,50.34000015258789
2023-01-17,51.02000045776367
2023-01-18,52.66999816894531
2023-01-19,51.31999969482422
2023-01-20,51.459999084472656
2023-01-23,51.41999816894531
2023-01-24,51.22999954223633
2023-01-25,52.4900016784668
2023-01-26,53.279998779296875
2023-01-27,50.709999084472656
2023-01-30,51.119998931884766
2023-01-31,51.77000045776367
2023-02-01,52.16999816894531
2023-02-02,52.869998931884766
2023-02-03,52.650001525878906
2023-02-06,51.84000015258789
2023-02-07,51.66999816894531
2023-02-08,50.31999969482422
2023-02-09,49.380001068115234
2023-02-10,48.91999816894531
2023-02-13,49.099998474121094
2023-02-14,48.810001373291016
2023-02-15,49.20000076293945
2023-02-16,49.2599983215332
2023-02-17,50.029998779296875
2023-02-21,49.65999984741211
2023-02-22,50.08000183105469
2023-02-23,50.349998474121094
2023-02-24,49.540000915527344
2023-02-27,48.54999923706055
2023-02-28,47.9900016784668
2023-03-01,47.619998931884766
2023-03-02,46.029998779296875
2023-03-03,46.369998931884766
2023-03-06,45.47999954223633
2023-03-07,43.400001525878906
2023-03-08,42.5099983215332
2023-03-09,42.7400016784668
2023-03-10,41.630001068115234
2023-03-13,42.90999984741211
2023-03-14,42.0
2023-03-15,40.04999923706055
2023-03-16,36.06999969482422
2023-03-17,33.08000183105469
2023-03-20,34.81999969482422
2023-03-21,34.59000015258789
2023-03-22,32.86000061035156
2023-03-23,33.68000030517578
2023-03-24,34.4900016784668
2023-03-27,35.70000076293945
2023-03-28,36.5099983215332
2023-03-29,38.189998626708984
2023-03-30,37.310001373291016
2023-03-31,38.189998626708984
2023-04-03,38.7400016784668
2023-04-04,37.470001220703125
2023-04-05,37.43000030517578
2023-04-06,38.33000183105469
2023-04-10,37.0
2023-04-11,36.7400016784668
2023-04-12,36.34000015258789
2023-04-13,36.5
2023-04-14,35.650001525878906
2023-04-17,36.0
2023-04-18,35.709999084472656
2023-04-19,35.16999816894531
2023-04-20,33.900001525878906
2023-04-21,34.27000045776367
2023-04-24,33.540000915527344
2023-04-25,33.56999969482422
2023-04-26,32.86000061035156
2023-04-27,32.2400016784668
2023-04-28,32.130001068115234
2023-05-01,32.630001068115234
2023-05-02,31.81999969482422
2023-05-03,32.400001525878906
2023-05-04,30.8700008392334
2023-05-05,31.0
2023-05-08,30.280000686645508
2023-05-09,30.579999923706055
2023-05-10,34.4900016784668
2023-05-11,32.9900016784668
2023-05-12,32.97999954223633
2023-05-15,33.900001525878906
2023-05-16,33.29999923706055
2023-05-17,33.459999084472656
2023-05-18,33.29999923706055
2023-05-19,33.869998931884766
2023-05-22,35.0
2023-05-23,34.0099983215332
2023-05-24,33.45000076293945
2023-05-25,33.13999938964844
2023-05-26,33.20000076293945
2023-05-30,32.849998474121094
2023-05-31,32.43000030517578
2023-06-01,32.4900016784668
2023-06-02,33.56999969482422
2023-06-05,33.060001373291016
2023-06-06,33.97999954223633
2023-06-07,34.720001220703125
2023-06-08,34.15999984741211
2023-06-09,33.959999084472656
2023-06-12,33.68000030517578
2023-06-13,33.849998474121094
2023-06-14,32.970001220703125
2023-06-15,34.15999984741211
2023-06-16,34.97999954223633
2023-06-20,34.56999969482422
2023-06-21,36.119998931884766
2023-06-22,35.43000030517578
2023-06-23,34.13999938964844
2023-06-26,34.84000015258789
2023-06-27,34.20000076293945
2023-06-28,34.220001220703125
2023-06-29,34.66999816894531
2023-06-30,36.06999969482422
2023-07-03,36.880001068115234
2023-07-05,36.459999084472656
2023-07-06,36.61000061035156
2023-07-07,36.619998931884766
2023-07-10,37.31999969482422
2023-07-11,37.099998474121094
2023-07-12,37.189998626708984
2023-07-13,39.209999084472656
2023-07-14,38.220001220703125
2023-07-17,40.27000045776367
2023-07-18,41.70000076293945
2023-07-19,41.9900016784668
2023-07-20,42.56999969482422
2023-07-21,42.88999938964844
2023-07-24,42.7599983215332
2023-07-25,42.810001373291016
2023-07-26,43.75
2023-07-27,43.5099983215332
2023-07-28,43.65999984741211
2023-07-31,42.959999084472656
2023-08-01,42.279998779296875
2023-08-02,42.849998474121094
2023-08-03,42.099998474121094
2023-08-04,42.40999984741211
2023-08-07,42.0099983215332
2023-08-08,43.310001373291016
2023-08-09,42.630001068115234
2023-08-10,44.029998779296875
2023-08-11,43.75
2023-08-14,43.86000061035156
2023-08-15,44.02000045776367
2023-08-16,43.290000915527344
2023-08-17,42.47999954223633
2023-08-18,43.2599983215332
2023-08-21,42.619998931884766
2023-08-22,42.70000076293945
2023-08-23,41.959999084472656
2023-08-24,42.2400016784668
2023-08-25,42.689998626708984
2023-08-28,42.439998626708984
2023-08-29,43.099998474121094
2023-08-30,42.97999954223633
2023-08-31,42.560001373291016
2023-09-01,42.81999969482422
2023-09-05,40.900001525878906
2023-09-06,41.02000045776367
2023-09-07,39.13999938964844
2023-09-08,38.5099983215332
2023-09-11,37.5
2023-09-12,38.91999816894531
2023-09-13,41.029998779296875
2023-09-14,40.52000045776367
2023-09-15,39.220001220703125
2023-09-18,39.11000061035156
2023-09-19,39.77000045776367
2023-09-20,39.599998474121094
2023-09-21,39.90999984741211
2023-09-22,39.56999969482422
2023-09-25,38.88999938964844
2023-09-26,38.470001220703125
2023-09-27,38.45000076293945
2023-09-28,39.150001525878906
2023-09-29,38.20000076293945
2023-10-02,37.689998626708984
2023-10-03,37.650001525878906
2023-10-04,37.2400016784668
2023-10-05,37.650001525878906
2023-10-06,37.27000045776367
2023-10-09,37.040000915527344
2023-10-10,37.88999938964844
2023-10-11,37.310001373291016
2023-10-12,36.540000915527344
2023-10-13,36.54999923706055
2023-10-16,37.0099983215332
2023-10-17,37.560001373291016
2023-10-18,35.91999816894531
2023-10-19,35.79999923706055
2023-10-20,35.15999984741211
2023-10-23,34.77000045776367
2023-10-24,34.849998474121094
2023-10-25,33.31999969482422
2023-10-26,34.59000015258789
2023-10-27,33.380001068115234
2023-10-30,34.0
2023-10-31,33.869998931884766
2023-11-01,33.5099983215332
2023-11-02,34.25
2023-11-03,35.58000183105469
2023-11-06,35.2599983215332
2023-11-07,38.79999923706055
2023-11-08,36.75
2023-11-09,36.68000030517578
2023-11-10,37.25
2023-11-13,37.5
2023-11-14,40.290000915527344
2023-11-15,39.34000015258789
2023-11-16,39.52000045776367
2023-11-17,39.93000030517578
2023-11-20,40.0099983215332
2023-11-21,38.880001068115234
2023-11-22,40.11000061035156
2023-11-24,40.380001068115234
2023-11-27,40.86000061035156
2023-11-28,39.68000030517578
2023-11-29,38.5
2023-11-30,38.61000061035156
2023-12-01,39.689998626708984
2023-12-04,40.11000061035156
2023-12-05,39.900001525878906
2023-12-06,39.970001220703125
2023-12-07,40.150001525878906
2023-12-08,39.95000076293945
2023-12-11,40.5
2023-12-12,40.2400016784668
2023-12-13,42.099998474121094
2023-12-14,39.45000076293945
2023-12-15,39.02000045776367
2023-12-18,38.79999923706055
2023-12-19,39.380001068115234
2023-12-20,36.380001068115234
2023-12-21,36.880001068115234
2023-12-22,37.150001525878906
2023-12-26,37.369998931884766
2023-12-27,36.900001525878906
2023-12-28,37.150001525878906
2023-12-29,36.959999084472656
2024-01-02,37.38999938964844
2024-01-03,35.779998779296875
2024-01-04,36.54999923706055
2024-01-05,35.119998931884766
2024-01-08,35.5099983215332
2024-01-09,34.9900016784668
2024-01-10,34.630001068115234
2024-01-11,34.029998779296875
2024-01-12,34.43000030517578
2024-01-16,36.36000061035156
2024-01-17,36.040000915527344
2024-01-18,34.93000030517578
2024-01-19,34.150001525878906
2024-01-22,34.0099983215332
2024-01-23,34.75
2024-01-24,35.04999923706055
2024-01-25,34.5099983215332
2024-01-26,34.209999084472656
2024-01-29,34.40999984741211
2024-01-30,33.77000045776367
2024-01-31,33.849998474121094
2024-02-01,34.2599983215332
2024-02-02,33.68000030517578
2024-02-05,33.68000030517578
2024-02-06,35.02000045776367
2024-02-07,35.310001373291016
2024-02-08,35.2400016784668
2024-02-09,35.4900016784668
2024-02-12,35.689998626708984
2024-02-13,34.63999938964844
2024-02-14,35.060001373291016
2024-02-15,35.90999984741211
2024-02-16,36.099998474121094
2024-02-20,36.0
2024-02-21,38.36000061035156
2024-02-22,39.720001220703125
2024-02-23,40.560001373291016
2024-02-26,39.66999816894531
2024-02-27,39.84000015258789
2024-02-28,39.689998626708984
2024-02-29,39.810001373291016
2024-03-01,41.11000061035156
2024-03-04,40.93000030517578
2024-03-05,41.40999984741211
2024-03-06,41.689998626708984
2024-03-07,41.709999084472656
2024-03-08,41.72999954223633
2024-03-11,41.20000076293945
2024-03-12,41.95000076293945
2024-03-13,41.349998474121094
2024-03-14,40.790000915527344
2024-03-15,40.86000061035156
2024-03-18,40.369998931884766
2024-03-19,40.810001373291016
2024-03-20,40.380001068115234
2024-03-21,40.220001220703125
2024-03-22,40.08000183105469
2024-03-25,40.41999816894531
2024-03-26,40.08000183105469
2024-03-27,40.72999954223633
2024-03-28,40.68000030517578
2024-04-01,41.31999969482422
2024-04-02,40.43000030517578
2024-04-03,40.22999954223633
2024-04-04,39.72999954223633
2024-04-05,41.06999969482422
2024-04-08,39.90999984741211
2024-04-09,40.130001068115234
2024-04-10,39.279998779296875
2024-04-11,39.31999969482422
2024-04-12,38.61000061035156
2024-04-15,38.720001220703125
2024-04-16,38.380001068115234
2024-04-17,38.02000045776367
2024-04-18,37.810001373291016
2024-04-19,38.63999938964844
2024-04-22,38.709999084472656
2024-04-23,38.970001220703125
2024-04-24,39.119998931884766
2024-04-25,38.459999084472656
2024-04-26,38.56999969482422
2024-04-29,38.77000045776367
2024-04-30,38.099998474121094
2024-05-01,39.29999923706055
2024-05-02,39.81999969482422
2024-05-03,39.90999984741211
2024-05-06,40.86000061035156
2024-05-07,41.209999084472656
2024-05-08,42.0099983215332
2024-05-09,43.84000015258789
2024-05-10,43.150001525878906
2024-05-13,43.61000061035156
2024-05-14,43.81999969482422
2024-05-15,45.81999969482422
2024-05-16,45.38999938964844
2024-05-17,44.709999084472656
2024-05-20,44.970001220703125
2024-05-21,45.540000915527344
2024-05-22,45.47999954223633
2024-05-23,43.91999816894531
2024-05-24,43.81999969482422
2024-05-28,43.08000183105469
2024-05-29,42.7599983215332
2024-05-30,43.349998474121094
2024-05-31,44.290000915527344
2024-06-03,45.04999923706055
2024-06-04,44.29999923706055
2024-06-05,45.650001525878906
2024-06-06,51.439998626708984
2024-06-07,50.849998474121094
2024-06-10,51.15999984741211
2024-06-11,49.91999816894531
2024-06-12,49.65999984741211
2024-06-13,49.619998931884766
2024-06-14,49.5
2024-06-17,49.65999984741211
2024-06-18,50.27000045776367
2024-06-20,50.86000061035156
2024-06-21,51.54999923706055
2024-06-24,52.060001373291016
2024-06-25,52.400001525878906
2024-06-26,52.0
2024-06-27,51.630001068115234
2024-06-28,52.36000061035156
2024-07-01,52.02000045776367
2024-07-02,51.29999923706055
2024-07-03,52.0099983215332
2024-07-05,51.560001373291016
2024-07-08,52.54999923706055
2024-07-09,52.880001068115234
2024-07-10,52.959999084472656
2024-07-11,52.81999969482422
2024-07-12,53.18000030517578
2024-07-15,52.54999923706055
2024-07-16,55.099998474121094
2024-07-17,54.75
2024-07-18,54.29999923706055
2024-07-19,54.040000915527344
2024-07-22,54.34000015258789
2024-07-23,55.400001525878906
2024-07-24,55.150001525878906
2024-07-25,55.970001220703125
2024-07-26,56.22999954223633
2024-07-29,55.470001220703125
2024-07-30,55.689998626708984
2024-07-31,55.2599983215332
2024-08-01,55.04999923706055
2024-08-02,54.09000015258789
2024-08-05,52.11000061035156
2024-08-06,51.939998626708984
2024-08-07,54.119998931884766
2024-08-08,54.459999084472656
2024-08-09,55.20000076293945
2024-08-12,56.06999969482422
2024-08-13,55.9900016784668
2024-08-14,57.40999984741211
2024-08-15,59.099998474121094
2024-08-16,59.41999816894531
2024-08-19,61.7400016784668
2024-08-20,60.93000030517578
2024-08-21,62.16999816894531
2024-08-22,61.63999938964844
2024-08-23,62.720001220703125
2024-08-26,62.15999984741211
2024-08-27,63.20000076293945
2024-08-28,64.41999816894531
2024-08-29,63.7400016784668
2024-08-30,63.849998474121094
2024-09-03,61.220001220703125
2024-09-04,62.130001068115234
2024-09-05,61.04999923706055
2024-09-06,59.209999084472656
2024-09-09,59.2400016784668
2024-09-10,59.2599983215332
2024-09-11,59.38999938964844
2024-09-12,60.540000915527344
2024-09-13,62.29999923706055
2024-09-16,62.90999984741211
2024-09-17,61.93000030517578
2024-09-18,62.310001373291016
2024-09-19,59.5
2024-09-20,59.2400016784668
2024-09-23,58.529998779296875
2024-09-24,56.20000076293945
2024-09-25,55.869998931884766
2024-09-26,56.95000076293945
2024-09-27,56.970001220703125
2024-09-30,57.2400016784668
2024-10-01,56.63999938964844
2024-10-02,58.15999984741211
2024-10-03,60.43000030517578
2024-10-04,59.18000030517578
2024-10-07,53.849998474121094
2024-10-08,54.130001068115234
2024-10-09,50.65999984741211
2024-10-10,52.130001068115234
2024-10-11,53.0
2024-10-14,53.95000076293945
2024-10-15,53.81999969482422
2024-10-16,53.459999084472656
2024-10-17,52.279998779296875
2024-10-18,52.61000061035156
2024-10-21,51.77000045776367
2024-10-22,51.54999923706055
2024-10-23,50.79999923706055
2024-10-24,49.29999923706055
2024-10-25,49.25
2024-10-28,50.459999084472656
2024-10-29,50.63999938964844
2024-10-30,50.59000015258789
2024-10-31,50.56999969482422
2024-11-01,57.150001525878906
2024-11-04,58.470001220703125
2024-11-05,58.720001220703125
2024-11-06,60.630001068115234
2024-11-07,59.650001525878906
2024-11-08,60.97999954223633
2024-11-11,61.09000015258789
2024-11-12,59.61000061035156
2024-11-13,58.61000061035156
2024-11-14,53.959999084472656
2024-11-15,45.650001525878906
2024-11-18,42.56999969482422
2024-11-19,44.810001373291016
2024-11-20,45.7599983215332
2024-11-21,45.70000076293945
