Date,GGAL
2022-06-24,7.150000095367432
2022-06-27,7.139999866485596
2022-06-28,7.099999904632568
2022-06-29,7.170000076293945
2022-06-30,6.909999847412109
2022-07-01,7.159999847412109
2022-07-05,6.840000152587891
2022-07-06,6.690000057220459
2022-07-07,6.690000057220459
2022-07-08,6.679999828338623
2022-07-11,6.559999942779541
2022-07-12,6.489999771118164
2022-07-13,6.320000171661377
2022-07-14,6.139999866485596
2022-07-15,6.289999961853027
2022-07-18,6.409999847412109
2022-07-19,6.329999923706055
2022-07-20,5.989999771118164
2022-07-21,5.929999828338623
2022-07-22,6.159999847412109
2022-07-25,6.460000038146973
2022-07-26,6.489999771118164
2022-07-27,6.820000171661377
2022-07-28,7.389999866485596
2022-07-29,7.800000190734863
2022-08-01,7.78000020980835
2022-08-02,7.829999923706055
2022-08-03,7.820000171661377
2022-08-04,7.639999866485596
2022-08-05,7.809999942779541
2022-08-08,8.069999694824219
2022-08-09,7.789999961853027
2022-08-10,7.650000095367432
2022-08-11,7.849999904632568
2022-08-12,8.069999694824219
2022-08-15,8.3100004196167
2022-08-16,8.220000267028809
2022-08-17,8.109999656677246
2022-08-18,8.15999984741211
2022-08-19,7.820000171661377
2022-08-22,8.079999923706055
2022-08-23,8.460000038146973
2022-08-24,8.550000190734863
2022-08-25,8.720000267028809
2022-08-26,8.739999771118164
2022-08-29,8.680000305175781
2022-08-30,8.489999771118164
2022-08-31,8.109999656677246
2022-09-01,8.289999961853027
2022-09-02,8.539999961853027
2022-09-06,8.680000305175781
2022-09-07,9.029999732971191
2022-09-08,8.920000076293945
2022-09-09,9.520000457763672
2022-09-12,9.369999885559082
2022-09-13,9.010000228881836
2022-09-14,9.229999542236328
2022-09-15,8.869999885559082
2022-09-16,8.84000015258789
2022-09-19,9.279999732971191
2022-09-20,9.119999885559082
2022-09-21,8.84000015258789
2022-09-22,8.75
2022-09-23,8.359999656677246
2022-09-26,7.869999885559082
2022-09-27,7.510000228881836
2022-09-28,7.610000133514404
2022-09-29,7.519999980926514
2022-09-30,7.460000038146973
2022-10-03,8.029999732971191
2022-10-04,8.069999694824219
2022-10-05,7.940000057220459
2022-10-06,7.769999980926514
2022-10-07,7.699999809265137
2022-10-10,7.619999885559082
2022-10-11,7.480000019073486
2022-10-12,7.260000228881836
2022-10-13,7.349999904632568
2022-10-14,7.159999847412109
2022-10-17,7.449999809265137
2022-10-18,7.449999809265137
2022-10-19,7.46999979019165
2022-10-20,7.639999866485596
2022-10-21,7.840000152587891
2022-10-24,7.75
2022-10-25,7.880000114440918
2022-10-26,7.769999980926514
2022-10-27,7.849999904632568
2022-10-28,7.610000133514404
2022-10-31,7.760000228881836
2022-11-01,8.1899995803833
2022-11-02,7.840000152587891
2022-11-03,7.860000133514404
2022-11-04,7.989999771118164
2022-11-07,7.769999980926514
2022-11-08,7.71999979019165
2022-11-09,7.420000076293945
2022-11-10,7.409999847412109
2022-11-11,7.670000076293945
2022-11-14,7.679999828338623
2022-11-15,7.539999961853027
2022-11-16,7.400000095367432
2022-11-17,7.210000038146973
2022-11-18,7.289999961853027
2022-11-21,7.28000020980835
2022-11-22,7.329999923706055
2022-11-23,7.539999961853027
2022-11-25,7.75
2022-11-28,7.849999904632568
2022-11-29,7.920000076293945
2022-11-30,8.100000381469727
2022-12-01,8.130000114440918
2022-12-02,8.220000267028809
2022-12-05,7.639999866485596
2022-12-06,7.630000114440918
2022-12-07,7.949999809265137
2022-12-08,7.510000228881836
2022-12-09,7.440000057220459
2022-12-12,7.760000228881836
2022-12-13,7.619999885559082
2022-12-14,7.670000076293945
2022-12-15,7.690000057220459
2022-12-16,7.679999828338623
2022-12-19,7.960000038146973
2022-12-20,8.569999694824219
2022-12-21,8.90999984741211
2022-12-22,8.949999809265137
2022-12-23,9.279999732971191
2022-12-27,9.359999656677246
2022-12-28,9.630000114440918
2022-12-29,9.609999656677246
2022-12-30,9.729999542236328
2023-01-03,9.550000190734863
2023-01-04,9.890000343322754
2023-01-05,10.5600004196167
2023-01-06,11.100000381469727
2023-01-09,11.399999618530273
2023-01-10,11.579999923706055
2023-01-11,12.390000343322754
2023-01-12,12.850000381469727
2023-01-13,13.039999961853027
2023-01-17,13.760000228881836
2023-01-18,12.399999618530273
2023-01-19,12.890000343322754
2023-01-20,13.75
2023-01-23,13.579999923706055
2023-01-24,13.529999732971191
2023-01-25,14.050000190734863
2023-01-26,13.899999618530273
2023-01-27,13.239999771118164
2023-01-30,12.630000114440918
2023-01-31,13.399999618530273
2023-02-01,13.170000076293945
2023-02-02,13.130000114440918
2023-02-03,12.329999923706055
2023-02-06,12.720000267028809
2023-02-07,12.779999732971191
2023-02-08,12.970000267028809
2023-02-09,12.699999809265137
2023-02-10,12.760000228881836
2023-02-13,13.550000190734863
2023-02-14,13.920000076293945
2023-02-15,13.829999923706055
2023-02-16,13.949999809265137
2023-02-17,13.300000190734863
2023-02-21,13.15999984741211
2023-02-22,13.239999771118164
2023-02-23,13.539999961853027
2023-02-24,13.449999809265137
2023-02-27,13.710000038146973
2023-02-28,13.319999694824219
2023-03-01,13.420000076293945
2023-03-02,12.479999542236328
2023-03-03,12.84000015258789
2023-03-06,13.039999961853027
2023-03-07,12.670000076293945
2023-03-08,13.180000305175781
2023-03-09,12.5600004196167
2023-03-10,11.710000038146973
2023-03-13,11.270000457763672
2023-03-14,10.989999771118164
2023-03-15,10.3100004196167
2023-03-16,10.880000114440918
2023-03-17,10.4399995803833
2023-03-20,10.279999732971191
2023-03-21,11.050000190734863
2023-03-22,10.739999771118164
2023-03-23,10.579999923706055
2023-03-24,10.649999618530273
2023-03-27,11.1899995803833
2023-03-28,11.399999618530273
2023-03-29,11.630000114440918
2023-03-30,11.399999618530273
2023-03-31,10.979999542236328
2023-04-03,11.359999656677246
2023-04-04,11.09000015258789
2023-04-05,11.09000015258789
2023-04-06,10.9399995803833
2023-04-10,11.130000114440918
2023-04-11,11.649999618530273
2023-04-12,12.359999656677246
2023-04-13,12.4399995803833
2023-04-14,12.729999542236328
2023-04-17,12.930000305175781
2023-04-18,12.380000114440918
2023-04-19,11.640000343322754
2023-04-20,11.869999885559082
2023-04-21,11.65999984741211
2023-04-24,11.699999809265137
2023-04-25,11.630000114440918
2023-04-26,11.489999771118164
2023-04-27,11.479999542236328
2023-04-28,11.520000457763672
2023-05-01,11.199999809265137
2023-05-02,11.390000343322754
2023-05-03,11.300000190734863
2023-05-04,10.930000305175781
2023-05-05,11.65999984741211
2023-05-08,11.930000305175781
2023-05-09,12.140000343322754
2023-05-10,12.350000381469727
2023-05-11,12.75
2023-05-12,12.390000343322754
2023-05-15,12.25
2023-05-16,11.350000381469727
2023-05-17,11.84000015258789
2023-05-18,11.529999732971191
2023-05-19,11.600000381469727
2023-05-22,11.369999885559082
2023-05-23,11.460000038146973
2023-05-24,11.760000228881836
2023-05-25,11.65999984741211
2023-05-26,11.680000305175781
2023-05-30,12.109999656677246
2023-05-31,11.869999885559082
2023-06-01,12.09000015258789
2023-06-02,11.819999694824219
2023-06-05,12.329999923706055
2023-06-06,13.930000305175781
2023-06-07,14.5
2023-06-08,14.680000305175781
2023-06-09,14.8100004196167
2023-06-12,14.600000381469727
2023-06-13,15.180000305175781
2023-06-14,15.529999732971191
2023-06-15,15.960000038146973
2023-06-16,16.8700008392334
2023-06-20,17.149999618530273
2023-06-21,17.799999237060547
2023-06-22,16.5
2023-06-23,16.780000686645508
2023-06-26,17.56999969482422
2023-06-27,16.770000457763672
2023-06-28,16.8700008392334
2023-06-29,17.239999771118164
2023-06-30,17.200000762939453
2023-07-03,17.309999465942383
2023-07-05,17.440000534057617
2023-07-06,16.110000610351562
2023-07-07,16.59000015258789
2023-07-10,16.1299991607666
2023-07-11,16.329999923706055
2023-07-12,16.700000762939453
2023-07-13,17.3700008392334
2023-07-14,16.280000686645508
2023-07-17,17.170000076293945
2023-07-18,17.43000030517578
2023-07-19,17.100000381469727
2023-07-20,17.399999618530273
2023-07-21,17.850000381469727
2023-07-24,17.3799991607666
2023-07-25,17.68000030517578
2023-07-26,17.760000228881836
2023-07-27,16.520000457763672
2023-07-28,16.719999313354492
2023-07-31,16.950000762939453
2023-08-01,16.389999389648438
2023-08-02,15.8100004196167
2023-08-03,15.680000305175781
2023-08-04,16.350000381469727
2023-08-07,16.100000381469727
2023-08-08,16.729999542236328
2023-08-09,16.610000610351562
2023-08-10,17.209999084472656
2023-08-11,16.770000457763672
2023-08-14,15.800000190734863
2023-08-15,15.649999618530273
2023-08-16,15.949999809265137
2023-08-17,15.319999694824219
2023-08-18,15.170000076293945
2023-08-21,15.029999732971191
2023-08-22,15.539999961853027
2023-08-23,16.530000686645508
2023-08-24,15.859999656677246
2023-08-25,16.540000915527344
2023-08-28,17.809999465942383
2023-08-29,18.25
2023-08-30,18.139999389648438
2023-08-31,18.079999923706055
2023-09-01,17.579999923706055
2023-09-05,16.809999465942383
2023-09-06,16.56999969482422
2023-09-07,16.329999923706055
2023-09-08,15.859999656677246
2023-09-11,15.739999771118164
2023-09-12,15.970000267028809
2023-09-13,16.049999237060547
2023-09-14,16.229999542236328
2023-09-15,15.869999885559082
2023-09-18,16.309999465942383
2023-09-19,15.789999961853027
2023-09-20,15.3100004196167
2023-09-21,14.949999809265137
2023-09-22,14.640000343322754
2023-09-25,14.289999961853027
2023-09-26,13.84000015258789
2023-09-27,13.760000228881836
2023-09-28,13.869999885559082
2023-09-29,13.050000190734863
2023-10-02,12.649999618530273
2023-10-03,12.119999885559082
2023-10-04,12.270000457763672
2023-10-05,12.680000305175781
2023-10-06,12.770000457763672
2023-10-09,12.380000114440918
2023-10-10,12.029999732971191
2023-10-11,12.399999618530273
2023-10-12,12.100000381469727
2023-10-13,11.930000305175781
2023-10-16,12.600000381469727
2023-10-17,12.489999771118164
2023-10-18,12.289999961853027
2023-10-19,11.670000076293945
2023-10-20,11.329999923706055
2023-10-23,11.479999542236328
2023-10-24,11.069999694824219
2023-10-25,11.84000015258789
2023-10-26,11.930000305175781
2023-10-27,11.75
2023-10-30,11.130000114440918
2023-10-31,11.210000038146973
2023-11-01,11.949999809265137
2023-11-02,12.3100004196167
2023-11-03,12.4399995803833
2023-11-06,12.039999961853027
2023-11-07,12.069999694824219
2023-11-08,11.720000267028809
2023-11-09,11.770000457763672
2023-11-10,11.779999732971191
2023-11-13,11.65999984741211
2023-11-14,11.960000038146973
2023-11-15,11.989999771118164
2023-11-16,11.869999885559082
2023-11-17,12.5
2023-11-20,14.649999618530273
2023-11-21,14.5600004196167
2023-11-22,13.5
2023-11-24,15.319999694824219
2023-11-27,16.81999969482422
2023-11-28,16.8799991607666
2023-11-29,17.31999969482422
2023-11-30,17.18000030517578
2023-12-01,16.93000030517578
2023-12-04,16.8799991607666
2023-12-05,17.31999969482422
2023-12-06,16.93000030517578
2023-12-07,17.0
2023-12-08,17.5
2023-12-11,17.469999313354492
2023-12-12,17.280000686645508
2023-12-13,17.860000610351562
2023-12-14,17.329999923706055
2023-12-15,16.450000762939453
2023-12-18,17.010000228881836
2023-12-19,16.729999542236328
2023-12-20,17.510000228881836
2023-12-21,17.770000457763672
2023-12-22,18.200000762939453
2023-12-26,17.81999969482422
2023-12-27,17.729999542236328
2023-12-28,17.360000610351562
2023-12-29,17.270000457763672
2024-01-02,16.959999084472656
2024-01-03,16.780000686645508
2024-01-04,16.239999771118164
2024-01-05,16.489999771118164
2024-01-08,16.600000381469727
2024-01-09,15.489999771118164
2024-01-10,16.09000015258789
2024-01-11,15.779999732971191
2024-01-12,15.979999542236328
2024-01-16,15.680000305175781
2024-01-17,16.260000228881836
2024-01-18,16.670000076293945
2024-01-19,17.190000534057617
2024-01-22,18.18000030517578
2024-01-23,18.389999389648438
2024-01-24,19.0
2024-01-25,20.31999969482422
2024-01-26,21.280000686645508
2024-01-29,21.280000686645508
2024-01-30,21.5
2024-01-31,21.610000610351562
2024-02-01,21.829999923706055
2024-02-02,21.899999618530273
2024-02-05,20.770000457763672
2024-02-06,20.65999984741211
2024-02-07,19.31999969482422
2024-02-08,18.149999618530273
2024-02-09,19.0
2024-02-12,19.25
2024-02-13,19.3700008392334
2024-02-14,19.850000381469727
2024-02-15,20.149999618530273
2024-02-16,20.559999465942383
2024-02-20,20.770000457763672
2024-02-21,20.780000686645508
2024-02-22,21.510000228881836
2024-02-23,21.959999084472656
2024-02-26,22.68000030517578
2024-02-27,21.610000610351562
2024-02-28,21.739999771118164
2024-02-29,22.010000228881836
2024-03-01,22.290000915527344
2024-03-04,21.709999084472656
2024-03-05,21.139999389648438
2024-03-06,22.860000610351562
2024-03-07,22.920000076293945
2024-03-08,22.59000015258789
2024-03-11,21.780000686645508
2024-03-12,22.790000915527344
2024-03-13,24.299999237060547
2024-03-14,23.360000610351562
2024-03-15,23.84000015258789
2024-03-18,24.780000686645508
2024-03-19,24.3700008392334
2024-03-20,25.34000015258789
2024-03-21,25.959999084472656
2024-03-22,26.079999923706055
2024-03-25,26.149999618530273
2024-03-26,25.65999984741211
2024-03-27,26.149999618530273
2024-03-28,25.420000076293945
2024-04-01,25.790000915527344
2024-04-02,24.920000076293945
2024-04-03,26.100000381469727
2024-04-04,25.799999237060547
2024-04-05,27.3700008392334
2024-04-08,27.729999542236328
2024-04-09,28.65999984741211
2024-04-10,28.850000381469727
2024-04-11,29.770000457763672
2024-04-12,29.610000610351562
2024-04-15,27.600000381469727
2024-04-16,27.770000457763672
2024-04-17,27.68000030517578
2024-04-18,28.030000686645508
2024-04-19,28.459999084472656
2024-04-22,31.020000457763672
2024-04-23,30.530000686645508
2024-04-24,29.06999969482422
2024-04-25,29.489999771118164
2024-04-26,30.700000762939453
2024-04-29,31.260000228881836
2024-04-30,32.43000030517578
2024-05-01,32.369998931884766
2024-05-02,31.889999389648438
2024-05-03,34.31999969482422
2024-05-06,36.79999923706055
2024-05-07,35.650001525878906
2024-05-08,36.04999923706055
2024-05-09,35.5099983215332
2024-05-10,34.970001220703125
2024-05-13,34.650001525878906
2024-05-14,35.470001220703125
2024-05-15,36.84000015258789
2024-05-16,36.61000061035156
2024-05-17,36.66999816894531
2024-05-20,37.279998779296875
2024-05-21,36.18000030517578
2024-05-22,33.58000183105469
2024-05-23,30.989999771118164
2024-05-24,32.470001220703125
2024-05-28,33.06999969482422
2024-05-29,34.16999816894531
2024-05-30,36.880001068115234
2024-05-31,35.849998474121094
2024-06-03,35.599998474121094
2024-06-04,33.2400016784668
2024-06-05,33.25
2024-06-06,31.510000228881836
2024-06-07,31.670000076293945
2024-06-10,33.060001373291016
2024-06-11,32.13999938964844
2024-06-12,33.939998626708984
2024-06-13,35.20000076293945
2024-06-14,34.790000915527344
2024-06-17,34.06999969482422
2024-06-18,34.83000183105469
2024-06-20,33.0
2024-06-21,32.060001373291016
2024-06-24,32.20000076293945
2024-06-25,32.63999938964844
2024-06-26,30.8700008392334
2024-06-27,31.639999389648438
2024-06-28,30.559999465942383
2024-07-01,27.670000076293945
2024-07-02,28.110000610351562
2024-07-03,28.5
2024-07-05,28.459999084472656
2024-07-08,28.530000686645508
2024-07-09,28.829999923706055
2024-07-10,29.510000228881836
2024-07-11,29.0
2024-07-12,28.65999984741211
2024-07-15,27.420000076293945
2024-07-16,28.610000610351562
2024-07-17,27.459999084472656
2024-07-18,27.5
2024-07-19,28.209999084472656
2024-07-22,28.280000686645508
2024-07-23,29.5
2024-07-24,28.68000030517578
2024-07-25,28.3700008392334
2024-07-26,28.329999923706055
2024-07-29,27.59000015258789
2024-07-30,27.020000457763672
2024-07-31,28.969999313354492
2024-08-01,28.3700008392334
2024-08-02,26.649999618530273
2024-08-05,26.610000610351562
2024-08-06,28.049999237060547
2024-08-07,28.670000076293945
2024-08-08,32.77000045776367
2024-08-09,34.2400016784668
2024-08-12,34.2400016784668
2024-08-13,34.40999984741211
2024-08-14,35.439998626708984
2024-08-15,35.4900016784668
2024-08-16,35.16999816894531
2024-08-19,34.63999938964844
2024-08-20,34.7599983215332
2024-08-21,33.869998931884766
2024-08-22,33.119998931884766
2024-08-23,34.68000030517578
2024-08-26,33.790000915527344
2024-08-27,34.939998626708984
2024-08-28,35.189998626708984
2024-08-29,37.68000030517578
2024-08-30,39.16999816894531
2024-09-03,40.290000915527344
2024-09-04,42.2400016784668
2024-09-05,41.9900016784668
2024-09-06,41.08000183105469
2024-09-09,42.290000915527344
2024-09-10,41.54999923706055
2024-09-11,43.15999984741211
2024-09-12,43.47999954223633
2024-09-13,45.060001373291016
2024-09-16,44.33000183105469
2024-09-17,45.13999938964844
2024-09-18,46.130001068115234
2024-09-19,47.099998474121094
2024-09-20,46.630001068115234
2024-09-23,45.630001068115234
2024-09-24,44.36000061035156
2024-09-25,43.130001068115234
2024-09-26,43.209999084472656
2024-09-27,43.779998779296875
2024-09-30,42.09000015258789
2024-10-01,42.40999984741211
2024-10-02,41.939998626708984
2024-10-03,43.40999984741211
2024-10-04,43.4900016784668
2024-10-07,42.52000045776367
2024-10-08,44.18000030517578
2024-10-09,46.58000183105469
2024-10-10,47.939998626708984
2024-10-11,49.77000045776367
2024-10-14,49.439998626708984
2024-10-15,49.650001525878906
2024-10-16,48.84000015258789
2024-10-17,48.81999969482422
2024-10-18,50.619998931884766
2024-10-21,50.630001068115234
2024-10-22,50.540000915527344
2024-10-23,49.77000045776367
2024-10-24,52.93000030517578
2024-10-25,53.88999938964844
2024-10-28,54.11000061035156
2024-10-29,53.529998779296875
2024-10-30,52.2599983215332
2024-10-31,52.720001220703125
2024-11-01,51.93000030517578
2024-11-04,51.75
2024-11-05,51.790000915527344
2024-11-06,54.939998626708984
2024-11-07,54.7599983215332
2024-11-08,53.81999969482422
2024-11-11,53.810001373291016
2024-11-12,54.75
2024-11-13,55.029998779296875
2024-11-14,54.709999084472656
2024-11-15,56.290000915527344
2024-11-18,59.15999984741211
2024-11-19,57.029998779296875
2024-11-20,57.65999984741211
2024-11-21,55.93000030517578
