Date,LNTH
2022-06-16,59.540000915527344
2022-06-17,60.720001220703125
2022-06-21,61.869998931884766
2022-06-22,60.13999938964844
2022-06-23,61.290000915527344
2022-06-24,62.81999969482422
2022-06-27,65.83999633789062
2022-06-28,63.779998779296875
2022-06-29,64.20999908447266
2022-06-30,66.02999877929688
2022-07-01,63.5
2022-07-05,64.7300033569336
2022-07-06,61.41999816894531
2022-07-07,63.11000061035156
2022-07-08,67.79000091552734
2022-07-11,66.23999786376953
2022-07-12,66.08999633789062
2022-07-13,67.43000030517578
2022-07-14,67.91000366210938
2022-07-15,70.6500015258789
2022-07-18,66.87999725341797
2022-07-19,71.4800033569336
2022-07-20,74.16000366210938
2022-07-21,71.88999938964844
2022-07-22,68.66000366210938
2022-07-25,70.47000122070312
2022-07-26,70.80000305175781
2022-07-27,74.13999938964844
2022-07-28,75.7699966430664
2022-07-29,76.72000122070312
2022-08-01,75.58999633789062
2022-08-02,76.13999938964844
2022-08-03,75.88999938964844
2022-08-04,71.23999786376953
2022-08-05,78.56999969482422
2022-08-08,79.19000244140625
2022-08-09,79.76000213623047
2022-08-10,82.83999633789062
2022-08-11,83.33999633789062
2022-08-12,83.1500015258789
2022-08-15,83.69999694824219
2022-08-16,83.37999725341797
2022-08-17,83.30999755859375
2022-08-18,82.54000091552734
2022-08-19,82.47000122070312
2022-08-22,80.73999786376953
2022-08-23,80.9000015258789
2022-08-24,82.87999725341797
2022-08-25,86.5999984741211
2022-08-26,81.51000213623047
2022-08-29,80.19000244140625
2022-08-30,77.37000274658203
2022-08-31,78.80000305175781
2022-09-01,78.69999694824219
2022-09-02,78.4800033569336
2022-09-06,79.47000122070312
2022-09-07,83.31999969482422
2022-09-08,84.5199966430664
2022-09-09,85.05000305175781
2022-09-12,86.23999786376953
2022-09-13,84.58999633789062
2022-09-14,86.05000305175781
2022-09-15,83.05999755859375
2022-09-16,79.51000213623047
2022-09-19,77.19999694824219
2022-09-20,76.11000061035156
2022-09-21,73.19999694824219
2022-09-22,70.81999969482422
2022-09-23,68.36000061035156
2022-09-26,66.5999984741211
2022-09-27,67.38999938964844
2022-09-28,69.33000183105469
2022-09-29,69.01000213623047
2022-09-30,70.33000183105469
2022-10-03,74.5199966430664
2022-10-04,76.7699966430664
2022-10-05,77.66999816894531
2022-10-06,74.69999694824219
2022-10-07,65.44000244140625
2022-10-10,66.2300033569336
2022-10-11,67.04000091552734
2022-10-12,67.72000122070312
2022-10-13,70.94000244140625
2022-10-14,68.83999633789062
2022-10-17,71.58999633789062
2022-10-18,72.68000030517578
2022-10-19,70.55000305175781
2022-10-20,71.70999908447266
2022-10-21,72.33000183105469
2022-10-24,72.47000122070312
2022-10-25,74.3499984741211
2022-10-26,75.9000015258789
2022-10-27,74.01000213623047
2022-10-28,75.44999694824219
2022-10-31,73.98999786376953
2022-11-01,72.72000122070312
2022-11-02,68.88999938964844
2022-11-03,60.04999923706055
2022-11-04,60.599998474121094
2022-11-07,56.279998779296875
2022-11-08,57.04999923706055
2022-11-09,55.849998474121094
2022-11-10,59.689998626708984
2022-11-11,56.470001220703125
2022-11-14,57.25
2022-11-15,59.04999923706055
2022-11-16,55.81999969482422
2022-11-17,55.11000061035156
2022-11-18,57.70000076293945
2022-11-21,57.380001068115234
2022-11-22,57.91999816894531
2022-11-23,58.7599983215332
2022-11-25,58.45000076293945
2022-11-28,60.88999938964844
2022-11-29,60.650001525878906
2022-11-30,62.08000183105469
2022-12-01,61.25
2022-12-02,61.27000045776367
2022-12-05,56.0099983215332
2022-12-06,55.47999954223633
2022-12-07,54.33000183105469
2022-12-08,53.5099983215332
2022-12-09,53.310001373291016
2022-12-12,54.91999816894531
2022-12-13,54.540000915527344
2022-12-14,54.400001525878906
2022-12-15,52.720001220703125
2022-12-16,53.0
2022-12-19,52.38999938964844
2022-12-20,52.36000061035156
2022-12-21,52.369998931884766
2022-12-22,51.38999938964844
2022-12-23,50.630001068115234
2022-12-27,49.099998474121094
2022-12-28,48.7599983215332
2022-12-29,50.619998931884766
2022-12-30,50.959999084472656
2023-01-03,50.66999816894531
2023-01-04,51.02000045776367
2023-01-05,48.939998626708984
2023-01-06,48.47999954223633
2023-01-09,47.7599983215332
2023-01-10,48.27000045776367
2023-01-11,50.040000915527344
2023-01-12,51.310001373291016
2023-01-13,53.08000183105469
2023-01-17,54.04999923706055
2023-01-18,55.349998474121094
2023-01-19,54.41999816894531
2023-01-20,53.41999816894531
2023-01-23,54.59000015258789
2023-01-24,54.650001525878906
2023-01-25,54.650001525878906
2023-01-26,55.84000015258789
2023-01-27,56.20000076293945
2023-01-30,56.27000045776367
2023-01-31,57.5
2023-02-01,58.63999938964844
2023-02-02,60.65999984741211
2023-02-03,60.79999923706055
2023-02-06,60.02000045776367
2023-02-07,60.02000045776367
2023-02-08,58.90999984741211
2023-02-09,58.81999969482422
2023-02-10,58.27000045776367
2023-02-13,58.13999938964844
2023-02-14,57.81999969482422
2023-02-15,60.029998779296875
2023-02-16,59.849998474121094
2023-02-17,59.720001220703125
2023-02-21,58.27000045776367
2023-02-22,58.25
2023-02-23,69.98999786376953
2023-02-24,72.41000366210938
2023-02-27,72.63999938964844
2023-02-28,73.95999908447266
2023-03-01,73.08000183105469
2023-03-02,73.3499984741211
2023-03-03,72.94000244140625
2023-03-06,73.0
2023-03-07,72.37000274658203
2023-03-08,75.23999786376953
2023-03-09,73.16999816894531
2023-03-10,71.26000213623047
2023-03-13,70.75
2023-03-14,73.0199966430664
2023-03-15,73.23999786376953
2023-03-16,78.83000183105469
2023-03-17,77.83999633789062
2023-03-20,79.18000030517578
2023-03-21,82.86000061035156
2023-03-22,80.47000122070312
2023-03-23,79.62000274658203
2023-03-24,81.43000030517578
2023-03-27,80.47000122070312
2023-03-28,80.1500015258789
2023-03-29,79.31999969482422
2023-03-30,80.72000122070312
2023-03-31,82.55999755859375
2023-04-03,82.41000366210938
2023-04-04,82.66999816894531
2023-04-05,83.5
2023-04-06,83.0999984741211
2023-04-10,85.52999877929688
2023-04-11,86.3499984741211
2023-04-12,85.4800033569336
2023-04-13,87.27999877929688
2023-04-14,88.66999816894531
2023-04-17,89.16000366210938
2023-04-18,90.79000091552734
2023-04-19,90.52999877929688
2023-04-20,89.61000061035156
2023-04-21,90.62999725341797
2023-04-24,91.22000122070312
2023-04-25,89.72000122070312
2023-04-26,84.88999938964844
2023-04-27,85.19000244140625
2023-04-28,85.44999694824219
2023-05-01,83.37000274658203
2023-05-02,82.69999694824219
2023-05-03,82.51000213623047
2023-05-04,94.86000061035156
2023-05-05,94.05999755859375
2023-05-08,94.81999969482422
2023-05-09,97.31999969482422
2023-05-10,98.95999908447266
2023-05-11,99.37999725341797
2023-05-12,99.6500015258789
2023-05-15,99.20999908447266
2023-05-16,97.43000030517578
2023-05-17,97.97000122070312
2023-05-18,96.0199966430664
2023-05-19,97.23999786376953
2023-05-22,98.31999969482422
2023-05-23,96.25
2023-05-24,96.29000091552734
2023-05-25,97.8499984741211
2023-05-26,91.05000305175781
2023-05-30,87.12000274658203
2023-05-31,86.58999633789062
2023-06-01,89.08000183105469
2023-06-02,88.66999816894531
2023-06-05,87.5999984741211
2023-06-06,89.68000030517578
2023-06-07,86.80999755859375
2023-06-08,88.77999877929688
2023-06-09,85.97000122070312
2023-06-12,83.9800033569336
2023-06-13,85.94000244140625
2023-06-14,86.19999694824219
2023-06-15,89.80999755859375
2023-06-16,88.2699966430664
2023-06-20,92.87000274658203
2023-06-21,92.19999694824219
2023-06-22,91.77999877929688
2023-06-23,92.5199966430664
2023-06-26,86.4800033569336
2023-06-27,84.44000244140625
2023-06-28,84.54000091552734
2023-06-29,82.94999694824219
2023-06-30,83.91999816894531
2023-07-03,83.7699966430664
2023-07-05,82.44999694824219
2023-07-06,81.41000366210938
2023-07-07,82.4000015258789
2023-07-10,84.86000061035156
2023-07-11,83.41000366210938
2023-07-12,83.9000015258789
2023-07-13,84.41999816894531
2023-07-14,86.08999633789062
2023-07-17,87.4000015258789
2023-07-18,90.75499725341797
2023-07-19,89.20999908447266
2023-07-20,84.93000030517578
2023-07-21,87.54000091552734
2023-07-24,84.43000030517578
2023-07-25,84.0
2023-07-26,84.06999969482422
2023-07-27,85.45999908447266
2023-07-28,87.94999694824219
2023-07-31,86.48999786376953
2023-08-01,83.5999984741211
2023-08-02,81.81999969482422
2023-08-03,73.05999755859375
2023-08-04,75.69000244140625
2023-08-07,72.31999969482422
2023-08-08,70.41000366210938
2023-08-09,68.81999969482422
2023-08-10,68.08999633789062
2023-08-11,69.0
2023-08-14,69.04000091552734
2023-08-15,68.44999694824219
2023-08-16,66.7300033569336
2023-08-17,65.86000061035156
2023-08-18,66.27999877929688
2023-08-21,67.31999969482422
2023-08-22,67.3499984741211
2023-08-23,66.3499984741211
2023-08-24,65.25
2023-08-25,66.37000274658203
2023-08-28,66.4000015258789
2023-08-29,66.69999694824219
2023-08-30,67.79000091552734
2023-08-31,68.44000244140625
2023-09-01,67.30000305175781
2023-09-05,66.05000305175781
2023-09-06,66.7300033569336
2023-09-07,66.16000366210938
2023-09-08,66.4000015258789
2023-09-11,65.3499984741211
2023-09-12,64.0999984741211
2023-09-13,62.400001525878906
2023-09-14,66.36000061035156
2023-09-15,64.80999755859375
2023-09-18,64.0999984741211
2023-09-19,63.220001220703125
2023-09-20,61.959999084472656
2023-09-21,60.27000045776367
2023-09-22,61.81999969482422
2023-09-25,64.62000274658203
2023-09-26,65.2699966430664
2023-09-27,65.9000015258789
2023-09-28,69.52999877929688
2023-09-29,69.4800033569336
2023-10-02,67.6500015258789
2023-10-03,74.6500015258789
2023-10-04,72.45999908447266
2023-10-05,68.38999938964844
2023-10-06,70.83000183105469
2023-10-09,70.04000091552734
2023-10-10,70.5
2023-10-11,68.02999877929688
2023-10-12,65.2300033569336
2023-10-13,67.47000122070312
2023-10-16,69.54000091552734
2023-10-17,73.29000091552734
2023-10-18,70.4800033569336
2023-10-19,69.20999908447266
2023-10-20,69.61000061035156
2023-10-23,67.77999877929688
2023-10-24,68.51000213623047
2023-10-25,66.37999725341797
2023-10-26,65.69999694824219
2023-10-27,66.83000183105469
2023-10-30,61.58000183105469
2023-10-31,64.5999984741211
2023-11-01,66.08999633789062
2023-11-02,62.15999984741211
2023-11-03,64.31999969482422
2023-11-06,64.41999816894531
2023-11-07,65.0199966430664
2023-11-08,63.40999984741211
2023-11-09,62.08000183105469
2023-11-10,63.470001220703125
2023-11-13,64.58000183105469
2023-11-14,68.36000061035156
2023-11-15,68.37999725341797
2023-11-16,68.1500015258789
2023-11-17,68.19999694824219
2023-11-20,69.12000274658203
2023-11-21,68.12000274658203
2023-11-22,68.30000305175781
2023-11-24,68.81999969482422
2023-11-27,70.98999786376953
2023-11-28,68.98999786376953
2023-11-29,70.04000091552734
2023-11-30,71.62000274658203
2023-12-01,73.79000091552734
2023-12-04,76.33999633789062
2023-12-05,72.66999816894531
2023-12-06,72.45999908447266
2023-12-07,68.52999877929688
2023-12-08,73.70999908447266
2023-12-11,71.97000122070312
2023-12-12,75.51000213623047
2023-12-13,76.55999755859375
2023-12-14,77.88999938964844
2023-12-15,76.04000091552734
2023-12-18,55.599998474121094
2023-12-19,59.89500045776367
2023-12-20,58.209999084472656
2023-12-21,59.349998474121094
2023-12-22,59.59000015258789
2023-12-26,61.15999984741211
2023-12-27,61.5099983215332
2023-12-28,62.28499984741211
2023-12-29,62.0
2024-01-02,63.099998474121094
2024-01-03,62.7599983215332
2024-01-04,64.33000183105469
2024-01-05,64.48999786376953
2024-01-08,65.30000305175781
2024-01-09,63.06999969482422
2024-01-10,59.290000915527344
2024-01-11,56.849998474121094
2024-01-12,56.2400016784668
2024-01-16,55.29999923706055
2024-01-17,55.27000045776367
2024-01-18,55.029998779296875
2024-01-19,53.08000183105469
2024-01-22,54.869998931884766
2024-01-23,52.47999954223633
2024-01-24,51.06999969482422
2024-01-25,52.52000045776367
2024-01-26,52.880001068115234
2024-01-29,53.974998474121094
2024-01-30,53.29999923706055
2024-01-31,51.93000030517578
2024-02-01,53.0099983215332
2024-02-02,54.0
2024-02-05,54.060001373291016
2024-02-06,54.9900016784668
2024-02-07,54.599998474121094
2024-02-08,55.560001373291016
2024-02-09,56.13999938964844
2024-02-12,56.54999923706055
2024-02-13,54.88999938964844
2024-02-14,56.369998931884766
2024-02-15,57.75
2024-02-16,57.459999084472656
2024-02-20,56.83000183105469
2024-02-21,56.709999084472656
2024-02-22,65.05000305175781
2024-02-23,66.2699966430664
2024-02-26,68.13999938964844
2024-02-27,68.26000213623047
2024-02-28,65.37000274658203
2024-02-29,65.37999725341797
2024-03-01,64.63999938964844
2024-03-04,65.36000061035156
2024-03-05,64.44000244140625
2024-03-06,61.970001220703125
2024-03-07,62.59000015258789
2024-03-08,62.52000045776367
2024-03-11,62.720001220703125
2024-03-12,60.880001068115234
2024-03-13,59.68000030517578
2024-03-14,59.83000183105469
2024-03-15,58.16999816894531
2024-03-18,56.52000045776367
2024-03-19,58.439998626708984
2024-03-20,59.18000030517578
2024-03-21,58.720001220703125
2024-03-22,59.02000045776367
2024-03-25,59.029998779296875
2024-03-26,58.75
2024-03-27,60.459999084472656
2024-03-28,62.2400016784668
2024-04-01,60.11000061035156
2024-04-02,58.869998931884766
2024-04-03,59.189998626708984
2024-04-04,59.779998779296875
2024-04-05,60.83000183105469
2024-04-08,59.7400016784668
2024-04-09,60.41999816894531
2024-04-10,59.86000061035156
2024-04-11,61.5
2024-04-12,60.790000915527344
2024-04-15,60.25
2024-04-16,61.72999954223633
2024-04-17,61.47999954223633
2024-04-18,62.33000183105469
2024-04-19,63.810001373291016
2024-04-22,63.06999969482422
2024-04-23,64.41000366210938
2024-04-24,65.20999908447266
2024-04-25,65.19999694824219
2024-04-26,65.55999755859375
2024-04-29,67.26000213623047
2024-04-30,66.54000091552734
2024-05-01,67.38999938964844
2024-05-02,78.18000030517578
2024-05-03,75.52999877929688
2024-05-06,75.51000213623047
2024-05-07,76.01000213623047
2024-05-08,74.51000213623047
2024-05-09,75.9000015258789
2024-05-10,76.0199966430664
2024-05-13,77.87999725341797
2024-05-14,78.69999694824219
2024-05-15,79.5999984741211
2024-05-16,81.0999984741211
2024-05-17,79.66999816894531
2024-05-20,82.87000274658203
2024-05-21,80.69999694824219
2024-05-22,81.34500122070312
2024-05-23,79.0
2024-05-24,78.22000122070312
2024-05-28,79.44000244140625
2024-05-29,79.7699966430664
2024-05-30,80.5199966430664
2024-05-31,81.83000183105469
2024-06-03,83.05000305175781
2024-06-04,81.5199966430664
2024-06-05,82.5199966430664
2024-06-06,81.66000366210938
2024-06-07,79.9000015258789
2024-06-10,79.27999877929688
2024-06-11,81.06999969482422
2024-06-12,80.44999694824219
2024-06-13,80.08000183105469
2024-06-14,79.26000213623047
2024-06-17,82.62999725341797
2024-06-18,81.12999725341797
2024-06-20,81.4800033569336
2024-06-21,79.0999984741211
2024-06-24,78.94999694824219
2024-06-25,81.91000366210938
2024-06-26,78.5199966430664
2024-06-27,81.30999755859375
2024-06-28,80.29000091552734
2024-07-01,80.0
2024-07-02,78.5
2024-07-03,79.55999755859375
2024-07-05,78.88999938964844
2024-07-08,78.81999969482422
2024-07-09,77.69999694824219
2024-07-10,106.18000030517578
2024-07-11,123.62000274658203
2024-07-12,123.41999816894531
2024-07-15,123.19000244140625
2024-07-16,118.30000305175781
2024-07-17,121.61000061035156
2024-07-18,115.73999786376953
2024-07-19,116.79000091552734
2024-07-22,114.68000030517578
2024-07-23,115.5199966430664
2024-07-24,113.66000366210938
2024-07-25,112.94999694824219
2024-07-26,112.70999908447266
2024-07-29,111.58999633789062
2024-07-30,109.7699966430664
2024-07-31,104.83000183105469
2024-08-01,98.62000274658203
2024-08-02,97.58999633789062
2024-08-05,99.02999877929688
2024-08-06,98.1500015258789
2024-08-07,96.0999984741211
2024-08-08,97.26000213623047
2024-08-09,97.33000183105469
2024-08-12,96.66000366210938
2024-08-13,97.51000213623047
2024-08-14,94.91000366210938
2024-08-15,95.0999984741211
2024-08-16,94.91000366210938
2024-08-19,97.86000061035156
2024-08-20,98.44000244140625
2024-08-21,101.22000122070312
2024-08-22,102.2300033569336
2024-08-23,107.16000366210938
2024-08-26,107.30999755859375
2024-08-27,109.1500015258789
2024-08-28,109.70999908447266
2024-08-29,104.80999755859375
2024-08-30,106.47000122070312
2024-09-03,105.43000030517578
2024-09-04,106.36000061035156
2024-09-05,105.33999633789062
2024-09-06,101.9800033569336
2024-09-09,100.5999984741211
2024-09-10,99.08000183105469
2024-09-11,101.94999694824219
2024-09-12,104.02999877929688
2024-09-13,105.55000305175781
2024-09-16,107.51000213623047
2024-09-17,105.54000091552734
2024-09-18,108.13999938964844
2024-09-19,108.55999755859375
2024-09-20,110.05000305175781
2024-09-23,111.36000061035156
2024-09-24,111.76000213623047
2024-09-25,107.94999694824219
2024-09-26,104.43000030517578
2024-09-27,107.36000061035156
2024-09-30,109.75
2024-10-01,105.83999633789062
2024-10-02,105.18000030517578
2024-10-03,106.55999755859375
2024-10-04,107.78500366210938
2024-10-07,106.5999984741211
2024-10-08,108.0999984741211
2024-10-09,109.2699966430664
2024-10-10,108.16999816894531
2024-10-11,112.19000244140625
2024-10-14,110.72000122070312
2024-10-15,111.95999908447266
2024-10-16,112.5
2024-10-17,115.6500015258789
2024-10-18,116.69000244140625
2024-10-21,112.08000183105469
2024-10-22,112.62999725341797
2024-10-23,110.63999938964844
2024-10-24,109.80999755859375
2024-10-25,110.30000305175781
2024-10-28,110.0999984741211
2024-10-29,110.08999633789062
2024-10-30,109.37999725341797
2024-10-31,109.83999633789062
2024-11-01,107.9800033569336
2024-11-04,115.44999694824219
2024-11-05,114.95999908447266
2024-11-06,91.16999816894531
2024-11-07,88.31500244140625
2024-11-08,87.5
2024-11-11,84.08000183105469
2024-11-12,85.1500015258789
2024-11-13,79.76000213623047
2024-11-14,80.83999633789062
2024-11-15,76.83000183105469
2024-11-18,76.22000122070312
2024-11-19,79.43000030517578
2024-11-20,86.44999694824219
2024-11-21,87.31999969482422
