Date,CBSH
2022-02-28,71.77999877929688
2022-03-01,68.68000030517578
2022-03-02,71.23999786376953
2022-03-03,71.5
2022-03-04,69.38999938964844
2022-03-07,69.12000274658203
2022-03-08,68.97000122070312
2022-03-09,71.0199966430664
2022-03-10,70.55000305175781
2022-03-11,70.93000030517578
2022-03-14,71.12999725341797
2022-03-15,71.55999755859375
2022-03-16,72.66999816894531
2022-03-17,72.11000061035156
2022-03-18,71.12999725341797
2022-03-21,72.13999938964844
2022-03-22,72.5999984741211
2022-03-23,70.83999633789062
2022-03-24,71.54000091552734
2022-03-25,72.86000061035156
2022-03-28,72.58000183105469
2022-03-29,73.41000366210938
2022-03-30,72.33999633789062
2022-03-31,71.58999633789062
2022-04-01,71.62000274658203
2022-04-04,70.97000122070312
2022-04-05,70.41999816894531
2022-04-06,71.01000213623047
2022-04-07,69.86000061035156
2022-04-08,69.44000244140625
2022-04-11,69.94999694824219
2022-04-12,69.05000305175781
2022-04-13,70.55999755859375
2022-04-14,70.33999633789062
2022-04-18,70.47000122070312
2022-04-19,72.62000274658203
2022-04-20,73.05000305175781
2022-04-21,72.9800033569336
2022-04-22,71.5
2022-04-25,71.86000061035156
2022-04-26,69.55000305175781
2022-04-27,69.26000213623047
2022-04-28,69.88999938964844
2022-04-29,68.37000274658203
2022-05-02,69.11000061035156
2022-05-03,69.83999633789062
2022-05-04,71.51000213623047
2022-05-05,70.13999938964844
2022-05-06,69.77999877929688
2022-05-09,68.88999938964844
2022-05-10,67.75
2022-05-11,66.41000366210938
2022-05-12,67.05000305175781
2022-05-13,66.94000244140625
2022-05-16,66.91000366210938
2022-05-17,68.58999633789062
2022-05-18,67.18000030517578
2022-05-19,65.81999969482422
2022-05-20,65.52999877929688
2022-05-23,66.8499984741211
2022-05-24,66.27999877929688
2022-05-25,66.75
2022-05-26,68.16999816894531
2022-05-27,68.75
2022-05-31,69.18000030517578
2022-06-01,68.08999633789062
2022-06-02,69.3499984741211
2022-06-03,68.52999877929688
2022-06-06,68.7300033569336
2022-06-07,69.5
2022-06-08,68.83000183105469
2022-06-09,67.05000305175781
2022-06-10,65.6500015258789
2022-06-13,65.02999877929688
2022-06-14,64.47000122070312
2022-06-15,64.5999984741211
2022-06-16,63.22999954223633
2022-06-17,63.880001068115234
2022-06-21,64.73999786376953
2022-06-22,65.12000274658203
2022-06-23,64.52999877929688
2022-06-24,66.12999725341797
2022-06-27,66.5
2022-06-28,66.16000366210938
2022-06-29,65.7699966430664
2022-06-30,65.6500015258789
2022-07-01,66.4800033569336
2022-07-05,66.45999908447266
2022-07-06,66.63999938964844
2022-07-07,67.18000030517578
2022-07-08,67.13999938964844
2022-07-11,67.04000091552734
2022-07-12,66.22000122070312
2022-07-13,65.43000030517578
2022-07-14,65.05000305175781
2022-07-15,66.3499984741211
2022-07-18,66.12000274658203
2022-07-19,67.54000091552734
2022-07-20,67.87000274658203
2022-07-21,67.9800033569336
2022-07-22,67.43000030517578
2022-07-25,69.16000366210938
2022-07-26,68.76000213623047
2022-07-27,69.25
2022-07-28,69.16000366210938
2022-07-29,69.48999786376953
2022-08-01,70.29000091552734
2022-08-02,69.93000030517578
2022-08-03,70.37000274658203
2022-08-04,70.61000061035156
2022-08-05,71.25
2022-08-08,71.0199966430664
2022-08-09,71.37000274658203
2022-08-10,72.31999969482422
2022-08-11,72.11000061035156
2022-08-12,72.6500015258789
2022-08-15,73.25
2022-08-16,73.81999969482422
2022-08-17,73.58999633789062
2022-08-18,73.56999969482422
2022-08-19,73.43000030517578
2022-08-22,71.30999755859375
2022-08-23,70.80000305175781
2022-08-24,70.5
2022-08-25,71.76000213623047
2022-08-26,70.63999938964844
2022-08-29,69.44999694824219
2022-08-30,69.16999816894531
2022-08-31,68.7699966430664
2022-09-01,68.80000305175781
2022-09-02,68.38999938964844
2022-09-06,67.58000183105469
2022-09-07,69.44000244140625
2022-09-08,70.38999938964844
2022-09-09,70.75
2022-09-12,70.97000122070312
2022-09-13,69.5
2022-09-14,70.30000305175781
2022-09-15,69.88999938964844
2022-09-16,69.48999786376953
2022-09-19,70.5
2022-09-20,70.87000274658203
2022-09-21,70.06999969482422
2022-09-22,68.70999908447266
2022-09-23,68.47000122070312
2022-09-26,68.05999755859375
2022-09-27,66.69000244140625
2022-09-28,67.22000122070312
2022-09-29,66.66999816894531
2022-09-30,66.16000366210938
2022-10-03,67.8499984741211
2022-10-04,71.05000305175781
2022-10-05,70.81999969482422
2022-10-06,70.44000244140625
2022-10-07,69.18000030517578
2022-10-10,69.33999633789062
2022-10-11,69.04000091552734
2022-10-12,68.47000122070312
2022-10-13,71.19999694824219
2022-10-14,70.80999755859375
2022-10-17,72.5999984741211
2022-10-18,70.55000305175781
2022-10-19,69.63999938964844
2022-10-20,67.86000061035156
2022-10-21,68.70999908447266
2022-10-24,68.3499984741211
2022-10-25,68.7699966430664
2022-10-26,68.80000305175781
2022-10-27,68.80999755859375
2022-10-28,70.76000213623047
2022-10-31,70.83999633789062
2022-11-01,71.08999633789062
2022-11-02,70.20999908447266
2022-11-03,69.43000030517578
2022-11-04,70.37000274658203
2022-11-07,70.86000061035156
2022-11-08,71.4000015258789
2022-11-09,70.81999969482422
2022-11-10,72.87000274658203
2022-11-11,71.94999694824219
2022-11-14,72.72000122070312
2022-11-15,72.5
2022-11-16,71.98999786376953
2022-11-17,71.51000213623047
2022-11-18,73.06999969482422
2022-11-21,73.87999725341797
2022-11-22,74.58999633789062
2022-11-23,74.16999816894531
2022-11-25,74.94000244140625
2022-11-28,73.19000244140625
2022-11-29,73.3499984741211
2022-11-30,74.91999816894531
2022-12-01,70.80000305175781
2022-12-02,70.63999938964844
2022-12-05,68.43000030517578
2022-12-06,67.79000091552734
2022-12-07,67.08000183105469
2022-12-08,67.41000366210938
2022-12-09,66.86000061035156
2022-12-12,67.1500015258789
2022-12-13,66.83999633789062
2022-12-14,66.12000274658203
2022-12-15,65.2300033569336
2022-12-16,64.69999694824219
2022-12-19,64.55999755859375
2022-12-20,64.93000030517578
2022-12-21,66.05999755859375
2022-12-22,66.25
2022-12-23,66.80000305175781
2022-12-27,66.87999725341797
2022-12-28,67.1500015258789
2022-12-29,68.38999938964844
2022-12-30,68.06999969482422
2023-01-03,67.61000061035156
2023-01-04,67.83999633789062
2023-01-05,67.66000366210938
2023-01-06,69.5
2023-01-09,68.36000061035156
2023-01-10,68.51000213623047
2023-01-11,69.01000213623047
2023-01-12,69.51000213623047
2023-01-13,70.05999755859375
2023-01-17,69.05000305175781
2023-01-18,66.51000213623047
2023-01-19,65.9000015258789
2023-01-20,65.56999969482422
2023-01-23,65.83000183105469
2023-01-24,66.0199966430664
2023-01-25,65.68000030517578
2023-01-26,65.4000015258789
2023-01-27,65.41999816894531
2023-01-30,65.19000244140625
2023-01-31,66.55999755859375
2023-02-01,66.04000091552734
2023-02-02,67.25
2023-02-03,67.80000305175781
2023-02-06,67.0199966430664
2023-02-07,67.73999786376953
2023-02-08,66.83000183105469
2023-02-09,66.37000274658203
2023-02-10,66.58999633789062
2023-02-13,66.9000015258789
2023-02-14,66.43000030517578
2023-02-15,66.87000274658203
2023-02-16,66.30000305175781
2023-02-17,67.0199966430664
2023-02-21,66.33999633789062
2023-02-22,66.0199966430664
2023-02-23,65.87000274658203
2023-02-24,66.76000213623047
2023-02-27,66.66999816894531
2023-02-28,66.1500015258789
2023-03-01,65.68000030517578
2023-03-02,65.36000061035156
2023-03-03,66.0199966430664
2023-03-06,65.2699966430664
2023-03-07,63.7599983215332
2023-03-08,63.790000915527344
2023-03-09,61.619998931884766
2023-03-10,60.630001068115234
2023-03-13,58.86000061035156
2023-03-14,59.86000061035156
2023-03-15,59.2400016784668
2023-03-16,60.619998931884766
2023-03-17,58.13999938964844
2023-03-20,58.84000015258789
2023-03-21,60.7400016784668
2023-03-22,57.9900016784668
2023-03-23,56.599998474121094
2023-03-24,57.790000915527344
2023-03-27,58.060001373291016
2023-03-28,58.52000045776367
2023-03-29,59.369998931884766
2023-03-30,58.27000045776367
2023-03-31,58.349998474121094
2023-04-03,58.790000915527344
2023-04-04,58.25
2023-04-05,57.119998931884766
2023-04-06,56.349998474121094
2023-04-10,56.310001373291016
2023-04-11,55.810001373291016
2023-04-12,55.439998626708984
2023-04-13,55.9900016784668
2023-04-14,55.13999938964844
2023-04-17,56.439998626708984
2023-04-18,54.279998779296875
2023-04-19,54.380001068115234
2023-04-20,54.369998931884766
2023-04-21,54.56999969482422
2023-04-24,54.310001373291016
2023-04-25,52.400001525878906
2023-04-26,53.310001373291016
2023-04-27,55.2599983215332
2023-04-28,55.849998474121094
2023-05-01,55.529998779296875
2023-05-02,53.68000030517578
2023-05-03,53.099998474121094
2023-05-04,50.63999938964844
2023-05-05,51.529998779296875
2023-05-08,50.91999816894531
2023-05-09,50.4900016784668
2023-05-10,49.34000015258789
2023-05-11,48.529998779296875
2023-05-12,48.75
2023-05-15,49.75
2023-05-16,48.33000183105469
2023-05-17,50.16999816894531
2023-05-18,49.650001525878906
2023-05-19,48.630001068115234
2023-05-22,49.11000061035156
2023-05-23,48.77000045776367
2023-05-24,47.95000076293945
2023-05-25,48.29999923706055
2023-05-26,48.61000061035156
2023-05-30,48.75
2023-05-31,47.95000076293945
2023-06-01,48.65999984741211
2023-06-02,50.56999969482422
2023-06-05,48.349998474121094
2023-06-06,50.470001220703125
2023-06-07,52.040000915527344
2023-06-08,51.439998626708984
2023-06-09,51.0099983215332
2023-06-12,50.27000045776367
2023-06-13,50.83000183105469
2023-06-14,49.15999984741211
2023-06-15,50.2599983215332
2023-06-16,49.63999938964844
2023-06-20,48.41999816894531
2023-06-21,47.63999938964844
2023-06-22,46.380001068115234
2023-06-23,45.689998626708984
2023-06-26,46.630001068115234
2023-06-27,47.11000061035156
2023-06-28,46.70000076293945
2023-06-29,47.970001220703125
2023-06-30,48.70000076293945
2023-07-03,49.2599983215332
2023-07-05,49.029998779296875
2023-07-06,48.06999969482422
2023-07-07,48.63999938964844
2023-07-10,49.220001220703125
2023-07-11,49.33000183105469
2023-07-12,49.5
2023-07-13,49.97999954223633
2023-07-14,48.91999816894531
2023-07-17,49.540000915527344
2023-07-18,50.959999084472656
2023-07-19,53.63999938964844
2023-07-20,52.54999923706055
2023-07-21,52.56999969482422
2023-07-24,53.36000061035156
2023-07-25,52.83000183105469
2023-07-26,53.68000030517578
2023-07-27,52.13999938964844
2023-07-28,53.02000045776367
2023-07-31,53.18000030517578
2023-08-01,53.59000015258789
2023-08-02,53.380001068115234
2023-08-03,53.59000015258789
2023-08-04,53.33000183105469
2023-08-07,53.79999923706055
2023-08-08,53.34000015258789
2023-08-09,52.9900016784668
2023-08-10,52.59000015258789
2023-08-11,52.68000030517578
2023-08-14,52.15999984741211
2023-08-15,50.959999084472656
2023-08-16,50.619998931884766
2023-08-17,50.56999969482422
2023-08-18,50.2599983215332
2023-08-21,49.779998779296875
2023-08-22,48.63999938964844
2023-08-23,49.209999084472656
2023-08-24,49.08000183105469
2023-08-25,49.130001068115234
2023-08-28,49.869998931884766
2023-08-29,50.119998931884766
2023-08-30,49.33000183105469
2023-08-31,49.09000015258789
2023-09-01,49.95000076293945
2023-09-05,49.0099983215332
2023-09-06,47.709999084472656
2023-09-07,46.81999969482422
2023-09-08,47.220001220703125
2023-09-11,46.720001220703125
2023-09-12,47.20000076293945
2023-09-13,47.02000045776367
2023-09-14,48.15999984741211
2023-09-15,48.52000045776367
2023-09-18,47.959999084472656
2023-09-19,48.150001525878906
2023-09-20,48.220001220703125
2023-09-21,47.41999816894531
2023-09-22,47.18000030517578
2023-09-25,47.84000015258789
2023-09-26,46.97999954223633
2023-09-27,47.560001373291016
2023-09-28,47.900001525878906
2023-09-29,47.97999954223633
2023-10-02,46.63999938964844
2023-10-03,46.25
2023-10-04,46.599998474121094
2023-10-05,47.59000015258789
2023-10-06,47.93000030517578
2023-10-09,47.9900016784668
2023-10-10,48.31999969482422
2023-10-11,48.27000045776367
2023-10-12,47.68000030517578
2023-10-13,47.29999923706055
2023-10-16,48.290000915527344
2023-10-17,49.310001373291016
2023-10-18,48.90999984741211
2023-10-19,46.43000030517578
2023-10-20,45.310001373291016
2023-10-23,44.22999954223633
2023-10-24,44.400001525878906
2023-10-25,44.08000183105469
2023-10-26,44.959999084472656
2023-10-27,43.63999938964844
2023-10-30,43.91999816894531
2023-10-31,43.86000061035156
2023-11-01,43.41999816894531
2023-11-02,45.86000061035156
2023-11-03,46.83000183105469
2023-11-06,46.15999984741211
2023-11-07,46.130001068115234
2023-11-08,46.11000061035156
2023-11-09,45.720001220703125
2023-11-10,45.29999923706055
2023-11-13,45.369998931884766
2023-11-14,48.810001373291016
2023-11-15,49.630001068115234
2023-11-16,49.86000061035156
2023-11-17,50.650001525878906
2023-11-20,49.72999954223633
2023-11-21,49.61000061035156
2023-11-22,49.810001373291016
2023-11-24,50.45000076293945
2023-11-27,50.22999954223633
2023-11-28,50.0
2023-11-29,50.689998626708984
2023-11-30,50.56999969482422
2023-12-01,49.529998779296875
2023-12-04,51.59000015258789
2023-12-05,51.119998931884766
2023-12-06,51.79999923706055
2023-12-07,52.22999954223633
2023-12-08,52.09000015258789
2023-12-11,51.75
2023-12-12,51.43000030517578
2023-12-13,54.2599983215332
2023-12-14,54.900001525878906
2023-12-15,53.959999084472656
2023-12-18,54.09000015258789
2023-12-19,54.470001220703125
2023-12-20,53.68000030517578
2023-12-21,53.65999984741211
2023-12-22,53.9900016784668
2023-12-26,54.2400016784668
2023-12-27,54.15999984741211
2023-12-28,54.13999938964844
2023-12-29,53.40999984741211
2024-01-02,54.22999954223633
2024-01-03,52.81999969482422
2024-01-04,53.38999938964844
2024-01-05,53.65999984741211
2024-01-08,54.0099983215332
2024-01-09,53.38999938964844
2024-01-10,53.7599983215332
2024-01-11,52.970001220703125
2024-01-12,52.849998474121094
2024-01-16,52.369998931884766
2024-01-17,51.88999938964844
2024-01-18,53.0
2024-01-19,54.529998779296875
2024-01-22,55.06999969482422
2024-01-23,54.25
2024-01-24,54.16999816894531
2024-01-25,53.459999084472656
2024-01-26,53.45000076293945
2024-01-29,54.65999984741211
2024-01-30,54.16999816894531
2024-01-31,52.119998931884766
2024-02-01,51.810001373291016
2024-02-02,51.529998779296875
2024-02-05,50.68000030517578
2024-02-06,50.29999923706055
2024-02-07,50.72999954223633
2024-02-08,50.470001220703125
2024-02-09,51.15999984741211
2024-02-12,51.810001373291016
2024-02-13,50.09000015258789
2024-02-14,51.040000915527344
2024-02-15,51.810001373291016
2024-02-16,51.54999923706055
2024-02-20,51.38999938964844
2024-02-21,51.5099983215332
2024-02-22,51.599998474121094
2024-02-23,51.939998626708984
2024-02-26,51.77000045776367
2024-02-27,52.529998779296875
2024-02-28,51.779998779296875
2024-02-29,52.040000915527344
2024-03-01,51.91999816894531
2024-03-04,52.20000076293945
2024-03-05,54.11000061035156
2024-03-06,53.0
2024-03-07,52.560001373291016
2024-03-08,52.66999816894531
2024-03-11,52.47999954223633
2024-03-12,52.150001525878906
2024-03-13,52.0
2024-03-14,50.95000076293945
2024-03-15,50.900001525878906
2024-03-18,50.41999816894531
2024-03-19,50.59000015258789
2024-03-20,51.33000183105469
2024-03-21,51.84000015258789
2024-03-22,51.06999969482422
2024-03-25,51.38999938964844
2024-03-26,51.4900016784668
2024-03-27,53.33000183105469
2024-03-28,53.20000076293945
2024-04-01,52.43000030517578
2024-04-02,52.0
2024-04-03,52.279998779296875
2024-04-04,52.560001373291016
2024-04-05,52.939998626708984
2024-04-08,54.0
2024-04-09,53.86000061035156
2024-04-10,51.93000030517578
2024-04-11,51.7599983215332
2024-04-12,51.40999984741211
2024-04-15,51.22999954223633
2024-04-16,52.0099983215332
2024-04-17,53.06999969482422
2024-04-18,53.099998474121094
2024-04-19,53.849998474121094
2024-04-22,54.91999816894531
2024-04-23,55.099998474121094
2024-04-24,55.91999816894531
2024-04-25,55.439998626708984
2024-04-26,55.40999984741211
2024-04-29,54.790000915527344
2024-04-30,54.68000030517578
2024-05-01,55.7599983215332
2024-05-02,56.099998474121094
2024-05-03,56.13999938964844
2024-05-06,56.150001525878906
2024-05-07,56.02000045776367
2024-05-08,56.40999984741211
2024-05-09,57.08000183105469
2024-05-10,56.68000030517578
2024-05-13,56.380001068115234
2024-05-14,56.79999923706055
2024-05-15,56.880001068115234
2024-05-16,56.2599983215332
2024-05-17,56.959999084472656
2024-05-20,56.70000076293945
2024-05-21,56.869998931884766
2024-05-22,56.0
2024-05-23,54.97999954223633
2024-05-24,55.060001373291016
2024-05-28,54.790000915527344
2024-05-29,54.41999816894531
2024-05-30,55.45000076293945
2024-05-31,55.63999938964844
2024-06-03,54.97999954223633
2024-06-04,54.45000076293945
2024-06-05,54.22999954223633
2024-06-06,54.290000915527344
2024-06-07,54.2599983215332
2024-06-10,53.599998474121094
2024-06-11,53.349998474121094
2024-06-12,53.95000076293945
2024-06-13,52.959999084472656
2024-06-14,52.95000076293945
2024-06-17,53.45000076293945
2024-06-18,53.56999969482422
2024-06-20,53.45000076293945
2024-06-21,54.09000015258789
