Date,SANM
2022-06-10,43.209999084472656
2022-06-13,41.52000045776367
2022-06-14,42.65999984741211
2022-06-15,43.220001220703125
2022-06-16,39.189998626708984
2022-06-17,39.459999084472656
2022-06-21,40.029998779296875
2022-06-22,40.20000076293945
2022-06-23,40.61000061035156
2022-06-24,42.380001068115234
2022-06-27,43.18000030517578
2022-06-28,41.599998474121094
2022-06-29,41.040000915527344
2022-06-30,40.72999954223633
2022-07-01,40.65999984741211
2022-07-05,40.29999923706055
2022-07-06,40.130001068115234
2022-07-07,40.400001525878906
2022-07-08,40.900001525878906
2022-07-11,40.900001525878906
2022-07-12,41.06999969482422
2022-07-13,41.279998779296875
2022-07-14,41.060001373291016
2022-07-15,42.130001068115234
2022-07-18,41.59000015258789
2022-07-19,43.33000183105469
2022-07-20,44.06999969482422
2022-07-21,44.36000061035156
2022-07-22,43.279998779296875
2022-07-25,43.40999984741211
2022-07-26,43.900001525878906
2022-07-27,45.18000030517578
2022-07-28,45.75
2022-07-29,46.04999923706055
2022-08-01,45.68000030517578
2022-08-02,48.66999816894531
2022-08-03,50.0
2022-08-04,49.790000915527344
2022-08-05,49.900001525878906
2022-08-08,49.31999969482422
2022-08-09,47.63999938964844
2022-08-10,49.22999954223633
2022-08-11,49.34000015258789
2022-08-12,49.97999954223633
2022-08-15,49.86000061035156
2022-08-16,50.68000030517578
2022-08-17,50.119998931884766
2022-08-18,51.959999084472656
2022-08-19,51.0099983215332
2022-08-22,50.5
2022-08-23,50.33000183105469
2022-08-24,50.2599983215332
2022-08-25,52.08000183105469
2022-08-26,49.9900016784668
2022-08-29,49.72999954223633
2022-08-30,48.959999084472656
2022-08-31,48.52000045776367
2022-09-01,47.31999969482422
2022-09-02,46.97999954223633
2022-09-06,47.02000045776367
2022-09-07,47.790000915527344
2022-09-08,47.779998779296875
2022-09-09,48.70000076293945
2022-09-12,48.91999816894531
2022-09-13,47.2599983215332
2022-09-14,47.33000183105469
2022-09-15,46.970001220703125
2022-09-16,47.27000045776367
2022-09-19,47.59000015258789
2022-09-20,47.13999938964844
2022-09-21,47.099998474121094
2022-09-22,46.630001068115234
2022-09-23,45.34000015258789
2022-09-26,45.599998474121094
2022-09-27,45.599998474121094
2022-09-28,48.22999954223633
2022-09-29,46.459999084472656
2022-09-30,46.08000183105469
2022-10-03,47.290000915527344
2022-10-04,49.18000030517578
2022-10-05,49.65999984741211
2022-10-06,50.45000076293945
2022-10-07,49.70000076293945
2022-10-10,49.58000183105469
2022-10-11,50.18000030517578
2022-10-12,49.47999954223633
2022-10-13,51.540000915527344
2022-10-14,50.22999954223633
2022-10-17,51.66999816894531
2022-10-18,52.84000015258789
2022-10-19,52.52000045776367
2022-10-20,52.75
2022-10-21,55.31999969482422
2022-10-24,56.20000076293945
2022-10-25,56.91999816894531
2022-10-26,56.470001220703125
2022-10-27,56.380001068115234
2022-10-28,57.2400016784668
2022-10-31,56.04999923706055
2022-11-01,57.34000015258789
2022-11-02,55.9900016784668
2022-11-03,56.33000183105469
2022-11-04,57.4900016784668
2022-11-07,58.970001220703125
2022-11-08,65.44999694824219
2022-11-09,64.5
2022-11-10,68.45999908447266
2022-11-11,67.61000061035156
2022-11-14,65.80000305175781
2022-11-15,65.91999816894531
2022-11-16,65.93000030517578
2022-11-17,65.4800033569336
2022-11-18,66.0999984741211
2022-11-21,65.98999786376953
2022-11-22,66.5999984741211
2022-11-23,66.37999725341797
2022-11-25,66.55999755859375
2022-11-28,65.4000015258789
2022-11-29,64.93000030517578
2022-11-30,66.08999633789062
2022-12-01,67.36000061035156
2022-12-02,67.4000015258789
2022-12-05,65.02999877929688
2022-12-06,64.22000122070312
2022-12-07,63.869998931884766
2022-12-08,63.5
2022-12-09,62.47999954223633
2022-12-12,62.65999984741211
2022-12-13,62.43000030517578
2022-12-14,62.22999954223633
2022-12-15,60.290000915527344
2022-12-16,59.18000030517578
2022-12-19,58.58000183105469
2022-12-20,58.70000076293945
2022-12-21,59.4900016784668
2022-12-22,58.08000183105469
2022-12-23,58.349998474121094
2022-12-27,58.34000015258789
2022-12-28,56.130001068115234
2022-12-29,57.790000915527344
2022-12-30,57.290000915527344
2023-01-03,56.77000045776367
2023-01-04,56.15999984741211
2023-01-05,55.31999969482422
2023-01-06,56.66999816894531
2023-01-09,58.939998626708984
2023-01-10,58.79999923706055
2023-01-11,58.61000061035156
2023-01-12,59.380001068115234
2023-01-13,60.95000076293945
2023-01-17,60.939998626708984
2023-01-18,59.58000183105469
2023-01-19,59.65999984741211
2023-01-20,60.59000015258789
2023-01-23,60.119998931884766
2023-01-24,60.630001068115234
2023-01-25,61.09000015258789
2023-01-26,57.70000076293945
2023-01-27,56.279998779296875
2023-01-30,55.540000915527344
2023-01-31,60.93000030517578
2023-02-01,62.70000076293945
2023-02-02,63.540000915527344
2023-02-03,62.77000045776367
2023-02-06,62.720001220703125
2023-02-07,62.90999984741211
2023-02-08,62.060001373291016
2023-02-09,60.95000076293945
2023-02-10,62.400001525878906
2023-02-13,64.80000305175781
2023-02-14,64.36000061035156
2023-02-15,64.37999725341797
2023-02-16,63.91999816894531
2023-02-17,63.529998779296875
2023-02-21,61.209999084472656
2023-02-22,61.15999984741211
2023-02-23,61.31999969482422
2023-02-24,60.90999984741211
2023-02-27,60.959999084472656
2023-02-28,60.459999084472656
2023-03-01,61.0099983215332
2023-03-02,60.0
2023-03-03,60.400001525878906
2023-03-06,60.40999984741211
2023-03-07,59.970001220703125
2023-03-08,60.41999816894531
2023-03-09,59.650001525878906
2023-03-10,58.2400016784668
2023-03-13,57.290000915527344
2023-03-14,58.810001373291016
2023-03-15,57.189998626708984
2023-03-16,57.86000061035156
2023-03-17,56.7400016784668
2023-03-20,58.040000915527344
2023-03-21,58.61000061035156
2023-03-22,57.34000015258789
2023-03-23,57.310001373291016
2023-03-24,57.16999816894531
2023-03-27,58.16999816894531
2023-03-28,58.06999969482422
2023-03-29,58.970001220703125
2023-03-30,59.59000015258789
2023-03-31,60.9900016784668
2023-04-03,60.040000915527344
2023-04-04,59.25
2023-04-05,58.02000045776367
2023-04-06,56.31999969482422
2023-04-10,56.79999923706055
2023-04-11,56.52000045776367
2023-04-12,56.52000045776367
2023-04-13,56.91999816894531
2023-04-14,56.310001373291016
2023-04-17,56.16999816894531
2023-04-18,55.79999923706055
2023-04-19,54.93000030517578
2023-04-20,54.4900016784668
2023-04-21,53.959999084472656
2023-04-24,53.54999923706055
2023-04-25,51.63999938964844
2023-04-26,51.72999954223633
2023-04-27,51.66999816894531
2023-04-28,52.2599983215332
2023-05-01,52.15999984741211
2023-05-02,52.099998474121094
2023-05-03,52.400001525878906
2023-05-04,51.529998779296875
2023-05-05,52.650001525878906
2023-05-08,53.33000183105469
2023-05-09,52.849998474121094
2023-05-10,53.349998474121094
2023-05-11,53.54999923706055
2023-05-12,50.5
2023-05-15,49.720001220703125
2023-05-16,49.470001220703125
2023-05-17,50.849998474121094
2023-05-18,51.45000076293945
2023-05-19,51.220001220703125
2023-05-22,51.369998931884766
2023-05-23,51.93000030517578
2023-05-24,52.439998626708984
2023-05-25,53.7599983215332
2023-05-26,54.81999969482422
2023-05-30,54.31999969482422
2023-05-31,53.040000915527344
2023-06-01,52.45000076293945
2023-06-02,54.15999984741211
2023-06-05,52.959999084472656
2023-06-06,54.06999969482422
2023-06-07,56.130001068115234
2023-06-08,55.33000183105469
2023-06-09,55.40999984741211
2023-06-12,56.4900016784668
2023-06-13,57.52000045776367
2023-06-14,58.0099983215332
2023-06-15,59.189998626708984
2023-06-16,58.5
2023-06-20,58.939998626708984
2023-06-21,58.619998931884766
2023-06-22,57.959999084472656
2023-06-23,56.810001373291016
2023-06-26,57.25
2023-06-27,58.09000015258789
2023-06-28,58.68000030517578
2023-06-29,59.869998931884766
2023-06-30,60.27000045776367
2023-07-03,60.20000076293945
2023-07-05,60.18000030517578
2023-07-06,59.61000061035156
2023-07-07,60.529998779296875
2023-07-10,61.63999938964844
2023-07-11,62.349998474121094
2023-07-12,63.25
2023-07-13,64.36000061035156
2023-07-14,60.66999816894531
2023-07-17,60.56999969482422
2023-07-18,61.13999938964844
2023-07-19,60.33000183105469
2023-07-20,58.040000915527344
2023-07-21,57.779998779296875
2023-07-24,58.900001525878906
2023-07-25,59.86000061035156
2023-07-26,59.470001220703125
2023-07-27,59.880001068115234
2023-07-28,59.88999938964844
2023-07-31,61.459999084472656
2023-08-01,57.66999816894531
2023-08-02,55.22999954223633
2023-08-03,54.880001068115234
2023-08-04,55.209999084472656
2023-08-07,55.220001220703125
2023-08-08,54.880001068115234
2023-08-09,55.369998931884766
2023-08-10,55.11000061035156
2023-08-11,55.13999938964844
2023-08-14,55.150001525878906
2023-08-15,54.959999084472656
2023-08-16,53.779998779296875
2023-08-17,54.279998779296875
2023-08-18,54.060001373291016
2023-08-21,54.25
2023-08-22,55.29999923706055
2023-08-23,55.65999984741211
2023-08-24,54.4900016784668
2023-08-25,54.9900016784668
2023-08-28,56.0
2023-08-29,56.189998626708984
2023-08-30,55.5099983215332
2023-08-31,55.70000076293945
2023-09-01,56.029998779296875
2023-09-05,54.29999923706055
2023-09-06,54.25
2023-09-07,53.15999984741211
2023-09-08,52.880001068115234
2023-09-11,53.209999084472656
2023-09-12,52.290000915527344
2023-09-13,52.2599983215332
2023-09-14,53.20000076293945
2023-09-15,52.209999084472656
2023-09-18,52.25
2023-09-19,53.0099983215332
2023-09-20,52.65999984741211
2023-09-21,52.75
2023-09-22,52.65999984741211
2023-09-25,52.849998474121094
2023-09-26,52.04999923706055
2023-09-27,52.970001220703125
2023-09-28,54.939998626708984
2023-09-29,54.279998779296875
2023-10-02,54.189998626708984
2023-10-03,53.79999923706055
2023-10-04,53.029998779296875
2023-10-05,52.86000061035156
2023-10-06,53.150001525878906
2023-10-09,53.970001220703125
2023-10-10,53.790000915527344
2023-10-11,54.47999954223633
2023-10-12,54.06999969482422
2023-10-13,52.810001373291016
2023-10-16,53.20000076293945
2023-10-17,52.63999938964844
2023-10-18,51.9900016784668
2023-10-19,51.060001373291016
2023-10-20,50.4900016784668
2023-10-23,50.310001373291016
2023-10-24,51.16999816894531
2023-10-25,50.0
2023-10-26,50.93000030517578
2023-10-27,50.7400016784668
2023-10-30,50.29999923706055
2023-10-31,50.869998931884766
2023-11-01,51.29999923706055
2023-11-02,52.15999984741211
2023-11-03,53.36000061035156
2023-11-06,52.810001373291016
2023-11-07,45.2400016784668
2023-11-08,47.130001068115234
2023-11-09,46.689998626708984
2023-11-10,47.720001220703125
2023-11-13,47.66999816894531
2023-11-14,49.810001373291016
2023-11-15,50.099998474121094
2023-11-16,48.66999816894531
2023-11-17,49.779998779296875
2023-11-20,50.18000030517578
2023-11-21,49.290000915527344
2023-11-22,49.75
2023-11-24,49.869998931884766
2023-11-27,49.86000061035156
2023-11-28,49.63999938964844
2023-11-29,49.869998931884766
2023-11-30,50.11000061035156
2023-12-01,50.380001068115234
2023-12-04,50.279998779296875
2023-12-05,49.779998779296875
2023-12-06,48.9900016784668
2023-12-07,49.290000915527344
2023-12-08,49.79999923706055
2023-12-11,50.58000183105469
2023-12-12,49.939998626708984
2023-12-13,51.470001220703125
2023-12-14,53.0099983215332
2023-12-15,51.4900016784668
2023-12-18,52.0
2023-12-19,52.400001525878906
2023-12-20,51.83000183105469
2023-12-21,51.90999984741211
2023-12-22,52.470001220703125
2023-12-26,52.720001220703125
2023-12-27,52.11000061035156
2023-12-28,52.209999084472656
2023-12-29,51.369998931884766
2024-01-02,50.40999984741211
2024-01-03,49.31999969482422
2024-01-04,49.970001220703125
2024-01-05,50.099998474121094
2024-01-08,50.90999984741211
2024-01-09,49.86000061035156
2024-01-10,50.060001373291016
2024-01-11,50.33000183105469
2024-01-12,50.86000061035156
2024-01-16,50.34000015258789
2024-01-17,49.369998931884766
2024-01-18,50.34000015258789
2024-01-19,51.13999938964844
2024-01-22,51.709999084472656
2024-01-23,51.52000045776367
2024-01-24,51.720001220703125
2024-01-25,51.31999969482422
2024-01-26,50.31999969482422
2024-01-29,50.630001068115234
2024-01-30,64.91000366210938
2024-01-31,59.81999969482422
2024-02-01,60.029998779296875
2024-02-02,61.13999938964844
2024-02-05,59.31999969482422
2024-02-06,58.20000076293945
2024-02-07,57.5
2024-02-08,59.290000915527344
2024-02-09,60.84000015258789
2024-02-12,61.88999938964844
2024-02-13,58.81999969482422
2024-02-14,60.33000183105469
2024-02-15,61.150001525878906
2024-02-16,59.9900016784668
2024-02-20,59.7400016784668
2024-02-21,58.619998931884766
2024-02-22,61.25
2024-02-23,61.209999084472656
2024-02-26,61.54999923706055
2024-02-27,62.0
2024-02-28,62.36000061035156
2024-02-29,63.20000076293945
2024-03-01,65.08999633789062
2024-03-04,65.55999755859375
2024-03-05,65.05000305175781
2024-03-06,65.81999969482422
2024-03-07,64.95999908447266
2024-03-08,64.86000061035156
2024-03-11,64.69999694824219
2024-03-12,65.36000061035156
2024-03-13,64.12000274658203
2024-03-14,63.130001068115234
2024-03-15,59.61000061035156
2024-03-18,58.83000183105469
2024-03-19,59.22999954223633
2024-03-20,60.08000183105469
2024-03-21,61.290000915527344
2024-03-22,60.61000061035156
2024-03-25,60.15999984741211
2024-03-26,60.54999923706055
2024-03-27,62.119998931884766
2024-03-28,62.18000030517578
2024-04-01,61.380001068115234
2024-04-02,60.810001373291016
2024-04-03,61.0
2024-04-04,59.34000015258789
2024-04-05,60.0
2024-04-08,60.31999969482422
2024-04-09,59.279998779296875
2024-04-10,58.45000076293945
2024-04-11,59.189998626708984
2024-04-12,58.18000030517578
2024-04-15,58.33000183105469
2024-04-16,57.90999984741211
2024-04-17,58.349998474121094
2024-04-18,58.220001220703125
2024-04-19,57.790000915527344
2024-04-22,58.7400016784668
2024-04-23,60.970001220703125
2024-04-24,61.65999984741211
2024-04-25,62.689998626708984
2024-04-26,62.970001220703125
2024-04-29,64.0
2024-04-30,60.66999816894531
2024-05-01,60.91999816894531
2024-05-02,61.4900016784668
2024-05-03,61.7599983215332
2024-05-06,63.58000183105469
2024-05-07,64.1500015258789
2024-05-08,64.63999938964844
2024-05-09,65.04000091552734
2024-05-10,64.93000030517578
2024-05-13,64.91999816894531
2024-05-14,65.70999908447266
2024-05-15,65.94999694824219
2024-05-16,65.76000213623047
2024-05-17,66.98999786376953
2024-05-20,67.04000091552734
2024-05-21,66.87000274658203
2024-05-22,68.0999984741211
2024-05-23,66.76000213623047
2024-05-24,67.69000244140625
2024-05-28,67.61000061035156
2024-05-29,66.8499984741211
2024-05-30,68.61000061035156
2024-05-31,68.54000091552734
2024-06-03,66.87999725341797
2024-06-04,65.69999694824219
2024-06-05,67.0
2024-06-06,65.87000274658203
2024-06-07,65.75
2024-06-10,66.33999633789062
2024-06-11,66.13999938964844
2024-06-12,67.6500015258789
2024-06-13,67.81999969482422
2024-06-14,66.16000366210938
2024-06-17,67.55999755859375
2024-06-18,67.5999984741211
2024-06-20,66.47000122070312
2024-06-21,67.04000091552734
2024-06-24,66.06999969482422
2024-06-25,66.45999908447266
2024-06-26,65.9800033569336
2024-06-27,65.44000244140625
2024-06-28,66.25
2024-07-01,65.27999877929688
2024-07-02,65.63999938964844
2024-07-03,66.23999786376953
2024-07-05,65.02999877929688
2024-07-08,66.52999877929688
2024-07-09,65.58999633789062
2024-07-10,67.69000244140625
2024-07-11,70.25
2024-07-12,70.80999755859375
2024-07-15,71.5199966430664
2024-07-16,73.98999786376953
2024-07-17,72.56999969482422
2024-07-18,71.63999938964844
2024-07-19,70.54000091552734
2024-07-22,72.75
2024-07-23,73.22000122070312
2024-07-24,72.31999969482422
2024-07-25,73.25
2024-07-26,74.33000183105469
2024-07-29,74.95999908447266
2024-07-30,73.56999969482422
2024-07-31,75.33000183105469
2024-08-01,72.70999908447266
2024-08-02,65.01000213623047
2024-08-05,65.77999877929688
2024-08-06,67.69000244140625
2024-08-07,67.16999816894531
2024-08-08,70.16999816894531
2024-08-09,69.4800033569336
2024-08-12,68.13999938964844
2024-08-13,69.0
2024-08-14,68.4000015258789
2024-08-15,70.9000015258789
2024-08-16,70.20999908447266
2024-08-19,71.69000244140625
2024-08-20,68.95999908447266
2024-08-21,70.0
2024-08-22,68.26000213623047
2024-08-23,70.76000213623047
2024-08-26,69.36000061035156
2024-08-27,68.97000122070312
2024-08-28,68.4000015258789
2024-08-29,69.55000305175781
2024-08-30,69.37999725341797
2024-09-03,66.68000030517578
2024-09-04,66.9800033569336
2024-09-05,65.55000305175781
2024-09-06,64.26000213623047
2024-09-09,62.970001220703125
2024-09-10,64.44999694824219
2024-09-11,65.38999938964844
2024-09-12,65.73999786376953
2024-09-13,67.08000183105469
2024-09-16,67.56999969482422
2024-09-17,68.5
2024-09-18,68.37000274658203
2024-09-19,69.68000030517578
2024-09-20,69.02999877929688
2024-09-23,68.83000183105469
2024-09-24,69.26000213623047
2024-09-25,67.43000030517578
2024-09-26,68.86000061035156
2024-09-27,68.87000274658203
2024-09-30,68.44999694824219
2024-10-01,66.87999725341797
2024-10-02,66.79000091552734
2024-10-03,66.58000183105469
2024-10-04,67.27999877929688
2024-10-07,67.18000030517578
2024-10-08,66.88999938964844
2024-10-09,67.13999938964844
2024-10-10,66.44999694824219
2024-10-11,67.3499984741211
2024-10-14,67.44999694824219
2024-10-15,66.95999908447266
2024-10-16,67.9000015258789
2024-10-17,68.19999694824219
2024-10-18,67.44000244140625
2024-10-21,65.79000091552734
2024-10-22,65.08999633789062
2024-10-23,65.4000015258789
2024-10-24,66.83999633789062
2024-10-25,67.5
2024-10-28,68.51000213623047
2024-10-29,70.18000030517578
2024-10-30,71.80000305175781
2024-10-31,70.0999984741211
2024-11-01,71.3499984741211
2024-11-04,72.80000305175781
2024-11-05,74.4000015258789
2024-11-06,83.87999725341797
2024-11-07,83.4000015258789
2024-11-08,83.2699966430664
2024-11-11,83.37999725341797
2024-11-12,80.75
2024-11-13,78.58999633789062
2024-11-14,77.6500015258789
2024-11-15,76.95999908447266
2024-11-18,77.05999755859375
2024-11-19,76.94000244140625
2024-11-20,77.58000183105469
2024-11-21,79.5199966430664
