Date,UPST
2022-09-22,21.309999465942383
2022-09-23,21.5
2022-09-26,20.799999237060547
2022-09-27,21.270000457763672
2022-09-28,22.469999313354492
2022-09-29,21.0
2022-09-30,20.790000915527344
2022-10-03,20.540000915527344
2022-10-04,22.520000457763672
2022-10-05,21.739999771118164
2022-10-06,22.579999923706055
2022-10-07,20.8799991607666
2022-10-10,21.530000686645508
2022-10-11,23.309999465942383
2022-10-12,24.700000762939453
2022-10-13,24.329999923706055
2022-10-14,22.940000534057617
2022-10-17,23.149999618530273
2022-10-18,24.899999618530273
2022-10-19,22.8700008392334
2022-10-20,22.770000457763672
2022-10-21,21.850000381469727
2022-10-24,21.260000228881836
2022-10-25,23.780000686645508
2022-10-26,23.670000076293945
2022-10-27,23.350000381469727
2022-10-28,23.68000030517578
2022-10-31,23.18000030517578
2022-11-01,22.170000076293945
2022-11-02,20.43000030517578
2022-11-03,19.770000457763672
2022-11-04,19.3700008392334
2022-11-07,18.6200008392334
2022-11-08,19.040000915527344
2022-11-09,17.059999465942383
2022-11-10,21.700000762939453
2022-11-11,22.540000915527344
2022-11-14,20.559999465942383
2022-11-15,21.639999389648438
2022-11-16,20.200000762939453
2022-11-17,19.459999084472656
2022-11-18,19.209999084472656
2022-11-21,18.559999465942383
2022-11-22,18.100000381469727
2022-11-23,18.280000686645508
2022-11-25,18.520000457763672
2022-11-28,18.270000457763672
2022-11-29,18.600000381469727
2022-11-30,19.549999237060547
2022-12-01,19.040000915527344
2022-12-02,18.670000076293945
2022-12-05,17.31999969482422
2022-12-06,17.1299991607666
2022-12-07,16.860000610351562
2022-12-08,17.149999618530273
2022-12-09,17.079999923706055
2022-12-12,17.360000610351562
2022-12-13,17.079999923706055
2022-12-14,16.81999969482422
2022-12-15,15.859999656677246
2022-12-16,15.34000015258789
2022-12-19,14.550000190734863
2022-12-20,14.399999618530273
2022-12-21,14.029999732971191
2022-12-22,13.319999694824219
2022-12-23,13.199999809265137
2022-12-27,12.399999618530273
2022-12-28,12.25
2022-12-29,13.15999984741211
2022-12-30,13.220000267028809
2023-01-03,12.890000343322754
2023-01-04,13.869999885559082
2023-01-05,13.0
2023-01-06,13.09000015258789
2023-01-09,13.479999542236328
2023-01-10,14.210000038146973
2023-01-11,15.399999618530273
2023-01-12,17.209999084472656
2023-01-13,16.989999771118164
2023-01-17,17.290000915527344
2023-01-18,16.479999542236328
2023-01-19,15.569999694824219
2023-01-20,17.290000915527344
2023-01-23,18.56999969482422
2023-01-24,17.989999771118164
2023-01-25,18.139999389648438
2023-01-26,17.43000030517578
2023-01-27,19.25
2023-01-30,18.760000228881836
2023-01-31,18.68000030517578
2023-02-01,20.200000762939453
2023-02-02,23.850000381469727
2023-02-03,22.100000381469727
2023-02-06,21.040000915527344
2023-02-07,20.5
2023-02-08,18.959999084472656
2023-02-09,16.530000686645508
2023-02-10,16.309999465942383
2023-02-13,16.09000015258789
2023-02-14,16.850000381469727
2023-02-15,21.59000015258789
2023-02-16,18.93000030517578
2023-02-17,18.31999969482422
2023-02-21,18.549999237060547
2023-02-22,18.56999969482422
2023-02-23,18.520000457763672
2023-02-24,18.040000915527344
2023-02-27,18.25
2023-02-28,18.510000228881836
2023-03-01,17.934999465942383
2023-03-02,17.670000076293945
2023-03-03,18.81999969482422
2023-03-06,18.600000381469727
2023-03-07,17.389999389648438
2023-03-08,17.6200008392334
2023-03-09,16.219999313354492
2023-03-10,15.510000228881836
2023-03-13,15.270000457763672
2023-03-14,14.630000114440918
2023-03-15,15.170000076293945
2023-03-16,15.800000190734863
2023-03-17,15.229999542236328
2023-03-20,14.170000076293945
2023-03-21,15.210000038146973
2023-03-22,14.109999656677246
2023-03-23,13.579999923706055
2023-03-24,12.9399995803833
2023-03-27,13.130000114440918
2023-03-28,12.989999771118164
2023-03-29,13.739999771118164
2023-03-30,14.1899995803833
2023-03-31,15.890000343322754
2023-04-03,16.34000015258789
2023-04-04,16.06999969482422
2023-04-05,16.799999237060547
2023-04-06,16.979999542236328
2023-04-10,17.18000030517578
2023-04-11,17.739999771118164
2023-04-12,16.389999389648438
2023-04-13,15.770000457763672
2023-04-14,15.399999618530273
2023-04-17,15.470000267028809
2023-04-18,15.640000343322754
2023-04-19,15.770000457763672
2023-04-20,15.289999961853027
2023-04-21,15.020000457763672
2023-04-24,14.819999694824219
2023-04-25,14.510000228881836
2023-04-26,14.3100004196167
2023-04-27,14.470000267028809
2023-04-28,13.899999618530273
2023-05-01,12.979999542236328
2023-05-02,12.100000381469727
2023-05-03,12.210000038146973
2023-05-04,12.460000038146973
2023-05-05,13.239999771118164
2023-05-08,13.380000114440918
2023-05-09,14.09000015258789
2023-05-10,18.969999313354492
2023-05-11,16.770000457763672
2023-05-12,16.389999389648438
2023-05-15,20.260000228881836
2023-05-16,19.3799991607666
2023-05-17,21.389999389648438
2023-05-18,24.59000015258789
2023-05-19,23.049999237060547
2023-05-22,27.649999618530273
2023-05-23,25.979999542236328
2023-05-24,26.649999618530273
2023-05-25,23.729999542236328
2023-05-26,24.8700008392334
2023-05-30,29.09000015258789
2023-05-31,27.239999771118164
2023-06-01,29.75
2023-06-02,29.56999969482422
2023-06-05,28.229999542236328
2023-06-06,31.079999923706055
2023-06-07,28.540000915527344
2023-06-08,32.7599983215332
2023-06-09,32.09000015258789
2023-06-12,33.720001220703125
2023-06-13,36.970001220703125
2023-06-14,37.029998779296875
2023-06-15,37.70000076293945
2023-06-16,37.2400016784668
2023-06-20,33.38999938964844
2023-06-21,31.719999313354492
2023-06-22,31.989999771118164
2023-06-23,30.1200008392334
2023-06-26,30.200000762939453
2023-06-27,33.63999938964844
2023-06-28,34.84000015258789
2023-06-29,35.5099983215332
2023-06-30,35.810001373291016
2023-07-03,38.189998626708984
2023-07-05,38.86000061035156
2023-07-06,36.63999938964844
2023-07-07,36.70000076293945
2023-07-10,41.2400016784668
2023-07-11,43.11000061035156
2023-07-12,44.08000183105469
2023-07-13,47.400001525878906
2023-07-14,46.529998779296875
2023-07-17,52.90999984741211
2023-07-18,53.95000076293945
2023-07-19,58.400001525878906
2023-07-20,55.38999938964844
2023-07-21,54.16999816894531
2023-07-24,53.63999938964844
2023-07-25,62.9900016784668
2023-07-26,64.16000366210938
2023-07-27,58.939998626708984
2023-07-28,65.18000030517578
2023-07-31,68.69000244140625
2023-08-01,72.08999633789062
2023-08-02,67.98999786376953
2023-08-03,68.20999908447266
2023-08-04,60.724998474121094
2023-08-07,51.970001220703125
2023-08-08,51.75
2023-08-09,34.029998779296875
2023-08-10,32.04999923706055
2023-08-11,33.5
2023-08-14,34.81999969482422
2023-08-15,33.11000061035156
2023-08-16,32.380001068115234
2023-08-17,31.780000686645508
2023-08-18,32.09000015258789
2023-08-21,33.34000015258789
2023-08-22,32.56999969482422
2023-08-23,32.56999969482422
2023-08-24,30.3700008392334
2023-08-25,29.889999389648438
2023-08-28,29.479999542236328
2023-08-29,32.0
2023-08-30,33.33000183105469
2023-08-31,32.16999816894531
2023-09-01,32.95000076293945
2023-09-05,33.5
2023-09-06,32.61000061035156
2023-09-07,31.780000686645508
2023-09-08,30.56999969482422
2023-09-11,30.15999984741211
2023-09-12,31.34000015258789
2023-09-13,30.260000228881836
2023-09-14,30.049999237060547
2023-09-15,29.639999389648438
2023-09-18,28.93000030517578
2023-09-19,28.530000686645508
2023-09-20,27.84000015258789
2023-09-21,27.09000015258789
2023-09-22,26.549999237060547
2023-09-25,26.8700008392334
2023-09-26,26.739999771118164
2023-09-27,26.93000030517578
2023-09-28,27.59000015258789
2023-09-29,28.540000915527344
2023-10-02,27.559999465942383
2023-10-03,26.15999984741211
2023-10-04,26.860000610351562
2023-10-05,26.829999923706055
2023-10-06,27.549999237060547
2023-10-09,28.44499969482422
2023-10-10,29.40999984741211
2023-10-11,29.010000228881836
2023-10-12,27.739999771118164
2023-10-13,27.1299991607666
2023-10-16,28.969999313354492
2023-10-17,29.170000076293945
2023-10-18,26.799999237060547
2023-10-19,26.68000030517578
2023-10-20,24.690000534057617
2023-10-23,24.3700008392334
2023-10-24,24.579999923706055
2023-10-25,23.010000228881836
2023-10-26,23.139999389648438
2023-10-27,23.030000686645508
2023-10-30,23.31999969482422
2023-10-31,24.030000686645508
2023-11-01,24.59000015258789
2023-11-02,27.43000030517578
2023-11-03,30.31999969482422
2023-11-06,29.299999237060547
2023-11-07,29.40999984741211
2023-11-08,21.3799991607666
2023-11-09,21.1200008392334
2023-11-10,20.8700008392334
2023-11-13,21.84000015258789
2023-11-14,25.43000030517578
2023-11-15,26.0
2023-11-16,24.270000457763672
2023-11-17,25.579999923706055
2023-11-20,25.989999771118164
2023-11-21,23.780000686645508
2023-11-22,23.479999542236328
2023-11-24,23.729999542236328
2023-11-27,24.34000015258789
2023-11-28,26.170000076293945
2023-11-29,26.540000915527344
2023-11-30,26.760000228881836
2023-12-01,32.369998931884766
2023-12-04,34.290000915527344
2023-12-05,33.040000915527344
2023-12-06,34.15999984741211
2023-12-07,33.869998931884766
2023-12-08,36.91999816894531
2023-12-11,35.650001525878906
2023-12-12,35.5
2023-12-13,42.709999084472656
2023-12-14,45.2400016784668
2023-12-15,44.52000045776367
2023-12-18,45.81999969482422
2023-12-19,47.310001373291016
2023-12-20,43.630001068115234
2023-12-21,45.150001525878906
2023-12-22,44.15999984741211
2023-12-26,44.97999954223633
2023-12-27,46.91999816894531
2023-12-28,44.15999984741211
2023-12-29,40.86000061035156
2024-01-02,38.79999923706055
2024-01-03,34.810001373291016
2024-01-04,33.95000076293945
2024-01-05,33.2400016784668
2024-01-08,35.540000915527344
2024-01-09,34.86000061035156
2024-01-10,35.56999969482422
2024-01-11,33.22999954223633
2024-01-12,31.950000762939453
2024-01-16,30.450000762939453
2024-01-17,31.059999465942383
2024-01-18,31.139999389648438
2024-01-19,32.689998626708984
2024-01-22,36.040000915527344
2024-01-23,35.08000183105469
2024-01-24,33.66999816894531
2024-01-25,33.22999954223633
2024-01-26,32.619998931884766
2024-01-29,35.619998931884766
2024-01-30,33.56999969482422
2024-01-31,31.760000228881836
2024-02-01,32.29999923706055
2024-02-02,32.70000076293945
2024-02-05,31.989999771118164
2024-02-06,33.29999923706055
2024-02-07,32.41999816894531
2024-02-08,34.310001373291016
2024-02-09,33.900001525878906
2024-02-12,35.470001220703125
2024-02-13,32.91999816894531
2024-02-14,26.459999084472656
2024-02-15,27.110000610351562
2024-02-16,26.190000534057617
2024-02-20,25.540000915527344
2024-02-21,24.510000228881836
2024-02-22,24.469999313354492
2024-02-23,24.239999771118164
2024-02-26,25.3700008392334
2024-02-27,26.219999313354492
2024-02-28,25.520000457763672
2024-02-29,25.75
2024-03-01,26.31999969482422
2024-03-04,25.43000030517578
2024-03-05,24.40999984741211
2024-03-06,25.989999771118164
2024-03-07,26.360000610351562
2024-03-08,27.34000015258789
2024-03-11,26.270000457763672
2024-03-12,25.299999237060547
2024-03-13,25.149999618530273
2024-03-14,23.25
2024-03-15,23.6299991607666
2024-03-18,24.139999389648438
2024-03-19,24.18000030517578
2024-03-20,26.559999465942383
2024-03-21,26.34000015258789
2024-03-22,26.0
2024-03-25,26.110000610351562
2024-03-26,26.579999923706055
2024-03-27,28.170000076293945
2024-03-28,26.889999389648438
2024-04-01,26.43000030517578
2024-04-02,25.739999771118164
2024-04-03,26.290000915527344
2024-04-04,25.100000381469727
2024-04-05,24.65999984741211
2024-04-08,25.290000915527344
2024-04-09,26.270000457763672
2024-04-10,24.43000030517578
2024-04-11,24.75
2024-04-12,23.81999969482422
2024-04-15,21.940000534057617
2024-04-16,22.540000915527344
2024-04-17,22.440000534057617
2024-04-18,22.309999465942383
2024-04-19,21.8700008392334
2024-04-22,22.079999923706055
2024-04-23,22.940000534057617
2024-04-24,23.1200008392334
2024-04-25,22.829999923706055
2024-04-26,23.459999084472656
2024-04-29,23.040000915527344
2024-04-30,22.1299991607666
2024-05-01,22.8700008392334
2024-05-02,23.510000228881836
2024-05-03,24.149999618530273
2024-05-06,25.75
2024-05-07,24.469999313354492
2024-05-08,23.110000610351562
2024-05-09,26.170000076293945
2024-05-10,25.399999618530273
2024-05-13,27.43000030517578
2024-05-14,28.59000015258789
2024-05-15,28.110000610351562
2024-05-16,25.610000610351562
2024-05-17,25.40999984741211
2024-05-20,25.559999465942383
2024-05-21,24.700000762939453
2024-05-22,24.329999923706055
2024-05-23,23.15999984741211
2024-05-24,23.350000381469727
2024-05-28,23.510000228881836
2024-05-29,23.31999969482422
2024-05-30,24.280000686645508
2024-05-31,24.719999313354492
2024-06-03,24.1200008392334
2024-06-04,24.510000228881836
2024-06-05,26.43000030517578
2024-06-06,26.8700008392334
2024-06-07,24.59000015258789
2024-06-10,23.81999969482422
2024-06-11,24.31999969482422
2024-06-12,24.979999542236328
2024-06-13,23.06999969482422
2024-06-14,22.389999389648438
2024-06-17,22.389999389648438
2024-06-18,22.219999313354492
2024-06-20,21.8799991607666
2024-06-21,21.639999389648438
2024-06-24,23.219999313354492
2024-06-25,22.559999465942383
2024-06-26,23.0
2024-06-27,23.610000610351562
2024-06-28,23.59000015258789
2024-07-01,22.899999618530273
2024-07-02,22.969999313354492
2024-07-03,23.06999969482422
2024-07-05,23.200000762939453
2024-07-08,23.219999313354492
2024-07-09,24.239999771118164
2024-07-10,24.81999969482422
2024-07-11,26.920000076293945
2024-07-12,27.110000610351562
2024-07-15,29.959999084472656
2024-07-16,31.959999084472656
2024-07-17,30.90999984741211
2024-07-18,28.40999984741211
2024-07-19,27.790000915527344
2024-07-22,27.649999618530273
2024-07-23,27.6299991607666
2024-07-24,25.020000457763672
2024-07-25,25.760000228881836
2024-07-26,26.110000610351562
2024-07-29,26.049999237060547
2024-07-30,26.030000686645508
2024-07-31,27.93000030517578
2024-08-01,25.399999618530273
2024-08-02,23.760000228881836
2024-08-05,23.815000534057617
2024-08-06,23.8700008392334
2024-08-07,33.29999923706055
2024-08-08,34.209999084472656
2024-08-09,36.25
2024-08-12,34.18000030517578
2024-08-13,37.83000183105469
2024-08-14,36.08000183105469
2024-08-15,36.59000015258789
2024-08-16,36.810001373291016
2024-08-19,40.470001220703125
2024-08-20,38.380001068115234
2024-08-21,40.63999938964844
2024-08-22,39.709999084472656
2024-08-23,42.0
2024-08-26,43.150001525878906
2024-08-27,44.11000061035156
2024-08-28,42.08000183105469
2024-08-29,42.79999923706055
2024-08-30,42.5
2024-09-03,38.2599983215332
2024-09-04,36.33000183105469
2024-09-05,35.720001220703125
2024-09-06,34.400001525878906
2024-09-09,35.189998626708984
2024-09-10,33.65999984741211
2024-09-11,35.13999938964844
2024-09-12,36.09000015258789
2024-09-13,38.029998779296875
2024-09-16,35.119998931884766
2024-09-17,37.689998626708984
2024-09-18,38.310001373291016
2024-09-19,40.0
2024-09-20,39.7400016784668
2024-09-23,38.529998779296875
2024-09-24,37.63999938964844
2024-09-25,39.54999923706055
2024-09-26,40.88999938964844
2024-09-27,40.849998474121094
2024-09-30,40.0099983215332
2024-10-01,37.779998779296875
2024-10-02,38.939998626708984
2024-10-03,38.939998626708984
2024-10-04,41.29999923706055
2024-10-07,41.02000045776367
2024-10-08,42.88999938964844
2024-10-09,43.029998779296875
2024-10-10,43.18000030517578
2024-10-11,47.02000045776367
2024-10-14,54.06999969482422
2024-10-15,52.90999984741211
2024-10-16,54.380001068115234
2024-10-17,52.04999923706055
2024-10-18,53.130001068115234
2024-10-21,52.540000915527344
2024-10-22,51.959999084472656
2024-10-23,49.75
2024-10-24,51.09000015258789
2024-10-25,50.58000183105469
2024-10-28,51.97999954223633
2024-10-29,50.41999816894531
2024-10-30,51.130001068115234
2024-10-31,48.68000030517578
2024-11-01,48.47999954223633
2024-11-04,47.2400016784668
2024-11-05,50.599998474121094
2024-11-06,53.97999954223633
2024-11-07,55.470001220703125
2024-11-08,81.0
2024-11-11,77.4800033569336
2024-11-12,69.43000030517578
2024-11-13,67.80000305175781
2024-11-14,67.38500213623047
2024-11-15,68.36000061035156
2024-11-18,68.2699966430664
2024-11-19,71.11000061035156
2024-11-20,70.4000015258789
2024-11-21,71.43000030517578
