Date,HQY
2022-07-06,60.959999084472656
2022-07-07,62.540000915527344
2022-07-08,65.54000091552734
2022-07-11,61.849998474121094
2022-07-12,58.75
2022-07-13,59.4900016784668
2022-07-14,57.04999923706055
2022-07-15,58.9900016784668
2022-07-18,58.439998626708984
2022-07-19,59.900001525878906
2022-07-20,58.97999954223633
2022-07-21,58.31999969482422
2022-07-22,56.95000076293945
2022-07-25,58.95000076293945
2022-07-26,59.209999084472656
2022-07-27,58.7400016784668
2022-07-28,57.9900016784668
2022-07-29,58.16999816894531
2022-08-01,57.04999923706055
2022-08-02,57.66999816894531
2022-08-03,58.88999938964844
2022-08-04,57.34000015258789
2022-08-05,60.09000015258789
2022-08-08,60.75
2022-08-09,60.650001525878906
2022-08-10,60.540000915527344
2022-08-11,60.56999969482422
2022-08-12,61.68000030517578
2022-08-15,62.66999816894531
2022-08-16,62.189998626708984
2022-08-17,60.810001373291016
2022-08-18,60.540000915527344
2022-08-19,61.5
2022-08-22,61.65999984741211
2022-08-23,60.599998474121094
2022-08-24,62.0
2022-08-25,62.81999969482422
2022-08-26,63.560001373291016
2022-08-29,65.01000213623047
2022-08-30,66.19999694824219
2022-08-31,66.08000183105469
2022-09-01,65.70999908447266
2022-09-02,63.9900016784668
2022-09-06,63.439998626708984
2022-09-07,64.08000183105469
2022-09-08,65.9800033569336
2022-09-09,66.94000244140625
2022-09-12,68.30000305175781
2022-09-13,69.98999786376953
2022-09-14,71.27999877929688
2022-09-15,72.61000061035156
2022-09-16,71.36000061035156
2022-09-19,71.87999725341797
2022-09-20,71.13999938964844
2022-09-21,71.8499984741211
2022-09-22,73.5
2022-09-23,71.7300033569336
2022-09-26,70.66000366210938
2022-09-27,70.9000015258789
2022-09-28,70.58999633789062
2022-09-29,69.05000305175781
2022-09-30,67.16999816894531
2022-10-03,67.63999938964844
2022-10-04,67.22000122070312
2022-10-05,68.27999877929688
2022-10-06,67.5
2022-10-07,67.31999969482422
2022-10-10,66.73999786376953
2022-10-11,67.98999786376953
2022-10-12,68.91999816894531
2022-10-13,72.58000183105469
2022-10-14,71.02999877929688
2022-10-17,72.44000244140625
2022-10-18,72.19000244140625
2022-10-19,72.44999694824219
2022-10-20,73.9800033569336
2022-10-21,75.62000274658203
2022-10-24,75.55000305175781
2022-10-25,75.91999816894531
2022-10-26,75.77999877929688
2022-10-27,73.93000030517578
2022-10-28,76.4000015258789
2022-10-31,77.91000366210938
2022-11-01,78.5
2022-11-02,76.72000122070312
2022-11-03,76.12999725341797
2022-11-04,76.30999755859375
2022-11-07,76.04000091552734
2022-11-08,75.68000030517578
2022-11-09,74.66000366210938
2022-11-10,65.87000274658203
2022-11-11,64.1500015258789
2022-11-14,63.45000076293945
2022-11-15,61.119998931884766
2022-11-16,57.650001525878906
2022-11-17,60.70000076293945
2022-11-18,61.630001068115234
2022-11-21,62.90999984741211
2022-11-22,63.81999969482422
2022-11-23,61.720001220703125
2022-11-25,62.5099983215332
2022-11-28,62.40999984741211
2022-11-29,62.7400016784668
2022-11-30,63.47999954223633
2022-12-01,63.27000045776367
2022-12-02,65.5199966430664
2022-12-05,67.7300033569336
2022-12-06,65.66999816894531
2022-12-07,66.13999938964844
2022-12-08,64.6500015258789
2022-12-09,62.52000045776367
2022-12-12,63.0
2022-12-13,60.4900016784668
2022-12-14,63.040000915527344
2022-12-15,61.869998931884766
2022-12-16,60.66999816894531
2022-12-19,61.88999938964844
2022-12-20,62.15999984741211
2022-12-21,61.77000045776367
2022-12-22,60.83000183105469
2022-12-23,61.619998931884766
2022-12-27,61.65999984741211
2022-12-28,61.45000076293945
2022-12-29,61.0099983215332
2022-12-30,61.63999938964844
2023-01-03,60.70000076293945
2023-01-04,60.369998931884766
2023-01-05,61.06999969482422
2023-01-06,60.5099983215332
2023-01-09,57.93000030517578
2023-01-10,57.47999954223633
2023-01-11,56.709999084472656
2023-01-12,58.41999816894531
2023-01-13,59.869998931884766
2023-01-17,60.54999923706055
2023-01-18,58.65999984741211
2023-01-19,58.040000915527344
2023-01-20,57.40999984741211
2023-01-23,56.63999938964844
2023-01-24,57.130001068115234
2023-01-25,58.93000030517578
2023-01-26,59.209999084472656
2023-01-27,60.310001373291016
2023-01-30,59.2599983215332
2023-01-31,60.849998474121094
2023-02-01,58.9900016784668
2023-02-02,58.900001525878906
2023-02-03,60.040000915527344
2023-02-06,60.75
2023-02-07,62.41999816894531
2023-02-08,62.189998626708984
2023-02-09,60.33000183105469
2023-02-10,62.95000076293945
2023-02-13,63.130001068115234
2023-02-14,63.599998474121094
2023-02-15,65.69000244140625
2023-02-16,66.0999984741211
2023-02-17,66.06999969482422
2023-02-21,65.6500015258789
2023-02-22,65.30000305175781
2023-02-23,65.2699966430664
2023-02-24,64.66999816894531
2023-02-27,65.19999694824219
2023-02-28,65.16999816894531
2023-03-01,65.38999938964844
2023-03-02,66.16000366210938
2023-03-03,65.95999908447266
2023-03-06,66.0
2023-03-07,67.41000366210938
2023-03-08,66.95999908447266
2023-03-09,66.48999786376953
2023-03-10,61.68000030517578
2023-03-13,52.439998626708984
2023-03-14,57.70000076293945
2023-03-15,55.7599983215332
2023-03-16,59.0
2023-03-17,55.83000183105469
2023-03-20,56.66999816894531
2023-03-21,58.2599983215332
2023-03-22,57.13999938964844
2023-03-23,57.68000030517578
2023-03-24,56.02000045776367
2023-03-27,57.689998626708984
2023-03-28,57.470001220703125
2023-03-29,58.310001373291016
2023-03-30,57.91999816894531
2023-03-31,58.709999084472656
2023-04-03,57.33000183105469
2023-04-04,55.900001525878906
2023-04-05,55.810001373291016
2023-04-06,56.9900016784668
2023-04-10,57.61000061035156
2023-04-11,58.09000015258789
2023-04-12,57.40999984741211
2023-04-13,57.119998931884766
2023-04-14,57.08000183105469
2023-04-17,58.77000045776367
2023-04-18,58.279998779296875
2023-04-19,57.7400016784668
2023-04-20,57.060001373291016
2023-04-21,57.27000045776367
2023-04-24,56.290000915527344
2023-04-25,53.470001220703125
2023-04-26,53.83000183105469
2023-04-27,54.72999954223633
2023-04-28,53.45000076293945
2023-05-01,54.02000045776367
2023-05-02,51.59000015258789
2023-05-03,51.02000045776367
2023-05-04,51.060001373291016
2023-05-05,54.75
2023-05-08,53.84000015258789
2023-05-09,55.560001373291016
2023-05-10,55.52000045776367
2023-05-11,54.880001068115234
2023-05-12,55.2599983215332
2023-05-15,56.650001525878906
2023-05-16,55.66999816894531
2023-05-17,56.65999984741211
2023-05-18,56.72999954223633
2023-05-19,56.77000045776367
2023-05-22,58.4900016784668
2023-05-23,56.86000061035156
2023-05-24,56.849998474121094
2023-05-25,56.119998931884766
2023-05-26,55.099998474121094
2023-05-30,55.279998779296875
2023-05-31,54.79999923706055
2023-06-01,55.630001068115234
2023-06-02,59.2599983215332
2023-06-05,58.84000015258789
2023-06-06,65.66999816894531
2023-06-07,65.37999725341797
2023-06-08,63.380001068115234
2023-06-09,64.83000183105469
2023-06-12,64.08999633789062
2023-06-13,65.2300033569336
2023-06-14,63.63999938964844
2023-06-15,62.40999984741211
2023-06-16,62.4900016784668
2023-06-20,62.959999084472656
2023-06-21,62.900001525878906
2023-06-22,63.220001220703125
2023-06-23,59.88999938964844
2023-06-26,59.68000030517578
2023-06-27,60.90999984741211
2023-06-28,61.58000183105469
2023-06-29,62.369998931884766
2023-06-30,63.13999938964844
2023-07-03,62.38999938964844
2023-07-05,62.849998474121094
2023-07-06,65.88999938964844
2023-07-07,67.44000244140625
2023-07-10,66.69000244140625
2023-07-11,67.02999877929688
2023-07-12,64.83999633789062
2023-07-13,61.650001525878906
2023-07-14,62.209999084472656
2023-07-17,61.58000183105469
2023-07-18,64.11000061035156
2023-07-19,63.279998779296875
2023-07-20,63.41999816894531
2023-07-21,62.75
2023-07-24,62.47999954223633
2023-07-25,61.81999969482422
2023-07-26,62.810001373291016
2023-07-27,63.38999938964844
2023-07-28,64.79000091552734
2023-07-31,67.94000244140625
2023-08-01,67.58000183105469
2023-08-02,67.63999938964844
2023-08-03,69.61000061035156
2023-08-04,66.97000122070312
2023-08-07,68.06999969482422
2023-08-08,67.70999908447266
2023-08-09,65.08999633789062
2023-08-10,66.83999633789062
2023-08-11,69.20999908447266
2023-08-14,70.0999984741211
2023-08-15,68.91999816894531
2023-08-16,67.73999786376953
2023-08-17,66.93000030517578
2023-08-18,67.0999984741211
2023-08-21,69.81999969482422
2023-08-22,67.66999816894531
2023-08-23,67.11000061035156
2023-08-24,66.70999908447266
2023-08-25,68.1500015258789
2023-08-28,67.94000244140625
2023-08-29,68.44999694824219
2023-08-30,68.0999984741211
2023-08-31,67.55000305175781
2023-09-01,66.41999816894531
2023-09-05,66.83999633789062
2023-09-06,69.3499984741211
2023-09-07,71.37999725341797
2023-09-08,68.02999877929688
2023-09-11,70.04000091552734
2023-09-12,70.5999984741211
2023-09-13,70.13999938964844
2023-09-14,68.5999984741211
2023-09-15,69.02999877929688
2023-09-18,67.80999755859375
2023-09-19,70.94999694824219
2023-09-20,70.97000122070312
2023-09-21,72.19000244140625
2023-09-22,72.6500015258789
2023-09-25,73.69000244140625
2023-09-26,74.0
2023-09-27,75.58999633789062
2023-09-28,74.33000183105469
2023-09-29,73.05000305175781
2023-10-02,73.80000305175781
2023-10-03,73.5
2023-10-04,72.0999984741211
2023-10-05,72.6500015258789
2023-10-06,74.62000274658203
2023-10-09,74.20999908447266
2023-10-10,74.4000015258789
2023-10-11,74.0199966430664
2023-10-12,75.18000030517578
2023-10-13,74.5
2023-10-16,74.9800033569336
2023-10-17,75.0
2023-10-18,75.19000244140625
2023-10-19,76.12999725341797
2023-10-20,73.11000061035156
2023-10-23,71.94999694824219
2023-10-24,71.80999755859375
2023-10-25,72.12000274658203
2023-10-26,71.7300033569336
2023-10-27,70.98999786376953
2023-10-30,72.52999877929688
2023-10-31,71.68000030517578
2023-11-01,68.0999984741211
2023-11-02,66.48999786376953
2023-11-03,64.13999938964844
2023-11-06,67.19000244140625
2023-11-07,67.68000030517578
2023-11-08,67.2300033569336
2023-11-09,67.75
2023-11-10,68.98999786376953
2023-11-13,69.66999816894531
2023-11-14,68.30000305175781
2023-11-15,67.79000091552734
2023-11-16,68.01000213623047
2023-11-17,67.30999755859375
2023-11-20,66.73999786376953
2023-11-21,67.4800033569336
2023-11-22,66.7699966430664
2023-11-24,68.48999786376953
2023-11-27,67.12000274658203
2023-11-28,66.8499984741211
2023-11-29,65.97000122070312
2023-11-30,67.0199966430664
2023-12-01,69.38999938964844
2023-12-04,69.05999755859375
2023-12-05,69.0199966430664
2023-12-06,69.33000183105469
2023-12-07,67.72000122070312
2023-12-08,68.4800033569336
2023-12-11,70.86000061035156
2023-12-12,69.88999938964844
2023-12-13,67.70999908447266
2023-12-14,64.04000091552734
2023-12-15,62.439998626708984
2023-12-18,63.939998626708984
2023-12-19,64.2300033569336
2023-12-20,64.54000091552734
2023-12-21,65.33000183105469
2023-12-22,65.80999755859375
2023-12-26,66.0999984741211
2023-12-27,66.0199966430664
2023-12-28,66.33000183105469
2023-12-29,66.30000305175781
2024-01-02,66.16999816894531
2024-01-03,67.69999694824219
2024-01-04,68.58000183105469
2024-01-05,67.94999694824219
2024-01-08,71.93000030517578
2024-01-09,69.73999786376953
2024-01-10,71.5999984741211
2024-01-11,72.61000061035156
2024-01-12,72.38999938964844
2024-01-16,73.25
2024-01-17,72.80000305175781
2024-01-18,74.38999938964844
2024-01-19,73.16000366210938
2024-01-22,74.94000244140625
2024-01-23,74.62000274658203
2024-01-24,76.54000091552734
2024-01-25,77.31999969482422
2024-01-26,76.87000274658203
2024-01-29,77.37999725341797
2024-01-30,77.20999908447266
2024-01-31,75.58000183105469
2024-02-01,75.62000274658203
2024-02-02,77.33000183105469
2024-02-05,76.94000244140625
2024-02-06,76.9000015258789
2024-02-07,77.38999938964844
2024-02-08,78.06999969482422
2024-02-09,79.61000061035156
2024-02-12,80.43000030517578
2024-02-13,79.52999877929688
2024-02-14,80.33000183105469
2024-02-15,81.62999725341797
2024-02-16,81.29000091552734
2024-02-20,81.33000183105469
2024-02-21,80.06999969482422
2024-02-22,82.26000213623047
2024-02-23,82.2300033569336
2024-02-26,83.5
2024-02-27,83.41999816894531
2024-02-28,83.0
2024-02-29,82.61000061035156
2024-03-01,81.05000305175781
2024-03-04,82.37999725341797
2024-03-05,81.05000305175781
2024-03-06,80.55000305175781
2024-03-07,80.31999969482422
2024-03-08,81.08999633789062
2024-03-11,81.95999908447266
2024-03-12,82.13999938964844
2024-03-13,82.70999908447266
2024-03-14,82.0199966430664
2024-03-15,81.44000244140625
2024-03-18,82.95999908447266
2024-03-19,83.52999877929688
2024-03-20,81.36000061035156
2024-03-21,82.19999694824219
2024-03-22,79.62999725341797
2024-03-25,79.37999725341797
2024-03-26,79.4800033569336
2024-03-27,79.72000122070312
2024-03-28,81.62999725341797
2024-04-01,81.62999725341797
2024-04-02,82.78500366210938
2024-04-03,79.9000015258789
2024-04-04,78.55000305175781
2024-04-05,79.38999938964844
2024-04-08,79.19999694824219
2024-04-09,78.61000061035156
2024-04-10,81.30000305175781
2024-04-11,80.48999786376953
2024-04-12,79.8499984741211
2024-04-15,80.2300033569336
2024-04-16,80.2699966430664
2024-04-17,79.87000274658203
2024-04-18,79.8499984741211
2024-04-19,80.88999938964844
2024-04-22,81.19000244140625
2024-04-23,79.87000274658203
2024-04-24,79.19999694824219
2024-04-25,79.04000091552734
2024-04-26,80.26000213623047
2024-04-29,80.30000305175781
2024-04-30,78.91000366210938
2024-05-01,79.75
2024-05-02,79.75
2024-05-03,78.55000305175781
2024-05-06,79.2699966430664
2024-05-07,80.37999725341797
2024-05-08,78.01000213623047
2024-05-09,77.44999694824219
2024-05-10,77.33000183105469
2024-05-13,77.36000061035156
2024-05-14,76.81999969482422
2024-05-15,75.8499984741211
2024-05-16,78.4000015258789
2024-05-17,79.20999908447266
2024-05-20,79.4000015258789
2024-05-21,79.30999755859375
2024-05-22,79.45999908447266
2024-05-23,79.83999633789062
2024-05-24,79.2699966430664
2024-05-28,79.19000244140625
2024-05-29,78.38999938964844
2024-05-30,79.12000274658203
2024-05-31,81.68000030517578
2024-06-03,81.22000122070312
2024-06-04,83.4000015258789
2024-06-05,84.83999633789062
2024-06-06,83.69000244140625
2024-06-07,85.25
2024-06-10,86.94000244140625
2024-06-11,86.91000366210938
2024-06-12,83.06999969482422
2024-06-13,83.20999908447266
2024-06-14,82.4800033569336
2024-06-17,84.37000274658203
2024-06-18,84.73999786376953
2024-06-20,82.26000213623047
2024-06-21,83.63999938964844
2024-06-24,82.72000122070312
2024-06-25,82.73999786376953
2024-06-26,82.80999755859375
2024-06-27,84.30000305175781
2024-06-28,86.19999694824219
2024-07-01,86.62000274658203
2024-07-02,85.76000213623047
2024-07-03,83.55999755859375
2024-07-05,82.56999969482422
2024-07-08,81.56999969482422
2024-07-09,81.66000366210938
2024-07-10,79.04000091552734
2024-07-11,75.7300033569336
2024-07-12,76.48999786376953
2024-07-15,77.05999755859375
2024-07-16,81.44000244140625
2024-07-17,78.6500015258789
2024-07-18,77.80000305175781
2024-07-19,73.37999725341797
2024-07-22,75.44000244140625
2024-07-23,78.79000091552734
2024-07-24,78.16000366210938
2024-07-25,79.76000213623047
2024-07-26,80.9800033569336
2024-07-29,79.61000061035156
2024-07-30,78.41999816894531
2024-07-31,78.4800033569336
2024-08-01,77.87000274658203
2024-08-02,71.41000366210938
2024-08-05,67.9800033569336
2024-08-06,69.12000274658203
2024-08-07,69.69000244140625
2024-08-08,71.91999816894531
2024-08-09,71.16999816894531
2024-08-12,69.62000274658203
2024-08-13,71.06999969482422
2024-08-14,71.16000366210938
2024-08-15,73.58999633789062
2024-08-16,74.87999725341797
2024-08-19,75.72000122070312
2024-08-20,73.94000244140625
2024-08-21,74.94000244140625
2024-08-22,75.1500015258789
2024-08-23,76.62000274658203
2024-08-26,75.95999908447266
2024-08-27,76.31999969482422
2024-08-28,75.54000091552734
2024-08-29,77.08999633789062
2024-08-30,79.55999755859375
2024-09-03,78.62999725341797
2024-09-04,82.66000366210938
2024-09-05,79.48999786376953
2024-09-06,76.23999786376953
2024-09-09,76.30999755859375
2024-09-10,74.69000244140625
2024-09-11,75.1500015258789
2024-09-12,76.58000183105469
2024-09-13,78.2300033569336
2024-09-16,78.25
2024-09-17,78.80000305175781
2024-09-18,77.54000091552734
2024-09-19,78.58999633789062
2024-09-20,79.52999877929688
2024-09-23,79.19999694824219
2024-09-24,78.80000305175781
2024-09-25,77.55999755859375
2024-09-26,78.63999938964844
2024-09-27,79.93000030517578
2024-09-30,81.8499984741211
2024-10-01,80.2699966430664
2024-10-02,79.0999984741211
2024-10-03,78.18000030517578
2024-10-04,83.08999633789062
2024-10-07,82.5
2024-10-08,82.37999725341797
2024-10-09,83.87999725341797
2024-10-10,84.75
2024-10-11,85.41999816894531
2024-10-14,84.97000122070312
2024-10-15,83.83000183105469
2024-10-16,85.87000274658203
2024-10-17,88.0
2024-10-18,87.68000030517578
2024-10-21,87.73999786376953
2024-10-22,87.61000061035156
2024-10-23,87.61000061035156
2024-10-24,87.56999969482422
2024-10-25,88.06999969482422
2024-10-28,87.81999969482422
2024-10-29,87.11000061035156
2024-10-30,86.20999908447266
2024-10-31,85.25
2024-11-01,86.33000183105469
2024-11-04,86.94999694824219
2024-11-05,89.2300033569336
2024-11-06,97.94999694824219
2024-11-07,97.19999694824219
2024-11-08,98.81999969482422
2024-11-11,100.2699966430664
2024-11-12,100.19999694824219
2024-11-13,94.80000305175781
2024-11-14,95.69999694824219
2024-11-15,98.9800033569336
2024-11-18,102.4000015258789
2024-11-19,102.66999816894531
2024-11-20,102.95999908447266
2024-11-21,104.6500015258789
