Date,STEP
2023-01-05,25.3700008392334
2023-01-06,26.06999969482422
2023-01-09,26.3700008392334
2023-01-10,26.770000457763672
2023-01-11,27.90999984741211
2023-01-12,28.34000015258789
2023-01-13,28.75
2023-01-17,28.649999618530273
2023-01-18,28.18000030517578
2023-01-19,28.06999969482422
2023-01-20,28.09000015258789
2023-01-23,28.469999313354492
2023-01-24,28.280000686645508
2023-01-25,28.079999923706055
2023-01-26,28.010000228881836
2023-01-27,29.100000381469727
2023-01-30,28.6200008392334
2023-01-31,29.190000534057617
2023-02-01,29.639999389648438
2023-02-02,30.790000915527344
2023-02-03,30.639999389648438
2023-02-06,30.149999618530273
2023-02-07,30.940000534057617
2023-02-08,30.489999771118164
2023-02-09,29.790000915527344
2023-02-10,29.600000381469727
2023-02-13,28.959999084472656
2023-02-14,28.969999313354492
2023-02-15,29.440000534057617
2023-02-16,29.1299991607666
2023-02-17,29.1299991607666
2023-02-21,28.520000457763672
2023-02-22,28.59000015258789
2023-02-23,28.850000381469727
2023-02-24,28.239999771118164
2023-02-27,28.299999237060547
2023-02-28,28.600000381469727
2023-03-01,29.020000457763672
2023-03-02,28.920000076293945
2023-03-03,29.34000015258789
2023-03-06,29.139999389648438
2023-03-07,28.190000534057617
2023-03-08,28.579999923706055
2023-03-09,27.1299991607666
2023-03-10,23.600000381469727
2023-03-13,23.110000610351562
2023-03-14,23.450000762939453
2023-03-15,24.079999923706055
2023-03-16,24.309999465942383
2023-03-17,23.899999618530273
2023-03-20,24.020000457763672
2023-03-21,25.020000457763672
2023-03-22,24.1200008392334
2023-03-23,23.780000686645508
2023-03-24,23.6200008392334
2023-03-27,23.8700008392334
2023-03-28,23.940000534057617
2023-03-29,23.950000762939453
2023-03-30,23.31999969482422
2023-03-31,24.270000457763672
2023-04-03,23.639999389648438
2023-04-04,23.489999771118164
2023-04-05,22.8799991607666
2023-04-06,23.0
2023-04-10,22.959999084472656
2023-04-11,23.290000915527344
2023-04-12,23.209999084472656
2023-04-13,23.190000534057617
2023-04-14,22.850000381469727
2023-04-17,22.6299991607666
2023-04-18,22.079999923706055
2023-04-19,22.719999313354492
2023-04-20,22.59000015258789
2023-04-21,23.239999771118164
2023-04-24,23.18000030517578
2023-04-25,22.760000228881836
2023-04-26,22.059999465942383
2023-04-27,21.84000015258789
2023-04-28,22.030000686645508
2023-05-01,22.43000030517578
2023-05-02,21.8799991607666
2023-05-03,21.540000915527344
2023-05-04,21.100000381469727
2023-05-05,22.100000381469727
2023-05-08,21.850000381469727
2023-05-09,21.90999984741211
2023-05-10,21.760000228881836
2023-05-11,21.649999618530273
2023-05-12,21.799999237060547
2023-05-15,22.0
2023-05-16,21.639999389648438
2023-05-17,22.489999771118164
2023-05-18,22.190000534057617
2023-05-19,22.459999084472656
2023-05-22,22.579999923706055
2023-05-23,22.280000686645508
2023-05-24,21.889999389648438
2023-05-25,21.139999389648438
2023-05-26,21.65999984741211
2023-05-30,21.469999313354492
2023-05-31,21.510000228881836
2023-06-01,22.979999542236328
2023-06-02,23.479999542236328
2023-06-05,23.40999984741211
2023-06-06,24.700000762939453
2023-06-07,25.06999969482422
2023-06-08,25.15999984741211
2023-06-09,24.950000762939453
2023-06-12,25.0
2023-06-13,24.799999237060547
2023-06-14,24.200000762939453
2023-06-15,24.770000457763672
2023-06-16,24.81999969482422
2023-06-20,24.469999313354492
2023-06-21,24.270000457763672
2023-06-22,23.84000015258789
2023-06-23,23.049999237060547
2023-06-26,23.5
2023-06-27,23.6299991607666
2023-06-28,23.600000381469727
2023-06-29,24.209999084472656
2023-06-30,24.809999465942383
2023-07-03,24.719999313354492
2023-07-05,24.100000381469727
2023-07-06,23.360000610351562
2023-07-07,23.860000610351562
2023-07-10,24.280000686645508
2023-07-11,24.43000030517578
2023-07-12,24.860000610351562
2023-07-13,25.719999313354492
2023-07-14,25.700000762939453
2023-07-17,26.649999618530273
2023-07-18,27.200000762939453
2023-07-19,27.59000015258789
2023-07-20,27.739999771118164
2023-07-21,27.889999389648438
2023-07-24,27.799999237060547
2023-07-25,27.719999313354492
2023-07-26,28.020000457763672
2023-07-27,27.68000030517578
2023-07-28,28.15999984741211
2023-07-31,28.06999969482422
2023-08-01,28.1299991607666
2023-08-02,28.309999465942383
2023-08-03,28.34000015258789
2023-08-04,29.579999923706055
2023-08-07,29.899999618530273
2023-08-08,28.81999969482422
2023-08-09,29.09000015258789
2023-08-10,29.399999618530273
2023-08-11,29.670000076293945
2023-08-14,29.709999084472656
2023-08-15,28.940000534057617
2023-08-16,29.450000762939453
2023-08-17,28.940000534057617
2023-08-18,29.290000915527344
2023-08-21,29.209999084472656
2023-08-22,29.0
2023-08-23,29.6299991607666
2023-08-24,29.219999313354492
2023-08-25,29.270000457763672
2023-08-28,29.690000534057617
2023-08-29,30.540000915527344
2023-08-30,30.850000381469727
2023-08-31,30.8700008392334
2023-09-01,30.829999923706055
2023-09-05,30.8700008392334
2023-09-06,30.84000015258789
2023-09-07,31.209999084472656
2023-09-08,31.059999465942383
2023-09-11,31.40999984741211
2023-09-12,31.780000686645508
2023-09-13,31.65999984741211
2023-09-14,31.239999771118164
2023-09-15,32.20000076293945
2023-09-18,31.860000610351562
2023-09-19,31.850000381469727
2023-09-20,31.440000534057617
2023-09-21,31.100000381469727
2023-09-22,30.90999984741211
2023-09-25,31.100000381469727
2023-09-26,30.889999389648438
2023-09-27,31.209999084472656
2023-09-28,31.780000686645508
2023-09-29,31.579999923706055
2023-10-02,30.559999465942383
2023-10-03,30.1200008392334
2023-10-04,30.110000610351562
2023-10-05,30.549999237060547
2023-10-06,30.56999969482422
2023-10-09,30.59000015258789
2023-10-10,30.780000686645508
2023-10-11,30.84000015258789
2023-10-12,29.93000030517578
2023-10-13,30.0
2023-10-16,30.1299991607666
2023-10-17,30.469999313354492
2023-10-18,29.1299991607666
2023-10-19,28.670000076293945
2023-10-20,28.229999542236328
2023-10-23,28.25
2023-10-24,28.229999542236328
2023-10-25,27.93000030517578
2023-10-26,28.059999465942383
2023-10-27,28.010000228881836
2023-10-30,28.90999984741211
2023-10-31,28.299999237060547
2023-11-01,28.200000762939453
2023-11-02,28.5
2023-11-03,29.0
2023-11-06,28.5
2023-11-07,26.969999313354492
2023-11-08,26.8700008392334
2023-11-09,26.43000030517578
2023-11-10,26.309999465942383
2023-11-13,25.84000015258789
2023-11-14,27.350000381469727
2023-11-15,27.010000228881836
2023-11-16,26.229999542236328
2023-11-17,26.540000915527344
2023-11-20,26.59000015258789
2023-11-21,25.639999389648438
2023-11-22,25.739999771118164
2023-11-24,25.84000015258789
2023-11-27,25.479999542236328
2023-11-28,25.15999984741211
2023-11-29,25.600000381469727
2023-11-30,25.6200008392334
2023-12-01,25.780000686645508
2023-12-04,25.549999237060547
2023-12-05,25.149999618530273
2023-12-06,25.389999389648438
2023-12-07,25.8700008392334
2023-12-08,26.0
2023-12-11,26.200000762939453
2023-12-12,26.59000015258789
2023-12-13,27.850000381469727
2023-12-14,29.110000610351562
2023-12-15,28.670000076293945
2023-12-18,29.290000915527344
2023-12-19,30.059999465942383
2023-12-20,30.299999237060547
2023-12-21,30.700000762939453
2023-12-22,31.389999389648438
2023-12-26,31.860000610351562
2023-12-27,32.2599983215332
2023-12-28,32.040000915527344
2023-12-29,31.829999923706055
2024-01-02,31.719999313354492
2024-01-03,31.18000030517578
2024-01-04,31.239999771118164
2024-01-05,31.5
2024-01-08,32.400001525878906
2024-01-09,31.75
2024-01-10,32.06999969482422
2024-01-11,31.889999389648438
2024-01-12,32.040000915527344
2024-01-16,31.850000381469727
2024-01-17,31.920000076293945
2024-01-18,31.989999771118164
2024-01-19,33.5099983215332
2024-01-22,33.95000076293945
2024-01-23,33.81999969482422
2024-01-24,33.27000045776367
2024-01-25,33.560001373291016
2024-01-26,34.02000045776367
2024-01-29,34.349998474121094
2024-01-30,34.25
2024-01-31,33.45000076293945
2024-02-01,33.70000076293945
2024-02-02,33.9900016784668
2024-02-05,33.25
2024-02-06,32.7599983215332
2024-02-07,33.880001068115234
2024-02-08,34.2599983215332
2024-02-09,36.40999984741211
2024-02-12,35.91999816894531
2024-02-13,34.7400016784668
2024-02-14,35.209999084472656
2024-02-15,35.209999084472656
2024-02-16,35.130001068115234
2024-02-20,35.31999969482422
2024-02-21,35.279998779296875
2024-02-22,35.65999984741211
2024-02-23,35.4900016784668
2024-02-26,35.72999954223633
2024-02-27,35.95000076293945
2024-02-28,35.36000061035156
2024-02-29,34.72999954223633
2024-03-01,34.75
2024-03-04,33.7400016784668
2024-03-05,33.290000915527344
2024-03-06,33.16999816894531
2024-03-07,32.79999923706055
2024-03-08,33.810001373291016
2024-03-11,33.95000076293945
2024-03-12,33.619998931884766
2024-03-13,33.720001220703125
2024-03-14,32.83000183105469
2024-03-15,33.369998931884766
2024-03-18,33.5099983215332
2024-03-19,33.290000915527344
2024-03-20,34.97999954223633
2024-03-21,35.810001373291016
2024-03-22,34.369998931884766
2024-03-25,34.459999084472656
2024-03-26,34.060001373291016
2024-03-27,35.099998474121094
2024-03-28,35.7400016784668
2024-04-01,34.83000183105469
2024-04-02,34.54999923706055
2024-04-03,35.060001373291016
2024-04-04,34.59000015258789
2024-04-05,35.83000183105469
2024-04-08,36.369998931884766
2024-04-09,35.95000076293945
2024-04-10,34.97999954223633
2024-04-11,37.0
2024-04-12,36.060001373291016
2024-04-15,35.4900016784668
2024-04-16,35.31999969482422
2024-04-17,35.369998931884766
2024-04-18,35.81999969482422
2024-04-19,35.34000015258789
2024-04-22,36.22999954223633
2024-04-23,35.790000915527344
2024-04-24,35.79999923706055
2024-04-25,35.66999816894531
2024-04-26,36.45000076293945
2024-04-29,36.650001525878906
2024-04-30,36.06999969482422
2024-05-01,35.4900016784668
2024-05-02,36.529998779296875
2024-05-03,36.93000030517578
2024-05-06,37.779998779296875
2024-05-07,38.36000061035156
2024-05-08,37.560001373291016
2024-05-09,38.2599983215332
2024-05-10,37.970001220703125
2024-05-13,37.9900016784668
2024-05-14,37.720001220703125
2024-05-15,38.720001220703125
2024-05-16,37.439998626708984
2024-05-17,37.31999969482422
2024-05-20,37.369998931884766
2024-05-21,37.189998626708984
2024-05-22,37.560001373291016
2024-05-23,37.880001068115234
2024-05-24,41.709999084472656
2024-05-28,44.45000076293945
2024-05-29,43.189998626708984
2024-05-30,44.34000015258789
2024-05-31,42.939998626708984
2024-06-03,44.81999969482422
2024-06-04,45.0
2024-06-05,43.45000076293945
2024-06-06,42.369998931884766
2024-06-07,41.45000076293945
2024-06-10,44.18000030517578
2024-06-11,44.66999816894531
2024-06-12,45.189998626708984
2024-06-13,43.43000030517578
2024-06-14,42.599998474121094
2024-06-17,43.06999969482422
2024-06-18,43.09000015258789
2024-06-20,43.130001068115234
2024-06-21,43.54999923706055
2024-06-24,44.34000015258789
2024-06-25,45.27000045776367
2024-06-26,45.41999816894531
2024-06-27,45.66999816894531
2024-06-28,45.88999938964844
2024-07-01,45.72999954223633
2024-07-02,46.060001373291016
2024-07-03,46.279998779296875
2024-07-05,45.439998626708984
2024-07-08,44.4900016784668
2024-07-09,44.689998626708984
2024-07-10,45.779998779296875
2024-07-11,46.56999969482422
2024-07-12,46.5099983215332
2024-07-15,46.9900016784668
2024-07-16,48.22999954223633
2024-07-17,49.040000915527344
2024-07-18,48.7400016784668
2024-07-19,48.540000915527344
2024-07-22,49.220001220703125
2024-07-23,49.209999084472656
2024-07-24,47.75
2024-07-25,48.38999938964844
2024-07-26,49.4900016784668
2024-07-29,50.060001373291016
2024-07-30,49.939998626708984
2024-07-31,50.2599983215332
2024-08-01,49.0
2024-08-02,47.18000030517578
2024-08-05,45.11000061035156
2024-08-06,45.58000183105469
2024-08-07,45.02000045776367
2024-08-08,46.38999938964844
2024-08-09,49.959999084472656
2024-08-12,48.779998779296875
2024-08-13,50.619998931884766
2024-08-14,51.779998779296875
2024-08-15,53.2599983215332
2024-08-16,53.33000183105469
2024-08-19,53.720001220703125
2024-08-20,52.97999954223633
2024-08-21,53.11000061035156
2024-08-22,52.560001373291016
2024-08-23,53.68000030517578
2024-08-26,54.58000183105469
2024-08-27,54.16999816894531
2024-08-28,53.41999816894531
2024-08-29,54.0099983215332
2024-08-30,54.70000076293945
2024-09-03,53.790000915527344
2024-09-04,54.04999923706055
2024-09-05,53.720001220703125
2024-09-06,52.47999954223633
2024-09-09,53.04999923706055
2024-09-10,50.93000030517578
2024-09-11,51.41999816894531
2024-09-12,51.869998931884766
2024-09-13,51.81999969482422
2024-09-16,53.13999938964844
2024-09-17,54.63999938964844
2024-09-18,55.630001068115234
2024-09-19,56.06999969482422
2024-09-20,56.209999084472656
2024-09-23,56.5099983215332
2024-09-24,57.91999816894531
2024-09-25,56.689998626708984
2024-09-26,56.5099983215332
2024-09-27,57.279998779296875
2024-09-30,56.83000183105469
2024-10-01,58.08000183105469
2024-10-02,58.970001220703125
2024-10-03,59.720001220703125
2024-10-04,60.68000030517578
2024-10-07,60.2400016784668
2024-10-08,59.90999984741211
2024-10-09,60.38999938964844
2024-10-10,59.599998474121094
2024-10-11,59.970001220703125
2024-10-14,59.959999084472656
2024-10-15,59.15999984741211
2024-10-16,60.970001220703125
2024-10-17,60.97999954223633
2024-10-18,60.880001068115234
2024-10-21,59.779998779296875
2024-10-22,60.619998931884766
2024-10-23,60.279998779296875
2024-10-24,61.91999816894531
2024-10-25,60.84000015258789
2024-10-28,61.58000183105469
2024-10-29,61.95000076293945
2024-10-30,61.310001373291016
2024-10-31,60.130001068115234
2024-11-01,59.0
2024-11-04,59.22999954223633
2024-11-05,59.779998779296875
2024-11-06,66.0999984741211
2024-11-07,64.8499984741211
2024-11-08,68.02999877929688
2024-11-11,69.31999969482422
2024-11-12,68.02999877929688
2024-11-13,64.12000274658203
2024-11-14,65.36000061035156
2024-11-15,65.0
2024-11-18,64.76000213623047
2024-11-19,65.30000305175781
2024-11-20,65.25
2024-11-21,66.01000213623047
