Date,UBSI
2022-10-18,39.02000045776367
2022-10-19,38.869998931884766
2022-10-20,37.540000915527344
2022-10-21,38.47999954223633
2022-10-24,38.869998931884766
2022-10-25,38.33000183105469
2022-10-26,38.93000030517578
2022-10-27,40.5
2022-10-28,42.130001068115234
2022-10-31,42.349998474121094
2022-11-01,43.15999984741211
2022-11-02,42.369998931884766
2022-11-03,42.439998626708984
2022-11-04,42.91999816894531
2022-11-07,42.97999954223633
2022-11-08,43.040000915527344
2022-11-09,42.5
2022-11-10,43.77000045776367
2022-11-11,42.86000061035156
2022-11-14,42.68000030517578
2022-11-15,42.849998474121094
2022-11-16,42.209999084472656
2022-11-17,41.66999816894531
2022-11-18,41.88999938964844
2022-11-21,42.22999954223633
2022-11-22,42.650001525878906
2022-11-23,42.61000061035156
2022-11-25,43.060001373291016
2022-11-28,42.119998931884766
2022-11-29,42.20000076293945
2022-11-30,42.88999938964844
2022-12-01,42.79999923706055
2022-12-02,42.959999084472656
2022-12-05,41.2400016784668
2022-12-06,41.130001068115234
2022-12-07,41.04999923706055
2022-12-08,41.20000076293945
2022-12-09,41.0099983215332
2022-12-12,40.959999084472656
2022-12-13,40.34000015258789
2022-12-14,39.279998779296875
2022-12-15,39.11000061035156
2022-12-16,38.36000061035156
2022-12-19,38.810001373291016
2022-12-20,38.939998626708984
2022-12-21,39.939998626708984
2022-12-22,40.29999923706055
2022-12-23,40.459999084472656
2022-12-27,40.43000030517578
2022-12-28,40.25
2022-12-29,40.790000915527344
2022-12-30,40.4900016784668
2023-01-03,40.13999938964844
2023-01-04,39.90999984741211
2023-01-05,39.4900016784668
2023-01-06,40.369998931884766
2023-01-09,39.720001220703125
2023-01-10,40.119998931884766
2023-01-11,40.5
2023-01-12,40.939998626708984
2023-01-13,40.869998931884766
2023-01-17,40.619998931884766
2023-01-18,38.959999084472656
2023-01-19,38.77000045776367
2023-01-20,39.439998626708984
2023-01-23,39.38999938964844
2023-01-24,39.20000076293945
2023-01-25,38.849998474121094
2023-01-26,39.599998474121094
2023-01-27,39.369998931884766
2023-01-30,39.029998779296875
2023-01-31,40.20000076293945
2023-02-01,40.619998931884766
2023-02-02,42.16999816894531
2023-02-03,42.29999923706055
2023-02-06,41.70000076293945
2023-02-07,42.02000045776367
2023-02-08,41.349998474121094
2023-02-09,41.04999923706055
2023-02-10,41.29999923706055
2023-02-13,41.7599983215332
2023-02-14,41.369998931884766
2023-02-15,41.880001068115234
2023-02-16,41.36000061035156
2023-02-17,41.630001068115234
2023-02-21,40.86000061035156
2023-02-22,40.849998474121094
2023-02-23,40.97999954223633
2023-02-24,40.939998626708984
2023-02-27,40.810001373291016
2023-02-28,40.77000045776367
2023-03-01,40.45000076293945
2023-03-02,39.599998474121094
2023-03-03,40.040000915527344
2023-03-06,39.970001220703125
2023-03-07,38.65999984741211
2023-03-08,38.790000915527344
2023-03-09,36.720001220703125
2023-03-10,36.18000030517578
2023-03-13,36.130001068115234
2023-03-14,36.380001068115234
2023-03-15,35.31999969482422
2023-03-16,37.18000030517578
2023-03-17,35.790000915527344
2023-03-20,35.52000045776367
2023-03-21,37.36000061035156
2023-03-22,35.630001068115234
2023-03-23,35.45000076293945
2023-03-24,36.630001068115234
2023-03-27,36.7400016784668
2023-03-28,36.7400016784668
2023-03-29,36.560001373291016
2023-03-30,35.029998779296875
2023-03-31,35.20000076293945
2023-04-03,34.900001525878906
2023-04-04,33.81999969482422
2023-04-05,33.7599983215332
2023-04-06,34.380001068115234
2023-04-10,34.560001373291016
2023-04-11,34.59000015258789
2023-04-12,34.38999938964844
2023-04-13,34.58000183105469
2023-04-14,33.88999938964844
2023-04-17,34.97999954223633
2023-04-18,34.099998474121094
2023-04-19,34.790000915527344
2023-04-20,34.04999923706055
2023-04-21,33.79999923706055
2023-04-24,33.72999954223633
2023-04-25,32.709999084472656
2023-04-26,31.190000534057617
2023-04-27,32.56999969482422
2023-04-28,33.130001068115234
2023-05-01,31.93000030517578
2023-05-02,30.3799991607666
2023-05-03,30.170000076293945
2023-05-04,29.6299991607666
2023-05-05,30.40999984741211
2023-05-08,29.600000381469727
2023-05-09,29.280000686645508
2023-05-10,28.950000762939453
2023-05-11,28.06999969482422
2023-05-12,27.93000030517578
2023-05-15,28.530000686645508
2023-05-16,28.219999313354492
2023-05-17,30.030000686645508
2023-05-18,30.1200008392334
2023-05-19,29.559999465942383
2023-05-22,30.229999542236328
2023-05-23,30.399999618530273
2023-05-24,29.860000610351562
2023-05-25,29.469999313354492
2023-05-26,30.0
2023-05-30,30.110000610351562
2023-05-31,29.420000076293945
2023-06-01,30.059999465942383
2023-06-02,32.20000076293945
2023-06-05,31.200000762939453
2023-06-06,32.709999084472656
2023-06-07,34.0099983215332
2023-06-08,33.279998779296875
2023-06-09,32.93000030517578
2023-06-12,31.68000030517578
2023-06-13,32.349998474121094
2023-06-14,31.40999984741211
2023-06-15,31.850000381469727
2023-06-16,31.760000228881836
2023-06-20,31.06999969482422
2023-06-21,30.520000457763672
2023-06-22,29.809999465942383
2023-06-23,29.540000915527344
2023-06-26,29.700000762939453
2023-06-27,30.0
2023-06-28,29.579999923706055
2023-06-29,30.09000015258789
2023-06-30,29.670000076293945
2023-07-03,30.280000686645508
2023-07-05,29.3700008392334
2023-07-06,28.559999465942383
2023-07-07,28.3799991607666
2023-07-10,28.469999313354492
2023-07-11,28.860000610351562
2023-07-12,29.06999969482422
2023-07-13,29.8700008392334
2023-07-14,29.09000015258789
2023-07-17,29.84000015258789
2023-07-18,31.8799991607666
2023-07-19,32.290000915527344
2023-07-20,31.93000030517578
2023-07-21,31.459999084472656
2023-07-24,32.0
2023-07-25,31.889999389648438
2023-07-26,33.189998626708984
2023-07-27,33.20000076293945
2023-07-28,33.06999969482422
2023-07-31,33.439998626708984
2023-08-01,33.08000183105469
2023-08-02,33.029998779296875
2023-08-03,33.15999984741211
2023-08-04,33.400001525878906
2023-08-07,33.810001373291016
2023-08-08,33.650001525878906
2023-08-09,33.45000076293945
2023-08-10,33.11000061035156
2023-08-11,33.29999923706055
2023-08-14,32.97999954223633
2023-08-15,31.56999969482422
2023-08-16,31.010000228881836
2023-08-17,30.790000915527344
2023-08-18,30.709999084472656
2023-08-21,29.989999771118164
2023-08-22,28.950000762939453
2023-08-23,28.989999771118164
2023-08-24,29.110000610351562
2023-08-25,29.1299991607666
2023-08-28,29.479999542236328
2023-08-29,29.8700008392334
2023-08-30,29.709999084472656
2023-08-31,30.079999923706055
2023-09-01,30.739999771118164
2023-09-05,29.829999923706055
2023-09-06,29.040000915527344
2023-09-07,28.440000534057617
2023-09-08,28.530000686645508
2023-09-11,28.18000030517578
2023-09-12,28.229999542236328
2023-09-13,27.709999084472656
2023-09-14,28.31999969482422
2023-09-15,28.170000076293945
2023-09-18,27.59000015258789
2023-09-19,27.329999923706055
2023-09-20,27.059999465942383
2023-09-21,26.850000381469727
2023-09-22,26.739999771118164
2023-09-25,27.229999542236328
2023-09-26,26.889999389648438
2023-09-27,26.950000762939453
2023-09-28,27.280000686645508
2023-09-29,27.59000015258789
2023-10-02,27.219999313354492
2023-10-03,27.020000457763672
2023-10-04,27.239999771118164
2023-10-05,27.719999313354492
2023-10-06,27.760000228881836
2023-10-09,27.700000762939453
2023-10-10,27.81999969482422
2023-10-11,27.700000762939453
2023-10-12,27.239999771118164
2023-10-13,26.420000076293945
2023-10-16,27.299999237060547
2023-10-17,27.770000457763672
2023-10-18,27.079999923706055
2023-10-19,26.8799991607666
2023-10-20,26.219999313354492
2023-10-23,26.15999984741211
2023-10-24,25.989999771118164
2023-10-25,27.040000915527344
2023-10-26,28.139999389648438
2023-10-27,27.610000610351562
2023-10-30,28.149999618530273
2023-10-31,28.440000534057617
2023-11-01,28.399999618530273
2023-11-02,29.760000228881836
2023-11-03,30.84000015258789
2023-11-06,30.440000534057617
2023-11-07,30.18000030517578
2023-11-08,29.6200008392334
2023-11-09,29.3700008392334
2023-11-10,29.579999923706055
2023-11-13,30.059999465942383
2023-11-14,32.689998626708984
2023-11-15,33.27000045776367
2023-11-16,33.20000076293945
2023-11-17,33.75
2023-11-20,33.86000061035156
2023-11-21,33.25
2023-11-22,33.470001220703125
2023-11-24,33.36000061035156
2023-11-27,33.349998474121094
2023-11-28,33.099998474121094
2023-11-29,33.40999984741211
2023-11-30,33.11000061035156
2023-12-01,34.529998779296875
2023-12-04,35.15999984741211
2023-12-05,34.790000915527344
2023-12-06,34.72999954223633
2023-12-07,35.02000045776367
2023-12-08,35.36000061035156
2023-12-11,35.29999923706055
2023-12-12,35.119998931884766
2023-12-13,37.06999969482422
2023-12-14,37.81999969482422
2023-12-15,37.52000045776367
2023-12-18,37.189998626708984
2023-12-19,37.83000183105469
2023-12-20,37.52000045776367
2023-12-21,37.66999816894531
2023-12-22,37.880001068115234
2023-12-26,38.29999923706055
2023-12-27,38.16999816894531
2023-12-28,38.22999954223633
2023-12-29,37.54999923706055
2024-01-02,37.7599983215332
2024-01-03,36.65999984741211
2024-01-04,37.11000061035156
2024-01-05,37.119998931884766
2024-01-08,37.41999816894531
2024-01-09,37.06999969482422
2024-01-10,37.2400016784668
2024-01-11,36.56999969482422
2024-01-12,36.33000183105469
2024-01-16,35.68000030517578
2024-01-17,35.689998626708984
2024-01-18,35.970001220703125
2024-01-19,36.56999969482422
2024-01-22,37.29999923706055
2024-01-23,36.709999084472656
2024-01-24,37.04999923706055
2024-01-25,36.959999084472656
2024-01-26,36.779998779296875
2024-01-29,37.56999969482422
2024-01-30,37.650001525878906
2024-01-31,35.849998474121094
2024-02-01,35.720001220703125
2024-02-02,35.63999938964844
2024-02-05,34.970001220703125
2024-02-06,34.560001373291016
2024-02-07,34.47999954223633
2024-02-08,34.63999938964844
2024-02-09,35.2599983215332
2024-02-12,35.560001373291016
2024-02-13,33.779998779296875
2024-02-14,34.279998779296875
2024-02-15,35.81999969482422
2024-02-16,35.27000045776367
2024-02-20,34.790000915527344
2024-02-21,34.4900016784668
2024-02-22,34.36000061035156
2024-02-23,34.41999816894531
2024-02-26,34.34000015258789
2024-02-27,34.40999984741211
2024-02-28,34.06999969482422
2024-02-29,34.689998626708984
2024-03-01,34.18000030517578
2024-03-04,33.869998931884766
2024-03-05,35.11000061035156
2024-03-06,35.099998474121094
2024-03-07,35.04999923706055
2024-03-08,34.9900016784668
2024-03-11,35.34000015258789
2024-03-12,34.38999938964844
2024-03-13,34.33000183105469
2024-03-14,33.189998626708984
2024-03-15,33.5
2024-03-18,33.099998474121094
2024-03-19,33.33000183105469
2024-03-20,34.5
2024-03-21,34.689998626708984
2024-03-22,34.060001373291016
2024-03-25,34.13999938964844
2024-03-26,33.86000061035156
2024-03-27,35.369998931884766
2024-03-28,35.790000915527344
2024-04-01,35.150001525878906
2024-04-02,34.34000015258789
2024-04-03,34.220001220703125
2024-04-04,34.040000915527344
2024-04-05,34.060001373291016
2024-04-08,34.650001525878906
2024-04-09,34.81999969482422
2024-04-10,33.150001525878906
2024-04-11,33.25
2024-04-12,33.119998931884766
2024-04-15,32.90999984741211
2024-04-16,32.470001220703125
2024-04-17,32.56999969482422
2024-04-18,33.119998931884766
2024-04-19,34.16999816894531
2024-04-22,34.43000030517578
2024-04-23,34.58000183105469
2024-04-24,34.7599983215332
2024-04-25,33.36000061035156
2024-04-26,33.349998474121094
2024-04-29,32.61000061035156
2024-04-30,32.459999084472656
2024-05-01,33.27000045776367
2024-05-02,33.81999969482422
2024-05-03,33.959999084472656
2024-05-06,34.02000045776367
2024-05-07,33.91999816894531
2024-05-08,33.900001525878906
2024-05-09,34.27000045776367
2024-05-10,34.40999984741211
2024-05-13,34.15999984741211
2024-05-14,34.47999954223633
2024-05-15,34.790000915527344
2024-05-16,34.66999816894531
2024-05-17,35.02000045776367
2024-05-20,34.099998474121094
2024-05-21,34.11000061035156
2024-05-22,33.56999969482422
2024-05-23,32.65999984741211
2024-05-24,32.709999084472656
2024-05-28,32.130001068115234
2024-05-29,31.1299991607666
2024-05-30,31.850000381469727
2024-05-31,32.439998626708984
2024-06-03,32.2599983215332
2024-06-04,31.760000228881836
2024-06-05,31.940000534057617
2024-06-06,32.06999969482422
2024-06-07,31.8700008392334
2024-06-10,31.34000015258789
2024-06-11,31.06999969482422
2024-06-12,31.889999389648438
2024-06-13,31.510000228881836
2024-06-14,31.110000610351562
2024-06-17,31.450000762939453
2024-06-18,31.56999969482422
2024-06-20,31.489999771118164
2024-06-21,31.260000228881836
2024-06-24,31.700000762939453
2024-06-25,31.190000534057617
2024-06-26,31.56999969482422
2024-06-27,31.850000381469727
2024-06-28,32.439998626708984
2024-07-01,32.290000915527344
2024-07-02,32.5099983215332
2024-07-03,31.889999389648438
2024-07-05,31.559999465942383
2024-07-08,31.760000228881836
2024-07-09,32.02000045776367
2024-07-10,32.630001068115234
2024-07-11,34.09000015258789
2024-07-12,34.09000015258789
2024-07-15,35.369998931884766
2024-07-16,37.0099983215332
2024-07-17,37.66999816894531
2024-07-18,36.88999938964844
2024-07-19,36.91999816894531
2024-07-22,37.650001525878906
2024-07-23,37.7400016784668
2024-07-24,37.02000045776367
2024-07-25,38.33000183105469
2024-07-26,39.31999969482422
2024-07-29,38.54999923706055
2024-07-30,38.88999938964844
2024-07-31,38.93000030517578
2024-08-01,37.27000045776367
2024-08-02,36.369998931884766
2024-08-05,35.29999923706055
2024-08-06,35.65999984741211
2024-08-07,35.36000061035156
2024-08-08,36.220001220703125
2024-08-09,35.7400016784668
2024-08-12,35.20000076293945
2024-08-13,35.58000183105469
2024-08-14,35.31999969482422
2024-08-15,36.189998626708984
2024-08-16,36.630001068115234
2024-08-19,37.02000045776367
2024-08-20,36.369998931884766
2024-08-21,36.619998931884766
2024-08-22,36.68000030517578
2024-08-23,38.689998626708984
2024-08-26,38.43000030517578
2024-08-27,38.099998474121094
2024-08-28,38.63999938964844
2024-08-29,38.459999084472656
2024-08-30,38.869998931884766
2024-09-03,38.27000045776367
2024-09-04,37.779998779296875
2024-09-05,37.380001068115234
2024-09-06,36.720001220703125
2024-09-09,36.959999084472656
2024-09-10,36.540000915527344
2024-09-11,36.150001525878906
2024-09-12,36.33000183105469
2024-09-13,37.099998474121094
2024-09-16,37.41999816894531
2024-09-17,37.529998779296875
2024-09-18,37.56999969482422
2024-09-19,38.4900016784668
2024-09-20,37.84000015258789
2024-09-23,37.689998626708984
2024-09-24,36.900001525878906
2024-09-25,36.41999816894531
2024-09-26,36.810001373291016
2024-09-27,36.790000915527344
2024-09-30,37.099998474121094
2024-10-01,36.02000045776367
2024-10-02,35.7400016784668
2024-10-03,35.529998779296875
2024-10-04,36.150001525878906
2024-10-07,36.119998931884766
2024-10-08,35.90999984741211
2024-10-09,36.47999954223633
2024-10-10,36.08000183105469
2024-10-11,37.15999984741211
2024-10-14,37.47999954223633
2024-10-15,37.90999984741211
2024-10-16,38.47999954223633
2024-10-17,38.220001220703125
2024-10-18,37.709999084472656
2024-10-21,36.380001068115234
2024-10-22,36.7400016784668
2024-10-23,36.900001525878906
2024-10-24,37.189998626708984
2024-10-25,37.09000015258789
2024-10-28,38.45000076293945
2024-10-29,38.099998474121094
2024-10-30,38.2400016784668
2024-10-31,37.68000030517578
2024-11-01,37.61000061035156
2024-11-04,37.08000183105469
2024-11-05,37.75
2024-11-06,42.59000015258789
2024-11-07,41.34000015258789
2024-11-08,41.63999938964844
2024-11-11,43.04999923706055
2024-11-12,42.54999923706055
2024-11-13,42.540000915527344
2024-11-14,42.29999923706055
2024-11-15,42.220001220703125
2024-11-18,41.97999954223633
2024-11-19,41.869998931884766
2024-11-20,41.400001525878906
2024-11-21,41.7400016784668
