Date,LOPE
2022-08-29,83.08000183105469
2022-08-30,82.01000213623047
2022-08-31,81.37999725341797
2022-09-01,81.66000366210938
2022-09-02,81.08000183105469
2022-09-06,79.51000213623047
2022-09-07,80.87000274658203
2022-09-08,81.38999938964844
2022-09-09,83.16999816894531
2022-09-12,84.55999755859375
2022-09-13,82.8499984741211
2022-09-14,83.38999938964844
2022-09-15,84.47000122070312
2022-09-16,85.08999633789062
2022-09-19,83.45999908447266
2022-09-20,82.62999725341797
2022-09-21,81.86000061035156
2022-09-22,79.95999908447266
2022-09-23,79.73999786376953
2022-09-26,79.95999908447266
2022-09-27,81.0
2022-09-28,82.41000366210938
2022-09-29,83.16000366210938
2022-09-30,82.25
2022-10-03,82.25
2022-10-04,84.52999877929688
2022-10-05,81.70999908447266
2022-10-06,82.62999725341797
2022-10-07,80.83999633789062
2022-10-10,80.20999908447266
2022-10-11,79.33999633789062
2022-10-12,82.38999938964844
2022-10-13,83.29000091552734
2022-10-14,82.30999755859375
2022-10-17,83.87999725341797
2022-10-18,85.66000366210938
2022-10-19,84.7699966430664
2022-10-20,83.7699966430664
2022-10-21,83.9000015258789
2022-10-24,84.70999908447266
2022-10-25,87.58000183105469
2022-10-26,86.2300033569336
2022-10-27,87.3499984741211
2022-10-28,100.33000183105469
2022-10-31,100.62999725341797
2022-11-01,101.12000274658203
2022-11-02,100.69000244140625
2022-11-03,101.44000244140625
2022-11-04,101.30000305175781
2022-11-07,102.87000274658203
2022-11-08,105.11000061035156
2022-11-09,104.70999908447266
2022-11-10,107.91999816894531
2022-11-11,108.36000061035156
2022-11-14,109.75
2022-11-15,110.83000183105469
2022-11-16,109.47000122070312
2022-11-17,109.56999969482422
2022-11-18,110.80000305175781
2022-11-21,110.6500015258789
2022-11-22,111.6500015258789
2022-11-23,111.95999908447266
2022-11-25,111.69000244140625
2022-11-28,110.48999786376953
2022-11-29,110.2699966430664
2022-11-30,113.06999969482422
2022-12-01,113.62999725341797
2022-12-02,109.37000274658203
2022-12-05,107.73999786376953
2022-12-06,108.02999877929688
2022-12-07,107.37999725341797
2022-12-08,106.22000122070312
2022-12-09,102.04000091552734
2022-12-12,102.88999938964844
2022-12-13,103.56999969482422
2022-12-14,104.2699966430664
2022-12-15,105.72000122070312
2022-12-16,104.7699966430664
2022-12-19,104.83000183105469
2022-12-20,106.08000183105469
2022-12-21,107.33999633789062
2022-12-22,107.30999755859375
2022-12-23,106.0999984741211
2022-12-27,106.86000061035156
2022-12-28,105.33999633789062
2022-12-29,106.29000091552734
2022-12-30,105.66000366210938
2023-01-03,106.77999877929688
2023-01-04,108.55000305175781
2023-01-05,110.44999694824219
2023-01-06,113.33000183105469
2023-01-09,113.62000274658203
2023-01-10,115.5199966430664
2023-01-11,113.23999786376953
2023-01-12,110.76000213623047
2023-01-13,111.66999816894531
2023-01-17,111.41999816894531
2023-01-18,110.3499984741211
2023-01-19,110.0
2023-01-20,111.91000366210938
2023-01-23,112.20999908447266
2023-01-24,112.01000213623047
2023-01-25,112.9000015258789
2023-01-26,113.68000030517578
2023-01-27,113.43000030517578
2023-01-30,114.16999816894531
2023-01-31,116.55999755859375
2023-02-01,117.30000305175781
2023-02-02,117.77999877929688
2023-02-03,117.93000030517578
2023-02-06,115.6500015258789
2023-02-07,113.2699966430664
2023-02-08,113.4800033569336
2023-02-09,112.9000015258789
2023-02-10,112.88999938964844
2023-02-13,115.62999725341797
2023-02-14,115.73999786376953
2023-02-15,116.0
2023-02-16,114.37999725341797
2023-02-17,117.81999969482422
2023-02-21,119.4800033569336
2023-02-22,115.95999908447266
2023-02-23,115.63999938964844
2023-02-24,114.4800033569336
2023-02-27,113.76000213623047
2023-02-28,113.29000091552734
2023-03-01,113.6500015258789
2023-03-02,115.19999694824219
2023-03-03,113.76000213623047
2023-03-06,111.87999725341797
2023-03-07,112.51000213623047
2023-03-08,110.73999786376953
2023-03-09,108.95999908447266
2023-03-10,108.55000305175781
2023-03-13,107.23999786376953
2023-03-14,108.44000244140625
2023-03-15,108.41999816894531
2023-03-16,110.22000122070312
2023-03-17,109.13999938964844
2023-03-20,109.5199966430664
2023-03-21,110.41999816894531
2023-03-22,107.9800033569336
2023-03-23,108.11000061035156
2023-03-24,109.29000091552734
2023-03-27,112.02999877929688
2023-03-28,111.5199966430664
2023-03-29,111.4000015258789
2023-03-30,112.33000183105469
2023-03-31,113.9000015258789
2023-04-03,114.69999694824219
2023-04-04,113.55000305175781
2023-04-05,115.22000122070312
2023-04-06,114.7699966430664
2023-04-10,114.9000015258789
2023-04-11,116.38999938964844
2023-04-12,117.38999938964844
2023-04-13,119.31999969482422
2023-04-14,119.80000305175781
2023-04-17,119.13999938964844
2023-04-18,117.30000305175781
2023-04-19,116.98999786376953
2023-04-20,116.5999984741211
2023-04-21,117.0199966430664
2023-04-24,116.29000091552734
2023-04-25,115.73999786376953
2023-04-26,115.69000244140625
2023-04-27,115.5
2023-04-28,118.69999694824219
2023-05-01,120.01000213623047
2023-05-02,117.97000122070312
2023-05-03,115.58000183105469
2023-05-04,113.95999908447266
2023-05-05,112.08999633789062
2023-05-08,111.80999755859375
2023-05-09,110.80999755859375
2023-05-10,109.48999786376953
2023-05-11,107.83000183105469
2023-05-12,108.01000213623047
2023-05-15,107.93000030517578
2023-05-16,109.13999938964844
2023-05-17,110.16000366210938
2023-05-18,112.1500015258789
2023-05-19,110.98999786376953
2023-05-22,110.08000183105469
2023-05-23,108.08000183105469
2023-05-24,107.91000366210938
2023-05-25,106.54000091552734
2023-05-26,106.11000061035156
2023-05-30,104.97000122070312
2023-05-31,104.76000213623047
2023-06-01,104.72000122070312
2023-06-02,106.7699966430664
2023-06-05,103.5199966430664
2023-06-06,105.73999786376953
2023-06-07,105.97000122070312
2023-06-08,106.63999938964844
2023-06-09,105.88999938964844
2023-06-12,104.06999969482422
2023-06-13,104.81999969482422
2023-06-14,102.19999694824219
2023-06-15,102.2300033569336
2023-06-16,102.97000122070312
2023-06-20,101.62000274658203
2023-06-21,102.05999755859375
2023-06-22,100.75
2023-06-23,101.11000061035156
2023-06-26,101.6500015258789
2023-06-27,102.29000091552734
2023-06-28,100.94999694824219
2023-06-29,102.16999816894531
2023-06-30,103.20999908447266
2023-07-03,103.80999755859375
2023-07-05,102.31999969482422
2023-07-06,101.8499984741211
2023-07-07,102.47000122070312
2023-07-10,103.31999969482422
2023-07-11,107.3499984741211
2023-07-12,107.93000030517578
2023-07-13,107.20999908447266
2023-07-14,107.23999786376953
2023-07-17,107.33000183105469
2023-07-18,108.37999725341797
2023-07-19,109.1500015258789
2023-07-20,108.68000030517578
2023-07-21,109.0999984741211
2023-07-24,108.37999725341797
2023-07-25,108.33999633789062
2023-07-26,108.3499984741211
2023-07-27,107.08000183105469
2023-07-28,107.9000015258789
2023-07-31,108.55000305175781
2023-08-01,108.91000366210938
2023-08-02,108.44999694824219
2023-08-03,108.25
2023-08-04,114.37999725341797
2023-08-07,112.66999816894531
2023-08-08,110.08999633789062
2023-08-09,109.62999725341797
2023-08-10,109.5199966430664
2023-08-11,109.80999755859375
2023-08-14,109.66999816894531
2023-08-15,109.62999725341797
2023-08-16,108.38999938964844
2023-08-17,109.54000091552734
2023-08-18,111.0
2023-08-21,113.47000122070312
2023-08-22,113.37999725341797
2023-08-23,114.7699966430664
2023-08-24,113.81999969482422
2023-08-25,114.02999877929688
2023-08-28,114.30000305175781
2023-08-29,114.5999984741211
2023-08-30,116.22000122070312
2023-08-31,117.25
2023-09-01,118.30999755859375
2023-09-05,112.52999877929688
2023-09-06,111.36000061035156
2023-09-07,110.76000213623047
2023-09-08,112.0999984741211
2023-09-11,113.02999877929688
2023-09-12,113.19000244140625
2023-09-13,113.58999633789062
2023-09-14,113.31999969482422
2023-09-15,111.13999938964844
2023-09-18,112.81999969482422
2023-09-19,115.1500015258789
2023-09-20,116.70999908447266
2023-09-21,114.43000030517578
2023-09-22,115.41000366210938
2023-09-25,115.72000122070312
2023-09-26,115.44999694824219
2023-09-27,116.29000091552734
2023-09-28,118.69999694824219
2023-09-29,116.87999725341797
2023-10-02,118.0199966430664
2023-10-03,117.33000183105469
2023-10-04,118.66000366210938
2023-10-05,116.94000244140625
2023-10-06,114.73999786376953
2023-10-09,115.83999633789062
2023-10-10,116.52999877929688
2023-10-11,115.66999816894531
2023-10-12,115.31999969482422
2023-10-13,116.19000244140625
2023-10-16,118.44000244140625
2023-10-17,118.19000244140625
2023-10-18,117.9800033569336
2023-10-19,116.30000305175781
2023-10-20,116.04000091552734
2023-10-23,113.44999694824219
2023-10-24,114.72000122070312
2023-10-25,115.12000274658203
2023-10-26,114.77999877929688
2023-10-27,117.38999938964844
2023-10-30,118.76000213623047
2023-10-31,118.33000183105469
2023-11-01,120.01000213623047
2023-11-02,121.80000305175781
2023-11-03,137.07000732421875
2023-11-06,135.91000366210938
2023-11-07,136.6199951171875
2023-11-08,135.63999938964844
2023-11-09,137.32000732421875
2023-11-10,136.8300018310547
2023-11-13,138.00999450683594
2023-11-14,138.27999877929688
2023-11-15,138.33999633789062
2023-11-16,137.47999572753906
2023-11-17,137.0399932861328
2023-11-20,135.13999938964844
2023-11-21,136.38999938964844
2023-11-22,137.1300048828125
2023-11-24,137.6199951171875
2023-11-27,137.85000610351562
2023-11-28,137.66000366210938
2023-11-29,136.24000549316406
2023-11-30,136.72000122070312
2023-12-01,137.6999969482422
2023-12-04,138.9499969482422
2023-12-05,139.3800048828125
2023-12-06,138.6199951171875
2023-12-07,139.52000427246094
2023-12-08,140.6699981689453
2023-12-11,141.75999450683594
2023-12-12,142.1199951171875
2023-12-13,141.22000122070312
2023-12-14,139.02000427246094
2023-12-15,137.41000366210938
2023-12-18,138.05999755859375
2023-12-19,138.77000427246094
2023-12-20,140.38999938964844
2023-12-21,141.33999633789062
2023-12-22,142.6699981689453
2023-12-26,142.61000061035156
2023-12-27,141.55999755859375
2023-12-28,132.55999755859375
2023-12-29,132.0399932861328
2024-01-02,131.92999267578125
2024-01-03,130.77000427246094
2024-01-04,128.22000122070312
2024-01-05,122.81999969482422
2024-01-08,123.91000366210938
2024-01-09,122.5999984741211
2024-01-10,121.70999908447266
2024-01-11,124.69999694824219
2024-01-12,125.4800033569336
2024-01-16,125.9000015258789
2024-01-17,123.41000366210938
2024-01-18,123.77999877929688
2024-01-19,124.56999969482422
2024-01-22,125.0199966430664
2024-01-23,126.73999786376953
2024-01-24,126.87000274658203
2024-01-25,127.02999877929688
2024-01-26,129.1300048828125
2024-01-29,129.72999572753906
2024-01-30,129.1300048828125
2024-01-31,130.58999633789062
2024-02-01,132.85000610351562
2024-02-02,131.17999267578125
2024-02-05,129.07000732421875
2024-02-06,129.30999755859375
2024-02-07,132.6699981689453
2024-02-08,132.05999755859375
2024-02-09,133.5500030517578
2024-02-12,131.92999267578125
2024-02-13,130.24000549316406
2024-02-14,132.60000610351562
2024-02-15,133.33999633789062
2024-02-16,130.07000732421875
2024-02-20,129.27000427246094
2024-02-21,128.86000061035156
2024-02-22,130.22999572753906
2024-02-23,131.9499969482422
2024-02-26,132.3300018310547
2024-02-27,133.5
2024-02-28,133.91000366210938
2024-02-29,134.8000030517578
2024-03-01,134.7100067138672
2024-03-04,136.35000610351562
2024-03-05,135.0
2024-03-06,133.67999267578125
2024-03-07,134.14999389648438
2024-03-08,132.8000030517578
2024-03-11,133.05999755859375
2024-03-12,132.47999572753906
2024-03-13,132.97000122070312
2024-03-14,131.5800018310547
2024-03-15,132.69000244140625
2024-03-18,133.75999450683594
2024-03-19,133.27000427246094
2024-03-20,134.50999450683594
2024-03-21,133.16000366210938
2024-03-22,133.3000030517578
2024-03-25,133.8800048828125
2024-03-26,133.61000061035156
2024-03-27,134.9199981689453
2024-03-28,136.2100067138672
2024-04-01,137.35000610351562
2024-04-02,135.47999572753906
2024-04-03,133.32000732421875
2024-04-04,131.94000244140625
2024-04-05,132.4499969482422
2024-04-08,131.75
2024-04-09,132.72999572753906
2024-04-10,132.33999633789062
2024-04-11,132.16000366210938
2024-04-12,130.6999969482422
2024-04-15,129.82000732421875
2024-04-16,130.75999450683594
2024-04-17,130.77000427246094
2024-04-18,131.0800018310547
2024-04-19,127.1500015258789
2024-04-22,128.94000244140625
2024-04-23,128.6999969482422
2024-04-24,128.8800048828125
2024-04-25,129.91000366210938
2024-04-26,131.97999572753906
2024-04-29,132.22999572753906
2024-04-30,130.02000427246094
2024-05-01,130.9600067138672
2024-05-02,134.02000427246094
2024-05-03,136.11000061035156
2024-05-06,138.30999755859375
2024-05-07,139.77999877929688
2024-05-08,147.0800018310547
2024-05-09,149.25999450683594
2024-05-10,148.7899932861328
2024-05-13,146.94000244140625
2024-05-14,144.5
2024-05-15,144.75
2024-05-16,145.0
2024-05-17,144.8699951171875
2024-05-20,147.69000244140625
2024-05-21,146.17999267578125
2024-05-22,145.97000122070312
2024-05-23,144.47999572753906
2024-05-24,145.4600067138672
2024-05-28,144.83999633789062
2024-05-29,141.5500030517578
2024-05-30,142.25999450683594
2024-05-31,142.4600067138672
2024-06-03,143.5800018310547
2024-06-04,143.49000549316406
2024-06-05,144.9499969482422
2024-06-06,144.14999389648438
2024-06-07,142.9199981689453
2024-06-10,139.6699981689453
2024-06-11,138.77000427246094
2024-06-12,139.72000122070312
2024-06-13,139.05999755859375
2024-06-14,137.5800018310547
2024-06-17,137.1699981689453
2024-06-18,134.99000549316406
2024-06-20,134.02999877929688
2024-06-21,135.57000732421875
2024-06-24,136.82000732421875
2024-06-25,135.99000549316406
2024-06-26,135.60000610351562
2024-06-27,134.66000366210938
2024-06-28,139.91000366210938
2024-07-01,141.5
2024-07-02,141.1300048828125
2024-07-03,143.17999267578125
2024-07-05,143.30999755859375
2024-07-08,143.14999389648438
2024-07-09,140.0500030517578
2024-07-10,139.97999572753906
2024-07-11,141.55999755859375
2024-07-12,141.9199981689453
2024-07-15,147.9600067138672
2024-07-16,151.88999938964844
2024-07-17,152.25
2024-07-18,149.39999389648438
2024-07-19,148.64999389648438
2024-07-22,150.3000030517578
2024-07-23,151.83999633789062
2024-07-24,149.9600067138672
2024-07-25,152.42999267578125
2024-07-26,153.8000030517578
2024-07-29,152.85000610351562
2024-07-30,155.3000030517578
2024-07-31,155.9499969482422
2024-08-01,153.22000122070312
2024-08-02,151.8800048828125
2024-08-05,147.33999633789062
2024-08-06,147.38999938964844
2024-08-07,142.22999572753906
2024-08-08,143.35000610351562
2024-08-09,143.49000549316406
2024-08-12,141.58999633789062
2024-08-13,143.00999450683594
2024-08-14,142.30999755859375
2024-08-15,140.8800048828125
2024-08-16,139.82000732421875
2024-08-19,139.5
2024-08-20,140.39999389648438
2024-08-21,142.05999755859375
2024-08-22,141.19000244140625
2024-08-23,142.2899932861328
2024-08-26,141.80999755859375
2024-08-27,141.92999267578125
2024-08-28,143.5
2024-08-29,143.36000061035156
2024-08-30,145.00999450683594
2024-09-03,143.25
2024-09-04,144.3800048828125
2024-09-05,142.13999938964844
2024-09-06,137.41000366210938
2024-09-09,136.55999755859375
2024-09-10,137.80999755859375
2024-09-11,139.00999450683594
2024-09-12,141.11000061035156
2024-09-13,143.1300048828125
2024-09-16,143.75999450683594
2024-09-17,141.8300018310547
2024-09-18,141.55999755859375
2024-09-19,141.35000610351562
2024-09-20,142.77999877929688
2024-09-23,144.30999755859375
2024-09-24,144.5399932861328
2024-09-25,143.6999969482422
2024-09-26,142.64999389648438
2024-09-27,142.33999633789062
2024-09-30,141.85000610351562
2024-10-01,142.60000610351562
2024-10-02,140.8699951171875
2024-10-03,137.80999755859375
2024-10-04,139.22999572753906
2024-10-07,136.52999877929688
2024-10-08,135.74000549316406
2024-10-09,133.75
2024-10-10,131.88999938964844
2024-10-11,133.47000122070312
2024-10-14,133.6199951171875
2024-10-15,134.42999267578125
2024-10-16,133.4600067138672
2024-10-17,133.2899932861328
2024-10-18,132.13999938964844
2024-10-21,131.94000244140625
2024-10-22,132.22999572753906
2024-10-23,134.52999877929688
2024-10-24,133.4199981689453
2024-10-25,133.1300048828125
2024-10-28,133.39999389648438
2024-10-29,136.3300018310547
2024-10-30,137.35000610351562
2024-10-31,137.11000061035156
2024-11-01,136.13999938964844
2024-11-04,137.32000732421875
2024-11-05,139.75
2024-11-06,160.14999389648438
2024-11-07,163.5399932861328
2024-11-08,172.52000427246094
2024-11-11,170.55999755859375
2024-11-12,170.13999938964844
2024-11-13,168.33999633789062
2024-11-14,164.8800048828125
2024-11-15,159.6199951171875
2024-11-18,161.80999755859375
2024-11-19,161.13999938964844
2024-11-20,161.39999389648438
2024-11-21,162.1300048828125
