Date,WIX
2022-06-15,61.72999954223633
2022-06-16,58.18000030517578
2022-06-17,60.43000030517578
2022-06-21,60.15999984741211
2022-06-22,60.97999954223633
2022-06-23,65.6500015258789
2022-06-24,68.88999938964844
2022-06-27,68.31999969482422
2022-06-28,65.80000305175781
2022-06-29,65.2699966430664
2022-06-30,65.55000305175781
2022-07-01,68.20999908447266
2022-07-05,72.1500015258789
2022-07-06,69.79000091552734
2022-07-07,70.8499984741211
2022-07-08,70.5
2022-07-11,64.08000183105469
2022-07-12,64.93000030517578
2022-07-13,64.47000122070312
2022-07-14,60.130001068115234
2022-07-15,61.029998779296875
2022-07-18,61.65999984741211
2022-07-19,63.13999938964844
2022-07-20,66.80999755859375
2022-07-21,67.19000244140625
2022-07-22,63.20000076293945
2022-07-25,60.09000015258789
2022-07-26,56.38999938964844
2022-07-27,59.220001220703125
2022-07-28,59.75
2022-07-29,59.33000183105469
2022-08-01,60.599998474121094
2022-08-02,61.86000061035156
2022-08-03,65.8499984741211
2022-08-04,68.2699966430664
2022-08-05,69.88999938964844
2022-08-08,72.4800033569336
2022-08-09,68.7699966430664
2022-08-10,76.94999694824219
2022-08-11,75.7699966430664
2022-08-12,77.41000366210938
2022-08-15,78.02999877929688
2022-08-16,74.91000366210938
2022-08-17,72.66999816894531
2022-08-18,72.83000183105469
2022-08-19,69.45999908447266
2022-08-22,67.13999938964844
2022-08-23,67.20999908447266
2022-08-24,67.83999633789062
2022-08-25,70.0199966430664
2022-08-26,64.08999633789062
2022-08-29,64.7300033569336
2022-08-30,64.55999755859375
2022-08-31,63.290000915527344
2022-09-01,62.220001220703125
2022-09-02,61.18000030517578
2022-09-06,63.20000076293945
2022-09-07,65.06999969482422
2022-09-08,66.0199966430664
2022-09-09,70.69999694824219
2022-09-12,72.9000015258789
2022-09-13,72.62999725341797
2022-09-14,73.30999755859375
2022-09-15,76.36000061035156
2022-09-16,73.69000244140625
2022-09-19,85.26000213623047
2022-09-20,82.33999633789062
2022-09-21,80.97000122070312
2022-09-22,75.81999969482422
2022-09-23,72.66999816894531
2022-09-26,72.16999816894531
2022-09-27,72.27999877929688
2022-09-28,77.33000183105469
2022-09-29,80.41000366210938
2022-09-30,78.2300033569336
2022-10-03,78.66999816894531
2022-10-04,84.08000183105469
2022-10-05,83.87000274658203
2022-10-06,84.91000366210938
2022-10-07,79.94000244140625
2022-10-10,75.29000091552734
2022-10-11,74.5999984741211
2022-10-12,72.52999877929688
2022-10-13,72.3499984741211
2022-10-14,70.41000366210938
2022-10-17,74.08000183105469
2022-10-18,75.87999725341797
2022-10-19,72.70999908447266
2022-10-20,79.4800033569336
2022-10-21,79.80999755859375
2022-10-24,78.30999755859375
2022-10-25,85.97000122070312
2022-10-26,83.0199966430664
2022-10-27,83.3499984741211
2022-10-28,85.16999816894531
2022-10-31,84.0999984741211
2022-11-01,83.83999633789062
2022-11-02,79.08999633789062
2022-11-03,80.33000183105469
2022-11-04,70.3499984741211
2022-11-07,70.63999938964844
2022-11-08,69.70999908447266
2022-11-09,69.5199966430664
2022-11-10,83.69000244140625
2022-11-11,84.98999786376953
2022-11-14,86.91999816894531
2022-11-15,91.23999786376953
2022-11-16,87.12999725341797
2022-11-17,86.6500015258789
2022-11-18,85.08999633789062
2022-11-21,83.76000213623047
2022-11-22,83.8499984741211
2022-11-23,84.86000061035156
2022-11-25,86.36000061035156
2022-11-28,84.08000183105469
2022-11-29,84.55000305175781
2022-11-30,90.48999786376953
2022-12-01,91.13999938964844
2022-12-02,89.44000244140625
2022-12-05,85.56999969482422
2022-12-06,81.56999969482422
2022-12-07,80.29000091552734
2022-12-08,83.86000061035156
2022-12-09,82.73999786376953
2022-12-12,83.75
2022-12-13,85.61000061035156
2022-12-14,84.79000091552734
2022-12-15,81.30999755859375
2022-12-16,80.88999938964844
2022-12-19,78.73999786376953
2022-12-20,80.0999984741211
2022-12-21,81.19000244140625
2022-12-22,78.63999938964844
2022-12-23,76.2699966430664
2022-12-27,73.37000274658203
2022-12-28,71.2699966430664
2022-12-29,75.70999908447266
2022-12-30,76.83000183105469
2023-01-03,75.51000213623047
2023-01-04,78.20999908447266
2023-01-05,74.91999816894531
2023-01-06,74.62000274658203
2023-01-09,77.06999969482422
2023-01-10,76.8499984741211
2023-01-11,78.11000061035156
2023-01-12,81.73999786376953
2023-01-13,83.0999984741211
2023-01-17,84.05000305175781
2023-01-18,82.91000366210938
2023-01-19,81.87999725341797
2023-01-20,85.58000183105469
2023-01-23,88.44000244140625
2023-01-24,86.83999633789062
2023-01-25,85.4800033569336
2023-01-26,87.5199966430664
2023-01-27,88.2699966430664
2023-01-30,85.72000122070312
2023-01-31,86.9800033569336
2023-02-01,90.51000213623047
2023-02-02,96.91999816894531
2023-02-03,90.44000244140625
2023-02-06,88.68000030517578
2023-02-07,90.87000274658203
2023-02-08,88.41999816894531
2023-02-09,86.95999908447266
2023-02-10,84.66999816894531
2023-02-13,85.61000061035156
2023-02-14,86.93000030517578
2023-02-15,91.0199966430664
2023-02-16,86.55999755859375
2023-02-17,85.4000015258789
2023-02-21,80.87000274658203
2023-02-22,90.9000015258789
2023-02-23,92.83999633789062
2023-02-24,89.30000305175781
2023-02-27,90.0
2023-02-28,90.52999877929688
2023-03-01,87.8499984741211
2023-03-02,90.05999755859375
2023-03-03,93.95999908447266
2023-03-06,93.55999755859375
2023-03-07,95.1449966430664
2023-03-08,93.04000091552734
2023-03-09,89.69999694824219
2023-03-10,86.41000366210938
2023-03-13,86.11000061035156
2023-03-14,88.80999755859375
2023-03-15,87.11000061035156
2023-03-16,90.04000091552734
2023-03-17,89.26000213623047
2023-03-20,88.37999725341797
2023-03-21,94.4000015258789
2023-03-22,92.19999694824219
2023-03-23,96.94000244140625
2023-03-24,94.66999816894531
2023-03-27,95.5199966430664
2023-03-28,93.30000305175781
2023-03-29,95.16999816894531
2023-03-30,96.05000305175781
2023-03-31,99.80000305175781
2023-04-03,98.27999877929688
2023-04-04,99.80999755859375
2023-04-05,96.31999969482422
2023-04-06,93.4000015258789
2023-04-10,92.2699966430664
2023-04-11,90.04000091552734
2023-04-12,88.75
2023-04-13,91.3499984741211
2023-04-14,89.9800033569336
2023-04-17,90.86000061035156
2023-04-18,92.47000122070312
2023-04-19,90.86000061035156
2023-04-20,89.41999816894531
2023-04-21,90.83000183105469
2023-04-24,88.23500061035156
2023-04-25,86.79000091552734
2023-04-26,85.9800033569336
2023-04-27,86.9000015258789
2023-04-28,87.2300033569336
2023-05-01,88.73999786376953
2023-05-02,84.51000213623047
2023-05-03,75.36000061035156
2023-05-04,75.33000183105469
2023-05-05,76.8499984741211
2023-05-08,77.93000030517578
2023-05-09,74.13999938964844
2023-05-10,77.51000213623047
2023-05-11,77.63999938964844
2023-05-12,76.13999938964844
2023-05-15,78.22000122070312
2023-05-16,81.44999694824219
2023-05-17,82.52999877929688
2023-05-18,80.69000244140625
2023-05-19,78.08999633789062
2023-05-22,78.91999816894531
2023-05-23,77.56999969482422
2023-05-24,78.2699966430664
2023-05-25,77.0
2023-05-26,77.6500015258789
2023-05-30,74.93000030517578
2023-05-31,76.22000122070312
2023-06-01,76.0
2023-06-02,76.54000091552734
2023-06-05,75.61000061035156
2023-06-06,77.44000244140625
2023-06-07,73.98999786376953
2023-06-08,73.52999877929688
2023-06-09,73.81999969482422
2023-06-12,76.30999755859375
2023-06-13,81.55999755859375
2023-06-14,85.27999877929688
2023-06-15,89.1500015258789
2023-06-16,85.0199966430664
2023-06-20,79.62999725341797
2023-06-21,79.1500015258789
2023-06-22,78.9800033569336
2023-06-23,77.58999633789062
2023-06-26,76.11000061035156
2023-06-27,75.41000366210938
2023-06-28,78.1500015258789
2023-06-29,77.11000061035156
2023-06-30,78.23999786376953
2023-07-03,78.2699966430664
2023-07-05,77.9000015258789
2023-07-06,76.80000305175781
2023-07-07,76.13999938964844
2023-07-10,75.41999816894531
2023-07-11,78.08000183105469
2023-07-12,78.22000122070312
2023-07-13,80.0199966430664
2023-07-14,79.37999725341797
2023-07-17,83.0999984741211
2023-07-18,87.0
2023-07-19,92.33000183105469
2023-07-20,84.5199966430664
2023-07-21,83.62000274658203
2023-07-24,83.79000091552734
2023-07-25,84.97000122070312
2023-07-26,87.44000244140625
2023-07-27,85.86000061035156
2023-07-28,88.69000244140625
2023-07-31,94.31999969482422
2023-08-01,93.25
2023-08-02,88.51000213623047
2023-08-03,99.95999908447266
2023-08-04,94.20999908447266
2023-08-07,94.87000274658203
2023-08-08,91.0
2023-08-09,90.41000366210938
2023-08-10,92.08000183105469
2023-08-11,89.80000305175781
2023-08-14,89.27999877929688
2023-08-15,89.01000213623047
2023-08-16,89.55999755859375
2023-08-17,87.16000366210938
2023-08-18,87.02999877929688
2023-08-21,88.26000213623047
2023-08-22,90.4800033569336
2023-08-23,91.56999969482422
2023-08-24,90.5999984741211
2023-08-25,92.4800033569336
2023-08-28,92.41000366210938
2023-08-29,93.87000274658203
2023-08-30,96.55999755859375
2023-08-31,98.7699966430664
2023-09-01,97.45999908447266
2023-09-05,95.2300033569336
2023-09-06,96.87999725341797
2023-09-07,94.4000015258789
2023-09-08,93.06999969482422
2023-09-11,94.68000030517578
2023-09-12,94.94999694824219
2023-09-13,92.76000213623047
2023-09-14,93.6500015258789
2023-09-15,95.31999969482422
2023-09-18,94.69999694824219
2023-09-19,94.23999786376953
2023-09-20,94.05000305175781
2023-09-21,89.93000030517578
2023-09-22,89.97000122070312
2023-09-25,90.33000183105469
2023-09-26,88.4000015258789
2023-09-27,88.66999816894531
2023-09-28,91.08999633789062
2023-09-29,91.80000305175781
2023-10-02,90.73999786376953
2023-10-03,87.5
2023-10-04,88.63999938964844
2023-10-05,87.66999816894531
2023-10-06,90.31999969482422
2023-10-09,87.5199966430664
2023-10-10,87.16000366210938
2023-10-11,85.81999969482422
2023-10-12,84.80999755859375
2023-10-13,83.06999969482422
2023-10-16,85.2699966430664
2023-10-17,85.6500015258789
2023-10-18,84.20999908447266
2023-10-19,84.08000183105469
2023-10-20,83.16000366210938
2023-10-23,84.55000305175781
2023-10-24,86.86000061035156
2023-10-25,81.76000213623047
2023-10-26,79.86000061035156
2023-10-27,78.23999786376953
2023-10-30,79.12999725341797
2023-10-31,79.9000015258789
2023-11-01,78.19999694824219
2023-11-02,81.38999938964844
2023-11-03,87.66000366210938
2023-11-06,86.7300033569336
2023-11-07,88.80999755859375
2023-11-08,89.83999633789062
2023-11-09,86.6500015258789
2023-11-10,89.29000091552734
2023-11-13,87.13999938964844
2023-11-14,92.55999755859375
2023-11-15,95.5199966430664
2023-11-16,94.19000244140625
2023-11-17,96.79000091552734
2023-11-20,98.29000091552734
2023-11-21,96.66999816894531
2023-11-22,96.58999633789062
2023-11-24,96.20999908447266
2023-11-27,98.00499725341797
2023-11-28,99.26000213623047
2023-11-29,102.11000061035156
2023-11-30,101.5
2023-12-01,105.69999694824219
2023-12-04,105.88999938964844
2023-12-05,105.45999908447266
2023-12-06,103.47000122070312
2023-12-07,102.4000015258789
2023-12-08,103.18000030517578
2023-12-11,104.23999786376953
2023-12-12,107.55999755859375
2023-12-13,110.58999633789062
2023-12-14,112.05999755859375
2023-12-15,112.3499984741211
2023-12-18,114.83000183105469
2023-12-19,118.79000091552734
2023-12-20,119.87000274658203
2023-12-21,121.33000183105469
2023-12-22,122.79000091552734
2023-12-26,124.62000274658203
2023-12-27,125.88999938964844
2023-12-28,125.02999877929688
2023-12-29,123.0199966430664
2024-01-02,118.0
2024-01-03,117.4000015258789
2024-01-04,116.9000015258789
2024-01-05,118.0999984741211
2024-01-08,120.45999908447266
2024-01-09,122.20999908447266
2024-01-10,122.18000030517578
2024-01-11,125.26000213623047
2024-01-12,125.33000183105469
2024-01-16,126.0999984741211
2024-01-17,125.12999725341797
2024-01-18,124.83000183105469
2024-01-19,127.1500015258789
2024-01-22,128.75
2024-01-23,129.02999877929688
2024-01-24,128.5
2024-01-25,126.88999938964844
2024-01-26,128.61000061035156
2024-01-29,128.9199981689453
2024-01-30,129.22000122070312
2024-01-31,126.87999725341797
2024-02-01,127.16999816894531
2024-02-02,127.75
2024-02-05,127.94000244140625
2024-02-06,129.2100067138672
2024-02-07,133.16000366210938
2024-02-08,130.94000244140625
2024-02-09,133.3000030517578
2024-02-12,129.3300018310547
2024-02-13,125.44999694824219
2024-02-14,129.60000610351562
2024-02-15,128.4199981689453
2024-02-16,127.26000213623047
2024-02-20,125.31999969482422
2024-02-21,132.77000427246094
2024-02-22,135.83999633789062
2024-02-23,134.22000122070312
2024-02-26,134.5399932861328
2024-02-27,140.32000732421875
2024-02-28,139.2899932861328
2024-02-29,140.17999267578125
2024-03-01,139.27999877929688
2024-03-04,139.5800018310547
2024-03-05,136.52999877929688
2024-03-06,139.33999633789062
2024-03-07,142.75999450683594
2024-03-08,139.0399932861328
2024-03-11,138.42999267578125
2024-03-12,141.27000427246094
2024-03-13,142.64999389648438
2024-03-14,138.36000061035156
2024-03-15,135.57000732421875
2024-03-18,138.52000427246094
2024-03-19,136.52499389648438
2024-03-20,141.7899932861328
2024-03-21,139.88999938964844
2024-03-22,139.33999633789062
2024-03-25,137.6999969482422
2024-03-26,138.0500030517578
2024-03-27,136.5399932861328
2024-03-28,137.47999572753906
2024-04-01,137.41000366210938
2024-04-02,137.55999755859375
2024-04-03,136.9199981689453
2024-04-04,134.72999572753906
2024-04-05,135.3000030517578
2024-04-08,134.85000610351562
2024-04-09,136.08999633789062
2024-04-10,131.22999572753906
2024-04-11,131.41000366210938
2024-04-12,127.13999938964844
2024-04-15,123.95999908447266
2024-04-16,123.70999908447266
2024-04-17,122.62000274658203
2024-04-18,121.7699966430664
2024-04-19,121.41000366210938
2024-04-22,121.54000091552734
2024-04-23,124.18000030517578
2024-04-24,121.69000244140625
2024-04-25,121.18000030517578
2024-04-26,120.80999755859375
2024-04-29,121.22000122070312
2024-04-30,118.87000274658203
2024-05-01,118.98999786376953
2024-05-02,119.52999877929688
2024-05-03,119.83000183105469
2024-05-06,120.0
2024-05-07,122.13999938964844
2024-05-08,121.11000061035156
2024-05-09,122.87999725341797
2024-05-10,122.26000213623047
2024-05-13,127.01000213623047
2024-05-14,133.58999633789062
2024-05-15,137.36000061035156
2024-05-16,135.2100067138672
2024-05-17,135.67999267578125
2024-05-20,168.02000427246094
2024-05-21,173.0
2024-05-22,167.19000244140625
2024-05-23,165.2100067138672
2024-05-24,170.0
2024-05-28,165.05999755859375
2024-05-29,164.8300018310547
2024-05-30,162.25
2024-05-31,161.10000610351562
2024-06-03,166.63999938964844
2024-06-04,164.6699981689453
2024-06-05,172.8000030517578
2024-06-06,176.00999450683594
2024-06-07,169.60000610351562
2024-06-10,168.8300018310547
2024-06-11,168.49000549316406
2024-06-12,168.72999572753906
2024-06-13,165.2899932861328
2024-06-14,163.61000061035156
2024-06-17,161.3300018310547
2024-06-18,159.97999572753906
2024-06-20,157.88999938964844
2024-06-21,158.32000732421875
2024-06-24,158.0500030517578
2024-06-25,157.10000610351562
2024-06-26,157.3699951171875
2024-06-27,159.19000244140625
2024-06-28,159.07000732421875
2024-07-01,157.32000732421875
2024-07-02,157.72999572753906
2024-07-03,156.10000610351562
2024-07-05,154.2100067138672
2024-07-08,155.52999877929688
2024-07-09,156.7899932861328
2024-07-10,163.00999450683594
2024-07-11,163.72000122070312
2024-07-12,166.0500030517578
2024-07-15,165.6300048828125
2024-07-16,167.5500030517578
2024-07-17,161.72999572753906
2024-07-18,162.67999267578125
2024-07-19,163.3000030517578
2024-07-22,166.1199951171875
2024-07-23,168.74000549316406
2024-07-24,161.47000122070312
2024-07-25,155.42999267578125
2024-07-26,155.80999755859375
2024-07-29,156.0
2024-07-30,155.0800018310547
2024-07-31,155.9250030517578
2024-08-01,147.92999267578125
2024-08-02,148.02000427246094
2024-08-05,149.86000061035156
2024-08-06,157.05999755859375
2024-08-07,156.35000610351562
2024-08-08,163.72000122070312
2024-08-09,162.4499969482422
2024-08-12,159.16000366210938
2024-08-13,158.9499969482422
2024-08-14,159.0500030517578
2024-08-15,163.0500030517578
2024-08-16,163.63999938964844
2024-08-19,171.1300048828125
2024-08-20,170.02999877929688
2024-08-21,169.3000030517578
2024-08-22,165.11000061035156
2024-08-23,167.97000122070312
2024-08-26,165.9499969482422
2024-08-27,166.86000061035156
2024-08-28,163.99000549316406
2024-08-29,163.32000732421875
2024-08-30,166.6199951171875
2024-09-03,157.42999267578125
2024-09-04,158.1300048828125
2024-09-05,159.5800018310547
2024-09-06,156.0800018310547
2024-09-09,156.39999389648438
2024-09-10,153.66000366210938
2024-09-11,152.8000030517578
2024-09-12,153.72000122070312
2024-09-13,156.74000549316406
2024-09-16,156.58999633789062
2024-09-17,160.14999389648438
2024-09-18,159.5399932861328
2024-09-19,161.10000610351562
2024-09-20,160.63999938964844
2024-09-23,163.8699951171875
2024-09-24,164.2899932861328
2024-09-25,169.74000549316406
2024-09-26,171.74000549316406
2024-09-27,168.3000030517578
2024-09-30,167.1699981689453
2024-10-01,157.49000549316406
2024-10-02,160.08999633789062
2024-10-03,156.75
2024-10-04,159.72999572753906
2024-10-07,158.0800018310547
2024-10-08,158.11000061035156
2024-10-09,161.17999267578125
2024-10-10,167.10000610351562
2024-10-11,167.58999633789062
2024-10-14,162.75999450683594
2024-10-15,166.6300048828125
2024-10-16,171.77499389648438
2024-10-17,177.24000549316406
2024-10-18,173.38999938964844
2024-10-21,172.47000122070312
2024-10-22,166.92999267578125
2024-10-23,164.11500549316406
2024-10-24,162.4600067138672
2024-10-25,164.27000427246094
2024-10-28,164.5
2024-10-29,169.5850067138672
2024-10-30,167.8800048828125
2024-10-31,167.1199951171875
2024-11-01,163.94000244140625
2024-11-04,163.41000366210938
2024-11-05,165.8000030517578
2024-11-06,166.8800048828125
2024-11-07,172.0399932861328
2024-11-08,172.5
2024-11-11,183.63999938964844
2024-11-12,188.94000244140625
2024-11-13,184.33999633789062
2024-11-14,184.00999450683594
2024-11-15,180.00999450683594
2024-11-18,180.3300018310547
2024-11-19,183.9499969482422
2024-11-20,210.27000427246094
2024-11-21,219.19000244140625
