Date,IONS
2023-03-06,36.25
2023-03-07,35.65999984741211
2023-03-08,35.630001068115234
2023-03-09,34.7599983215332
2023-03-10,33.959999084472656
2023-03-13,33.58000183105469
2023-03-14,33.7599983215332
2023-03-15,34.189998626708984
2023-03-16,35.0
2023-03-17,35.18000030517578
2023-03-20,35.599998474121094
2023-03-21,35.619998931884766
2023-03-22,35.290000915527344
2023-03-23,33.619998931884766
2023-03-24,33.95000076293945
2023-03-27,33.720001220703125
2023-03-28,34.290000915527344
2023-03-29,35.47999954223633
2023-03-30,34.88999938964844
2023-03-31,35.7400016784668
2023-04-03,35.349998474121094
2023-04-04,35.349998474121094
2023-04-05,36.59000015258789
2023-04-06,37.27000045776367
2023-04-10,36.90999984741211
2023-04-11,37.22999954223633
2023-04-12,36.59000015258789
2023-04-13,37.560001373291016
2023-04-14,37.0
2023-04-17,37.779998779296875
2023-04-18,36.380001068115234
2023-04-19,36.72999954223633
2023-04-20,36.130001068115234
2023-04-21,36.93000030517578
2023-04-24,35.720001220703125
2023-04-25,35.880001068115234
2023-04-26,35.75
2023-04-27,35.25
2023-04-28,35.369998931884766
2023-05-01,35.68000030517578
2023-05-02,35.52000045776367
2023-05-03,34.72999954223633
2023-05-04,35.97999954223633
2023-05-05,36.20000076293945
2023-05-08,35.18000030517578
2023-05-09,35.70000076293945
2023-05-10,35.83000183105469
2023-05-11,35.59000015258789
2023-05-12,35.5099983215332
2023-05-15,36.2400016784668
2023-05-16,35.9900016784668
2023-05-17,36.29999923706055
2023-05-18,36.630001068115234
2023-05-19,39.189998626708984
2023-05-22,40.709999084472656
2023-05-23,42.279998779296875
2023-05-24,41.279998779296875
2023-05-25,39.16999816894531
2023-05-26,40.7400016784668
2023-05-30,40.54999923706055
2023-05-31,40.900001525878906
2023-06-01,42.939998626708984
2023-06-02,41.75
2023-06-05,42.2599983215332
2023-06-06,43.33000183105469
2023-06-07,40.54999923706055
2023-06-08,41.650001525878906
2023-06-09,40.650001525878906
2023-06-12,41.630001068115234
2023-06-13,41.88999938964844
2023-06-14,40.81999969482422
2023-06-15,41.689998626708984
2023-06-16,41.02000045776367
2023-06-20,41.06999969482422
2023-06-21,41.27000045776367
2023-06-22,41.20000076293945
2023-06-23,39.63999938964844
2023-06-26,39.099998474121094
2023-06-27,39.36000061035156
2023-06-28,40.849998474121094
2023-06-29,41.11000061035156
2023-06-30,41.029998779296875
2023-07-03,41.08000183105469
2023-07-05,42.189998626708984
2023-07-06,41.7599983215332
2023-07-07,41.779998779296875
2023-07-10,41.779998779296875
2023-07-11,42.099998474121094
2023-07-12,42.52000045776367
2023-07-13,42.65999984741211
2023-07-14,42.47999954223633
2023-07-17,42.20000076293945
2023-07-18,42.08000183105469
2023-07-19,42.029998779296875
2023-07-20,40.959999084472656
2023-07-21,40.650001525878906
2023-07-24,39.2400016784668
2023-07-25,39.849998474121094
2023-07-26,38.97999954223633
2023-07-27,38.5
2023-07-28,39.790000915527344
2023-07-31,41.43000030517578
2023-08-01,41.209999084472656
2023-08-02,40.40999984741211
2023-08-03,39.41999816894531
2023-08-04,39.7400016784668
2023-08-07,39.119998931884766
2023-08-08,39.54999923706055
2023-08-09,39.9900016784668
2023-08-10,39.81999969482422
2023-08-11,40.220001220703125
2023-08-14,39.880001068115234
2023-08-15,40.0
2023-08-16,39.54999923706055
2023-08-17,39.130001068115234
2023-08-18,38.849998474121094
2023-08-21,39.20000076293945
2023-08-22,39.31999969482422
2023-08-23,39.720001220703125
2023-08-24,39.810001373291016
2023-08-25,40.31999969482422
2023-08-28,40.86000061035156
2023-08-29,41.060001373291016
2023-08-30,40.56999969482422
2023-08-31,40.27000045776367
2023-09-01,40.5
2023-09-05,39.34000015258789
2023-09-06,39.790000915527344
2023-09-07,40.380001068115234
2023-09-08,41.209999084472656
2023-09-11,41.290000915527344
2023-09-12,43.5099983215332
2023-09-13,43.150001525878906
2023-09-14,43.63999938964844
2023-09-15,42.90999984741211
2023-09-18,42.93000030517578
2023-09-19,42.97999954223633
2023-09-20,42.540000915527344
2023-09-21,42.47999954223633
2023-09-22,42.709999084472656
2023-09-25,42.65999984741211
2023-09-26,46.279998779296875
2023-09-27,47.130001068115234
2023-09-28,46.2599983215332
2023-09-29,45.36000061035156
2023-10-02,43.43000030517578
2023-10-03,43.38999938964844
2023-10-04,43.66999816894531
2023-10-05,46.849998474121094
2023-10-06,46.38999938964844
2023-10-09,46.439998626708984
2023-10-10,46.650001525878906
2023-10-11,46.90999984741211
2023-10-12,46.099998474121094
2023-10-13,47.97999954223633
2023-10-16,48.13999938964844
2023-10-17,48.5099983215332
2023-10-18,45.97999954223633
2023-10-19,46.560001373291016
2023-10-20,46.15999984741211
2023-10-23,45.790000915527344
2023-10-24,46.279998779296875
2023-10-25,44.369998931884766
2023-10-26,45.630001068115234
2023-10-27,44.04999923706055
2023-10-30,44.0
2023-10-31,44.27000045776367
2023-11-01,45.2599983215332
2023-11-02,43.72999954223633
2023-11-03,47.189998626708984
2023-11-06,46.290000915527344
2023-11-07,47.709999084472656
2023-11-08,47.09000015258789
2023-11-09,47.310001373291016
2023-11-10,46.36000061035156
2023-11-13,47.040000915527344
2023-11-14,49.150001525878906
2023-11-15,49.77000045776367
2023-11-16,48.540000915527344
2023-11-17,48.970001220703125
2023-11-20,49.66999816894531
2023-11-21,49.040000915527344
2023-11-22,49.58000183105469
2023-11-24,49.83000183105469
2023-11-27,49.70000076293945
2023-11-28,48.34000015258789
2023-11-29,49.40999984741211
2023-11-30,49.470001220703125
2023-12-01,51.630001068115234
2023-12-04,51.459999084472656
2023-12-05,50.0
2023-12-06,49.939998626708984
2023-12-07,49.470001220703125
2023-12-08,48.689998626708984
2023-12-11,49.18000030517578
2023-12-12,49.459999084472656
2023-12-13,49.130001068115234
2023-12-14,49.81999969482422
2023-12-15,49.70000076293945
2023-12-18,50.709999084472656
2023-12-19,50.310001373291016
2023-12-20,48.33000183105469
2023-12-21,49.11000061035156
2023-12-22,51.189998626708984
2023-12-26,51.29999923706055
2023-12-27,50.15999984741211
2023-12-28,50.5
2023-12-29,50.59000015258789
2024-01-02,52.869998931884766
2024-01-03,51.59000015258789
2024-01-04,51.47999954223633
2024-01-05,50.70000076293945
2024-01-08,52.31999969482422
2024-01-09,52.880001068115234
2024-01-10,52.209999084472656
2024-01-11,53.54999923706055
2024-01-12,53.540000915527344
2024-01-16,51.029998779296875
2024-01-17,51.290000915527344
2024-01-18,50.650001525878906
2024-01-19,50.97999954223633
2024-01-22,51.0099983215332
2024-01-23,51.810001373291016
2024-01-24,50.599998474121094
2024-01-25,51.58000183105469
2024-01-26,51.4900016784668
2024-01-29,52.0099983215332
2024-01-30,51.900001525878906
2024-01-31,51.38999938964844
2024-02-01,50.970001220703125
2024-02-02,49.75
2024-02-05,49.43000030517578
2024-02-06,49.119998931884766
2024-02-07,49.540000915527344
2024-02-08,49.97999954223633
2024-02-09,51.400001525878906
2024-02-12,50.380001068115234
2024-02-13,48.61000061035156
2024-02-14,49.06999969482422
2024-02-15,45.279998779296875
2024-02-16,44.43000030517578
2024-02-20,44.349998474121094
2024-02-21,43.529998779296875
2024-02-22,43.97999954223633
2024-02-23,45.36000061035156
2024-02-26,46.099998474121094
2024-02-27,47.40999984741211
2024-02-28,46.540000915527344
2024-02-29,45.209999084472656
2024-03-01,45.459999084472656
2024-03-04,44.869998931884766
2024-03-05,44.189998626708984
2024-03-06,44.290000915527344
2024-03-07,44.66999816894531
2024-03-08,43.9900016784668
2024-03-11,43.2599983215332
2024-03-12,43.16999816894531
2024-03-13,43.15999984741211
2024-03-14,42.18000030517578
2024-03-15,42.54999923706055
2024-03-18,42.029998779296875
2024-03-19,42.15999984741211
2024-03-20,42.779998779296875
2024-03-21,42.75
2024-03-22,42.720001220703125
2024-03-25,43.90999984741211
2024-03-26,44.11000061035156
2024-03-27,44.65999984741211
2024-03-28,43.349998474121094
2024-04-01,43.939998626708984
2024-04-02,43.0
2024-04-03,43.779998779296875
2024-04-04,42.83000183105469
2024-04-05,43.220001220703125
2024-04-08,42.2400016784668
2024-04-09,42.83000183105469
2024-04-10,42.939998626708984
2024-04-11,42.5
2024-04-12,41.7400016784668
2024-04-15,41.54999923706055
2024-04-16,41.540000915527344
2024-04-17,40.90999984741211
2024-04-18,40.810001373291016
2024-04-19,40.68000030517578
2024-04-22,41.06999969482422
2024-04-23,41.84000015258789
2024-04-24,42.45000076293945
2024-04-25,41.84000015258789
2024-04-26,41.59000015258789
2024-04-29,41.9900016784668
2024-04-30,41.2599983215332
2024-05-01,43.0099983215332
2024-05-02,43.09000015258789
2024-05-03,41.970001220703125
2024-05-06,42.279998779296875
2024-05-07,40.93000030517578
2024-05-08,40.15999984741211
2024-05-09,39.470001220703125
2024-05-10,39.08000183105469
2024-05-13,38.79999923706055
2024-05-14,38.27000045776367
2024-05-15,39.209999084472656
2024-05-16,37.619998931884766
2024-05-17,37.310001373291016
2024-05-20,38.720001220703125
2024-05-21,37.369998931884766
2024-05-22,38.0
2024-05-23,38.0
2024-05-24,37.279998779296875
2024-05-28,37.63999938964844
2024-05-29,36.45000076293945
2024-05-30,36.54999923706055
2024-05-31,37.56999969482422
2024-06-03,38.77000045776367
2024-06-04,40.04999923706055
2024-06-05,39.869998931884766
2024-06-06,39.869998931884766
2024-06-07,38.95000076293945
2024-06-10,39.790000915527344
2024-06-11,39.689998626708984
2024-06-12,41.5
2024-06-13,41.119998931884766
2024-06-14,40.650001525878906
2024-06-17,40.7599983215332
2024-06-18,40.63999938964844
2024-06-20,40.810001373291016
2024-06-21,41.83000183105469
2024-06-24,44.68000030517578
2024-06-25,47.0
2024-06-26,47.70000076293945
2024-06-27,47.22999954223633
2024-06-28,47.65999984741211
2024-07-01,47.11000061035156
2024-07-02,45.13999938964844
2024-07-03,45.599998474121094
2024-07-05,46.09000015258789
2024-07-08,47.2400016784668
2024-07-09,47.040000915527344
2024-07-10,47.849998474121094
2024-07-11,47.310001373291016
2024-07-12,48.0
2024-07-15,47.56999969482422
2024-07-16,49.84000015258789
2024-07-17,47.959999084472656
2024-07-18,47.33000183105469
2024-07-19,47.81999969482422
2024-07-22,50.61000061035156
2024-07-23,50.43000030517578
2024-07-24,50.7400016784668
2024-07-25,51.86000061035156
2024-07-26,51.45000076293945
2024-07-29,50.2400016784668
2024-07-30,49.779998779296875
2024-07-31,49.459999084472656
2024-08-01,51.31999969482422
2024-08-02,49.130001068115234
2024-08-05,47.0
2024-08-06,47.029998779296875
2024-08-07,46.810001373291016
2024-08-08,47.5099983215332
2024-08-09,46.54999923706055
2024-08-12,47.060001373291016
2024-08-13,46.90999984741211
2024-08-14,46.849998474121094
2024-08-15,46.66999816894531
2024-08-16,46.459999084472656
2024-08-19,47.63999938964844
2024-08-20,47.33000183105469
2024-08-21,48.18000030517578
2024-08-22,47.540000915527344
2024-08-23,46.91999816894531
2024-08-26,46.79999923706055
2024-08-27,48.349998474121094
2024-08-28,49.25
2024-08-29,49.900001525878906
2024-08-30,47.68000030517578
2024-09-03,47.310001373291016
2024-09-04,47.650001525878906
2024-09-05,48.150001525878906
2024-09-06,46.88999938964844
2024-09-09,48.33000183105469
2024-09-10,42.38999938964844
2024-09-11,42.529998779296875
2024-09-12,41.02000045776367
2024-09-13,42.189998626708984
2024-09-16,40.70000076293945
2024-09-17,41.5099983215332
2024-09-18,42.36000061035156
2024-09-19,42.7400016784668
2024-09-20,42.7599983215332
2024-09-23,41.83000183105469
2024-09-24,41.0
2024-09-25,40.9900016784668
2024-09-26,41.099998474121094
2024-09-27,40.849998474121094
2024-09-30,40.060001373291016
2024-10-01,39.06999969482422
2024-10-02,39.380001068115234
2024-10-03,37.810001373291016
2024-10-04,37.90999984741211
2024-10-07,37.86000061035156
2024-10-08,37.79999923706055
2024-10-09,38.060001373291016
2024-10-10,37.95000076293945
2024-10-11,38.439998626708984
2024-10-14,38.630001068115234
2024-10-15,37.84000015258789
2024-10-16,39.15999984741211
2024-10-17,38.4900016784668
2024-10-18,39.68000030517578
2024-10-21,39.0
2024-10-22,38.68000030517578
2024-10-23,38.41999816894531
2024-10-24,38.77000045776367
2024-10-25,39.189998626708984
2024-10-28,40.36000061035156
2024-10-29,39.709999084472656
2024-10-30,39.2599983215332
2024-10-31,38.38999938964844
2024-11-01,38.7599983215332
2024-11-04,38.439998626708984
2024-11-05,38.79999923706055
2024-11-06,39.040000915527344
2024-11-07,38.459999084472656
2024-11-08,39.189998626708984
2024-11-11,38.880001068115234
2024-11-12,37.77000045776367
2024-11-13,37.779998779296875
2024-11-14,37.22999954223633
2024-11-15,34.34000015258789
2024-11-18,33.72999954223633
2024-11-19,33.75
2024-11-20,35.400001525878906
2024-11-21,33.939998626708984
