Date,LBRDK
2022-12-29,76.29000091552734
2022-12-30,76.2699966430664
2023-01-03,76.79000091552734
2023-01-04,80.31999969482422
2023-01-05,82.73999786376953
2023-01-06,83.97000122070312
2023-01-09,83.5199966430664
2023-01-10,85.36000061035156
2023-01-11,86.55999755859375
2023-01-12,87.77999877929688
2023-01-13,88.30999755859375
2023-01-17,88.63999938964844
2023-01-18,87.30000305175781
2023-01-19,87.44999694824219
2023-01-20,91.20999908447266
2023-01-23,91.5999984741211
2023-01-24,90.72000122070312
2023-01-25,92.54000091552734
2023-01-26,94.20999908447266
2023-01-27,91.5199966430664
2023-01-30,90.68000030517578
2023-01-31,89.77999877929688
2023-02-01,93.23999786376953
2023-02-02,96.47000122070312
2023-02-03,93.8499984741211
2023-02-06,93.44999694824219
2023-02-07,93.75
2023-02-08,93.20999908447266
2023-02-09,91.0
2023-02-10,92.30000305175781
2023-02-13,92.83000183105469
2023-02-14,92.7300033569336
2023-02-15,94.41999816894531
2023-02-16,94.0
2023-02-17,92.41999816894531
2023-02-21,88.56999969482422
2023-02-22,89.87000274658203
2023-02-23,89.95999908447266
2023-02-24,88.45999908447266
2023-02-27,88.45999908447266
2023-02-28,86.66999816894531
2023-03-01,85.3499984741211
2023-03-02,85.44000244140625
2023-03-03,87.11000061035156
2023-03-06,86.77999877929688
2023-03-07,83.41000366210938
2023-03-08,82.83999633789062
2023-03-09,80.19000244140625
2023-03-10,76.79000091552734
2023-03-13,77.43000030517578
2023-03-14,77.62000274658203
2023-03-15,78.6500015258789
2023-03-16,79.54000091552734
2023-03-17,79.68000030517578
2023-03-20,79.30000305175781
2023-03-21,80.04000091552734
2023-03-22,77.69000244140625
2023-03-23,78.12000274658203
2023-03-24,78.73999786376953
2023-03-27,79.69999694824219
2023-03-28,79.05999755859375
2023-03-29,79.91999816894531
2023-03-30,79.94000244140625
2023-03-31,81.69999694824219
2023-04-03,81.16000366210938
2023-04-04,79.41999816894531
2023-04-05,80.4800033569336
2023-04-06,80.37999725341797
2023-04-10,80.9000015258789
2023-04-11,82.0199966430664
2023-04-12,78.63999938964844
2023-04-13,79.79000091552734
2023-04-14,77.93000030517578
2023-04-17,78.87000274658203
2023-04-18,78.16000366210938
2023-04-19,78.05999755859375
2023-04-20,76.37999725341797
2023-04-21,75.6500015258789
2023-04-24,75.38999938964844
2023-04-25,74.54000091552734
2023-04-26,74.3499984741211
2023-04-27,79.87999725341797
2023-04-28,84.77999877929688
2023-05-01,84.20999908447266
2023-05-02,81.58999633789062
2023-05-03,81.54000091552734
2023-05-04,79.52999877929688
2023-05-05,80.12000274658203
2023-05-08,80.0
2023-05-09,77.30999755859375
2023-05-10,77.5
2023-05-11,78.27999877929688
2023-05-12,76.97000122070312
2023-05-15,78.33999633789062
2023-05-16,76.44999694824219
2023-05-17,77.08999633789062
2023-05-18,78.45999908447266
2023-05-19,77.54000091552734
2023-05-22,77.97000122070312
2023-05-23,76.62999725341797
2023-05-24,75.5199966430664
2023-05-25,73.18000030517578
2023-05-26,75.0199966430664
2023-05-30,75.91000366210938
2023-05-31,74.0999984741211
2023-06-01,74.6500015258789
2023-06-02,74.52999877929688
2023-06-05,75.93000030517578
2023-06-06,74.52999877929688
2023-06-07,76.4800033569336
2023-06-08,76.18000030517578
2023-06-09,73.8499984741211
2023-06-12,75.33000183105469
2023-06-13,75.26000213623047
2023-06-14,75.19999694824219
2023-06-15,77.01000213623047
2023-06-16,76.5999984741211
2023-06-20,73.66000366210938
2023-06-21,73.06999969482422
2023-06-22,71.7699966430664
2023-06-23,70.76000213623047
2023-06-26,72.47000122070312
2023-06-27,77.72000122070312
2023-06-28,79.55000305175781
2023-06-29,79.54000091552734
2023-06-30,80.11000061035156
2023-07-03,80.37999725341797
2023-07-05,80.56999969482422
2023-07-06,81.08999633789062
2023-07-07,81.61000061035156
2023-07-10,81.30000305175781
2023-07-11,82.44999694824219
2023-07-12,83.08000183105469
2023-07-13,84.08999633789062
2023-07-14,82.26000213623047
2023-07-17,81.86000061035156
2023-07-18,84.94999694824219
2023-07-19,86.05999755859375
2023-07-20,87.7300033569336
2023-07-21,87.83999633789062
2023-07-24,88.86000061035156
2023-07-25,87.81999969482422
2023-07-26,86.81999969482422
2023-07-27,88.61000061035156
2023-07-28,87.37999725341797
2023-07-31,89.12999725341797
2023-08-01,89.63999938964844
2023-08-02,91.23999786376953
2023-08-03,92.26000213623047
2023-08-04,90.93000030517578
2023-08-07,91.30000305175781
2023-08-08,91.31999969482422
2023-08-09,91.51000213623047
2023-08-10,93.08999633789062
2023-08-11,93.0
2023-08-14,92.58999633789062
2023-08-15,92.29000091552734
2023-08-16,91.33999633789062
2023-08-17,90.91999816894531
2023-08-18,89.58999633789062
2023-08-21,89.19999694824219
2023-08-22,87.69000244140625
2023-08-23,88.16000366210938
2023-08-24,87.91999816894531
2023-08-25,88.81999969482422
2023-08-28,91.88999938964844
2023-08-29,95.2300033569336
2023-08-30,94.1500015258789
2023-08-31,93.55999755859375
2023-09-01,91.2699966430664
2023-09-05,88.77999877929688
2023-09-06,90.44999694824219
2023-09-07,89.2300033569336
2023-09-08,89.87999725341797
2023-09-11,91.88999938964844
2023-09-12,92.2699966430664
2023-09-13,92.29000091552734
2023-09-14,93.43000030517578
2023-09-15,91.81999969482422
2023-09-18,92.94999694824219
2023-09-19,92.62000274658203
2023-09-20,93.08999633789062
2023-09-21,92.91000366210938
2023-09-22,92.5199966430664
2023-09-25,91.26000213623047
2023-09-26,88.73999786376953
2023-09-27,89.61000061035156
2023-09-28,91.79000091552734
2023-09-29,91.31999969482422
2023-10-02,90.30999755859375
2023-10-03,88.77999877929688
2023-10-04,89.41000366210938
2023-10-05,89.48999786376953
2023-10-06,89.75
2023-10-09,91.70999908447266
2023-10-10,92.11000061035156
2023-10-11,93.06999969482422
2023-10-12,92.58000183105469
2023-10-13,92.68000030517578
2023-10-16,94.20999908447266
2023-10-17,94.31999969482422
2023-10-18,93.9000015258789
2023-10-19,91.0999984741211
2023-10-20,89.93000030517578
2023-10-23,89.33000183105469
2023-10-24,89.7699966430664
2023-10-25,87.2300033569336
2023-10-26,84.93000030517578
2023-10-27,77.52999877929688
2023-10-30,80.86000061035156
2023-10-31,83.30999755859375
2023-11-01,83.38999938964844
2023-11-02,85.66999816894531
2023-11-03,86.1500015258789
2023-11-06,84.68000030517578
2023-11-07,84.51000213623047
2023-11-08,84.0
2023-11-09,82.08000183105469
2023-11-10,82.7300033569336
2023-11-13,81.98999786376953
2023-11-14,83.79000091552734
2023-11-15,84.58000183105469
2023-11-16,83.66999816894531
2023-11-17,83.33000183105469
2023-11-20,84.3499984741211
2023-11-21,82.58000183105469
2023-11-22,83.54000091552734
2023-11-24,83.52999877929688
2023-11-27,81.87999725341797
2023-11-28,83.11000061035156
2023-11-29,82.41000366210938
2023-11-30,83.12000274658203
2023-12-01,84.26000213623047
2023-12-04,83.16000366210938
2023-12-05,75.7300033569336
2023-12-06,75.43000030517578
2023-12-07,76.2300033569336
2023-12-08,75.5999984741211
2023-12-11,76.44999694824219
2023-12-12,74.76000213623047
2023-12-13,77.68000030517578
2023-12-14,78.30000305175781
2023-12-15,77.41000366210938
2023-12-18,77.77999877929688
2023-12-19,78.55999755859375
2023-12-20,77.38999938964844
2023-12-21,78.31999969482422
2023-12-22,78.45999908447266
2023-12-26,79.63999938964844
2023-12-27,80.44999694824219
2023-12-28,81.06999969482422
2023-12-29,80.58999633789062
2024-01-02,81.31999969482422
2024-01-03,80.05000305175781
2024-01-04,77.36000061035156
2024-01-05,77.01000213623047
2024-01-08,78.52999877929688
2024-01-09,76.6500015258789
2024-01-10,76.75
2024-01-11,76.69999694824219
2024-01-12,76.41000366210938
2024-01-16,77.27999877929688
2024-01-17,75.3499984741211
2024-01-18,76.58000183105469
2024-01-19,78.12000274658203
2024-01-22,78.8499984741211
2024-01-23,79.69000244140625
2024-01-24,78.16000366210938
2024-01-25,78.33999633789062
2024-01-26,80.44999694824219
2024-01-29,80.9000015258789
2024-01-30,79.41000366210938
2024-01-31,78.44999694824219
2024-02-01,81.22000122070312
2024-02-02,66.87999725341797
2024-02-05,65.48999786376953
2024-02-06,62.560001373291016
2024-02-07,60.33000183105469
2024-02-08,59.880001068115234
2024-02-09,60.97999954223633
2024-02-12,62.06999969482422
2024-02-13,60.08000183105469
2024-02-14,59.619998931884766
2024-02-15,60.43000030517578
2024-02-16,60.369998931884766
2024-02-20,60.900001525878906
2024-02-21,59.47999954223633
2024-02-22,61.38999938964844
2024-02-23,62.0
2024-02-26,60.650001525878906
2024-02-27,60.470001220703125
2024-02-28,59.43000030517578
2024-02-29,60.18000030517578
2024-03-01,60.380001068115234
2024-03-04,57.029998779296875
2024-03-05,57.20000076293945
2024-03-06,56.20000076293945
2024-03-07,56.59000015258789
2024-03-08,56.88999938964844
2024-03-11,59.22999954223633
2024-03-12,58.279998779296875
2024-03-13,58.56999969482422
2024-03-14,57.66999816894531
2024-03-15,57.369998931884766
2024-03-18,58.18000030517578
2024-03-19,57.86000061035156
2024-03-20,57.22999954223633
2024-03-21,56.939998626708984
2024-03-22,56.0
2024-03-25,56.20000076293945
2024-03-26,55.5
2024-03-27,57.06999969482422
2024-03-28,57.22999954223633
2024-04-01,55.75
2024-04-02,54.279998779296875
2024-04-03,53.36000061035156
2024-04-04,52.2599983215332
2024-04-05,51.310001373291016
2024-04-08,52.40999984741211
2024-04-09,52.27000045776367
2024-04-10,49.5
2024-04-11,49.97999954223633
2024-04-12,48.58000183105469
2024-04-15,48.310001373291016
2024-04-16,48.189998626708984
2024-04-17,48.209999084472656
2024-04-18,48.86000061035156
2024-04-19,49.880001068115234
2024-04-22,49.86000061035156
2024-04-23,50.0099983215332
2024-04-24,50.0099983215332
2024-04-25,49.38999938964844
2024-04-26,49.25
2024-04-29,50.369998931884766
2024-04-30,49.72999954223633
2024-05-01,50.91999816894531
2024-05-02,51.45000076293945
2024-05-03,51.880001068115234
2024-05-06,52.52000045776367
2024-05-07,52.15999984741211
2024-05-08,52.86000061035156
2024-05-09,51.47999954223633
2024-05-10,53.060001373291016
2024-05-13,52.970001220703125
2024-05-14,53.66999816894531
2024-05-15,52.70000076293945
2024-05-16,54.040000915527344
2024-05-17,53.40999984741211
2024-05-20,53.38999938964844
2024-05-21,52.66999816894531
2024-05-22,52.02000045776367
2024-05-23,50.59000015258789
2024-05-24,51.36000061035156
2024-05-28,51.47999954223633
2024-05-29,51.36000061035156
2024-05-30,52.459999084472656
2024-05-31,54.09000015258789
2024-06-03,54.029998779296875
2024-06-04,52.650001525878906
2024-06-05,52.290000915527344
2024-06-06,52.290000915527344
2024-06-07,51.63999938964844
2024-06-10,51.2400016784668
2024-06-11,51.43000030517578
2024-06-12,51.18000030517578
2024-06-13,50.849998474121094
2024-06-14,50.220001220703125
2024-06-17,51.54999923706055
2024-06-18,49.81999969482422
2024-06-20,50.869998931884766
2024-06-21,52.63999938964844
2024-06-24,52.13999938964844
2024-06-25,52.29999923706055
2024-06-26,53.0
2024-06-27,53.38999938964844
2024-06-28,54.81999969482422
2024-07-01,54.09000015258789
2024-07-02,54.77000045776367
2024-07-03,54.54999923706055
2024-07-05,54.38999938964844
2024-07-08,52.65999984741211
2024-07-09,52.65999984741211
2024-07-10,52.68000030517578
2024-07-11,54.4900016784668
2024-07-12,55.290000915527344
2024-07-15,56.52000045776367
2024-07-16,57.15999984741211
2024-07-17,58.310001373291016
2024-07-18,57.189998626708984
2024-07-19,56.869998931884766
2024-07-22,55.93000030517578
2024-07-23,57.33000183105469
2024-07-24,55.689998626708984
2024-07-25,56.34000015258789
2024-07-26,64.7699966430664
2024-07-29,66.51000213623047
2024-07-30,67.5999984741211
2024-07-31,67.38999938964844
2024-08-01,66.6500015258789
2024-08-02,66.05999755859375
2024-08-05,64.5999984741211
2024-08-06,63.970001220703125
2024-08-07,64.08999633789062
2024-08-08,64.9000015258789
2024-08-09,64.66000366210938
2024-08-12,62.75
2024-08-13,63.459999084472656
2024-08-14,62.36000061035156
2024-08-15,63.20000076293945
2024-08-16,62.65999984741211
2024-08-19,62.81999969482422
2024-08-20,61.56999969482422
2024-08-21,61.619998931884766
2024-08-22,60.439998626708984
2024-08-23,62.130001068115234
2024-08-26,62.7599983215332
2024-08-27,63.72999954223633
2024-08-28,63.7599983215332
2024-08-29,63.099998474121094
2024-08-30,62.380001068115234
2024-09-03,61.599998474121094
2024-09-04,60.20000076293945
2024-09-05,61.2400016784668
2024-09-06,60.63999938964844
2024-09-09,59.790000915527344
2024-09-10,59.56999969482422
2024-09-11,59.560001373291016
2024-09-12,61.099998474121094
2024-09-13,61.18000030517578
2024-09-16,61.79999923706055
2024-09-17,61.790000915527344
2024-09-18,62.45000076293945
2024-09-19,60.91999816894531
2024-09-20,60.31999969482422
2024-09-23,61.040000915527344
2024-09-24,76.86000061035156
2024-09-25,74.1500015258789
2024-09-26,75.45999908447266
2024-09-27,78.13999938964844
2024-09-30,77.29000091552734
2024-10-01,79.08000183105469
2024-10-02,79.23999786376953
2024-10-03,77.18000030517578
2024-10-04,77.91000366210938
2024-10-07,77.55000305175781
2024-10-08,78.33999633789062
2024-10-09,80.12000274658203
2024-10-10,79.43000030517578
2024-10-11,79.0
2024-10-14,80.41999816894531
2024-10-15,80.25
2024-10-16,80.1500015258789
2024-10-17,80.05999755859375
2024-10-18,79.69999694824219
2024-10-21,77.44999694824219
2024-10-22,81.29000091552734
2024-10-23,81.31999969482422
2024-10-24,80.91000366210938
2024-10-25,81.88999938964844
2024-10-28,81.33999633789062
2024-10-29,80.4000015258789
2024-10-30,81.62000274658203
2024-10-31,80.81999969482422
2024-11-01,89.9000015258789
2024-11-04,91.69999694824219
2024-11-05,93.26000213623047
2024-11-06,101.4000015258789
2024-11-07,96.9800033569336
2024-11-08,97.80999755859375
2024-11-11,98.45999908447266
2024-11-12,97.62000274658203
2024-11-13,92.69000244140625
2024-11-14,89.72000122070312
2024-11-15,88.31999969482422
2024-11-18,87.25
2024-11-19,86.62000274658203
2024-11-20,87.55999755859375
2024-11-21,86.48999786376953
