Date,PDD
2022-11-14,65.38999938964844
2022-11-15,70.97000122070312
2022-11-16,67.55999755859375
2022-11-17,70.55000305175781
2022-11-18,70.1500015258789
2022-11-21,67.62000274658203
2022-11-22,66.76000213623047
2022-11-23,66.70999908447266
2022-11-25,65.75
2022-11-28,74.05000305175781
2022-11-29,78.43000030517578
2022-11-30,82.04000091552734
2022-12-01,83.73999786376953
2022-12-02,86.33999633789062
2022-12-05,87.80000305175781
2022-12-06,86.91000366210938
2022-12-07,85.81999969482422
2022-12-08,91.11000061035156
2022-12-09,89.70999908447266
2022-12-12,86.06999969482422
2022-12-13,88.73999786376953
2022-12-14,90.01000213623047
2022-12-15,87.1500015258789
2022-12-16,87.02999877929688
2022-12-19,86.94999694824219
2022-12-20,85.6500015258789
2022-12-21,85.93000030517578
2022-12-22,85.48999786376953
2022-12-23,84.02999877929688
2022-12-27,85.19999694824219
2022-12-28,81.41999816894531
2022-12-29,82.41000366210938
2022-12-30,81.55000305175781
2023-01-03,84.52999877929688
2023-01-04,91.05999755859375
2023-01-05,95.43000030517578
2023-01-06,95.95999908447266
2023-01-09,95.5199966430664
2023-01-10,94.08999633789062
2023-01-11,93.0199966430664
2023-01-12,93.45999908447266
2023-01-13,97.0
2023-01-17,94.8499984741211
2023-01-18,89.55000305175781
2023-01-19,90.22000122070312
2023-01-20,92.83999633789062
2023-01-23,95.30000305175781
2023-01-24,96.30999755859375
2023-01-25,96.48999786376953
2023-01-26,104.66000366210938
2023-01-27,104.68000030517578
2023-01-30,97.1500015258789
2023-01-31,97.9800033569336
2023-02-01,102.9800033569336
2023-02-02,99.61000061035156
2023-02-03,95.6500015258789
2023-02-06,93.80999755859375
2023-02-07,94.44999694824219
2023-02-08,92.43000030517578
2023-02-09,93.87999725341797
2023-02-10,92.44999694824219
2023-02-13,96.0999984741211
2023-02-14,95.88999938964844
2023-02-15,94.45999908447266
2023-02-16,96.79000091552734
2023-02-17,93.41999816894531
2023-02-21,84.51000213623047
2023-02-22,83.41999816894531
2023-02-23,86.11000061035156
2023-02-24,83.72000122070312
2023-02-27,86.0
2023-02-28,87.7300033569336
2023-03-01,91.04000091552734
2023-03-02,95.76000213623047
2023-03-03,95.69000244140625
2023-03-06,93.77999877929688
2023-03-07,93.66999816894531
2023-03-08,93.02999877929688
2023-03-09,85.6500015258789
2023-03-10,85.7300033569336
2023-03-13,91.16999816894531
2023-03-14,92.7300033569336
2023-03-15,91.20999908447266
2023-03-16,94.5199966430664
2023-03-17,91.94000244140625
2023-03-20,78.91000366210938
2023-03-21,78.93000030517578
2023-03-22,75.58000183105469
2023-03-23,77.44999694824219
2023-03-24,73.95999908447266
2023-03-27,71.68000030517578
2023-03-28,72.83999633789062
2023-03-29,72.86000061035156
2023-03-30,76.44000244140625
2023-03-31,75.9000015258789
2023-04-03,74.83999633789062
2023-04-04,73.19999694824219
2023-04-05,72.31999969482422
2023-04-06,72.02999877929688
2023-04-10,71.30999755859375
2023-04-11,70.70999908447266
2023-04-12,67.0199966430664
2023-04-13,68.52999877929688
2023-04-14,67.68000030517578
2023-04-17,68.94999694824219
2023-04-18,70.26000213623047
2023-04-19,70.08999633789062
2023-04-20,69.69000244140625
2023-04-21,69.2300033569336
2023-04-24,66.75
2023-04-25,64.58000183105469
2023-04-26,65.1500015258789
2023-04-27,66.12000274658203
2023-04-28,68.1500015258789
2023-05-01,68.58999633789062
2023-05-02,64.19000244140625
2023-05-03,63.52000045776367
2023-05-04,64.13999938964844
2023-05-05,63.060001373291016
2023-05-08,61.959999084472656
2023-05-09,61.40999984741211
2023-05-10,60.880001068115234
2023-05-11,65.16999816894531
2023-05-12,63.31999969482422
2023-05-15,66.06999969482422
2023-05-16,66.01000213623047
2023-05-17,66.44999694824219
2023-05-18,61.599998474121094
2023-05-19,60.529998779296875
2023-05-22,63.040000915527344
2023-05-23,61.93000030517578
2023-05-24,60.939998626708984
2023-05-25,60.02000045776367
2023-05-26,71.41999816894531
2023-05-30,67.62999725341797
2023-05-31,65.31999969482422
2023-06-01,69.08999633789062
2023-06-02,69.54000091552734
2023-06-05,68.05999755859375
2023-06-06,72.80999755859375
2023-06-07,72.5
2023-06-08,74.93000030517578
2023-06-09,76.0999984741211
2023-06-12,76.08999633789062
2023-06-13,77.45999908447266
2023-06-14,78.66999816894531
2023-06-15,80.81999969482422
2023-06-16,79.87000274658203
2023-06-20,74.31999969482422
2023-06-21,73.02999877929688
2023-06-22,72.88999938964844
2023-06-23,69.80000305175781
2023-06-26,69.58000183105469
2023-06-27,71.68000030517578
2023-06-28,70.20999908447266
2023-06-29,68.9000015258789
2023-06-30,69.13999938964844
2023-07-03,71.29000091552734
2023-07-05,71.83999633789062
2023-07-06,67.69000244140625
2023-07-07,70.0
2023-07-10,70.13999938964844
2023-07-11,71.04000091552734
2023-07-12,75.33999633789062
2023-07-13,80.93000030517578
2023-07-14,79.48999786376953
2023-07-17,79.0999984741211
2023-07-18,75.66999816894531
2023-07-19,75.2300033569336
2023-07-20,74.87999725341797
2023-07-21,75.97000122070312
2023-07-24,78.8499984741211
2023-07-25,82.98999786376953
2023-07-26,84.11000061035156
2023-07-27,84.52999877929688
2023-07-28,89.3499984741211
2023-07-31,89.81999969482422
2023-08-01,90.08999633789062
2023-08-02,84.01000213623047
2023-08-03,88.80999755859375
2023-08-04,87.5199966430664
2023-08-07,85.5999984741211
2023-08-08,83.72000122070312
2023-08-09,83.4800033569336
2023-08-10,84.72000122070312
2023-08-11,81.55000305175781
2023-08-14,81.44999694824219
2023-08-15,78.83999633789062
2023-08-16,79.0199966430664
2023-08-17,79.66000366210938
2023-08-18,76.9800033569336
2023-08-21,78.05999755859375
2023-08-22,77.48999786376953
2023-08-23,77.91999816894531
2023-08-24,78.2699966430664
2023-08-25,79.91000366210938
2023-08-28,80.76000213623047
2023-08-29,93.22000122070312
2023-08-30,98.13999938964844
2023-08-31,98.97000122070312
2023-09-01,103.29000091552734
2023-09-05,101.05999755859375
2023-09-06,101.58999633789062
2023-09-07,96.61000061035156
2023-09-08,95.33999633789062
2023-09-11,97.4000015258789
2023-09-12,98.87999725341797
2023-09-13,98.26000213623047
2023-09-14,99.06999969482422
2023-09-15,99.45999908447266
2023-09-18,99.80999755859375
2023-09-19,98.3499984741211
2023-09-20,94.4800033569336
2023-09-21,92.16999816894531
2023-09-22,95.93000030517578
2023-09-25,96.69000244140625
2023-09-26,93.93000030517578
2023-09-27,95.0
2023-09-28,95.61000061035156
2023-09-29,98.06999969482422
2023-10-02,99.66999816894531
2023-10-03,97.9000015258789
2023-10-04,98.16000366210938
2023-10-05,98.36000061035156
2023-10-06,105.63999938964844
2023-10-09,106.95999908447266
2023-10-10,109.55000305175781
2023-10-11,110.06999969482422
2023-10-12,106.9000015258789
2023-10-13,106.0999984741211
2023-10-16,105.31999969482422
2023-10-17,104.8499984741211
2023-10-18,105.33000183105469
2023-10-19,104.06999969482422
2023-10-20,102.77999877929688
2023-10-23,104.19000244140625
2023-10-24,108.33999633789062
2023-10-25,107.48999786376953
2023-10-26,107.58000183105469
2023-10-27,108.27999877929688
2023-10-30,104.26000213623047
2023-10-31,101.41999816894531
2023-11-01,102.93000030517578
2023-11-02,101.30999755859375
2023-11-03,106.41999816894531
2023-11-06,107.12999725341797
2023-11-07,109.37000274658203
2023-11-08,109.6500015258789
2023-11-09,108.33000183105469
2023-11-10,109.04000091552734
2023-11-13,109.2300033569336
2023-11-14,111.0
2023-11-15,114.41999816894531
2023-11-16,113.05000305175781
2023-11-17,115.1500015258789
2023-11-20,118.77999877929688
2023-11-21,117.33999633789062
2023-11-22,117.44000244140625
2023-11-24,118.69999694824219
2023-11-27,117.72000122070312
2023-11-28,139.0
2023-11-29,141.72999572753906
2023-11-30,147.44000244140625
2023-12-01,145.27000427246094
2023-12-04,142.8300018310547
2023-12-05,143.4600067138672
2023-12-06,141.99000549316406
2023-12-07,140.2899932861328
2023-12-08,138.9600067138672
2023-12-11,143.00999450683594
2023-12-12,147.17999267578125
2023-12-13,146.41000366210938
2023-12-14,146.41000366210938
2023-12-15,148.35000610351562
2023-12-18,148.41000366210938
2023-12-19,150.08999633789062
2023-12-20,146.42999267578125
2023-12-21,146.72000122070312
2023-12-22,144.47999572753906
2023-12-26,145.22000122070312
2023-12-27,144.4499969482422
2023-12-28,145.35000610351562
2023-12-29,146.30999755859375
2024-01-02,145.63999938964844
2024-01-03,148.9499969482422
2024-01-04,147.74000549316406
2024-01-05,146.52999877929688
2024-01-08,147.5500030517578
2024-01-09,150.47999572753906
2024-01-10,149.19000244140625
2024-01-11,151.3300018310547
2024-01-12,148.6300048828125
2024-01-16,143.16000366210938
2024-01-17,142.14999389648438
2024-01-18,142.05999755859375
2024-01-19,143.63999938964844
2024-01-22,141.3699951171875
2024-01-23,140.89999389648438
2024-01-24,144.5
2024-01-25,144.42999267578125
2024-01-26,141.77000427246094
2024-01-29,130.14999389648438
2024-01-30,125.27999877929688
2024-01-31,126.87000274658203
2024-02-01,126.58999633789062
2024-02-02,124.58999633789062
2024-02-05,121.13999938964844
2024-02-06,125.77999877929688
2024-02-07,128.77999877929688
2024-02-08,126.66000366210938
2024-02-09,127.4800033569336
2024-02-12,131.57000732421875
2024-02-13,129.0399932861328
2024-02-14,132.00999450683594
2024-02-15,135.32000732421875
2024-02-16,135.25999450683594
2024-02-20,131.3000030517578
2024-02-21,129.75999450683594
2024-02-22,131.6300048828125
2024-02-23,127.69000244140625
2024-02-26,126.4800033569336
2024-02-27,128.3300018310547
2024-02-28,125.01000213623047
2024-02-29,124.54000091552734
2024-03-01,126.8499984741211
2024-03-04,122.12000274658203
2024-03-05,121.33000183105469
2024-03-06,116.63999938964844
2024-03-07,117.13999938964844
2024-03-08,110.33999633789062
2024-03-11,111.88999938964844
2024-03-12,118.16000366210938
2024-03-13,122.36000061035156
2024-03-14,123.19999694824219
2024-03-15,123.73999786376953
2024-03-18,128.7100067138672
2024-03-19,127.68000030517578
2024-03-20,132.1699981689453
2024-03-21,122.30000305175781
2024-03-22,122.98999786376953
2024-03-25,119.87000274658203
2024-03-26,120.0999984741211
2024-03-27,116.66000366210938
2024-03-28,116.25
2024-04-01,119.16000366210938
2024-04-02,118.23999786376953
2024-04-03,119.5199966430664
2024-04-04,117.47000122070312
2024-04-05,117.87000274658203
2024-04-08,117.62000274658203
2024-04-09,121.0999984741211
2024-04-10,119.69999694824219
2024-04-11,121.12999725341797
2024-04-12,115.5
2024-04-15,114.29000091552734
2024-04-16,113.5199966430664
2024-04-17,113.43000030517578
2024-04-18,113.69999694824219
2024-04-19,113.48999786376953
2024-04-22,124.13999938964844
2024-04-23,128.02000427246094
2024-04-24,127.55000305175781
2024-04-25,125.79000091552734
2024-04-26,129.30999755859375
2024-04-29,126.81999969482422
2024-04-30,125.18000030517578
2024-05-01,124.48999786376953
2024-05-02,137.5399932861328
2024-05-03,140.17999267578125
2024-05-06,138.63999938964844
2024-05-07,137.64999389648438
2024-05-08,139.16000366210938
2024-05-09,136.3800048828125
2024-05-10,136.27000427246094
2024-05-13,140.52000427246094
2024-05-14,138.69000244140625
2024-05-15,141.3000030517578
2024-05-16,143.3800048828125
2024-05-17,146.19000244140625
2024-05-20,146.77000427246094
2024-05-21,145.4499969482422
2024-05-22,147.08999633789062
2024-05-23,153.6300048828125
2024-05-24,157.57000732421875
2024-05-28,149.72000122070312
2024-05-29,151.27000427246094
2024-05-30,152.02999877929688
2024-05-31,149.77999877929688
2024-06-03,146.9199981689453
2024-06-04,145.8800048828125
2024-06-05,142.8000030517578
2024-06-06,143.8300018310547
2024-06-07,143.89999389648438
2024-06-10,148.47999572753906
2024-06-11,146.92999267578125
2024-06-12,151.0
2024-06-13,151.07000732421875
2024-06-14,148.97999572753906
2024-06-17,148.3000030517578
2024-06-18,144.17999267578125
2024-06-20,144.13999938964844
2024-06-21,143.86000061035156
2024-06-24,141.52999877929688
2024-06-25,140.0
2024-06-26,138.22999572753906
2024-06-27,131.94000244140625
2024-06-28,132.9499969482422
2024-07-01,132.97999572753906
2024-07-02,133.8800048828125
2024-07-03,137.33999633789062
2024-07-05,136.19000244140625
2024-07-08,134.67999267578125
2024-07-09,137.72000122070312
2024-07-10,138.07000732421875
2024-07-11,139.24000549316406
2024-07-12,142.4199981689453
2024-07-15,137.99000549316406
2024-07-16,135.83999633789062
2024-07-17,131.82000732421875
2024-07-18,132.0800018310547
2024-07-19,133.0399932861328
2024-07-22,134.24000549316406
2024-07-23,133.0800018310547
2024-07-24,131.8699951171875
2024-07-25,129.74000549316406
2024-07-26,130.8000030517578
2024-07-29,127.58999633789062
2024-07-30,123.16000366210938
2024-07-31,128.88999938964844
2024-08-01,127.81999969482422
2024-08-02,127.41000366210938
2024-08-05,126.19000244140625
2024-08-06,132.6199951171875
2024-08-07,133.14999389648438
2024-08-08,138.02000427246094
2024-08-09,138.0399932861328
2024-08-12,142.47000122070312
2024-08-13,144.02000427246094
2024-08-14,141.97999572753906
2024-08-15,145.0800018310547
2024-08-16,149.2899932861328
2024-08-19,151.11000061035156
2024-08-20,144.22000122070312
2024-08-21,145.92999267578125
2024-08-22,147.19000244140625
2024-08-23,139.8699951171875
2024-08-26,100.0
2024-08-27,95.91000366210938
2024-08-28,89.16999816894531
2024-08-29,93.41999816894531
2024-08-30,96.11000061035156
2024-09-03,97.75
2024-09-04,92.75
2024-09-05,92.68000030517578
2024-09-06,93.30000305175781
2024-09-09,92.45999908447266
2024-09-10,93.05999755859375
2024-09-11,95.27999877929688
2024-09-12,97.33000183105469
2024-09-13,94.98999786376953
2024-09-16,97.19999694824219
2024-09-17,98.37999725341797
2024-09-18,98.2300033569336
2024-09-19,99.9800033569336
2024-09-20,99.9000015258789
2024-09-23,102.30000305175781
2024-09-24,113.80000305175781
2024-09-25,113.94000244140625
2024-09-26,129.39999389648438
2024-09-27,135.3800048828125
2024-09-30,134.80999755859375
2024-10-01,145.63999938964844
2024-10-02,152.7100067138672
2024-10-03,152.6199951171875
2024-10-04,154.27000427246094
2024-10-07,153.08999633789062
2024-10-08,144.86000061035156
2024-10-09,141.47000122070312
2024-10-10,141.5800018310547
2024-10-11,144.75999450683594
2024-10-14,136.02999877929688
2024-10-15,128.2100067138672
2024-10-16,127.4000015258789
2024-10-17,123.62999725341797
2024-10-18,124.62000274658203
2024-10-21,124.86000061035156
2024-10-22,128.50999450683594
2024-10-23,122.33999633789062
2024-10-24,121.37999725341797
2024-10-25,122.47000122070312
2024-10-28,125.79000091552734
2024-10-29,125.25
2024-10-30,120.87000274658203
2024-10-31,120.58999633789062
2024-11-01,120.55999755859375
2024-11-04,122.31999969482422
2024-11-05,122.1500015258789
2024-11-06,120.56999969482422
2024-11-07,125.87000274658203
2024-11-08,117.80999755859375
2024-11-11,117.1500015258789
2024-11-12,113.80000305175781
2024-11-13,113.41000366210938
2024-11-14,112.33000183105469
2024-11-15,114.0
2024-11-18,117.30999755859375
2024-11-19,117.68000030517578
2024-11-20,116.48999786376953
2024-11-21,104.08999633789062
