Date,CLSK
2022-09-28,3.4000000953674316
2022-09-29,3.2100000381469727
2022-09-30,3.180000066757202
2022-10-03,3.180000066757202
2022-10-04,3.450000047683716
2022-10-05,3.3299999237060547
2022-10-06,3.25
2022-10-07,3.0199999809265137
2022-10-10,2.9100000858306885
2022-10-11,3.0
2022-10-12,3.009999990463257
2022-10-13,3.0399999618530273
2022-10-14,2.8299999237060547
2022-10-17,3.119999885559082
2022-10-18,3.0399999618530273
2022-10-19,2.940000057220459
2022-10-20,2.890000104904175
2022-10-21,2.9200000762939453
2022-10-24,2.9200000762939453
2022-10-25,3.4600000381469727
2022-10-26,3.700000047683716
2022-10-27,3.640000104904175
2022-10-28,3.6600000858306885
2022-10-31,3.4800000190734863
2022-11-01,3.259999990463257
2022-11-02,2.990000009536743
2022-11-03,2.890000104904175
2022-11-04,3.0299999713897705
2022-11-07,3.130000114440918
2022-11-08,2.9200000762939453
2022-11-09,2.484999895095825
2022-11-10,2.7200000286102295
2022-11-11,2.640000104904175
2022-11-14,2.509999990463257
2022-11-15,2.5899999141693115
2022-11-16,2.4000000953674316
2022-11-17,2.3399999141693115
2022-11-18,2.2799999713897705
2022-11-21,2.0199999809265137
2022-11-22,2.1500000953674316
2022-11-23,2.200000047683716
2022-11-25,2.2200000286102295
2022-11-28,2.0899999141693115
2022-11-29,2.059999942779541
2022-11-30,2.25
2022-12-01,2.299999952316284
2022-12-02,2.2799999713897705
2022-12-05,2.0999999046325684
2022-12-06,2.069999933242798
2022-12-07,2.049999952316284
2022-12-08,2.109999895095825
2022-12-09,2.130000114440918
2022-12-12,2.299999952316284
2022-12-13,2.240000009536743
2022-12-14,2.2799999713897705
2022-12-15,1.899999976158142
2022-12-16,1.8899999856948853
2022-12-19,1.7799999713897705
2022-12-20,1.909999966621399
2022-12-21,2.0899999141693115
2022-12-22,2.0399999618530273
2022-12-23,1.9700000286102295
2022-12-27,1.8799999952316284
2022-12-28,1.809999942779541
2022-12-29,1.9500000476837158
2022-12-30,2.0399999618530273
2023-01-03,2.009999990463257
2023-01-04,2.190000057220459
2023-01-05,2.1600000858306885
2023-01-06,2.0999999046325684
2023-01-09,2.2100000381469727
2023-01-10,2.450000047683716
2023-01-11,2.4000000953674316
2023-01-12,2.6700000762939453
2023-01-13,2.5799999237060547
2023-01-17,2.7200000286102295
2023-01-18,2.5299999713897705
2023-01-19,2.490000009536743
2023-01-20,2.640000104904175
2023-01-23,2.8299999237060547
2023-01-24,2.799999952316284
2023-01-25,2.799999952316284
2023-01-26,2.8499999046325684
2023-01-27,2.9200000762939453
2023-01-30,2.799999952316284
2023-01-31,3.1700000762939453
2023-02-01,3.240000009536743
2023-02-02,3.640000104904175
2023-02-03,3.509999990463257
2023-02-06,3.4800000190734863
2023-02-07,3.5399999618530273
2023-02-08,3.4200000762939453
2023-02-09,3.240000009536743
2023-02-10,2.9549999237060547
2023-02-13,2.940000057220459
2023-02-14,3.2799999713897705
2023-02-15,3.559999942779541
2023-02-16,3.390000104904175
2023-02-17,3.380000114440918
2023-02-21,3.119999885559082
2023-02-22,2.9700000286102295
2023-02-23,2.940000057220459
2023-02-24,2.75
2023-02-27,2.799999952316284
2023-02-28,2.759999990463257
2023-03-01,2.5799999237060547
2023-03-02,2.5399999618530273
2023-03-03,2.549999952316284
2023-03-06,2.4700000286102295
2023-03-07,2.380000114440918
2023-03-08,2.380000114440918
2023-03-09,2.134999990463257
2023-03-10,2.0799999237060547
2023-03-13,2.2799999713897705
2023-03-14,2.430000066757202
2023-03-15,2.2899999618530273
2023-03-16,2.299999952316284
2023-03-17,2.450000047683716
2023-03-20,2.5899999141693115
2023-03-21,2.9700000286102295
2023-03-22,2.680000066757202
2023-03-23,2.869999885559082
2023-03-24,2.690000057220459
2023-03-27,2.5799999237060547
2023-03-28,2.505000114440918
2023-03-29,2.700000047683716
2023-03-30,2.6700000762939453
2023-03-31,2.7799999713897705
2023-04-03,2.700000047683716
2023-04-04,2.6500000953674316
2023-04-05,2.490000009536743
2023-04-06,2.440000057220459
2023-04-10,2.7100000381469727
2023-04-11,3.0999999046325684
2023-04-12,3.259999990463257
2023-04-13,3.940000057220459
2023-04-14,4.130000114440918
2023-04-17,4.389999866485596
2023-04-18,5.03000020980835
2023-04-19,4.460000038146973
2023-04-20,3.9000000953674316
2023-04-21,3.869999885559082
2023-04-24,3.740000009536743
2023-04-25,3.6700000762939453
2023-04-26,3.819999933242798
2023-04-27,3.9700000286102295
2023-04-28,3.9100000858306885
2023-05-01,3.4200000762939453
2023-05-02,3.809999942779541
2023-05-03,3.7899999618530273
2023-05-04,3.990000009536743
2023-05-05,4.199999809265137
2023-05-08,4.239999771118164
2023-05-09,4.269999980926514
2023-05-10,4.900000095367432
2023-05-11,4.21999979019165
2023-05-12,4.28000020980835
2023-05-15,4.599999904632568
2023-05-16,4.289999961853027
2023-05-17,4.480000019073486
2023-05-18,4.210000038146973
2023-05-19,4.21999979019165
2023-05-22,4.429999828338623
2023-05-23,4.510000228881836
2023-05-24,4.46999979019165
2023-05-25,4.25
2023-05-26,4.230000019073486
2023-05-30,4.46999979019165
2023-05-31,4.289999961853027
2023-06-01,4.320000171661377
2023-06-02,4.150000095367432
2023-06-05,3.9200000762939453
2023-06-06,4.099999904632568
2023-06-07,3.9100000858306885
2023-06-08,3.9000000953674316
2023-06-09,3.799999952316284
2023-06-12,3.759999990463257
2023-06-13,3.880000114440918
2023-06-14,3.880000114440918
2023-06-15,3.869999885559082
2023-06-16,3.880000114440918
2023-06-20,4.409999847412109
2023-06-21,4.78000020980835
2023-06-22,4.679999828338623
2023-06-23,4.590000152587891
2023-06-26,4.21999979019165
2023-06-27,4.449999809265137
2023-06-28,4.230000019073486
2023-06-29,4.260000228881836
2023-06-30,4.289999961853027
2023-07-03,4.869999885559082
2023-07-05,5.289999961853027
2023-07-06,5.389999866485596
2023-07-07,6.0
2023-07-10,6.329999923706055
2023-07-11,6.420000076293945
2023-07-12,6.619999885559082
2023-07-13,7.46999979019165
2023-07-14,6.900000095367432
2023-07-17,6.829999923706055
2023-07-18,6.519999980926514
2023-07-19,6.96999979019165
2023-07-20,6.5
2023-07-21,6.420000076293945
2023-07-24,6.110000133514404
2023-07-25,6.139999866485596
2023-07-26,6.230000019073486
2023-07-27,5.849999904632568
2023-07-28,5.960000038146973
2023-07-31,6.010000228881836
2023-08-01,5.840000152587891
2023-08-02,5.610000133514404
2023-08-03,5.5
2023-08-04,5.300000190734863
2023-08-07,5.099999904632568
2023-08-08,5.269999980926514
2023-08-09,5.050000190734863
2023-08-10,5.860000133514404
2023-08-11,6.519999980926514
2023-08-14,6.550000190734863
2023-08-15,6.260000228881836
2023-08-16,6.21999979019165
2023-08-17,5.460000038146973
2023-08-18,5.199999809265137
2023-08-21,4.960000038146973
2023-08-22,4.690000057220459
2023-08-23,4.869999885559082
2023-08-24,4.570000171661377
2023-08-25,4.559999942779541
2023-08-28,4.519999980926514
2023-08-29,5.25
2023-08-30,5.289999961853027
2023-08-31,4.929999828338623
2023-09-01,4.570000171661377
2023-09-05,4.53000020980835
2023-09-06,4.579999923706055
2023-09-07,4.510000228881836
2023-09-08,4.400000095367432
2023-09-11,4.190000057220459
2023-09-12,4.320000171661377
2023-09-13,4.309999942779541
2023-09-14,4.630000114440918
2023-09-15,4.420000076293945
2023-09-18,4.510000228881836
2023-09-19,4.369999885559082
2023-09-20,4.210000038146973
2023-09-21,4.059999942779541
2023-09-22,3.930000066757202
2023-09-25,3.869999885559082
2023-09-26,3.7100000381469727
2023-09-27,3.700000047683716
2023-09-28,3.859999895095825
2023-09-29,3.809999942779541
2023-10-02,3.859999895095825
2023-10-03,3.4700000286102295
2023-10-04,3.630000114440918
2023-10-05,3.5299999713897705
2023-10-06,3.75
2023-10-09,3.700000047683716
2023-10-10,3.75
2023-10-11,3.740000009536743
2023-10-12,3.569999933242798
2023-10-13,3.5199999809265137
2023-10-16,3.950000047683716
2023-10-17,4.170000076293945
2023-10-18,4.0
2023-10-19,3.869999885559082
2023-10-20,3.9200000762939453
2023-10-23,4.255000114440918
2023-10-24,4.699999809265137
2023-10-25,4.619999885559082
2023-10-26,4.360000133514404
2023-10-27,4.150000095367432
2023-10-30,4.090000152587891
2023-10-31,4.099999904632568
2023-11-01,4.139999866485596
2023-11-02,4.639999866485596
2023-11-03,4.449999809265137
2023-11-06,4.309999942779541
2023-11-07,4.329999923706055
2023-11-08,3.9200000762939453
2023-11-09,3.690000057220459
2023-11-10,3.740000009536743
2023-11-13,3.809999942779541
2023-11-14,3.8499999046325684
2023-11-15,4.150000095367432
2023-11-16,3.8399999141693115
2023-11-17,3.940000057220459
2023-11-20,4.590000152587891
2023-11-21,4.53000020980835
2023-11-22,4.860000133514404
2023-11-24,5.579999923706055
2023-11-27,5.579999923706055
2023-11-28,6.380000114440918
2023-11-29,6.590000152587891
2023-11-30,6.239999771118164
2023-12-01,7.639999866485596
2023-12-04,8.869999885559082
2023-12-05,9.3100004196167
2023-12-06,9.25
2023-12-07,9.239999771118164
2023-12-08,10.34000015258789
2023-12-11,8.800000190734863
2023-12-12,8.774999618530273
2023-12-13,10.25
2023-12-14,10.920000076293945
2023-12-15,10.640000343322754
2023-12-18,10.84000015258789
2023-12-19,10.430000305175781
2023-12-20,10.489999771118164
2023-12-21,11.529999732971191
2023-12-22,11.890000343322754
2023-12-26,11.739999771118164
2023-12-27,13.430000305175781
2023-12-28,13.109999656677246
2023-12-29,11.029999732971191
2024-01-02,10.880000114440918
2024-01-03,10.569999694824219
2024-01-04,10.760000228881836
2024-01-05,10.210000038146973
2024-01-08,10.725000381469727
2024-01-09,10.550000190734863
2024-01-10,9.984999656677246
2024-01-11,9.260000228881836
2024-01-12,8.140000343322754
2024-01-16,7.650000095367432
2024-01-17,7.360000133514404
2024-01-18,6.880000114440918
2024-01-19,6.869999885559082
2024-01-22,7.099999904632568
2024-01-23,7.090000152587891
2024-01-24,6.989999771118164
2024-01-25,7.304999828338623
2024-01-26,8.010000228881836
2024-01-29,8.529999732971191
2024-01-30,8.420000076293945
2024-01-31,8.050000190734863
2024-02-01,8.359999656677246
2024-02-02,8.279999732971191
2024-02-05,7.760000228881836
2024-02-06,8.699999809265137
2024-02-07,9.3100004196167
2024-02-08,10.5
2024-02-09,13.949999809265137
2024-02-12,16.0049991607666
2024-02-13,15.890000343322754
2024-02-14,17.850000381469727
2024-02-15,17.229999542236328
2024-02-16,17.860000610351562
2024-02-20,16.559999465942383
2024-02-21,15.460000038146973
2024-02-22,17.09000015258789
2024-02-23,16.43000030517578
2024-02-26,20.350000381469727
2024-02-27,20.889999389648438
2024-02-28,18.079999923706055
2024-02-29,16.719999313354492
2024-03-01,17.860000610351562
2024-03-04,16.469999313354492
2024-03-05,15.329999923706055
2024-03-06,16.575000762939453
2024-03-07,17.81999969482422
2024-03-08,20.239999771118164
2024-03-11,16.90999984741211
2024-03-12,16.489999771118164
2024-03-13,17.110000610351562
2024-03-14,15.84000015258789
2024-03-15,17.43000030517578
2024-03-18,17.459999084472656
2024-03-19,16.489999771118164
2024-03-20,20.25
2024-03-21,20.770000457763672
2024-03-22,19.520000457763672
2024-03-25,23.399999618530273
2024-03-26,23.190000534057617
2024-03-27,23.110000610351562
2024-03-28,21.209999084472656
2024-04-01,18.579999923706055
2024-04-02,16.829999923706055
2024-04-03,16.184999465942383
2024-04-04,15.890000343322754
2024-04-05,15.600000381469727
2024-04-08,15.359999656677246
2024-04-09,15.329999923706055
2024-04-10,15.050000190734863
2024-04-11,15.869999885559082
2024-04-12,14.850000381469727
2024-04-15,14.6899995803833
2024-04-16,14.479999542236328
2024-04-17,14.920000076293945
2024-04-18,16.229999542236328
2024-04-19,17.200000762939453
2024-04-22,19.09000015258789
2024-04-23,20.729999542236328
2024-04-24,19.780000686645508
2024-04-25,19.540000915527344
2024-04-26,19.229999542236328
2024-04-29,18.1200008392334
2024-04-30,16.3799991607666
2024-05-01,15.649999618530273
2024-05-02,15.9399995803833
2024-05-03,16.149999618530273
2024-05-06,17.43000030517578
2024-05-07,16.540000915527344
2024-05-08,16.3700008392334
2024-05-09,16.59000015258789
2024-05-10,15.569999694824219
2024-05-13,15.550000190734863
2024-05-14,15.359999656677246
2024-05-15,17.1200008392334
2024-05-16,16.469999313354492
2024-05-17,16.030000686645508
2024-05-20,18.309999465942383
2024-05-21,18.420000076293945
2024-05-22,18.440000534057617
2024-05-23,17.09000015258789
2024-05-24,17.6299991607666
2024-05-28,17.690000534057617
2024-05-29,17.06999969482422
2024-05-30,16.389999389648438
2024-05-31,16.06999969482422
2024-06-03,15.654999732971191
2024-06-04,16.09000015258789
2024-06-05,16.360000610351562
2024-06-06,16.329999923706055
2024-06-07,15.579999923706055
2024-06-10,15.699999809265137
2024-06-11,15.949999809265137
2024-06-12,17.25
2024-06-13,17.96500015258789
2024-06-14,17.709999084472656
2024-06-17,19.239999771118164
2024-06-18,19.479999542236328
2024-06-20,19.170000076293945
2024-06-21,17.290000915527344
2024-06-24,16.510000228881836
2024-06-25,16.610000610351562
2024-06-26,16.079999923706055
2024-06-27,16.049999237060547
2024-06-28,15.949999809265137
2024-07-01,17.920000076293945
2024-07-02,16.93000030517578
2024-07-03,16.149999618530273
2024-07-05,16.049999237060547
2024-07-08,15.420000076293945
2024-07-09,15.220000267028809
2024-07-10,15.180000305175781
2024-07-11,14.960000038146973
2024-07-12,15.850000381469727
2024-07-15,18.299999237060547
2024-07-16,19.790000915527344
2024-07-17,19.06999969482422
2024-07-18,17.06999969482422
2024-07-19,17.84000015258789
2024-07-22,18.1299991607666
2024-07-23,17.450000762939453
2024-07-24,16.56999969482422
2024-07-25,16.18000030517578
2024-07-26,17.1200008392334
2024-07-29,16.290000915527344
2024-07-30,15.699999809265137
2024-07-31,16.0
2024-08-01,15.09000015258789
2024-08-02,13.479999542236328
2024-08-05,12.1899995803833
2024-08-06,12.260000228881836
2024-08-07,11.079999923706055
2024-08-08,12.229999542236328
2024-08-09,11.460000038146973
2024-08-12,11.15999984741211
2024-08-13,11.079999923706055
2024-08-14,10.989999771118164
2024-08-15,11.329999923706055
2024-08-16,11.84000015258789
2024-08-19,12.010000228881836
2024-08-20,11.65999984741211
2024-08-21,12.40999984741211
2024-08-22,11.869999885559082
2024-08-23,12.609999656677246
2024-08-26,12.15999984741211
2024-08-27,11.470000267028809
2024-08-28,10.680000305175781
2024-08-29,10.8100004196167
2024-08-30,10.6899995803833
2024-09-03,9.020000457763672
2024-09-04,8.675000190734863
2024-09-05,8.59000015258789
2024-09-06,8.09000015258789
2024-09-09,8.829999923706055
2024-09-10,9.350000381469727
2024-09-11,9.289999961853027
2024-09-12,9.25
2024-09-13,9.380000114440918
2024-09-16,9.069999694824219
2024-09-17,9.149999618530273
2024-09-18,8.84000015258789
2024-09-19,9.029999732971191
2024-09-20,8.989999771118164
2024-09-23,9.170000076293945
2024-09-24,9.630000114440918
2024-09-25,9.34000015258789
2024-09-26,10.09000015258789
2024-09-27,10.130000114440918
2024-09-30,9.34000015258789
2024-10-01,8.609999656677246
2024-10-02,8.789999961853027
2024-10-03,8.65999984741211
2024-10-04,9.579999923706055
2024-10-07,9.100000381469727
2024-10-08,9.0
2024-10-09,8.859999656677246
2024-10-10,8.65999984741211
2024-10-11,9.59000015258789
2024-10-14,10.8100004196167
2024-10-15,11.229999542236328
2024-10-16,11.84000015258789
2024-10-17,11.720000267028809
2024-10-18,12.859999656677246
2024-10-21,12.6899995803833
2024-10-22,12.229999542236328
2024-10-23,11.630000114440918
2024-10-24,11.960000038146973
2024-10-25,11.390000343322754
2024-10-28,12.550000190734863
2024-10-29,12.369999885559082
2024-10-30,12.0600004196167
2024-10-31,10.609999656677246
2024-11-01,10.324999809265137
2024-11-04,9.800000190734863
2024-11-05,10.5600004196167
2024-11-06,12.989999771118164
2024-11-07,13.569999694824219
2024-11-08,13.569999694824219
2024-11-11,17.610000610351562
2024-11-12,17.6299991607666
2024-11-13,14.979999542236328
2024-11-14,13.979999542236328
2024-11-15,14.029999732971191
2024-11-18,13.380000114440918
2024-11-19,14.119999885559082
2024-11-20,14.0
2024-11-21,12.96500015258789
