Date,VTRS
2022-06-08,11.859999656677246
2022-06-09,11.619999885559082
2022-06-10,11.199999809265137
2022-06-13,10.770000457763672
2022-06-14,10.319999694824219
2022-06-15,10.699999809265137
2022-06-16,10.279999732971191
2022-06-17,10.460000038146973
2022-06-21,10.600000381469727
2022-06-22,10.630000114440918
2022-06-23,10.729999542236328
2022-06-24,10.960000038146973
2022-06-27,11.069999694824219
2022-06-28,10.899999618530273
2022-06-29,10.8100004196167
2022-06-30,10.470000267028809
2022-07-01,10.710000038146973
2022-07-05,10.5
2022-07-06,10.300000190734863
2022-07-07,10.420000076293945
2022-07-08,10.350000381469727
2022-07-11,10.050000190734863
2022-07-12,10.220000267028809
2022-07-13,9.979999542236328
2022-07-14,9.850000381469727
2022-07-15,9.850000381469727
2022-07-18,9.829999923706055
2022-07-19,10.069999694824219
2022-07-20,9.970000267028809
2022-07-21,9.880000114440918
2022-07-22,9.550000190734863
2022-07-25,9.739999771118164
2022-07-26,9.920000076293945
2022-07-27,10.069999694824219
2022-07-28,9.779999732971191
2022-07-29,9.6899995803833
2022-08-01,9.65999984741211
2022-08-02,9.710000038146973
2022-08-03,9.75
2022-08-04,9.619999885559082
2022-08-05,9.729999542236328
2022-08-08,10.09000015258789
2022-08-09,10.460000038146973
2022-08-10,10.770000457763672
2022-08-11,10.960000038146973
2022-08-12,11.130000114440918
2022-08-15,11.109999656677246
2022-08-16,11.039999961853027
2022-08-17,10.75
2022-08-18,10.59000015258789
2022-08-19,10.569999694824219
2022-08-22,10.350000381469727
2022-08-23,10.149999618530273
2022-08-24,10.15999984741211
2022-08-25,10.170000076293945
2022-08-26,9.880000114440918
2022-08-29,9.869999885559082
2022-08-30,9.699999809265137
2022-08-31,9.550000190734863
2022-09-01,9.569999694824219
2022-09-02,9.449999809265137
2022-09-06,9.40999984741211
2022-09-07,9.720000267028809
2022-09-08,9.680000305175781
2022-09-09,9.880000114440918
2022-09-12,10.109999656677246
2022-09-13,9.489999771118164
2022-09-14,9.430000305175781
2022-09-15,9.550000190734863
2022-09-16,9.300000190734863
2022-09-19,9.289999961853027
2022-09-20,9.039999961853027
2022-09-21,9.039999961853027
2022-09-22,8.9399995803833
2022-09-23,8.6899995803833
2022-09-26,8.529999732971191
2022-09-27,8.479999542236328
2022-09-28,8.729999542236328
2022-09-29,8.600000381469727
2022-09-30,8.520000457763672
2022-10-03,8.720000267028809
2022-10-04,9.210000038146973
2022-10-05,9.180000305175781
2022-10-06,8.9399995803833
2022-10-07,8.739999771118164
2022-10-10,8.75
2022-10-11,9.390000343322754
2022-10-12,9.390000343322754
2022-10-13,9.649999618530273
2022-10-14,9.550000190734863
2022-10-17,9.609999656677246
2022-10-18,9.609999656677246
2022-10-19,9.380000114440918
2022-10-20,9.34000015258789
2022-10-21,9.380000114440918
2022-10-24,9.529999732971191
2022-10-25,9.779999732971191
2022-10-26,9.970000267028809
2022-10-27,9.869999885559082
2022-10-28,10.069999694824219
2022-10-31,10.130000114440918
2022-11-01,10.25
2022-11-02,10.069999694824219
2022-11-03,9.670000076293945
2022-11-04,9.699999809265137
2022-11-07,10.970000267028809
2022-11-08,11.100000381469727
2022-11-09,10.829999923706055
2022-11-10,11.34000015258789
2022-11-11,11.4399995803833
2022-11-14,11.5600004196167
2022-11-15,11.319999694824219
2022-11-16,11.079999923706055
2022-11-17,10.960000038146973
2022-11-18,11.0
2022-11-21,11.09000015258789
2022-11-22,11.069999694824219
2022-11-23,11.020000457763672
2022-11-25,11.140000343322754
2022-11-28,11.0600004196167
2022-11-29,11.180000305175781
2022-11-30,11.029999732971191
2022-12-01,11.239999771118164
2022-12-02,11.170000076293945
2022-12-05,10.920000076293945
2022-12-06,10.930000305175781
2022-12-07,10.899999618530273
2022-12-08,10.960000038146973
2022-12-09,10.779999732971191
2022-12-12,11.140000343322754
2022-12-13,11.34000015258789
2022-12-14,11.319999694824219
2022-12-15,11.140000343322754
2022-12-16,10.960000038146973
2022-12-19,10.90999984741211
2022-12-20,10.739999771118164
2022-12-21,10.850000381469727
2022-12-22,10.75
2022-12-23,11.010000228881836
2022-12-27,11.039999961853027
2022-12-28,10.920000076293945
2022-12-29,11.130000114440918
2022-12-30,11.130000114440918
2023-01-03,11.380000114440918
2023-01-04,11.75
2023-01-05,11.84000015258789
2023-01-06,12.100000381469727
2023-01-09,12.010000228881836
2023-01-10,11.84000015258789
2023-01-11,11.770000457763672
2023-01-12,11.65999984741211
2023-01-13,11.539999961853027
2023-01-17,11.84000015258789
2023-01-18,11.470000267028809
2023-01-19,11.520000457763672
2023-01-20,11.600000381469727
2023-01-23,11.819999694824219
2023-01-24,11.600000381469727
2023-01-25,11.640000343322754
2023-01-26,11.640000343322754
2023-01-27,11.890000343322754
2023-01-30,11.9399995803833
2023-01-31,12.15999984741211
2023-02-01,12.260000228881836
2023-02-02,12.1899995803833
2023-02-03,12.180000305175781
2023-02-06,12.050000190734863
2023-02-07,12.109999656677246
2023-02-08,11.920000076293945
2023-02-09,11.720000267028809
2023-02-10,11.84000015258789
2023-02-13,11.979999542236328
2023-02-14,11.8100004196167
2023-02-15,11.850000381469727
2023-02-16,11.649999618530273
2023-02-17,11.6899995803833
2023-02-21,11.5
2023-02-22,11.489999771118164
2023-02-23,11.539999961853027
2023-02-24,11.510000228881836
2023-02-27,11.199999809265137
2023-02-28,11.399999618530273
2023-03-01,11.3100004196167
2023-03-02,11.130000114440918
2023-03-03,11.130000114440918
2023-03-06,10.859999656677246
2023-03-07,10.729999542236328
2023-03-08,10.5600004196167
2023-03-09,10.130000114440918
2023-03-10,10.0
2023-03-13,9.829999923706055
2023-03-14,9.850000381469727
2023-03-15,9.5
2023-03-16,9.5
2023-03-17,9.430000305175781
2023-03-20,9.4399995803833
2023-03-21,9.649999618530273
2023-03-22,9.399999618530273
2023-03-23,9.199999809265137
2023-03-24,9.329999923706055
2023-03-27,9.470000267028809
2023-03-28,9.529999732971191
2023-03-29,9.529999732971191
2023-03-30,9.5600004196167
2023-03-31,9.619999885559082
2023-04-03,9.609999656677246
2023-04-04,9.529999732971191
2023-04-05,9.800000190734863
2023-04-06,9.920000076293945
2023-04-10,9.850000381469727
2023-04-11,9.90999984741211
2023-04-12,9.819999694824219
2023-04-13,9.920000076293945
2023-04-14,9.869999885559082
2023-04-17,9.90999984741211
2023-04-18,9.880000114440918
2023-04-19,9.829999923706055
2023-04-20,9.680000305175781
2023-04-21,9.649999618530273
2023-04-24,9.329999923706055
2023-04-25,9.180000305175781
2023-04-26,9.100000381469727
2023-04-27,9.260000228881836
2023-04-28,9.329999923706055
2023-05-01,9.359999656677246
2023-05-02,9.119999885559082
2023-05-03,9.140000343322754
2023-05-04,9.020000457763672
2023-05-05,9.279999732971191
2023-05-08,9.819999694824219
2023-05-09,9.739999771118164
2023-05-10,9.59000015258789
2023-05-11,9.359999656677246
2023-05-12,9.279999732971191
2023-05-15,9.369999885559082
2023-05-16,9.149999618530273
2023-05-17,9.300000190734863
2023-05-18,9.369999885559082
2023-05-19,9.329999923706055
2023-05-22,9.470000267028809
2023-05-23,9.239999771118164
2023-05-24,9.029999732971191
2023-05-25,9.029999732971191
2023-05-26,9.109999656677246
2023-05-30,9.180000305175781
2023-05-31,9.149999618530273
2023-06-01,9.180000305175781
2023-06-02,9.329999923706055
2023-06-05,9.329999923706055
2023-06-06,9.510000228881836
2023-06-07,9.710000038146973
2023-06-08,9.520000457763672
2023-06-09,9.380000114440918
2023-06-12,9.399999618530273
2023-06-13,9.630000114440918
2023-06-14,9.760000228881836
2023-06-15,9.9399995803833
2023-06-16,10.289999961853027
2023-06-20,10.1899995803833
2023-06-21,10.109999656677246
2023-06-22,10.050000190734863
2023-06-23,9.760000228881836
2023-06-26,9.850000381469727
2023-06-27,9.850000381469727
2023-06-28,9.720000267028809
2023-06-29,9.90999984741211
2023-06-30,9.979999542236328
2023-07-03,9.890000343322754
2023-07-05,9.90999984741211
2023-07-06,9.84000015258789
2023-07-07,9.859999656677246
2023-07-10,9.930000305175781
2023-07-11,10.25
2023-07-12,10.239999771118164
2023-07-13,10.289999961853027
2023-07-14,10.15999984741211
2023-07-17,10.010000228881836
2023-07-18,10.180000305175781
2023-07-19,10.430000305175781
2023-07-20,10.470000267028809
2023-07-21,10.479999542236328
2023-07-24,10.619999885559082
2023-07-25,10.40999984741211
2023-07-26,10.479999542236328
2023-07-27,10.329999923706055
2023-07-28,10.399999618530273
2023-07-31,10.529999732971191
2023-08-01,10.220000267028809
2023-08-02,10.430000305175781
2023-08-03,10.449999809265137
2023-08-04,10.59000015258789
2023-08-07,11.0
2023-08-08,11.149999618530273
2023-08-09,11.260000228881836
2023-08-10,11.15999984741211
2023-08-11,11.350000381469727
2023-08-14,11.1899995803833
2023-08-15,11.15999984741211
2023-08-16,11.199999809265137
2023-08-17,11.34000015258789
2023-08-18,11.260000228881836
2023-08-21,11.25
2023-08-22,11.15999984741211
2023-08-23,11.0
2023-08-24,10.949999809265137
2023-08-25,10.970000267028809
2023-08-28,10.960000038146973
2023-08-29,11.0
2023-08-30,11.0
2023-08-31,10.75
2023-09-01,10.789999961853027
2023-09-05,10.619999885559082
2023-09-06,10.119999885559082
2023-09-07,10.0
2023-09-08,10.109999656677246
2023-09-11,10.010000228881836
2023-09-12,9.869999885559082
2023-09-13,9.75
2023-09-14,9.829999923706055
2023-09-15,9.770000457763672
2023-09-18,9.819999694824219
2023-09-19,9.890000343322754
2023-09-20,9.880000114440918
2023-09-21,9.6899995803833
2023-09-22,9.640000343322754
2023-09-25,9.720000267028809
2023-09-26,9.720000267028809
2023-09-27,9.59000015258789
2023-09-28,9.8100004196167
2023-09-29,9.859999656677246
2023-10-02,10.050000190734863
2023-10-03,9.649999618530273
2023-10-04,9.699999809265137
2023-10-05,9.6899995803833
2023-10-06,9.65999984741211
2023-10-09,9.65999984741211
2023-10-10,9.619999885559082
2023-10-11,9.6899995803833
2023-10-12,9.460000038146973
2023-10-13,9.329999923706055
2023-10-16,9.470000267028809
2023-10-17,9.430000305175781
2023-10-18,9.369999885559082
2023-10-19,9.3100004196167
2023-10-20,9.300000190734863
2023-10-23,8.920000076293945
2023-10-24,9.109999656677246
2023-10-25,8.970000267028809
2023-10-26,8.989999771118164
2023-10-27,8.770000457763672
2023-10-30,8.84000015258789
2023-10-31,8.899999618530273
2023-11-01,8.920000076293945
2023-11-02,8.930000305175781
2023-11-03,9.270000457763672
2023-11-06,9.210000038146973
2023-11-07,9.130000114440918
2023-11-08,9.220000267028809
2023-11-09,9.0600004196167
2023-11-10,9.199999809265137
2023-11-13,8.949999809265137
2023-11-14,9.220000267028809
2023-11-15,9.359999656677246
2023-11-16,9.170000076293945
2023-11-17,9.449999809265137
2023-11-20,9.470000267028809
2023-11-21,9.380000114440918
2023-11-22,9.369999885559082
2023-11-24,9.430000305175781
2023-11-27,9.34000015258789
2023-11-28,9.140000343322754
2023-11-29,9.130000114440918
2023-11-30,9.180000305175781
2023-12-01,9.369999885559082
2023-12-04,9.680000305175781
2023-12-05,9.609999656677246
2023-12-06,9.6899995803833
2023-12-07,9.760000228881836
2023-12-08,9.829999923706055
2023-12-11,9.829999923706055
2023-12-12,9.869999885559082
2023-12-13,10.130000114440918
2023-12-14,10.390000343322754
2023-12-15,10.270000457763672
2023-12-18,10.100000381469727
2023-12-19,10.390000343322754
2023-12-20,10.449999809265137
2023-12-21,10.649999618530273
2023-12-22,10.649999618530273
2023-12-26,10.710000038146973
2023-12-27,10.770000457763672
2023-12-28,10.850000381469727
2023-12-29,10.829999923706055
2024-01-02,11.390000343322754
2024-01-03,11.369999885559082
2024-01-04,11.550000190734863
2024-01-05,11.979999542236328
2024-01-08,11.710000038146973
2024-01-09,11.600000381469727
2024-01-10,12.100000381469727
2024-01-11,12.069999694824219
2024-01-12,11.680000305175781
2024-01-16,11.75
2024-01-17,11.460000038146973
2024-01-18,11.270000457763672
2024-01-19,11.399999618530273
2024-01-22,11.640000343322754
2024-01-23,11.770000457763672
2024-01-24,11.720000267028809
2024-01-25,11.739999771118164
2024-01-26,11.930000305175781
2024-01-29,11.880000114440918
2024-01-30,11.8100004196167
2024-01-31,11.770000457763672
2024-02-01,11.869999885559082
2024-02-02,11.850000381469727
2024-02-05,11.579999923706055
2024-02-06,11.890000343322754
2024-02-07,11.739999771118164
2024-02-08,11.5600004196167
2024-02-09,11.680000305175781
2024-02-12,11.949999809265137
2024-02-13,11.970000267028809
2024-02-14,12.069999694824219
2024-02-15,12.819999694824219
2024-02-16,13.0600004196167
2024-02-20,13.239999771118164
2024-02-21,13.260000228881836
2024-02-22,13.359999656677246
2024-02-23,13.529999732971191
2024-02-26,13.430000305175781
2024-02-27,13.229999542236328
2024-02-28,12.289999961853027
2024-02-29,12.369999885559082
2024-03-01,12.59000015258789
2024-03-04,12.359999656677246
2024-03-05,12.279999732971191
2024-03-06,12.199999809265137
2024-03-07,12.329999923706055
2024-03-08,12.260000228881836
2024-03-11,11.970000267028809
2024-03-12,12.0600004196167
2024-03-13,12.050000190734863
2024-03-14,11.819999694824219
2024-03-15,11.9399995803833
2024-03-18,11.760000228881836
2024-03-19,11.869999885559082
2024-03-20,11.880000114440918
2024-03-21,12.010000228881836
2024-03-22,11.84000015258789
2024-03-25,11.829999923706055
2024-03-26,11.600000381469727
2024-03-27,11.829999923706055
2024-03-28,11.9399995803833
2024-04-01,11.9399995803833
2024-04-02,11.9399995803833
2024-04-03,12.020000457763672
2024-04-04,11.760000228881836
2024-04-05,11.800000190734863
2024-04-08,11.75
2024-04-09,11.819999694824219
2024-04-10,11.710000038146973
2024-04-11,11.569999694824219
2024-04-12,11.329999923706055
2024-04-15,11.319999694824219
2024-04-16,11.119999885559082
2024-04-17,11.100000381469727
2024-04-18,11.119999885559082
2024-04-19,11.25
2024-04-22,11.25
2024-04-23,11.359999656677246
2024-04-24,11.550000190734863
2024-04-25,11.470000267028809
2024-04-26,11.569999694824219
2024-04-29,11.779999732971191
2024-04-30,11.569999694824219
2024-05-01,11.630000114440918
2024-05-02,11.600000381469727
2024-05-03,11.779999732971191
2024-05-06,11.819999694824219
2024-05-07,11.720000267028809
2024-05-08,11.8100004196167
2024-05-09,11.220000267028809
2024-05-10,11.15999984741211
2024-05-13,11.359999656677246
2024-05-14,11.140000343322754
2024-05-15,11.069999694824219
2024-05-16,11.020000457763672
2024-05-17,10.979999542236328
2024-05-20,11.069999694824219
2024-05-21,10.960000038146973
2024-05-22,10.880000114440918
2024-05-23,10.529999732971191
2024-05-24,10.40999984741211
2024-05-28,10.390000343322754
2024-05-29,10.3100004196167
2024-05-30,10.479999542236328
2024-05-31,10.600000381469727
2024-06-03,10.579999923706055
2024-06-04,10.529999732971191
2024-06-05,10.489999771118164
2024-06-06,10.420000076293945
2024-06-07,10.470000267028809
2024-06-10,10.510000228881836
2024-06-11,10.640000343322754
2024-06-12,10.630000114440918
2024-06-13,10.390000343322754
2024-06-14,10.170000076293945
2024-06-17,10.109999656677246
2024-06-18,10.050000190734863
2024-06-20,10.260000228881836
2024-06-21,10.470000267028809
2024-06-24,10.470000267028809
2024-06-25,10.3100004196167
2024-06-26,10.430000305175781
2024-06-27,10.479999542236328
2024-06-28,10.630000114440918
2024-07-01,10.59000015258789
2024-07-02,10.430000305175781
2024-07-03,10.380000114440918
2024-07-05,10.319999694824219
2024-07-08,10.609999656677246
2024-07-09,10.800000190734863
2024-07-10,10.890000343322754
2024-07-11,11.1899995803833
2024-07-12,11.239999771118164
2024-07-15,11.0
2024-07-16,11.380000114440918
2024-07-17,11.84000015258789
2024-07-18,11.770000457763672
2024-07-19,11.84000015258789
2024-07-22,11.670000076293945
2024-07-23,11.5
2024-07-24,11.699999809265137
2024-07-25,11.760000228881836
2024-07-26,12.079999923706055
2024-07-29,11.899999618530273
2024-07-30,12.130000114440918
2024-07-31,12.0600004196167
2024-08-01,11.960000038146973
2024-08-02,11.869999885559082
2024-08-05,11.5600004196167
2024-08-06,11.350000381469727
2024-08-07,11.359999656677246
2024-08-08,12.100000381469727
2024-08-09,11.779999732971191
2024-08-12,11.569999694824219
2024-08-13,11.569999694824219
2024-08-14,11.399999618530273
2024-08-15,11.670000076293945
2024-08-16,11.65999984741211
2024-08-19,11.829999923706055
2024-08-20,11.65999984741211
2024-08-21,11.720000267028809
2024-08-22,11.699999809265137
2024-08-23,11.760000228881836
2024-08-26,11.75
2024-08-27,11.6899995803833
2024-08-28,11.899999618530273
2024-08-29,11.890000343322754
2024-08-30,12.079999923706055
2024-09-03,11.890000343322754
2024-09-04,11.779999732971191
2024-09-05,11.670000076293945
2024-09-06,11.270000457763672
2024-09-09,11.130000114440918
2024-09-10,11.170000076293945
2024-09-11,11.34000015258789
2024-09-12,11.75
2024-09-13,11.65999984741211
2024-09-16,11.8100004196167
2024-09-17,11.819999694824219
2024-09-18,11.899999618530273
2024-09-19,11.899999618530273
2024-09-20,11.390000343322754
2024-09-23,11.470000267028809
2024-09-24,11.449999809265137
2024-09-25,11.270000457763672
2024-09-26,11.619999885559082
2024-09-27,11.550000190734863
2024-09-30,11.609999656677246
2024-10-01,11.489999771118164
2024-10-02,11.470000267028809
2024-10-03,11.430000305175781
2024-10-04,11.59000015258789
2024-10-07,11.329999923706055
2024-10-08,11.319999694824219
2024-10-09,11.40999984741211
2024-10-10,11.329999923706055
2024-10-11,11.380000114440918
2024-10-14,11.390000343322754
2024-10-15,11.84000015258789
2024-10-16,11.819999694824219
2024-10-17,11.710000038146973
2024-10-18,11.760000228881836
2024-10-21,11.569999694824219
2024-10-22,11.670000076293945
2024-10-23,11.550000190734863
2024-10-24,11.479999542236328
2024-10-25,11.4399995803833
2024-10-28,11.760000228881836
2024-10-29,11.739999771118164
2024-10-30,11.890000343322754
2024-10-31,11.600000381469727
2024-11-01,11.619999885559082
2024-11-04,11.449999809265137
2024-11-05,11.609999656677246
2024-11-06,11.609999656677246
2024-11-07,13.180000305175781
2024-11-08,12.960000038146973
2024-11-11,13.09000015258789
2024-11-12,12.930000305175781
2024-11-13,13.0
2024-11-14,12.619999885559082
2024-11-15,12.829999923706055
2024-11-18,13.0
2024-11-19,13.050000190734863
2024-11-20,13.130000114440918
2024-11-21,13.25
