Date,FUTU
2023-02-24,45.66999816894531
2023-02-27,46.470001220703125
2023-02-28,49.209999084472656
2023-03-01,49.119998931884766
2023-03-02,51.52000045776367
2023-03-03,50.22999954223633
2023-03-06,49.38999938964844
2023-03-07,49.099998474121094
2023-03-08,48.66999816894531
2023-03-09,45.95000076293945
2023-03-10,45.33000183105469
2023-03-13,46.04999923706055
2023-03-14,46.91999816894531
2023-03-15,45.380001068115234
2023-03-16,46.13999938964844
2023-03-17,45.06999969482422
2023-03-20,44.06999969482422
2023-03-21,45.75
2023-03-22,46.02000045776367
2023-03-23,48.68000030517578
2023-03-24,49.279998779296875
2023-03-27,49.310001373291016
2023-03-28,46.20000076293945
2023-03-29,49.38999938964844
2023-03-30,51.77000045776367
2023-03-31,51.849998474121094
2023-04-03,51.54999923706055
2023-04-04,51.02000045776367
2023-04-05,48.29999923706055
2023-04-06,49.0
2023-04-10,48.040000915527344
2023-04-11,49.86000061035156
2023-04-12,47.560001373291016
2023-04-13,48.04999923706055
2023-04-14,47.810001373291016
2023-04-17,49.209999084472656
2023-04-18,49.310001373291016
2023-04-19,49.029998779296875
2023-04-20,47.029998779296875
2023-04-21,46.2599983215332
2023-04-24,44.13999938964844
2023-04-25,42.93000030517578
2023-04-26,43.060001373291016
2023-04-27,43.7599983215332
2023-04-28,44.27000045776367
2023-05-01,43.5099983215332
2023-05-02,42.599998474121094
2023-05-03,42.7599983215332
2023-05-04,42.36000061035156
2023-05-05,42.40999984741211
2023-05-08,41.2599983215332
2023-05-09,42.63999938964844
2023-05-10,41.9900016784668
2023-05-11,42.95000076293945
2023-05-12,41.0099983215332
2023-05-15,43.150001525878906
2023-05-16,41.2400016784668
2023-05-17,41.41999816894531
2023-05-18,38.65999984741211
2023-05-19,38.09000015258789
2023-05-22,39.56999969482422
2023-05-23,38.619998931884766
2023-05-24,39.119998931884766
2023-05-25,37.959999084472656
2023-05-26,38.39500045776367
2023-05-30,36.939998626708984
2023-05-31,36.86000061035156
2023-06-01,38.209999084472656
2023-06-02,38.97999954223633
2023-06-05,39.119998931884766
2023-06-06,40.224998474121094
2023-06-07,40.189998626708984
2023-06-08,40.369998931884766
2023-06-09,41.70000076293945
2023-06-12,40.81999969482422
2023-06-13,41.52000045776367
2023-06-14,41.91999816894531
2023-06-15,42.529998779296875
2023-06-16,42.029998779296875
2023-06-20,39.47999954223633
2023-06-21,39.900001525878906
2023-06-22,39.84000015258789
2023-06-23,38.9900016784668
2023-06-26,38.959999084472656
2023-06-27,39.83000183105469
2023-06-28,39.900001525878906
2023-06-29,39.650001525878906
2023-06-30,39.7400016784668
2023-07-03,41.119998931884766
2023-07-05,42.060001373291016
2023-07-06,39.83000183105469
2023-07-07,42.34000015258789
2023-07-10,42.619998931884766
2023-07-11,43.41999816894531
2023-07-12,45.27000045776367
2023-07-13,46.33000183105469
2023-07-14,46.970001220703125
2023-07-17,46.560001373291016
2023-07-18,44.02000045776367
2023-07-19,47.06999969482422
2023-07-20,47.40999984741211
2023-07-21,46.45000076293945
2023-07-24,49.380001068115234
2023-07-25,51.2599983215332
2023-07-26,52.88999938964844
2023-07-27,54.41999816894531
2023-07-28,58.709999084472656
2023-07-31,60.20000076293945
2023-08-01,59.880001068115234
2023-08-02,55.439998626708984
2023-08-03,58.53499984741211
2023-08-04,57.310001373291016
2023-08-07,56.33000183105469
2023-08-08,54.279998779296875
2023-08-09,53.79999923706055
2023-08-10,53.72999954223633
2023-08-11,49.220001220703125
2023-08-14,49.119998931884766
2023-08-15,48.209999084472656
2023-08-16,49.13999938964844
2023-08-17,49.08000183105469
2023-08-18,48.13999938964844
2023-08-21,48.63999938964844
2023-08-22,48.369998931884766
2023-08-23,48.79999923706055
2023-08-24,49.400001525878906
2023-08-25,51.060001373291016
2023-08-28,55.0
2023-08-29,60.0099983215332
2023-08-30,60.68000030517578
2023-08-31,59.599998474121094
2023-09-01,63.38999938964844
2023-09-05,62.720001220703125
2023-09-06,64.19000244140625
2023-09-07,60.0
2023-09-08,57.95000076293945
2023-09-11,58.75
2023-09-12,59.11000061035156
2023-09-13,58.880001068115234
2023-09-14,59.599998474121094
2023-09-15,59.150001525878906
2023-09-18,58.9900016784668
2023-09-19,58.880001068115234
2023-09-20,59.47999954223633
2023-09-21,57.09000015258789
2023-09-22,59.029998779296875
2023-09-25,58.060001373291016
2023-09-26,57.5
2023-09-27,57.529998779296875
2023-09-28,57.959999084472656
2023-09-29,57.810001373291016
2023-10-02,57.11000061035156
2023-10-03,55.2599983215332
2023-10-04,54.470001220703125
2023-10-05,53.40999984741211
2023-10-06,57.369998931884766
2023-10-09,58.970001220703125
2023-10-10,62.7599983215332
2023-10-11,63.95000076293945
2023-10-12,61.52000045776367
2023-10-13,62.380001068115234
2023-10-16,62.09000015258789
2023-10-17,62.369998931884766
2023-10-18,62.13999938964844
2023-10-19,58.43000030517578
2023-10-20,57.779998779296875
2023-10-23,57.47999954223633
2023-10-24,59.63999938964844
2023-10-25,56.060001373291016
2023-10-26,57.5099983215332
2023-10-27,57.36000061035156
2023-10-30,57.79999923706055
2023-10-31,55.45000076293945
2023-11-01,55.75
2023-11-02,55.790000915527344
2023-11-03,58.720001220703125
2023-11-06,61.43000030517578
2023-11-07,60.61000061035156
2023-11-08,59.099998474121094
2023-11-09,57.279998779296875
2023-11-10,57.959999084472656
2023-11-13,60.56999969482422
2023-11-14,60.72999954223633
2023-11-15,62.150001525878906
2023-11-16,59.529998779296875
2023-11-17,59.56999969482422
2023-11-20,62.54999923706055
2023-11-21,60.369998931884766
2023-11-22,59.380001068115234
2023-11-24,58.72999954223633
2023-11-27,56.72999954223633
2023-11-28,55.86000061035156
2023-11-29,54.540000915527344
2023-11-30,53.91999816894531
2023-12-01,54.43000030517578
2023-12-04,52.720001220703125
2023-12-05,52.84000015258789
2023-12-06,51.9900016784668
2023-12-07,51.15999984741211
2023-12-08,52.060001373291016
2023-12-11,52.810001373291016
2023-12-12,52.95000076293945
2023-12-13,52.779998779296875
2023-12-14,55.0
2023-12-15,54.95000076293945
2023-12-18,51.70000076293945
2023-12-19,52.83000183105469
2023-12-20,50.97999954223633
2023-12-21,53.0099983215332
2023-12-22,51.5
2023-12-26,51.88999938964844
2023-12-27,51.970001220703125
2023-12-28,54.16999816894531
2023-12-29,54.630001068115234
2024-01-02,51.4900016784668
2024-01-03,52.150001525878906
2024-01-04,52.369998931884766
2024-01-05,51.5099983215332
2024-01-08,50.93000030517578
2024-01-09,48.95000076293945
2024-01-10,48.22999954223633
2024-01-11,48.47999954223633
2024-01-12,47.790000915527344
2024-01-16,46.400001525878906
2024-01-17,46.5
2024-01-18,46.11000061035156
2024-01-19,46.86000061035156
2024-01-22,45.060001373291016
2024-01-23,47.38999938964844
2024-01-24,49.11000061035156
2024-01-25,49.02000045776367
2024-01-26,48.97999954223633
2024-01-29,47.77000045776367
2024-01-30,46.880001068115234
2024-01-31,46.720001220703125
2024-02-01,46.900001525878906
2024-02-02,46.20000076293945
2024-02-05,45.95000076293945
2024-02-06,49.099998474121094
2024-02-07,48.5099983215332
2024-02-08,48.16999816894531
2024-02-09,48.529998779296875
2024-02-12,48.72999954223633
2024-02-13,47.97999954223633
2024-02-14,49.970001220703125
2024-02-15,50.689998626708984
2024-02-16,52.28499984741211
2024-02-20,49.7599983215332
2024-02-21,49.93000030517578
2024-02-22,50.47999954223633
2024-02-23,50.54999923706055
2024-02-26,51.34000015258789
2024-02-27,52.959999084472656
2024-02-28,52.220001220703125
2024-02-29,53.52000045776367
2024-03-01,55.56999969482422
2024-03-04,55.7599983215332
2024-03-05,55.31999969482422
2024-03-06,56.619998931884766
2024-03-07,56.16999816894531
2024-03-08,57.2400016784668
2024-03-11,59.45000076293945
2024-03-12,64.0199966430664
2024-03-13,65.4000015258789
2024-03-14,56.400001525878906
2024-03-15,54.25
2024-03-18,56.97999954223633
2024-03-19,56.529998779296875
2024-03-20,57.68000030517578
2024-03-21,55.380001068115234
2024-03-22,54.189998626708984
2024-03-25,54.25
2024-03-26,53.369998931884766
2024-03-27,53.709999084472656
2024-03-28,54.150001525878906
2024-04-01,56.70000076293945
2024-04-02,55.380001068115234
2024-04-03,56.11000061035156
2024-04-04,55.90999984741211
2024-04-05,56.47999954223633
2024-04-08,57.709999084472656
2024-04-09,59.439998626708984
2024-04-10,59.0
2024-04-11,60.04999923706055
2024-04-12,57.4900016784668
2024-04-15,56.790000915527344
2024-04-16,54.779998779296875
2024-04-17,54.33000183105469
2024-04-18,54.849998474121094
2024-04-19,54.77000045776367
2024-04-22,55.54999923706055
2024-04-23,61.93000030517578
2024-04-24,63.97999954223633
2024-04-25,63.0
2024-04-26,66.37999725341797
2024-04-29,65.27999877929688
2024-04-30,64.30999755859375
2024-05-01,64.0999984741211
2024-05-02,71.70999908447266
2024-05-03,71.77999877929688
2024-05-06,73.48500061035156
2024-05-07,71.05999755859375
2024-05-08,69.01499938964844
2024-05-09,69.88999938964844
2024-05-10,68.9000015258789
2024-05-13,72.52999877929688
2024-05-14,73.5199966430664
2024-05-15,74.56999969482422
2024-05-16,77.77999877929688
2024-05-17,80.41000366210938
2024-05-20,78.62999725341797
2024-05-21,76.76000213623047
2024-05-22,76.58999633789062
2024-05-23,73.80000305175781
2024-05-24,74.63999938964844
2024-05-28,76.91000366210938
2024-05-29,76.36000061035156
2024-05-30,74.69000244140625
2024-05-31,75.13999938964844
2024-06-03,74.4000015258789
2024-06-04,74.33000183105469
2024-06-05,75.37999725341797
2024-06-06,76.4800033569336
2024-06-07,74.9000015258789
2024-06-10,74.87999725341797
2024-06-11,74.61000061035156
2024-06-12,73.56999969482422
2024-06-13,71.58000183105469
2024-06-14,71.05999755859375
2024-06-17,69.05000305175781
2024-06-18,67.4800033569336
2024-06-20,66.16999816894531
2024-06-21,67.94000244140625
2024-06-24,69.45999908447266
2024-06-25,67.91999816894531
2024-06-26,67.54000091552734
2024-06-27,65.79000091552734
2024-06-28,65.6050033569336
2024-07-01,64.16999816894531
2024-07-02,66.0199966430664
2024-07-03,68.79000091552734
2024-07-05,70.9000015258789
2024-07-08,65.6500015258789
2024-07-09,67.61000061035156
2024-07-10,69.45999908447266
2024-07-11,68.80000305175781
2024-07-12,68.56999969482422
2024-07-15,67.61000061035156
2024-07-16,67.68000030517578
2024-07-17,63.810001373291016
2024-07-18,62.91999816894531
2024-07-19,61.61000061035156
2024-07-22,62.16999816894531
2024-07-23,62.810001373291016
2024-07-24,60.900001525878906
2024-07-25,60.310001373291016
2024-07-26,61.2400016784668
2024-07-29,61.29999923706055
2024-07-30,60.189998626708984
2024-07-31,63.279998779296875
2024-08-01,59.689998626708984
2024-08-02,57.275001525878906
2024-08-05,55.540000915527344
2024-08-06,58.119998931884766
2024-08-07,57.290000915527344
2024-08-08,58.70000076293945
2024-08-09,58.2400016784668
2024-08-12,58.880001068115234
2024-08-13,60.81999969482422
2024-08-14,60.939998626708984
2024-08-15,61.47999954223633
2024-08-16,61.5099983215332
2024-08-19,62.52000045776367
2024-08-20,59.709999084472656
2024-08-21,62.66999816894531
2024-08-22,62.7400016784668
2024-08-23,62.91999816894531
2024-08-26,61.20000076293945
2024-08-27,61.52000045776367
2024-08-28,58.9900016784668
2024-08-29,60.38999938964844
2024-08-30,63.560001373291016
2024-09-03,61.18000030517578
2024-09-04,59.560001373291016
2024-09-05,60.45000076293945
2024-09-06,58.689998626708984
2024-09-09,59.18000030517578
2024-09-10,58.439998626708984
2024-09-11,59.61000061035156
2024-09-12,56.959999084472656
2024-09-13,57.58000183105469
2024-09-16,57.540000915527344
2024-09-17,60.369998931884766
2024-09-18,59.5099983215332
2024-09-19,67.80999755859375
2024-09-20,65.52999877929688
2024-09-23,67.29000091552734
2024-09-24,74.87999725341797
2024-09-25,75.5199966430664
2024-09-26,81.47000122070312
2024-09-27,85.68000030517578
2024-09-30,95.6500015258789
2024-10-01,107.54000091552734
2024-10-02,112.8499984741211
2024-10-03,122.79000091552734
2024-10-04,127.9800033569336
2024-10-07,128.92999267578125
2024-10-08,112.08000183105469
2024-10-09,110.91999816894531
2024-10-10,107.16999816894531
2024-10-11,111.0199966430664
2024-10-14,106.3499984741211
2024-10-15,96.20999908447266
2024-10-16,95.25
2024-10-17,89.70999908447266
2024-10-18,93.26000213623047
2024-10-21,92.33000183105469
2024-10-22,92.37000274658203
2024-10-23,88.80000305175781
2024-10-24,88.13999938964844
2024-10-25,92.58000183105469
2024-10-28,96.87999725341797
2024-10-29,98.16999816894531
2024-10-30,96.13999938964844
2024-10-31,94.98999786376953
2024-11-01,95.08000183105469
2024-11-04,96.9000015258789
2024-11-05,99.08000183105469
2024-11-06,96.65499877929688
2024-11-07,108.66000366210938
2024-11-08,94.51000213623047
2024-11-11,101.91000366210938
2024-11-12,93.0199966430664
2024-11-13,90.73999786376953
2024-11-14,88.68000030517578
2024-11-15,89.08000183105469
2024-11-18,92.30000305175781
2024-11-19,86.69999694824219
2024-11-20,88.98999786376953
2024-11-21,84.69000244140625
