Date,WDC
2022-06-14,49.2400016784668
2022-06-15,49.95000076293945
2022-06-16,46.349998474121094
2022-06-17,46.349998474121094
2022-06-21,46.5
2022-06-22,45.52000045776367
2022-06-23,45.91999816894531
2022-06-24,47.06999969482422
2022-06-27,47.58000183105469
2022-06-28,46.7400016784668
2022-06-29,45.400001525878906
2022-06-30,44.83000183105469
2022-07-01,43.41999816894531
2022-07-05,43.790000915527344
2022-07-06,43.77000045776367
2022-07-07,44.86000061035156
2022-07-08,45.2400016784668
2022-07-11,44.81999969482422
2022-07-12,46.029998779296875
2022-07-13,46.310001373291016
2022-07-14,46.0099983215332
2022-07-15,47.40999984741211
2022-07-18,46.900001525878906
2022-07-19,48.560001373291016
2022-07-20,49.59000015258789
2022-07-21,50.43000030517578
2022-07-22,47.220001220703125
2022-07-25,46.84000015258789
2022-07-26,46.95000076293945
2022-07-27,48.43000030517578
2022-07-28,48.720001220703125
2022-07-29,49.099998474121094
2022-08-01,49.119998931884766
2022-08-02,48.470001220703125
2022-08-03,49.38999938964844
2022-08-04,49.90999984741211
2022-08-05,47.09000015258789
2022-08-08,47.58000183105469
2022-08-09,46.310001373291016
2022-08-10,47.68000030517578
2022-08-11,49.060001373291016
2022-08-12,50.66999816894531
2022-08-15,49.61000061035156
2022-08-16,49.2400016784668
2022-08-17,48.20000076293945
2022-08-18,48.720001220703125
2022-08-19,47.66999816894531
2022-08-22,46.060001373291016
2022-08-23,45.849998474121094
2022-08-24,46.209999084472656
2022-08-25,47.90999984741211
2022-08-26,45.4900016784668
2022-08-29,44.7599983215332
2022-08-30,43.36000061035156
2022-08-31,42.2599983215332
2022-09-01,41.9900016784668
2022-09-02,41.650001525878906
2022-09-06,40.970001220703125
2022-09-07,41.45000076293945
2022-09-08,42.40999984741211
2022-09-09,43.79999923706055
2022-09-12,43.27000045776367
2022-09-13,39.31999969482422
2022-09-14,38.33000183105469
2022-09-15,37.77000045776367
2022-09-16,37.220001220703125
2022-09-19,36.619998931884766
2022-09-20,35.540000915527344
2022-09-21,34.779998779296875
2022-09-22,33.81999969482422
2022-09-23,33.84000015258789
2022-09-26,32.400001525878906
2022-09-27,32.720001220703125
2022-09-28,33.150001525878906
2022-09-29,32.18000030517578
2022-09-30,32.54999923706055
2022-10-03,34.04999923706055
2022-10-04,36.459999084472656
2022-10-05,37.16999816894531
2022-10-06,37.060001373291016
2022-10-07,35.7400016784668
2022-10-10,34.65999984741211
2022-10-11,34.81999969482422
2022-10-12,34.279998779296875
2022-10-13,35.099998474121094
2022-10-14,33.720001220703125
2022-10-17,33.88999938964844
2022-10-18,33.61000061035156
2022-10-19,33.36000061035156
2022-10-20,33.470001220703125
2022-10-21,34.86000061035156
2022-10-24,34.91999816894531
2022-10-25,35.290000915527344
2022-10-26,35.279998779296875
2022-10-27,34.34000015258789
2022-10-28,35.5
2022-10-31,34.369998931884766
2022-11-01,35.70000076293945
2022-11-02,34.58000183105469
2022-11-03,33.709999084472656
2022-11-04,35.439998626708984
2022-11-07,36.619998931884766
2022-11-08,36.52000045776367
2022-11-09,34.349998474121094
2022-11-10,37.75
2022-11-11,39.75
2022-11-14,39.599998474121094
2022-11-15,39.459999084472656
2022-11-16,36.41999816894531
2022-11-17,36.529998779296875
2022-11-18,36.86000061035156
2022-11-21,35.95000076293945
2022-11-22,36.22999954223633
2022-11-23,37.0
2022-11-25,37.34000015258789
2022-11-28,36.11000061035156
2022-11-29,36.029998779296875
2022-11-30,36.75
2022-12-01,35.84000015258789
2022-12-02,35.45000076293945
2022-12-05,34.790000915527344
2022-12-06,33.88999938964844
2022-12-07,34.13999938964844
2022-12-08,35.22999954223633
2022-12-09,35.709999084472656
2022-12-12,36.209999084472656
2022-12-13,36.29999923706055
2022-12-14,35.83000183105469
2022-12-15,32.209999084472656
2022-12-16,31.940000534057617
2022-12-19,31.559999465942383
2022-12-20,32.08000183105469
2022-12-21,31.3799991607666
2022-12-22,30.639999389648438
2022-12-23,30.59000015258789
2022-12-27,31.170000076293945
2022-12-28,30.209999084472656
2022-12-29,31.56999969482422
2022-12-30,31.549999237060547
2023-01-03,31.40999984741211
2023-01-04,33.04999923706055
2023-01-05,35.22999954223633
2023-01-06,37.16999816894531
2023-01-09,37.59000015258789
2023-01-10,38.16999816894531
2023-01-11,38.41999816894531
2023-01-12,37.959999084472656
2023-01-13,37.220001220703125
2023-01-17,37.31999969482422
2023-01-18,37.470001220703125
2023-01-19,37.54999923706055
2023-01-20,38.459999084472656
2023-01-23,41.790000915527344
2023-01-24,41.099998474121094
2023-01-25,41.310001373291016
2023-01-26,43.7599983215332
2023-01-27,44.970001220703125
2023-01-30,44.2400016784668
2023-01-31,43.95000076293945
2023-02-01,43.31999969482422
2023-02-02,44.58000183105469
2023-02-03,43.25
2023-02-06,42.25
2023-02-07,43.08000183105469
2023-02-08,42.7400016784668
2023-02-09,41.9900016784668
2023-02-10,43.0099983215332
2023-02-13,43.040000915527344
2023-02-14,43.63999938964844
2023-02-15,43.66999816894531
2023-02-16,42.56999969482422
2023-02-17,41.58000183105469
2023-02-21,40.04999923706055
2023-02-22,39.56999969482422
2023-02-23,39.790000915527344
2023-02-24,39.11000061035156
2023-02-27,38.5099983215332
2023-02-28,38.47999954223633
2023-03-01,38.119998931884766
2023-03-02,38.380001068115234
2023-03-03,38.59000015258789
2023-03-06,37.779998779296875
2023-03-07,37.310001373291016
2023-03-08,37.900001525878906
2023-03-09,37.060001373291016
2023-03-10,36.060001373291016
2023-03-13,35.31999969482422
2023-03-14,35.290000915527344
2023-03-15,34.38999938964844
2023-03-16,35.34000015258789
2023-03-17,35.08000183105469
2023-03-20,35.20000076293945
2023-03-21,35.470001220703125
2023-03-22,34.70000076293945
2023-03-23,35.27000045776367
2023-03-24,35.2599983215332
2023-03-27,35.209999084472656
2023-03-28,34.61000061035156
2023-03-29,36.599998474121094
2023-03-30,37.279998779296875
2023-03-31,37.66999816894531
2023-04-03,37.20000076293945
2023-04-04,35.939998626708984
2023-04-05,35.060001373291016
2023-04-06,35.150001525878906
2023-04-10,38.040000915527344
2023-04-11,38.369998931884766
2023-04-12,38.0
2023-04-13,36.880001068115234
2023-04-14,35.459999084472656
2023-04-17,36.02000045776367
2023-04-18,35.720001220703125
2023-04-19,34.619998931884766
2023-04-20,33.31999969482422
2023-04-21,33.439998626708984
2023-04-24,32.900001525878906
2023-04-25,32.09000015258789
2023-04-26,32.68000030517578
2023-04-27,32.7599983215332
2023-04-28,34.439998626708984
2023-05-01,34.060001373291016
2023-05-02,33.470001220703125
2023-05-03,33.04999923706055
2023-05-04,33.040000915527344
2023-05-05,33.45000076293945
2023-05-08,34.18000030517578
2023-05-09,33.599998474121094
2023-05-10,32.880001068115234
2023-05-11,32.54999923706055
2023-05-12,33.029998779296875
2023-05-15,36.75
2023-05-16,36.61000061035156
2023-05-17,36.97999954223633
2023-05-18,38.7400016784668
2023-05-19,38.31999969482422
2023-05-22,38.369998931884766
2023-05-23,37.79999923706055
2023-05-24,37.22999954223633
2023-05-25,37.849998474121094
2023-05-26,39.709999084472656
2023-05-30,39.95000076293945
2023-05-31,38.72999954223633
2023-06-01,38.970001220703125
2023-06-02,40.2400016784668
2023-06-05,39.0
2023-06-06,39.47999954223633
2023-06-07,40.02000045776367
2023-06-08,40.099998474121094
2023-06-09,39.779998779296875
2023-06-12,40.310001373291016
2023-06-13,40.58000183105469
2023-06-14,40.459999084472656
2023-06-15,41.08000183105469
2023-06-16,40.470001220703125
2023-06-20,39.119998931884766
2023-06-21,38.41999816894531
2023-06-22,38.349998474121094
2023-06-23,37.86000061035156
2023-06-26,37.560001373291016
2023-06-27,38.209999084472656
2023-06-28,37.849998474121094
2023-06-29,37.599998474121094
2023-06-30,37.93000030517578
2023-07-03,38.5099983215332
2023-07-05,37.65999984741211
2023-07-06,37.36000061035156
2023-07-07,37.66999816894531
2023-07-10,37.869998931884766
2023-07-11,38.36000061035156
2023-07-12,38.41999816894531
2023-07-13,39.36000061035156
2023-07-14,39.65999984741211
2023-07-17,39.13999938964844
2023-07-18,38.459999084472656
2023-07-19,38.93000030517578
2023-07-20,38.279998779296875
2023-07-21,38.29999923706055
2023-07-24,38.91999816894531
2023-07-25,38.63999938964844
2023-07-26,38.880001068115234
2023-07-27,41.68000030517578
2023-07-28,42.029998779296875
2023-07-31,42.560001373291016
2023-08-01,42.869998931884766
2023-08-02,42.41999816894531
2023-08-03,43.2599983215332
2023-08-04,43.45000076293945
2023-08-07,43.5
2023-08-08,43.15999984741211
2023-08-09,42.58000183105469
2023-08-10,42.150001525878906
2023-08-11,41.880001068115234
2023-08-14,42.599998474121094
2023-08-15,41.04999923706055
2023-08-16,40.41999816894531
2023-08-17,40.290000915527344
2023-08-18,39.7400016784668
2023-08-21,40.400001525878906
2023-08-22,40.41999816894531
2023-08-23,41.04999923706055
2023-08-24,39.869998931884766
2023-08-25,39.4900016784668
2023-08-28,41.40999984741211
2023-08-29,41.54999923706055
2023-08-30,42.52000045776367
2023-08-31,45.0
2023-09-01,45.959999084472656
2023-09-05,45.790000915527344
2023-09-06,45.439998626708984
2023-09-07,43.43000030517578
2023-09-08,43.470001220703125
2023-09-11,42.900001525878906
2023-09-12,42.29999923706055
2023-09-13,43.220001220703125
2023-09-14,43.689998626708984
2023-09-15,43.599998474121094
2023-09-18,43.650001525878906
2023-09-19,43.91999816894531
2023-09-20,45.650001525878906
2023-09-21,44.439998626708984
2023-09-22,45.13999938964844
2023-09-25,44.619998931884766
2023-09-26,44.27000045776367
2023-09-27,44.560001373291016
2023-09-28,45.79999923706055
2023-09-29,45.630001068115234
2023-10-02,45.470001220703125
2023-10-03,44.81999969482422
2023-10-04,45.290000915527344
2023-10-05,46.11000061035156
2023-10-06,46.400001525878906
2023-10-09,45.400001525878906
2023-10-10,45.349998474121094
2023-10-11,46.38999938964844
2023-10-12,45.619998931884766
2023-10-13,45.70000076293945
2023-10-16,45.75
2023-10-17,44.13999938964844
2023-10-18,44.45000076293945
2023-10-19,43.060001373291016
2023-10-20,42.86000061035156
2023-10-23,41.810001373291016
2023-10-24,42.959999084472656
2023-10-25,42.18000030517578
2023-10-26,38.2599983215332
2023-10-27,38.970001220703125
2023-10-30,41.79999923706055
2023-10-31,40.150001525878906
2023-11-01,41.7400016784668
2023-11-02,42.15999984741211
2023-11-03,43.0099983215332
2023-11-06,43.16999816894531
2023-11-07,43.09000015258789
2023-11-08,43.2599983215332
2023-11-09,44.18000030517578
2023-11-10,45.0
2023-11-13,45.18000030517578
2023-11-14,45.869998931884766
2023-11-15,46.029998779296875
2023-11-16,46.0099983215332
2023-11-17,46.619998931884766
2023-11-20,47.349998474121094
2023-11-21,46.2400016784668
2023-11-22,46.90999984741211
2023-11-24,46.599998474121094
2023-11-27,47.209999084472656
2023-11-28,46.88999938964844
2023-11-29,47.31999969482422
2023-11-30,48.310001373291016
2023-12-01,48.38999938964844
2023-12-04,47.470001220703125
2023-12-05,46.77000045776367
2023-12-06,46.81999969482422
2023-12-07,47.310001373291016
2023-12-08,47.86000061035156
2023-12-11,49.2400016784668
2023-12-12,49.619998931884766
2023-12-13,50.43000030517578
2023-12-14,51.150001525878906
2023-12-15,50.68000030517578
2023-12-18,50.52000045776367
2023-12-19,50.939998626708984
2023-12-20,49.40999984741211
2023-12-21,52.380001068115234
2023-12-22,52.65999984741211
2023-12-26,52.7599983215332
2023-12-27,52.41999816894531
2023-12-28,52.93000030517578
2023-12-29,52.369998931884766
2024-01-02,50.86000061035156
2024-01-03,50.34000015258789
2024-01-04,50.02000045776367
2024-01-05,50.04999923706055
2024-01-08,50.189998626708984
2024-01-09,49.43000030517578
2024-01-10,50.5099983215332
2024-01-11,50.599998474121094
2024-01-12,50.0099983215332
2024-01-16,52.22999954223633
2024-01-17,52.31999969482422
2024-01-18,53.54999923706055
2024-01-19,54.77000045776367
2024-01-22,57.0
2024-01-23,57.72999954223633
2024-01-24,58.029998779296875
2024-01-25,60.33000183105469
2024-01-26,58.22999954223633
2024-01-29,59.75
2024-01-30,58.119998931884766
2024-01-31,57.25
2024-02-01,57.400001525878906
2024-02-02,58.15999984741211
2024-02-05,58.470001220703125
2024-02-06,58.45000076293945
2024-02-07,57.939998626708984
2024-02-08,57.119998931884766
2024-02-09,56.81999969482422
2024-02-12,57.31999969482422
2024-02-13,55.34000015258789
2024-02-14,56.08000183105469
2024-02-15,56.0099983215332
2024-02-16,54.0
2024-02-20,54.130001068115234
2024-02-21,53.38999938964844
2024-02-22,55.70000076293945
2024-02-23,56.060001373291016
2024-02-26,57.08000183105469
2024-02-27,57.47999954223633
2024-02-28,57.459999084472656
2024-02-29,59.470001220703125
2024-03-01,64.30000305175781
2024-03-04,64.31999969482422
2024-03-05,63.4900016784668
2024-03-06,64.69999694824219
2024-03-07,64.27999877929688
2024-03-08,63.0
2024-03-11,62.04999923706055
2024-03-12,62.970001220703125
2024-03-13,62.47999954223633
2024-03-14,60.79999923706055
2024-03-15,59.790000915527344
2024-03-18,59.310001373291016
2024-03-19,59.810001373291016
2024-03-20,60.720001220703125
2024-03-21,63.7400016784668
2024-03-22,63.939998626708984
2024-03-25,64.9800033569336
2024-03-26,68.1500015258789
2024-03-27,67.63999938964844
2024-03-28,68.23999786376953
2024-04-01,70.8499984741211
2024-04-02,68.83000183105469
2024-04-03,71.62000274658203
2024-04-04,70.54000091552734
2024-04-05,73.11000061035156
2024-04-08,72.94999694824219
2024-04-09,72.6500015258789
2024-04-10,72.25
2024-04-11,73.9000015258789
2024-04-12,72.05999755859375
2024-04-15,70.43000030517578
2024-04-16,71.05999755859375
2024-04-17,70.16999816894531
2024-04-18,68.31999969482422
2024-04-19,66.05000305175781
2024-04-22,67.05000305175781
2024-04-23,69.91999816894531
2024-04-24,69.55000305175781
2024-04-25,69.44000244140625
2024-04-26,71.36000061035156
2024-04-29,69.86000061035156
2024-04-30,70.83000183105469
2024-05-01,70.51000213623047
2024-05-02,69.72000122070312
2024-05-03,70.94999694824219
2024-05-06,72.5999984741211
2024-05-07,71.48999786376953
2024-05-08,72.04000091552734
2024-05-09,72.08999633789062
2024-05-10,71.5999984741211
2024-05-13,70.97000122070312
2024-05-14,73.54000091552734
2024-05-15,75.69000244140625
2024-05-16,74.0999984741211
2024-05-17,72.0999984741211
2024-05-20,73.05000305175781
2024-05-21,74.01000213623047
2024-05-22,73.54000091552734
2024-05-23,74.16000366210938
2024-05-24,74.80999755859375
2024-05-28,76.13999938964844
2024-05-29,77.43000030517578
2024-05-30,75.51000213623047
2024-05-31,75.29000091552734
2024-06-03,74.9800033569336
2024-06-04,73.94000244140625
2024-06-05,76.9000015258789
2024-06-06,75.25
2024-06-07,74.9800033569336
2024-06-10,77.0999984741211
2024-06-11,76.5199966430664
2024-06-12,79.19000244140625
2024-06-13,79.58000183105469
2024-06-14,78.12000274658203
2024-06-17,79.86000061035156
2024-06-18,80.2300033569336
2024-06-20,76.29000091552734
2024-06-21,75.7699966430664
2024-06-24,75.4000015258789
2024-06-25,76.86000061035156
2024-06-26,75.47000122070312
2024-06-27,76.62000274658203
2024-06-28,75.7699966430664
2024-07-01,76.37999725341797
2024-07-02,78.05000305175781
2024-07-03,77.79000091552734
2024-07-05,77.16999816894531
2024-07-08,78.5
2024-07-09,78.43000030517578
2024-07-10,80.23999786376953
2024-07-11,77.83999633789062
2024-07-12,78.7699966430664
2024-07-15,78.81999969482422
2024-07-16,77.05999755859375
2024-07-17,71.79000091552734
2024-07-18,70.23999786376953
2024-07-19,69.81999969482422
2024-07-22,73.05999755859375
2024-07-23,72.95999908447266
2024-07-24,72.01000213623047
2024-07-25,66.48999786376953
2024-07-26,68.26000213623047
2024-07-29,66.43000030517578
2024-07-30,63.18000030517578
2024-07-31,67.05000305175781
2024-08-01,60.529998779296875
2024-08-02,57.22999954223633
2024-08-05,56.9900016784668
2024-08-06,57.380001068115234
2024-08-07,56.25
2024-08-08,58.97999954223633
2024-08-09,59.68000030517578
2024-08-12,60.369998931884766
2024-08-13,61.58000183105469
2024-08-14,61.5099983215332
2024-08-15,63.5
2024-08-16,64.05000305175781
2024-08-19,65.0999984741211
2024-08-20,64.41999816894531
2024-08-21,65.02999877929688
2024-08-22,64.04000091552734
2024-08-23,64.3499984741211
2024-08-26,62.689998626708984
2024-08-27,62.849998474121094
2024-08-28,62.43000030517578
2024-08-29,63.029998779296875
2024-08-30,65.58999633789062
2024-09-03,63.060001373291016
2024-09-04,62.95000076293945
2024-09-05,62.61000061035156
2024-09-06,60.77000045776367
2024-09-09,62.61000061035156
2024-09-10,62.790000915527344
2024-09-11,63.310001373291016
2024-09-12,63.25
2024-09-13,65.0199966430664
2024-09-16,64.08999633789062
2024-09-17,65.88999938964844
2024-09-18,64.41999816894531
2024-09-19,65.97000122070312
2024-09-20,66.75
2024-09-23,66.29000091552734
2024-09-24,66.45999908447266
2024-09-25,66.0
2024-09-26,70.45999908447266
2024-09-27,69.41999816894531
2024-09-30,68.29000091552734
2024-10-01,66.76000213623047
2024-10-02,66.5199966430664
2024-10-03,66.58000183105469
2024-10-04,66.3499984741211
2024-10-07,66.44000244140625
2024-10-08,66.16999816894531
2024-10-09,64.4800033569336
2024-10-10,64.05000305175781
2024-10-11,64.87999725341797
2024-10-14,66.83000183105469
2024-10-15,66.94999694824219
2024-10-16,67.79000091552734
2024-10-17,67.3499984741211
2024-10-18,67.02999877929688
2024-10-21,67.26000213623047
2024-10-22,67.76000213623047
2024-10-23,66.61000061035156
2024-10-24,66.31999969482422
2024-10-25,69.44999694824219
2024-10-28,69.70999908447266
2024-10-29,68.30000305175781
2024-10-30,67.0199966430664
2024-10-31,65.30999755859375
2024-11-01,65.87999725341797
2024-11-04,65.22000122070312
2024-11-05,66.83000183105469
2024-11-06,69.91000366210938
2024-11-07,70.44000244140625
2024-11-08,69.61000061035156
2024-11-11,67.37999725341797
2024-11-12,63.959999084472656
2024-11-13,62.72999954223633
2024-11-14,63.220001220703125
2024-11-15,62.79999923706055
2024-11-18,64.58000183105469
2024-11-19,65.29000091552734
2024-11-20,63.84000015258789
2024-11-21,65.87999725341797
