Date,GBDC
2022-12-21,13.069999694824219
2022-12-22,12.979999542236328
2022-12-23,13.239999771118164
2022-12-27,13.140000343322754
2022-12-28,13.050000190734863
2022-12-29,13.25
2022-12-30,13.15999984741211
2023-01-03,13.15999984741211
2023-01-04,13.239999771118164
2023-01-05,13.1899995803833
2023-01-06,13.149999618530273
2023-01-09,13.329999923706055
2023-01-10,13.430000305175781
2023-01-11,13.859999656677246
2023-01-12,13.829999923706055
2023-01-13,13.729999542236328
2023-01-17,13.75
2023-01-18,13.670000076293945
2023-01-19,13.569999694824219
2023-01-20,13.550000190734863
2023-01-23,13.619999885559082
2023-01-24,13.600000381469727
2023-01-25,13.670000076293945
2023-01-26,13.829999923706055
2023-01-27,13.880000114440918
2023-01-30,13.6899995803833
2023-01-31,13.699999809265137
2023-02-01,13.960000038146973
2023-02-02,13.9399995803833
2023-02-03,13.819999694824219
2023-02-06,13.819999694824219
2023-02-07,14.09000015258789
2023-02-08,13.90999984741211
2023-02-09,13.5600004196167
2023-02-10,13.6899995803833
2023-02-13,13.789999961853027
2023-02-14,13.729999542236328
2023-02-15,13.670000076293945
2023-02-16,13.680000305175781
2023-02-17,13.680000305175781
2023-02-21,13.579999923706055
2023-02-22,13.899999618530273
2023-02-23,13.90999984741211
2023-02-24,13.890000343322754
2023-02-27,14.029999732971191
2023-02-28,14.09000015258789
2023-03-01,13.989999771118164
2023-03-02,13.640000343322754
2023-03-03,13.75
2023-03-06,13.789999961853027
2023-03-07,13.699999809265137
2023-03-08,13.550000190734863
2023-03-09,13.15999984741211
2023-03-10,12.600000381469727
2023-03-13,12.460000038146973
2023-03-14,12.800000190734863
2023-03-15,12.579999923706055
2023-03-16,12.680000305175781
2023-03-17,12.380000114440918
2023-03-20,12.619999885559082
2023-03-21,12.989999771118164
2023-03-22,12.75
2023-03-23,12.699999809265137
2023-03-24,13.0
2023-03-27,13.079999923706055
2023-03-28,13.039999961853027
2023-03-29,13.239999771118164
2023-03-30,13.3100004196167
2023-03-31,13.5600004196167
2023-04-03,13.470000267028809
2023-04-04,13.369999885559082
2023-04-05,13.289999961853027
2023-04-06,13.359999656677246
2023-04-10,13.220000267028809
2023-04-11,13.170000076293945
2023-04-12,13.260000228881836
2023-04-13,13.449999809265137
2023-04-14,13.399999618530273
2023-04-17,13.399999618530273
2023-04-18,13.029999732971191
2023-04-19,13.260000228881836
2023-04-20,13.100000381469727
2023-04-21,13.1899995803833
2023-04-24,13.350000381469727
2023-04-25,13.199999809265137
2023-04-26,13.140000343322754
2023-04-27,13.390000343322754
2023-04-28,13.479999542236328
2023-05-01,13.449999809265137
2023-05-02,13.079999923706055
2023-05-03,13.140000343322754
2023-05-04,13.0600004196167
2023-05-05,13.260000228881836
2023-05-08,13.40999984741211
2023-05-09,13.130000114440918
2023-05-10,13.09000015258789
2023-05-11,13.039999961853027
2023-05-12,13.039999961853027
2023-05-15,13.09000015258789
2023-05-16,13.020000457763672
2023-05-17,13.210000038146973
2023-05-18,13.1899995803833
2023-05-19,13.199999809265137
2023-05-22,13.15999984741211
2023-05-23,13.199999809265137
2023-05-24,13.149999618530273
2023-05-25,13.109999656677246
2023-05-26,13.220000267028809
2023-05-30,13.25
2023-05-31,13.260000228881836
2023-06-01,13.09000015258789
2023-06-02,13.239999771118164
2023-06-05,13.3100004196167
2023-06-06,13.3100004196167
2023-06-07,13.359999656677246
2023-06-08,13.4399995803833
2023-06-09,13.449999809265137
2023-06-12,13.489999771118164
2023-06-13,13.550000190734863
2023-06-14,13.550000190734863
2023-06-15,13.520000457763672
2023-06-16,13.40999984741211
2023-06-20,13.420000076293945
2023-06-21,13.369999885559082
2023-06-22,13.279999732971191
2023-06-23,13.15999984741211
2023-06-26,13.220000267028809
2023-06-27,13.25
2023-06-28,13.329999923706055
2023-06-29,13.5
2023-06-30,13.5
2023-07-03,13.489999771118164
2023-07-05,13.399999618530273
2023-07-06,13.380000114440918
2023-07-07,13.460000038146973
2023-07-10,13.369999885559082
2023-07-11,13.40999984741211
2023-07-12,13.470000267028809
2023-07-13,13.470000267028809
2023-07-14,13.420000076293945
2023-07-17,13.479999542236328
2023-07-18,13.579999923706055
2023-07-19,13.59000015258789
2023-07-20,13.600000381469727
2023-07-21,13.739999771118164
2023-07-24,13.859999656677246
2023-07-25,13.789999961853027
2023-07-26,14.020000457763672
2023-07-27,13.920000076293945
2023-07-28,13.970000267028809
2023-07-31,13.930000305175781
2023-08-01,13.9399995803833
2023-08-02,13.90999984741211
2023-08-03,13.920000076293945
2023-08-04,14.039999961853027
2023-08-07,14.100000381469727
2023-08-08,14.380000114440918
2023-08-09,15.020000457763672
2023-08-10,14.789999961853027
2023-08-11,14.770000457763672
2023-08-14,14.760000228881836
2023-08-15,14.819999694824219
2023-08-16,14.819999694824219
2023-08-17,14.699999809265137
2023-08-18,14.770000457763672
2023-08-21,14.779999732971191
2023-08-22,14.619999885559082
2023-08-23,14.65999984741211
2023-08-24,14.699999809265137
2023-08-25,14.670000076293945
2023-08-28,14.760000228881836
2023-08-29,14.829999923706055
2023-08-30,14.819999694824219
2023-08-31,14.380000114440918
2023-09-01,14.4399995803833
2023-09-05,14.260000228881836
2023-09-06,14.170000076293945
2023-09-07,14.270000457763672
2023-09-08,14.279999732971191
2023-09-11,14.350000381469727
2023-09-12,14.199999809265137
2023-09-13,14.180000305175781
2023-09-14,14.180000305175781
2023-09-15,14.359999656677246
2023-09-18,14.369999885559082
2023-09-19,14.460000038146973
2023-09-20,14.449999809265137
2023-09-21,14.260000228881836
2023-09-22,14.319999694824219
2023-09-25,14.369999885559082
2023-09-26,14.15999984741211
2023-09-27,14.220000267028809
2023-09-28,14.399999618530273
2023-09-29,14.670000076293945
2023-10-02,14.289999961853027
2023-10-03,14.140000343322754
2023-10-04,14.0600004196167
2023-10-05,14.119999885559082
2023-10-06,14.210000038146973
2023-10-09,14.319999694824219
2023-10-10,14.3100004196167
2023-10-11,14.289999961853027
2023-10-12,14.25
2023-10-13,14.319999694824219
2023-10-16,14.710000038146973
2023-10-17,14.739999771118164
2023-10-18,14.699999809265137
2023-10-19,14.420000076293945
2023-10-20,14.260000228881836
2023-10-23,14.170000076293945
2023-10-24,14.260000228881836
2023-10-25,14.199999809265137
2023-10-26,14.270000457763672
2023-10-27,14.149999618530273
2023-10-30,14.3100004196167
2023-10-31,14.399999618530273
2023-11-01,14.550000190734863
2023-11-02,14.75
2023-11-03,14.779999732971191
2023-11-06,14.75
2023-11-07,14.720000267028809
2023-11-08,14.680000305175781
2023-11-09,14.710000038146973
2023-11-10,14.75
2023-11-13,14.8100004196167
2023-11-14,14.899999618530273
2023-11-15,14.90999984741211
2023-11-16,14.84000015258789
2023-11-17,14.899999618530273
2023-11-20,15.010000228881836
2023-11-21,15.199999809265137
2023-11-22,15.149999618530273
2023-11-24,15.1899995803833
2023-11-27,15.09000015258789
2023-11-28,14.979999542236328
2023-11-29,14.890000343322754
2023-11-30,14.880000114440918
2023-12-01,14.930000305175781
2023-12-04,14.960000038146973
2023-12-05,14.989999771118164
2023-12-06,14.899999618530273
2023-12-07,14.550000190734863
2023-12-08,14.630000114440918
2023-12-11,14.680000305175781
2023-12-12,14.84000015258789
2023-12-13,14.930000305175781
2023-12-14,15.0
2023-12-15,15.039999961853027
2023-12-18,15.0
2023-12-19,15.109999656677246
2023-12-20,14.979999542236328
2023-12-21,15.029999732971191
2023-12-22,15.069999694824219
2023-12-26,15.109999656677246
2023-12-27,15.15999984741211
2023-12-28,15.3100004196167
2023-12-29,15.100000381469727
2024-01-02,15.079999923706055
2024-01-03,15.0600004196167
2024-01-04,15.279999732971191
2024-01-05,15.289999961853027
2024-01-08,15.399999618530273
2024-01-09,15.319999694824219
2024-01-10,15.390000343322754
2024-01-11,15.289999961853027
2024-01-12,15.239999771118164
2024-01-16,15.079999923706055
2024-01-17,15.210000038146973
2024-01-18,15.350000381469727
2024-01-19,15.399999618530273
2024-01-22,15.529999732971191
2024-01-23,15.649999618530273
2024-01-24,15.399999618530273
2024-01-25,15.529999732971191
2024-01-26,15.609999656677246
2024-01-29,15.510000228881836
2024-01-30,15.520000457763672
2024-01-31,15.260000228881836
2024-02-01,15.229999542236328
2024-02-02,15.279999732971191
2024-02-05,15.34000015258789
2024-02-06,15.130000114440918
2024-02-07,15.40999984741211
2024-02-08,15.319999694824219
2024-02-09,15.350000381469727
2024-02-12,15.539999961853027
2024-02-13,15.449999809265137
2024-02-14,15.5
2024-02-15,15.75
2024-02-16,15.829999923706055
2024-02-20,15.9399995803833
2024-02-21,15.930000305175781
2024-02-22,16.020000457763672
2024-02-23,15.920000076293945
2024-02-26,15.869999885559082
2024-02-27,15.960000038146973
2024-02-28,15.880000114440918
2024-02-29,15.569999694824219
2024-03-01,15.5
2024-03-04,15.609999656677246
2024-03-05,15.640000343322754
2024-03-06,15.789999961853027
2024-03-07,15.699999809265137
2024-03-08,15.710000038146973
2024-03-11,15.739999771118164
2024-03-12,16.0
2024-03-13,16.049999237060547
2024-03-14,15.850000381469727
2024-03-15,15.970000267028809
2024-03-18,15.829999923706055
2024-03-19,15.8100004196167
2024-03-20,15.84000015258789
2024-03-21,15.930000305175781
2024-03-22,15.90999984741211
2024-03-25,16.200000762939453
2024-03-26,16.280000686645508
2024-03-27,16.350000381469727
2024-03-28,16.6299991607666
2024-04-01,16.540000915527344
2024-04-02,16.610000610351562
2024-04-03,16.610000610351562
2024-04-04,16.389999389648438
2024-04-05,16.6200008392334
2024-04-08,16.559999465942383
2024-04-09,16.600000381469727
2024-04-10,16.639999389648438
2024-04-11,16.700000762939453
2024-04-12,16.540000915527344
2024-04-15,16.6299991607666
2024-04-16,16.56999969482422
2024-04-17,16.6299991607666
2024-04-18,16.59000015258789
2024-04-19,16.799999237060547
2024-04-22,17.110000610351562
2024-04-23,17.209999084472656
2024-04-24,17.06999969482422
2024-04-25,17.030000686645508
2024-04-26,17.399999618530273
2024-04-29,17.579999923706055
2024-04-30,17.3700008392334
2024-05-01,16.979999542236328
2024-05-02,16.84000015258789
2024-05-03,16.889999389648438
2024-05-06,17.09000015258789
2024-05-07,16.829999923706055
2024-05-08,16.600000381469727
2024-05-09,16.459999084472656
2024-05-10,16.729999542236328
2024-05-13,16.649999618530273
2024-05-14,16.670000076293945
2024-05-15,16.299999237060547
2024-05-16,16.43000030517578
2024-05-17,16.389999389648438
2024-05-20,16.43000030517578
2024-05-21,16.350000381469727
2024-05-22,16.25
2024-05-23,16.110000610351562
2024-05-24,16.25
2024-05-28,16.31999969482422
2024-05-29,16.299999237060547
2024-05-30,16.309999465942383
2024-05-31,16.56999969482422
2024-06-03,16.579999923706055
2024-06-04,16.110000610351562
2024-06-05,16.110000610351562
2024-06-06,16.059999465942383
2024-06-07,16.049999237060547
2024-06-10,16.030000686645508
2024-06-11,15.75
2024-06-12,15.899999618530273
2024-06-13,15.819999694824219
2024-06-14,15.670000076293945
2024-06-17,15.739999771118164
2024-06-18,15.609999656677246
2024-06-20,15.579999923706055
2024-06-21,15.520000457763672
2024-06-24,15.739999771118164
2024-06-25,15.609999656677246
2024-06-26,15.5
2024-06-27,15.779999732971191
2024-06-28,15.710000038146973
2024-07-01,15.619999885559082
2024-07-02,15.720000267028809
2024-07-03,15.869999885559082
2024-07-05,15.770000457763672
2024-07-08,15.930000305175781
2024-07-09,15.680000305175781
2024-07-10,15.880000114440918
2024-07-11,16.0
2024-07-12,15.84000015258789
2024-07-15,15.739999771118164
2024-07-16,15.739999771118164
2024-07-17,15.59000015258789
2024-07-18,15.520000457763672
2024-07-19,15.470000267028809
2024-07-22,15.600000381469727
2024-07-23,15.539999961853027
2024-07-24,15.449999809265137
2024-07-25,15.399999618530273
2024-07-26,15.449999809265137
2024-07-29,15.4399995803833
2024-07-30,15.449999809265137
2024-07-31,15.279999732971191
2024-08-01,15.140000343322754
2024-08-02,14.729999542236328
2024-08-05,14.510000228881836
2024-08-06,14.609999656677246
2024-08-07,14.40999984741211
2024-08-08,14.390000343322754
2024-08-09,14.399999618530273
2024-08-12,14.359999656677246
2024-08-13,14.449999809265137
2024-08-14,14.4399995803833
2024-08-15,14.630000114440918
2024-08-16,14.630000114440918
2024-08-19,14.770000457763672
2024-08-20,14.729999542236328
2024-08-21,14.979999542236328
2024-08-22,15.020000457763672
2024-08-23,14.989999771118164
2024-08-26,14.960000038146973
2024-08-27,15.100000381469727
2024-08-28,14.989999771118164
2024-08-29,15.09000015258789
2024-08-30,14.890000343322754
2024-09-03,14.899999618530273
2024-09-04,14.899999618530273
2024-09-05,14.890000343322754
2024-09-06,14.760000228881836
2024-09-09,14.75
2024-09-10,14.680000305175781
2024-09-11,14.699999809265137
2024-09-12,14.869999885559082
2024-09-13,15.09000015258789
2024-09-16,15.050000190734863
2024-09-17,14.859999656677246
2024-09-18,14.949999809265137
2024-09-19,14.920000076293945
2024-09-20,14.890000343322754
2024-09-23,14.979999542236328
2024-09-24,14.960000038146973
2024-09-25,14.779999732971191
2024-09-26,14.989999771118164
2024-09-27,14.960000038146973
2024-09-30,15.109999656677246
2024-10-01,14.890000343322754
2024-10-02,15.0
2024-10-03,15.039999961853027
2024-10-04,15.170000076293945
2024-10-07,15.180000305175781
2024-10-08,15.170000076293945
2024-10-09,15.069999694824219
2024-10-10,15.0600004196167
2024-10-11,15.09000015258789
2024-10-14,15.149999618530273
2024-10-15,15.239999771118164
2024-10-16,15.350000381469727
2024-10-17,15.4399995803833
2024-10-18,15.4399995803833
2024-10-21,15.489999771118164
2024-10-22,15.40999984741211
2024-10-23,15.40999984741211
2024-10-24,15.550000190734863
2024-10-25,15.279999732971191
2024-10-28,15.510000228881836
2024-10-29,15.350000381469727
2024-10-30,15.279999732971191
2024-10-31,15.140000343322754
2024-11-01,15.079999923706055
2024-11-04,14.930000305175781
2024-11-05,15.0
2024-11-06,15.390000343322754
2024-11-07,15.359999656677246
2024-11-08,15.380000114440918
2024-11-11,15.420000076293945
2024-11-12,15.350000381469727
2024-11-13,15.359999656677246
2024-11-14,15.399999618530273
2024-11-15,15.399999618530273
2024-11-18,15.520000457763672
2024-11-19,15.529999732971191
2024-11-20,15.220000267028809
2024-11-21,15.149999618530273
