Date,BOKF
2023-01-06,102.83999633789062
2023-01-09,101.9800033569336
2023-01-10,102.79000091552734
2023-01-11,103.54000091552734
2023-01-12,102.95999908447266
2023-01-13,102.3499984741211
2023-01-17,100.73999786376953
2023-01-18,96.87000274658203
2023-01-19,96.41999816894531
2023-01-20,97.58000183105469
2023-01-23,98.43000030517578
2023-01-24,99.29000091552734
2023-01-25,99.1500015258789
2023-01-26,99.22000122070312
2023-01-27,99.5
2023-01-30,98.54000091552734
2023-01-31,100.5
2023-02-01,100.4000015258789
2023-02-02,102.51000213623047
2023-02-03,103.55999755859375
2023-02-06,103.05999755859375
2023-02-07,104.69999694824219
2023-02-08,103.18000030517578
2023-02-09,103.08000183105469
2023-02-10,103.12999725341797
2023-02-13,103.95999908447266
2023-02-14,103.44999694824219
2023-02-15,104.0
2023-02-16,103.48999786376953
2023-02-17,104.47000122070312
2023-02-21,102.97000122070312
2023-02-22,102.7699966430664
2023-02-23,102.48999786376953
2023-02-24,103.63999938964844
2023-02-27,105.0999984741211
2023-02-28,104.68000030517578
2023-03-01,104.12999725341797
2023-03-02,102.08000183105469
2023-03-03,103.7699966430664
2023-03-06,102.94999694824219
2023-03-07,99.12000274658203
2023-03-08,99.16000366210938
2023-03-09,94.93000030517578
2023-03-10,94.41999816894531
2023-03-13,87.4000015258789
2023-03-14,88.22000122070312
2023-03-15,87.48999786376953
2023-03-16,91.19999694824219
2023-03-17,86.61000061035156
2023-03-20,86.56999969482422
2023-03-21,90.02999877929688
2023-03-22,87.6500015258789
2023-03-23,81.54000091552734
2023-03-24,84.70999908447266
2023-03-27,85.19999694824219
2023-03-28,85.18000030517578
2023-03-29,84.97000122070312
2023-03-30,83.98999786376953
2023-03-31,84.41000366210938
2023-04-03,83.58000183105469
2023-04-04,82.48999786376953
2023-04-05,80.80999755859375
2023-04-06,82.23999786376953
2023-04-10,82.7699966430664
2023-04-11,82.51000213623047
2023-04-12,81.5999984741211
2023-04-13,82.44000244140625
2023-04-14,80.72000122070312
2023-04-17,82.87000274658203
2023-04-18,80.18000030517578
2023-04-19,82.66000366210938
2023-04-20,82.25
2023-04-21,81.58000183105469
2023-04-24,82.0199966430664
2023-04-25,79.52999877929688
2023-04-26,82.37999725341797
2023-04-27,83.62999725341797
2023-04-28,83.87000274658203
2023-05-01,82.91999816894531
2023-05-02,79.5
2023-05-03,78.33999633789062
2023-05-04,77.76000213623047
2023-05-05,80.69999694824219
2023-05-08,78.19000244140625
2023-05-09,77.9800033569336
2023-05-10,77.0999984741211
2023-05-11,75.88999938964844
2023-05-12,75.7300033569336
2023-05-15,77.75
2023-05-16,76.30000305175781
2023-05-17,80.62999725341797
2023-05-18,80.80999755859375
2023-05-19,79.4800033569336
2023-05-22,80.52999877929688
2023-05-23,81.4800033569336
2023-05-24,80.62000274658203
2023-05-25,81.88999938964844
2023-05-26,83.30999755859375
2023-05-30,83.7699966430664
2023-05-31,81.31999969482422
2023-06-01,82.95999908447266
2023-06-02,86.2699966430664
2023-06-05,85.69999694824219
2023-06-06,88.6500015258789
2023-06-07,90.44000244140625
2023-06-08,88.75
2023-06-09,88.02999877929688
2023-06-12,87.98999786376953
2023-06-13,89.47000122070312
2023-06-14,88.55000305175781
2023-06-15,89.68000030517578
2023-06-16,87.56999969482422
2023-06-20,86.37999725341797
2023-06-21,84.30000305175781
2023-06-22,82.55999755859375
2023-06-23,81.19000244140625
2023-06-26,81.70999908447266
2023-06-27,82.25
2023-06-28,81.70999908447266
2023-06-29,82.1500015258789
2023-06-30,80.77999877929688
2023-07-03,82.19999694824219
2023-07-05,82.16999816894531
2023-07-06,81.44999694824219
2023-07-07,83.3499984741211
2023-07-10,84.6500015258789
2023-07-11,85.0999984741211
2023-07-12,87.30000305175781
2023-07-13,88.05000305175781
2023-07-14,86.44999694824219
2023-07-17,87.58000183105469
2023-07-18,89.94000244140625
2023-07-19,91.54000091552734
2023-07-20,91.05000305175781
2023-07-21,90.54000091552734
2023-07-24,91.23999786376953
2023-07-25,90.68000030517578
2023-07-26,90.44999694824219
2023-07-27,88.45999908447266
2023-07-28,89.12999725341797
2023-07-31,89.08000183105469
2023-08-01,89.87999725341797
2023-08-02,90.55000305175781
2023-08-03,91.33999633789062
2023-08-04,91.06999969482422
2023-08-07,90.58000183105469
2023-08-08,88.83000183105469
2023-08-09,86.62000274658203
2023-08-10,85.55000305175781
2023-08-11,86.8499984741211
2023-08-14,84.83999633789062
2023-08-15,83.87000274658203
2023-08-16,83.11000061035156
2023-08-17,82.88999938964844
2023-08-18,83.18000030517578
2023-08-21,82.3499984741211
2023-08-22,80.19999694824219
2023-08-23,80.6500015258789
2023-08-24,81.19000244140625
2023-08-25,80.75
2023-08-28,81.44000244140625
2023-08-29,82.98999786376953
2023-08-30,82.55000305175781
2023-08-31,83.11000061035156
2023-09-01,85.41000366210938
2023-09-05,83.83000183105469
2023-09-06,82.18000030517578
2023-09-07,80.88999938964844
2023-09-08,81.9800033569336
2023-09-11,82.0199966430664
2023-09-12,82.75
2023-09-13,82.95999908447266
2023-09-14,83.9000015258789
2023-09-15,83.44000244140625
2023-09-18,82.41000366210938
2023-09-19,81.41999816894531
2023-09-20,79.58000183105469
2023-09-21,78.55999755859375
2023-09-22,78.93000030517578
2023-09-25,80.19000244140625
2023-09-26,78.38999938964844
2023-09-27,78.41000366210938
2023-09-28,78.70999908447266
2023-09-29,79.9800033569336
2023-10-02,78.19000244140625
2023-10-03,76.37000274658203
2023-10-04,76.80999755859375
2023-10-05,77.97000122070312
2023-10-06,78.12999725341797
2023-10-09,78.30999755859375
2023-10-10,78.80000305175781
2023-10-11,78.12000274658203
2023-10-12,76.55000305175781
2023-10-13,74.91999816894531
2023-10-16,76.62999725341797
2023-10-17,77.93000030517578
2023-10-18,76.05000305175781
2023-10-19,75.7300033569336
2023-10-20,72.9000015258789
2023-10-23,72.63999938964844
2023-10-24,71.5
2023-10-25,63.93000030517578
2023-10-26,64.63999938964844
2023-10-27,64.70999908447266
2023-10-30,66.08999633789062
2023-10-31,65.5199966430664
2023-11-01,65.83999633789062
2023-11-02,68.63999938964844
2023-11-03,69.6500015258789
2023-11-06,70.06999969482422
2023-11-07,69.91000366210938
2023-11-08,70.05000305175781
2023-11-09,69.20999908447266
2023-11-10,70.19999694824219
2023-11-13,68.91999816894531
2023-11-14,72.30000305175781
2023-11-15,73.86000061035156
2023-11-16,72.5999984741211
2023-11-17,73.80999755859375
2023-11-20,72.52999877929688
2023-11-21,70.66000366210938
2023-11-22,71.5
2023-11-24,71.38999938964844
2023-11-27,70.91000366210938
2023-11-28,71.0999984741211
2023-11-29,72.22000122070312
2023-11-30,71.7699966430664
2023-12-01,75.43000030517578
2023-12-04,76.80999755859375
2023-12-05,76.0199966430664
2023-12-06,76.62000274658203
2023-12-07,78.16999816894531
2023-12-08,78.87000274658203
2023-12-11,79.19999694824219
2023-12-12,78.4000015258789
2023-12-13,83.19999694824219
2023-12-14,85.8499984741211
2023-12-15,84.87999725341797
2023-12-18,84.72000122070312
2023-12-19,86.02999877929688
2023-12-20,83.91000366210938
2023-12-21,84.37000274658203
2023-12-22,85.51000213623047
2023-12-26,86.0
2023-12-27,86.27999877929688
2023-12-28,86.3499984741211
2023-12-29,85.6500015258789
2024-01-02,85.98999786376953
2024-01-03,83.7300033569336
2024-01-04,84.55999755859375
2024-01-05,85.2300033569336
2024-01-08,85.16000366210938
2024-01-09,83.36000061035156
2024-01-10,83.55000305175781
2024-01-11,82.52999877929688
2024-01-12,81.79000091552734
2024-01-16,80.29000091552734
2024-01-17,79.77999877929688
2024-01-18,81.05000305175781
2024-01-19,82.58999633789062
2024-01-22,84.43000030517578
2024-01-23,83.30999755859375
2024-01-24,83.25
2024-01-25,85.76000213623047
2024-01-26,85.48999786376953
2024-01-29,86.80999755859375
2024-01-30,88.1500015258789
2024-01-31,83.83999633789062
2024-02-01,83.05999755859375
2024-02-02,83.33999633789062
2024-02-05,82.66000366210938
2024-02-06,81.20999908447266
2024-02-07,81.11000061035156
2024-02-08,81.5199966430664
2024-02-09,82.91000366210938
2024-02-12,84.16000366210938
2024-02-13,80.0
2024-02-14,81.30000305175781
2024-02-15,83.7300033569336
2024-02-16,83.94000244140625
2024-02-20,83.68000030517578
2024-02-21,83.1500015258789
2024-02-22,83.58000183105469
2024-02-23,83.30999755859375
2024-02-26,82.9800033569336
2024-02-27,84.51000213623047
2024-02-28,84.0
2024-02-29,85.01000213623047
2024-03-01,84.83999633789062
2024-03-04,85.13999938964844
2024-03-05,88.81999969482422
2024-03-06,88.16999816894531
2024-03-07,87.7699966430664
2024-03-08,87.16999816894531
2024-03-11,86.08000183105469
2024-03-12,86.12000274658203
2024-03-13,87.0199966430664
2024-03-14,86.23999786376953
2024-03-15,87.22000122070312
2024-03-18,86.08999633789062
2024-03-19,86.5
2024-03-20,88.95999908447266
2024-03-21,88.69000244140625
2024-03-22,88.0
2024-03-25,87.7300033569336
2024-03-26,87.58999633789062
2024-03-27,91.06999969482422
2024-03-28,92.0
2024-04-01,91.05999755859375
2024-04-02,89.5
2024-04-03,89.2300033569336
2024-04-04,89.88999938964844
2024-04-05,89.8499984741211
2024-04-08,91.13999938964844
2024-04-09,92.2300033569336
2024-04-10,88.1500015258789
2024-04-11,87.94000244140625
2024-04-12,86.83999633789062
2024-04-15,86.33999633789062
2024-04-16,85.3499984741211
2024-04-17,85.12999725341797
2024-04-18,85.43000030517578
2024-04-19,87.8499984741211
2024-04-22,89.26000213623047
2024-04-23,91.11000061035156
2024-04-24,93.05000305175781
2024-04-25,89.95999908447266
2024-04-26,90.83000183105469
2024-04-29,89.94999694824219
2024-04-30,88.7300033569336
2024-05-01,90.23999786376953
2024-05-02,91.83999633789062
2024-05-03,92.26000213623047
2024-05-06,92.55000305175781
2024-05-07,92.48999786376953
2024-05-08,93.26000213623047
2024-05-09,93.48999786376953
2024-05-10,94.37000274658203
2024-05-13,94.25
2024-05-14,95.0
2024-05-15,95.81999969482422
2024-05-16,95.19000244140625
2024-05-17,95.68000030517578
2024-05-20,94.19000244140625
2024-05-21,94.43000030517578
2024-05-22,92.95999908447266
2024-05-23,91.22000122070312
2024-05-24,92.05000305175781
2024-05-28,90.83000183105469
2024-05-29,89.66000366210938
2024-05-30,89.76000213623047
2024-05-31,90.62000274658203
2024-06-03,90.0999984741211
2024-06-04,88.5199966430664
2024-06-05,89.58000183105469
2024-06-06,89.68000030517578
2024-06-07,89.30000305175781
2024-06-10,87.5999984741211
2024-06-11,87.12000274658203
2024-06-12,89.69000244140625
2024-06-13,88.08000183105469
2024-06-14,87.27999877929688
2024-06-17,88.79000091552734
2024-06-18,89.44999694824219
2024-06-20,89.16999816894531
2024-06-21,88.19999694824219
2024-06-24,90.04000091552734
2024-06-25,88.69999694824219
2024-06-26,88.7699966430664
2024-06-27,89.4800033569336
2024-06-28,91.63999938964844
2024-07-01,90.79000091552734
2024-07-02,92.08999633789062
2024-07-03,90.43000030517578
2024-07-05,88.27999877929688
2024-07-08,87.91000366210938
2024-07-09,89.2699966430664
2024-07-10,90.83999633789062
2024-07-11,94.61000061035156
2024-07-12,95.43000030517578
2024-07-15,98.18000030517578
2024-07-16,101.98999786376953
2024-07-17,104.18000030517578
2024-07-18,102.55999755859375
2024-07-19,103.68000030517578
2024-07-22,106.79000091552734
2024-07-23,106.0
2024-07-24,105.19000244140625
2024-07-25,105.70999908447266
2024-07-26,105.72000122070312
2024-07-29,104.19000244140625
2024-07-30,104.25
2024-07-31,102.83999633789062
2024-08-01,98.75
2024-08-02,96.91999816894531
2024-08-05,95.8499984741211
2024-08-06,96.0999984741211
2024-08-07,96.16999816894531
2024-08-08,97.79000091552734
2024-08-09,97.44999694824219
2024-08-12,95.94999694824219
2024-08-13,97.12000274658203
2024-08-14,97.20999908447266
2024-08-15,98.33999633789062
2024-08-16,99.55000305175781
2024-08-19,101.4800033569336
2024-08-20,99.4800033569336
2024-08-21,100.38999938964844
2024-08-22,101.25
2024-08-23,104.88999938964844
2024-08-26,104.05000305175781
2024-08-27,102.91999816894531
2024-08-28,104.26000213623047
2024-08-29,103.9000015258789
2024-08-30,104.94999694824219
2024-09-03,103.38999938964844
2024-09-04,103.44999694824219
2024-09-05,102.91999816894531
2024-09-06,101.45999908447266
2024-09-09,103.16000366210938
2024-09-10,102.44999694824219
2024-09-11,100.80000305175781
2024-09-12,101.01000213623047
2024-09-13,102.95999908447266
2024-09-16,104.44999694824219
2024-09-17,104.13999938964844
2024-09-18,104.7300033569336
2024-09-19,107.51000213623047
2024-09-20,105.83000183105469
2024-09-23,106.62000274658203
2024-09-24,104.33999633789062
2024-09-25,102.79000091552734
2024-09-26,104.22000122070312
2024-09-27,104.37999725341797
2024-09-30,104.62000274658203
2024-10-01,101.2300033569336
2024-10-02,101.2699966430664
2024-10-03,101.76000213623047
2024-10-04,103.4800033569336
2024-10-07,102.63999938964844
2024-10-08,102.80999755859375
2024-10-09,104.63999938964844
2024-10-10,105.11000061035156
2024-10-11,107.94999694824219
2024-10-14,109.33000183105469
2024-10-15,110.9800033569336
2024-10-16,112.88999938964844
2024-10-17,114.66000366210938
2024-10-18,113.73999786376953
2024-10-21,110.16999816894531
2024-10-22,107.95999908447266
2024-10-23,107.9000015258789
2024-10-24,108.01000213623047
2024-10-25,105.66000366210938
2024-10-28,108.33999633789062
2024-10-29,106.56999969482422
2024-10-30,107.87999725341797
2024-10-31,106.2300033569336
2024-11-01,105.43000030517578
2024-11-04,104.05000305175781
2024-11-05,106.98999786376953
2024-11-06,118.86000061035156
2024-11-07,113.62000274658203
2024-11-08,115.4800033569336
2024-11-11,117.4000015258789
2024-11-12,116.80000305175781
2024-11-13,115.7699966430664
2024-11-14,114.63999938964844
2024-11-15,114.66000366210938
2024-11-18,114.69000244140625
2024-11-19,115.22000122070312
2024-11-20,114.30999755859375
2024-11-21,115.6500015258789
