Date,FWONK
2022-06-06,62.035396575927734
2022-06-07,61.91740417480469
2022-06-08,60.717796325683594
2022-06-09,60.934120178222656
2022-06-10,58.72172927856445
2022-06-13,57.148475646972656
2022-06-14,57.148475646972656
2022-06-15,60.11799240112305
2022-06-16,58.4267463684082
2022-06-17,59.1445426940918
2022-06-21,59.73451232910156
2022-06-22,58.829891204833984
2022-06-23,60.688297271728516
2022-06-24,62.80236053466797
2022-06-27,62.517208099365234
2022-06-28,62.55653762817383
2022-06-29,62.63520050048828
2022-06-30,62.4090461730957
2022-07-01,61.130775451660156
2022-07-05,60.825958251953125
2022-07-06,59.950836181640625
2022-07-07,60.75712966918945
2022-07-08,60.02949905395508
2022-07-11,58.9478874206543
2022-07-12,57.90560531616211
2022-07-13,58.90855407714844
2022-07-14,58.22025680541992
2022-07-15,58.66273498535156
2022-07-18,59.23303985595703
2022-07-19,60.825958251953125
2022-07-20,61.85840606689453
2022-07-21,62.55653762817383
2022-07-22,62.46804428100586
2022-07-25,62.34021759033203
2022-07-26,61.946903228759766
2022-07-27,63.048179626464844
2022-07-28,64.11996459960938
2022-07-29,66.63716888427734
2022-08-01,66.42084503173828
2022-08-02,65.24090576171875
2022-08-03,65.48672485351562
2022-08-04,65.67355346679688
2022-08-05,61.838741302490234
2022-08-08,64.67060089111328
2022-08-09,65.09341430664062
2022-08-10,68.32841491699219
2022-08-11,66.98131561279297
2022-08-12,66.8534927368164
2022-08-15,67.38446044921875
2022-08-16,68.52507019042969
2022-08-17,68.71189880371094
2022-08-18,68.0531005859375
2022-08-19,67.69911193847656
2022-08-22,66.78466033935547
2022-08-23,66.52900695800781
2022-08-24,67.14847564697266
2022-08-25,67.63028717041016
2022-08-26,67.33529663085938
2022-08-29,66.47000885009766
2022-08-30,64.84758758544922
2022-08-31,62.615535736083984
2022-09-01,62.64503479003906
2022-09-02,62.73352813720703
2022-09-06,62.271385192871094
2022-09-07,61.96656799316406
2022-09-08,62.9105224609375
2022-09-09,64.37561798095703
2022-09-12,66.75516510009766
2022-09-13,64.45427703857422
2022-09-14,63.598819732666016
2022-09-15,62.713863372802734
2022-09-16,61.710914611816406
2022-09-19,62.33038330078125
2022-09-20,60.60963439941406
2022-09-21,58.4660758972168
2022-09-22,58.78072738647461
2022-09-23,56.941986083984375
2022-09-26,57.03048324584961
2022-09-27,57.47296142578125
2022-09-28,57.35496520996094
2022-09-29,56.3913459777832
2022-09-30,57.522125244140625
2022-10-03,60.22615432739258
2022-10-04,61.79941177368164
2022-10-05,62.35004806518555
2022-10-06,61.72074890136719
2022-10-07,61.750244140625
2022-10-10,59.22320556640625
2022-10-11,59.72468185424805
2022-10-12,59.18387222290039
2022-10-13,59.134708404541016
2022-10-14,57.40412902832031
2022-10-17,58.407081604003906
2022-10-18,59.09537887573242
2022-10-19,58.505409240722656
2022-10-20,58.04326629638672
2022-10-21,58.023597717285156
2022-10-24,57.09931182861328
2022-10-25,58.023597717285156
2022-10-26,57.45329284667969
2022-10-27,57.03048324584961
2022-10-28,57.286136627197266
2022-10-31,56.76499557495117
2022-11-01,55.80137634277344
2022-11-02,52.9105224609375
2022-11-03,53.362831115722656
2022-11-04,52.89085388183594
2022-11-07,56.07669448852539
2022-11-08,58.11209487915039
2022-11-09,57.512290954589844
2022-11-10,57.35496520996094
2022-11-11,57.77777862548828
2022-11-14,55.722713470458984
2022-11-15,55.97836685180664
2022-11-16,56.08652877807617
2022-11-17,55.054080963134766
2022-11-18,56.64699935913086
2022-11-21,56.54867172241211
2022-11-22,57.925270080566406
2022-11-23,58.79056167602539
2022-11-25,58.839725494384766
2022-11-28,57.93510437011719
2022-11-29,58.151424407958984
2022-11-30,59.92133712768555
2022-12-01,61.946903228759766
2022-12-02,60.21632385253906
2022-12-05,59.99016571044922
2022-12-06,58.407081604003906
2022-12-07,58.00393295288086
2022-12-08,58.967552185058594
2022-12-09,60.63913345336914
2022-12-12,60.10816192626953
2022-12-13,60.84562301635742
2022-12-14,59.43952941894531
2022-12-15,57.0698127746582
2022-12-16,57.09931182861328
2022-12-19,57.42379379272461
2022-12-20,57.90560531616211
2022-12-21,58.78072738647461
2022-12-22,58.68239974975586
2022-12-23,58.88888931274414
2022-12-27,58.23992156982422
2022-12-28,57.40412902832031
2022-12-29,58.14159393310547
2022-12-30,58.78072738647461
2023-01-03,58.51523971557617
2023-01-04,60.294986724853516
2023-01-05,61.130775451660156
2023-01-06,64.09046173095703
2023-01-09,62.70403289794922
2023-01-10,63.47099304199219
2023-01-11,64.178955078125
2023-01-12,65.28023529052734
2023-01-13,65.8898696899414
2023-01-17,64.94591522216797
2023-01-18,64.37561798095703
2023-01-19,65.00491333007812
2023-01-20,68.91838836669922
2023-01-23,69.34120178222656
2023-01-24,68.63323211669922
2023-01-25,68.90855407714844
2023-01-26,68.9970474243164
2023-01-27,69.02655029296875
2023-01-30,68.56440734863281
2023-01-31,69.61651611328125
2023-02-01,69.74434661865234
2023-02-02,70.50147247314453
2023-02-03,70.61946868896484
2023-02-06,69.81317901611328
2023-02-07,70.6391372680664
2023-02-08,71.04228210449219
2023-02-09,71.47492980957031
2023-02-10,70.26548767089844
2023-02-13,70.5211410522461
2023-02-14,69.93116760253906
2023-02-15,70.1966552734375
2023-02-16,68.79055786132812
2023-02-17,68.8397216796875
2023-02-21,67.87610626220703
2023-02-22,68.63323211669922
2023-02-23,69.09538269042969
2023-02-24,67.84661102294922
2023-02-27,68.20059204101562
2023-02-28,66.7354965209961
2023-03-01,66.86332702636719
2023-03-02,71.93707275390625
2023-03-03,73.86430358886719
2023-03-06,72.44837951660156
2023-03-07,70.49164581298828
2023-03-08,69.0855484008789
2023-03-09,67.52212524414062
2023-03-10,66.91249084472656
2023-03-13,67.34513092041016
2023-03-14,68.74139404296875
2023-03-15,68.94788360595703
2023-03-16,70.86528778076172
2023-03-17,70.45230865478516
2023-03-20,70.77679443359375
2023-03-21,71.91740417480469
2023-03-22,71.3176040649414
2023-03-23,71.57325744628906
2023-03-24,72.15338897705078
2023-03-27,73.67748260498047
2023-03-28,72.86135864257812
2023-03-29,73.7463150024414
2023-03-30,73.53982543945312
2023-03-31,73.57915496826172
2023-04-03,71.95673370361328
2023-04-04,71.01277923583984
2023-04-05,71.5929183959961
2023-04-06,73.08750915527344
2023-04-10,73.5889892578125
2023-04-11,72.11405944824219
2023-04-12,72.47787475585938
2023-04-13,72.9793472290039
2023-04-14,72.69419860839844
2023-04-17,72.4287109375
2023-04-18,73.1465072631836
2023-04-19,72.51720428466797
2023-04-20,72.2320556640625
2023-04-21,72.35005187988281
2023-04-24,71.76007843017578
2023-04-25,70.26548767089844
2023-04-26,69.10520935058594
2023-04-27,70.05899810791016
2023-04-28,70.98328399658203
2023-05-01,70.93412017822266
2023-05-02,70.72763061523438
2023-05-03,69.79351043701172
2023-05-04,69.35102844238281
2023-05-05,72.24188995361328
2023-05-08,72.59587097167969
2023-05-09,70.79646301269531
2023-05-10,69.65585327148438
2023-05-11,70.1966552734375
2023-05-12,71.54375457763672
2023-05-15,73.80531311035156
2023-05-16,72.5565414428711
2023-05-17,72.80236053466797
2023-05-18,72.05506134033203
2023-05-19,72.08456420898438
2023-05-22,71.18977355957031
2023-05-23,69.23303985595703
2023-05-24,70.1573257446289
2023-05-25,68.8397216796875
2023-05-26,70.20648956298828
2023-05-30,69.48869323730469
2023-05-31,69.22320556640625
2023-06-01,69.94100189208984
2023-06-02,70.65879821777344
2023-06-05,71.72074890136719
2023-06-06,71.99606323242188
2023-06-07,71.34709930419922
2023-06-08,74.11996459960938
2023-06-09,74.37561798095703
2023-06-12,75.90953826904297
2023-06-13,76.49951171875
2023-06-14,76.95182037353516
2023-06-15,78.62340545654297
2023-06-16,76.78466033935547
2023-06-20,76.47984313964844
2023-06-21,76.0177001953125
2023-06-22,75.31956481933594
2023-06-23,74.29695129394531
2023-06-26,72.9793472290039
2023-06-27,73.60865020751953
2023-06-28,73.61848449707031
2023-06-29,73.6578140258789
2023-06-30,74.0216293334961
2023-07-03,74.84758758544922
2023-07-05,75.90953826904297
2023-07-06,73.89380645751953
2023-07-07,72.8711929321289
2023-07-10,72.41887664794922
2023-07-11,72.11405944824219
2023-07-12,73.4316635131836
2023-07-13,73.59882354736328
2023-07-14,72.77285766601562
2023-07-17,73.6283187866211
2023-07-18,72.4680404663086
2023-07-19,72.14356231689453
2023-07-20,71.95999908447266
2023-07-21,72.95999908447266
2023-07-24,70.4800033569336
2023-07-25,71.68000030517578
2023-07-26,71.29000091552734
2023-07-27,71.58000183105469
2023-07-28,72.51000213623047
2023-07-31,72.5999984741211
2023-08-01,73.30999755859375
2023-08-02,72.16000366210938
2023-08-03,74.0999984741211
2023-08-04,74.12999725341797
2023-08-07,73.30999755859375
2023-08-08,71.75
2023-08-09,70.2300033569336
2023-08-10,70.11000061035156
2023-08-11,70.16999816894531
2023-08-14,69.6500015258789
2023-08-15,69.97000122070312
2023-08-16,69.26000213623047
2023-08-17,67.16999816894531
2023-08-18,66.38999938964844
2023-08-21,66.08000183105469
2023-08-22,65.8499984741211
2023-08-23,66.12999725341797
2023-08-24,63.849998474121094
2023-08-25,64.44999694824219
2023-08-28,65.12000274658203
2023-08-29,66.31999969482422
2023-08-30,68.0
2023-08-31,68.79000091552734
2023-09-01,69.02999877929688
2023-09-05,66.8499984741211
2023-09-06,67.05000305175781
2023-09-07,66.51000213623047
2023-09-08,66.0
2023-09-11,66.45999908447266
2023-09-12,67.87000274658203
2023-09-13,66.83999633789062
2023-09-14,67.86000061035156
2023-09-15,66.91999816894531
2023-09-18,68.22000122070312
2023-09-19,67.31999969482422
2023-09-20,66.11000061035156
2023-09-21,63.20000076293945
2023-09-22,63.040000915527344
2023-09-25,63.209999084472656
2023-09-26,62.040000915527344
2023-09-27,61.45000076293945
2023-09-28,61.68000030517578
2023-09-29,62.29999923706055
2023-10-02,68.58999633789062
2023-10-03,67.13999938964844
2023-10-04,68.30999755859375
2023-10-05,67.66000366210938
2023-10-06,69.08000183105469
2023-10-09,69.16999816894531
2023-10-10,68.61000061035156
2023-10-11,68.58999633789062
2023-10-12,67.19999694824219
2023-10-13,66.94000244140625
2023-10-16,68.41999816894531
2023-10-17,70.9000015258789
2023-10-18,69.44000244140625
2023-10-19,68.4000015258789
2023-10-20,66.91000366210938
2023-10-23,67.55000305175781
2023-10-24,68.02999877929688
2023-10-25,65.31999969482422
2023-10-26,64.61000061035156
2023-10-27,64.36000061035156
2023-10-30,65.30000305175781
2023-10-31,64.69000244140625
2023-11-01,64.91000366210938
2023-11-02,65.69000244140625
2023-11-03,65.2300033569336
2023-11-06,64.9800033569336
2023-11-07,64.19999694824219
2023-11-08,66.0
2023-11-09,65.80000305175781
2023-11-10,67.8499984741211
2023-11-13,66.26000213623047
2023-11-14,66.16000366210938
2023-11-15,64.56999969482422
2023-11-16,63.47999954223633
2023-11-17,63.86000061035156
2023-11-20,65.37000274658203
2023-11-21,64.4800033569336
2023-11-22,65.31999969482422
2023-11-24,65.98999786376953
2023-11-27,65.66000366210938
2023-11-28,64.66000366210938
2023-11-29,63.380001068115234
2023-11-30,63.65999984741211
2023-12-01,63.63999938964844
2023-12-04,62.81999969482422
2023-12-05,62.290000915527344
2023-12-06,61.650001525878906
2023-12-07,61.84000015258789
2023-12-08,62.91999816894531
2023-12-11,63.18000030517578
2023-12-12,63.52000045776367
2023-12-13,63.0
2023-12-14,63.720001220703125
2023-12-15,64.38999938964844
2023-12-18,64.63999938964844
2023-12-19,65.91999816894531
2023-12-20,64.69000244140625
2023-12-21,64.3499984741211
2023-12-22,64.04000091552734
2023-12-26,62.34000015258789
2023-12-27,62.540000915527344
2023-12-28,63.25
2023-12-29,63.130001068115234
2024-01-02,62.31999969482422
2024-01-03,62.150001525878906
2024-01-04,61.900001525878906
2024-01-05,62.2400016784668
2024-01-08,62.689998626708984
2024-01-09,62.09000015258789
2024-01-10,61.88999938964844
2024-01-11,62.060001373291016
2024-01-12,63.63999938964844
2024-01-16,63.11000061035156
2024-01-17,63.099998474121094
2024-01-18,62.900001525878906
2024-01-19,63.040000915527344
2024-01-22,63.150001525878906
2024-01-23,67.69999694824219
2024-01-24,68.26000213623047
2024-01-25,68.22000122070312
2024-01-26,68.26000213623047
2024-01-29,68.0
2024-01-30,67.97000122070312
2024-01-31,67.25
2024-02-01,67.5999984741211
2024-02-02,66.54000091552734
2024-02-05,65.30000305175781
2024-02-06,66.0999984741211
2024-02-07,66.0
2024-02-08,66.0199966430664
2024-02-09,66.61000061035156
2024-02-12,67.93000030517578
2024-02-13,65.75
2024-02-14,66.79000091552734
2024-02-15,68.5
2024-02-16,69.18000030517578
2024-02-20,67.3499984741211
2024-02-21,67.44999694824219
2024-02-22,68.25
2024-02-23,68.75
2024-02-26,68.22000122070312
2024-02-27,68.87999725341797
2024-02-28,69.88999938964844
2024-02-29,72.76000213623047
2024-03-01,73.30000305175781
2024-03-04,72.88999938964844
2024-03-05,72.05000305175781
2024-03-06,70.16000366210938
2024-03-07,71.01000213623047
2024-03-08,71.30999755859375
2024-03-11,71.2699966430664
2024-03-12,70.75
2024-03-13,70.04000091552734
2024-03-14,69.97000122070312
2024-03-15,69.11000061035156
2024-03-18,67.75
2024-03-19,68.56999969482422
2024-03-20,68.0199966430664
2024-03-21,67.4000015258789
2024-03-22,67.23999786376953
2024-03-25,67.08000183105469
2024-03-26,67.79000091552734
2024-03-27,66.94999694824219
2024-03-28,65.5999984741211
2024-04-01,65.54000091552734
2024-04-02,66.16999816894531
2024-04-03,67.04000091552734
2024-04-04,67.25
2024-04-05,68.48999786376953
2024-04-08,68.30999755859375
2024-04-09,68.1500015258789
2024-04-10,66.93000030517578
2024-04-11,68.7300033569336
2024-04-12,67.2300033569336
2024-04-15,67.9000015258789
2024-04-16,67.66000366210938
2024-04-17,67.27999877929688
2024-04-18,67.20999908447266
2024-04-19,68.0999984741211
2024-04-22,68.87000274658203
2024-04-23,69.68000030517578
2024-04-24,69.1500015258789
2024-04-25,68.93000030517578
2024-04-26,69.43000030517578
2024-04-29,69.83000183105469
2024-04-30,69.97000122070312
2024-05-01,70.33000183105469
2024-05-02,70.87999725341797
2024-05-03,70.55000305175781
2024-05-06,70.45999908447266
2024-05-07,72.05999755859375
2024-05-08,72.06999969482422
2024-05-09,71.1500015258789
2024-05-10,70.01000213623047
2024-05-13,68.94999694824219
2024-05-14,70.02999877929688
2024-05-15,70.08000183105469
2024-05-16,71.56999969482422
2024-05-17,71.86000061035156
2024-05-20,72.08000183105469
2024-05-21,72.3499984741211
2024-05-22,71.43000030517578
2024-05-23,70.7300033569336
2024-05-24,71.19999694824219
2024-05-28,72.30999755859375
2024-05-29,73.12999725341797
2024-05-30,73.8499984741211
2024-05-31,74.13999938964844
2024-06-03,75.55000305175781
2024-06-04,74.5199966430664
2024-06-05,73.94999694824219
2024-06-06,71.41000366210938
2024-06-07,71.88999938964844
2024-06-10,72.20999908447266
2024-06-11,71.7300033569336
2024-06-12,71.52999877929688
2024-06-13,71.62000274658203
2024-06-14,72.43000030517578
2024-06-17,72.66999816894531
2024-06-18,72.66999816894531
2024-06-20,72.37999725341797
2024-06-21,71.9000015258789
2024-06-24,72.0199966430664
2024-06-25,72.86000061035156
2024-06-26,72.04000091552734
2024-06-27,72.51000213623047
2024-06-28,71.83999633789062
2024-07-01,70.44999694824219
2024-07-02,72.44999694824219
2024-07-03,73.25
2024-07-05,72.81999969482422
2024-07-08,74.2300033569336
2024-07-09,73.68000030517578
2024-07-10,74.38999938964844
2024-07-11,74.76000213623047
2024-07-12,76.9800033569336
2024-07-15,78.04000091552734
2024-07-16,79.58999633789062
2024-07-17,77.87000274658203
2024-07-18,78.25
2024-07-19,78.79000091552734
2024-07-22,78.66999816894531
2024-07-23,80.44000244140625
2024-07-24,79.31999969482422
2024-07-25,78.91999816894531
2024-07-26,80.76000213623047
2024-07-29,80.81999969482422
2024-07-30,81.36000061035156
2024-07-31,80.87000274658203
2024-08-01,78.31500244140625
2024-08-02,77.27999877929688
2024-08-05,75.55999755859375
2024-08-06,76.47000122070312
2024-08-07,77.30999755859375
2024-08-08,73.3499984741211
2024-08-09,73.75
2024-08-12,75.38999938964844
2024-08-13,76.5
2024-08-14,77.20999908447266
2024-08-15,77.0199966430664
2024-08-16,77.0
2024-08-19,78.80999755859375
2024-08-20,79.83000183105469
2024-08-21,78.18000030517578
2024-08-22,77.5
2024-08-23,77.5
2024-08-26,77.16000366210938
2024-08-27,77.38999938964844
2024-08-28,77.25
2024-08-29,77.70999908447266
2024-08-30,78.05000305175781
2024-09-03,77.0199966430664
2024-09-04,77.54000091552734
2024-09-05,76.41999816894531
2024-09-06,75.94999694824219
2024-09-09,75.44000244140625
2024-09-10,75.6500015258789
2024-09-11,75.2699966430664
2024-09-12,75.30000305175781
2024-09-13,75.38999938964844
2024-09-16,77.58999633789062
2024-09-17,78.20999908447266
2024-09-18,77.38999938964844
2024-09-19,79.02999877929688
2024-09-20,77.7300033569336
2024-09-23,77.12000274658203
2024-09-24,77.44999694824219
2024-09-25,77.06999969482422
2024-09-26,77.62999725341797
2024-09-27,78.1500015258789
2024-09-30,77.43000030517578
2024-10-01,76.12999725341797
2024-10-02,77.0
2024-10-03,76.43000030517578
2024-10-04,77.13999938964844
2024-10-07,74.38999938964844
2024-10-08,75.06999969482422
2024-10-09,76.76000213623047
2024-10-10,77.2699966430664
2024-10-11,78.81999969482422
2024-10-14,79.16999816894531
2024-10-15,79.9000015258789
2024-10-16,79.69000244140625
2024-10-17,79.81999969482422
2024-10-18,80.27999877929688
2024-10-21,79.23999786376953
2024-10-22,80.18000030517578
2024-10-23,79.23999786376953
2024-10-24,79.4000015258789
2024-10-25,79.1500015258789
2024-10-28,80.05999755859375
2024-10-29,80.93000030517578
2024-10-30,80.66000366210938
2024-10-31,79.83999633789062
2024-11-01,80.6500015258789
2024-11-04,80.01000213623047
2024-11-05,81.4000015258789
2024-11-06,82.86000061035156
2024-11-07,80.54000091552734
2024-11-08,81.44999694824219
2024-11-11,81.41000366210938
2024-11-12,80.95999908447266
2024-11-13,85.58999633789062
2024-11-14,84.5
2024-11-15,81.61000061035156
2024-11-18,80.47000122070312
2024-11-19,81.23999786376953
2024-11-20,84.06999969482422
2024-11-21,85.12999725341797
