Date,AMKR
2022-02-28,22.670000076293945
2022-03-01,21.440000534057617
2022-03-02,22.309999465942383
2022-03-03,21.940000534057617
2022-03-04,21.110000610351562
2022-03-07,19.889999389648438
2022-03-08,20.5
2022-03-09,21.34000015258789
2022-03-10,21.200000762939453
2022-03-11,20.81999969482422
2022-03-14,20.920000076293945
2022-03-15,21.479999542236328
2022-03-16,22.559999465942383
2022-03-17,23.15999984741211
2022-03-18,23.540000915527344
2022-03-21,23.31999969482422
2022-03-22,23.309999465942383
2022-03-23,22.920000076293945
2022-03-24,23.760000228881836
2022-03-25,23.93000030517578
2022-03-28,23.56999969482422
2022-03-29,23.950000762939453
2022-03-30,22.65999984741211
2022-03-31,21.719999313354492
2022-04-01,21.309999465942383
2022-04-04,21.389999389648438
2022-04-05,20.229999542236328
2022-04-06,19.559999465942383
2022-04-07,19.40999984741211
2022-04-08,19.049999237060547
2022-04-11,18.799999237060547
2022-04-12,18.799999237060547
2022-04-13,19.09000015258789
2022-04-14,18.81999969482422
2022-04-18,18.920000076293945
2022-04-19,19.75
2022-04-20,19.770000457763672
2022-04-21,19.829999923706055
2022-04-22,19.25
2022-04-25,19.610000610351562
2022-04-26,18.8799991607666
2022-04-27,18.440000534057617
2022-04-28,19.579999923706055
2022-04-29,18.809999465942383
2022-05-02,19.510000228881836
2022-05-03,18.360000610351562
2022-05-04,19.56999969482422
2022-05-05,19.06999969482422
2022-05-06,19.440000534057617
2022-05-09,18.579999923706055
2022-05-10,19.040000915527344
2022-05-11,18.3799991607666
2022-05-12,18.600000381469727
2022-05-13,19.3799991607666
2022-05-16,19.09000015258789
2022-05-17,20.100000381469727
2022-05-18,19.270000457763672
2022-05-19,19.040000915527344
2022-05-20,19.190000534057617
2022-05-23,19.139999389648438
2022-05-24,18.700000762939453
2022-05-25,19.06999969482422
2022-05-26,19.799999237060547
2022-05-27,20.549999237060547
2022-05-31,20.440000534057617
2022-06-01,20.290000915527344
2022-06-02,20.989999771118164
2022-06-03,20.270000457763672
2022-06-06,20.520000457763672
2022-06-07,20.610000610351562
2022-06-08,20.059999465942383
2022-06-09,19.309999465942383
2022-06-10,18.829999923706055
2022-06-13,17.799999237060547
2022-06-14,18.09000015258789
2022-06-15,18.34000015258789
2022-06-16,16.540000915527344
2022-06-17,16.649999618530273
2022-06-21,17.09000015258789
2022-06-22,16.6299991607666
2022-06-23,16.530000686645508
2022-06-24,17.290000915527344
2022-06-27,17.729999542236328
2022-06-28,17.229999542236328
2022-06-29,16.760000228881836
2022-06-30,16.950000762939453
2022-07-01,15.4399995803833
2022-07-05,15.479999542236328
2022-07-06,15.5600004196167
2022-07-07,16.389999389648438
2022-07-08,16.6299991607666
2022-07-11,16.360000610351562
2022-07-12,16.360000610351562
2022-07-13,16.459999084472656
2022-07-14,16.950000762939453
2022-07-15,17.350000381469727
2022-07-18,17.219999313354492
2022-07-19,18.350000381469727
2022-07-20,18.860000610351562
2022-07-21,19.239999771118164
2022-07-22,18.829999923706055
2022-07-25,18.719999313354492
2022-07-26,18.440000534057617
2022-07-27,19.260000228881836
2022-07-28,19.739999771118164
2022-07-29,20.170000076293945
2022-08-01,20.469999313354492
2022-08-02,22.079999923706055
2022-08-03,22.700000762939453
2022-08-04,23.030000686645508
2022-08-05,22.649999618530273
2022-08-08,22.360000610351562
2022-08-09,20.780000686645508
2022-08-10,21.739999771118164
2022-08-11,21.920000076293945
2022-08-12,22.739999771118164
2022-08-15,22.469999313354492
2022-08-16,22.56999969482422
2022-08-17,21.809999465942383
2022-08-18,22.110000610351562
2022-08-19,21.920000076293945
2022-08-22,20.950000762939453
2022-08-23,21.18000030517578
2022-08-24,21.170000076293945
2022-08-25,21.93000030517578
2022-08-26,20.8700008392334
2022-08-29,20.739999771118164
2022-08-30,20.309999465942383
2022-08-31,20.1299991607666
2022-09-01,19.579999923706055
2022-09-02,19.18000030517578
2022-09-06,18.860000610351562
2022-09-07,18.829999923706055
2022-09-08,19.1299991607666
2022-09-09,19.600000381469727
2022-09-12,19.559999465942383
2022-09-13,18.31999969482422
2022-09-14,18.5
2022-09-15,18.079999923706055
2022-09-16,18.110000610351562
2022-09-19,18.360000610351562
2022-09-20,18.1299991607666
2022-09-21,18.010000228881836
2022-09-22,17.6299991607666
2022-09-23,17.06999969482422
2022-09-26,16.75
2022-09-27,16.729999542236328
2022-09-28,16.84000015258789
2022-09-29,16.579999923706055
2022-09-30,17.049999237060547
2022-10-03,18.0
2022-10-04,18.809999465942383
2022-10-05,18.81999969482422
2022-10-06,18.8700008392334
2022-10-07,17.920000076293945
2022-10-10,17.350000381469727
2022-10-11,17.350000381469727
2022-10-12,17.06999969482422
2022-10-13,17.81999969482422
2022-10-14,17.229999542236328
2022-10-17,17.799999237060547
2022-10-18,18.079999923706055
2022-10-19,18.3700008392334
2022-10-20,18.450000762939453
2022-10-21,19.389999389648438
2022-10-24,19.65999984741211
2022-10-25,20.079999923706055
2022-10-26,20.059999465942383
2022-10-27,20.030000686645508
2022-10-28,20.799999237060547
2022-10-31,20.790000915527344
2022-11-01,20.489999771118164
2022-11-02,20.469999313354492
2022-11-03,20.280000686645508
2022-11-04,21.059999465942383
2022-11-07,21.639999389648438
2022-11-08,22.5
2022-11-09,22.030000686645508
2022-11-10,24.059999465942383
2022-11-11,25.239999771118164
2022-11-14,26.170000076293945
2022-11-15,28.469999313354492
2022-11-16,27.950000762939453
2022-11-17,28.780000686645508
2022-11-18,28.360000610351562
2022-11-21,27.270000457763672
2022-11-22,27.600000381469727
2022-11-23,27.75
2022-11-25,27.299999237060547
2022-11-28,26.81999969482422
2022-11-29,27.0
2022-11-30,28.020000457763672
2022-12-01,27.8799991607666
2022-12-02,27.809999465942383
2022-12-05,27.190000534057617
2022-12-06,26.389999389648438
2022-12-07,26.309999465942383
2022-12-08,26.940000534057617
2022-12-09,25.860000610351562
2022-12-12,26.270000457763672
2022-12-13,26.790000915527344
2022-12-14,26.459999084472656
2022-12-15,25.649999618530273
2022-12-16,25.200000762939453
2022-12-19,24.469999313354492
2022-12-20,24.360000610351562
2022-12-21,25.149999618530273
2022-12-22,24.549999237060547
2022-12-23,24.5
2022-12-27,24.399999618530273
2022-12-28,23.579999923706055
2022-12-29,24.010000228881836
2022-12-30,23.979999542236328
2023-01-03,25.469999313354492
2023-01-04,25.670000076293945
2023-01-05,25.84000015258789
2023-01-06,27.389999389648438
2023-01-09,29.81999969482422
2023-01-10,29.31999969482422
2023-01-11,29.700000762939453
2023-01-12,30.059999465942383
2023-01-13,31.030000686645508
2023-01-17,30.649999618530273
2023-01-18,29.850000381469727
2023-01-19,28.920000076293945
2023-01-20,29.030000686645508
2023-01-23,30.149999618530273
2023-01-24,29.579999923706055
2023-01-25,29.84000015258789
2023-01-26,30.459999084472656
2023-01-27,29.700000762939453
2023-01-30,28.899999618530273
2023-01-31,29.260000228881836
2023-02-01,29.610000610351562
2023-02-02,30.6299991607666
2023-02-03,30.25
2023-02-06,29.420000076293945
2023-02-07,30.329999923706055
2023-02-08,29.959999084472656
2023-02-09,29.530000686645508
2023-02-10,27.600000381469727
2023-02-13,27.280000686645508
2023-02-14,27.600000381469727
2023-02-15,27.6200008392334
2023-02-16,26.940000534057617
2023-02-17,26.510000228881836
2023-02-21,24.850000381469727
2023-02-22,25.459999084472656
2023-02-23,25.530000686645508
2023-02-24,25.270000457763672
2023-02-27,25.709999084472656
2023-02-28,25.760000228881836
2023-03-01,26.170000076293945
2023-03-02,26.1200008392334
2023-03-03,26.600000381469727
2023-03-06,26.3700008392334
2023-03-07,26.25
2023-03-08,26.579999923706055
2023-03-09,25.979999542236328
2023-03-10,25.360000610351562
2023-03-13,25.0
2023-03-14,25.25
2023-03-15,24.399999618530273
2023-03-16,25.1200008392334
2023-03-17,24.739999771118164
2023-03-20,25.010000228881836
2023-03-21,25.309999465942383
2023-03-22,25.299999237060547
2023-03-23,26.030000686645508
2023-03-24,25.639999389648438
2023-03-27,25.700000762939453
2023-03-28,24.510000228881836
2023-03-29,25.479999542236328
2023-03-30,25.8799991607666
2023-03-31,26.020000457763672
2023-04-03,25.829999923706055
2023-04-04,24.700000762939453
2023-04-05,24.079999923706055
2023-04-06,24.110000610351562
2023-04-10,24.479999542236328
2023-04-11,24.190000534057617
2023-04-12,24.0
2023-04-13,24.1299991607666
2023-04-14,24.149999618530273
2023-04-17,24.200000762939453
2023-04-18,24.010000228881836
2023-04-19,23.399999618530273
2023-04-20,23.649999618530273
2023-04-21,23.43000030517578
2023-04-24,23.200000762939453
2023-04-25,22.030000686645508
2023-04-26,21.8799991607666
2023-04-27,22.059999465942383
2023-04-28,22.3700008392334
2023-05-01,22.3700008392334
2023-05-02,21.040000915527344
2023-05-03,21.079999923706055
2023-05-04,20.489999771118164
2023-05-05,21.59000015258789
2023-05-08,21.389999389648438
2023-05-09,21.469999313354492
2023-05-10,21.829999923706055
2023-05-11,21.389999389648438
2023-05-12,21.190000534057617
2023-05-15,21.850000381469727
2023-05-16,21.81999969482422
2023-05-17,22.780000686645508
2023-05-18,22.969999313354492
2023-05-19,22.81999969482422
2023-05-22,23.190000534057617
2023-05-23,23.1299991607666
2023-05-24,22.559999465942383
2023-05-25,24.09000015258789
2023-05-26,25.280000686645508
2023-05-30,25.3700008392334
2023-05-31,24.780000686645508
2023-06-01,25.110000610351562
2023-06-02,26.010000228881836
2023-06-05,25.1200008392334
2023-06-06,25.780000686645508
2023-06-07,26.56999969482422
2023-06-08,26.510000228881836
2023-06-09,25.8799991607666
2023-06-12,26.6299991607666
2023-06-13,27.059999465942383
2023-06-14,26.8799991607666
2023-06-15,26.399999618530273
2023-06-16,26.389999389648438
2023-06-20,26.790000915527344
2023-06-21,26.040000915527344
2023-06-22,26.31999969482422
2023-06-23,25.899999618530273
2023-06-26,26.360000610351562
2023-06-27,29.3700008392334
2023-06-28,29.360000610351562
2023-06-29,29.670000076293945
2023-06-30,29.75
2023-07-03,29.540000915527344
2023-07-05,28.459999084472656
2023-07-06,27.489999771118164
2023-07-07,27.950000762939453
2023-07-10,27.90999984741211
2023-07-11,27.860000610351562
2023-07-12,28.760000228881836
2023-07-13,29.559999465942383
2023-07-14,29.200000762939453
2023-07-17,29.610000610351562
2023-07-18,29.799999237060547
2023-07-19,29.399999618530273
2023-07-20,28.110000610351562
2023-07-21,27.989999771118164
2023-07-24,27.84000015258789
2023-07-25,28.3799991607666
2023-07-26,28.329999923706055
2023-07-27,29.059999465942383
2023-07-28,29.6200008392334
2023-07-31,29.09000015258789
2023-08-01,29.639999389648438
2023-08-02,28.719999313354492
2023-08-03,28.25
2023-08-04,28.200000762939453
2023-08-07,28.65999984741211
2023-08-08,27.6200008392334
2023-08-09,27.100000381469727
2023-08-10,26.719999313354492
2023-08-11,26.270000457763672
2023-08-14,26.31999969482422
2023-08-15,25.739999771118164
2023-08-16,25.3799991607666
2023-08-17,24.889999389648438
2023-08-18,25.149999618530273
2023-08-21,25.610000610351562
2023-08-22,25.649999618530273
2023-08-23,26.56999969482422
2023-08-24,26.459999084472656
2023-08-25,26.389999389648438
2023-08-28,27.059999465942383
2023-08-29,27.75
2023-08-30,27.90999984741211
2023-08-31,27.959999084472656
2023-09-01,28.15999984741211
2023-09-05,28.25
2023-09-06,27.260000228881836
2023-09-07,22.809999465942383
2023-09-08,22.799999237060547
2023-09-11,21.889999389648438
2023-09-12,22.299999237060547
2023-09-13,22.709999084472656
2023-09-14,22.969999313354492
2023-09-15,22.25
2023-09-18,22.84000015258789
2023-09-19,22.690000534057617
2023-09-20,22.43000030517578
2023-09-21,22.239999771118164
2023-09-22,22.389999389648438
2023-09-25,22.389999389648438
2023-09-26,22.190000534057617
2023-09-27,22.6299991607666
2023-09-28,22.770000457763672
2023-09-29,22.600000381469727
2023-10-02,22.579999923706055
2023-10-03,22.170000076293945
2023-10-04,22.399999618530273
2023-10-05,22.40999984741211
2023-10-06,22.670000076293945
2023-10-09,22.68000030517578
2023-10-10,23.200000762939453
2023-10-11,23.309999465942383
2023-10-12,23.43000030517578
2023-10-13,22.780000686645508
2023-10-16,23.280000686645508
2023-10-17,23.020000457763672
2023-10-18,23.0
2023-10-19,22.559999465942383
2023-10-20,22.1200008392334
2023-10-23,21.719999313354492
2023-10-24,21.959999084472656
2023-10-25,21.200000762939453
2023-10-26,21.229999542236328
2023-10-27,20.770000457763672
2023-10-30,20.440000534057617
2023-10-31,20.860000610351562
2023-11-01,22.0
2023-11-02,22.600000381469727
2023-11-03,23.829999923706055
2023-11-06,23.540000915527344
2023-11-07,23.389999389648438
2023-11-08,23.3700008392334
2023-11-09,22.93000030517578
2023-11-10,23.920000076293945
2023-11-13,23.75
2023-11-14,25.170000076293945
2023-11-15,25.68000030517578
2023-11-16,26.0
2023-11-17,26.489999771118164
2023-11-20,27.079999923706055
2023-11-21,27.100000381469727
2023-11-22,27.729999542236328
2023-11-24,27.68000030517578
2023-11-27,27.899999618530273
2023-11-28,27.75
2023-11-29,28.360000610351562
2023-11-30,28.170000076293945
2023-12-01,28.459999084472656
2023-12-04,28.420000076293945
2023-12-05,28.149999618530273
2023-12-06,28.049999237060547
2023-12-07,28.489999771118164
2023-12-08,28.760000228881836
2023-12-11,29.829999923706055
2023-12-12,30.780000686645508
2023-12-13,31.709999084472656
2023-12-14,33.290000915527344
2023-12-15,33.400001525878906
2023-12-18,33.709999084472656
2023-12-19,33.790000915527344
2023-12-20,32.66999816894531
2023-12-21,33.31999969482422
2023-12-22,33.61000061035156
2023-12-26,34.18000030517578
2023-12-27,34.04999923706055
2023-12-28,33.790000915527344
2023-12-29,33.27000045776367
2024-01-02,32.0
2024-01-03,30.75
2024-01-04,30.260000228881836
2024-01-05,30.280000686645508
2024-01-08,30.989999771118164
2024-01-09,30.739999771118164
2024-01-10,30.399999618530273
2024-01-11,30.360000610351562
2024-01-12,30.1200008392334
2024-01-16,30.600000381469727
2024-01-17,30.610000610351562
2024-01-18,31.940000534057617
2024-01-19,32.630001068115234
2024-01-22,33.189998626708984
2024-01-23,33.369998931884766
2024-01-24,33.2400016784668
2024-01-25,33.81999969482422
2024-01-26,32.619998931884766
2024-01-29,33.060001373291016
2024-01-30,33.220001220703125
2024-01-31,31.65999984741211
2024-02-01,31.950000762939453
2024-02-02,31.959999084472656
2024-02-05,32.310001373291016
2024-02-06,30.690000534057617
2024-02-07,29.579999923706055
2024-02-08,30.170000076293945
2024-02-09,31.200000762939453
2024-02-12,31.459999084472656
2024-02-13,29.90999984741211
2024-02-14,30.559999465942383
2024-02-15,30.540000915527344
2024-02-16,30.010000228881836
2024-02-20,29.75
2024-02-21,30.1200008392334
2024-02-22,30.850000381469727
2024-02-23,30.59000015258789
2024-02-26,30.719999313354492
2024-02-27,30.510000228881836
2024-02-28,30.350000381469727
2024-02-29,31.020000457763672
2024-03-01,33.06999969482422
2024-03-04,33.54999923706055
2024-03-05,32.790000915527344
2024-03-06,35.15999984741211
2024-03-07,36.09000015258789
2024-03-08,34.900001525878906
2024-03-11,33.54999923706055
2024-03-12,34.029998779296875
2024-03-13,33.08000183105469
2024-03-14,31.459999084472656
2024-03-15,31.25
2024-03-18,31.040000915527344
2024-03-19,31.030000686645508
2024-03-20,31.610000610351562
2024-03-21,31.670000076293945
2024-03-22,31.649999618530273
2024-03-25,31.8700008392334
2024-03-26,31.559999465942383
2024-03-27,32.72999954223633
2024-03-28,32.2400016784668
2024-04-01,31.809999465942383
2024-04-02,30.979999542236328
2024-04-03,31.329999923706055
2024-04-04,30.68000030517578
2024-04-05,30.81999969482422
2024-04-08,31.34000015258789
2024-04-09,33.75
2024-04-10,32.40999984741211
2024-04-11,33.54999923706055
2024-04-12,32.369998931884766
2024-04-15,31.299999237060547
2024-04-16,31.209999084472656
2024-04-17,30.100000381469727
2024-04-18,28.969999313354492
2024-04-19,28.5
2024-04-22,28.959999084472656
2024-04-23,29.459999084472656
2024-04-24,29.860000610351562
2024-04-25,30.09000015258789
2024-04-26,30.6200008392334
2024-04-29,31.469999313354492
2024-04-30,32.349998474121094
2024-05-01,30.329999923706055
2024-05-02,31.65999984741211
2024-05-03,32.34000015258789
2024-05-06,32.369998931884766
2024-05-07,32.779998779296875
2024-05-08,32.540000915527344
2024-05-09,32.630001068115234
2024-05-10,32.630001068115234
2024-05-13,32.689998626708984
2024-05-14,33.29999923706055
2024-05-15,33.779998779296875
2024-05-16,32.95000076293945
2024-05-17,32.68000030517578
2024-05-20,33.130001068115234
2024-05-21,32.79999923706055
2024-05-22,33.220001220703125
