Date,FELE
2023-01-06,81.79000091552734
2023-01-09,81.61000061035156
2023-01-10,82.66999816894531
2023-01-11,84.9000015258789
2023-01-12,85.0999984741211
2023-01-13,86.45999908447266
2023-01-17,86.31999969482422
2023-01-18,85.0999984741211
2023-01-19,83.68000030517578
2023-01-20,85.08999633789062
2023-01-23,86.36000061035156
2023-01-24,86.87000274658203
2023-01-25,85.58999633789062
2023-01-26,86.37000274658203
2023-01-27,87.33000183105469
2023-01-30,86.5999984741211
2023-01-31,90.30000305175781
2023-02-01,90.68000030517578
2023-02-02,94.31999969482422
2023-02-03,93.87000274658203
2023-02-06,93.16999816894531
2023-02-07,93.33999633789062
2023-02-08,92.20999908447266
2023-02-09,91.19999694824219
2023-02-10,91.16999816894531
2023-02-13,92.37999725341797
2023-02-14,95.69999694824219
2023-02-15,95.75
2023-02-16,94.86000061035156
2023-02-17,96.4000015258789
2023-02-21,94.98999786376953
2023-02-22,95.83000183105469
2023-02-23,97.13999938964844
2023-02-24,95.19000244140625
2023-02-27,95.9000015258789
2023-02-28,95.56999969482422
2023-03-01,94.87999725341797
2023-03-02,95.19999694824219
2023-03-03,96.77999877929688
2023-03-06,94.58000183105469
2023-03-07,93.97000122070312
2023-03-08,93.97000122070312
2023-03-09,92.37000274658203
2023-03-10,90.76000213623047
2023-03-13,89.37000274658203
2023-03-14,92.0999984741211
2023-03-15,89.41999816894531
2023-03-16,90.41000366210938
2023-03-17,88.37000274658203
2023-03-20,90.7699966430664
2023-03-21,91.93000030517578
2023-03-22,89.88999938964844
2023-03-23,89.55000305175781
2023-03-24,89.41999816894531
2023-03-27,91.13999938964844
2023-03-28,91.41000366210938
2023-03-29,92.44999694824219
2023-03-30,92.4000015258789
2023-03-31,94.0999984741211
2023-04-03,93.47000122070312
2023-04-04,89.88999938964844
2023-04-05,87.91999816894531
2023-04-06,86.91999816894531
2023-04-10,88.22000122070312
2023-04-11,88.52999877929688
2023-04-12,89.16000366210938
2023-04-13,89.36000061035156
2023-04-14,88.83000183105469
2023-04-17,89.6500015258789
2023-04-18,89.4000015258789
2023-04-19,88.5999984741211
2023-04-20,88.91000366210938
2023-04-21,89.11000061035156
2023-04-24,90.04000091552734
2023-04-25,88.79000091552734
2023-04-26,87.47000122070312
2023-04-27,89.66000366210938
2023-04-28,89.47000122070312
2023-05-01,90.52999877929688
2023-05-02,96.75
2023-05-03,95.7699966430664
2023-05-04,93.69000244140625
2023-05-05,95.30999755859375
2023-05-08,93.6500015258789
2023-05-09,92.87000274658203
2023-05-10,93.13999938964844
2023-05-11,91.80999755859375
2023-05-12,91.94999694824219
2023-05-15,92.45999908447266
2023-05-16,90.94000244140625
2023-05-17,92.30999755859375
2023-05-18,93.66999816894531
2023-05-19,93.73999786376953
2023-05-22,94.06999969482422
2023-05-23,92.94999694824219
2023-05-24,91.62999725341797
2023-05-25,92.55999755859375
2023-05-26,93.52999877929688
2023-05-30,93.55999755859375
2023-05-31,90.95999908447266
2023-06-01,91.73999786376953
2023-06-02,96.5
2023-06-05,94.47000122070312
2023-06-06,96.36000061035156
2023-06-07,99.54000091552734
2023-06-08,98.12000274658203
2023-06-09,99.0999984741211
2023-06-12,98.44999694824219
2023-06-13,100.6500015258789
2023-06-14,99.37000274658203
2023-06-15,100.98999786376953
2023-06-16,100.52999877929688
2023-06-20,100.02999877929688
2023-06-21,100.44000244140625
2023-06-22,99.5
2023-06-23,97.9000015258789
2023-06-26,98.29000091552734
2023-06-27,100.11000061035156
2023-06-28,100.25
2023-06-29,101.70999908447266
2023-06-30,102.9000015258789
2023-07-03,103.30000305175781
2023-07-05,101.02999877929688
2023-07-06,100.76000213623047
2023-07-07,100.63999938964844
2023-07-10,102.72000122070312
2023-07-11,103.62000274658203
2023-07-12,105.11000061035156
2023-07-13,105.05000305175781
2023-07-14,103.83999633789062
2023-07-17,105.08000183105469
2023-07-18,106.51000213623047
2023-07-19,106.1500015258789
2023-07-20,106.43000030517578
2023-07-21,105.58999633789062
2023-07-24,106.41000366210938
2023-07-25,101.4800033569336
2023-07-26,98.87000274658203
2023-07-27,97.2699966430664
2023-07-28,97.2300033569336
2023-07-31,98.81999969482422
2023-08-01,97.62000274658203
2023-08-02,97.41000366210938
2023-08-03,96.63999938964844
2023-08-04,96.77999877929688
2023-08-07,98.20999908447266
2023-08-08,97.38999938964844
2023-08-09,97.12999725341797
2023-08-10,96.22000122070312
2023-08-11,95.76000213623047
2023-08-14,94.62000274658203
2023-08-15,94.54000091552734
2023-08-16,93.58999633789062
2023-08-17,92.66000366210938
2023-08-18,93.19999694824219
2023-08-21,94.3499984741211
2023-08-22,94.16999816894531
2023-08-23,95.68000030517578
2023-08-24,94.87999725341797
2023-08-25,96.11000061035156
2023-08-28,96.94999694824219
2023-08-29,97.7300033569336
2023-08-30,97.7300033569336
2023-08-31,96.70999908447266
2023-09-01,97.05999755859375
2023-09-05,93.55000305175781
2023-09-06,93.70999908447266
2023-09-07,92.83999633789062
2023-09-08,92.63999938964844
2023-09-11,92.5
2023-09-12,91.66999816894531
2023-09-13,91.36000061035156
2023-09-14,92.73999786376953
2023-09-15,92.2300033569336
2023-09-18,92.47000122070312
2023-09-19,91.45999908447266
2023-09-20,91.05000305175781
2023-09-21,89.62999725341797
2023-09-22,90.16999816894531
2023-09-25,90.41000366210938
2023-09-26,88.6500015258789
2023-09-27,89.58000183105469
2023-09-28,90.41000366210938
2023-09-29,89.2300033569336
2023-10-02,90.22000122070312
2023-10-03,89.44999694824219
2023-10-04,89.23999786376953
2023-10-05,89.0199966430664
2023-10-06,89.30000305175781
2023-10-09,89.9800033569336
2023-10-10,89.94000244140625
2023-10-11,90.30999755859375
2023-10-12,88.33000183105469
2023-10-13,86.55999755859375
2023-10-16,88.11000061035156
2023-10-17,89.0
2023-10-18,85.61000061035156
2023-10-19,85.30000305175781
2023-10-20,85.16999816894531
2023-10-23,84.16999816894531
2023-10-24,85.11000061035156
2023-10-25,84.16000366210938
2023-10-26,85.19000244140625
2023-10-27,84.0
2023-10-30,85.37999725341797
2023-10-31,86.72000122070312
2023-11-01,85.02999877929688
2023-11-02,86.44000244140625
2023-11-03,87.54000091552734
2023-11-06,87.41999816894531
2023-11-07,87.06999969482422
2023-11-08,86.30999755859375
2023-11-09,86.36000061035156
2023-11-10,87.4000015258789
2023-11-13,87.19000244140625
2023-11-14,90.18000030517578
2023-11-15,89.77999877929688
2023-11-16,88.7699966430664
2023-11-17,89.87999725341797
2023-11-20,89.30999755859375
2023-11-21,88.94999694824219
2023-11-22,89.44000244140625
2023-11-24,89.75
2023-11-27,88.83999633789062
2023-11-28,87.6500015258789
2023-11-29,88.3499984741211
2023-11-30,89.0
2023-12-01,90.58999633789062
2023-12-04,91.16000366210938
2023-12-05,90.45999908447266
2023-12-06,91.5999984741211
2023-12-07,91.94999694824219
2023-12-08,92.05000305175781
2023-12-11,92.4000015258789
2023-12-12,91.75
2023-12-13,93.81999969482422
2023-12-14,96.93000030517578
2023-12-15,95.93000030517578
2023-12-18,94.6500015258789
2023-12-19,96.02999877929688
2023-12-20,95.41999816894531
2023-12-21,95.87000274658203
2023-12-22,96.73999786376953
2023-12-26,97.58000183105469
2023-12-27,97.51000213623047
2023-12-28,97.41999816894531
2023-12-29,96.6500015258789
2024-01-02,95.0199966430664
2024-01-03,93.0
2024-01-04,93.44999694824219
2024-01-05,92.70999908447266
2024-01-08,93.37000274658203
2024-01-09,92.41999816894531
2024-01-10,93.0
2024-01-11,92.6500015258789
2024-01-12,93.5199966430664
2024-01-16,93.73999786376953
2024-01-17,92.70999908447266
2024-01-18,94.08999633789062
2024-01-19,94.56999969482422
2024-01-22,96.5199966430664
2024-01-23,96.87000274658203
2024-01-24,95.37000274658203
2024-01-25,96.31999969482422
2024-01-26,95.86000061035156
2024-01-29,96.80999755859375
2024-01-30,96.9800033569336
2024-01-31,94.26000213623047
2024-02-01,96.4800033569336
2024-02-02,96.51000213623047
2024-02-05,94.91999816894531
2024-02-06,96.05999755859375
2024-02-07,96.61000061035156
2024-02-08,97.72000122070312
2024-02-09,99.4800033569336
2024-02-12,99.98999786376953
2024-02-13,95.58999633789062
2024-02-14,98.01000213623047
2024-02-15,100.27999877929688
2024-02-16,100.27999877929688
2024-02-20,99.12000274658203
2024-02-21,98.06999969482422
2024-02-22,98.37000274658203
2024-02-23,100.4800033569336
2024-02-26,100.02999877929688
2024-02-27,100.37000274658203
2024-02-28,101.05000305175781
2024-02-29,103.95999908447266
2024-03-01,103.93000030517578
2024-03-04,104.19000244140625
2024-03-05,102.1500015258789
2024-03-06,102.20999908447266
2024-03-07,102.55000305175781
2024-03-08,101.81999969482422
2024-03-11,101.38999938964844
2024-03-12,101.5199966430664
2024-03-13,101.30999755859375
2024-03-14,100.98999786376953
2024-03-15,101.8499984741211
2024-03-18,101.44000244140625
2024-03-19,102.06999969482422
2024-03-20,103.08999633789062
2024-03-21,105.38999938964844
2024-03-22,105.08999633789062
2024-03-25,104.27999877929688
2024-03-26,105.18000030517578
2024-03-27,106.63999938964844
2024-03-28,106.80999755859375
2024-04-01,105.5
2024-04-02,103.55000305175781
2024-04-03,103.80000305175781
2024-04-04,102.4800033569336
2024-04-05,103.0199966430664
2024-04-08,102.91999816894531
2024-04-09,103.58999633789062
2024-04-10,101.08000183105469
2024-04-11,101.41999816894531
2024-04-12,100.44999694824219
2024-04-15,100.38999938964844
2024-04-16,100.95999908447266
2024-04-17,100.19000244140625
2024-04-18,100.51000213623047
2024-04-19,101.44000244140625
2024-04-22,102.05000305175781
2024-04-23,103.62000274658203
2024-04-24,102.8499984741211
2024-04-25,102.54000091552734
2024-04-26,102.7699966430664
2024-04-29,103.23999786376953
2024-04-30,96.2699966430664
2024-05-01,97.5999984741211
2024-05-02,98.72000122070312
2024-05-03,98.9000015258789
2024-05-06,99.94000244140625
2024-05-07,100.77999877929688
2024-05-08,101.23999786376953
2024-05-09,102.06999969482422
2024-05-10,102.2699966430664
2024-05-13,101.91999816894531
2024-05-14,101.69999694824219
2024-05-15,101.66999816894531
2024-05-16,100.36000061035156
2024-05-17,99.94999694824219
2024-05-20,99.55999755859375
2024-05-21,99.29000091552734
2024-05-22,99.04000091552734
2024-05-23,97.54000091552734
2024-05-24,97.94999694824219
2024-05-28,98.02999877929688
2024-05-29,96.20999908447266
2024-05-30,97.63999938964844
2024-05-31,99.4800033569336
2024-06-03,97.87000274658203
2024-06-04,97.5199966430664
2024-06-05,99.05999755859375
2024-06-06,97.11000061035156
2024-06-07,96.4000015258789
2024-06-10,95.94000244140625
2024-06-11,95.7300033569336
2024-06-12,98.18000030517578
2024-06-13,97.3499984741211
2024-06-14,96.0999984741211
2024-06-17,96.72000122070312
2024-06-18,97.0199966430664
2024-06-20,97.22000122070312
2024-06-21,97.33999633789062
2024-06-24,97.70999908447266
2024-06-25,96.23999786376953
2024-06-26,95.7699966430664
2024-06-27,96.33000183105469
2024-06-28,96.31999969482422
2024-07-01,93.97000122070312
2024-07-02,95.01000213623047
2024-07-03,95.29000091552734
2024-07-05,94.94000244140625
2024-07-08,94.83000183105469
2024-07-09,93.6500015258789
2024-07-10,95.87999725341797
2024-07-11,98.1500015258789
2024-07-12,98.86000061035156
2024-07-15,100.95999908447266
2024-07-16,104.61000061035156
2024-07-17,104.33999633789062
2024-07-18,103.62000274658203
2024-07-19,102.51000213623047
2024-07-22,104.29000091552734
2024-07-23,99.81999969482422
2024-07-24,101.08000183105469
2024-07-25,103.75
2024-07-26,106.22000122070312
2024-07-29,104.63999938964844
2024-07-30,105.93000030517578
2024-07-31,106.62000274658203
2024-08-01,102.33000183105469
2024-08-02,99.83000183105469
2024-08-05,96.5
2024-08-06,97.16000366210938
2024-08-07,95.95999908447266
2024-08-08,98.33999633789062
2024-08-09,98.6500015258789
2024-08-12,96.80999755859375
2024-08-13,98.8499984741211
2024-08-14,97.83999633789062
2024-08-15,99.62000274658203
2024-08-16,99.55999755859375
2024-08-19,100.08000183105469
2024-08-20,99.37000274658203
2024-08-21,100.87000274658203
2024-08-22,100.20999908447266
2024-08-23,102.73999786376953
2024-08-26,102.70999908447266
2024-08-27,102.27999877929688
2024-08-28,102.25
2024-08-29,102.9000015258789
2024-08-30,103.86000061035156
2024-09-03,99.70999908447266
2024-09-04,98.3499984741211
2024-09-05,97.0
2024-09-06,95.52999877929688
2024-09-09,95.58999633789062
2024-09-10,95.72000122070312
2024-09-11,95.22000122070312
2024-09-12,95.76000213623047
2024-09-13,97.16000366210938
2024-09-16,98.47000122070312
2024-09-17,100.12000274658203
2024-09-18,101.4000015258789
2024-09-19,103.9000015258789
2024-09-20,102.29000091552734
2024-09-23,102.51000213623047
2024-09-24,102.61000061035156
2024-09-25,103.06999969482422
2024-09-26,105.48999786376953
2024-09-27,105.0199966430664
2024-09-30,104.81999969482422
2024-10-01,103.88999938964844
2024-10-02,103.72000122070312
2024-10-03,103.08999633789062
2024-10-04,103.73999786376953
2024-10-07,104.56999969482422
2024-10-08,103.91999816894531
2024-10-09,104.94000244140625
2024-10-10,103.80999755859375
2024-10-11,105.30999755859375
2024-10-14,106.4000015258789
2024-10-15,105.18000030517578
2024-10-16,105.72000122070312
2024-10-17,105.55000305175781
2024-10-18,104.52999877929688
2024-10-21,103.75
2024-10-22,102.4000015258789
2024-10-23,102.02999877929688
2024-10-24,101.88999938964844
2024-10-25,101.5999984741211
2024-10-28,102.55000305175781
2024-10-29,96.08999633789062
2024-10-30,96.5
2024-10-31,95.70999908447266
2024-11-01,97.5
2024-11-04,98.93000030517578
2024-11-05,100.80000305175781
2024-11-06,110.02999877929688
2024-11-07,108.41999816894531
2024-11-08,107.80000305175781
2024-11-11,110.16999816894531
2024-11-12,108.80999755859375
2024-11-13,109.16000366210938
2024-11-14,106.69999694824219
2024-11-15,106.08999633789062
2024-11-18,106.12000274658203
2024-11-19,105.33999633789062
2024-11-20,104.83000183105469
2024-11-21,106.63999938964844
