Ticker,sp500,nasdaq,nyse,penny,mutual fund,large cap stocks,mid cap stocks,small cap stocks,micro cap stocks,australian ase
0,345.45001220703125,345.45001220703125,558.969970703125,1.2200000286102295,400.1499938964844,312.6099853515625,196.83999633789062,66.06999969482422,66.06999969482422,8.34000015258789
1,139.5,139.5,110.91999816894531,1.5,205.36000061035156,97.58999633789062,175.72999572753906,28.0,76.30999755859375,92.05999755859375
2,526.510009765625,526.510009765625,48.02000045776367,1.2200000286102295,9.140000343322754,294.489990234375,10.550000190734863,24.850000381469727,28.0,48.02000045776367
3,329.82000732421875,329.82000732421875,178.99000549316406,10.699999809265137,9.140000343322754,58.869998931884766,84.47000122070312,42.45000076293945,24.850000381469727,73.58000183105469
4,87.99681091308594,87.99681091308594,144.77000427246094,1.5399999618530273,212.08999633789062,84.05999755859375,17.25,127.19000244140625,42.45000076293945,38021.546875
6,571.760009765625,571.760009765625,174.1199951171875,140.02000427246094,17.010000228881836,88.98999786376953,193.07000732421875,55.130001068115234,13.890000343322754,7.380000114440918
7,318.3599853515625,318.3599853515625,526.510009765625,6.599999904632568,104.33000183105469,271.29998779296875,10.470000267028809,6.849999904632568,55.130001068115234,2.559999942779541
15,526.510009765625,591.3699951171875,248.9499969482422,1.8899999856948853,50.849998474121094,125.55500030517578,51.9559211730957,27.270000457763672,28.0,72.45999908447266
16,85.58799743652344,76.08000183105469,39.7599983215332,1.7899999618530273,66.20999908447266,17.610000610351562,196.83999633789062,3.6500000953674316,27.270000457763672,49.72999954223633
17,138.4199981689453,1238.3800048828125,111.80000305175781,1.3600000143051147,65.80999755859375,57.959999084472656,1.3600000143051147,7.949999809265137,76.30999755859375,2.559999942779541
18,571.760009765625,202.5800018310547,523690.0,1.5,50.88999938964844,44.09000015258789,66.25,18.270000457763672,3.6500000953674316,426.4700012207031
19,318.3599853515625,529.2899780273438,139.5,1.2200000286102295,113.76000213623047,14.729999542236328,27.3799991607666,7.949999809265137,7.949999809265137,2.559999942779541
21,110.31999969482422,106.97000122070312,558.969970703125,30.209999084472656,104.31999969482422,75.23999786376953,9.470000267028809,17.610000610351562,7.949999809265137,114.16999816894531
23,248.9499969482422,373.7300109863281,110.91999816894531,1.409999966621399,400.1499938964844,67.04000091552734,196.83999633789062,15.510000228881836,17.610000610351562,38021.546875
25,139.5,294.489990234375,143.36000061035156,1.409999966621399,66.19999694824219,34.04499816894531,28.139999389648438,7.949999809265137,15.510000228881836,7.380000114440918
26,394.739990234375,259.6700134277344,26.309999465942383,1.3600000143051147,104.31999969482422,106.95999908447266,44.20000076293945,2.940000057220459,54.7599983215332,7.380000114440918
27,534.9099731445312,54.25,207.22000122070312,10.100000381469727,113.76000213623047,111.80000305175781,10.40999984741211,127.19000244140625,7.949999809265137,10.529999732971191
28,329.82000732421875,228.08999633789062,158.5399932861328,2.430000066757202,9.140000343322754,138.4199981689453,6.420000076293945,55.130001068115234,2.940000057220459,49.720001220703125
29,558.969970703125,345.45001220703125,117.2300033569336,1.100000023841858,66.01000213623047,3009.719970703125,196.83999633789062,66.06999969482422,127.19000244140625,32.369998931884766
32,110.91999816894531,57.959999084472656,52.880001068115234,2.0299999713897705,9.029999732971191,218.3699951171875,24.719999313354492,47.380001068115234,16.309999465942383,2.1700000762939453
34,143.36000061035156,54.27000045776367,39.70000076293945,2.0299999713897705,9.140000343322754,14.729999542236328,14.329999923706055,31.229999542236328,47.380001068115234,2.7799999713897705
36,207.22000122070312,106.95999908447266,84.8499984741211,8.34000015258789,362.0299987792969,54.25,105.7300033569336,48.65999984741211,31.229999542236328,179.91000366210938
37,158.5399932861328,111.80000305175781,571.760009765625,1.6100000143051147,59.83000183105469,72.98999786376953,200.36000061035156,27.719999313354492,27.93000030517578,7.650000095367432
38,149.11000061035156,72.98999786376953,104.80999755859375,2.190000057220459,9.029999732971191,17.610000610351562,180.75,32.595001220703125,48.65999984741211,2.7200000286102295
39,140.13999938964844,200.74000549316406,312.010009765625,8.34000015258789,59.29999923706055,49.31999969482422,24.719999313354492,39.09000015258789,27.719999313354492,55.709999084472656
40,166.72000122070312,51.75,142.1999969482422,1.6100000143051147,60.119998931884766,200.74000549316406,195.1699981689453,55.900001525878906,32.595001220703125,19.190000534057617
41,52.880001068115234,178.86000061035156,249.9199981689453,11.949999809265137,59.2599983215332,48.02000045776367,27.3799991607666,30.010000228881836,39.09000015258789,8.890000343322754
42,104.5,5.03000020980835,148.82000732421875,1.5399999618530273,59.439998626708984,143.25999450683594,67.87000274658203,92.2300033569336,55.900001525878906,13.100000381469727
43,39.70000076293945,121.81999969482422,84.69999694824219,2.430000066757202,52.5,51.75,169.16000366210938,13.430000305175781,30.010000228881836,35.97999954223633
44,529.2899780273438,52.400001525878906,79.91000366210938,1.5700000524520874,59.869998931884766,266.79998779296875,60.560001373291016,12.5,92.2300033569336,200.36000061035156
45,53.91999816894531,20.045215606689453,53.5099983215332,2.5899999141693115,60.06999969482422,186.52000427246094,36.63999938964844,21.829999923706055,13.430000305175781,13.100000381469727
46,564.4299926757812,355.20001220703125,92.30999755859375,64.98999786376953,59.939998626708984,166.47000122070312,10.40999984741211,58.0,12.5,77.05999755859375
47,104.80999755859375,188.49000549316406,496.1300048828125,56.25,54.349998474121094,271.5400085449219,6.420000076293945,8.039999961853027,21.829999923706055,4.860000133514404
48,312.010009765625,75.05999755859375,96.76000213623047,4.090000152587891,58.91999816894531,140.14999389648438,132.35000610351562,67.20999908447266,58.0,20.219999313354492
49,106.97000122070312,92.68000030517578,312.6099853515625,1.840000033378601,60.02000045776367,88.70999908447266,200.36000061035156,19.40999984741211,8.039999961853027,72.70999908447266
50,142.1999969482422,69.4800033569336,97.58999633789062,7.769999980926514,58.130001068115234,178.86000061035156,12.680000305175781,7.369999885559082,67.20999908447266,67.12000274658203
51,161.36000061035156,173.32000732421875,58.869998931884766,2.9119999408721924,57.75,33.20000076293945,43.528343200683594,18.639999389648438,19.40999984741211,29.81999969482422
52,249.9199981689453,79.0999984741211,84.05999755859375,0.36000001430511475,58.029998779296875,213.27999877929688,39.86000061035156,18.299999237060547,7.369999885559082,748.02001953125
54,373.7300109863281,87.98999786376953,88.98999786376953,0.3799999952316284,53.59000015258789,45.45000076293945,41.16999816894531,12.350000381469727,18.299999237060547,28.739999771118164
56,79.91000366210938,731.3900146484375,114.16999816894531,21.100000381469727,52.59000015258789,5.03000020980835,27.139999389648438,19.68000030517578,12.350000381469727,29.0
59,96.76000213623047,181.82000732421875,44.09000015258789,2.450000047683716,143.75999450683594,40.7400016784668,52.900001525878906,3.940000057220459,18.1299991607666,17.68000030517578
61,294.489990234375,453.010009765625,24.6200008392334,3.130000114440918,29.670000076293945,66.12000274658203,48.91999816894531,3.7899999618530273,3.940000057220459,6.329999923706055
64,259.6700134277344,78.30999755859375,138.4199981689453,8.831999778747559,29.549999237060547,52.400001525878906,34.45000076293945,26.34000015258789,49.25,43.33000183105469
65,111.80000305175781,215.75999450683594,3009.719970703125,41.400001525878906,29.690000534057617,20.045215606689453,40.5099983215332,29.6200008392334,38.25,13.430000305175781
67,345.45001220703125,54.27000045776367,643.6199951171875,5.130000114440918,29.43000030517578,436.5299987792969,74.83000183105469,31.459999084472656,29.6200008392334,12.1899995803833
69,17.610000610351562,111.80000305175781,523690.0,3.559999942779541,29.59000015258789,355.20001220703125,358.9200134277344,14.489999771118164,31.459999084472656,11.390000343322754
71,44.09000015258789,247.33999633789062,44.09000015258789,2.8399999141693115,29.690000534057617,114.36000061035156,74.01000213623047,7.900000095367432,14.489999771118164,38021.546875
72,14.729999542236328,63.77000045776367,17.610000610351562,1.4299999475479126,29.65999984741211,96.87999725341797,65.93000030517578,5.230000019073486,16.0,48.060001373291016
73,31.450000762939453,831.8200073242188,49.31999969482422,1.5199999809265137,29.729999542236328,188.49000549316406,27.90999984741211,12.109999656677246,7.900000095367432,16.790000915527344
76,643.6199951171875,329.82000732421875,186.52000427246094,0.8299999833106995,29.459999084472656,92.68000030517578,17.56999969482422,15.710000038146973,10.430000305175781,29.719999313354492
78,14.729999542236328,69.30999755859375,271.5400085449219,2.049999952316284,29.690000534057617,31.40999984741211,51.31999969482422,44.0,15.710000038146973,9.600000381469727
81,17.610000610351562,44.09000015258789,33.20000076293945,30.0,13.920000076293945,173.32000732421875,83.5,4.579999923706055,32.560001373291016,37.16999816894531
82,49.31999969482422,67.04000091552734,213.27999877929688,64.0,21.760000228881836,75.12999725341797,20.18000030517578,4.909999847412109,45.95000076293945,59.5099983215332
83,200.74000549316406,54.27000045776367,61.599998474121094,1.6299999952316284,10.770000457763672,154.33999633789062,37.119998931884766,5.769999980926514,4.579999923706055,3.4000000953674316
84,143.25999450683594,34.04499816894531,45.45000076293945,4.710000038146973,53.04999923706055,92.05999755859375,32.439998626708984,29.56999969482422,4.909999847412109,29.100000381469727
85,51.75,106.95999908447266,204.3000030517578,0.5550000071525574,53.25,48.02000045776367,90.56999969482422,13.5600004196167,5.769999980926514,42.400001525878906
86,266.79998779296875,111.80000305175781,49.099998474121094,1.100000023841858,52.9900016784668,109.45999908447266,21.5,10.270000457763672,29.56999969482422,0.38999998569488525
87,186.52000427246094,54.04999923706055,40.7400016784668,5.550000190734863,52.77000045776367,127.01000213623047,175.5500030517578,30.790000915527344,13.5600004196167,58.650001525878906
88,271.5400085449219,255.72000122070312,8.34000015258789,2.759999990463257,9.029999732971191,24.6200008392334,84.98999786376953,27.93000030517578,10.270000457763672,13.6899995803833
89,140.14999389648438,210.55999755859375,66.12000274658203,3.490000009536743,61.2400016784668,8.539999961853027,237.2100067138672,127.19000244140625,30.790000915527344,20.700000762939453
94,45.45000076293945,78.19000244140625,382.94000244140625,5.079999923706055,119.86000061035156,87.98999786376953,60.27000045776367,31.229999542236328,16.309999465942383,16.790000915527344
95,204.3000030517578,90.7300033569336,56.61000061035156,5.769999980926514,17.010000228881836,217.75,26.950000762939453,16.309999465942383,76.30999755859375,67.94000244140625
98,40.7400016784668,104.08000183105469,210.49000549316406,6.75,104.30000305175781,162.02000427246094,20.1200008392334,17.709999084472656,16.309999465942383,127.01000213623047
99,52.400001525878906,83.95999908447266,31.40999984741211,14.369999885559082,52.79999923706055,251.82000732421875,33.0099983215332,4.570000171661377,76.30999755859375,9.770000457763672
101,436.5299987792969,111.20999908447266,193.0800018310547,0.6200000047683716,52.33000183105469,731.3900146484375,74.20999908447266,27.760000228881836,31.229999542236328,8.380000114440918
102,382.94000244140625,29.190000534057617,75.12999725341797,18.739999771118164,104.33000183105469,44.25,33.970001220703125,17.610000610351562,76.30999755859375,20.81999969482422
103,355.20001220703125,28.44499969482422,154.33999633789062,0.8700000047683716,53.38999938964844,22.760000228881836,112.80000305175781,54.7599983215332,76.30999755859375,79.0
104,56.61000061035156,248.9499969482422,92.05999755859375,22.760000228881836,52.459999084472656,65.91000366210938,15.949999809265137,35.029998779296875,17.709999084472656,2.109999895095825
105,114.36000061035156,73.66000366210938,48.02000045776367,2.700000047683716,53.33000183105469,204.30999755859375,33.150001525878906,35.279998779296875,4.570000171661377,108.16000366210938
106,96.87999725341797,156.72000122070312,109.45999908447266,3.6500000953674316,53.209999084472656,52.540000915527344,67.87999725341797,12.1899995803833,1.409999966621399,25.639999389648438
107,188.49000549316406,50.54999923706055,127.01000213623047,1.1299999952316284,52.9900016784668,61.290000915527344,27.790000915527344,27.530000686645508,27.760000228881836,13.279999732971191
108,75.05999755859375,173.88999938964844,8.539999961853027,7.239999771118164,53.099998474121094,9.800000190734863,47.970001220703125,19.1200008392334,17.610000610351562,101.7699966430664
109,210.49000549316406,186.19000244140625,56.2400016784668,2.690000057220459,52.869998931884766,156.4499969482422,52.15999984741211,58.77000045776367,54.7599983215332,16.450000762939453
112,193.0800018310547,111.80000305175781,162.02000427246094,1.6100000143051147,53.33000183105469,36.060001373291016,9.09000015258789,12.260000228881836,12.1899995803833,28.459999084472656
115,154.33999633789062,64.0999984741211,22.760000228881836,3.630000114440918,53.54999923706055,99.48999786376953,57.869998931884766,60.84000015258789,58.77000045776367,9.470000267028809
